Lipid,Class,FAD199_m1_66_D,FAD199_m3_66_D,FAD201_m5_61_D,FAD265_m3_59_D,FAD261_m3_81_A,FAD265_m2_74_A,FAD309_55_A,FAD325_39_A,Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
FA(27:3),FA,105496.94647216797,109070.48693847656,109175.86694335938,84125.10632324219,75724.06558227539,100610.18640136719,98885.60705566406,71795.90496826172,104769.26806640625,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(27:4),FA,84987.86627197266,77493.84600830078,82254.60565185547,73449.3051147461,59464.98422241211,70103.10583496094,72420.30493164062,58035.32440185547,69388.94470214844,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(28:0),FA,72299.16491699219,65424.36474609375,65918.2045288086,58839.48406982422,58805.24462890625,67556.24475097656,61356.08435058594,47133.30325317383,66779.32537841797,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(28:1),FA,436144.5732421875,392152.87060546875,362168.72314453125,321188.0010986328,464305.3952636719,812569.5010986328,383689.3288574219,235145.8154296875,227471.47662353516,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(28:2),FA,62893.28454589844,57038.58410644531,55639.3232421875,44897.78286743164,43603.0029296875,47535.183837890625,51901.504455566406,35007.002532958984,54369.98388671875,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(28:3),FA,59770.68444824219,56973.464599609375,54161.30374145508,52453.504150390625,57586.74392700195,64299.624267578125,74564.04541015625,49695.363189697266,71863.14501953125,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(28:4),FA,56730.78405761719,56175.30383300781,57026.963470458984,46030.203186035156,40653.16271972656,48301.283447265625,47211.02307128906,36214.12268066406,58194.043884277344,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(28:5),FA,66794.18475341797,55677.283935546875,65001.90417480469,54003.483642578125,46111.28350830078,53014.563415527344,49472.64343261719,37359.723083496094,57203.26477050781,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(28:6),FA,118337.08850097656,102401.94702148438,111835.98742675781,101152.26654052734,97377.94812011719,114150.8871459961,100899.16784667969,78653.66510009766,118014.06958007812,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(29:0),FA,1897876.283203125,1856629.9990234375,1433159.9306640625,975984.130859375,1504332.29296875,432873.79638671875,1692871.58203125,938963.3247070312,248397.51513671875,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(29:1),FA,64133.62463378906,57860.80383300781,54306.06433105469,44108.46350097656,45223.72302246094,40332.462799072266,58174.304107666016,34082.64224243164,48553.08334350586,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(29:2),FA,224572.2744140625,217280.0751953125,204097.27416992188,139638.7303466797,134291.68942260742,107668.32788085938,170052.51123046875,91029.0068359375,134127.31115722656,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(29:3),FA,72700.80554199219,69585.5845336914,70648.56506347656,73885.24499511719,69013.5453491211,77756.32556152344,83269.50598144531,57979.023834228516,79099.48498535156,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(2:0),FA,21174.501510620117,18141.301330566406,19376.541458129883,15035.061096191406,12837.680877685547,11839.580825805664,17618.621170043945,10762.400634765625,23426.16180419922,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(30:1),FA,44967.5234375,49438.1435546875,41385.122985839844,38057.44241333008,34103.822509765625,39613.302734375,47010.8434753418,30217.2421875,41370.62322998047,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(30:2),FA,56558.424072265625,53687.324157714844,44764.48272705078,40692.74298095703,38863.84259033203,37898.322509765625,45687.66320800781,32142.082153320312,44601.74298095703,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(30:3),FA,52800.14404296875,44150.04278564453,46170.823303222656,39799.92266845703,40186.243072509766,39201.522888183594,47599.46319580078,33464.26257324219,48121.28353881836,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(30:4),FA,51532.963928222656,44400.16357421875,45683.163513183594,39943.40252685547,37434.682373046875,43159.66326904297,41175.78286743164,30128.722290039062,48867.683532714844,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(30:5),FA,56871.90460205078,53366.723693847656,53088.483947753906,53536.063568115234,39677.882888793945,42630.363220214844,44273.743408203125,31176.962127685547,49877.60363769531,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(30:6),FA,128809.80834960938,134416.80993652344,123314.56945800781,96602.94689941406,98254.14697265625,76590.185546875,116257.0693359375,72553.64538574219,70876.00537109375,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(31:0),FA,88066.62628173828,90829.96569824219,86549.36584472656,65834.24487304688,72640.06555175781,93876.28778076172,88877.4653930664,53313.464294433594,67509.6245727539,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(32:0),FA,33448.12225341797,34275.542053222656,36755.56246948242,29682.942321777344,25733.481658935547,32999.72229003906,30137.621795654297,23386.181854248047,28762.36196899414,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(32:1),FA,38858.903060913086,28320.40200805664,32082.542419433594,23539.761474609375,22989.661651611328,26789.482009887695,26124.781707763672,21318.421493530273,27305.381896972656,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(32:4),FA,51794.52346801758,48181.662857055664,56959.383850097656,41270.342834472656,36271.78233337402,39385.42303466797,39203.16278076172,28660.721893310547,39232.04266357422,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(32:5),FA,49292.48318481445,41268.64224243164,55852.323669433594,44866.48318481445,29565.981979370117,34759.062408447266,36069.922912597656,24474.262084960938,37653.302734375,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(32:6),FA,63553.90447998047,56431.06384277344,68769.64367675781,58103.864318847656,42836.883239746094,47353.62350463867,48936.30322265625,34293.96206665039,48103.00354003906,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(33:0),FA,37481.022705078125,33014.982421875,33311.482482910156,27789.24200439453,26560.521896362305,29169.702239990234,29451.10220336914,21139.641525268555,28422.381866455078,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(34:0),FA,42143.18307495117,44318.68347167969,57338.32403564453,47903.20291137695,29095.461975097656,32081.36215209961,31951.282135009766,24464.421661376953,41063.34307861328,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(34:1),FA,139624.0307006836,131454.85034179688,138465.21032714844,104097.30822753906,91148.88623046875,136347.4892578125,120419.66748046875,89605.70617675781,133055.03051757812,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(34:5),FA,58465.36407470703,53053.58367919922,64108.20495605469,49562.10382080078,38570.80261230469,47640.34387207031,45361.6833190918,35499.90283203125,51102.08349609375,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(34:6),FA,58810.58416748047,57900.74482727051,65799.72485351562,50089.06286621094,44189.962982177734,56852.54412841797,50404.24365234375,36971.8825378418,63386.423828125,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(35:0),FA,29999.742126464844,28305.0419921875,29849.88217163086,26843.32211303711,19702.501342773438,26718.621795654297,26181.2216796875,19654.04136657715,26615.222045898438,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(36:0),FA,24267.781646728516,25224.72183227539,25153.821746826172,23419.28157043457,18755.16128540039,25517.161834716797,22766.501846313477,16104.381187438965,28434.642288208008,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(36:4),FA,41504.56298828125,37682.78289794922,42199.14306640625,41426.56286621094,30509.402282714844,42482.04251098633,36203.46237182617,26927.061889648438,45413.16313171387,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(36:5),FA,36720.12228393555,35985.14273071289,39729.54266357422,46058.343505859375,24407.321884155273,35911.14242553711,31948.301971435547,22828.88168334961,38809.782485961914,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(37:0),FA,32242.962127685547,31015.462158203125,40308.363220214844,39812.8430480957,23764.181579589844,33606.78210449219,31999.602172851562,25223.121826171875,39566.14270019531,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(38:0),FA,25433.642135620117,23184.60171508789,31815.522384643555,25134.341873168945,16967.92088317871,20987.041427612305,20878.461456298828,14730.061065673828,25287.04197692871,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(38:4),FA,48462.823303222656,48601.86376953125,62881.104553222656,49609.5830078125,37243.002532958984,51850.30337524414,51483.663818359375,36291.08267211914,64606.623596191406,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(38:5),FA,41032.342864990234,37908.022888183594,42071.482849121094,38378.5227355957,29366.482177734375,29486.882431030273,30768.522079467773,22618.941596984863,33544.842056274414,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(38:6),FA,35006.382385253906,32315.982360839844,42118.22296142578,32202.922424316406,23187.38165283203,26988.08184814453,29587.28207397461,22153.78175354004,37477.3828125,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(3:0),FA,3421.2802238464355,4667.560241699219,4760.940315246582,3789.780258178711,3050.000213623047,3620.560245513916,5008.4803466796875,4207.400333404541,4044.520309448242,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(3:1),FA,5277.860397338867,5808.060478210449,8587.320545196533,7777.68049621582,4766.760322570801,5751.020355224609,6866.700538635254,5925.840492248535,5537.380432128906,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(40:6),FA,29240.442260742188,31484.882293701172,33896.502502441406,37386.702545166016,23163.861907958984,28148.5419921875,28806.242095947266,21037.741577148438,33752.62274169922,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(42:6),FA,27184.661834716797,30561.50213623047,41351.102630615234,31734.2618560791,20504.161422729492,21306.721588134766,26655.381561279297,19025.341453552246,29935.981994628906,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(46:0),FA,22559.421630859375,24243.38165283203,32944.62258911133,25943.72198486328,15417.240936279297,18921.161331176758,20260.92140197754,14021.341049194336,22750.6016998291,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(4:0),FA,52318.863540649414,45014.463439941406,47523.22326660156,37194.92266845703,43112.76348876953,46957.96371459961,48692.423828125,37983.262756347656,60729.424743652344,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(4:1),FA,199419.3159790039,172250.0107421875,187977.75524902344,148596.09155273438,178615.33381652832,145323.25091552734,196501.0135498047,144332.41076660156,163665.7109375,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(5:0),FA,472084.5377807617,657157.1953125,1278667.3540039062,1539277.1809082031,40894.442779541016,73566.98487854004,46736.52346801758,52613.943450927734,39080.6833190918,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(5:1),FA,52325.323181152344,53995.96435546875,87255.74645996094,92302.92565917969,35648.96243286133,98485.54666137695,34313.46240234375,47190.4033203125,53284.183532714844,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(5:2),FA,98986.7671508789,75034.38568115234,96996.24645996094,69771.98468017578,112852.06744384766,79711.00567626953,94314.28704833984,72799.68487548828,67329.72436523438,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(6:0),FA,22050.461547851562,21009.94140625,28690.422286987305,23198.641326904297,20830.34149169922,24141.86166381836,26027.221725463867,20946.121520996094,20530.521453857422,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(6:1),FA,839239.2819824219,707338.693359375,787178.7177734375,611689.822265625,776516.9584960938,694014.2524414062,869114.04296875,677854.3315429688,698626.3784179688,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(6:2),FA,44870.24346923828,39735.0830078125,43965.62353515625,32238.262237548828,40017.383056640625,58504.563873291016,44596.36309814453,36455.42269897461,93736.306640625,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(7:0),FA,66712.1848449707,62364.24444580078,81474.72576904297,66910.52444458008,55622.523696899414,57796.18444824219,71376.60516357422,53214.26449584961,51053.563903808594,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(7:1),FA,43791.2028503418,27177.462005615234,26381.841735839844,22355.221725463867,21323.421356201172,39634.8024597168,30026.602325439453,20818.74136352539,63569.00427246094,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(7:2),FA,21336.401290893555,19194.46141052246,18666.041259765625,14523.340927124023,20275.401428222656,16739.941131591797,24418.041732788086,17648.82123565674,17508.101104736328,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(7:3),FA,26666.66148376465,18249.901290893555,18190.32145690918,15517.981063842773,25410.561851501465,14160.46110534668,28031.66192626953,18338.421295166016,16258.70101928711,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(8:0),FA,27839.841827392578,38061.802795410156,44682.582916259766,46656.42304992676,17503.58123779297,28070.522262573242,18530.401138305664,17437.741302490234,22117.50177001953,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(8:1),FA,11141.940811157227,10131.520767211914,13842.060943603516,11031.7407913208,7693.600524902344,10229.98080444336,9582.900527954102,8190.580627441406,12250.660915374756,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(8:2),FA,17385.301193237305,17145.901168823242,20178.861251831055,18341.341262817383,20783.841522216797,68264.32415771484,21382.901489257812,33968.7619934082,25582.90199279785,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(8:5),FA,59988.82373046875,54497.9631652832,62130.10430908203,73874.46560668945,261961.75537109375,1262479.9059448242,117308.12731933594,611859.5356445312,42015.56253051758,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(8:6),FA,81027.04571533203,93112.2470703125,141107.74996948242,133338.84887695312,38724.762603759766,33374.22283935547,46771.50369262695,38598.222717285156,33952.94250488281,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(9:0) | FA(10:7),FA,354787.7846069336,355738.02575683594,384962.9649963379,304264.6629638672,220279.67642211914,229213.6365966797,253729.05657958984,236367.85638427734,208559.07287597656,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(9:0) | FA(10:7)_2,FA,354312.9899902344,386109.0256347656,410750.93060302734,320196.1044921875,217516.59692382812,235920.998046875,267498.27850341797,247009.2371826172,210879.03479003906,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(9:1),FA,19859.621337890625,22751.521575927734,24635.201919555664,20336.061630249023,15090.181015014648,23155.90151977539,18291.861450195312,16210.72119140625,20448.921142578125,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
FA(9:2),FA,14109.060943603516,17692.420959472656,14520.12109375,14852.461013793945,11987.32080078125,18864.82110595703,16981.52114868164,15290.781066894531,15583.80094909668,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"LPC(10:0),PC(O-10:0)",PC,1242.8000984191895,1384.3400955200195,1179.4000816345215,1016.4600715637207,1102.2800827026367,1092.4800720214844,1055.5200729370117,997.8600769042969,1381.2601051330566,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
LPC(12:0),PC,1086.7800750732422,1058.4400749206543,1252.580093383789,1010.820068359375,1069.3200721740723,1005.6600685119629,995.7200698852539,1092.7000732421875,1145.0000915527344,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"LPC(14:0),PC(O-14:0),LPC(O-15:0)",PC,1339.9200973510742,1583.8201065063477,1309.2000923156738,1123.720069885254,1090.1800804138184,1676.5001068115234,1104.0400733947754,1240.5200729370117,1347.9600868225098,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"LPC(14:1),LPC(P-15:0)",PC,1206.2600898742676,1170.4600944519043,1234.3200874328613,1106.2000732421875,1090.5000648498535,1294.0600929260254,995.6600685119629,1065.7000732421875,1100.2200736999512,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"LPC(15:1),LPC(O-16:1),LPC(P-16:0)",PC,1065.1400756835938,1107.8400764465332,1153.920066833496,1049.3800735473633,1117.2400817871094,1253.2200813293457,1049.700080871582,1008.000072479248,1080.9000778198242,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"LPC(16:0),PC(O-16:0),LPC(O-17:0)",PC,45418.20301818848,36232.92256164551,32229.021942138672,18476.561100006104,18506.321739196777,57082.30383300781,31150.0824508667,27677.8422164917,7908.7606201171875,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"LPC(16:1),LPC(P-17:0)",PC,2576.9601860046387,2335.2001724243164,2861.8202171325684,1880.4601554870605,1356.0800857543945,2928.040184020996,2070.740146636963,2342.3201751708984,1323.8200912475586,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
"LPC(17:1),LPC(O-18:1),LPC(P-18:0)",PC,1502.8600883483887,1087.2200736999512,1309.3000984191895,1011.3800773620605,1342.800090789795,1419.3200798034668,1051.3800811767578,1208.8200912475586,1126.7600784301758,Group: D,Group: A,Group: D vs Group: A,4,4,Blank_Blank_Blank
