Lipid,Class,FAD199_m1_66_B,FAD199_m3_66_B,FAD201_m5_61_B,FAD265_m3_59_B,FAD261_m3_81_A,FAD265_m2_74_A,FAD309_55_A,FAD325_39_A,Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
PC(26:0),PC,5293.280342102051,3576.020263671875,3417.0202140808105,1568.0200958251953,3423.820281982422,4130.72025680542,1572.0201110839844,4349.880355834961,2059.5001487731934,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
PC(26:1),PC,1780.1001281738281,1653.460132598877,1201.500087738037,1245.1800956726074,1231.0600852966309,1423.4200973510742,1277.0000762939453,1472.0401077270508,1068.6600799560547,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(27:0),PC(O-28:0)",PC,3205.8202514648438,2335.540180206299,1612.3801383972168,1095.0200729370117,1213.660083770752,2142.360149383545,1092.0600776672363,1329.400089263916,1301.4600982666016,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(27:1),PC(P-28:0)",PC,1315.4400939941406,1202.5400848388672,1369.3801002502441,1135.860092163086,1249.3000869750977,1164.3600883483887,1098.5200843811035,1098.520076751709,1095.8200759887695,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(28:0),PC(O-29:0)",PC,3079.5202026367188,1888.5401458740234,2971.7001914978027,1819.920124053955,2263.1401748657227,2894.100200653076,1501.5401191711426,2438.000171661377,1501.2601051330566,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(28:1),PC(P-29:0)",PC,1740.8601112365723,2632.8402061462402,2076.620132446289,1505.8000946044922,1670.8601188659668,1349.8600959777832,1366.9600982666016,1481.8801002502441,1331.660099029541,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
PC(28:2),PC,1330.1000938415527,1920.4201202392578,1381.3000946044922,1197.1000938415527,1329.0200843811035,1201.4801025390625,1077.480079650879,1523.880111694336,1186.1400871276855,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(29:0),PC(O-30:0)",PC,2684.380210876465,2051.400131225586,2391.9801597595215,1367.940097808838,1866.6801490783691,1841.10013961792,1314.3201141357422,1394.9800987243652,1293.8400955200195,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(29:1),PC(O-30:1),PC(P-30:0)",PC,2336.0802001953125,3954.840400695801,1689.5801391601562,1326.8400955200195,1483.6200866699219,2866.760185241699,1443.2000923156738,1904.7001266479492,1142.400074005127,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(29:2),PC(P-30:1)",PC,1332.8800888061523,1601.6001319885254,1600.060115814209,1038.5400772094727,1047.3000755310059,1183.3600845336914,1042.6800689697266,1326.7200889587402,1066.9600677490234,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(30:0),PC(O-31:0)",PC,19196.90097427368,20731.801708221436,17107.321174621582,7383.500518798828,7520.160488128662,17662.601039886475,4354.92036819458,6071.560459136963,1580.7601356506348,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(30:1),PC(O-31:1),PC(P-31:0)",PC,52031.38362121582,60199.46614074707,20324.56150817871,24736.822025299072,16639.321712493896,47534.18321609497,11039.040996551514,16178.261707305908,1830.6601295471191,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(30:2),PC(P-31:1)",PC,3508.960289001465,1829.0001182556152,2761.1602478027344,1318.8600883483887,1727.920124053955,2773.4201736450195,1445.8800964355469,1892.380126953125,1027.9400787353516,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
PC(30:3),PC,1421.1201057434082,1353.1600799560547,1455.7401008605957,1103.3200759887695,1097.1400718688965,1281.1200981140137,1012.6200714111328,1160.0600814819336,1116.9600677490234,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
PC(30:4),PC,2174.200126647949,1426.4400939941406,1555.8801002502441,1014.8400764465332,1154.5800743103027,1705.4201011657715,1000.4800682067871,1081.1000671386719,1155.5800819396973,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(31:0),PC(O-32:0)",PC,22723.741325378418,27010.782550811768,23600.381916046143,9937.880676269531,8969.280513763428,21168.2416305542,5591.140308380127,5860.080551147461,1627.8001022338867,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(31:1),PC(O-32:1),PC(P-32:0)",PC,4028.100200653076,10220.280895233154,6408.960403442383,3604.3202629089355,2666.700225830078,6069.980449676514,1992.6201248168945,2359.740219116211,1036.7200736999512,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(31:2),PC(O-32:2),PC(P-32:1)",PC,2290.74015045166,1819.8201141357422,1825.1601028442383,1059.2800827026367,1553.400104522705,1683.1601219177246,1229.4800987243652,1292.0800971984863,1108.6800804138184,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(31:3),PC(O-32:3)",PC,1253.160083770752,1269.5600967407227,1391.3401107788086,1246.8201026916504,1151.12007522583,1345.4801063537598,1095.2200889587402,1025.140079498291,1059.8600769042969,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
PC(31:4),PC,1780.8001289367676,1341.680103302002,1356.2401008605957,1258.1000747680664,1214.5200805664062,1291.8801002502441,1017.440071105957,1243.7000770568848,1123.8000831604004,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(32:0),PC(O-33:0)",PC,502904.6072540283,570871.6282272339,544995.0635910034,219302.8729019165,152500.8468284607,388734.44622802734,99705.58694839478,99587.5698928833,2047.0401344299316,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(32:1),PC(O-33:1),PC(P-33:0)",PC,294122.0535583496,250491.5559425354,173455.77196502686,65170.66458892822,99562.76857757568,203384.35707092285,55207.32405471802,56831.464179992676,1598.6801109313965,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(32:2),PC(O-33:2),PC(P-33:1)",PC,56223.86513519287,54850.823040008545,50996.04354476929,21175.021530151367,20606.120948791504,51451.20411682129,12259.060932159424,12360.960483551025,1084.3800773620605,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(32:3),PC(P-33:2)",PC,3115.060234069824,3078.0402183532715,2416.9401931762695,1996.3001556396484,1695.0000953674316,2246.080177307129,1223.7400856018066,1024.5200691223145,1024.2200736999512,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
PC(32:4),PC,1378.5400848388672,1577.5801124572754,1193.1000900268555,1387.3601112365723,1244.9000968933105,1248.5400772094727,1015.5800743103027,1043.8600807189941,1165.440086364746,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
PC(32:5),PC,2237.7401428222656,1952.0601196289062,1830.2201309204102,1070.5800743103027,1549.7001113891602,2116.400157928467,1271.9400901794434,1440.4000930786133,1551.2601127624512,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(33:0),PC(O-34:0)",PC,14661.140617370605,17257.580947875977,15453.28087234497,5962.700523376465,5249.360443115234,13828.301170349121,3171.680160522461,4317.1603355407715,1284.7400970458984,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(33:1),PC(O-34:1),PC(P-34:0)",PC,59182.16425704956,64475.265769958496,51922.66215133667,20583.481895446777,16196.541534423828,53587.12236404419,10509.44080734253,13510.180938720703,1384.620101928711,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(33:2),PC(O-34:2),PC(P-34:1)",PC,36984.682025909424,44490.044246673584,39443.542514801025,22529.66191482544,12359.720512390137,37288.80306625366,5645.920391082764,7219.440490722656,1257.5800895690918,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(33:3),PC(O-34:3),PC(P-34:2)",PC,3692.6602172851562,4685.780284881592,3878.8603134155273,2406.6201782226562,2198.9001998901367,3641.6002349853516,1573.2401084899902,1631.8601188659668,1131.6000709533691,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(33:4),PC(O-34:4),PC(O-34:4),PC(P-34:3)",PC,2549.2002029418945,2335.1001472473145,1396.2200965881348,1228.6800918579102,1298.240089416504,1597.560131072998,1217.3200798034668,1279.9200859069824,1097.420078277588,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(33:5),PC(P-34:4)",PC,2683.7601585388184,2462.2001571655273,2292.1201782226562,1484.2601013183594,1695.4001388549805,2029.740161895752,1225.740089416504,1336.960105895996,1248.2200965881348,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(34:0),PC(O-35:0)",PC,213682.13626861572,224212.87371063232,273615.23905181885,100903.70881271362,91828.04804229736,192727.33922576904,51858.00402832031,70239.26648712158,3316.6802558898926,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(34:1),PC(O-35:1),PC(P-35:0)",PC,2772722.8568115234,2789449.555053711,2761332.650756836,1045871.7486572266,1103492.5275268555,2476517.0951538086,639457.1419677734,777592.5447387695,24446.60189819336,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(34:2),PC(O-35:2),PC(P-35:1)",PC,8119808.387573242,9093297.33959961,7651929.883300781,3679907.8809051514,2568846.803039551,5247780.186584473,1354046.4703063965,1689219.6718139648,14546.601104736328,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(34:3),PC(P-35:2)",PC,543023.2473068237,587870.0929679871,499545.10665130615,291550.07373809814,199941.53099441528,388487.4694213867,105052.98454284668,114696.24927139282,1841.5201377868652,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(34:4),PC(O-35:4)",PC,29564.901752471924,33080.28195953369,29091.522903442383,17726.320808410645,10125.200950622559,24898.882080078125,7966.540729522705,7246.540618896484,1091.4800758361816,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
PC(34:5),PC,3206.200294494629,2600.120147705078,2303.4401893615723,1608.3600959777832,1767.440113067627,2121.6801681518555,1303.4800834655762,1688.8401336669922,1155.0000839233398,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
PC(34:6),PC,2939.5001640319824,1753.1601219177246,2373.6601791381836,1523.9401092529297,1753.5201263427734,2623.340171813965,1055.520076751709,1503.6401252746582,1161.0000801086426,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(35:2),PC(O-36:2),PC(P-36:1)",PC,50390.123905181885,62857.08335876465,91738.52780532837,54101.92348098755,25213.021423339844,57821.26357269287,18322.561347961426,26017.26173400879,1357.06010055542,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(35:3),PC(O-36:3),PC(P-36:2)",PC,19065.461742401123,21634.101585388184,37852.801345825195,22001.401321411133,12493.16109085083,22384.261528015137,7962.600673675537,8938.14070892334,1269.540096282959,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(35:4),PC(O-36:4),PC(P-36:3)",PC,19472.241889953613,23485.6215133667,32351.002922058105,22653.34139251709,11542.060569763184,20650.8208694458,9331.080883026123,8425.08041381836,1270.5200881958008,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(35:5),PC(O-36:5),PC(P-36:4)",PC,7430.680606842041,9114.16039276123,10993.500854492188,5397.320274353027,4570.840274810791,7531.180480957031,3431.180263519287,3973.5403442382812,1102.1400680541992,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(35:6),PC(P-36:5)",PC,6195.600326538086,7306.440448760986,9065.760772705078,5291.860523223877,3095.360164642334,5786.140506744385,2560.1002311706543,2963.620185852051,1140.4200744628906,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(36:3),PC(P-37:2)",PC,1561207.6934204102,1571298.8008422852,2525192.422821045,1301661.1494522095,914103.7924079895,1211484.4309120178,699169.0907974243,798562.1650238037,3154.4602127075195,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(36:4),PC(O-37:4)",PC,3140588.8768310547,3261567.6635742188,5532496.182769775,2990883.3553962708,1622125.5453186035,2249440.615760803,1519028.7739105225,1301176.3316345215,3714.420280456543,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
PC(36:5),PC,160062.72800445557,171502.41500854492,256207.26671981812,167658.59553146362,121189.2050857544,133114.07177352905,69239.16438674927,80352.08492279053,1204.5800743103027,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
PC(36:6),PC,10219.160697937012,11591.560531616211,15939.480754852295,10396.260627746582,7398.580684661865,9418.700756072998,5292.700496673584,5552.560302734375,1051.920078277588,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(36:7),PC(35:0),PC(O-36:0)",PC,5281.560211181641,5744.3804359436035,8186.640647888184,4295.160400390625,3541.70023727417,5303.760276794434,2157.760150909424,2736.2601776123047,1483.8200912475586,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(36:8),PC(35:1),PC(O-36:1),PC(P-36:0)",PC,24652.54159927368,29198.62215423584,42867.643226623535,21035.601791381836,14696.98108291626,25987.56177520752,10889.84073638916,12096.120681762695,2014.0201568603516,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(37:3),PC(O-38:3),PC(P-38:2)",PC,20892.081413269043,20588.38185119629,34873.861808776855,18135.54098892212,10628.260646820068,20435.901470184326,8091.160526275635,11000.020725250244,1122.7200813293457,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(37:4),PC(O-38:4),PC(P-38:3)",PC,42206.804122924805,53467.545349121094,83288.80562973022,51180.664165496826,20481.34133529663,44572.743755340576,21096.52154159546,23473.241180419922,1153.8600845336914,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(37:5),PC(O-38:5),PC(P-38:4)",PC,22674.201599121094,25585.662185668945,45440.54393386841,22417.301818847656,14007.240837097168,23395.70126724243,12050.88073348999,12790.601058959961,1121.4000778198242,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(37:6),PC(O-38:6),PC(P-38:5)",PC,14668.781120300293,13789.261138916016,60112.5632019043,29165.32279586792,14595.221313476562,26017.962299346924,13200.581119537354,12380.460887908936,1113.5400848388672,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(37:7),PC(P-38:6),PC(36:0),PC(O-37:0)",PC,17563.6014213562,19062.621673583984,60162.38531112671,27481.88230895996,20156.441116333008,30588.861541748047,18895.00120162964,20265.821739196777,1844.1601181030273,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
PC(38:3),PC,722727.05052948,860060.4046173096,641641.2335281372,339370.71968460083,220936.8608970642,522223.14070892334,222651.35583496094,220755.0919532776,1235.7600898742676,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
PC(38:4),PC,2411916.0517578125,2998762.185821533,2580993.3230285645,1479265.6391410828,646487.0464630127,1700593.5374145508,854063.3696365356,768763.3201065063,2700.000198364258,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
PC(38:5),PC,1428115.6256713867,1580132.8130950928,1610836.7103042603,825818.5245895386,487135.7213745117,1117072.2137680054,415327.6174278259,440909.2382507324,1894.760139465332,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
PC(38:6),PC,2730206.1982421875,3062813.374694824,3128320.427974701,1516427.970588684,873532.163986206,1897835.4276008606,808983.3657951355,785041.1869049072,1880.6201286315918,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(38:7),PC(37:0),PC(O-38:0)",PC,94135.70844268799,98213.00824737549,124969.7488937378,77868.54423522949,45440.423248291016,59507.26406097412,35557.28187561035,37131.102031707764,1229.600082397461,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(38:8),PC(37:1),PC(O-38:1),PC(P-38:0)",PC,29518.22173690796,36659.26258850098,40130.703144073486,23100.12120437622,15452.041107177734,29790.022750854492,8458.060546875,10217.380718231201,1130.520076751709,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(38:9),PC(37:2),PC(O-38:2),PC(P-38:1)",PC,29223.461051940918,40008.543128967285,43712.82311248779,26930.201526641846,16410.440883636475,38548.782638549805,9185.90064239502,13434.20087814331,1205.04008102417,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(39:4),PC(O-40:4),PC(P-40:3)",PC,25933.801651000977,32141.92279815674,24914.262088775635,14629.321018218994,8032.980484008789,23624.60161972046,6227.800582885742,7825.50053024292,1188.180088043213,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(39:5),PC(O-40:5),PC(P-40:4)",PC,14812.061000823975,18237.84132003784,17398.720851898193,7549.380481719971,5462.960453033447,15588.080940246582,4542.120288848877,5076.840381622314,1030.2200660705566,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(39:6),PC(O-40:6),PC(P-40:5)",PC,47728.684326171875,57870.52552032471,49467.72373199463,23728.282012939453,13004.320777893066,45891.36340332031,11569.060985565186,12145.881118774414,1175.520076751709,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(39:7),PC(P-40:6),PC(38:0),PC(O-39:0)",PC,309226.482383728,299158.617729187,260862.09677124023,85563.50590133667,83594.10641479492,208310.75898742676,48451.20475769043,57584.60282897949,3701.88028717041,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(39:8),PC(O-40:8),PC(38:1),PC(O-39:1),PC(P-39:0)",PC,809327.7671966553,876489.5610351562,690042.5833816528,306726.5997695923,215982.49745941162,517590.88832473755,133473.62922668457,140189.3929977417,3061.3202018737793,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(40:1),PC(P-41:0)",PC,275198.0910797119,322706.0951538086,233104.2773399353,96170.78363418579,61798.10371398926,155142.31254577637,50319.402572631836,56702.223651885986,1526.820110321045,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
"PC(40:10),PC(39:3),PC(O-40:3),PC(P-40:2)",PC,12559.980934143066,16680.181301116943,11358.920825958252,6660.680603027344,4561.700382232666,9734.000911712646,4014.68025970459,3463.1401901245117,1029.2600708007812,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
PC(40:2),PC,224847.11978530884,223385.4545288086,202091.6392250061,80729.20837402344,56546.62464141846,136330.06964111328,42972.883823394775,38620.562576293945,1211.7000923156738,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
PC(40:3),PC,474730.1739501953,487719.76680374146,432927.681930542,194250.9902381897,99358.36650466919,265614.8751182556,95005.30659484863,72763.56451034546,1292.14009475708,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
PC(40:4),PC,96597.40979003906,107779.72495651245,78705.96532058716,36540.40343475342,31615.562713623047,68281.10445022583,18498.08135986328,20264.961780548096,1208.4200820922852,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
PC(40:5),PC,153579.10717773438,196568.69330215454,144922.91067886353,72500.32370376587,50079.8828125,128832.94818496704,43439.64209365845,47606.20425033569,1163.4000778198242,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
PC(40:6),PC,558099.1842422485,784146.5929718018,588913.5117034912,295942.7466468811,162895.8917541504,498904.78342056274,185172.84545516968,200366.97192764282,1215.160068511963,Group: B,Group: A,Group: B vs Group: A,4,4,Blank_Blank_Blank
