Lipid,Class,FAD199_m1_66_B,FAD199_m3_66_B,FAD201_m5_61_B,FAD265_m3_59_B,FAD261_m3_81_C,FAD265_m2_74_C,FAD309_55_C,FAD325_39_C,Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
CE(18:3),CE,5914.580436706543,5881.560413360596,6238.880424499512,5858.540424346924,7216.48051071167,5712.860385894775,5724.180366516113,5489.3203773498535,5186.0403480529785,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
CE(19:0),CE,6615.680507659912,5546.580417633057,5423.000389099121,5831.100421905518,5708.520370483398,5525.100399017334,5846.760402679443,5571.8803787231445,5870.480422973633,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
CE(20:0),CE,6278.240459442139,5804.340419769287,5745.080406188965,6198.620429992676,5751.560386657715,5587.660388946533,6718.320484161377,5696.620391845703,6720.020469665527,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
CE(20:1),CE,5627.3804359436035,5224.260356903076,5166.540386199951,5303.0203857421875,5419.42036819458,5294.440338134766,5364.300369262695,5201.240364074707,5242.600337982178,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
CE(20:3),CE,5383.380409240723,5421.060371398926,5295.8803634643555,5445.980400085449,5576.100379943848,5516.160385131836,5322.380344390869,5189.860370635986,5210.5203285217285,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
CE(20:4),CE,9365.540687561035,7278.000484466553,6600.400451660156,7342.880504608154,7921.940567016602,6201.90043258667,6757.060501098633,6435.020469665527,5087.940326690674,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
CE(20:5),CE,5488.1004066467285,5329.560382843018,5365.000370025635,5464.640380859375,5588.320404052734,5398.220359802246,5625.640350341797,5383.280387878418,5478.1203689575195,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
CE(22:0),CE,5374.700366973877,5453.960414886475,5207.5003662109375,5131.380352020264,5395.300392150879,5215.420352935791,5325.860355377197,5252.720352172852,5398.320335388184,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
CE(22:1),CE,5406.060382843018,5549.100387573242,5597.240383148193,5491.000381469727,5673.540370941162,5294.200344085693,5605.740379333496,5339.080360412598,5376.400363922119,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
CE(22:2),CE,5157.480407714844,5116.940372467041,5296.480369567871,5131.520374298096,5248.960388183594,5170.500358581543,5481.840377807617,5222.74036026001,5311.840347290039,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
CE(22:3),CE,5088.360401153564,5153.380401611328,5109.400360107422,5125.920360565186,5079.180328369141,5093.760368347168,5195.52033996582,5195.660346984863,5172.860328674316,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
CE(22:5),CE,5441.380393981934,5316.300373077393,5240.880374908447,5506.880367279053,5461.480388641357,5335.2603759765625,5380.8803787231445,5289.1803855896,5348.6803550720215,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
CE(22:6),CE,8873.200653076172,7114.940456390381,6545.000450134277,8615.080574035645,8425.760643005371,7237.360492706299,8781.16061782837,6522.400463104248,5207.560356140137,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
CE(24:1),CE,5166.320384979248,5169.240386962891,5256.160358428955,5173.180370330811,5305.780372619629,5208.440361022949,5215.48038482666,5193.180351257324,5273.300354003906,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
CE(46:3;O2),CE,5164.080379486084,5050.1203536987305,5094.740348815918,5039.76037979126,5079.440322875977,5095.9403648376465,5080.980323791504,5081.200366973877,5087.640342712402,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
CE(48:3;O2),CE,5073.020351409912,5124.4803466796875,5082.320358276367,5040.460353851318,5084.5403480529785,5069.3603439331055,5168.100322723389,5159.600353240967,5112.780349731445,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
CE(50:3;O2),CE,5082.640338897705,5072.120349884033,5168.120334625244,5037.620346069336,5081.240345001221,5097.200328826904,5151.500331878662,5129.460350036621,5112.680362701416,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
CE(52:3;O2),CE,5109.400394439697,5075.220344543457,5100.120361328125,5063.66032409668,5107.820358276367,5066.720367431641,5138.4803466796875,5074.640312194824,5079.320339202881,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d12:0/14:0),Cer,1162.7600860595703,1169.5600776672363,1130.1400833129883,1074.940071105957,1068.7800750732422,1185.5400848388672,1176.5400772094727,1065.2600555419922,1169.4600830078125,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"Cer(d14:2(4E,6E)/16:0)",Cer,1165.0600814819336,1069.920078277588,1136.740089416504,1086.220085144043,1082.760082244873,1192.2800827026367,1074.9400787353516,1226.140079498291,1114.3600730895996,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"Cer(d14:2(4E,6E)/18:1(9Z))",Cer,1112.3000831604004,1069.1000785827637,1067.3800773620605,1074.2400703430176,1091.0200843811035,1159.6000785827637,1062.9200706481934,1108.04008102417,1081.5400772094727,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"Cer(d14:2(4E,6E)/20:1(11Z))",Cer,1178.6000862121582,1135.1000900268555,1146.1000862121582,1169.6400756835938,1079.4400672912598,1104.0600700378418,1113.5200729370117,1065.1800918579102,1096.5000762939453,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d15:1/16:0),Cer,1077.7400665283203,1208.3000946044922,1067.3600769042969,1109.2200736999512,1093.6000747680664,1130.2800827026367,1150.6800842285156,1082.420078277588,1156.460075378418,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"Cer(d15:2(4E,6E)/20:0)",Cer,1261.420093536377,1100.8800811767578,1067.2000770568848,1154.2400856018066,1115.1600914001465,1223.0800704956055,2154.9401473999023,1142.420078277588,1147.9600791931152,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
"Cer(d15:2(4E,6E)/22:0)",Cer,1093.280071258545,1080.7600784301758,1067.2000617980957,1214.2400665283203,1128.2200813293457,1135.6400871276855,1268.1800842285156,1144.8600730895996,1127.3000793457031,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d16:1/17:0),Cer,1153.7400741577148,1078.6400871276855,1094.6400718688965,1119.4400901794434,1064.3400802612305,1125.4600791931152,1118.9400749206543,1068.0400733947754,1133.320083618164,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d16:1/23:0),Cer,1201.9200897216797,1130.5600814819336,1099.680088043213,1133.3600730895996,1078.2400817871094,1064.680076599121,1177.7600746154785,1128.1600761413574,1240.7400856018066,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/13:0),Cer,1085.4400787353516,1200.5800895690918,1067.0600776672363,1104.2200660705566,1064.1800727844238,1148.840072631836,1062.3200759887695,1088.6200866699219,1090.600082397461,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/14:0),Cer,1098.5400733947754,1100.1600723266602,1068.2600784301758,1166.1800804138184,1090.880084991455,1196.6000900268555,1166.3600730895996,1238.4200820922852,1192.780086517334,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/15:0),Cer,1123.9400787353516,1098.5400848388672,1179.3800811767578,1094.7600746154785,1065.820083618164,1074.12007522583,1062.580078125,1065.1000785827637,1133.160083770752,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/16:0),Cer,1193.2000885009766,1382.0200958251953,1221.100082397461,1226.900074005127,1111.2800788879395,1488.020107269287,1116.740077972412,1282.6800994873047,1194.1400833129883,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/17:0),Cer,1147.6400756835938,1070.5200729370117,1101.1400833129883,1230.6400833129883,1136.9800758361816,1158.5000762939453,1164.7000885009766,1077.780071258545,1218.3200798034668,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/18:0),Cer,1072.7400741577148,1100.6000785827637,1083.5600776672363,1132.820083618164,1064.560073852539,1189.54008102417,1089.1800689697266,1155.1600761413574,1150.4200897216797,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/19:0),Cer,1114.6000785827637,1115.9400787353516,1067.4600715637207,1179.04008102417,1064.580078125,1132.6600761413574,1063.220069885254,1077.2000846862793,1183.920078277588,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/20:0),Cer,1173.8400802612305,1148.2000846862793,1195.240077972412,1245.0800743103027,1065.2800788879395,1293.9200897216797,1195.1800727844238,1214.8600807189941,1093.3800773620605,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/21:0),Cer,1346.4400901794434,1342.840087890625,1295.000099182129,1578.4801216125488,1291.0600929260254,2183.1001358032227,1548.1401023864746,1425.900089263916,2406.4201736450195,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/22:0),Cer,1272.3200759887695,1276.0400924682617,1261.140079498291,1410.040096282959,1233.1200828552246,1317.660099029541,1383.1801071166992,1121.1800804138184,1226.0600852966309,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/23:0),Cer,1219.1600875854492,1344.6400871276855,1200.840087890625,1397.920078277588,1148.5000839233398,1260.9800834655762,1332.1000862121582,1221.9001083374023,1203.240089416504,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/24:0),Cer,1203.6200790405273,1096.7000770568848,1197.2000885009766,1309.6600875854492,1114.0200843811035,1352.5401077270508,1436.0600967407227,1172.9200744628906,1243.840087890625,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/25:0),Cer,1432.8601036071777,1522.740104675293,1222.740077972412,1391.6200981140137,1131.5000762939453,1448.0001106262207,1324.2600936889648,1302.4601020812988,1407.840103149414,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/26:0),Cer,1149.9600791931152,1352.760108947754,1086.2800788879395,1162.3000717163086,1078.240077972412,1179.64009475708,1185.9200897216797,1182.6600646972656,1295.7600898742676,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/27:0),Cer,1088.2000770568848,1069.6200866699219,1150.4600868225098,1097.140079498291,1065.62007522583,1120.600082397461,1098.1200828552246,1065.4600715637207,1095.5800819396973,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/29:0),Cer,1142.1800689697266,1105.7800788879395,1067.3600845336914,1075.5400695800781,1151.1400909423828,1170.4800720214844,1071.6000671386719,1115.180076599121,1077.7600784301758,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/30:0),Cer,1088.820083618164,1112.100082397461,1067.3800735473633,1074.8600807189941,1065.6400871276855,1177.8600883483887,1115.860065460205,1065.2600708007812,1067.5000801086426,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/31:0),Cer,1162.2400703430176,1168.8400917053223,1089.6000785827637,1122.780086517334,1145.2400856018066,1173.280086517334,1196.4600791931152,1082.6400756835938,1104.7400856018066,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/32:0),Cer,1127.7400665283203,1091.200080871582,1067.3000793457031,1074.7200775146484,1064.9200744628906,1083.8400802612305,1097.1600761413574,1084.420066833496,1068.5200805664062,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/h17:0),Cer,1184.3000869750977,1090.960075378418,1067.500072479248,1115.0200729370117,1087.4600791931152,1147.160083770752,1145.240089416504,1064.8400764465332,1167.5000801086426,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/h24:0),Cer,1072.7200736999512,1135.7200889587402,1087.160068511963,1136.4000701904297,1065.0400772094727,1153.7800827026367,1107.0600891113281,1226.7000923156738,1140.8800773620605,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:0/h26:0),Cer,1174.5600929260254,1098.4400749206543,1067.9000816345215,1075.5400772094727,1065.080078125,1205.9400825500488,1097.0600662231445,1103.5400886535645,1164.580078125,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/12:0),Cer,1143.700080871582,1087.8000755310059,1125.9800834655762,1134.820068359375,1079.720085144043,1119.6000785827637,1126.6800804138184,1150.8800811767578,1152.7200889587402,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/14:0),Cer,1111.3000679016113,1112.9200820922852,1077.6600646972656,1165.9000854492188,1125.0200805664062,1192.6000862121582,1143.1200828552246,1074.5800743103027,1189.480094909668,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/16:0),Cer,2855.4201736450195,1959.760124206543,1805.8001174926758,3864.160343170166,2777.320167541504,6142.360569000244,4971.480335235596,3980.6002807617188,1420.4000968933105,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/17:0),Cer,1158.6000862121582,1182.9600791931152,1121.280071258545,1149.760082244873,1096.4400787353516,1207.020092010498,1089.960075378418,1160.0400848388672,1364.840103149414,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/18:0),Cer,1301.4200744628906,1395.1401023864746,1380.2200965881348,1196.0600852966309,1474.240089416504,2042.8201370239258,1373.540096282959,1470.340103149414,1318.020092010498,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/18:1(9Z)),Cer,1322.8800964355469,1183.240089416504,1125.5000648498535,1099.1000785827637,1092.1800842285156,1206.9800758361816,1125.8800888061523,1202.9600791931152,1313.080078125,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/19:0),Cer,1072.260082244873,1299.280101776123,1162.420093536377,1141.4200744628906,1107.680076599121,1165.3200798034668,1173.5200805664062,1106.8400764465332,1153.1000938415527,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/20:0),Cer,1218.100082397461,1832.6401443481445,1766.7801322937012,2263.040138244629,1449.9401016235352,2064.4001502990723,2874.8801918029785,1712.600112915039,1307.2400970458984,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/22:0),Cer,10374.300533294678,12541.600975036621,6166.1004638671875,9529.640838623047,6335.720302581787,19414.30142211914,16865.66114425659,4220.840301513672,1223.9200859069824,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/23:0),Cer,2817.8401794433594,3377.380298614502,2502.68017578125,4474.400386810303,2430.9601249694824,5157.600292205811,4085.880325317383,1648.3801231384277,1102.9600791931152,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/24:0),Cer,7233.960220336914,8698.48091506958,4470.560279846191,8349.880661010742,5193.900436401367,13171.081066131592,9140.620937347412,3140.600269317627,1340.4000930786133,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/24:1(15Z)),Cer,11085.380794525146,12728.280838012695,6957.280521392822,14502.32071685791,7589.640609741211,21064.141513824463,15453.601234436035,5473.0805015563965,1335.06010055542,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/25:0),Cer,1386.6200866699219,1315.6400985717773,1225.0001029968262,1399.9000968933105,1305.7400856018066,1824.0001220703125,1473.4201049804688,1287.3800964355469,1398.7601051330566,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/26:0),Cer,1326.1000900268555,1306.6200828552246,1135.8000869750977,1091.8200759887695,1109.2800827026367,1282.0800857543945,1403.0800857543945,1187.5200843811035,1330.0600967407227,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/26:1(17Z)),Cer,1219.8200759887695,1264.8600883483887,1067.7800827026367,1118.0000762939453,1318.2800979614258,1164.8000755310059,1269.6800918579102,1156.8200798034668,1205.2400970458984,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/27:0),Cer,1092.1400871276855,1132.200080871582,1066.8800811767578,1096.0400848388672,1092.2200736999512,1193.360092163086,1210.140079498291,1101.1200790405273,1146.6400833129883,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/28:0),Cer,1105.5600814819336,1096.8400802612305,1113.4200592041016,1074.8800735473633,1078.8000831604004,1125.720069885254,1111.62007522583,1129.3800735473633,1094.1200790405273,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/29:0),Cer,1092.8200874328613,1069.7400741577148,1072.6600799560547,1075.3200798034668,1065.3000793457031,1122.6200866699219,1090.720069885254,1065.6000785827637,1106.2000846862793,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/2:0),Cer,1317.7400817871094,1126.4800643920898,1078.1200790405273,1154.2400741577148,1200.4200820922852,1072.6400718688965,1169.8400802612305,1161.200065612793,1208.8400840759277,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/30:0),Cer,1072.9600830078125,1187.0200843811035,1100.0600852966309,1092.960075378418,1112.7600898742676,1083.6800651550293,1139.600082397461,1064.4400749206543,1074.5600814819336,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/31:0),Cer,1072.5800666809082,1070.6000747680664,1067.9200820922852,1205.1200790405273,1065.4600715637207,1112.400074005127,1073.8000831604004,1064.4400787353516,1162.480094909668,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/32:0),Cer,1116.8200721740723,1070.640079498291,1106.460090637207,1074.7600708007812,1100.840072631836,1172.2000885009766,1129.940086364746,1100.2800750732422,1067.7200736999512,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/33:0),Cer,1163.460090637207,1102.2600860595703,1068.0000801086426,1076.9000854492188,1105.9800758361816,1081.8800811767578,1179.3000831604004,1071.6000709533691,1107.6800804138184,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/34:0),Cer,1112.3400802612305,1070.3200721740723,1109.2400741577148,1109.1400756835938,1104.5600700378418,1189.3600730895996,1208.2800750732422,1113.8800773620605,1116.6600799560547,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:1/35:0),Cer,1073.460075378418,1094.820068359375,1127.840087890625,1100.220085144043,1157.62007522583,1140.9000854492188,1149.1600799560547,1133.7200736999512,1165.980079650879,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:2/14:0),Cer,1125.54008102417,1171.5200843811035,1109.9400749206543,1089.2600708007812,1103.560073852539,1095.1200828552246,1198.8200759887695,1107.580078125,1157.04008102417,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:2/15:0),Cer,1095.260066986084,1086.5400772094727,1067.2400856018066,1128.220069885254,1176.4200744628906,1081.580078125,1062.1800689697266,1140.8200874328613,1068.1600761413574,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
Cer(d18:2/16:0),Cer,1176.6800956726074,1098.6000747680664,1109.700080871582,1227.8200759887695,1163.3600883483887,1159.9400825500488,1098.460075378418,1212.7200813293457,1198.8400802612305,Group: B,Group: C,Group: B vs Group: C,4,4,Blank_Blank_Blank
