Lipid,Class,FAD199_m1_66_D,FAD199_m3_66_D,FAD201_m5_61_D,FAD265_m3_59_D,FAD261_m3_81_C,FAD265_m2_74_C,FAD309_55_C,FAD325_39_C,Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
FA(12:4),FA,149294.08880615234,59700.28405761719,53055.78350830078,45955.263122558594,53235.32385253906,69545.66534423828,79028.12609863281,60197.28399658203,79998.92553710938,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(12:5),FA,68048.28564453125,66300.34436035156,84257.9453125,86152.2268371582,42272.343017578125,44137.24328613281,60310.724060058594,85018.52667236328,37399.58248901367,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(12:6),FA,103568.98809814453,102696.92761230469,112638.82824707031,90612.70617675781,88488.9860534668,96316.24713134766,109174.28820800781,112492.02770996094,83656.48617553711,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(13:0) | FA(14:7),FA,192913.99609375,141226.8504638672,118681.98797607422,129895.98815917969,150389.69018554688,142841.0498046875,183836.93200683594,171506.6915283203,143156.14923095703,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(13:0) | FA(14:7)_2,FA,188441.07495117188,136304.47003173828,131056.84997558594,117726.38891601562,152104.0509033203,141923.76977539062,173816.291015625,166438.2509765625,139653.36975097656,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(13:1),FA,220008.1552734375,270903.8377685547,311036.6826171875,214489.87243652344,64386.36492919922,62020.18408203125,256573.49853515625,237761.1378173828,69181.90466308594,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(13:2),FA,59931.604553222656,60763.00421142578,59091.42468261719,54669.104095458984,52847.143493652344,58669.22393798828,66626.54473876953,64494.00500488281,62114.284240722656,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(14:0),FA,121413.42895507812,104223.02709960938,96537.14709472656,79812.72607421875,108880.68786621094,126082.18981933594,127631.80822753906,104007.66711425781,75899.62548828125,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(14:1),FA,231245.09887695312,145186.11083984375,151293.05041503906,129519.32775878906,144468.09106445312,184399.57250976562,297511.3200683594,146715.3702392578,98207.28784179688,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(14:2),FA,432693.5300292969,443251.17333984375,505456.455078125,391766.02783203125,573589.5815429688,699686.203125,1716504.7836914062,576908.4252929688,708288.3781738281,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(14:4),FA,447578.93225097656,400603.52307128906,335635.72216796875,308165.0604248047,102566.88732910156,93823.607421875,244827.85693359375,383733.80627441406,62819.00408935547,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(14:5),FA,242835.9171142578,120251.9091796875,108039.82702636719,94423.4867553711,120864.0283203125,120339.82934570312,174808.75268554688,118076.82836914062,72728.24530029297,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(14:6),FA,570735.1752929688,142519.79077148438,126897.32958984375,111437.40893554688,102915.02685546875,112412.14813232422,380647.4089355469,162033.47033691406,94951.10638427734,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(15:0) | FA(16:7),FA,483165.17333984375,506830.4162597656,562075.7377929688,454209.1123046875,467606.81689453125,509149.2177734375,705623.1469726562,557703.521484375,195959.6728515625,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(15:0) | FA(16:7)_2,FA,471412.41650390625,465919.81005859375,514460.09033203125,393689.60888671875,443115.49462890625,492888.73876953125,686708.5693359375,531755.5361328125,204789.1513671875,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(15:1),FA,122138.7290649414,115935.90808105469,132328.62890625,86893.48645019531,498634.6114501953,368726.4836425781,1327526.3353271484,210583.1534423828,356990.0810546875,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(15:2),FA,50480.923889160156,47432.56314086914,58837.56442260742,48084.20309448242,42273.403259277344,53092.72412109375,52584.14385986328,55050.903869628906,40670.042907714844,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(15:3),FA,39502.822692871094,40449.86291503906,41517.64288330078,35936.34246826172,53002.52374267578,53383.82385253906,42078.823181152344,43964.322814941406,37443.12255859375,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(15:5),FA,48507.34387207031,48171.88342285156,53605.983947753906,45976.76287841797,59622.86376953125,61313.144439697266,50328.12341308594,61298.803955078125,48497.843322753906,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(15:6),FA,64989.00439453125,63250.56427001953,65334.54425048828,52312.543518066406,61963.024353027344,68731.10510253906,68114.52529907227,63742.24465942383,46515.003173828125,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(16:0),FA,601573.5649414062,586109.4819335938,774165.7749023438,562807.0385742188,726528.2099609375,850370.8608398438,1373935.6420898438,532348.6606445312,656644.7001953125,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(16:1),FA,120646.16882324219,119876.76721191406,137464.46923828125,115580.1083984375,148014.97283935547,187619.3741455078,357267.84375,106002.50744628906,92734.7261352539,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(16:2),FA,55823.383728027344,52759.48358154297,58129.484466552734,45310.863220214844,59182.66375732422,61911.663818359375,71245.70446777344,56619.463928222656,60013.34411621094,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(16:3),FA,2213030.2919921875,2013021.53515625,2015808.962890625,1765062.68359375,1813361.646484375,2090874.4013671875,2243274.572265625,2361810.416015625,2087672.783203125,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(16:4),FA,58774.66390991211,55736.92431640625,61980.18441772461,48616.90283203125,79825.02557373047,72183.58477783203,58402.82409667969,55602.68420410156,55413.00439453125,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(16:5),FA,141769.98931884766,197660.73211669922,260074.8204345703,204026.13424682617,75126.84564208984,73739.40545654297,68825.96484375,202844.43359375,56505.084075927734,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(16:6),FA,115169.74890136719,117546.98718261719,128377.06854248047,96410.30700683594,114374.30822753906,123490.66796875,145311.8104248047,121891.42846679688,105269.04895019531,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(17:0) | FA(18:7),FA,115275.54858398438,102793.08715820312,119057.4482421875,89695.94659423828,129239.87097167969,151127.57080078125,150093.05017089844,103711.78759765625,139069.00830078125,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(17:0) | FA(18:7)_2,FA,111515.18896484375,114878.70861816406,125764.46887207031,92626.38623046875,138541.34826660156,154979.7313232422,153061.65100097656,113109.10778808594,149549.970703125,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(17:1),FA,99819.8070678711,86392.98565673828,98133.1669921875,75443.02600097656,104452.7671508789,119849.3486328125,121682.12683105469,77914.66479492188,92384.18621826172,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(17:2),FA,615180.0622558594,542439.4174804688,514172.033203125,408332.05029296875,568478.8205566406,743811.0087890625,718142.111328125,573753.478515625,649176.7104492188,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(17:3),FA,72727.14489746094,68281.0845336914,74941.32446289062,58243.164123535156,78901.56576538086,88451.10620117188,104559.00811767578,71878.04510498047,87797.98565673828,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(17:4),FA,55228.82360839844,49882.24362182617,64148.88494873047,44705.562927246094,51192.12414550781,57982.624084472656,62895.24450683594,54964.14367675781,58374.50436401367,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(17:6),FA,81342.76550292969,85583.30548095703,95934.54864501953,71802.6449584961,92025.92669677734,86906.84619140625,116860.08972167969,76559.4849243164,102428.16735839844,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(18:0),FA,712716.7895507812,664673.470703125,746630.0654296875,571466.0336914062,781741.4174804688,927210.583984375,706199.626953125,719263.7861328125,659511.890625,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(18:1),FA,595784.9985351562,675275.5895996094,810753.3422851562,891549.5407714844,896892.3129882812,1471063.326171875,535601.51953125,1104768.5610351562,268179.5217285156,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(18:2),FA,582636.0471191406,695296.3441162109,959359.1951904297,1310184.0480957031,976137.0908203125,1511145.6213378906,2239549.3139648438,841269.6342773438,205544.7752685547,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(18:3),FA,116321.68762207031,124458.90795898438,160762.14923095703,171626.55364990234,173872.25073242188,222037.2963256836,284330.23291015625,142512.2080078125,70821.52520751953,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(18:4),FA,52226.2236328125,51089.18395996094,59376.48455810547,51171.46337890625,55748.963928222656,62651.78479003906,68374.84518432617,54226.983825683594,53134.68374633789,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(18:5),FA,77628.44470214844,78361.36505126953,91452.7661743164,74796.66522216797,85538.52600097656,94197.14624023438,98389.32791137695,92786.94653320312,66884.30514526367,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(18:6),FA,100965.08728027344,111337.3876953125,148259.4307861328,103563.16778564453,120384.66821289062,137919.91052246094,142710.42950439453,111223.90869140625,129037.76983642578,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(19:0),FA,2246736.130859375,1954945.013671875,1913946.48828125,1534673.46875,2072931.62109375,2706785.2197265625,2306251.8505859375,2250048.96875,1992892.88671875,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(19:1),FA,136142.39025878906,122611.82739257812,136144.7091064453,102737.50842285156,138982.40881347656,170099.4725341797,115467.54846191406,135299.7696533203,121602.1484375,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(19:2),FA,474785.5107421875,401473.04931640625,388560.8232421875,302023.681640625,476502.9938964844,645793.6870117188,491555.416015625,454300.02783203125,469164.25,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(19:4),FA,220736.85192871094,186024.4341430664,126816.40954589844,116269.4683227539,239399.4764404297,289725.2775878906,264655.15380859375,210995.89624023438,293226.3605957031,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(19:5),FA,76971.84564208984,73351.54553222656,81777.32507324219,66399.04461669922,77395.26531982422,89117.52673339844,73815.3056640625,85697.68566894531,94303.02716064453,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(19:6),FA,145400.13159179688,137028.07067871094,149786.9512939453,112950.3486328125,160001.9521484375,183751.41235351562,146731.4490966797,147202.51171875,188139.77209472656,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(20:0),FA,6682120.32421875,5754580.55859375,5732825.8203125,4677376.265625,5943796.9375,7764535.8515625,6955329.662109375,6427418.0859375,6281187.265625,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(20:1),FA,195087.71264648438,179487.49267578125,201284.87365722656,164045.05114746094,217313.31518554688,269272.4201660156,190876.0341796875,204310.974609375,169722.55224609375,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(20:2),FA,126733.76879882812,118916.93005371094,144041.2303466797,120845.40856933594,133479.6298828125,179242.05444335938,126359.02941894531,119955.22802734375,138493.5682373047,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(20:3),FA,171046.07250976562,161721.60998535156,204775.5108642578,206920.93627929688,146401.21142578125,293517.5656738281,134998.1287841797,165418.79064941406,115523.02819824219,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(20:4),FA,528701.2777099609,620686.1780090332,802187.9240722656,986597.8179321289,383027.2872314453,1067809.0064697266,216151.29705810547,351055.4143676758,69211.10540771484,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(20:5),FA,162787.75329589844,168068.72903442383,234668.99755859375,235242.5750732422,251716.25341796875,296359.3408203125,146151.48901367188,170565.8321533203,121208.64904785156,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(20:6),FA,267975.77868652344,238480.75720214844,266283.3801269531,189230.15502929688,286724.6013183594,338135.640625,269471.4982910156,251557.09814453125,334103.0441894531,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(21:0),FA,5045629.5859375,4626943.1953125,4528448.19140625,3922040.0859375,4614435.5703125,6057908.890625,5459239.5224609375,5078960.34765625,5047541.40234375,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(21:1),FA,135210.7099609375,118279.16870117188,128858.18957519531,107371.66735839844,142562.0107421875,167057.79150390625,143835.8291015625,126039.84887695312,128863.06848144531,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(21:2),FA,153411.62951660156,135756.78784179688,129982.80944824219,90974.00671386719,153329.5916748047,192870.0125732422,149613.65087890625,150869.26928710938,165656.87084960938,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(21:3),FA,82083.0062866211,78329.62518310547,76807.14599609375,59875.464416503906,88552.04577636719,108487.92797851562,82907.78649902344,81900.46551513672,74508.86572265625,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(21:5),FA,185794.3143310547,160366.91076660156,173960.85290527344,127797.92956542969,216641.85571289062,243816.65576171875,195496.65454101562,206213.55322265625,172318.6131591797,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(22:0),FA,1579170.4853515625,1355183.8857421875,1428770.173828125,1281225.373046875,1461295.833984375,1920999.86328125,1665999.96875,1580074.8515625,1521133.470703125,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(22:1),FA,102797.60656738281,96269.46643066406,102372.84631347656,90776.1265258789,109068.10754394531,136998.30920410156,97340.32653808594,107438.30712890625,127298.96960449219,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(22:2),FA,59769.00360107422,56810.443603515625,62155.24432373047,56176.583740234375,69123.06463623047,82273.48638916016,62106.4443359375,63242.264404296875,77952.00506591797,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(22:3),FA,66306.8051147461,69562.6244506836,74926.32470703125,59340.52355957031,82769.02563476562,89770.80560302734,70644.88525390625,79566.34503173828,88220.76550292969,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(22:4),FA,93911.20623779297,88656.4267578125,121664.44952392578,122114.52923583984,95997.34796142578,174087.93041992188,83780.46630859375,95541.20629882812,98633.42724609375,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(22:5),FA,218272.53845214844,180112.23266601562,273995.94287109375,282863.83923339844,167588.2119140625,356059.54736328125,156444.97119140625,178965.6309814453,136121.78930664062,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(22:6),FA,539043.9399414062,506145.21630859375,604458.0053710938,737559.4428710938,539224.5197753906,1258491.90234375,615172.3217773438,638165.8374023438,464722.1701660156,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(22:7),FA,5235671.900390625,4521842.734375,4415192.10546875,3743884.60546875,4650135.25390625,6098949.197265625,5643619.29296875,5096103.90234375,4970360.34765625,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(23:0),FA,156071.01135253906,162284.85229492188,185642.11206054688,185918.51293945312,137168.96899414062,173415.55334472656,133320.20874023438,186281.7928466797,132571.06982421875,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(23:1),FA,85361.1460571289,81861.6654663086,84767.54614257812,75443.20565795898,84812.52655029297,103495.18789672852,82045.72644042969,84957.94659423828,81219.5859375,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(23:6),FA,213642.7529296875,201415.03393554688,225582.5177001953,217840.2745361328,204012.47338867188,254580.5772705078,210189.17504882812,237251.95751953125,201541.9736328125,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(24:0),FA,133437.01025390625,136269.1688232422,129481.1884765625,119178.22839355469,158119.2919921875,206591.13500976562,137960.810546875,129243.17041015625,150362.8927001953,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(24:1),FA,64719.24411010742,61341.96435546875,63606.544494628906,57435.384033203125,75554.96594238281,86962.00561523438,61894.72528076172,63129.14440917969,66724.96466064453,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(24:10),FA,131719.8504638672,109044.64636230469,104792.02807617188,84938.4458618164,218095.2752685547,227004.63623046875,147512.8309326172,114886.62780761719,121248.46865844727,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(24:12),FA,108019.00714111328,95084.36682128906,111847.0068359375,94142.0258178711,100001.08703613281,117104.92791748047,96997.42687988281,111046.74792480469,103298.60632324219,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(24:2),FA,48218.00338745117,53252.523529052734,48616.583892822266,43799.0231628418,49578.42352294922,72978.96508789062,49121.84329223633,50976.90350341797,54185.103759765625,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(24:3),FA,73236.62567138672,68683.1047668457,72884.02551269531,59298.903869628906,74106.24444580078,92319.3062133789,74639.66516113281,70804.52502441406,71773.46533203125,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(24:4),FA,66756.24432373047,73803.76480102539,71842.42517089844,58948.40393066406,80971.06573486328,88187.10632324219,68639.50494384766,68238.60418701172,71455.36505126953,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(24:5),FA,131176.64916992188,143929.55017089844,154521.55041503906,160769.13317871094,116188.80944824219,156741.71069335938,112555.02758789062,145598.35076904297,106806.52819824219,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(24:6),FA,345963.4063720703,412531.50634765625,615689.0427246094,863552.1206054688,101256.74694824219,144631.6104736328,110684.28698730469,627463.7952880859,102543.80627441406,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(24:7),FA,166633.55114746094,163711.2509765625,186371.3134765625,189379.93463134766,145403.4512939453,177837.77307128906,141548.26892089844,185721.37268066406,136811.8895263672,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
FA(25:0),FA,115216.90814208984,125742.36889648438,190017.3540649414,174368.1134033203,96240.86730957031,114281.30712890625,85756.80603027344,152110.4708251953,101170.36669921875,Group: D,Group: C,Group: D vs Group: C,4,4,Blank_Blank_Blank
