lipid,logFC,logCPM,LR,PValue,FDR,type,AK0135,AK0140,AK0169,AK0154,AK0155,AK0168,AK0174,AK0175,Blank-1x
TAG(52:6)_FA 18:1,-0.3812206222009849,9.786202998065018,0.8123672410420113,0.367421299453738,0.996791623254679,TAG,221895.6560974121,116584.60971069336,240803.07931518555,152460.36911010742,108785.92697143556,162217.8321838379,507403.01092529297,194558.9732971191,841502.9495544434
TAG(52:6)_FA 18:2,-0.06317643653977903,7.700739718501695,0.02277969719034445,0.8800313732602749,0.996791623254679,TAG,226550.13848876953,117104.7279663086,217202.17388916016,92952.22799682616,121223.68688964844,152482.71014404297,321375.2637023926,175616.17266845703,45029.16340637207
TAG(52:6)_FA 20:0,-0.21498857887887574,8.324324310994049,0.2613030610605165,0.609226344532274,0.996791623254679,TAG,380340.2047576904,205965.99520874023,349152.56604003906,195861.0538330078,213116.29452514648,296305.0206604004,520018.4198913574,342189.8815307617,15673.041107177734
TAG(52:6)_FA 20:4,-0.4528918387017347,9.433559463093546,1.1406737318829983,0.2855100095972667,0.996791623254679,TAG,815595.1662597656,373757.48931884766,626279.224609375,259142.73260498047,395525.8286743164,681055.7062988281,1811660.9140014648,786420.7908325195,34597.922302246094
TAG(54:0)_FA 16:0,-0.10239147397922845,9.514960564904628,0.059695726849895436,0.8069775044240034,0.996791623254679,TAG,935662.5990600586,464132.9094543457,888425.7294921875,262902.8836669922,525269.034362793,722605.4452209473,1499684.7610778809,743245.1318359375,25203.761993408203
TAG(54:0)_FA 16:1,-0.43791927318053975,13.627679551452763,1.0676704974062257,0.3014722186606851,0.996791623254679,TAG,17033498.5211792,7462693.815582275,10284518.275634766,4444808.441345215,10078031.803741455,14476115.398254396,30427214.631347656,13571335.184082031,21543.62181091309
TAG(54:0)_FA 18:0,-0.3113957577096635,9.250000739626948,0.5446830510791187,0.4604983720647915,0.996791623254679,TAG,637663.7230224609,300076.6408691406,735617.56591796875,209787.11596679688,321511.32421875,571601.0496826172,1541823.0976867676,636438.5865478516,50780.76446533203
TAG(54:0)_FA 18:1,0.036430749259138966,7.776946138024356,0.007618961498792487,0.9304436551182622,0.996791623254679,TAG,264249.21826171875,134293.48928833008,295307.30377197266,89098.627197265625,125791.3878173828,193378.53497314453,388966.8698425293,219477.15649414065,20824.62158203125
TAG(54:0)_FA 18:2,-0.06254506200306985,7.205102936356905,0.02232723704696582,0.8812198532102906,0.996791623254679,TAG,156728.36953735352,87449.68524169922,174600.21319580078,69850.4243774414,85085.94760131836,122833.61044311523,224796.8106994629,139162.46871948242,23808.24154663086
TAG(54:0)_FA 20:0,-0.309042184190375,8.422684746283032,0.5365614884703973,0.46386126102567266,0.996791623254679,TAG,344374.0809326172,180268.13153076172,332554.845703125,135900.1083984375,203294.21520996097,314948.1444091797,662274.2451171875,302766.1015625,61390.08477783203
TAG(54:0)_FA 20:4,0.07703943636554043,9.64296909860851,0.03414898363917018,0.8533902719959604,0.996791623254679,TAG,980871.5153808594,528481.251159668,1224708.883605957,298377.444229126,593482.2441711426,757439.1612548828,1391522.7592163086,829831.5234375,17965.96127319336
TAG(54:1)_FA 16:0,0.7852672542217383,8.173418650201441,3.6536847710158322,0.055945309779290776,0.996791623254679,TAG,357164.3638305664,217686.9552307129,679087.3488769531,89250.88583374023,146954.92932128906,220692.87301635745,304011.9204711914,298033.9586791992,19017.621368408203
TAG(54:1)_FA 16:1,0.22903617583444302,8.692850874432352,0.304228517021329,0.5812435839512066,0.996791623254679,TAG,517162.5358886719,287549.5567626953,648952.6646728516,145198.93072509766,256094.35748291016,345150.32189941406,734732.2226257324,402435.4643554687,26420.662078857426
TAG(54:1)_FA 18:0,0.1866680243449684,8.96769066497206,0.20165566647119704,0.6533877457468104,0.996791623254679,TAG,588189.7467041016,308307.2601928711,819247.7022705078,158486.17025756836,259256.55853271484,469217.9946899414,659561.048828125,693373.9852294922,39857.92282104492
TAG(54:1)_FA 18:1,-0.4027065289654992,9.629472704798507,0.9051561240194133,0.3414029166943205,0.996791623254679,TAG,767264.6859130859,367367.4074707031,909360.6591796876,263929.6589355469,373520.5672607422,776740.453125,2102801.372680664,800784.4309082031,83741.36602783203
TAG(54:1)_FA 18:2,-0.09635911099037417,7.721025001160062,0.05288729518298396,0.8181132327450052,0.996791623254679,TAG,233364.81372070312,126793.8901977539,243359.3787841797,98418.98652648926,128192.90716552734,187583.2540283203,339600.2009277344,197712.09405517575,28808.06182861328
TAG(54:1)_FA 20:0,-0.10937718817801843,8.207530698583295,0.06808875483739041,0.794140149997369,0.996791623254679,TAG,320123.5076904297,167913.8309326172,286533.7201538086,108514.10705566406,178716.09454345703,237613.9944458008,445661.1340942383,278563.2399291992,65630.86462402344
TAG(54:1)_FA 20:4,0.18544466767298237,8.24357535055916,0.19900714252207763,0.6555234482725742,0.996791623254679,TAG,387416.6636047363,235995.42001342773,417537.8065185547,105655.9880065918,225666.9972229004,234442.19633483887,495607.45378112793,321206.58364868164,17521.38136291504
TAG(54:2)_FA 16:0,0.45120982953526556,7.879913328710932,1.1925950604327227,0.2748067261719045,0.996791623254679,TAG,290944.9422607422,177640.63137817383,415703.4076538086,88825.50537109375,123247.20901489258,213488.81561279297,246379.37789916992,263132.09841918945,20222.561401367188
TAG(54:2)_FA 16:1,0.8247774700428648,8.156617052986732,4.034853660099543,0.044569540630134886,0.996791623254679,TAG,340199.30096435547,217037.6740722656,696843.2216186523,88836.865966796875,143281.81170654297,207814.8533630371,298208.23828125,292202.14056396484,19216.16149902344
TAG(54:2)_FA 18:0,0.1049433565054772,9.445922224112113,0.06346297827622038,0.8011039866417827,0.996791623254679,TAG,770701.6809082031,414103.0114746094,925616.6776123048,237731.9754638672,383114.3466796875,586109.9564208984,972945.5677490234,741405.33203125,121732.56970214844
TAG(54:2)_FA 18:1,0.18536463777732315,9.015188881167191,0.19883627883245936,0.6556618123858519,0.996791623254679,TAG,605238.9257202148,311155.1623535156,836485.76708984375,161540.27124023438,261019.0164794922,468975.7515258789,675420.3259887695,724618.6527099609,48285.06329345703
TAG(54:2)_FA 18:2,-0.4046603554860788,9.38104403519623,0.9138303687650478,0.33910014770341834,0.996791623254679,TAG,584793.1201171875,314967.30517578125,631499.1242675781,267921.3798828125,339897.9287109375,619591.4411621094,1287173.7895507812,586291.74169921875,146942.90893554688
TAG(54:2)_FA 20:0,-0.2593925279888237,8.15307795146685,0.3792755585427585,0.5379912003388743,0.996791623254679,TAG,336455.7667541504,166981.8556060791,296094.0417480469,122164.0703125,181592.83279418945,265963.44076538086,580491.1829528809,305251.35775756836,21502.301361083984
TAG(54:2)_FA 20:4,0.10740070562080113,7.451354959549948,0.06647683740084176,0.796537319373147,0.996791623254679,TAG,217272.31594848633,119721.30920410156,227629.11529541016,75537.24630737305,113672.32818603516,155704.41271972656,257938.57556152344,166217.99182128906,17421.10124206543
TAG(54:3)_FA 16:0,0.3945630767554245,8.562301903253,0.909794178405718,0.34016903513739744,0.996791623254679,TAG,559891.4905090332,271556.2191467285,612130.79833984375,141170.08833312988,163652.15139770508,431792.27087402344,379626.8009033203,465509.1851196289,18350.6015625
TAG(54:3)_FA 16:1,0.46183385782023023,7.853342258930243,1.2499552240692537,0.263561029414689,0.996791623254679,TAG,290780.10076904297,168568.2511291504,416256.0747070313,89212.82632446289,119914.78872680664,206453.57775878903,253322.6784362793,249147.83728027344,19495.381423950195
TAG(54:3)_FA 18:0,0.2682925115237841,8.56821640236308,0.418250244569208,0.517811431928588,0.996791623254679,TAG,461885.35546875,247750.8370361328,592134.4667358398,131700.71124267578,222161.9776611328,312884.00079345703,569016.8712158203,376040.1288452149,42845.282623291016
TAG(54:3)_FA 18:1,0.09693988789820918,9.48775264215097,0.054128705840412294,0.8160287196276435,0.996791623254679,TAG,783026.2296142578,425631.6684570313,950058.4891357422,256110.0985107422,391475.8885498047,603851.2716064453,985325.01171875,755459.0695800781,127260.46862792967
TAG(54:3)_FA 20:0,-0.19525204290317633,8.209887282533492,0.2158046452278768,0.6422553315065703,0.996791623254679,TAG,377349.0785522461,180627.73245239255,305411.7210998535,111679.62898254396,201662.7701721191,285389.1791229248,582136.6097412109,324120.32138061523,19756.4815826416
TAG(54:3)_FA 20:4,-0.20184685177555914,8.219925477947665,0.2305302131399002,0.6311309618638041,0.996791623254679,TAG,346140.92248535156,188983.0111694336,296988.6802368164,138969.19122314453,206185.41357421875,253768.98114013672,552169.8609008789,284615.6012573242,31430.922393798828
TAG(54:4)_FA 16:0,0.5682828501108341,10.863646602721202,1.9003439118387169,0.16803982941316262,0.996791623254679,TAG,3269927.56350708,1402938.2966308594,3196828.137451172,704736.2678222656,704874.2882080078,2421120.59854126,1494179.6429290771,2160555.361053467,21789.661422729492
TAG(54:4)_FA 16:1,0.4237195275455249,8.53122668513353,1.0505198181490414,0.305387398457281,0.996791623254679,TAG,542953.8045043945,267294.08181762695,621463.68408203125,138677.3328552246,156216.49127197266,415030.3663330078,371600.70962524414,456413.21380615234,17132.341217041016
TAG(54:4)_FA 18:0,0.4352444396342716,8.92242450108518,1.1089802022215736,0.29230373739126136,0.996791623254679,TAG,719987.006439209,354963.82067871094,794664.9877319336,191982.8961181641,234935.48150634769,507451.5205078125,561073.8944702148,501683.2995300293,26973.12159729004
TAG(54:4)_FA 18:1,0.2829910094196841,8.599283838698453,0.4656591219827533,0.49499098314868933,0.996791623254679,TAG,475905.9134521485,256290.70056152344,603578.40087890625,134638.70825195312,223836.5556640625,319527.921875,570887.8666381836,386821.93270874023,44278.60339355469
TAG(54:4)_FA 18:2,-0.058384240044017856,9.020889078442822,0.019460895026440994,0.8890532291692873,0.996791623254679,TAG,511173.7724609375,280164.0994873047,591454.1875,212483.076171875,288415.3575439453,403356.8077392578,726507.0340576172,486886.5783691406,120682.82788085938
TAG(54:4)_FA 20:0,0.0847985195138266,7.7136441104658395,0.041390717677359135,0.8387855982766188,0.996791623254679,TAG,289477.9990234375,143189.6896057129,251532.6585693359,80113.42546081543,149551.2905883789,175383.49421691897,351135.44694519043,207247.8367614746,16721.68123626709
TAG(54:4)_FA 20:4,-0.3861548160095038,8.904136219044684,0.8332538421173012,0.36133333102045906,0.996791623254679,TAG,430750.8525390625,247526.55541992188,445320.0854492187,194626.3146972656,269221.9577636719,434468.1121826172,936258.6729736328,418100.3488769531,96980.807861328125
TAG(54:5)_FA 16:0,0.5846800414316736,9.21302711674141,2.0127587742945257,0.15598145177648973,0.996791623254679,TAG,1038142.7815856934,464059.3791503906,976994.5863037108,265979.3825378418,275691.1363220215,698779.1162719727,542061.4641723633,522682.5356445313,16950.201278686523
TAG(54:5)_FA 16:1,0.5616139789940285,10.82110597988124,1.8555545629933476,0.17313874539265403,0.996791623254679,TAG,3148739.7419433594,1390944.842163086,3067141.962158203,683108.9649658203,693667.9190063477,2333304.543823242,1444622.752960205,2126375.190887451,21799.421478271484
TAG(54:5)_FA 18:0,0.09540745727694495,7.2913344227330095,0.052424822313014374,0.8188963722255065,0.996791623254679,TAG,188925.83380126953,101052.50686645508,214596.4557800293,85762.80627441406,87128.62506103516,125269.7285079956,237213.69802856445,146850.13180541992,15648.021087646484
TAG(54:5)_FA 18:1,0.43300780223543794,8.914682620203301,1.0975099890420097,0.2948132077208071,0.996791623254679,TAG,729807.8674926758,350262.5827026367,772887.4318847656,185196.4132080078,230019.11428833008,497486.132232666,574477.3282165527,505236.22229003906,28765.301818847656
TAG(54:5)_FA 18:2,0.08441027713226487,8.27891018612375,0.04101204309699824,0.8395146775428365,0.996791623254679,TAG,333241.3042602539,197725.83331298828,412147.52893066406,128241.16870117188,191164.65118408203,246794.71508789065,447928.5528564453,296911.1378173828,48365.483337402344
TAG(54:5)_FA 20:0,-0.2253556481014278,7.391645089078149,0.286910005925165,0.5922075096839361,0.996791623254679,TAG,172723.67153930664,96507.7460784912,166227.8309326172,121405.40867614746,94786.70805358888,129920.15048980711,215597.15341186523,142097.93029785156,29505.54219055176
TAG(54:5)_FA 20:4,-0.15096381375068246,8.663971698315262,0.1293732225203712,0.719082790345835,0.996791623254679,TAG,403475.9224853515,230535.2354736328,410292.7868652344,160060.15368652344,246906.880859375,327547.7481689453,614790.2092285156,379603.24963378906,88578.46673583984
TAG(54:6)_FA 16:0,0.47571968939361325,8.40432716070619,1.327000335301591,0.249339563087171,0.996791623254679,TAG,422402.58673095703,213705.1336669922,675760.2568359375,110462.80780029295,174876.5723876953,301147.12396240234,366791.9069213867,412725.99005126953,25934.12176513672
TAG(54:6)_FA 16:1,0.6152111245045508,9.161444453254283,2.23082925012568,0.13528122465025358,0.996791623254679,TAG,1005318.5527648926,457671.0166320801,947372.3681030272,252753.25271606445,273939.3992614746,664862.5573425293,522038.0166931152,481411.02978515625,18040.50134277344
TAG(54:6)_FA 18:0,-0.1054361114347386,7.737304259871723,0.06328536517639805,0.8013766755645567,0.996791623254679,TAG,237499.18008422852,127142.4700012207,264985.78240966797,116057.30923461914,124384.529006958,190719.05084228516,333432.404296875,217853.07823181152,21343.42140197754
TAG(54:6)_FA 18:1,0.04601627252089603,7.272892153169783,0.012162160658590437,0.9121855842011454,0.996791623254679,TAG,183940.99368286133,90290.96530151369,213402.67416381836,86585.90744018555,89128.58657836914,131032.7293395996,227237.115524292,139384.93002319336,16503.981201171875
TAG(54:6)_FA 18:2,0.33731429833029075,8.401304428216333,0.6632575798273592,0.4154122453654707,0.996791623254679,TAG,453658.50860595703,242941.0563964844,514932.1819458008,141867.18920898438,169525.2686767578,328741.6163330078,413778.59002685547,336691.10247802734,30740.88201904297
TAG(54:6)_FA 20:0,-0.09795443887374579,7.471200714997227,0.0546474202456011,0.815165189207697,0.996791623254679,TAG,212179.3969116211,112513.4280090332,201318.1346435547,81636.1262512207,107994.32748413086,158320.00946044922,320178.88346862793,174985.47296142578,16815.441207885742
TAG(54:6)_FA 20:4,-0.4324524313170665,8.993112916104918,1.0415798144831565,0.3074543333251536,0.996791623254679,TAG,596125.2098388672,272247.4857788086,465593.2932128906,205595.8754272461,303935.5233154297,511206.4944458008,1192970.1223144531,577536.4024658203,33546.822326660156
TAG(54:7)_FA 16:1,0.45326690791430535,8.244938083429972,1.2036029099253938,0.27260276002971306,0.996791623254679,TAG,375487.1460571289,200013.35418701172,578677.4617919922,95571.54675292967,153137.90994262695,271516.2001953125,352633.8828125,363071.1505126953,25119.161590576172
TAG(54:7)_FA 18:0,-0.18573629574518064,8.697065851705371,0.19540347246220335,0.6584568962185757,0.996791623254679,TAG,523913.2621459961,230187.7951965332,487487.02154541016,134605.4298095703,242710.11840820312,426551.12980651855,921648.17578125,467451.5957336426,21220.981506347656
TAG(54:7)_FA 18:1,-0.06434760984421209,7.675090980473961,0.023630525464795937,0.8778287523454458,0.996791623254679,TAG,240936.6383666992,114581.96682739258,256779.9349975586,92369.2257080078,118965.18850708008,175211.91040039062,358679.18438720703,205017.19451904297,22541.701568603516
TAG(54:7)_FA 18:2,-0.13943660132989386,7.0554148091142235,0.11044635895632382,0.739636533678391,0.996791623254679,TAG,131057.1707763672,82398.6655883789,149766.4903564453,87652.80648803711,77888.98693847656,101007.52700805664,181283.85403442383,116639.68658447266,21077.361602783203
TAG(54:7)_FA 20:0,-0.11518648899317403,9.078758775396313,0.07548751689319033,0.7835083781344903,0.996791623254679,TAG,697762.2328948975,318041.206451416,663880.8672485352,176156.1110534668,349506.59286499023,503462.30209350586,1245139.6799926758,561501.0061035156,22729.421768188477
TAG(54:7)_FA 20:4,-0.3790470415896265,8.646743387375299,0.8032650320737957,0.3701189679867586,0.996791623254679,TAG,484065.4898986816,222038.43688964844,382245.7754211426,155259.92749023438,254268.4200744629,412175.746673584,906384.1923828124,457439.44940185547,21094.00160217285
TAG(54:8)_FA 16:0,0.6925114376919653,8.367429860381916,2.8337946875981284,0.09230003181988314,0.996791623254679,TAG,412980.8358764648,231659.7543334961,745350.8788452148,108168.06896972656,181681.9313659668,223782.75469970703,433733.3928527832,319567.92346191406,22684.721618652344
TAG(54:8)_FA 18:0,0.07062179420221265,8.25723955572585,0.028685992936516413,0.865506092692896,0.996791623254679,TAG,376631.46279907227,188176.37399291992,436946.3314208984,115901.60781860352,172508.95141601562,278346.43939208984,526883.4186401367,341037.94061279297,22737.521423339844
TAG(54:8)_FA 18:1,-0.2182006311571404,8.939347837911487,0.26911498900153674,0.6039260638184901,0.996791623254679,TAG,596626.3002319336,265741.09997558594,572165.9616699219,153754.2530517578,283773.4174194336,514343.1756591797,1101994.2254333496,546343.08154296875,30049.742309570312
TAG(54:8)_FA 18:2,-0.17261862915385462,7.6319118452449715,0.16891573962334405,0.6810772272454437,0.996791623254679,TAG,213957.19317626953,114621.94927978516,216710.36053466797,102259.82690429688,125156.0678100586,163336.8515625,325068.9655151367,183675.5732421875,28328.581756591797
TAG(54:8)_FA 20:0,-0.12002177723915029,8.185963862191263,0.08193275156190793,0.7746950932312401,0.996791623254679,TAG,367142.344329834,181523.69354248047,333261.6630554199,147880.8080444336,186872.07354736328,231231.81707763672,587296.7419433594,283462.73736572266,18218.72131347656
TAG(54:8)_FA 20:4,-0.036336643328843836,7.909709203387947,0.007547879694357107,0.9307680622682112,0.996791623254679,TAG,305720.7821960449,161524.59133911133,271565.9392089844,100650.22622680664,161196.4893798828,209671.5108642578,416708.14630126953,247444.69400024417,20047.461517333984
TAG(56:0)_FA 16:0,-0.3430253796769335,13.409078769196306,0.6595191054410616,0.4167297684751062,0.996791623254679,TAG,13532199.38909912,6698605.981323242,10917222.049194336,3323528.4315490723,9656286.43218994,9381564.39993286,25978136.51208496,13400939.332763672,38335.86291503906
TAG(56:0)_FA 16:1,-0.09071343179919192,8.984681920781384,0.04688863318710901,0.8285685380194071,0.996791623254679,TAG,645227.9254760742,321006.5226135254,625743.64501953125,154606.6719970703,395551.39306640625,424008.686920166,1058054.0302734375,584933.3205566406,17882.581329345703
TAG(56:0)_FA 18:0,-0.20927661523931582,9.778030130671816,0.2476979817784013,0.6187006838019792,0.996791623254679,TAG,1096197.1399536133,538287.2203979492,1006168.9314575196,322979.64544677734,642685.1978302002,924655.0030517578,1821022.762084961,946453.864074707,20488.06126403809
TAG(56:0)_FA 18:1,-0.5715850261269869,14.105855630009259,1.8008715655668275,0.17960716255659598,0.996791623254679,TAG,22763616.10775757,9078899.434143066,13838670.151306152,7312457.462005615,14404065.102142334,21337456.114074707,39619876.08432007,19868133.658569336,26405.181884765625
TAG(56:0)_FA 18:2,-0.45026708866677606,9.528168946591885,1.1277069246789324,0.28826498499578185,0.996791623254679,TAG,922416.8059692384,398026.8444213867,654136.07373046875,311752.8123474121,579469.6735229492,822045.581237793,1584255.5910186768,770951.6413574219,23849.3017578125
TAG(56:0)_FA 20:0,-0.30752459161147777,10.018010293366562,0.5313674882945636,0.46603250580010275,0.996791623254679,TAG,1188471.2501220703,612965.1243896484,1053048.8575439453,394901.9326171875,804558.52099609375,952436.3346557616,2122606.916748047,1113763.989013672,72748.76452636719
TAG(56:0)_FA 20:4,0.1322373264866926,8.638975937613584,0.10091360701062513,0.7507360124049078,0.996791623254679,TAG,490798.85733032227,276085.8821105957,594052.7243652344,154757.63220214844,291992.98331451416,367311.3282470703,625549.2649230957,396310.1306152344,19309.661193847656
TAG(56:1)_FA 16:0,0.0704317909348942,8.182130996691322,0.028531522140838206,0.8658652585468857,0.996791623254679,TAG,354192.8069152832,186505.5096130371,415628.0277709961,96040.6469116211,198839.3146972656,239866.6774597168,533184.4792480469,318601.5217590332,18662.76139831543
TAG(56:1)_FA 16:1,-0.3314635407156799,12.959154844430516,0.6163036011022323,0.4324242167704711,0.996791623254679,TAG,10154861.30517578,4935965.157531738,7773520.016113281,2436532.3846740723,6874710.360046387,6856847.268371582,19204679.037719727,9696578.023071287,55993.92398071289
TAG(56:1)_FA 18:0,0.5944449753618457,8.187513085522074,2.0812471332938003,0.14911829853507122,0.996791623254679,TAG,364321.68713378906,208361.3748474121,615438.9001464844,79386.64501953125,168197.9522705078,233993.4186706543,379016.90393066406,311024.44329833984,18079.841232299805
TAG(56:1)_FA 18:1,-0.32479915184220415,9.589879152081481,0.5920378792834526,0.441632163656794,0.996791623254679,TAG,957122.4373168944,443980.1533508301,778252.9307861328,312848.70123291016,586735.6133422852,813266.502746582,1615568.002746582,803800.6897583008,26557.3017578125
TAG(56:1)_FA 18:2,-0.5756288807638588,14.111188422054203,1.8258774044739887,0.17661526301165495,0.996791623254679,TAG,22901620.997436523,9127873.375610352,13722288.09326172,7388606.784423828,14530763.015625,21573712.02445984,39767714.30804443,19663741.077270508,25791.481658935547
TAG(56:1)_FA 20:0,0.0334582181751736,8.698957121914328,0.0064253736709360965,0.936111252918598,0.996791623254679,TAG,531300.8143310547,282964.6378173828,526847.017578125,158020.51037597656,285198.6652832031,399954.2277832031,578397.095703125,507774.05236816406,26474.42172241211
TAG(56:1)_FA 20:4,-0.03608149172722435,7.510928350144337,0.007442286965215317,0.9312528270026563,0.996791623254679,TAG,209045.33438110352,115846.10704040527,226927.7557373047,114793.30908203124,117960.62794494627,141802.99172973633,258139.4787597656,165745.39166259766,18814.80125427246
TAG(56:2)_FA 16:0,0.2519057299951725,7.534734888119622,0.3684216149868007,0.5438658826881243,0.996791623254679,TAG,198673.89239501953,118731.78829956056,330051.52658081055,66751.08364868164,115338.58660888672,150911.75051879883,311051.1850280762,172106.0711669922,15853.280990600586
TAG(56:2)_FA 16:1,0.2715196231354436,7.753115621501468,0.42843326627735223,0.5127587236307982,0.996791623254679,TAG,256727.33666992188,151898.39099121094,344519.44384765625,66739.80465698242,134501.8116455078,164556.35333251953,354721.486038208,229712.33721923828,19141.861282348633
TAG(56:2)_FA 18:0,0.36232372691369874,7.668442865237554,0.7661019941297127,0.38142563946350877,0.996791623254679,TAG,248648.79724121097,140556.3289489746,345461.2269897461,70331.58493041992,111019.2275390625,171834.93203735352,287981.09970092773,209341.61767578125,19416.161529541016
TAG(56:2)_FA 18:1,0.4203849019895704,7.813822717991308,1.0338928760784256,0.3092460935689984,0.996791623254679,TAG,259826.25665283203,158819.01065063477,410354.3311767578,76068.02474975586,146253.51055908203,179800.3956604004,280240.19940185547,223865.93438720703,21827.40155029297
TAG(56:2)_FA 18:2,-0.3317439821446858,9.545458852186444,0.6173302846063962,0.43204110238164606,0.996791623254679,TAG,921625.1452026368,434818.79083251953,748355.8156738281,307813.0378112793,566715.5886535645,794278.30517578125,1565110.2006835938,776540.3377685547,25449.981842041016
TAG(56:2)_FA 20:0,0.058616880498733676,8.465739362955603,0.019749206209780823,0.8882397744900185,0.996791623254679,TAG,431912.48809814453,243335.9587402344,426889.7719116211,126829.6900024414,254930.75521850583,300440.6374511719,512268.9735107422,376993.3621826172,39496.72271728515
TAG(56:2)_FA 20:4,-0.15528357523719882,7.5517654295932095,0.13684342155755758,0.711439465209977,0.996791623254679,TAG,219671.9913330078,108421.66831970216,212277.57690429688,83345.88684082031,119204.24685668944,169985.67420959473,328993.5068359375,193619.074798584,19540.42137145996
TAG(56:3)_FA 16:0,0.21255017271586985,7.191397969266027,0.26178577626103583,0.6088959485794929,0.996791623254679,TAG,180359.0321044922,86024.4055480957,229306.71514892575,79311.42572021484,75664.36627197266,114011.06689453124,196712.17359924316,140625.8311767578,15684.84114074707
TAG(56:3)_FA 16:1,0.2432349651735238,7.451324606000113,0.34334988642854114,0.5579019567815923,0.996791623254679,TAG,195304.29443359375,104059.56694030762,307602.0173339844,65148.423828125,105891.7074584961,138689.27200317383,281468.462310791,170678.50973510742,16621.941131591797
TAG(56:3)_FA 18:0,0.3024622649154442,8.233000622522045,0.532427206151624,0.46558819543696683,0.996791623254679,TAG,425965.771484375,206803.4553833008,469312.7503051758,111654.1469116211,143052.29153442383,321282.79943847656,380283.30282592773,353078.29541015625,16605.581130981445
TAG(56:3)_FA 18:1,0.1523580972847554,7.505571472706293,0.13409807429025022,0.7142202898391137,0.996791623254679,TAG,204709.2165527344,116553.18939208984,254865.2559814453,77726.26629638672,105776.58602905272,148369.45025634766,247055.0161743164,177760.75372314453,25932.601791381836
TAG(56:3)_FA 18:2,0.47415655466333423,7.9216490969159175,1.318201042799501,0.2509151626013757,0.996791623254679,TAG,278545.6636352539,170772.75,459059.9528198242,80896.026123046875,146446.2502746582,186859.19287109375,299813.9638671875,245174.21795654297,24857.04183959961
TAG(56:3)_FA 20:0,0.2289873297363241,8.456436647483851,0.3040971121936309,0.5813252271881238,0.996791623254679,TAG,461498.9488220215,267356.2982788086,487589.81353759766,121517.26705932616,256440.515914917,268973.235748291,550003.4795227051,360771.4062805176,25416.62188720703
TAG(56:3)_FA 20:4,-0.09025751244797131,8.206731552222164,0.04641933453240199,0.8294153473619943,0.996791623254679,TAG,366422.4655151367,186805.65531921387,341138.82232666016,129801.76858520508,195544.57397460935,285404.1022949219,480426.3287353515,316115.49920654297,22723.941619873047
TAG(56:4)_FA 16:0,0.3357937785562007,8.508301783327365,0.6572475823704733,0.4175333351717896,0.996791623254679,TAG,528075.6773071289,286040.5374145508,530113.460144043,135323.96881103516,230481.5368347168,363477.5467224121,387801.1616973877,419993.9147949219,18593.14129638672
TAG(56:4)_FA 16:1,0.19699238587042606,7.141320095849322,0.2246891374579718,0.6354900251644962,0.996791623254679,TAG,170185.2121887207,84828.44515991211,224661.5139160156,76509.4059753418,73289.0252532959,108958.32733154295,193561.09341430664,143612.34930419922,13568.360916137695
TAG(56:4)_FA 18:0,0.5248876823332892,10.341237945238753,1.618591810372891,0.20328825135465495,0.996791623254679,TAG,2190637.1886291504,985834.704711914,2196348.838745117,498416.89488220215,522614.93838500977,1671152.6992492676,1068806.899230957,1515334.300354004,17229.58137512207
TAG(56:4)_FA 18:1,0.1267444400884504,7.7559949030658855,0.09267587500366403,0.7608025043697693,0.996791623254679,TAG,278630.9945373535,136443.74810791016,296691.8421020508,86887.10726928711,112877.22747802734,221767.59661865231,289116.3011932373,242528.62072753903,20371.881439208984
TAG(56:4)_FA 18:2,0.07797181814361256,7.496344073562589,0.03498130666957877,0.8516348355394109,0.996791623254679,TAG,195638.5544128418,113426.90658569336,247162.3343505859,78938.26498413086,110522.62838745116,154891.68905639648,240725.41604614255,180495.17321777344,25125.62188720703
TAG(56:4)_FA 20:0,0.22677335915854452,7.611161842686641,0.29820795585101223,0.5850080585774006,0.996791623254679,TAG,247333.6562194824,146530.87020874023,262809.19915771484,73768.225341796875,130862.50930786131,152772.10879516602,289230.2812652588,189031.91375732425,20537.26153564453
TAG(56:4)_FA 20:4,-0.2550109154351693,9.580571727058691,0.36668259688121907,0.5448181133857303,0.996791623254679,TAG,817458.0814208984,426821.74755859375,803736.8980712891,284962.82385253906,488492.3978271485,741074.7175292969,1429107.3973388672,770923.55859375,101496.9462890625
TAG(56:5)_FA 16:0,0.37815350879246856,7.971127264212108,0.8350909025175497,0.36080456019044377,0.996791623254679,TAG,321865.78091430664,166559.59017944336,418431.1471557617,94961.82626342772,125709.26791381836,223686.935546875,313664.34104919434,259808.53366088867,26493.422073364258
TAG(56:5)_FA 16:1,0.36486783152984253,8.459266500008274,0.7769964048238762,0.3780613229189906,0.996791623254679,TAG,516443.6708984375,272090.77478027344,530976.3748168945,133256.68801879883,218990.0950012207,333850.9671020508,383856.5704650879,407800.649017334,17267.781188964844
TAG(56:5)_FA 18:0,0.46819920298828843,8.935473877059291,1.2849970486768143,0.2569719820272432,0.996791623254679,TAG,828154.5095214844,367923.3431396485,756939.9605102539,225627.21520996097,250152.6138305664,563441.1824188232,496477.79595947266,442565.6810913086,15548.06121826172
TAG(56:5)_FA 18:1,0.38419978254845777,9.653368835007708,0.8622515485039912,0.3531093779146975,0.996791623254679,TAG,1294570.202545166,540741.358795166,1306795.2446289062,329691.9013366699,313465.3445739746,1051461.1347961426,760541.4224700928,953079.4056091307,21030.58142089844
