lipid,logFC,logCPM,LR,PValue,FDR,type,AK0135_x,AK0140_x,AK0142_x,AK0169_x,AK0135_y,AK0140_y,AK0142_y,AK0169_y,Blank-1x
TAG(48:2)_F A18:0,0,8.694499876386297,0,1,1,TAG,608329.34815979,269293.3155822754,298637.92541503906,520869.69456481934,608329.34815979,269293.3155822754,298637.92541503906,520869.69456481934,19089.681350708008
TAG(48:2)_FA 16:0,0,7.61661104116504,0,1,1,TAG,194777.89428710935,131843.5703125,131545.6083984375,232986.29333496097,194777.89428710935,131843.5703125,131545.6083984375,232986.29333496097,38084.262786865234
TAG(48:2)_FA 16:1,0,8.261617373236628,0,1,1,TAG,361226.1422729492,227480.3766479492,187620.0948486328,376655.1672363281,361226.1422729492,227480.3766479492,187620.0948486328,376655.1672363281,41236.74298095703
TAG(48:2)_FA 18:1,0,8.584341050618614,0,1,1,TAG,565950.5378417969,283938.159576416,234215.1770324707,491166.01934814453,565950.5378417969,283938.159576416,234215.1770324707,491166.01934814453,18222.22109222412
TAG(48:2)_FA 18:2,0,8.1845614257964,0,1,1,TAG,302114.6063232422,205840.37451171875,180545.11254882812,317769.9620361328,302114.6063232422,205840.37451171875,180545.11254882812,317769.9620361328,61948.964599609375
TAG(48:3)_FA 16:0,0,7.089478051457764,0,1,1,TAG,152071.51068115234,76592.7861328125,77328.90615844727,175247.97317504883,152071.51068115234,76592.7861328125,77328.90615844727,175247.97317504883,29251.94206237793
TAG(48:3)_FA 16:1,0,7.536961030957788,0,1,1,TAG,181759.51458740231,130198.86846923828,122883.9692993164,219457.39459228516,181759.51458740231,130198.86846923828,122883.9692993164,219457.39459228516,35569.52261352539
TAG(48:3)_FA 18:0,0,8.241979426479615,0,1,1,TAG,413837.6062927246,188228.2315826416,203749.03552246097,440898.1268157959,413837.6062927246,188228.2315826416,203749.03552246097,440898.1268157959,14379.940963745115
TAG(48:3)_FA 18:1,0,8.635886716925672,0,1,1,TAG,604648.539276123,257899.75532531735,273916.23526000977,498339.2405700683,604648.539276123,257899.75532531735,273916.23526000977,498339.2405700683,18693.48141479492
TAG(48:3)_FA 18:2,0,8.356551705409148,0,1,1,TAG,462342.97354125977,257119.66064453125,190353.6149902344,392416.3918457031,462342.97354125977,257119.66064453125,190353.6149902344,392416.3918457031,26126.901947021484
TAG(50:0)_FA 16:0,0,8.67422946505924,0,1,1,TAG,406036.64990234375,259569.01635742188,266378.1408691406,469545.39453125,406036.64990234375,259569.01635742188,266378.1408691406,469545.39453125,91281.6264038086
TAG(50:0)_FA 16:1,0,7.66087268999327,0,1,1,TAG,232856.6381225586,141301.62774658203,125688.9678955078,253558.49877929688,232856.6381225586,141301.62774658203,125688.9678955078,253558.49877929688,29583.422271728516
TAG(50:1)_FA 18:0,0,8.755274443190185,0,1,1,TAG,492448.01696777344,284676.65771484375,301266.54260253906,543884.5637207031,492448.01696777344,284676.65771484375,301266.54260253906,543884.5637207031,57626.36492919922
TAG(50:1)_FA 18:1,0,7.604182356417797,0,1,1,TAG,247637.25720214844,123505.82809448242,128704.40899658205,254380.10083007812,247637.25720214844,123505.82809448242,128704.40899658205,254380.10083007812,21293.261688232426
TAG(50:1)_FA 18:2,0,6.896756846394524,0,1,1,TAG,135591.36907958984,79592.88626098633,79239.28561401367,141134.01205444336,135591.36907958984,79592.88626098633,79239.28561401367,141134.01205444336,19282.981399536133
TAG(50:2)_FA 16:0,0,8.87146187895222,0,1,1,TAG,515227.4989013672,297415.9567871094,294649.9415283203,525887.6740722656,515227.4989013672,297415.9567871094,294649.9415283203,525887.6740722656,99566.4071044922
TAG(50:2)_FA 16:1,0,8.696396725549292,0,1,1,TAG,409050.8850097656,263390.7380371094,264607.6190185547,476163.9729003906,409050.8850097656,263390.7380371094,264607.6190185547,476163.9729003906,95947.70849609376
TAG(50:2)_FA 18:0,0,8.279537578714148,0,1,1,TAG,412707.8065185547,216137.31579589844,189766.9369506836,406663.28674316406,412707.8065185547,216137.31579589844,189766.9369506836,406663.28674316406,28638.22186279297
TAG(50:2)_FA 18:1,0,9.088004936493245,0,1,1,TAG,591457.8045654297,356222.54541015625,366011.8669433594,646826.7687988281,591457.8045654297,356222.54541015625,366011.8669433594,646826.7687988281,95509.1473388672
TAG(50:2)_FA 18:2,0,7.364677346559599,0,1,1,TAG,188993.17321777344,110661.20825195312,106357.34686279295,196225.7318725586,188993.17321777344,110661.20825195312,106357.34686279295,196225.7318725586,27040.361877441406
TAG(50:3)_FA 16:0,0,7.932207904051397,0,1,1,TAG,277919.2403564453,161088.9111328125,167926.75158691406,298382.3408203125,277919.2403564453,161088.9111328125,167926.75158691406,298382.3408203125,35852.04220581055
TAG(50:3)_FA 16:1,0,8.879825634560172,0,1,1,TAG,506006.4567871094,301391.1813964844,298895.46044921875,527355.1727294922,506006.4567871094,301391.1813964844,298895.46044921875,527355.1727294922,101852.96856689452
TAG(50:3)_FA 18:0,0,8.620674078063459,0,1,1,TAG,601187.6213378906,255879.3532104492,254092.99395751953,492544.72064208984,601187.6213378906,255879.3532104492,254092.99395751953,492544.72064208984,23989.781814575195
TAG(50:3)_FA 18:1,0,8.391007828699868,0,1,1,TAG,442731.2322998047,242853.5174560547,200111.0350341797,436049.4913330078,442731.2322998047,242853.5174560547,200111.0350341797,436049.4913330078,31017.76202392578
TAG(50:3)_FA 18:2,0,9.21919337389558,0,1,1,TAG,557102.35986328125,395203.11181640625,381402.90478515625,568487.42333984375,557102.35986328125,395203.11181640625,381402.90478515625,568487.42333984375,169117.35278320312
TAG(50:4)_FA 16:0,0,7.5981754733053135,0,1,1,TAG,240450.17504882812,123804.6484375,126217.30868530272,266633.78240966797,240450.17504882812,123804.6484375,126217.30868530272,266633.78240966797,19702.701171875
TAG(50:4)_FA 16:1,0,7.90693296944698,0,1,1,TAG,265902.2604370117,164359.1895751953,162078.9119873047,292984.1405029297,265902.2604370117,164359.1895751953,162078.9119873047,292984.1405029297,35977.502502441406
TAG(50:4)_FA 18:0,0,7.962978402572405,0,1,1,TAG,372845.22509765625,158861.29054260254,161946.65112304688,321646.6818847656,372845.22509765625,158861.29054260254,161946.65112304688,321646.6818847656,15680.941040039062
TAG(50:4)_FA 18:1,0,8.607989279451914,0,1,1,TAG,568175.7471923828,256360.5059814453,259637.43655395508,490057.83416748047,568175.7471923828,256360.5059814453,259637.43655395508,490057.83416748047,26350.50177001953
TAG(50:4)_FA 18:2,0,8.347324047694034,0,1,1,TAG,381142.7266845703,243409.51977539065,191507.7906494141,363424.4833984375,381142.7266845703,243409.51977539065,191507.7906494141,363424.4833984375,55874.98419189453
TAG(52:0)_FA 16:0,0,8.602108931332292,0,1,1,TAG,439115.58825683594,225175.95703125,243141.3771972656,546520.33154296875,439115.58825683594,225175.95703125,243141.3771972656,546520.33154296875,59264.84381103515
TAG(52:0)_FA 16:1,0,7.703911415843436,0,1,1,TAG,243820.0178222656,128497.1900024414,130935.26873779295,292966.62158203125,243820.0178222656,128497.1900024414,130935.26873779295,292966.62158203125,26867.20205688477
TAG(52:0)_FA 18:0,0,8.69517239011524,0,1,1,TAG,441969.3293457031,254435.53930664065,270137.6569824219,541473.6154785156,441969.3293457031,254435.53930664065,270137.6569824219,541473.6154785156,71442.6845703125
TAG(52:0)_FA 18:1,0,7.651023417435231,0,1,1,TAG,251307.45568847656,132532.59002685547,129520.80853271484,252381.4600830078,251307.45568847656,132532.59002685547,129520.80853271484,252381.4600830078,25317.861770629883
TAG(52:0)_FA 18:2,0,7.150589937965821,0,1,1,TAG,152355.97354125977,93315.12774658205,90086.846435546875,190488.21453857425,152355.97354125977,93315.12774658205,90086.846435546875,190488.21453857425,21737.60125732422
TAG(52:0)_FA 20:0,0,7.988984397621669,0,1,1,TAG,311159.9200439453,181477.29217529297,165156.35040283203,307100.6184082031,311159.9200439453,181477.29217529297,165156.35040283203,307100.6184082031,31138.522003173828
TAG(52:0)_FA 20:4,0,9.587250507168212,0,1,1,TAG,954619.3195495604,494448.92150115967,552209.8208618164,1228484.4400634766,954619.3195495604,494448.92150115967,552209.8208618164,1228484.4400634766,13763.28091430664
TAG(52:1)_FA 16:0,0,8.821086894240793,0,1,1,TAG,525305.1846923828,268116.58026123047,299292.0021972656,750510.08984375,525305.1846923828,268116.58026123047,299292.0021972656,750510.08984375,27345.261993408203
TAG(52:1)_FA 16:1,0,8.604070866776437,0,1,1,TAG,430890.4914550781,232798.2165527344,236728.8397216797,545274.1550292969,430890.4914550781,232798.2165527344,236728.8397216797,545274.1550292969,61931.44418334961
TAG(52:1)_FA 18:0,0,8.73185398752282,0,1,1,TAG,494377.1719360352,266598.7399902344,277879.1940917969,568332.8815917969,494377.1719360352,266598.7399902344,277879.1940917969,568332.8815917969,57357.94403076172
TAG(52:1)_FA 18:1,0,9.096456405124187,0,1,1,TAG,551019.1845703125,332444.880859375,365683.212890625,681498.2019042969,551019.1845703125,332444.880859375,365683.212890625,681498.2019042969,109249.96948242188
TAG(52:1)_FA 18:2,0,7.428322483372623,0,1,1,TAG,195650.6326904297,121608.60876464844,109702.72827148438,190373.69207763672,195650.6326904297,121608.60876464844,109702.72827148438,190373.69207763672,30947.90232849121
TAG(52:1)_FA 20:4,0,7.2837832191210605,0,1,1,TAG,206477.77490234375,104534.1473083496,106696.80911254884,184481.4552001953,206477.77490234375,104534.1473083496,106696.80911254884,184481.4552001953,16651.221321105957
TAG(52:1)_FA20:0,0,7.88295300879121,0,1,1,TAG,327296.1651916504,169746.9328918457,133595.0906982422,301774.3795776367,327296.1651916504,169746.9328918457,133595.0906982422,301774.3795776367,22103.841522216797
TAG(52:2)_FA 16:0,0,8.865202908531076,0,1,1,TAG,555463.6967163086,289112.60357666016,320666.44256591797,684686.6050415039,555463.6967163086,289112.60357666016,320666.44256591797,684686.6050415039,38906.44287109375
TAG(52:2)_FA 16:1,0,8.838054207602275,0,1,1,TAG,531411.5729370117,273669.57849121094,298613.32360839844,754893.1149902344,531411.5729370117,273669.57849121094,298613.32360839844,754893.1149902344,29578.46200561523
TAG(52:2)_FA 18:0,0,8.56242826790087,0,1,1,TAG,540007.1877441406,243320.376953125,251692.4569091797,474620.74237060547,540007.1877441406,243320.376953125,251692.4569091797,474620.74237060547,29991.121963500977
TAG(52:2)_FA 18:1,0,8.917347318693189,0,1,1,TAG,545008.3537597656,303832.4172363281,307163.66149902344,635366.0417480469,545008.3537597656,303832.4172363281,307163.66149902344,635366.0417480469,75429.28576660156
TAG(52:2)_FA 18:2,0,9.11914972555157,0,1,1,TAG,497998.8310546875,334034.58203125,345208.74462890625,552075.51953125,497998.8310546875,334034.58203125,345208.74462890625,552075.51953125,174072.29125976562
TAG(52:2)_FA 20:0,0,8.044115821985184,0,1,1,TAG,327665.4396209717,179374.23147583008,138983.96817016602,290814.61657714844,327665.4396209717,179374.23147583008,138983.96817016602,290814.61657714844,54082.54412841797
TAG(52:2)_FA 20:4,0,7.247152100682073,0,1,1,TAG,195497.47500610352,99464.3676147461,107873.32818603516,186446.37384033203,195497.47500610352,99464.3676147461,107873.32818603516,186446.37384033203,15414.00114440918
TAG(52:3)_FA 16:0,0,8.421219516888106,0,1,1,TAG,401980.13104248047,218932.4959716797,221045.39581298828,526497.5603027344,401980.13104248047,218932.4959716797,221045.39581298828,526497.5603027344,27283.541870117188
TAG(52:3)_FA 16:1,0,8.849665806589218,0,1,1,TAG,553069.458190918,284021.14111328125,321054.3806152344,665336.2062988281,553069.458190918,284021.14111328125,321054.3806152344,665336.2062988281,40034.24267578125
TAG(52:3)_FA 18:0,0,8.20584303490033,0,1,1,TAG,428227.4829711914,184975.9161376953,197276.0553894043,388032.96185302734,428227.4829711914,184975.9161376953,197276.0553894043,388032.96185302734,18849.56135559082
TAG(52:3)_FA 18:1,0,8.61894744480251,0,1,1,TAG,539356.0633544922,248940.69842529297,259961.91833496097,499462.81719970703,539356.0633544922,248940.69842529297,259961.91833496097,499462.81719970703,37349.22244262695
TAG(52:3)_FA 18:2,0,8.727011024789704,0,1,1,TAG,426975.51025390625,264698.21911621094,248815.07666015625,502551.2899169922,426975.51025390625,264698.21911621094,248815.07666015625,502551.2899169922,101066.0264892578
TAG(52:3)_FA 20:0,0,7.615487432930446,0,1,1,TAG,288847.95794677734,130021.18887329102,114097.28771972656,253792.9994506836,288847.95794677734,130021.18887329102,114097.28771972656,253792.9994506836,16151.120895385742
TAG(52:3)_FA 20:4,0,7.623232713500037,0,1,1,TAG,256714.41818237305,136765.24981689453,129582.66751098631,253778.23754882812,256714.41818237305,136765.24981689453,129582.66751098631,253778.23754882812,17281.141204833984
TAG(52:4)_FA 16:0,0,9.505672130603031,0,1,1,TAG,970141.2642211914,454821.0256652832,572603.8418884277,1002451.3268432616,970141.2642211914,454821.0256652832,572603.8418884277,1002451.3268432616,22979.70150756836
TAG(52:4)_FA 16:1,0,8.373731618300177,0,1,1,TAG,382023.2856445313,215384.19653320312,209985.39599609375,518044.92291259766,382023.2856445313,215384.19653320312,209985.39599609375,518044.92291259766,26062.541778564453
TAG(52:4)_FA 18:0,0,7.868923513695736,0,1,1,TAG,281612.30072021484,137771.6103439331,135868.57070922852,284509.1823730469,281612.30072021484,137771.6103439331,135868.57070922852,284509.1823730469,45878.6026763916
TAG(52:4)_FA 18:1,0,8.210390851971995,0,1,1,TAG,425105.49450683594,190208.7339477539,198468.83624267575,379099.2070922851,425105.49450683594,190208.7339477539,198468.83624267575,379099.2070922851,20782.061447143555
TAG(52:4)_FA 18:2,0,8.553742556236084,0,1,1,TAG,467182.3973388672,249669.51684570312,245540.58239746097,393700.7456054687,467182.3973388672,249669.51684570312,245540.58239746097,393700.7456054687,66437.644775390625
TAG(52:4)_FA 20:0,0,6.860939882655009,0,1,1,TAG,147763.890335083,77758.52507019043,75043.80517578125,142495.20989990234,147763.890335083,77758.52507019043,75043.80517578125,142495.20989990234,14481.081062316896
TAG(52:4)_FA 20:4,0,8.621602432177637,0,1,1,TAG,431442.755859375,282583.24255371094,269916.0993652344,447255.3328857422,431442.755859375,282583.24255371094,269916.0993652344,447255.3328857422,62919.884521484375
TAG(52:5)_FA 16:0,0,7.208702426770098,0,1,1,TAG,170213.3914489746,92891.3256225586,94264.04595947266,205042.33392333984,170213.3914489746,92891.3256225586,94264.04595947266,205042.33392333984,19347.081283569336
TAG(52:5)_FA 16:1,0,9.477562063332032,0,1,1,TAG,931541.3103637696,449966.0620727539,565092.7733154297,994118.5638427734,931541.3103637696,449966.0620727539,565092.7733154297,994118.5638427734,21889.50146484375
TAG(52:5)_FA 18:0,0,9.304453755603454,0,1,1,TAG,211714.71502685547,107955.92752075195,114541.12890625,219503.9353027344,211714.71502685547,107955.92752075195,114541.12890625,219503.9353027344,594619.1600952148
TAG(52:5)_FA 18:1,0,7.854717636368392,0,1,1,TAG,282652.1622314453,128772.38989257812,131773.76831054688,280620.5192260742,282652.1622314453,128772.38989257812,131773.76831054688,280620.5192260742,48562.94398498535
TAG(52:5)_FA 18:2,0,7.904318536435345,0,1,1,TAG,320898.53967285156,159942.8712463379,164017.5122680664,294063.0188598633,320898.53967285156,159942.8712463379,164017.5122680664,294063.0188598633,22308.761657714844
TAG(52:5)_FA 20:0,0,7.054664105322101,0,1,1,TAG,170672.8908996582,92628.2467956543,84606.46650695801,164409.89276123047,170672.8908996582,92628.2467956543,84606.46650695801,164409.89276123047,14889.421020507812
TAG(52:5)_FA 20:4,0,8.285735832168996,0,1,1,TAG,410894.0462646485,234109.45776367188,196307.49267578125,383296.4665527344,410894.0462646485,234109.45776367188,196307.49267578125,383296.4665527344,27916.36181640625
TAG(52:6)_FA 16:0,0,7.5072129082988655,0,1,1,TAG,210191.99258422852,117300.42868041992,113629.32827758788,253737.3765869141,210191.99258422852,117300.42868041992,113629.32827758788,253737.3765869141,22928.621612548828
TAG(52:6)_FA 16:1,0,7.306509021741788,0,1,1,TAG,191362.4933166504,97914.22659301758,101398.42562866212,223454.7964477539,191362.4933166504,97914.22659301758,101398.42562866212,223454.7964477539,17700.601165771484
TAG(52:6)_FA 18:0,0,7.795628457712525,0,1,1,TAG,286808.28063964844,140316.8507385254,137788.25064086914,284896.6193847656,286808.28063964844,140316.8507385254,137788.25064086914,284896.6193847656,28443.24203491211
TAG(52:6)_FA 18:1,0,9.718288923146718,0,1,1,TAG,221895.6560974121,116584.60971069336,122959.3071899414,240803.07931518555,221895.6560974121,116584.60971069336,122959.3071899414,240803.07931518555,841502.9495544434
TAG(52:6)_FA 18:2,0,7.611023131848862,0,1,1,TAG,226550.13848876953,117104.7279663086,114439.14715576172,217202.17388916016,226550.13848876953,117104.7279663086,114439.14715576172,217202.17388916016,45029.16340637207
TAG(52:6)_FA 20:0,0,8.17953931062408,0,1,1,TAG,380340.2047576904,205965.99520874023,226930.0740966797,349152.56604003906,380340.2047576904,205965.99520874023,226930.0740966797,349152.56604003906,15673.041107177734
TAG(52:6)_FA 20:4,0,9.075178082964438,0,1,1,TAG,815595.1662597656,373757.48931884766,360703.26708984375,626279.224609375,815595.1662597656,373757.48931884766,360703.26708984375,626279.224609375,34597.922302246094
TAG(54:0)_FA 16:0,0,9.371743169010173,0,1,1,TAG,935662.5990600586,464132.9094543457,445291.3276367187,888425.7294921875,935662.5990600586,464132.9094543457,445291.3276367187,888425.7294921875,25203.761993408203
TAG(54:0)_FA 16:1,0,13.247383368549421,0,1,1,TAG,17033498.5211792,7462693.815582275,6561406.471405029,10284518.275634766,17033498.5211792,7462693.815582275,6561406.471405029,10284518.275634766,21543.62181091309
TAG(54:0)_FA 18:0,0,8.991736537674143,0,1,1,TAG,637663.7230224609,300076.6408691406,330163.7003173828,735617.56591796875,637663.7230224609,300076.6408691406,330163.7003173828,735617.56591796875,50780.76446533203
TAG(54:0)_FA 18:1,0,7.7168453380978725,0,1,1,TAG,264249.21826171875,134293.48928833008,132478.00802612305,295307.30377197266,264249.21826171875,134293.48928833008,132478.00802612305,295307.30377197266,20824.62158203125
TAG(54:0)_FA 18:2,0,7.120751639065147,0,1,1,TAG,156728.36953735352,87449.68524169922,88706.7258605957,174600.21319580078,156728.36953735352,87449.68524169922,88706.7258605957,174600.21319580078,23808.24154663086
TAG(54:0)_FA 20:0,0,8.206295603717248,0,1,1,TAG,344374.0809326172,180268.13153076172,182954.61352539065,332554.845703125,344374.0809326172,180268.13153076172,182954.61352539065,332554.845703125,61390.08477783203
TAG(54:0)_FA 20:4,0,9.619945384277692,0,1,1,TAG,980871.5153808594,528481.251159668,551826.1438598633,1224708.883605957,980871.5153808594,528481.251159668,551826.1438598633,1224708.883605957,17965.96127319336
TAG(54:1)_FA 16:0,0,8.497199327183607,0,1,1,TAG,357164.3638305664,217686.9552307129,229519.0947265625,679087.3488769531,357164.3638305664,217686.9552307129,229519.0947265625,679087.3488769531,19017.621368408203
TAG(54:1)_FA 16:1,0,8.730115159019121,0,1,1,TAG,517162.5358886719,287549.5567626953,267176.60162353516,648952.6646728516,517162.5358886719,287549.5567626953,267176.60162353516,648952.6646728516,26420.662078857426
TAG(54:1)_FA 18:0,0,9.002515112536392,0,1,1,TAG,588189.7467041016,308307.2601928711,338830.3231201172,819247.7022705078,588189.7467041016,308307.2601928711,338830.3231201172,819247.7022705078,39857.92282104492
TAG(54:1)_FA 18:1,0,9.330865211083541,0,1,1,TAG,767264.6859130859,367367.4074707031,418371.2456054687,909360.6591796876,767264.6859130859,367367.4074707031,418371.2456054687,909360.6591796876,83741.36602783203
TAG(54:1)_FA 18:2,0,7.604653416345733,0,1,1,TAG,233364.81372070312,126793.8901977539,122826.50714111328,243359.3787841797,233364.81372070312,126793.8901977539,122826.50714111328,243359.3787841797,28808.06182861328
TAG(54:1)_FA 20:0,0,8.086614916413595,0,1,1,TAG,320123.5076904297,167913.8309326172,153508.2912902832,286533.7201538086,320123.5076904297,167913.8309326172,153508.2912902832,286533.7201538086,65630.86462402344
TAG(54:1)_FA 20:4,0,8.26134172956879,0,1,1,TAG,387416.6636047363,235995.42001342773,196661.77096557617,417537.8065185547,387416.6636047363,235995.42001342773,196661.77096557617,417537.8065185547,17521.38136291504
TAG(54:2)_FA 16:0,0,8.069135827819508,0,1,1,TAG,290944.9422607422,177640.63137817383,184149.57110595703,415703.4076538086,290944.9422607422,177640.63137817383,184149.57110595703,415703.4076538086,20222.561401367188
TAG(54:2)_FA 16:1,0,8.502551703027452,0,1,1,TAG,340199.30096435547,217037.6740722656,233032.4937133789,696843.2216186523,340199.30096435547,217037.6740722656,233032.4937133789,696843.2216186523,19216.16149902344
TAG(54:2)_FA 18:0,0,9.456965382375543,0,1,1,TAG,770701.6809082031,414103.0114746094,453742.01171875,925616.6776123048,770701.6809082031,414103.0114746094,453742.01171875,925616.6776123048,121732.56970214844
TAG(54:2)_FA 18:1,0,9.044744388440966,0,1,1,TAG,605238.9257202148,311155.1623535156,340821.76794433594,836485.76708984375,605238.9257202148,311155.1623535156,340821.76794433594,836485.76708984375,48285.06329345703
TAG(54:2)_FA 18:2,0,9.121820845472246,0,1,1,TAG,584793.1201171875,314967.30517578125,326238.9436035156,631499.1242675781,584793.1201171875,314967.30517578125,326238.9436035156,631499.1242675781,146942.90893554688
TAG(54:2)_FA 20:0,0,7.937176025556516,0,1,1,TAG,336455.7667541504,166981.8556060791,165936.55364990234,296094.0417480469,336455.7667541504,166981.8556060791,165936.55364990234,296094.0417480469,21502.301361083984
TAG(54:2)_FA 20:4,0,7.431928296686229,0,1,1,TAG,217272.31594848633,119721.30920410156,108714.62768554688,227629.11529541016,217272.31594848633,119721.30920410156,108714.62768554688,227629.11529541016,17421.10124206543
TAG(54:3)_FA 16:0,0,8.761649227371784,0,1,1,TAG,559891.4905090332,271556.2191467285,332890.0468444824,612130.79833984375,559891.4905090332,271556.2191467285,332890.0468444824,612130.79833984375,18350.6015625
TAG(54:3)_FA 16:1,0,8.050760111525413,0,1,1,TAG,290780.10076904297,168568.2511291504,183280.9345703125,416256.0747070313,290780.10076904297,168568.2511291504,183280.9345703125,416256.0747070313,19495.381423950195
TAG(54:3)_FA 18:0,0,8.661545816692914,0,1,1,TAG,461885.35546875,247750.8370361328,272705.9968261719,592134.4667358398,461885.35546875,247750.8370361328,272705.9968261719,592134.4667358398,42845.282623291016
TAG(54:3)_FA 18:1,0,9.494300901322502,0,1,1,TAG,783026.2296142578,425631.6684570313,463867.3400878906,950058.4891357422,783026.2296142578,425631.6684570313,463867.3400878906,950058.4891357422,127260.46862792967
TAG(54:3)_FA 18:2,0,8.502954673399426,0,1,1,TAG,407594.2022705078,219805.9366455078,220416.4587402344,525929.5189208984,407594.2022705078,219805.9366455078,220416.4587402344,525929.5189208984,50801.34381103515
TAG(54:3)_FA 20:0,0,8.018393818515731,0,1,1,TAG,377349.0785522461,180627.73245239255,170858.15718078613,305411.7210998535,377349.0785522461,180627.73245239255,170858.15718078613,305411.7210998535,19756.4815826416
TAG(54:3)_FA 20:4,0,8.027361686849195,0,1,1,TAG,346140.92248535156,188983.0111694336,163604.07067871094,296988.6802368164,346140.92248535156,188983.0111694336,163604.07067871094,296988.6802368164,31430.922393798828
TAG(54:4)_FA 16:0,0,11.176043174548186,0,1,1,TAG,3269927.56350708,1402938.2966308594,1877812.4246520996,3196828.137451172,3269927.56350708,1402938.2966308594,1877812.4246520996,3196828.137451172,21789.661422729492
TAG(54:4)_FA 16:1,0,8.746042744318753,0,1,1,TAG,542953.8045043945,267294.08181762695,329513.1809692383,621463.68408203125,542953.8045043945,267294.08181762695,329513.1809692383,621463.68408203125,17132.341217041016
TAG(54:4)_FA 18:0,0,9.142321617968491,0,1,1,TAG,719987.006439209,354963.82067871094,431379.8023071289,794664.9877319336,719987.006439209,354963.82067871094,431379.8023071289,794664.9877319336,26973.12159729004
TAG(54:4)_FA 18:1,0,8.685746936136997,0,1,1,TAG,475905.9134521485,256290.70056152344,266034.78186035156,603578.40087890625,475905.9134521485,256290.70056152344,266034.78186035156,603578.40087890625,44278.60339355469
TAG(54:4)_FA 18:2,0,8.939117973243416,0,1,1,TAG,511173.7724609375,280164.0994873047,286587.2811279297,591454.1875,511173.7724609375,280164.0994873047,286587.2811279297,591454.1875,120682.82788085938
TAG(54:4)_FA 20:0,0,7.679913759925012,0,1,1,TAG,289477.9990234375,143189.6896057129,130856.0888671875,251532.6585693359,289477.9990234375,143189.6896057129,130856.0888671875,251532.6585693359,16721.68123626709
TAG(54:4)_FA 20:4,0,8.668744223422477,0,1,1,TAG,430750.8525390625,247526.55541992188,257995.419921875,445320.0854492187,430750.8525390625,247526.55541992188,257995.419921875,445320.0854492187,96980.807861328125
TAG(54:5)_FA 16:0,0,9.552100457233866,0,1,1,TAG,1038142.7815856934,464059.3791503906,631511.5739746094,976994.5863037108,1038142.7815856934,464059.3791503906,631511.5739746094,976994.5863037108,16950.201278686523
TAG(54:5)_FA 16:1,0,11.134483768325662,0,1,1,TAG,3148739.7419433594,1390944.842163086,1842007.3024902344,3067141.962158203,3148739.7419433594,1390944.842163086,1842007.3024902344,3067141.962158203,21799.421478271484
TAG(54:5)_FA 18:0,0,7.270007898280127,0,1,1,TAG,188925.83380126953,101052.50686645508,98490.50549316406,214596.4557800293,188925.83380126953,101052.50686645508,98490.50549316406,214596.4557800293,15648.021087646484
TAG(54:5)_FA 18:1,0,9.139137681032116,0,1,1,TAG,729807.8674926758,350262.5827026367,435644.23083496094,772887.4318847656,729807.8674926758,350262.5827026367,435644.23083496094,772887.4318847656,28765.301818847656
TAG(54:5)_FA 18:2,0,8.256814904768383,0,1,1,TAG,333241.3042602539,197725.83331298828,187848.5330810547,412147.52893066406,333241.3042602539,197725.83331298828,187848.5330810547,412147.52893066406,48365.483337402344
TAG(54:5)_FA 20:0,0,7.1996818547577,0,1,1,TAG,172723.67153930664,96507.7460784912,85901.74624633789,166227.8309326172,172723.67153930664,96507.7460784912,85901.74624633789,166227.8309326172,29505.54219055176
TAG(54:5)_FA 20:4,0,8.536054167333797,0,1,1,TAG,403475.9224853515,230535.2354736328,220422.83697509769,410292.7868652344,403475.9224853515,230535.2354736328,220422.83697509769,410292.7868652344,88578.46673583984
TAG(54:6)_FA 16:0,0,8.585176261273496,0,1,1,TAG,422402.58673095703,213705.1336669922,249320.9552001953,675760.2568359375,422402.58673095703,213705.1336669922,249320.9552001953,675760.2568359375,25934.12176513672
TAG(54:6)_FA 16:1,0,9.507232722039214,0,1,1,TAG,1005318.5527648926,457671.0166320801,600742.5986022949,947372.3681030272,1005318.5527648926,457671.0166320801,600742.5986022949,947372.3681030272,18040.50134277344
TAG(54:6)_FA 18:0,0,7.654134272916592,0,1,1,TAG,237499.18008422852,127142.4700012207,147300.71002197266,264985.78240966797,237499.18008422852,127142.4700012207,147300.71002197266,264985.78240966797,21343.42140197754
TAG(54:6)_FA 18:1,0,7.237280484182471,0,1,1,TAG,183940.99368286133,90290.96530151369,99254.02603149414,213402.67416381836,183940.99368286133,90290.96530151369,99254.02603149414,213402.67416381836,16503.981201171875
TAG(54:6)_FA 18:2,0,8.541829178579052,0,1,1,TAG,453658.50860595703,242941.0563964844,261765.8158569336,514932.1819458008,453658.50860595703,242941.0563964844,261765.8158569336,514932.1819458008,30740.88201904297
TAG(54:6)_FA 20:0,0,7.33399203404958,0,1,1,TAG,212179.3969116211,112513.4280090332,101327.04580688477,201318.1346435547,212179.3969116211,112513.4280090332,101327.04580688477,201318.1346435547,16815.441207885742
TAG(54:6)_FA 20:4,0,8.658959456083457,0,1,1,TAG,596125.2098388672,272247.4857788086,270162.6579589844,465593.2932128906,596125.2098388672,272247.4857788086,270162.6579589844,465593.2932128906,33546.822326660156
TAG(54:7)_FA 16:0,0,11.364097293066088,0,1,1,TAG,2041557.714416504,998363.0891418456,1560656.8962402344,6912525.977722168,2041557.714416504,998363.0891418456,1560656.8962402344,6912525.977722168,24154.861877441406
