lipid,logFC,logCPM,LR,PValue,FDR,type,AK0142,AK0170,AK0200,AK0202,AK0144,AK0145,AK0147,AK0164,AK0166,Blank-1x
C17:1,-0.3793492480078126,9.706878962709284,1.024719944995013,0.31140203524920324,0.9991404980372531,FFA,550093.1799316406,751581.97314453125,1475325.9911499023,568285.1836547852,499107.15826416016,2147655.383605957,665660.7650146484,450394.2327270508,656352.0077514648,172610.33242797852
C18:0,-0.693365139016503,13.064033689337302,3.3744720031937163,0.0662137929545898,0.9991404980372531,FFA,7959.860565185547,12229226.865966797,10889057.344787598,18058.04145050049,9615.780658721924,14504722.104736328,7956.4605712890625,9520386.383178713,10898688.570976255,5543847.183898926
C18:1,-0.140465755146752,9.426139361053744,0.1416995025365395,0.7065972883759916,0.9991404980372531,FFA,7960.440567016602,1072812.0966186523,1853653.4731445312,227361.5581550598,13787.300930023192,1552003.7389526367,7953.66056060791,915327.4682312012,909280.2488098145,238230.0756225586
C18:2,-0.33920763545766447,10.289217919301606,0.8206281178136123,0.3649965829522173,0.9991404980372531,FFA,7957.600547790527,1030637.5733642578,3706070.332885742,1180134.9066505432,172735.37169647217,2159391.643737793,7953.320552825928,774634.73876953125,3199785.805130005,191511.09341430664
C18:3,-0.06057232768757557,9.51967910252936,0.026412073104438605,0.8708980206913456,0.9991404980372531,FFA,11148.0807762146,842808.4569091797,1425976.255859375,942956.427368164,636181.5847091675,1027099.4716796876,7950.560535430908,840734.9029541016,753626.3316650391,231365.0361328125
C19:0,-0.865380207405725,11.71285343076612,5.207699418509208,0.022487071186894168,0.9991404980372531,FFA,403670.6224937439,21070.661556243896,15163135.976463318,7946.460529327393,7960.260559082031,17100273.705768585,1059006.3234291077,13906721.654541016,7966.140563964844,10814.50089263916
C20:0,-0.23432256364626156,10.812778045741663,0.393111174882506,0.5306685529908326,0.9991404980372531,FFA,6023808.558933258,7959.200504302979,7964.340545654297,7952.04052734375,7962.060558319092,7977.6005783081055,7282259.104370117,7975.580577850342,7970.640548706055,7982.3806076049805
C20:1,0.12041199380884536,9.1155177987234,0.10483746516547399,0.7460999492717016,0.9991404980372531,FFA,2109567.695713043,7954.940528869629,8603.780624389648,7946.740524291992,7961.680530548096,7976.280590057373,1986363.870147705,11042.180751800535,7981.80057144165,7982.56058883667
C20:3,-0.12417008635909087,7.711394439212977,0.11078172195266234,0.7392559057251089,0.9991404980372531,FFA,696611.2298545837,7953.980541229248,20633.40142059326,7945.320518493652,7961.200519561768,19220.861457824707,601637.4836425781,391500.4481658935,7967.140556335449,7980.980609893799
C20:4,0.8574564570916723,7.287322696421211,5.3404254057313665,0.020836387713157246,0.9991404980372531,FFA,433803.5305366516,7953.760566711426,557748.5873413086,7944.300537109375,7961.320514678955,87791.42691421509,249878.6177520752,245836.23734283447,7966.700584411621,7981.200630187988
C20:5,-0.37552602985084566,8.376365558618078,1.0043122672723257,0.3162693103893382,0.9991404980372531,FFA,656854.928226471,8623.160564422607,691836.4113731384,7946.120532989502,7960.720531463623,856361.2466773987,646807.0696411133,648438.8433609009,7965.700553894043,7982.240619659424
C22:0,-0.4383691110016165,12.805731896766202,1.3650628879117135,0.24266196245652216,0.9991404980372531,FFA,4795007.575927734,6344006.308837891,10981694.138671877,6084197.7900390625,6599116.069580078,9171471.067626951,6171871.086425781,6790860.650817871,7560239.307189941,1157658.540374756
C22:1,-0.14814454267879243,10.383980431522827,0.15757823877356714,0.6913960314710267,0.9991404980372531,FFA,932272.3070983888,1091551.633239746,2633722.0825195312,1314462.6401062012,1074954.2868804932,1976226.805603027,1329338.7167053225,1072527.111175537,898301.7373352051,229673.77950286865
C22:4,0.052152433297473,9.424662574207003,0.01963666041046963,0.8885565913852881,0.9991404980372531,FFA,583456.9771118164,745696.8534698486,1010745.852493286,819411.9591522217,618434.7288665771,869863.2661895752,473820.57412719727,619873.1641235352,492893.05656433105,124764.62767028809
C22:5,-0.04199677426693913,11.403694341505235,0.012703167973086238,0.9102617958188083,0.9991404980372531,FFA,2244102.5331115723,2491543.6686401367,2861284.989959717,2798584.786804199,2138906.74609375,2656654.6764526367,1924401.731994629,1941890.404510498,2014235.6701049805,891988.7594833374
C22:6,-0.16675144410543064,11.260528910044586,0.1995299913105555,0.6551004912300324,0.9991404980372531,FFA,2078140.1802368164,2224139.9348754883,3368721.72076416,2469028.7740478516,2309174.924621582,2418049.5775756836,2329314.8236083984,1629807.9803237915,2051314.7516784668,497382.3003845215
C24:0,-0.008032375889368866,11.404686781988017,4.651163180824369e-4,0.9827937121320354,0.9991404980372531,FFA,1879002.613433838,3113244.53314209,4978305.199417114,2781847.019226074,2198256.7002868652,4239375.667800903,1911103.755493164,2867491.6453704834,1733377.8558120728,479437.5157470703
C24:1,0.17387562115862873,10.874525389330643,0.2188367741946422,0.639927670926238,0.9991404980372531,FFA,1258499.4769744873,2848870.5874176025,3930768.587409973,2104956.053588867,1384638.8869476318,3803946.809616089,1025137.417617798,2504834.6156921387,928261.8480682372,195754.53366851807
C24:5,-0.04333341696066075,11.08324639821457,0.01352414838038385,0.9074200383187644,0.9991404980372531,FFA,1462845.2863464355,1810146.6446228027,4780553.716369629,1804504.928527832,1571079.0035629272,3108907.9731445312,1520155.8265686035,1778013.4094543457,1727106.060089111,505308.3322067261
C24:6,-0.060608902169649786,11.577551600086794,0.02644414517271798,0.8708203485609448,0.9991404980372531,FFA,2266273.6747131348,3851424.7547454834,5317946.359146118,3033186.606124878,2520414.7657470703,4874763.389892578,2255330.1743164062,3372138.5134506226,2211581.194519043,410689.5665740967
C26:0,0.13988206076244966,11.671911530616162,0.14154028057237156,0.7067545412401628,0.9991404980372531,FFA,2195804.673034668,4327699.247436523,7032028.328578949,4148529.348182678,2525306.354232788,5787325.9883880615,2166883.7937545776,4303293.427242279,1955823.5381698608,226402.69499206543
C26:1,0.1402693756677298,11.09271394911016,0.14232615928631276,0.7059793593555554,0.9991404980372531,FFA,1657257.9034881592,3083419.519668579,4353267.819114685,2636672.4457092285,1650759.906616211,4231423.072387695,1309998.8155975342,2845717.757446289,1318857.0765304563,154039.3702774048
C28:0,0.06287255406168374,11.857646812464521,0.028546543675474823,0.8658302875852472,0.9991404980372531,FFA,2211149.5004348755,6316491.17175293,7491804.38306427,4022515.541183472,2706327.968444824,7670886.509284973,1859282.2732925415,6055440.32093811,2336948.727508545,219020.29445266724
C30:0,-0.003912821434469277,10.529732375404432,1.1038110824301839e-4,0.9916173864131071,0.9991404980372531,FFA,1011917.6369628906,1748598.9253616333,2782381.676208496,1972112.3880729675,1363121.9199752808,2646047.5917434692,811092.1176872253,1673419.0406723022,1253485.6904792786,86309.76607894897
C32:0,0.04113974710529174,10.032438437211272,0.012216014460136648,0.9119921673656888,0.9991404980372531,FFA,711338.7262573242,1382379.1492919922,1968913.1138000488,1286352.2322235107,917314.9267501832,1853439.1497879028,567132.5216751099,1259503.3059501648,784618.2077598572,91830.76600265504
Cer(d14:1(4E)/20:0(2OH)),0.3386416878309209,7.283778260589926,0.8321794452813265,0.36164307586217304,0.9991404980372531,CER,68521.08494567871,262638.48106765747,218441.37684631348,284883.2791442871,120018.86880874634,250363.33840942383,60184.06422805786,181915.79039764404,99077.80624389648,22665.30173110962
Cer(d14:1(4E)/20:1(11Z)(2OH)),0.35595690961518334,7.4507768056249795,0.9196492714117994,0.3375670789903538,0.9991404980372531,CER,88659.3655052185,276177.57833099365,261049.93770599365,322139.7829284668,130113.2893295288,263434.0743865967,70579.4845199585,209354.87433624268,121478.30896759032,23079.261779785156
Cer(d14:1(4E)/22:0(2OH)),0.12376296207233463,7.837819282091162,0.11076010709984985,0.7392804186920662,0.9991404980372531,CER,121267.8091506958,350925.6017150879,385439.569442749,347438.2082977295,159476.83197021484,382686.2504577637,94523.88805007936,344150.24158096313,201971.73538970947,18859.581451416016
Cer(d14:1(4E)/22:1(13Z)(2OH)),0.14426473393046016,7.860308033673123,0.15055805035149206,0.6980026348724973,0.9991404980372531,CER,131136.92904281616,353356.13067245483,381825.8624954224,361002.1239929199,164897.33069610596,385037.7649650574,105599.42683792114,355424.4266357422,187335.9935760498,18640.501293182373
Cer(d14:1(4E)/24:0(2OH)),0.28403451090330295,7.002496390163185,0.5850026551133851,0.4443580934505784,0.9991404980372531,CER,61788.04447937012,184935.4331855774,163942.85094070435,233381.41752624512,99724.48776245116,177234.4913711548,56710.304260253906,148247.47135162354,84162.36651229858,23699.421546936035
Cer(d14:1(4E)/26:0(2OH)),0.48197609166630134,8.122800215933527,1.6880175200603844,0.19386250993134443,0.9991404980372531,CER,120069.24839782716,519892.7544631958,414817.4083480835,575996.97900390625,204244.49494171143,414530.5675544739,113691.36569213869,375290.609954834,165320.4719543457,25092.061935424805
"Cer(d14:2(4E,6E)/16:0)",0.387545168522578,5.893024782250574,1.0904034723475746,0.2963818297405754,0.9991404980372531,CER,31656.122116088867,84952.30591964722,79435.62534713745,108020.54684448242,40161.52310562134,78611.48568344116,24077.541454315186,73109.96496200562,37538.102600097656,12206.180824279783
"Cer(d14:2(4E,6E)/18:0(2OH))",0.31948254827579287,6.1211834595362085,0.7404590602445751,0.3895138644325611,0.9991404980372531,CER,30715.321670532227,103820.38746643066,90520.64671707152,125593.48889923096,49148.96384429932,100747.76649856567,29305.62257003784,79675.1250038147,44167.80312728882,14287.901069641111
"Cer(d14:2(4E,6E)/18:1(9Z)(2OH))",0.3224249124587382,6.167264381925915,0.754193245595161,0.3851518631560738,0.9991404980372531,CER,32900.00189590454,109887.52821731567,94231.30699157716,128088.60913848875,45815.58361816406,113261.52809524536,27488.801822662354,90607.166015625,45799.122901916504,14161.921016693115
"Cer(d14:2(4E,6E)/18:1(9Z))",0.42034877195612885,6.175031181416074,1.2832402768942757,0.25729742887582113,0.9991404980372531,CER,34337.84275817871,108081.5472946167,97890.12689590454,137038.33068847656,47663.26321411133,93159.16664886476,27070.02191925049,89483.0058517456,48618.403507232666,14362.621101379396
"Cer(d14:2(4E,6E)/20:1(11Z)(2OH))",0.29904073021116256,6.423822493800528,0.6485710845577728,0.4206240177862491,0.9991404980372531,CER,39484.76238250733,130183.30993270874,115408.92804718018,151745.56939697266,60170.604148864746,139539.0499420166,32392.82257461548,104375.46765518188,53739.904304504395,16032.781135559082
"Cer(d14:2(4E,6E)/20:1(11Z))",0.3487365254462066,6.47230479616129,0.8826122975842727,0.34748718911487575,0.9991404980372531,CER,42096.1826133728,144566.2098083496,119709.78666305542,162236.93026733398,67786.64477157593,138015.96765899658,33677.56286239624,122319.66807937622,47052.90341567993,14277.061027526855
"Cer(d14:2(4E,6E)/22:1(13Z)(2OH))",0.03660759928168123,6.661183124428123,0.009671063502537436,0.9216610736354831,0.9991404980372531,CER,55059.60380554199,123120.00915527344,114293.26847457886,156888.25231933594,76692.84502792358,168801.23163604736,46985.763622283936,108160.46825408936,74473.68598937988,21690.64157104492
"Cer(d14:2(4E,6E)/24:0(2OH))",0.04961301316279558,6.356584835174089,0.017768502194940083,0.8939572779701738,0.9991404980372531,CER,38738.18270111084,100892.86756896973,89464.18599319458,126429.4690475464,62643.42418670654,146401.77108764648,32874.822265625,90975.36604309082,48662.02324295044,20942.221519470215
"Cer(d16:2(4E,6E)/22:1(13Z)(2OH))",-0.0847520425149824,8.021295789989239,0.051670955150257214,0.8201807838480492,0.9991404980372531,CER,180163.0531616211,236360.5173034668,233031.5940093994,380034.9264526367,207383.43476867676,268953.9384765625,168949.15200805664,227302.39352416992,245212.33911132812,65333.784675598145
"Cer(d16:2(4E,6E)/24:0(2OH))",0.24536759700742133,7.523748650012607,0.4363158007313359,0.5089060426811238,0.9991404980372531,CER,87478.50651550293,235994.0997314453,212523.2148742676,308959.6213989258,127825.7303314209,231781.15496826172,73389.62470245361,201263.4933319092,128856.96768188477,50378.10359573364
Cer(d18:0/14:0),-0.28986577792237883,2.687700119102564,0.5994435088348382,0.4387904314702853,0.9991404980372531,CER,4126.480293273926,4381.440330505371,3975.1002807617183,5284.5203857421875,4718.900363922119,5327.360363006592,3884.5002670288086,4450.260280609131,3926.740306854248,3531.0002479553223
Cer(d18:0/16:0(2OH)),-0.06885054741064257,2.9399969318944947,0.03407778053266952,0.85354146756087,0.9991404980372531,CER,4815.6803855896,5816.340351104736,6804.960475921631,8343.320610046387,4910.480354309082,8594.580642700195,4198.7402839660645,6297.100444793701,4711.880317687988,3533.820243835449
Cer(d18:0/16:0),0.26770491545187275,4.473599997933038,0.5194027987586693,0.4710965422526273,0.9991404980372531,CER,18867.04139328003,15764.521183013916,15648.021301269531,49951.92360305786,18796.84125900269,27500.141815185547,13590.561046600342,17146.421142578125,15206.90117263794,4134.400283813477
Cer(d18:0/18:0(2OH)),-0.2632597280532029,2.757790033536117,0.4949890977954823,0.4817101829176342,0.9991404980372531,CER,4001.760307312012,4844.180309295654,4717.180309295654,5959.360412597656,4931.040336608887,6532.040508270264,4224.340316772461,4470.960311889648,3860.340274810791,3569.9002647399902
Cer(d18:0/18:0),0.3386296212949302,4.7303834020302,0.831947481786699,0.36170999821466515,0.9991404980372531,CER,16784.72131729126,19010.32109069824,32703.26181793213,64741.80530548096,19015.061183929443,50502.84390258789,12565.540618896484,25703.362098693848,14977.781284332275,3607.240249633789
Cer(d18:0/20:0(2OH)),-0.1886020876480833,2.8911460908402473,0.2547424042658406,0.6137554241393918,0.9991404980372531,CER,4446.160327911377,5100.3803787231445,4546.420314788818,7957.060604095459,4968.420341491699,7423.300514221191,4043.000305175781,5937.9404220581055,4594.520324707031,3783.120265960694
Cer(d18:0/20:0),-0.21264303888469868,2.7962619783154032,0.32353779907136726,0.5694892739783702,0.9991404980372531,CER,4112.6002769470215,5159.660388946533,4831.900379180908,6663.000461578369,4766.220359802246,7031.200485229492,4064.920269012451,5057.7203369140625,4198.7603034973145,3553.860244750977
Cer(d18:0/22:0(2OH)),-0.22835444131776853,2.8505463280429466,0.372930931218562,0.5414109780210213,0.9991404980372531,CER,4300.640327453613,4879.260345458984,5141.520362854004,6937.260524749756,4816.360366821289,7844.7405128479,4186.040267944336,5265.940391540527,4233.08028793335,3723.94026184082
Cer(d18:0/22:0),-0.17304039984773362,2.957818025074483,0.21457266621810023,0.6432067609356937,0.9991404980372531,CER,4421.800327301025,5399.580379486084,6133.800437927246,8499.420673370361,5147.580345153809,8911.680641174316,4703.90034866333,6770.0004806518555,4118.8203125,3717.940288543701
Cer(d18:0/24:0),-0.20567493114144583,2.971606005510859,0.3028188260756526,0.5821206427822253,0.9991404980372531,CER,5041.000396728516,5288.380390167236,6024.44038772583,8357.280689239502,6009.200439453125,9897.760654449465,4686.520301818848,4801.840354919434,4669.180374145508,3560.5202674865723
Cer(d18:0/26:0),-0.2414228109898169,2.763618767371501,0.41660634335141866,0.5186352887093323,0.9991404980372531,CER,4352.780326843262,4586.620315551758,5006.480312347412,5737.280387878418,4073.780288696289,7768.6805419921875,3952.680267333984,4694.6803550720215,4163.680305480957,3599.3002548217773
Cer(d18:0/h24:0),-0.17472488445714254,3.0440809424831885,0.21878273538325743,0.6399689821994775,0.9991404980372531,CER,6091.120418548584,6334.300483703613,6146.460517883301,8396.480571746826,5841.800468444824,10377.440788269045,4809.600322723389,6440.700454711914,5344.70036315918,3490.580276489258
Cer(d18:0/h26:0),-0.17563933898602027,2.84207230262891,0.2209825584985765,0.6382922758143922,0.9991404980372531,CER,4181.580310821533,4382.9403076171875,4241.880313873291,6758.940444946289,4542.200332641602,6780.82043838501,3782.7602577209473,4144.760284423828,4019.8802947998047,4269.020305633545
Cer(d18:1/12:0),-0.12870385775625365,2.9262886271542605,0.11886702724098086,0.7302665530497349,0.9991404980372531,CER,4363.540328979492,5541.200401306152,6203.9604568481445,8709.720649719238,4777.620365142822,7736.500553131104,4941.200359344482,5853.420421600342,4895.4803466796875,3502.6002502441406
