lipid,logFC,logCPM,LR,PValue,FDR,type,AK0135,AK0139,AK0140,AK0142,AK0161,AK0169,AK0170,AK0200,AK0202,AK0204,AK0144,AK0145,AK0147,AK0154,AK0155,AK0164,AK0166,AK0168,AK0174,AK0175,Blank-1x
PI (42:11),0.294466128460116,7.924060731822368,1.3685207334458482,0.24206620481682517,0.9812712817835444,PI,85866.98645019531,603023.7672119141,194952.97421264648,198999.01126098633,598512.9134521484,141557.1110534668,574940.0614624023,297096.44163513184,215264.1157608032,510257.7592163086,79650.08415985107,503398.78479003906,177958.29162597656,125735.4292602539,198256.87353515625,455461.4379272461,48629.52313232422,112425.04889678957,493008.6385498047,168564.25100708008,11494.880847930908
PI (42:4),0.057963203374600585,6.0467298295694,0.05311000009896816,0.8177373960210581,0.9812712817835444,PI,36602.6626663208,128782.0269165039,65351.60427856445,63910.12435913086,129501.509765625,55366.98435974121,99871.56774902344,38731.482566833496,40981.76303100586,133155.30975341797,24087.721702575684,107303.6869506836,49327.98327636719,49720.98373413086,61526.103759765625,132050.20782470703,21856.041511535645,32725.682159423828,121323.3094177246,36072.76254272461,12828.10087966919
PI (42:5),0.10689701342855178,6.263466677916781,0.18060880538541824,0.6708505640616619,0.9812712817835444,PI,43210.4826965332,160829.7502746582,79134.04544067383,77637.70544433594,148909.91055297852,63081.28453063965,118436.30822753906,59858.824073791504,48631.78379058838,143900.6102294922,34497.22227478027,119782.64978027344,53975.8232421875,53016.08395385742,76965.66442871094,156678.23165893555,26192.20231628418,34169.062255859375,138558.98706054688,40736.04229736328,12735.60089111328
PI (42:6),0.12034896089009671,6.536240440090768,0.22891412490753282,0.63233015996125,0.9812712817835444,PI,52137.36331176758,199072.27423095703,99896.38577270508,93047.086669921875,183839.11563110352,59534.903884887695,147354.47064208984,63023.30443572998,72178.48515319824,187773.47290039065,40412.92237854004,150579.22912597656,67378.28469848633,64737.46502685547,92784.3454284668,185374.93463134769,27408.22248077393,38701.64324951172,173559.19493103027,55070.96408843994,12389.4609375
PI (42:7),0.12735889751369278,6.575077850035842,0.25634883197380987,0.6126397261604354,0.9812712817835444,PI,61609.32426452637,203762.49591064453,97555.48602294922,89814.96612548828,173337.45275878906,85320.1866531372,146258.0298461914,67430.90431213379,59999.3645324707,182907.6527709961,36991.003005981445,136106.70947265625,72026.76531982422,66212.96417236328,99496.34783935548,175039.09350585938,29973.782348632812,45112.82386779785,173353.11419677734,50759.44403076172,18616.02131652832
PI (42:8),0.03384929184691889,6.438002879000124,0.01811342931978288,0.892939099870363,0.9812712817835444,PI,54646.56365966797,191498.892578125,87746.50662231445,86199.30560302734,166300.6322631836,62314.924407958984,136221.7495727539,56945.58459472656,58278.10368347168,151991.84942626953,39081.1632232666,150969.95080566406,67289.50427246094,74333.5650024414,83641.68551635742,168098.3740234375,27048.721405029297,35465.92276382446,155974.4711303711,48566.22309875488,11058.120830535889
PI (42:9),0.061949566614614114,6.212954972654345,0.06066652829576924,0.8054455500467299,0.9812712817835444,PI,45479.12339401245,157045.85247802734,75597.10510253906,69768.50485229492,156041.5714416504,49426.42385864258,116275.46899414062,53060.06344604492,46105.92297363281,137677.46969604492,33780.90200805664,122733.08764648438,54458.763580322266,55267.86343383789,72993.10482788086,146642.32949829102,26527.98171615601,30350.842483520508,132710.20831298828,43413.76321411133,11605.100746154783
PI (44:0),0.03569745485235114,5.753523381382006,0.020144435563452134,0.8871344331401538,0.9812712817835444,PI,32081.582496643063,118859.82818603516,53073.76361083984,47223.28326416016,92362.56701660156,47740.063537597656,72385.4253540039,42455.70310211182,33978.58223724365,112928.8669128418,21935.20152282715,93344.146728515625,41456.96287536621,41587.282775878906,52739.78353881836,92525.54635620116,19636.38146972656,25378.802001953125,108711.96746826172,28025.56178283691,8728.460624694824
PI (44:1),0.11301735254048736,5.5886631122775245,0.20186616346654773,0.6532187305955329,0.9812712817835444,PI,28056.78196334839,100939.40782165527,48078.58385467529,45904.76356506348,91328.58578491212,36769.222648620605,70226.08413696289,34758.36285018921,32818.28244781494,97801.2266998291,23485.641677856445,73982.6855430603,35099.56287384033,33108.882263183594,44598.12300872803,91545.3272781372,16305.941082000732,19949.421348571777,88646.28577423096,24449.86177444458,9767.280708312988
PI (44:10),0.040935627272269334,5.96339848045376,0.026490310500776104,0.8707086302089877,0.9812712817835444,PI,34803.7222328186,140234.51080322266,57119.72412109375,57911.70425415039,120246.8897705078,48459.90300750733,85969.16567993164,45520.78327178955,39037.82275390625,126993.5484008789,21395.681663513184,118573.0870361328,44396.42306518555,51451.404052734375,53802.223556518555,113145.30928039552,23720.821823120117,28541.962326049805,116815.20755004884,36707.52290344238,10810.82080078125
PI (44:12),0.15900815880438635,6.124318712896053,0.39950544499129137,0.5273447762084814,0.9812712817835444,PI,44157.122997283936,154366.8712158203,67957.84616088867,67459.04455566406,132981.8696899414,55927.84452056885,108072.4482421875,56368.70384979248,45595.98274230957,142172.7100830078,28621.26214981079,116293.1286315918,45768.24331665039,45968.64270019531,68301.8444519043,142073.29028320312,19898.161460876465,27901.042209625244,130551.0103149414,36212.40281677246,12317.200798034668
PI (44:2),0.07777080518025803,5.561364706633675,0.09560136610343761,0.757173420880428,0.9812712817835444,PI,31178.942317962646,97688.80651474,45610.72351074219,47416.34281921387,95517.74712753296,33571.06240463257,68000.42427062988,30739.722522735596,32782.042667388916,88158.92733764648,21347.901485443115,75049.26542663574,35956.54253387451,32841.62210845947,43936.42288970947,89750.18626022339,17654.941371917725,24837.18162536621,83327.666721344,24751.98176574707,8770.920696258545
PI (44:3),0.10564351248351908,5.7570062325579565,0.17639285854011177,0.6744916645055083,0.9812712817835444,PI,36191.08240890503,116427.42768859863,48796.06356048584,49816.12348937988,109852.54794311523,42799.14316558838,80044.36598205566,43383.98303985596,36722.38230895996,109185.8675994873,22743.58131408691,91771.90560913086,37277.42236328125,36853.04286193848,52626.98384094238,108569.42865371704,16914.68132019043,25901.741928100582,103196.56776428224,27467.881885528564,8708.520626068115
PI (44:4),0.13891282362447332,5.813584408907765,0.3049381386128971,0.5808030853993447,0.9812712817835444,PI,33826.38223648071,124295.12924194336,49851.143630981445,50531.44340515137,120725.6693572998,47177.10362243652,85664.68545532227,41880.80267715454,40037.60274505615,114766.50610351562,21022.961601257324,92927.54653930664,38115.922454833984,35422.98235321045,50429.72386932373,116640.48724365234,16863.60105895996,25052.88185119629,121035.34945678712,29209.802284240723,9264.86067199707
PI (44:5),0.11006905378662643,5.752886452135448,0.1914771731123892,0.6616900124633087,0.9812712817835444,PI,33552.8028755188,117774.02767944336,51708.403732299805,49578.38375854492,111440.64810180664,38354.44250869751,75766.365234375,43978.88333892822,36243.06274032593,105619.60678100586,23088.781646728516,88722.94668579102,36252.502601623535,33279.92232513428,51053.40357208252,105466.76655578612,17563.281299591064,24228.561653137207,106738.78746032716,32171.802463531498,10304.460750579834
PI (44:6),0.10131996821856697,5.874572431530664,0.1622544794317946,0.6870892977717105,0.9812712817835444,PI,38881.54283905029,127637.6690673828,59415.624588012695,56746.80415344238,112095.50860595705,43338.82318878174,84786.9461517334,44396.962730407715,40604.14281463623,116119.48876953124,25334.80148696899,94849.76623535156,43403.94290161133,42881.12298583984,53582.02374267578,111973.94647216795,20334.541526794434,28386.121952056885,110330.06727600098,31195.621772766113,9200.840602874756
PI (44:7),0.08417985526291955,6.126357265509585,0.11201027343884107,0.7378669734165956,0.9812712817835444,PI,40407.362548828125,147758.64985656738,80920.76678466797,65964.82406616211,124684.80850219728,48534.1432723999,90847.22579956056,51740.80422973633,46152.42352294922,149410.80949401855,31291.70221710205,107467.60893249512,56769.16329956055,47213.52308654785,66926.94537353516,127922.84812927246,24402.361770629883,31047.50273132324,139793.36978149414,33788.76240539551,12598.940963745115
PI (44:8),0.04221884617969511,5.841222885830177,0.028176799049106194,0.866693842019929,0.9812712817835444,PI,33050.922370910645,114385.02740478516,57270.78332519531,56338.96337890625,111764.48690795898,43448.363861083984,83389.80572509766,41921.42314147949,41336.94267272949,106532.58685302734,27020.7218170166,93448.30712890624,43568.6630859375,44429.32321166992,53855.56344604492,107313.26747131348,20779.441604614258,28142.102416992188,106035.70690917967,30787.602546691895,9134.44063949585
PIo (18:0),-0.19638057921342958,12.255515852925061,0.6092638661083463,0.4350651122451995,0.9812712817835444,PI,3405529.038330078,5184980.1142578125,6170569.543212891,5516176.008544922,7683398.355712891,4258299.364379883,6553666.343994141,3125938.344848633,4130138.6772460938,8298773.46484375,2803580.8168945312,4770159.7529296875,5725914.8701171875,4007578.596069336,5998903.635009766,6683242.051269531,2646636.4432373047,3333476.86126709,12060120.440429688,3157937.867919922,73936.90509033203
PIo (20:5),-0.26060656488569506,8.716194809101122,1.0722998503952113,0.3004265413450838,0.9812712817835444,PI,173906.97537231445,541889.5783691406,337434.927734375,349837.3486328125,528944.7734985352,205270.7711791992,487633.05712890625,212745.87744140625,194975.60928344727,523320.015625,199539.19885253903,410549.2728271485,434741.02575683594,305525.96240234375,413658.1622314453,556968.5306396484,139513.14979553223,169941.2716217041,526615.4429931641,179311.04858398438,303411.39541625977
PIo (28:0),-0.16611246201860894,7.698373050194695,0.4360084872423613,0.5090553071044883,0.9812712817835444,PI,77109.306640625,434662.8504638672,241673.9365234375,209572.09252929688,375736.4073486328,116568.56854248048,313939.4666748047,122943.14701843262,89008.8461303711,387494.9884033203,58095.24426269531,472676.8319091797,161632.8720703125,281296.94079589844,224641.41607666016,400161.4677734375,49191.743881225586,60375.78363800049,387270.66271972656,64314.76371765137,20648.86148071289
PIo (30:0),-0.1278231483441745,7.855649727249297,0.25823103262519,0.611338071862078,0.9812712817835444,PI,84478.40634155273,518882.68505859375,265044.77685546875,225296.814453125,390877.6867675781,94073.56701660156,366905.5466308594,148522.84991455078,91123.18658447266,437216.5070800781,77468.96496582031,441564.7736816406,195534.7119140625,254709.98107910156,265957.15783691406,384811.7624511719,56499.80368041992,80477.56582641602,451120.8975830078,98769.508056640625,40825.44287109375
PIo (30:1),-0.044271995200755705,8.499538327157557,0.030986859394943167,0.8602697077585151,0.9812712817835444,PI,145562.55018615723,1034944.4573974608,464184.6889038086,292833.6239013672,494605.8542480469,165179.17358398438,524260.4151611328,240352.15826416016,144266.24842834473,965716.2091064452,109931.20858764648,787507.7919921875,229317.79559326172,376384.583190918,482108.6296386719,617366.0303955078,73924.1254272461,85241.10693359375,933535.6815185548,96158.8676147461,22481.241493225098
PIo (32:0),-0.09136065791920683,8.265159408431144,0.13194113061581447,0.7164278376267259,0.9812712817835444,PI,121779.08911132812,704595.82861328125,350975.10595703125,294330.38134765625,471479.61572265625,154782.2899169922,555294.8395996094,144195.61004638672,125932.11004638672,536449.5222167969,123414.34814453124,487388.29150390625,318816.4404296875,275953.5029296875,354921.6262207031,447375.7102050781,82134.765869140625,125631.029296875,604760.4069824219,130500.08825683594,65905.72479248047
PIo (34:0),-0.09857477529430304,8.017315888050113,0.15359600790543482,0.6951223008309153,0.9812712817835444,PI,79533.1259765625,585018.65966796875,270850.2185058594,236933.6579589844,452269.8420410156,161825.0516357422,455305.9002685547,112719.34887695312,149680.45092773438,441398.6081542969,103252.78649902344,473320.2980957031,251551.56115722656,234016.57397460935,271115.5388183594,416017.388671875,65075.94448852539,74929.08485412598,533299.5537109375,154680.43222045898,47303.263244628906
"PIo (34:1), PIp (34:0)",-0.11245403421947293,8.43897734241305,0.19988308256142773,0.6548152349548009,0.9812712817835444,PI,84016.82513427734,865062.24169921875,382594.9256591797,306717.6639404297,659880.2336425781,137298.7703552246,733299.82470703125,124806.16897583008,183457.21044921875,618000.4035644531,171456.41285705566,751100.400390625,323115.44299316406,368850.1267089844,386111.9099121094,613756.7730712891,63928.08465576172,88179.4255065918,722923.4644775391,92939.82608032228,32186.68197631836
"PIo (34:3), PIp (34:2)",-0.070158690018448,7.059726707577111,0.07781145314220339,0.7802854652262416,0.9812712817835444,PI,52456.24377441406,298994.3801269531,134501.82946777344,117790.00817871094,279248.69525146484,66295.10482025146,220956.63745117188,68358.8649597168,62505.58445739746,313061.91912841797,68606.56398391724,282706.35998535156,115064.76876831056,117337.10772705078,130883.56744384766,220353.2944946289,31464.822273254395,54547.66368865967,289061.6989135742,65720.14443969727,13664.821102142334
"PIo (34:4), PIp (34:3)",-0.19476830624918082,6.737655858768564,0.5992724532770808,0.4388557528243208,0.9812712817835444,PI,39316.00294494629,216876.87432861328,111152.3682861328,106976.60760498048,217037.3758239746,57939.02422332764,170304.09197998047,42173.18299865723,45659.763359069824,198782.77655029297,54230.26280212402,225008.54135131836,90820.04718017578,136406.14935302734,110778.5256652832,191610.99334716797,28784.362129211426,28952.061973571777,195683.0354309082,37971.042572021484,11936.740810394287
PIo (36:0),0.05249691433314181,7.238271016817502,0.04356810268654954,0.8346592254379641,0.9812712817835444,PI,89808.16728210449,325712.48486328125,153351.23107910156,138586.6483154297,287820.8010253906,97474.62794494627,242575.8367919922,109278.80752563477,104682.16818237305,287433.2401123047,72143.5443572998,242418.53649902344,131027.3076171875,121684.0694580078,154380.41259765625,265746.75842285156,38158.50262451172,49776.60346984863,286213.24224853516,84489.7048034668,23477.381713867188
