lipid,Class,Sample,Sum_Intensity,Brain_Region
PE(38:9)|PE(dO-40:9)|PE(37:2)|PE(O-38:2)|PE(P-38:1),PE,FAD184_F4,750910.3540039062,All
PE(38:9)|PE(dO-40:9)|PE(37:2)|PE(O-38:2)|PE(P-38:1),PE,DOD93_F4,637429.3826293945,All
PE(38:9)|PE(dO-40:9)|PE(37:2)|PE(O-38:2)|PE(P-38:1),PE,Blank_Blank,412769.3876953125,All
PE(38:9)|PE(dO-40:9)|PE(37:2)|PE(O-38:2)|PE(P-38:1),PE,FAD185_M3,1196868.5085449219,All
DG(43:6)_C16:0,DAG,DOD94_F4,572990.3814468384,All
DG(43:6)_C16:0,DAG,FAD189_M2,934103.2252082825,All
DG(43:6)_C16:0,DAG,FAD189_M3,600554.641834259,All
DG(43:6)_C16:0,DAG,FAD184_F3,419078.6315536499,All
DG(43:6)_C16:0,DAG,FAD185_M1,861700.0598144531,All
DG(43:6)_C16:0,DAG,DOD94_F3,519958.6763572693,All
DG(43:6)_C16:0,DAG,FAD185_M4,593831.8233642578,All
DG(43:6)_C16:0,DAG,FAD189_M1,635030.6452102661,All
DG(43:6)_C16:0,DAG,FAD184_F4,421019.61039352417,All
DG(43:6)_C16:0,DAG,DOD93_F4,569950.0810623169,All
DG(43:6)_C16:0,DAG,Blank_Blank,345985.3825683594,All
DG(43:6)_C16:0,DAG,FAD185_M3,692021.1288108826,All
[TG(50:3)]_FA16:1,TAG,DOD94_F4,12337104.68066406,All
[TG(50:3)]_FA16:1,TAG,FAD189_M2,23385320.165039062,All
[TG(50:3)]_FA16:1,TAG,FAD189_M3,12107684.19897461,All
[TG(50:3)]_FA16:1,TAG,FAD184_F3,4462531.7568359375,All
[TG(50:3)]_FA16:1,TAG,FAD185_M1,11652889.524902344,All
[TG(50:3)]_FA16:1,TAG,DOD94_F3,5492031.513427734,All
[TG(50:3)]_FA16:1,TAG,FAD185_M4,70962234.16821289,All
[TG(50:3)]_FA16:1,TAG,FAD189_M1,56623615.08154297,All
[TG(50:3)]_FA16:1,TAG,FAD184_F4,4920621.029296875,All
[TG(50:3)]_FA16:1,TAG,DOD93_F4,3877312.9724121094,All
[TG(50:3)]_FA16:1,TAG,Blank_Blank,631097.9677734375,All
[TG(50:3)]_FA16:1,TAG,FAD185_M3,52364276.48486328,All
[TG(48:5)]_FA20:4,TAG,DOD94_F4,515827.1364135742,All
[TG(48:5)]_FA20:4,TAG,FAD189_M2,835760.4001464844,All
[TG(48:5)]_FA20:4,TAG,FAD189_M3,614330.4637451172,All
[TG(48:5)]_FA20:4,TAG,FAD184_F3,433485.9122314453,All
[TG(48:5)]_FA20:4,TAG,FAD185_M1,751761.7567138672,All
[TG(48:5)]_FA20:4,TAG,DOD94_F3,459331.6939086914,All
[TG(48:5)]_FA20:4,TAG,FAD185_M4,696604.1865234375,All
[TG(48:5)]_FA20:4,TAG,FAD189_M1,1242422.1074829102,All
[TG(48:5)]_FA20:4,TAG,FAD184_F4,577550.4813232422,All
[TG(48:5)]_FA20:4,TAG,DOD93_F4,448096.9515991211,All
[TG(48:5)]_FA20:4,TAG,Blank_Blank,290823.54150390625,All
[TG(48:5)]_FA20:4,TAG,FAD185_M3,998030.8922119141,All
[TG(60:9)|TG(59:2)]_FA16:0,TAG,DOD94_F4,146544.99003601074,All
[TG(60:9)|TG(59:2)]_FA16:0,TAG,FAD189_M2,245302.31796264648,All
[TG(60:9)|TG(59:2)]_FA16:0,TAG,FAD189_M3,168321.65245056152,All
[TG(60:9)|TG(59:2)]_FA16:0,TAG,FAD184_F3,136476.28939819336,All
[TG(60:9)|TG(59:2)]_FA16:0,TAG,FAD185_M1,247615.71702575684,All
[TG(60:9)|TG(59:2)]_FA16:0,TAG,DOD94_F3,139324.6300048828,All
[TG(60:9)|TG(59:2)]_FA16:0,TAG,FAD185_M4,153271.43026733398,All
[TG(60:9)|TG(59:2)]_FA16:0,TAG,FAD189_M1,242513.69624328613,All
[TG(60:9)|TG(59:2)]_FA16:0,TAG,FAD184_F4,157524.3314666748,All
[TG(60:9)|TG(59:2)]_FA16:0,TAG,DOD93_F4,152304.51055908203,All
[TG(60:9)|TG(59:2)]_FA16:0,TAG,Blank_Blank,98339.04681396484,All
[TG(60:9)|TG(59:2)]_FA16:0,TAG,FAD185_M3,258479.37728881836,All
[TG(45:1)]_FA16:0,TAG,DOD94_F4,571827.520690918,All
[TG(45:1)]_FA16:0,TAG,FAD189_M2,909730.1811523438,All
[TG(45:1)]_FA16:0,TAG,FAD189_M3,597559.844543457,All
[TG(45:1)]_FA16:0,TAG,FAD184_F3,410094.91119384766,All
[TG(45:1)]_FA16:0,TAG,FAD185_M1,742780.3965454102,All
[TG(45:1)]_FA16:0,TAG,DOD94_F3,647089.8665161133,All
[TG(45:1)]_FA16:0,TAG,FAD185_M4,418503.43048095703,All
[TG(45:1)]_FA16:0,TAG,FAD189_M1,825734.9340209961,All
[TG(45:1)]_FA16:0,TAG,FAD184_F4,700871.1878051758,All
[TG(45:1)]_FA16:0,TAG,DOD93_F4,718262.4724121094,All
[TG(45:1)]_FA16:0,TAG,Blank_Blank,2813565.4008789062,All
[TG(45:1)]_FA16:0,TAG,FAD185_M3,921855.125,All
DG(38:4)_C16:0,DAG,DOD94_F4,245814.23684692383,All
DG(38:4)_C16:0,DAG,FAD189_M2,354343.3446960449,All
DG(38:4)_C16:0,DAG,FAD189_M3,219634.9948196411,All
DG(38:4)_C16:0,DAG,FAD184_F3,191237.05422973633,All
DG(38:4)_C16:0,DAG,FAD185_M1,358471.7649230957,All
DG(38:4)_C16:0,DAG,DOD94_F3,217202.03564834595,All
DG(38:4)_C16:0,DAG,FAD185_M4,243820.87788391113,All
DG(38:4)_C16:0,DAG,FAD189_M1,280971.07945632935,All
DG(38:4)_C16:0,DAG,FAD184_F4,191899.41347885132,All
DG(38:4)_C16:0,DAG,DOD93_F4,243115.0171508789,All
DG(38:4)_C16:0,DAG,Blank_Blank,169355.29296875,All
DG(38:4)_C16:0,DAG,FAD185_M3,297161.28146362305,All
[TG(64:9)|TG(63:2)]_FA14:0,TAG,DOD94_F4,134180.18979644775,All
[TG(64:9)|TG(63:2)]_FA14:0,TAG,FAD189_M2,148751.19091796875,All
[TG(64:9)|TG(63:2)]_FA14:0,TAG,FAD189_M3,138151.42977142334,All
[TG(64:9)|TG(63:2)]_FA14:0,TAG,FAD184_F3,137712.64910888672,All
[TG(64:9)|TG(63:2)]_FA14:0,TAG,FAD185_M1,146162.8299255371,All
[TG(64:9)|TG(63:2)]_FA14:0,TAG,DOD94_F3,109068.12842559814,All
[TG(64:9)|TG(63:2)]_FA14:0,TAG,FAD185_M4,131360.8900756836,All
[TG(64:9)|TG(63:2)]_FA14:0,TAG,FAD189_M1,192163.97402954102,All
[TG(64:9)|TG(63:2)]_FA14:0,TAG,FAD184_F4,123550.96901702881,All
[TG(64:9)|TG(63:2)]_FA14:0,TAG,DOD93_F4,153219.2707672119,All
[TG(64:9)|TG(63:2)]_FA14:0,TAG,Blank_Blank,60946.16394042969,All
[TG(64:9)|TG(63:2)]_FA14:0,TAG,FAD185_M3,138052.42917633057,All
LPC(8:0),PC,DOD94_F4,98194.0068054199,All
LPC(8:0),PC,FAD189_M2,122274.06872558594,All
LPC(8:0),PC,FAD189_M3,108415.78720092773,All
LPC(8:0),PC,FAD184_F3,97531.06694030762,All
LPC(8:0),PC,FAD185_M1,127844.28927612305,All
LPC(8:0),PC,DOD94_F3,89750.90650939941,All
LPC(8:0),PC,FAD185_M4,93293.42684936523,All
LPC(8:0),PC,FAD189_M1,124748.22848510742,All
LPC(8:0),PC,FAD184_F4,98795.22709655762,All
LPC(8:0),PC,DOD93_F4,105067.0474243164,All
LPC(8:0),PC,Blank_Blank,100284.72668457028,All
LPC(8:0),PC,FAD185_M3,122099.34909057617,All
[TG(66:9)|TG(65:2)]_FA22:5,TAG,DOD94_F4,273833.31994628906,All
[TG(66:9)|TG(65:2)]_FA22:5,TAG,FAD189_M2,350046.424495697,All
[TG(66:9)|TG(65:2)]_FA22:5,TAG,FAD189_M3,279850.1199455261,All
[TG(66:9)|TG(65:2)]_FA22:5,TAG,FAD184_F3,273588.6601791382,All
[TG(66:9)|TG(65:2)]_FA22:5,TAG,FAD185_M1,336663.54384994507,All
[TG(66:9)|TG(65:2)]_FA22:5,TAG,DOD94_F3,216889.37546157837,All
[TG(66:9)|TG(65:2)]_FA22:5,TAG,FAD185_M4,205557.69444656372,All
[TG(66:9)|TG(65:2)]_FA22:5,TAG,FAD189_M1,343744.7434272766,All
[TG(66:9)|TG(65:2)]_FA22:5,TAG,FAD184_F4,181434.61334609985,All
[TG(66:9)|TG(65:2)]_FA22:5,TAG,DOD93_F4,284813.30041885376,All
[TG(66:9)|TG(65:2)]_FA22:5,TAG,Blank_Blank,208251.05535888672,All
[TG(66:9)|TG(65:2)]_FA22:5,TAG,FAD185_M3,354891.4055252075,All
DG(38:8)|DG(dO-40:8)|DG(37:1)_C16:0,DAG,DOD94_F4,431891.73095703125,All
DG(38:8)|DG(dO-40:8)|DG(37:1)_C16:0,DAG,FAD189_M2,622977.8233032227,All
DG(38:8)|DG(dO-40:8)|DG(37:1)_C16:0,DAG,FAD189_M3,398510.1086921692,All
DG(38:8)|DG(dO-40:8)|DG(37:1)_C16:0,DAG,FAD184_F3,331158.84283828735,All
DG(38:8)|DG(dO-40:8)|DG(37:1)_C16:0,DAG,FAD185_M1,630699.4062805176,All
DG(38:8)|DG(dO-40:8)|DG(37:1)_C16:0,DAG,DOD94_F3,394490.7286567688,All
DG(38:8)|DG(dO-40:8)|DG(37:1)_C16:0,DAG,FAD185_M4,453131.47229003906,All
DG(38:8)|DG(dO-40:8)|DG(37:1)_C16:0,DAG,FAD189_M1,521240.4385070801,All
DG(38:8)|DG(dO-40:8)|DG(37:1)_C16:0,DAG,FAD184_F4,325218.4827156067,All
DG(38:8)|DG(dO-40:8)|DG(37:1)_C16:0,DAG,DOD93_F4,425019.0098876953,All
DG(38:8)|DG(dO-40:8)|DG(37:1)_C16:0,DAG,Blank_Blank,278758.740234375,All
DG(38:8)|DG(dO-40:8)|DG(37:1)_C16:0,DAG,FAD185_M3,547311.9381599426,All
LPC(20:4),PC,DOD94_F4,600655.6644287109,All
LPC(20:4),PC,FAD189_M2,708592.0684814453,All
LPC(20:4),PC,FAD189_M3,469013.2921142578,All
LPC(20:4),PC,FAD184_F3,583846.4600219727,All
LPC(20:4),PC,FAD185_M1,864825.6246948242,All
LPC(20:4),PC,DOD94_F3,547451.9006958008,All
LPC(20:4),PC,FAD185_M4,583735.2420043945,All
LPC(20:4),PC,FAD189_M1,1009650.5853271484,All
LPC(20:4),PC,FAD184_F4,551891.7988891602,All
LPC(20:4),PC,DOD93_F4,623130.4893798828,All
LPC(20:4),PC,Blank_Blank,196427.93334960935,All
LPC(20:4),PC,FAD185_M3,885316.3033447266,All
[TG(62:11)|TG(61:4)]_FA20:4,TAG,DOD94_F4,295105.1806335449,All
[TG(62:11)|TG(61:4)]_FA20:4,TAG,FAD189_M2,639796.5278320312,All
[TG(62:11)|TG(61:4)]_FA20:4,TAG,FAD189_M3,427134.451171875,All
[TG(62:11)|TG(61:4)]_FA20:4,TAG,FAD184_F3,331476.92401123047,All
[TG(62:11)|TG(61:4)]_FA20:4,TAG,FAD185_M1,638265.7210998535,All
[TG(62:11)|TG(61:4)]_FA20:4,TAG,DOD94_F3,292864.9403076172,All
[TG(62:11)|TG(61:4)]_FA20:4,TAG,FAD185_M4,477388.7359008789,All
[TG(62:11)|TG(61:4)]_FA20:4,TAG,FAD189_M1,648698.7852172852,All
[TG(62:11)|TG(61:4)]_FA20:4,TAG,FAD184_F4,328001.14431762695,All
[TG(62:11)|TG(61:4)]_FA20:4,TAG,DOD93_F4,280801.18002319336,All
[TG(62:11)|TG(61:4)]_FA20:4,TAG,Blank_Blank,127510.08898925781,All
[TG(62:11)|TG(61:4)]_FA20:4,TAG,FAD185_M3,665382.4877624512,All
[TG(47:4)]_FA14:0,TAG,DOD94_F4,157043.43086242676,All
[TG(47:4)]_FA14:0,TAG,FAD189_M2,231011.65594482422,All
[TG(47:4)]_FA14:0,TAG,FAD189_M3,176402.15270996094,All
[TG(47:4)]_FA14:0,TAG,FAD184_F3,148073.4305114746,All
[TG(47:4)]_FA14:0,TAG,FAD185_M1,208483.31420898438,All
[TG(47:4)]_FA14:0,TAG,DOD94_F3,146527.21084594727,All
[TG(47:4)]_FA14:0,TAG,FAD185_M4,159049.77124023438,All
[TG(47:4)]_FA14:0,TAG,FAD189_M1,209133.59494018555,All
[TG(47:4)]_FA14:0,TAG,FAD184_F4,152489.69090270996,All
[TG(47:4)]_FA14:0,TAG,DOD93_F4,140955.18995666504,All
[TG(47:4)]_FA14:0,TAG,Blank_Blank,95874.64587402344,All
[TG(47:4)]_FA14:0,TAG,FAD185_M3,189688.41354370117,All
[TG(66:4)]_FA18:2,TAG,DOD94_F4,108774.80792236328,All
[TG(66:4)]_FA18:2,TAG,FAD189_M2,186227.13235855103,All
[TG(66:4)]_FA18:2,TAG,FAD189_M3,121025.70825576782,All
[TG(66:4)]_FA18:2,TAG,FAD184_F3,99344.48693847656,All
[TG(66:4)]_FA18:2,TAG,FAD185_M1,176053.67248916626,All
[TG(66:4)]_FA18:2,TAG,DOD94_F3,106796.24741744995,All
[TG(66:4)]_FA18:2,TAG,FAD185_M4,107408.50778579712,All
[TG(66:4)]_FA18:2,TAG,FAD189_M1,165683.41177368164,All
[TG(66:4)]_FA18:2,TAG,FAD184_F4,111619.10760116577,All
[TG(66:4)]_FA18:2,TAG,DOD93_F4,126673.30870819092,All
[TG(66:4)]_FA18:2,TAG,Blank_Blank,144169.21104431152,All
[TG(66:4)]_FA18:2,TAG,FAD185_M3,168286.39250946045,All
PI(44:2),PI,DOD94_F4,136598.7497329712,All
PI(44:2),PI,FAD189_M2,195154.9536857605,All
PI(44:2),PI,FAD189_M3,164123.85202407837,All
PI(44:2),PI,FAD184_F3,138491.96981430054,All
PI(44:2),PI,FAD185_M1,213631.69581604004,All
PI(44:2),PI,DOD94_F3,134087.2291984558,All
PI(44:2),PI,FAD185_M4,173378.23178482056,All
PI(44:2),PI,FAD189_M1,177231.85329437256,All
PI(44:2),PI,FAD184_F4,133607.92944335938,All
PI(44:2),PI,DOD93_F4,142566.48987197876,All
PI(44:2),PI,Blank_Blank,91770.24711608887,All
PI(44:2),PI,FAD185_M3,200403.39422225952,All
DG(33:4)_C16:0,DAG,DOD94_F4,192715.9133605957,All
DG(33:4)_C16:0,DAG,FAD189_M2,262011.53887939453,All
DG(33:4)_C16:0,DAG,FAD189_M3,188112.73318099976,All
DG(33:4)_C16:0,DAG,FAD184_F3,170023.97227859497,All
DG(33:4)_C16:0,DAG,FAD185_M1,260140.61880493164,All
DG(33:4)_C16:0,DAG,DOD94_F3,199791.4542541504,All
DG(33:4)_C16:0,DAG,FAD185_M4,191491.43351745605,All
DG(33:4)_C16:0,DAG,FAD189_M1,209608.9548034668,All
DG(33:4)_C16:0,DAG,FAD184_F4,181992.31285858154,All
DG(33:4)_C16:0,DAG,DOD93_F4,194843.15321350098,All
DG(33:4)_C16:0,DAG,Blank_Blank,158630.9718017578,All
DG(33:4)_C16:0,DAG,FAD185_M3,226951.43571472168,All
[TG(42:4)]_FA18:0,TAG,DOD94_F4,175073.2328491211,All
[TG(42:4)]_FA18:0,TAG,FAD189_M2,254748.75778198242,All
[TG(42:4)]_FA18:0,TAG,FAD189_M3,182373.51208496094,All
[TG(42:4)]_FA18:0,TAG,FAD184_F3,169384.63208007812,All
[TG(42:4)]_FA18:0,TAG,FAD185_M1,244370.91693115234,All
[TG(42:4)]_FA18:0,TAG,DOD94_F3,206839.55471801758,All
[TG(42:4)]_FA18:0,TAG,FAD185_M4,161295.79132080078,All
[TG(42:4)]_FA18:0,TAG,FAD189_M1,213365.61581420898,All
[TG(42:4)]_FA18:0,TAG,FAD184_F4,178019.632522583,All
[TG(42:4)]_FA18:0,TAG,DOD93_F4,198474.59368896484,All
[TG(42:4)]_FA18:0,TAG,Blank_Blank,186181.37170410156,All
[TG(42:4)]_FA18:0,TAG,FAD185_M3,225387.35513305664,All
[TG(46:1)]_FA16:0,TAG,DOD94_F4,1033708.9154052734,All
[TG(46:1)]_FA16:0,TAG,FAD189_M2,1750052.2265625,All
[TG(46:1)]_FA16:0,TAG,FAD189_M3,1460412.705078125,All
[TG(46:1)]_FA16:0,TAG,FAD184_F3,750039.8157958984,All
[TG(46:1)]_FA16:0,TAG,FAD185_M1,1747211.001586914,All
[TG(46:1)]_FA16:0,TAG,DOD94_F3,906611.6798095703,All
[TG(46:1)]_FA16:0,TAG,FAD185_M4,1093230.6959228516,All
[TG(46:1)]_FA16:0,TAG,FAD189_M1,2203888.1813964844,All
[TG(46:1)]_FA16:0,TAG,FAD184_F4,1664257.992553711,All
[TG(46:1)]_FA16:0,TAG,DOD93_F4,841868.4393310547,All
[TG(46:1)]_FA16:0,TAG,Blank_Blank,377389.22509765625,All
[TG(46:1)]_FA16:0,TAG,FAD185_M3,2425107.5115966797,All
[TG(46:4)]_FA18:1,TAG,DOD94_F4,176322.7912902832,All
[TG(46:4)]_FA18:1,TAG,FAD189_M2,283044.3407897949,All
[TG(46:4)]_FA18:1,TAG,FAD189_M3,184994.69296264648,All
[TG(46:4)]_FA18:1,TAG,FAD184_F3,151734.53077697754,All
[TG(46:4)]_FA18:1,TAG,FAD185_M1,245909.01710510254,All
[TG(46:4)]_FA18:1,TAG,DOD94_F3,180662.81294250488,All
[TG(46:4)]_FA18:1,TAG,FAD185_M4,168980.15203857422,All
[TG(46:4)]_FA18:1,TAG,FAD189_M1,286170.3010864258,All
[TG(46:4)]_FA18:1,TAG,FAD184_F4,167212.39248657227,All
[TG(46:4)]_FA18:1,TAG,DOD93_F4,204793.99349975586,All
[TG(46:4)]_FA18:1,TAG,Blank_Blank,193161.3721923828,All
[TG(46:4)]_FA18:1,TAG,FAD185_M3,256603.65802001953,All
[TG(47:3)]_FA18:2,TAG,DOD94_F4,520809.4778442383,All
[TG(47:3)]_FA18:2,TAG,FAD189_M2,906416.2029418945,All
[TG(47:3)]_FA18:2,TAG,FAD189_M3,673130.6080932617,All
[TG(47:3)]_FA18:2,TAG,FAD184_F3,401246.62841796875,All
[TG(47:3)]_FA18:2,TAG,FAD185_M1,833646.2386474609,All
[TG(47:3)]_FA18:2,TAG,DOD94_F3,427447.90911865234,All
[TG(47:3)]_FA18:2,TAG,FAD185_M4,513059.89501953125,All
[TG(47:3)]_FA18:2,TAG,FAD189_M1,967464.2734985352,All
[TG(47:3)]_FA18:2,TAG,FAD184_F4,721139.2714233398,All
[TG(47:3)]_FA18:2,TAG,DOD93_F4,472903.3771057129,All
[TG(47:3)]_FA18:2,TAG,Blank_Blank,197412.0153808594,All
[TG(47:3)]_FA18:2,TAG,FAD185_M3,957103.3067016602,All
[TG(66:15)|TG(65:8)|TG(64:1)]_FA14:0,TAG,DOD94_F4,88564.50649261475,All
[TG(66:15)|TG(65:8)|TG(64:1)]_FA14:0,TAG,FAD189_M2,122122.0884552002,All
[TG(66:15)|TG(65:8)|TG(64:1)]_FA14:0,TAG,FAD189_M3,99113.32733154297,All
[TG(66:15)|TG(65:8)|TG(64:1)]_FA14:0,TAG,FAD184_F3,86306.9856338501,All
[TG(66:15)|TG(65:8)|TG(64:1)]_FA14:0,TAG,FAD185_M1,107466.04759216309,All
[TG(66:15)|TG(65:8)|TG(64:1)]_FA14:0,TAG,DOD94_F3,90543.94626617432,All
[TG(66:15)|TG(65:8)|TG(64:1)]_FA14:0,TAG,FAD185_M4,84693.68603515625,All
[TG(66:15)|TG(65:8)|TG(64:1)]_FA14:0,TAG,FAD189_M1,126972.42900085449,All
[TG(66:15)|TG(65:8)|TG(64:1)]_FA14:0,TAG,FAD184_F4,88166.76638793945,All
[TG(66:15)|TG(65:8)|TG(64:1)]_FA14:0,TAG,DOD93_F4,94993.06645202637,All
[TG(66:15)|TG(65:8)|TG(64:1)]_FA14:0,TAG,Blank_Blank,109045.607421875,All
[TG(66:15)|TG(65:8)|TG(64:1)]_FA14:0,TAG,FAD185_M3,110583.36822509766,All
PE(27:0)|PE(O-28:0),PE,DOD94_F4,225260.03643798828,All
PE(27:0)|PE(O-28:0),PE,FAD189_M2,326902.06311035156,All
PE(27:0)|PE(O-28:0),PE,FAD189_M3,265645.7194213867,All
PE(27:0)|PE(O-28:0),PE,FAD184_F3,210364.11462402344,All
PE(27:0)|PE(O-28:0),PE,FAD185_M1,332467.0036621094,All
PE(27:0)|PE(O-28:0),PE,DOD94_F3,221527.75622558594,All
PE(27:0)|PE(O-28:0),PE,FAD185_M4,217299.55541992188,All
PE(27:0)|PE(O-28:0),PE,FAD189_M1,304749.12200927734,All
PE(27:0)|PE(O-28:0),PE,FAD184_F4,252883.93844604492,All
PE(27:0)|PE(O-28:0),PE,DOD93_F4,215816.65505981445,All
PE(27:0)|PE(O-28:0),PE,Blank_Blank,186017.53442382812,All
PE(27:0)|PE(O-28:0),PE,FAD185_M3,300232.8607788086,All
PI(34:4),PI,DOD94_F4,375202.40704345703,All
PI(34:4),PI,FAD189_M2,706239.9515380859,All
PI(34:4),PI,FAD189_M3,469963.095703125,All
PI(34:4),PI,FAD184_F3,318010.64138793945,All
PI(34:4),PI,FAD185_M1,464054.0128173828,All
PI(34:4),PI,DOD94_F3,350820.3442077637,All
PI(34:4),PI,FAD185_M4,1129320.0590057373,All
PI(34:4),PI,FAD189_M1,1564460.7731933594,All
PI(34:4),PI,FAD184_F4,327292.6028137207,All
PI(34:4),PI,DOD93_F4,318787.58239746094,All
PI(34:4),PI,Blank_Blank,158743.13220214844,All
PI(34:4),PI,FAD185_M3,1004104.0846252441,All
[TG(52:10)|TG(51:3)]_FA16:0,TAG,DOD94_F4,428496.5093688965,All
[TG(52:10)|TG(51:3)]_FA16:0,TAG,FAD189_M2,899157.7782287598,All
[TG(52:10)|TG(51:3)]_FA16:0,TAG,FAD189_M3,523443.7990722656,All
[TG(52:10)|TG(51:3)]_FA16:0,TAG,FAD184_F3,363444.16760253906,All
[TG(52:10)|TG(51:3)]_FA16:0,TAG,FAD185_M1,572911.8815002441,All
[TG(52:10)|TG(51:3)]_FA16:0,TAG,DOD94_F3,400715.1487426758,All
[TG(52:10)|TG(51:3)]_FA16:0,TAG,FAD185_M4,1448539.8166503906,All
[TG(52:10)|TG(51:3)]_FA16:0,TAG,FAD189_M1,1642599.408630371,All
[TG(52:10)|TG(51:3)]_FA16:0,TAG,FAD184_F4,433679.9505004883,All
[TG(52:10)|TG(51:3)]_FA16:0,TAG,DOD93_F4,369287.9274902344,All
[TG(52:10)|TG(51:3)]_FA16:0,TAG,Blank_Blank,125665.44970703124,All
[TG(52:10)|TG(51:3)]_FA16:0,TAG,FAD185_M3,1467213.5722045898,All
[TG(60:15)|TG(59:8)|TG(58:1)]_FA16:0,TAG,DOD94_F4,199201.07470703125,All
[TG(60:15)|TG(59:8)|TG(58:1)]_FA16:0,TAG,FAD189_M2,362869.98696899414,All
[TG(60:15)|TG(59:8)|TG(58:1)]_FA16:0,TAG,FAD189_M3,263656.979888916,All
[TG(60:15)|TG(59:8)|TG(58:1)]_FA16:0,TAG,FAD184_F3,186106.4334716797,All
[TG(60:15)|TG(59:8)|TG(58:1)]_FA16:0,TAG,FAD185_M1,360052.1651611328,All
[TG(60:15)|TG(59:8)|TG(58:1)]_FA16:0,TAG,DOD94_F3,185402.41287231445,All
[TG(60:15)|TG(59:8)|TG(58:1)]_FA16:0,TAG,FAD185_M4,203797.29440307617,All
[TG(60:15)|TG(59:8)|TG(58:1)]_FA16:0,TAG,FAD189_M1,339380.6431274414,All
[TG(60:15)|TG(59:8)|TG(58:1)]_FA16:0,TAG,FAD184_F4,251622.1971435547,All
[TG(60:15)|TG(59:8)|TG(58:1)]_FA16:0,TAG,DOD93_F4,196376.23455810547,All
[TG(60:15)|TG(59:8)|TG(58:1)]_FA16:0,TAG,Blank_Blank,93678.80694580078,All
[TG(60:15)|TG(59:8)|TG(58:1)]_FA16:0,TAG,FAD185_M3,394351.2882385254,All
LPI(17:0)|LPI(O-18:0),PI,DOD94_F4,7890604.015869141,All
LPI(17:0)|LPI(O-18:0),PI,FAD189_M2,10993871.895019531,All
LPI(17:0)|LPI(O-18:0),PI,FAD189_M3,7287050.423583984,All
LPI(17:0)|LPI(O-18:0),PI,FAD184_F3,6149758.412841797,All
LPI(17:0)|LPI(O-18:0),PI,FAD185_M1,11480321.372436523,All
LPI(17:0)|LPI(O-18:0),PI,DOD94_F3,6428192.466064453,All
LPI(17:0)|LPI(O-18:0),PI,FAD185_M4,7018563.688598633,All
LPI(17:0)|LPI(O-18:0),PI,FAD189_M1,9469177.276733398,All
LPI(17:0)|LPI(O-18:0),PI,FAD184_F4,7073459.057250977,All
LPI(17:0)|LPI(O-18:0),PI,DOD93_F4,6671187.232788086,All
LPI(17:0)|LPI(O-18:0),PI,Blank_Blank,3104543.5205078125,All
LPI(17:0)|LPI(O-18:0),PI,FAD185_M3,10696778.632080078,All
[TG(66:14)|TG(65:7)|TG(64:0)]_FA16:1,TAG,DOD94_F4,98864.827293396,All
[TG(66:14)|TG(65:7)|TG(64:0)]_FA16:1,TAG,FAD189_M2,157055.97122955322,All
[TG(66:14)|TG(65:7)|TG(64:0)]_FA16:1,TAG,FAD189_M3,114003.30810546875,All
[TG(66:14)|TG(65:7)|TG(64:0)]_FA16:1,TAG,FAD184_F3,100535.40669250488,All
[TG(66:14)|TG(65:7)|TG(64:0)]_FA16:1,TAG,FAD185_M1,142514.4100341797,All
[TG(66:14)|TG(65:7)|TG(64:0)]_FA16:1,TAG,DOD94_F3,82091.28587341309,All
[TG(66:14)|TG(65:7)|TG(64:0)]_FA16:1,TAG,FAD185_M4,98627.42709350586,All
[TG(66:14)|TG(65:7)|TG(64:0)]_FA16:1,TAG,FAD189_M1,180751.61219787598,All
[TG(66:14)|TG(65:7)|TG(64:0)]_FA16:1,TAG,FAD184_F4,94778.62703704834,All
[TG(66:14)|TG(65:7)|TG(64:0)]_FA16:1,TAG,DOD93_F4,106558.54725646973,All
[TG(66:14)|TG(65:7)|TG(64:0)]_FA16:1,TAG,Blank_Blank,58480.80401611328,All
[TG(66:14)|TG(65:7)|TG(64:0)]_FA16:1,TAG,FAD185_M3,148493.8099975586,All
[TG(56:11)|TG(55:4)]_FA22:5,TAG,DOD94_F4,459453.4313964844,All
[TG(56:11)|TG(55:4)]_FA22:5,TAG,FAD189_M2,736051.53125,All
[TG(56:11)|TG(55:4)]_FA22:5,TAG,FAD189_M3,522221.0373840332,All
[TG(56:11)|TG(55:4)]_FA22:5,TAG,FAD184_F3,450721.81143188477,All
[TG(56:11)|TG(55:4)]_FA22:5,TAG,FAD185_M1,674638.047668457,All
[TG(56:11)|TG(55:4)]_FA22:5,TAG,DOD94_F3,372937.5871582031,All
[TG(56:11)|TG(55:4)]_FA22:5,TAG,FAD185_M4,444149.0519104004,All
[TG(56:11)|TG(55:4)]_FA22:5,TAG,FAD189_M1,748240.7946472168,All
[TG(56:11)|TG(55:4)]_FA22:5,TAG,FAD184_F4,388829.2875061035,All
[TG(56:11)|TG(55:4)]_FA22:5,TAG,DOD93_F4,425637.58850097656,All
[TG(56:11)|TG(55:4)]_FA22:5,TAG,Blank_Blank,177634.65197753906,All
[TG(56:11)|TG(55:4)]_FA22:5,TAG,FAD185_M3,667000.4667053223,All
PE(30:0)|PE(O-31:0),PE,DOD94_F4,373233.8869628906,All
PE(30:0)|PE(O-31:0),PE,FAD189_M2,566940.6218261719,All
PE(30:0)|PE(O-31:0),PE,FAD189_M3,435132.40856933594,All
