lipid,Class,Sample,Sum_Intensity
DG(38:9)|DG(dO-40:9)|DG(37:2)_C18:1,DAG,FAD185_M1,99425.30704879761
DG(38:9)|DG(dO-40:9)|DG(37:2)_C18:1,DAG,DOD94_F3,182572.6130065918
DG(38:9)|DG(dO-40:9)|DG(37:2)_C18:1,DAG,FAD185_M4,30034.922008514404
DG(38:9)|DG(dO-40:9)|DG(37:2)_C18:1,DAG,FAD189_M1,21854.56161880493
DG(38:9)|DG(dO-40:9)|DG(37:2)_C18:1,DAG,FAD184_F4,17872.48127746582
DG(38:9)|DG(dO-40:9)|DG(37:2)_C18:1,DAG,DOD93_F4,181744.75312042236
DG(38:9)|DG(dO-40:9)|DG(37:2)_C18:1,DAG,Blank_Blank,0.0
DG(38:9)|DG(dO-40:9)|DG(37:2)_C18:1,DAG,FAD185_M3,54023.083908081055
LPE(22:2),PE,DOD94_F4,308104.4024658203
LPE(22:2),PE,FAD189_M2,786925.4725952148
LPE(22:2),PE,FAD189_M3,372006.7865600586
LPE(22:2),PE,FAD184_F3,342616.384765625
LPE(22:2),PE,FAD185_M1,874186.5472412109
LPE(22:2),PE,DOD94_F3,325391.4429626465
LPE(22:2),PE,FAD185_M4,331443.02239990234
LPE(22:2),PE,FAD189_M1,763544.6329345703
LPE(22:2),PE,FAD184_F4,341058.0036621094
LPE(22:2),PE,DOD93_F4,329349.3829345703
LPE(22:2),PE,Blank_Blank,0.0
LPE(22:2),PE,FAD185_M3,816360.9596557615
[TG(58:14)|TG(57:7)|TG(56:0)]_FA16:1,TAG,DOD94_F4,362500.60470581055
[TG(58:14)|TG(57:7)|TG(56:0)]_FA16:1,TAG,FAD189_M2,966456.1849975586
[TG(58:14)|TG(57:7)|TG(56:0)]_FA16:1,TAG,FAD189_M3,538191.9552001953
[TG(58:14)|TG(57:7)|TG(56:0)]_FA16:1,TAG,FAD184_F3,332931.56579589844
[TG(58:14)|TG(57:7)|TG(56:0)]_FA16:1,TAG,FAD185_M1,1030679.0941162109
[TG(58:14)|TG(57:7)|TG(56:0)]_FA16:1,TAG,DOD94_F3,305860.1208496094
[TG(58:14)|TG(57:7)|TG(56:0)]_FA16:1,TAG,FAD185_M4,386306.96661376953
[TG(58:14)|TG(57:7)|TG(56:0)]_FA16:1,TAG,FAD189_M1,849587.6608276367
[TG(58:14)|TG(57:7)|TG(56:0)]_FA16:1,TAG,FAD184_F4,444516.4137573242
[TG(58:14)|TG(57:7)|TG(56:0)]_FA16:1,TAG,DOD93_F4,404232.8493041992
[TG(58:14)|TG(57:7)|TG(56:0)]_FA16:1,TAG,Blank_Blank,0.0
[TG(58:14)|TG(57:7)|TG(56:0)]_FA16:1,TAG,FAD185_M3,884367.5426635742
[TG(51:4)]_FA18:2,TAG,DOD94_F4,697748.6680908203
[TG(51:4)]_FA18:2,TAG,FAD189_M2,2377171.0244140625
[TG(51:4)]_FA18:2,TAG,FAD189_M3,1254423.2097167969
[TG(51:4)]_FA18:2,TAG,FAD184_F3,502497.4559326172
[TG(51:4)]_FA18:2,TAG,FAD185_M1,1269219.4505004883
[TG(51:4)]_FA18:2,TAG,DOD94_F3,572598.8208007812
[TG(51:4)]_FA18:2,TAG,FAD185_M4,3530217.61517334
[TG(51:4)]_FA18:2,TAG,FAD189_M1,5643062.356628418
[TG(51:4)]_FA18:2,TAG,FAD184_F4,1117006.196105957
[TG(51:4)]_FA18:2,TAG,DOD93_F4,559651.0775756836
[TG(51:4)]_FA18:2,TAG,Blank_Blank,0.0
[TG(51:4)]_FA18:2,TAG,FAD185_M3,4646228.726806641
[TG(62:13)|TG(61:6)]_FA22:5,TAG,DOD94_F4,1113413.9257202148
[TG(62:13)|TG(61:6)]_FA22:5,TAG,FAD189_M2,1899170.4069213867
[TG(62:13)|TG(61:6)]_FA22:5,TAG,FAD189_M3,2873482.7095947266
[TG(62:13)|TG(61:6)]_FA22:5,TAG,FAD184_F3,2796706.6134033203
[TG(62:13)|TG(61:6)]_FA22:5,TAG,FAD185_M1,2826774.850341797
[TG(62:13)|TG(61:6)]_FA22:5,TAG,DOD94_F3,1074090.9557495117
[TG(62:13)|TG(61:6)]_FA22:5,TAG,FAD185_M4,2916420.4594726562
[TG(62:13)|TG(61:6)]_FA22:5,TAG,FAD189_M1,2284172.328063965
[TG(62:13)|TG(61:6)]_FA22:5,TAG,FAD184_F4,769131.015625
[TG(62:13)|TG(61:6)]_FA22:5,TAG,DOD93_F4,1089391.8145141602
[TG(62:13)|TG(61:6)]_FA22:5,TAG,Blank_Blank,0.0
[TG(62:13)|TG(61:6)]_FA22:5,TAG,FAD185_M3,2439144.773803711
[TG(60:15)|TG(59:8)|TG(58:1)]_FA18:2,TAG,DOD94_F4,427197.16955566406
[TG(60:15)|TG(59:8)|TG(58:1)]_FA18:2,TAG,FAD189_M2,1154336.7047729492
[TG(60:15)|TG(59:8)|TG(58:1)]_FA18:2,TAG,FAD189_M3,681894.1665649414
[TG(60:15)|TG(59:8)|TG(58:1)]_FA18:2,TAG,FAD184_F3,358232.56564331055
[TG(60:15)|TG(59:8)|TG(58:1)]_FA18:2,TAG,FAD185_M1,1229064.0881347656
[TG(60:15)|TG(59:8)|TG(58:1)]_FA18:2,TAG,DOD94_F3,337653.48233032227
[TG(60:15)|TG(59:8)|TG(58:1)]_FA18:2,TAG,FAD185_M4,452884.9554748535
[TG(60:15)|TG(59:8)|TG(58:1)]_FA18:2,TAG,FAD189_M1,1030368.0741882324
[TG(60:15)|TG(59:8)|TG(58:1)]_FA18:2,TAG,FAD184_F4,505365.85638427734
[TG(60:15)|TG(59:8)|TG(58:1)]_FA18:2,TAG,DOD93_F4,467550.89294433594
[TG(60:15)|TG(59:8)|TG(58:1)]_FA18:2,TAG,Blank_Blank,0.0
[TG(60:15)|TG(59:8)|TG(58:1)]_FA18:2,TAG,FAD185_M3,900760.6124267578
PS(43:4),PS,DOD94_F4,563145.0592651367
PS(43:4),PS,FAD189_M2,1128604.7426452637
PS(43:4),PS,FAD189_M3,727027.0276947021
PS(43:4),PS,FAD184_F3,474721.6337776184
PS(43:4),PS,FAD185_M1,1141720.503479004
PS(43:4),PS,DOD94_F3,624841.6839599609
PS(43:4),PS,FAD185_M4,586291.1813354492
PS(43:4),PS,FAD189_M1,1863576.7947387695
PS(43:4),PS,FAD184_F4,498015.5352172851
PS(43:4),PS,DOD93_F4,580362.039855957
PS(43:4),PS,Blank_Blank,0.0
PS(43:4),PS,FAD185_M3,1276269.394645691
FA(8:2),FA,DOD94_F4,138810.1294555664
FA(8:2),FA,FAD189_M2,115776.46823120117
FA(8:2),FA,FAD189_M3,115734.80815124512
FA(8:2),FA,FAD184_F3,132377.1900024414
FA(8:2),FA,FAD185_M1,109349.80751037598
FA(8:2),FA,DOD94_F3,147901.79104614258
FA(8:2),FA,FAD185_M4,130768.16940307617
FA(8:2),FA,FAD189_M1,121057.16848754883
FA(8:2),FA,FAD184_F4,135921.23023986816
FA(8:2),FA,DOD93_F4,137271.53047180176
FA(8:2),FA,Blank_Blank,0.0
FA(8:2),FA,FAD185_M3,106531.82736206055
[TG(56:9)|TG(55:2)]_FA16:1,TAG,DOD94_F4,451067.8715209961
[TG(56:9)|TG(55:2)]_FA16:1,TAG,FAD189_M2,1197887.241027832
[TG(56:9)|TG(55:2)]_FA16:1,TAG,FAD189_M3,655819.5274658203
[TG(56:9)|TG(55:2)]_FA16:1,TAG,FAD184_F3,392069.14764404297
[TG(56:9)|TG(55:2)]_FA16:1,TAG,FAD185_M1,1010618.7141113281
[TG(56:9)|TG(55:2)]_FA16:1,TAG,DOD94_F3,351921.04357910156
[TG(56:9)|TG(55:2)]_FA16:1,TAG,FAD185_M4,798519.8739624023
[TG(56:9)|TG(55:2)]_FA16:1,TAG,FAD189_M1,1520981.7545776367
[TG(56:9)|TG(55:2)]_FA16:1,TAG,FAD184_F4,519000.4164428711
[TG(56:9)|TG(55:2)]_FA16:1,TAG,DOD93_F4,450232.1509399414
[TG(56:9)|TG(55:2)]_FA16:1,TAG,Blank_Blank,0.0
[TG(56:9)|TG(55:2)]_FA16:1,TAG,FAD185_M3,1352937.754333496
PC(33:0)|PC(O-34:0),PC,DOD94_F4,74550650.7680664
PC(33:0)|PC(O-34:0),PC,FAD189_M2,122636152.14855957
PC(33:0)|PC(O-34:0),PC,FAD189_M3,55305395.42114258
PC(33:0)|PC(O-34:0),PC,FAD184_F3,77443015.4428711
PC(33:0)|PC(O-34:0),PC,FAD185_M1,165919941.33935547
PC(33:0)|PC(O-34:0),PC,DOD94_F3,92038452.52746582
PC(33:0)|PC(O-34:0),PC,FAD185_M4,79260391.1998291
PC(33:0)|PC(O-34:0),PC,FAD189_M1,257766573.49291992
PC(33:0)|PC(O-34:0),PC,FAD184_F4,86053687.1796875
PC(33:0)|PC(O-34:0),PC,DOD93_F4,94581491.87487793
PC(33:0)|PC(O-34:0),PC,Blank_Blank,0.0
PC(33:0)|PC(O-34:0),PC,FAD185_M3,171488365.20043945
PS(38:5),PS,DOD94_F4,870454.6021728516
PS(38:5),PS,FAD189_M2,1325179.8361816406
PS(38:5),PS,FAD189_M3,814441.6181755066
PS(38:5),PS,FAD184_F3,687138.8912277222
PS(38:5),PS,FAD185_M1,1738226.3647460938
PS(38:5),PS,DOD94_F3,753738.7734375
PS(38:5),PS,FAD185_M4,853252.2221679688
PS(38:5),PS,FAD189_M1,2189384.7728271484
PS(38:5),PS,FAD184_F4,782929.8552780151
PS(38:5),PS,DOD93_F4,1010076.5510253906
PS(38:5),PS,Blank_Blank,0.0
PS(38:5),PS,FAD185_M3,1454855.2404060364
FA(3:0),FA,DOD94_F4,23396.94161605835
FA(3:0),FA,FAD189_M2,19043.601345062256
FA(3:0),FA,FAD189_M3,17768.901252746582
FA(3:0),FA,FAD184_F3,24176.021701812744
FA(3:0),FA,FAD185_M1,22897.94149017334
FA(3:0),FA,DOD94_F3,25496.661670684814
FA(3:0),FA,FAD185_M4,24126.701736450195
FA(3:0),FA,FAD189_M1,25210.361808776855
FA(3:0),FA,FAD184_F4,24417.22173690796
FA(3:0),FA,DOD93_F4,18496.541301727295
FA(3:0),FA,Blank_Blank,0.0
FA(3:0),FA,FAD185_M3,23622.281745910645
[TG(51:4)]_FA20:4,TAG,DOD94_F4,1654121.0581054688
[TG(51:4)]_FA20:4,TAG,FAD189_M2,5074518.274780273
[TG(51:4)]_FA20:4,TAG,FAD189_M3,2725022.368408203
[TG(51:4)]_FA20:4,TAG,FAD184_F3,1034246.9934692383
[TG(51:4)]_FA20:4,TAG,FAD185_M1,3827146.705932617
[TG(51:4)]_FA20:4,TAG,DOD94_F3,1122085.5361938477
[TG(51:4)]_FA20:4,TAG,FAD185_M4,1776678.5476074219
[TG(51:4)]_FA20:4,TAG,FAD189_M1,3857620.594604492
[TG(51:4)]_FA20:4,TAG,FAD184_F4,2125739.1583251953
[TG(51:4)]_FA20:4,TAG,DOD93_F4,1558629.8279418945
[TG(51:4)]_FA20:4,TAG,Blank_Blank,0.0
[TG(51:4)]_FA20:4,TAG,FAD185_M3,3252292.2462158203
[TG(58:11)|TG(57:4)]_FA18:2,TAG,DOD94_F4,289533.0599975586
[TG(58:11)|TG(57:4)]_FA18:2,TAG,FAD189_M2,675065.0054931641
[TG(58:11)|TG(57:4)]_FA18:2,TAG,FAD189_M3,329362.06231689453
[TG(58:11)|TG(57:4)]_FA18:2,TAG,FAD184_F3,257960.69775390625
[TG(58:11)|TG(57:4)]_FA18:2,TAG,FAD185_M1,513483.92028808594
[TG(58:11)|TG(57:4)]_FA18:2,TAG,DOD94_F3,238069.15649414062
[TG(58:11)|TG(57:4)]_FA18:2,TAG,FAD185_M4,524818.8157958984
[TG(58:11)|TG(57:4)]_FA18:2,TAG,FAD189_M1,1012636.370513916
[TG(58:11)|TG(57:4)]_FA18:2,TAG,FAD184_F4,290764.74102783203
[TG(58:11)|TG(57:4)]_FA18:2,TAG,DOD93_F4,275777.6795654297
[TG(58:11)|TG(57:4)]_FA18:2,TAG,Blank_Blank,0.0
[TG(58:11)|TG(57:4)]_FA18:2,TAG,FAD185_M3,864154.8633880615
DG(O-38:8)|DG(36:1)_C18:2,DAG,DOD94_F4,58010.403774261475
DG(O-38:8)|DG(36:1)_C18:2,DAG,FAD189_M2,28309.641975402832
DG(O-38:8)|DG(36:1)_C18:2,DAG,FAD189_M3,12938.100902557373
DG(O-38:8)|DG(36:1)_C18:2,DAG,FAD184_F3,55975.32384109497
DG(O-38:8)|DG(36:1)_C18:2,DAG,FAD185_M1,76397.06599807739
DG(O-38:8)|DG(36:1)_C18:2,DAG,DOD94_F3,40570.90333557129
DG(O-38:8)|DG(36:1)_C18:2,DAG,FAD185_M4,47436.2233543396
DG(O-38:8)|DG(36:1)_C18:2,DAG,FAD189_M1,26757.52175140381
DG(O-38:8)|DG(36:1)_C18:2,DAG,FAD184_F4,73828.64521026611
DG(O-38:8)|DG(36:1)_C18:2,DAG,DOD93_F4,12967.62092590332
DG(O-38:8)|DG(36:1)_C18:2,DAG,Blank_Blank,0.0
DG(O-38:8)|DG(36:1)_C18:2,DAG,FAD185_M3,63680.28448867798
PC(34:6),PC,DOD94_F4,76798796.26379395
PC(34:6),PC,FAD189_M2,125505897.90881348
PC(34:6),PC,FAD189_M3,56775217.764038086
PC(34:6),PC,FAD184_F3,79323456.17736816
PC(34:6),PC,FAD185_M1,169213794.63867188
PC(34:6),PC,DOD94_F3,93717399.69506836
PC(34:6),PC,FAD185_M4,80732553.68737793
PC(34:6),PC,FAD189_M1,262616048.86572266
PC(34:6),PC,FAD184_F4,88568691.51733398
PC(34:6),PC,DOD93_F4,96528988.2890625
PC(34:6),PC,Blank_Blank,0.0
PC(34:6),PC,FAD185_M3,174680698.2775879
PC(33:1)|PC(O-34:1)|PC(P-34:0),PC,DOD94_F4,74754710.7388916
PC(33:1)|PC(O-34:1)|PC(P-34:0),PC,FAD189_M2,122020402.71765138
PC(33:1)|PC(O-34:1)|PC(P-34:0),PC,FAD189_M3,54968690.75891113
PC(33:1)|PC(O-34:1)|PC(P-34:0),PC,FAD184_F3,77927504.74206543
PC(33:1)|PC(O-34:1)|PC(P-34:0),PC,FAD185_M1,165015829.19873047
PC(33:1)|PC(O-34:1)|PC(P-34:0),PC,DOD94_F3,91734047.60888672
PC(33:1)|PC(O-34:1)|PC(P-34:0),PC,FAD185_M4,78928171.4350586
PC(33:1)|PC(O-34:1)|PC(P-34:0),PC,FAD189_M1,257122586.82641602
PC(33:1)|PC(O-34:1)|PC(P-34:0),PC,FAD184_F4,86423933.97167969
PC(33:1)|PC(O-34:1)|PC(P-34:0),PC,DOD93_F4,94752554.79675293
PC(33:1)|PC(O-34:1)|PC(P-34:0),PC,Blank_Blank,0.0
PC(33:1)|PC(O-34:1)|PC(P-34:0),PC,FAD185_M3,170973425.47216797
[TG(62:10)|TG(61:3)]_FA22:6,TAG,DOD94_F4,629507.2817993164
[TG(62:10)|TG(61:3)]_FA22:6,TAG,FAD189_M2,1010711.5539855957
[TG(62:10)|TG(61:3)]_FA22:6,TAG,FAD189_M3,557485.4790039062
[TG(62:10)|TG(61:3)]_FA22:6,TAG,FAD184_F3,557305.0405883789
[TG(62:10)|TG(61:3)]_FA22:6,TAG,FAD185_M1,1220939.7895812988
[TG(62:10)|TG(61:3)]_FA22:6,TAG,DOD94_F3,487375.11251831055
[TG(62:10)|TG(61:3)]_FA22:6,TAG,FAD185_M4,547043.8999328613
[TG(62:10)|TG(61:3)]_FA22:6,TAG,FAD189_M1,1165478.9033813477
[TG(62:10)|TG(61:3)]_FA22:6,TAG,FAD184_F4,507842.4958190918
[TG(62:10)|TG(61:3)]_FA22:6,TAG,DOD93_F4,634131.9653320312
[TG(62:10)|TG(61:3)]_FA22:6,TAG,Blank_Blank,0.0
[TG(62:10)|TG(61:3)]_FA22:6,TAG,FAD185_M3,1186205.1479187012
CE(20:3),CE,DOD94_F4,33339.102294921875
CE(20:3),CE,FAD189_M2,43210.04306411743
CE(20:3),CE,FAD189_M3,28812.22208404541
CE(20:3),CE,FAD184_F3,29270.282112121582
CE(20:3),CE,FAD185_M1,99632.58718109131
CE(20:3),CE,DOD94_F3,27026.82187652588
CE(20:3),CE,FAD185_M4,33105.32235336304
CE(20:3),CE,FAD189_M1,38872.20276641846
CE(20:3),CE,FAD184_F4,32844.72230529785
CE(20:3),CE,DOD93_F4,40366.482902526855
CE(20:3),CE,Blank_Blank,0.0
CE(20:3),CE,FAD185_M3,71087.84533309937
[TG(54:7)|TG(53:0)]_FA14:0,TAG,DOD94_F4,377577.9251098633
[TG(54:7)|TG(53:0)]_FA14:0,TAG,FAD189_M2,987474.4342041016
[TG(54:7)|TG(53:0)]_FA14:0,TAG,FAD189_M3,514713.31732177734
[TG(54:7)|TG(53:0)]_FA14:0,TAG,FAD184_F3,325389.70178222656
[TG(54:7)|TG(53:0)]_FA14:0,TAG,FAD185_M1,680000.9496459961
[TG(54:7)|TG(53:0)]_FA14:0,TAG,DOD94_F3,270594.859375
[TG(54:7)|TG(53:0)]_FA14:0,TAG,FAD185_M4,425588.0111694336
[TG(54:7)|TG(53:0)]_FA14:0,TAG,FAD189_M1,964642.4493408203
[TG(54:7)|TG(53:0)]_FA14:0,TAG,FAD184_F4,398983.16638183594
[TG(54:7)|TG(53:0)]_FA14:0,TAG,DOD93_F4,469586.65252685547
[TG(54:7)|TG(53:0)]_FA14:0,TAG,Blank_Blank,0.0
[TG(54:7)|TG(53:0)]_FA14:0,TAG,FAD185_M3,696968.4443969727
[TG(49:7)|TG(48:0)]_FA16:1,TAG,DOD94_F4,733179.3356933594
[TG(49:7)|TG(48:0)]_FA16:1,TAG,FAD189_M2,1199033.6076660156
[TG(49:7)|TG(48:0)]_FA16:1,TAG,FAD189_M3,789078.6950683594
[TG(49:7)|TG(48:0)]_FA16:1,TAG,FAD184_F3,513047.45489501953
[TG(49:7)|TG(48:0)]_FA16:1,TAG,FAD185_M1,1740579.0243530273
[TG(49:7)|TG(48:0)]_FA16:1,TAG,DOD94_F3,493303.4772949219
[TG(49:7)|TG(48:0)]_FA16:1,TAG,FAD185_M4,710027.6115112305
[TG(49:7)|TG(48:0)]_FA16:1,TAG,FAD189_M1,1190815.6875
[TG(49:7)|TG(48:0)]_FA16:1,TAG,FAD184_F4,793604.8740234375
[TG(49:7)|TG(48:0)]_FA16:1,TAG,DOD93_F4,660401.408203125
[TG(49:7)|TG(48:0)]_FA16:1,TAG,Blank_Blank,0.0
[TG(49:7)|TG(48:0)]_FA16:1,TAG,FAD185_M3,1625100.6766357422
[TG(52:5)]_FA18:3,TAG,DOD94_F4,34923676.248046875
[TG(52:5)]_FA18:3,TAG,FAD189_M2,127680470.42089844
[TG(52:5)]_FA18:3,TAG,FAD189_M3,44906989.96826172
[TG(52:5)]_FA18:3,TAG,FAD184_F3,14841234.017578125
[TG(52:5)]_FA18:3,TAG,FAD185_M1,48854506.908203125
[TG(52:5)]_FA18:3,TAG,DOD94_F3,16743580.430175781
[TG(52:5)]_FA18:3,TAG,FAD185_M4,324388035.7050781
[TG(52:5)]_FA18:3,TAG,FAD189_M1,333882181.4658203
[TG(52:5)]_FA18:3,TAG,FAD184_F4,12413124.026367188
[TG(52:5)]_FA18:3,TAG,DOD93_F4,11526800.155273438
[TG(52:5)]_FA18:3,TAG,Blank_Blank,0.0
[TG(52:5)]_FA18:3,TAG,FAD185_M3,309544473.38671875
[TG(49:6)]_FA16:0,TAG,DOD94_F4,670597.110534668
[TG(49:6)]_FA16:0,TAG,FAD189_M2,1084191.778930664
[TG(49:6)]_FA16:0,TAG,FAD189_M3,703487.1912841797
[TG(49:6)]_FA16:0,TAG,FAD184_F3,467941.09185791016
[TG(49:6)]_FA16:0,TAG,FAD185_M1,1623751.1041870117
[TG(49:6)]_FA16:0,TAG,DOD94_F3,498866.3959350586
[TG(49:6)]_FA16:0,TAG,FAD185_M4,644991.4241333008
[TG(49:6)]_FA16:0,TAG,FAD189_M1,1104119.6391601562
[TG(49:6)]_FA16:0,TAG,FAD184_F4,735131.4302978516
[TG(49:6)]_FA16:0,TAG,DOD93_F4,615621.0608520508
[TG(49:6)]_FA16:0,TAG,Blank_Blank,0.0
[TG(49:6)]_FA16:0,TAG,FAD185_M3,1512125.331665039
PC(33:4)|PC(O-34:4)|PC(O-34:4)|PC(P-34:3),PC,DOD94_F4,75007726.18920898
PC(33:4)|PC(O-34:4)|PC(O-34:4)|PC(P-34:3),PC,FAD189_M2,121896779.66662598
PC(33:4)|PC(O-34:4)|PC(O-34:4)|PC(P-34:3),PC,FAD189_M3,55197022.220581055
PC(33:4)|PC(O-34:4)|PC(O-34:4)|PC(P-34:3),PC,FAD184_F3,77909912.52868652
PC(33:4)|PC(O-34:4)|PC(O-34:4)|PC(P-34:3),PC,FAD185_M1,164668373.4975586
PC(33:4)|PC(O-34:4)|PC(O-34:4)|PC(P-34:3),PC,DOD94_F3,90923787.3894043
PC(33:4)|PC(O-34:4)|PC(O-34:4)|PC(P-34:3),PC,FAD185_M4,79369450.12792969
PC(33:4)|PC(O-34:4)|PC(O-34:4)|PC(P-34:3),PC,FAD189_M1,254595998.9489746
PC(33:4)|PC(O-34:4)|PC(O-34:4)|PC(P-34:3),PC,FAD184_F4,86414580.05834961
PC(33:4)|PC(O-34:4)|PC(O-34:4)|PC(P-34:3),PC,DOD93_F4,95018293.85546875
PC(33:4)|PC(O-34:4)|PC(O-34:4)|PC(P-34:3),PC,Blank_Blank,0.0
PC(33:4)|PC(O-34:4)|PC(O-34:4)|PC(P-34:3),PC,FAD185_M3,169334137.22558594
[TG(60:14)|TG(59:7)|TG(58:0)]_FA20:4,TAG,DOD94_F4,340450.62353515625
[TG(60:14)|TG(59:7)|TG(58:0)]_FA20:4,TAG,FAD189_M2,737684.6506958008
[TG(60:14)|TG(59:7)|TG(58:0)]_FA20:4,TAG,FAD189_M3,398477.9093017578
[TG(60:14)|TG(59:7)|TG(58:0)]_FA20:4,TAG,FAD184_F3,301048.16174316406
[TG(60:14)|TG(59:7)|TG(58:0)]_FA20:4,TAG,FAD185_M1,610680.7439575195
[TG(60:14)|TG(59:7)|TG(58:0)]_FA20:4,TAG,DOD94_F3,276582.97912597656
[TG(60:14)|TG(59:7)|TG(58:0)]_FA20:4,TAG,FAD185_M4,418209.20947265625
[TG(60:14)|TG(59:7)|TG(58:0)]_FA20:4,TAG,FAD189_M1,914673.5014038086
[TG(60:14)|TG(59:7)|TG(58:0)]_FA20:4,TAG,FAD184_F4,315449.26287841797
[TG(60:14)|TG(59:7)|TG(58:0)]_FA20:4,TAG,DOD93_F4,375645.16583251953
[TG(60:14)|TG(59:7)|TG(58:0)]_FA20:4,TAG,Blank_Blank,0.0
[TG(60:14)|TG(59:7)|TG(58:0)]_FA20:4,TAG,FAD185_M3,772975.8141479492
[TG(58:9)|TG(57:2)]_FA18:1,TAG,DOD94_F4,586309.1591796875
[TG(58:9)|TG(57:2)]_FA18:1,TAG,FAD189_M2,1649668.1305541992
[TG(58:9)|TG(57:2)]_FA18:1,TAG,FAD189_M3,853468.6774291992
[TG(58:9)|TG(57:2)]_FA18:1,TAG,FAD184_F3,535154.5549926758
[TG(58:9)|TG(57:2)]_FA18:1,TAG,FAD185_M1,1396084.799621582
[TG(58:9)|TG(57:2)]_FA18:1,TAG,DOD94_F3,436681.28985595703
[TG(58:9)|TG(57:2)]_FA18:1,TAG,FAD185_M4,1147812.0576782227
[TG(58:9)|TG(57:2)]_FA18:1,TAG,FAD189_M1,2021571.3094482422
[TG(58:9)|TG(57:2)]_FA18:1,TAG,FAD184_F4,652593.5673828125
[TG(58:9)|TG(57:2)]_FA18:1,TAG,DOD93_F4,609552.5626220703
[TG(58:9)|TG(57:2)]_FA18:1,TAG,Blank_Blank,0.0
[TG(58:9)|TG(57:2)]_FA18:1,TAG,FAD185_M3,1598241.3682861328
[TG(53:6)]_FA18:2,TAG,DOD94_F4,885202.4254455566
[TG(53:6)]_FA18:2,TAG,FAD189_M2,678622.109954834
[TG(53:6)]_FA18:2,TAG,FAD189_M3,716377.2506713867
[TG(53:6)]_FA18:2,TAG,FAD184_F3,755605.0096130371
[TG(53:6)]_FA18:2,TAG,FAD185_M1,475523.15350341797
[TG(53:6)]_FA18:2,TAG,DOD94_F3,850266.4030151367
[TG(53:6)]_FA18:2,TAG,FAD185_M4,1331044.4151000977
[TG(53:6)]_FA18:2,TAG,FAD189_M1,1268387.6022949219
[TG(53:6)]_FA18:2,TAG,FAD184_F4,713744.7731018066
[TG(53:6)]_FA18:2,TAG,DOD93_F4,704288.6706848145
[TG(53:6)]_FA18:2,TAG,Blank_Blank,0.0
[TG(53:6)]_FA18:2,TAG,FAD185_M3,964234.6723632812
PC(33:5)|PC(P-34:4),PC,DOD94_F4,73385761.1574707
PC(33:5)|PC(P-34:4),PC,FAD189_M2,119865390.1541748
PC(33:5)|PC(P-34:4),PC,FAD189_M3,54405896.18017578
PC(33:5)|PC(P-34:4),PC,FAD184_F3,76173489.97595215
PC(33:5)|PC(P-34:4),PC,FAD185_M1,162155718.97436523
PC(33:5)|PC(P-34:4),PC,DOD94_F3,90640125.3260498
PC(33:5)|PC(P-34:4),PC,FAD185_M4,77632970.4564209
PC(33:5)|PC(P-34:4),PC,FAD189_M1,250992194.14526367
PC(33:5)|PC(P-34:4),PC,FAD184_F4,85128463.10131836
PC(33:5)|PC(P-34:4),PC,DOD93_F4,93325081.29504395
PC(33:5)|PC(P-34:4),PC,Blank_Blank,0.0
PC(33:5)|PC(P-34:4),PC,FAD185_M3,167345704.8947754
PI(36:3)|PI(P-37:2),PI,DOD94_F4,8127059.776672363
PI(36:3)|PI(P-37:2),PI,FAD189_M2,36139164.70831299
PI(36:3)|PI(P-37:2),PI,FAD189_M3,11564068.034667969
PI(36:3)|PI(P-37:2),PI,FAD184_F3,3983947.4593505855
PI(36:3)|PI(P-37:2),PI,FAD185_M1,12651186.12915039
PI(36:3)|PI(P-37:2),PI,DOD94_F3,4569139.463012695
PI(36:3)|PI(P-37:2),PI,FAD185_M4,116961283.35986328
PI(36:3)|PI(P-37:2),PI,FAD189_M1,125126338.71240234
PI(36:3)|PI(P-37:2),PI,FAD184_F4,3158805.541015625
PI(36:3)|PI(P-37:2),PI,DOD93_F4,3272861.636352539
PI(36:3)|PI(P-37:2),PI,Blank_Blank,0.0
PI(36:3)|PI(P-37:2),PI,FAD185_M3,109475963.61157227
PE(35:4)|PE(O-36:4)|PE(P-36:3),PE,DOD94_F4,413438.7095336914
PE(35:4)|PE(O-36:4)|PE(P-36:3),PE,FAD189_M2,887021.7412719727
PE(35:4)|PE(O-36:4)|PE(P-36:3),PE,FAD189_M3,466519.4736328125
PE(35:4)|PE(O-36:4)|PE(P-36:3),PE,FAD184_F3,471798.59240722656
PE(35:4)|PE(O-36:4)|PE(P-36:3),PE,FAD185_M1,1056994.221862793
PE(35:4)|PE(O-36:4)|PE(P-36:3),PE,DOD94_F3,456593.59368896484
PE(35:4)|PE(O-36:4)|PE(P-36:3),PE,FAD185_M4,441530.27307128906
PE(35:4)|PE(O-36:4)|PE(P-36:3),PE,FAD189_M1,1361352.8961791992
PE(35:4)|PE(O-36:4)|PE(P-36:3),PE,FAD184_F4,486426.9135131836
PE(35:4)|PE(O-36:4)|PE(P-36:3),PE,DOD93_F4,505719.81353759766
PE(35:4)|PE(O-36:4)|PE(P-36:3),PE,Blank_Blank,0.0
PE(35:4)|PE(O-36:4)|PE(P-36:3),PE,FAD185_M3,1044685.977722168
DG(35:4)|DG(O-36:4)|DG(dO-37:4)_C16:0,DAG,DOD94_F4,12414.60090637207
DG(35:4)|DG(O-36:4)|DG(dO-37:4)_C16:0,DAG,FAD189_M2,12258.980834960938
