lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD93_F4_Female_5xFAD_cerebellum_N1_Brain_Region,DOD93_F4_Female_5xFAD_cortex,DOD93_F4_Female_5xFAD_diencephalon_N1_Brain_Region,DOD93_F4_Female_5xFAD_hippocampus_N1_Brain_Region,DOD94_F4_Female_5xFAD_cerebellum_N1_Brain_Region,DOD94_F4_Female_5xFAD_cortex,DOD94_F4_Female_5xFAD_diencephalon_N1_Brain_Region,DOD94_F4_Female_5xFAD_hippocampus_N1_Brain_Region,FAD185_M1_Male_5xFAD_cerebellum_N1_Brain_Region,FAD185_M1_Male_5xFAD_cortex,FAD185_M1_Male_5xFAD_diencephalon_N1_Brain_Region,FAD185_M1_Male_5xFAD_hippocampus_N1_Brain_Region,FAD185_M3_Male_5xFAD_cerebellum_N1_Brain_Region,FAD185_M3_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_diencephalon_N1_Brain_Region,FAD185_M3_Male_5xFAD_hippocampus_N1_Brain_Region,FAD189_M1_Male_5xFAD_cerebellum_N1_Brain_Region,FAD189_M1_Male_5xFAD_cortex,FAD189_M1_Male_5xFAD_diencephalon_N1_Brain_Region,FAD189_M1_Male_5xFAD_hippocampus_N1_Brain_Region,FAD189_M2_Male_5xFAD_cerebellum_N1_Brain_Region,FAD189_M2_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_diencephalon_N1_Brain_Region,FAD189_M2_Male_5xFAD_hippocampus_N1_Brain_Region,DOD94_F3_Female_WT_cerebellum_N1_Brain_Region,DOD94_F3_Female_WT_cortex,DOD94_F3_Female_WT_diencephalon_N1_Brain_Region,DOD94_F3_Female_WT_hippocampus_N1_Brain_Region,FAD184_F3_Female_WT_cerebellum_N1_Brain_Region,FAD184_F3_Female_WT_cortex,FAD184_F3_Female_WT_diencephalon_N1_Brain_Region,FAD184_F3_Female_WT_hippocampus_N1_Brain_Region,FAD184_F4_Female_WT_cerebellum_N1_Brain_Region,FAD184_F4_Female_WT_cortex,FAD184_F4_Female_WT_diencephalon_N1_Brain_Region,FAD184_F4_Female_WT_hippocampus_N1_Brain_Region,FAD185_M4_Male_WT_cerebellum_N1_Brain_Region,FAD185_M4_Male_WT_cortex,FAD185_M4_Male_WT_diencephalon_N1_Brain_Region,FAD185_M4_Male_WT_hippocampus_N1_Brain_Region,FAD189_M3_Male_WT_cerebellum_N1_Brain_Region,FAD189_M3_Male_WT_cortex,FAD189_M3_Male_WT_diencephalon_N1_Brain_Region,FAD189_M3_Male_WT_hippocampus_N1_Brain_Region,Blank_Blank_Blank_Blank_Blank_N1_Brain_Region,DOD93_F4_summed,FAD189_M2_summed,FAD185_M4_summed,DOD94_F4_summed,FAD184_F3_summed,FAD189_M3_summed,DOD94_F3_summed,FAD189_M1_summed,FAD185_M3_summed,FAD185_M1_summed,FAD184_F4_summed
[TG(58:7)|TG(57:0)]_FA20:4,1.6442460999304178,9.230199420568573,63.00310571116279,2.063809084974692e-15,5.712998785225397e-13,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,209015.3346557617,343217.86700439453,175251.79272460938,153569.63049316406,814380.4487915039,188327.313659668,205692.61584472656,210022.51385498047,1642628.0184936523,1778683.4533081057,1004728.8587646484,571284.4348144531,7917442.884033203,16304391.749145508,4355432.104003906,1107321.9151611328,16998902.05126953,17543202.650390625,3790415.492675781,1010390.6930541992,7668639.425720215,1577170.6771240234,1616543.579711914,755392.5531616211,152078.1902770996,147697.05010986328,224826.7969970703,93939.92599487305,150061.1708984375,243892.13793945315,127190.60919189452,199685.4938354492,258788.9163208008,233005.97705078125,175641.1312866211,145799.90948486328,3736213.030761719,10064502.116394045,381427.88830566406,170313.31188964844,261854.79626464844,853664.1517333984,249859.7368774414,218704.81463623047,40370.902770996094,881054.6248779297,11617746.235717773,14352456.347351076,1418422.892150879,720829.4118652344,1584083.4995117188,618541.9633789062,39342910.88739014,29684588.65234375,4997324.765380859,813235.9341430664
DG(37:3)_C16:0,1.598199028121175,9.592781583582472,59.72851205553593,1.0888756705293092e-14,2.763022013968122e-12,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,DAG,1729280.427886963,1085617.3080444336,5661513.271759033,1703547.8323059082,1930320.427307129,491006.1948852539,1538141.663131714,2444192.65499878,5928213.67098999,7613067.869995117,5747844.916275024,1844490.486328125,1733521.9427490234,6050284.115081787,35744.962787628174,1522630.9206542969,4645909.74987793,149847.90839767456,6325723.439880371,6909461.872802734,6879570.826812744,4288582.232208252,13003199.079925535,7454677.854705811,695420.4795074463,616216.1190490723,650873.919631958,239009.2182998657,76950.06562805176,35689.22253036499,530278.8203392029,1207806.7330322266,33954.64236831665,1911860.2387619016,33508.562324523926,2100219.433197021,540906.0047302246,728951.5485534668,1606106.962097168,2159736.0388183594,1126048.0227508545,5016429.39855957,1483191.7973632812,34388.34246444702,40108.38299560547,10179958.839996338,31626029.993652344,5035700.554199219,6403660.940322877,1850724.8415298462,7660057.561138153,2201519.7364883423,18030942.97095871,9342181.941272736,21133616.943588257,4079542.876651763
[TG(56:9)|TG(55:2)]_FA20:4,1.5154977765825692,9.515429687829869,54.03250657329693,1.9720000401933677e-13,4.619030863376003e-11,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,193544.15423583984,290704.1846923828,93511.70654296876,113209.62756347656,747425.8942871094,167696.5101928711,119901.66845703124,97221.06677246094,1798040.7994384766,1967763.5524902344,710774.0825805664,260268.75659179688,8524947.020996094,19739522.83642578,4966659.476318359,1159066.430419922,23256633.8046875,24614767.76434326,4864657.1708984375,812095.219543457,8137997.686645508,1730545.5935058594,1651173.499267578,525815.5386352539,157983.45001220703,170876.7108154297,437308.7126464844,89005.3062133789,107140.60772705078,330199.12341308594,105789.96746826172,116929.24786376952,180683.05352783203,202812.35455322263,118323.04913330078,81443.74584960938,4242381.1875,15195345.26107788,432843.5347900391,159858.5714111328,242354.1967773437,1451106.3138427734,219826.7360229492,122788.88848876952,48443.04309082031,690969.673034668,12045532.3180542,20030428.554779053,1132245.1397094727,660058.946472168,2036076.135131836,855174.1796875,53548153.959472656,34390195.764160156,4736847.191101074,583262.2030639648
DG(34:0)_C16:0,1.512585588824277,4.335147745625408,53.83130789547613,2.1846364048623042e-13,4.751584180575511e-11,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,DAG,235700.91619110107,6686.820503234863,6597.920379638672,4017.300235748291,5100.6403465271,4413.720336914063,118578.6499786377,4104.560279846191,154598.57180404663,239704.4772644043,73266.00559997559,307239.58154296875,228063.4772529602,161903.45015716553,95866.02730560304,262933.4620628357,9511.720603942871,4456.900276184082,144490.35014343262,6343.620452880859,31580.942378997803,5498.960433959961,414169.4259567261,4784.240379333496,3189.440223693848,134117.96994018555,2639.440185546875,2619.7601928710938,2628.3801918029785,2630.620174407959,2640.200183868408,135001.09184646606,2631.440196990967,106689.14765548706,2658.6001930236816,7551.460651397705,6028.580383300781,4948.480373382568,8512.060558319092,9148.260459899902,88697.66715621948,6829.180461883545,5086.060325622559,2629.2001762390137,3417.0002250671387,253002.9573097229,456033.56914901733,28637.381774902344,132197.57094192505,142900.2923965454,103242.1081199646,142566.61054229736,164802.59147644043,748766.4167785645,774808.6362113953,119530.64869689941
[TG(51:5)]_FA16:0,-1.4495355201544875,9.064527322548386,52.60906390197852,4.070065025629434e-13,8.262232002027751e-11,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,2931255.063415528,2662633.2572021484,1217572.9246826172,887771.9512329102,1999388.9141845703,2818020.0678100586,2281598.5595092773,3198751.1602783203,97145.26721191406,132702.60998535156,166181.71142578125,178758.43466186523,229528.5000610352,129032.44927978516,111385.56838989258,148210.54956054688,143135.4105834961,116820.0492553711,93078.70654296876,81822.72570800781,89896.92712402344,117311.1682434082,81872.58630371094,112672.90786743164,1790147.5181274414,2532498.1764526367,2945299.695373535,3692049.331726074,2605371.924621582,2619980.700744629,1868717.6813354488,1366759.6182250977,1951277.519714356,1548488.1408081057,1836448.1845703125,2377087.437561035,1927948.7284545896,1867990.1942749023,2950756.5749206543,2732314.543823242,2644644.3455200195,742645.9927978516,938144.8584594728,2131708.7568969727,39190.08248901367,7699233.196533203,401753.5895385742,9479010.041473389,10297758.701782227,8460829.924926758,6457143.953674316,10959994.721679688,434856.89208984375,618157.0672912598,574788.0232849121,7713301.2826538095
[TG(57:10)|TG(56:3)]_FA18:0,1.48326329834405,9.292204013233023,51.87796138535484,5.905960468697658e-13,1.1239781016990227e-10,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,354124.04736328125,746420.4553833008,255501.9771728516,323657.72424316406,898084.7651367188,327259.2608642578,378215.46520996094,396806.0255126953,2024598.7119140625,2812167.376220703,1747088.8176269531,731171.4381103516,7224117.029296875,15283537.65197754,4424058.561279297,1658019.0948486328,15068046.932128906,16527461.751342772,3966932.4439086914,1797301.6671142578,6642723.069702148,2312920.196533203,1574035.2817382812,979512.8357543944,371757.7614746094,252815.4339599609,613320.8469238281,159467.4721069336,203809.43432617188,397273.4122314453,402701.30670166016,392010.63067626953,541845.7578125,474341.0657348633,359602.74475097656,177720.77178955078,3594299.6044921875,9031466.37548828,521836.0505371094,296566.142578125,515471.9920043945,799949.4644775391,476363.6352539063,295754.3607788086,43386.563079833984,1679704.2041625977,11509191.383728027,13444168.173095701,2000365.5167236328,1395794.7839355469,2087539.4525146484,1397361.514465332,37359742.79449463,28589732.337402344,7315026.34387207,1553510.3400878906
[TG(54:5)]_FA18:0,1.4736882159680826,9.10273821889648,51.24517434020533,8.15208861110049e-13,1.4601829306353525e-10,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,149058.6099243164,224485.0567626953,84385.10552978516,97698.78680419922,587541.5015869141,132557.0889892578,102937.7667236328,83960.24548339844,1378400.185180664,1492318.643798828,539686.3529052734,198989.31134033203,6415723.7333984375,15085160.431762695,3904012.3850097656,905537.5356445312,16791606.653320312,18684640.31890869,3457017.958129883,633252.1180419922,5833877.726257324,1312877.5151367188,989692.5030517578,406648.6701660156,140613.5297241211,150743.7322998047,331125.22161865234,69930.7646484375,104603.42761230467,278803.5610961914,100708.1669921875,99288.34759521484,159127.21130371094,159153.65118408203,98809.48712158205,66880.90515136719,3361785.062988281,11357279.245239258,319230.0787353516,130602.22912597656,202598.1931762696,1047550.8904418944,189485.2533569336,103340.40740966795,45290.223083496094,555627.5590209961,8543096.414611816,15168896.616088867,906996.6027832031,583403.5032958984,1542974.7443847656,692413.2482910156,39566517.04840088,26310434.08581543,3609394.4932250977,483971.2547607422
[TG(51:6)]_FA16:1,-1.423794347904268,9.217377792317832,50.8019998601485,1.0216955804211877e-12,1.7283683568791755e-10,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,3298346.54876709,2958775.952270508,1323807.096069336,1047698.9948120116,2280555.256958008,3194918.0095214844,2538360.205932617,3570440.018432617,119831.58795166016,146931.69006347656,172532.13250732422,235628.357788086,234403.5959777832,163424.91040039065,138761.81018066406,166777.21270751953,173561.09185791016,129036.94897460938,107613.30712890624,90604.30615234376,102036.62683105467,150070.03161621094,100200.18768310548,140699.15106201172,1836135.6170959475,2587639.991394043,3139000.044067383,3810962.924530029,2911206.7399902344,2805761.458129883,2171144.057373047,1728675.4010009766,2046954.277526856,1722077.7590332031,2141164.031677246,2649432.7713623047,2325363.301635742,2157816.8165893555,3389315.184692383,2921303.8751220703,2673347.673339844,819853.119934082,995255.1878051758,2860349.9962158203,41019.22302246094,8628628.591918945,493005.9971923828,10793799.17803955,11584273.490844727,9616787.65649414,7348805.977294922,11373738.577087402,500815.65411376953,703367.5292663574,674923.7683105469,8559628.83959961
[TG(57:12)|TG(56:5)]_FA18:2,1.4586888107709914,9.494931246655776,50.26064430357462,1.3462250379313054e-12,2.1575027581583287e-10,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,375341.6654663086,843120.9981689453,280421.6361694336,367228.7813110352,1071100.0213623047,362570.4654541016,390303.39025878906,435296.4709472656,2276504.5861816406,3050178.5345458984,1952659.9949951167,986785.0477294922,8441733.161132812,16995880.77380371,5242910.946044922,1827373.2243652344,16960404.431640625,18438864.83972168,5251584.755859375,1966623.3892822263,8046625.0693359375,2618191.253051758,1969789.5361328125,1128849.8087158203,403290.5104980469,293535.4989013672,663654.440246582,187006.0157470703,256642.7400512696,461261.3913574219,415274.2276611328,429406.5279541016,648714.1624755859,536300.6734008789,408651.07177734375,203441.07550048828,4213833.432128906,10600961.143798828,648965.6031494141,338146.7650756836,589411.7830810547,1053421.3293457031,546881.0783691406,334294.84118652344,49453.223205566406,1866113.0811157227,13763455.667236328,15801906.944152832,2259270.348022461,1562584.8870239258,2524009.031982422,1547486.4653930664,42617477.416503906,32507898.10534668,8266128.163452148,1797106.9831542969
[TG(53:8)|TG(52:1)]_FA18:3,-1.4086569026721982,8.779321094020299,49.75274451283076,1.743940705058062e-12,2.655149723450899e-10,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,2382183.890991211,2150532.0334472656,966392.9443359376,733127.6768188477,1638751.4934082031,2183433.3715820317,1793001.0830688477,2558327.557006836,133910.23040771484,180654.03326416016,181652.83142089844,213100.61627197263,241532.37701416016,231202.23846435547,147479.34893798828,172342.15173339844,214859.35546875,191248.95178222656,129976.0692138672,119528.40829467772,136335.42834472656,163127.17059326172,112296.96783447266,139670.43029785156,1398188.7661743164,2046916.57409668,2447243.609436035,2826797.2276000977,2102161.3013916016,2038674.369506836,1555246.9947509766,1193189.1926269531,1607784.1568603516,1234462.473022461,1567829.4393920898,1985450.8454589844,1581536.075744629,1566839.3920288086,2401105.703460694,2189673.580200196,2254872.9161987305,661107.1665039064,761810.2095947266,1671665.2318725586,35997.24267578125,6232236.545593262,551429.9970703125,7739154.751434326,8173513.505065918,6889271.858276367,5349455.524169922,8719146.177307129,655612.7847595215,792556.1161499023,709317.7113647461,6395526.914733887
[TG(51:4)]_FA14:0,-1.4050213466167258,8.423546761107977,49.50219082184413,1.981503202571078e-12,2.7663336191793445e-10,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,1811112.022125244,1773224.271484375,753848.8266601561,587949.2760009766,1326297.2395019531,1832418.6748046875,1383185.262664795,1983704.681274414,94592.6475830078,108547.54736328124,117844.72747802734,173716.59295654297,151165.7688293457,112186.84884643556,99326.88732910156,129466.10809326172,125277.56646728516,107290.3677368164,99680.28631591795,92858.4071044922,83876.72576904297,133083.69061279297,76457.48529052734,117728.94714355467,1111713.9201049805,1483829.4456176758,1855686.754699707,2301213.319763184,1702715.2366027832,1653803.7844848633,1272530.4231567385,813765.5987243652,1159383.3270874023,904804.5995483398,1139243.806274414,1468196.5677490234,1377098.6431884766,1252804.9055786133,1981017.0781860352,1697107.4505004885,1602283.202178955,551434.9449462891,610275.0083618164,1406813.5804748535,82697.70608520508,4926134.396270752,411146.84881591797,6308028.077453613,6525605.85824585,5442815.04296875,4170806.735961914,6752443.440185547,425106.6276245117,492145.61309814453,494701.5153808594,4671628.30065918
[TG(56:6)]_FA18:3,1.446787387639449,9.574014094849408,49.485272948114016,1.9986646838077365e-12,2.7663336191793445e-10,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,427285.1746826172,891091.2254638672,317370.40368652344,383316.9846191406,1122193.3670654297,370051.88818359375,443107.2315673828,468013.7932128906,2530410.805053711,3421135.651245117,2126993.405151367,963326.6995849608,9094665.759765623,18540212.509277344,5175219.840942383,2037285.465576172,18007226.74346924,19625568.734375,5452877.479980469,2155321.834960937,7378789.3828125,2670460.613220215,2006515.9050292969,1212652.810119629,438406.10791015625,329732.78479003906,713123.1589355469,206363.21612548828,254741.0390625,517649.6123046875,446051.1340942383,493714.3928222656,673140.8782958984,593927.0855712891,439929.8487548828,239746.25592041016,4184810.057373047,11406098.452026367,688042.205078125,358591.9665527344,629936.861328125,1116602.6541748047,602802.9119873047,354566.5030517578,77564.0658569336,2019063.7884521484,13268418.71118164,16637542.681030273,2403366.280029297,1712156.1782836914,2703908.930541992,1687625.2677612305,45240994.792785645,34847383.57556152,9041866.561035156,1946744.0685424805
[TG(57:11)|TG(56:4)]_FA18:1,1.4353002144291302,9.415888455231842,48.74178676077281,2.919787243026846e-12,3.865544415224672e-10,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,381611.4053955078,843520.2747192383,285670.481628418,335830.8232421875,1052638.4206542969,359182.9029541016,401687.19177246094,410769.3276977539,2097619.41003418,2943675.2709350586,1729387.2676391602,846326.5197753906,7033007.064331055,16991797.455932617,4613641.12109375,1863100.9135742188,16299215.590820312,17338957.65753174,4994340.529052734,1860284.0654296875,7654108.523071289,2401187.067932129,1702132.4145507812,1032349.5600585938,398067.6519775391,303255.9664916992,616025.5849609375,179568.55419921875,201815.2554931641,443088.79052734375,404515.74853515625,435894.4509277344,612248.3125,518743.6163330078,368295.76696777344,204883.63623046875,4093393.211914064,10090959.854736328,637430.6478271484,333809.7861328125,559217.2618408203,1012240.737548828,529302.0594482422,321478.5416870117,41847.18273925781,1846632.9849853516,12789777.565612793,15155593.500610353,2224277.8430786133,1485314.2454833984,2422238.6005249023,1496917.7576293945,40492797.84283447,30501546.55493164,7617008.468383789,1704171.33203125
[TG(53:7)|TG(52:0)]_FA18:2,-1.38959786096782,8.376537036356925,48.44593791818261,3.395208701329043e-12,4.307671039811223e-10,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,1777721.736694336,1645898.0764770508,704190.7496948242,620764.9202270508,1244096.1319580078,1710605.4948730469,1345801.8821411133,1829313.0742797847,109509.1489868164,145479.53149414065,145006.17120361328,164086.3114013672,189764.99356079104,202866.09313964844,134619.36779785156,127228.1098022461,185764.63415527344,173959.39385986328,117874.2080078125,100502.58728027344,128746.18951416016,143284.52905273438,95468.10729980467,114746.76818847656,1055849.7656860352,1427757.7503356934,1816324.9043579104,1945688.8935546875,1609465.7857055664,1571707.911743164,1244092.021850586,830613.3395996094,1224382.996826172,939572.2490234376,1224713.8658447266,1440003.0162353516,1314439.460205078,1253771.7122192385,1821234.3555297847,1661859.4553833008,1609185.6467895508,577473.4824829102,670443.1457519531,1287158.9397583008,32808.362396240234,4748575.483093262,482245.5940551758,6051304.983337402,6129816.583251953,5255879.058898926,4144261.214782715,6245621.313934326,578100.8233032227,654478.5643005371,564081.1630859375,4828672.1279296875
[TG(54:6)]_FA18:1,1.3988481136663664,9.407857866250255,46.41477086168016,9.569143003917972e-12,1.165521617877209e-09,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,195345.35510253903,320911.78436279297,110073.66821289064,117212.04907226564,884862.6461791992,183396.5927734375,133241.3302001953,94106.60681152344,1586140.4252929688,1846305.706298828,642182.598815918,243329.8748779297,7187735.903808594,18784181.24426269,4209532.209472656,1125836.612915039,21241842.610839844,22194126.955078125,4606366.096191406,783034.0325927734,7171421.008422852,1558195.5480957031,1215909.2255859375,466373.7537841797,174780.31170654297,201820.4542236328,398768.3504638672,81822.9857788086,103417.08801269533,383310.0072631836,106943.4486694336,116210.04895019533,204276.7738037109,219905.87817382807,118951.80871582033,80845.3862915039,4662866.76171875,14208434.805847168,439001.3912353516,166679.6925048828,242437.1177978516,1463954.4326171875,225309.3558349609,121939.90753173828,43440.762939453125,743542.8567504883,10411899.535888672,19476982.651306152,1295607.1759643555,709880.5928955078,2053640.8137817383,857192.1021728516,48825369.69470215,31307285.97045898,4317958.6052856445,623979.8469848632
Cer(d18:0/26:0),-1.3536256006436491,3.326511494610261,46.01517490077481,1.1734055414941298e-11,1.3742384130190866e-09,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,Cer,50815.5637626648,33662.88241195679,28128.30191040039,13291.540733337402,39770.54211425781,37914.12253952026,44583.2830657959,51056.04423522949,4259.920295715332,9235.800579071043,8219.440593719482,10191.320705413818,9079.20086669922,5534.000358581543,5819.340354919434,8702.320777893066,6193.760410308838,7400.760570526123,7368.760494232178,6623.140377044678,6355.100429534912,8048.100582122803,4729.26029586792,8659.100605010986,38615.90335083008,42341.54267120361,50753.743255615234,40862.56318664551,39349.06243896485,40569.1431427002,41360.5831413269,36532.76274108887,31503.82211303711,39621.66307067871,35239.82265853882,45838.40328979492,34982.922538757324,33929.94209289551,41529.26274108887,46079.46286010742,53158.803382873535,33572.00225067139,34013.82206726074,42527.74258422852,1792.0601234436035,125898.28881835938,27791.56191253662,156521.59023284912,173323.99195480347,157811.5514640808,163272.37028503418,172573.75246429443,27586.421852111816,29134.86235809326,31906.482173919678,152203.71113204956
PE(44:1),-1.341161893863579,8.000907862869472,45.197052223451465,1.7817306950722863e-11,2.009396283887078e-09,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,PE,1277480.9319763184,1188196.8325042725,590735.1370697021,468652.19704437256,1035142.7374687196,1365882.322013855,981986.9116897584,1451388.5310287476,121363.66858673096,131854.8496170044,178593.91080474854,161322.22917175293,167350.01146697998,119501.5877418518,122981.56964492798,137036.60969161987,152411.47048568726,114454.84790802002,97484.12687683104,91430.88668823242,99610.30679321288,155954.69045639038,92591.4865951538,118894.1287498474,796571.9779052734,1127260.4710273745,1303418.8945388794,1477921.850883484,1267658.436767578,1119985.2969665527,890080.9170227051,613352.9843902588,1005883.1770095824,864649.9012145996,948922.8891792296,1130414.4385299685,1040173.5802650452,910853.5883636476,1365767.571559906,1178938.33146286,1143060.3612174988,504413.1514625549,523998.86211013794,997330.02759552,64799.24423217773,3525065.0985946655,467050.6125946045,4495733.071651459,4834400.50220108,3891077.6351470947,3168802.4023857117,4705173.194355011,455781.33195877075,546869.7785453796,593134.6581802368,3949870.40593338
[TG(54:8)|TG(53:1)]_FA18:3,1.376992628039755,9.56766654117505,45.04328097377498,1.9272739348451354e-11,2.095910404144085e-09,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,218432.59399414065,355736.54333496094,118931.7484741211,153090.31201171875,934922.619140625,178792.8939819336,139588.3709716797,114887.16809082033,1860259.9578857424,2071131.880126953,822328.67578125,288536.95935058594,8719676.911621094,20293383.642822266,4723627.466064453,1327383.1115722656,22574725.44897461,25407102.694213867,4909179.104492188,917316.3161621094,8137389.653808594,1693614.2082519531,1403886.3381347656,555687.78515625,199509.9741821289,225582.3563842773,476435.97033691406,99660.26654052734,125853.94934082033,448981.9650878906,121359.50708007812,141621.87084960938,232693.59765625,251690.3994140625,145618.5291748047,107625.92822265624,4863312.215698242,16362396.384399414,475762.03674316406,183244.6722412109,289151.4822998047,1687968.401977539,265212.82263183594,139078.56994628906,50717.52389526367,846191.1978149414,11790577.985351562,21884715.30908203,1368191.0521850586,837817.2923583984,2381411.2768554688,1001188.5674438477,53808323.56384277,35064071.13208008,5042257.473144531,737628.4544677734
[TG(54:7)|TG(53:0)]_FA18:2,1.372687961742602,9.497496510944048,44.77525397779243,2.2099812117339216e-11,2.3204802723206176e-09,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,TAG,188388.934173584,331872.8641357422,101778.96716308594,126787.34924316406,961160.4509277344,180958.1929931641,125172.08911132812,103820.86724853516,1684303.7884521484,1838487.0573730469,707229.6955566406,339304.82403564453,8192199.799804687,18663446.154296875,4896680.862548828,1103201.6076660156,22063582.537597656,24075347.283569336,4814550.408203125,803915.0362548828,7739142.238037109,1697941.3365478516,1443515.5284423828,516570.4508666992,175710.59143066406,213621.61303710932,456963.0363769531,95689.24658203124,130337.3295288086,411631.9666748047,119102.2074584961,111929.48724365234,221620.2911376953,234790.07830810547,132099.548828125,78863.90551757811,5000137.0146484375,15338294.781555176,455835.07421875,164545.37139892578,254340.57794189453,1625489.6192626953,254775.67834472656,125383.72821044922,46564.96325683594,748828.1147155762,11397169.553894043,20958812.24182129,1371111.6002807617,773000.9909057617,2259989.6037597656,941984.4874267578,51757395.265625,32855528.424316406,4569325.3654174805,667373.8237915039
FA(18:2),-1.329649456721743,7.0664828514558735,44.43996415191941,2.622780316876605e-11,2.581461751934359e-09,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,FA,91295.8275756836,174883.3123779297,68492.28454589844,667294.5902099609,155117.10821533203,298758.0430908203,128841.29150390624,728257.1982421875,98401.12902832033,73112.46588134766,786349.7210693359,166355.9129333496,704349.0141601562,52096.063415527344,258129.59197998047,70495.78576660156,355850.6833496094,883728.8199462891,61142.38470458984,48478.68359375,138632.43383789065,90337.70544433594,108449.7490234375,417851.2023925781,196374.4150390625,353681.74938964844,715470.573059082,1507772.2788085938,1062475.6064453125,84620.44519042969,252698.4376220703,81610.44448852539,422138.0263671875,109838.74688720705,1704104.0600585938,95833.90838623048,807882.526550293,2289840.9837646484,318123.65911865234,144516.6283569336,113501.08819580078,194293.45635986328,143460.2904663086,314761.9736328125,92326.447265625,1001966.0147094727,755271.0906982422,3560363.7977905273,1310973.641052246,1481404.933746338,766016.8086547852,2773299.0162963867,1349200.5715942383,1085070.4553222656,1124219.2289123535,2331914.7416992188
FA(30:1),-1.3295859048863783,7.899398470250208,44.43600546568814,2.6280891399003328e-11,2.581461751934359e-09,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,FA,37934.342781066895,2237094.442993164,188318.89324569705,913941.9959106444,553913.3770446777,873246.7853240967,588636.6999969482,2409260.2674980164,116861.18516540527,129965.14849853516,232970.9758605957,130488.96948242188,226113.1979370117,102073.8048248291,91610.24841308594,98799.78436279295,168734.55430603027,202487.91818237305,76421.46682739258,72029.76539611816,100551.66612243652,200417.0348815918,84402.92451477051,135318.57009887695,671026.7630767822,1269407.046722412,2216504.223022461,1444838.7722473145,1378772.1616363523,595602.450302124,1184442.4351501465,303231.2611846924,677737.0124816895,698882.6817779541,925839.5753631592,718744.0816345215,2475351.2074279785,1122954.3367156982,1024594.885559082,571821.3587188721,482871.0517425537,389687.6827545166,398587.3764190674,455565.4866638184,25251.52146911621,3377289.6749305725,520690.1956176758,5194721.788421631,4425057.129863739,3462048.3082733154,1726711.597579956,5601776.80506897,519673.70471191406,518597.0355377197,610286.279006958,3021203.351257324
LPC(24:0),-1.3111018948342714,10.013803040485076,43.23350953096414,4.8581494592431916e-11,4.4827470010289464e-09,24,20,Genotype_ 5xFAD | Region_ Brain,Genotype_ WT | Region_ Brain,PC,4603236.837402344,4080159.490722656,2993010.6650390625,3035732.380126953,4234620.5537109375,4785997.157958984,4196932.302246094,4636961.5380859375,678821.7663574219,874238.4965820312,666926.3883056641,962746.7464599608,908258.9899902344,714250.7322998047,511769.99645996094,714065.1926269531,619003.6652832031,646901.8220214844,763118.4753417969,600970.9619140625,516704.6123046875,801756.3564453125,378214.8869628906,718077.5908203125,3929049.4956054688,4282644.6162109375,4350199.314453125,5341079.8818359375,4508535.674316406,4639725.8984375,3809706.579345703,3243856.2265625,3715666.822265625,3956416.30859375,3560465.539550781,4207227.968261719,4298347.300048828,3962921.383789064,4683242.953125,4565285.9443359375,4336371.341796875,2845112.828125,2960505.8759765625,4701352.3974609375,98562.5264892578,14712139.373291016,2414753.446533203,17509797.581298828,17854511.552001953,16201824.37866211,14843342.443359375,17902973.30810547,2629994.924560547,2848344.911376953,3182733.397705078,15439776.638671875
