,Parent_Ion,Product_Ion,Retention_Time,OzESI_Intensity,Sample_ID,Transition,Match_Group,Lipid,Max_Intensity,Biology,Genotype,Cage,Mouse,Correct_RT,Combined_Group
724,451.4,183.0,9.82,11702978.0,11192023_5xFAD-m1-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,451.4 -> 183.0,1629,18:0 / 20:1n-3 / 21:1 n-4,11702978.0,hippo,5xFAD,FAD249,m1,9.82,hippo_FAD249_5xFAD_18:0 / 20:1n-3 / 21:1 n-4
725,449.4,183.0,8.65,460552.0,11192023_5xFAD-m1-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,449.4 -> 183.0,1587,18:1,460552.0,hippo,5xFAD,FAD249,m1,8.65,hippo_FAD249_5xFAD_18:1
726,379.3,183.0,7.5,10131.0,11192023_5xFAD-m1-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,379.3 -> 183.0,789,"18:2 (9Z,12Z)n-6 / 18:3 (9Z,12Z,15Z))n-3.n-6",10131.0,hippo,5xFAD,FAD249,m1,7.5,"hippo_FAD249_5xFAD_18:2 (9Z,12Z)n-6 / 18:3 (9Z,12Z,15Z))n-3.n-6"
727,447.4,183.0,7.5,50508.0,11192023_5xFAD-m1-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,447.4 -> 183.0,1545,"18:2 / 20:3 (11Z,14Z,17Z)n-3",50508.0,hippo,5xFAD,FAD249,m1,7.5,"hippo_FAD249_5xFAD_18:2 / 20:3 (11Z,14Z,17Z)n-3"
728,297.2,183.0,7.07,3591.0,11192023_5xFAD-m1-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,297.2 -> 183.0,243,"18:3 (6Z,9Z,12Z))n-6,n-9,n-12 / 12:1n-6 ... / 18:1n-12",3591.0,hippo,5xFAD,FAD249,m1,7.07,"hippo_FAD249_5xFAD_18:3 (6Z,9Z,12Z))n-6,n-9,n-12 / 12:1n-6 ... / 18:1n-12"
729,479.4,183.0,11.99,120884.0,11192023_5xFAD-m1-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,479.4 -> 183.0,1923,20:0 / 21:1n-2 / 22:1n-3,120884.0,hippo,5xFAD,FAD249,m1,11.99,hippo_FAD249_5xFAD_20:0 / 21:1n-2 / 22:1n-3
730,477.4,183.0,10.48,3264.0,11192023_5xFAD-m1-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,477.4 -> 183.0,1881,20:1,3264.0,hippo,5xFAD,FAD249,m1,10.48,hippo_FAD249_5xFAD_20:1
731,465.3,183.0,11.05,29362.0,11192023_5xFAD-m1-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,465.3 -> 183.0,1671,20:1n-2 / 21:1n-3 / 22:1n-4..,29362.0,hippo,5xFAD,FAD249,m1,11.05,hippo_FAD249_5xFAD_20:1n-2 / 21:1n-3 / 22:1n-4..
732,407.3,183.0,6.18,8160.0,11192023_5xFAD-m1-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,407.3 -> 183.0,1083,"20:2 (11Z,14Z)n-6 / 20:3 (11Z,14Z,17Z)n-3,n-6 / 15:1",8160.0,hippo,5xFAD,FAD249,m1,6.18,"hippo_FAD249_5xFAD_20:2 (11Z,14Z)n-6 / 20:3 (11Z,14Z,17Z)n-3,n-6 / 15:1"
733,325.2,183.0,8.99,4925.0,11192023_5xFAD-m1-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,325.2 -> 183.0,411,"20:3 (8Z,11Z,14Z)n-6,n-9,n-12 / 12:1n-4 / 13:1n-5 ... / 18:1n-10",4925.0,hippo,5xFAD,FAD249,m1,8.99,"hippo_FAD249_5xFAD_20:3 (8Z,11Z,14Z)n-6,n-9,n-12 / 12:1n-4 / 13:1n-5 ... / 18:1n-10"
734,443.3,183.0,5.72,3233.0,11192023_5xFAD-m1-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,443.3 -> 183.0,1461,"20:5 (5Z,8Z,11Z,14Z,17Z)n-3",3233.0,hippo,5xFAD,FAD249,m1,5.72,"hippo_FAD249_5xFAD_20:5 (5Z,8Z,11Z,14Z,17Z)n-3"
735,507.4,183.0,13.97,10296.0,11192023_5xFAD-m1-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,507.4 -> 183.0,2133,22:0 / 23:1n-2 / 24:1n-3,10296.0,hippo,5xFAD,FAD249,m1,13.97,hippo_FAD249_5xFAD_22:0 / 23:1n-2 / 24:1n-3
736,495.4,183.0,6.36,3367.0,11192023_5xFAD-m1-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,495.4 -> 183.0,2007,22:6,3367.0,hippo,5xFAD,FAD249,m1,6.36,hippo_FAD249_5xFAD_22:6
737,469.4,183.0,5.88,47624.0,11192023_5xFAD-m1-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,469.4 -> 183.0,1713,"22:6 (4Z,7Z,10Z,13Z,16Z,19Z)n-3)/20:5",47624.0,hippo,5xFAD,FAD249,m1,5.88,"hippo_FAD249_5xFAD_22:6 (4Z,7Z,10Z,13Z,16Z,19Z)n-3)/20:5"
738,425.4,183.0,7.96,577340.0,11192023_5xFAD-m1-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,425.4 -> 183.0,1293,d2-16:0,577340.0,hippo,5xFAD,FAD249,m1,7.96,hippo_FAD249_5xFAD_d2-16:0
739,339.3,183.0,8.7,30574.0,11162023_WT-m2-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,339.3 -> 183.0,470,"10:0 / 18:2 (9Z,12Z)n-6,n-9 / 14:1 (9Z)n-5 / 18:3 (9Z,12Z,15Z))n-3.n-6,n-9 / 16:1 (9Z)n-7 / 18:1(9Z)n-9",30574.0,hippo,WT,FAD249,m2,8.7,"hippo_FAD249_WT_10:0 / 18:2 (9Z,12Z)n-6,n-9 / 14:1 (9Z)n-5 / 18:3 (9Z,12Z,15Z))n-3.n-6,n-9 / 16:1 (9Z)n-7 / 18:1(9Z)n-9"
740,353.3,183.0,8.95,3139.0,11162023_WT-m2-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,353.3 -> 183.0,554,11:0 / 15:1 (10Z)n-5 / 17:1 (10Z)n-7,3139.0,hippo,WT,FAD249,m2,8.95,hippo_FAD249_WT_11:0 / 15:1 (10Z)n-5 / 17:1 (10Z)n-7
741,367.3,183.0,8.66,2344.0,11162023_WT-m2-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,367.3 -> 183.0,680,"12:0 / 20:2 (11Z,14Z)n-6,n-9 / 20:3 (11Z,14Z,17Z)n-3,n-6,n-9 / 20:1 (11Z)n-9 / 18:1n-7",2344.0,hippo,WT,FAD249,m2,8.66,"hippo_FAD249_WT_12:0 / 20:2 (11Z,14Z)n-6,n-9 / 20:3 (11Z,14Z,17Z)n-3,n-6,n-9 / 20:1 (11Z)n-9 / 18:1n-7"
742,227.1,183.0,9.87,9262.0,11162023_WT-m2-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,227.1 -> 183.0,8,12:1n-11 / ... / 18:1n-17,9262.0,hippo,WT,FAD249,m2,9.87,hippo_FAD249_WT_12:1n-11 / ... / 18:1n-17
743,381.3,183.0,5.28,41827.0,11162023_WT-m2-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,381.3 -> 183.0,806,13:0,41827.0,hippo,WT,FAD249,m2,5.28,hippo_FAD249_WT_13:0
744,395.3,183.0,6.29,1639975.0,11162023_WT-m2-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,395.3 -> 183.0,932,"14:0 / 22:2 (13Z,16Z)n-6,n-9 / 22:1 (13Z)n-9",1639975.0,hippo,WT,FAD249,m2,6.29,"hippo_FAD249_WT_14:0 / 22:2 (13Z,16Z)n-6,n-9 / 22:1 (13Z)n-9"
745,393.4,183.0,5.42,16236.0,11162023_WT-m2-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,393.4 -> 183.0,890,14:1(9Z),16236.0,hippo,WT,FAD249,m2,5.42,hippo_FAD249_WT_14:1(9Z)
746,409.3,183.0,7.2,281741.0,11162023_WT-m2-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,409.3 -> 183.0,1100,15:0 / 17:1n-3 / 18:1n-4,281741.0,hippo,WT,FAD249,m2,7.2,hippo_FAD249_WT_15:0 / 17:1n-3 / 18:1n-4
747,423.3,183.0,8.04,7657420.0,11162023_WT-m2-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,423.3 -> 183.0,1226,16:0 / 24:1 (15Z)n-9 / 18:1n-3,7657420.0,hippo,WT,FAD249,m2,8.04,hippo_FAD249_WT_16:0 / 24:1 (15Z)n-9 / 18:1n-3
748,421.4,183.0,7.09,93809.0,11162023_WT-m2-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,421.4 -> 183.0,1184,16:1,93809.0,hippo,WT,FAD249,m2,7.09,hippo_FAD249_WT_16:1
749,437.4,183.0,9.1,519248.0,11162023_WT-m2-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,437.4 -> 183.0,1394,17:0 / 19:1n-3 / 20:1n-4,519248.0,hippo,WT,FAD249,m2,9.1,hippo_FAD249_WT_17:0 / 19:1n-3 / 20:1n-4
750,435.4,183.0,7.98,9902.0,11162023_WT-m2-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,435.4 -> 183.0,1352,"17:1 / 22:2 (13Z,16Z)n-6",9902.0,hippo,WT,FAD249,m2,7.98,"hippo_FAD249_WT_17:1 / 22:2 (13Z,16Z)n-6"
751,451.4,183.0,9.87,7683735.0,11162023_WT-m2-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,451.4 -> 183.0,1604,18:0 / 20:1n-3 / 21:1 n-4,7683735.0,hippo,WT,FAD249,m2,9.87,hippo_FAD249_WT_18:0 / 20:1n-3 / 21:1 n-4
752,449.4,183.0,8.7,178829.0,11162023_WT-m2-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,449.4 -> 183.0,1562,18:1,178829.0,hippo,WT,FAD249,m2,8.7,hippo_FAD249_WT_18:1
753,379.3,183.0,7.53,5380.0,11162023_WT-m2-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,379.3 -> 183.0,764,"18:2 (9Z,12Z)n-6 / 18:3 (9Z,12Z,15Z))n-3.n-6",5380.0,hippo,WT,FAD249,m2,7.53,"hippo_FAD249_WT_18:2 (9Z,12Z)n-6 / 18:3 (9Z,12Z,15Z))n-3.n-6"
754,447.4,183.0,7.54,21243.0,11162023_WT-m2-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,447.4 -> 183.0,1520,"18:2 / 20:3 (11Z,14Z,17Z)n-3",21243.0,hippo,WT,FAD249,m2,7.54,"hippo_FAD249_WT_18:2 / 20:3 (11Z,14Z,17Z)n-3"
755,297.2,183.0,7.09,2905.0,11162023_WT-m2-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,297.2 -> 183.0,218,"18:3 (6Z,9Z,12Z))n-6,n-9,n-12 / 12:1n-6 ... / 18:1n-12",2905.0,hippo,WT,FAD249,m2,7.09,"hippo_FAD249_WT_18:3 (6Z,9Z,12Z))n-6,n-9,n-12 / 12:1n-6 ... / 18:1n-12"
756,479.4,183.0,12.08,47445.0,11162023_WT-m2-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,479.4 -> 183.0,1898,20:0 / 21:1n-2 / 22:1n-3,47445.0,hippo,WT,FAD249,m2,12.08,hippo_FAD249_WT_20:0 / 21:1n-2 / 22:1n-3
757,465.3,183.0,11.13,30675.0,11162023_WT-m2-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,465.3 -> 183.0,1646,20:1n-2 / 21:1n-3 / 22:1n-4..,30675.0,hippo,WT,FAD249,m2,11.13,hippo_FAD249_WT_20:1n-2 / 21:1n-3 / 22:1n-4..
758,407.3,183.0,6.21,8949.0,11162023_WT-m2-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,407.3 -> 183.0,1058,"20:2 (11Z,14Z)n-6 / 20:3 (11Z,14Z,17Z)n-3,n-6 / 15:1",8949.0,hippo,WT,FAD249,m2,6.21,"hippo_FAD249_WT_20:2 (11Z,14Z)n-6 / 20:3 (11Z,14Z,17Z)n-3,n-6 / 15:1"
759,325.2,183.0,8.77,2966.0,11162023_WT-m2-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,325.2 -> 183.0,386,"20:3 (8Z,11Z,14Z)n-6,n-9,n-12 / 12:1n-4 / 13:1n-5 ... / 18:1n-10",2966.0,hippo,WT,FAD249,m2,8.77,"hippo_FAD249_WT_20:3 (8Z,11Z,14Z)n-6,n-9,n-12 / 12:1n-4 / 13:1n-5 ... / 18:1n-10"
760,493.4,183.0,13.04,44350.0,11162023_WT-m2-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,493.4 -> 183.0,1940,21:0 / 22:1n-2 / 23:1n-3,44350.0,hippo,WT,FAD249,m2,13.04,hippo_FAD249_WT_21:0 / 22:1n-2 / 23:1n-3
761,507.4,183.0,14.07,8519.0,11162023_WT-m2-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,507.4 -> 183.0,2108,22:0 / 23:1n-2 / 24:1n-3,8519.0,hippo,WT,FAD249,m2,14.07,hippo_FAD249_WT_22:0 / 23:1n-2 / 24:1n-3
762,495.4,183.0,6.09,4383.0,11162023_WT-m2-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,495.4 -> 183.0,1982,22:6,4383.0,hippo,WT,FAD249,m2,6.09,hippo_FAD249_WT_22:6
763,469.4,183.0,5.9,77719.0,11162023_WT-m2-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,469.4 -> 183.0,1688,"22:6 (4Z,7Z,10Z,13Z,16Z,19Z)n-3)/20:5",77719.0,hippo,WT,FAD249,m2,5.9,"hippo_FAD249_WT_22:6 (4Z,7Z,10Z,13Z,16Z,19Z)n-3)/20:5"
764,425.4,183.0,8.02,266487.0,11162023_WT-m2-hippo-FAD249_AMP_2x_0.05uMd216-0_MRMs_O3on_01,425.4 -> 183.0,1268,d2-16:0,266487.0,hippo,WT,FAD249,m2,8.02,hippo_FAD249_WT_d2-16:0
765,339.3,183.0,8.64,63525.0,11192023_5xFAD-m2-hippo-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,339.3 -> 183.0,503,"10:0 / 18:2 (9Z,12Z)n-6,n-9 / 14:1 (9Z)n-5 / 18:3 (9Z,12Z,15Z))n-3.n-6,n-9 / 16:1 (9Z)n-7 / 18:1(9Z)n-9",63525.0,hippo,5xFAD,FAD257,m2,8.64,"hippo_FAD257_5xFAD_10:0 / 18:2 (9Z,12Z)n-6,n-9 / 14:1 (9Z)n-5 / 18:3 (9Z,12Z,15Z))n-3.n-6,n-9 / 16:1 (9Z)n-7 / 18:1(9Z)n-9"
766,353.3,183.0,8.9,11129.0,11192023_5xFAD-m2-hippo-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,353.3 -> 183.0,587,11:0 / 15:1 (10Z)n-5 / 17:1 (10Z)n-7,11129.0,hippo,5xFAD,FAD257,m2,8.9,hippo_FAD257_5xFAD_11:0 / 15:1 (10Z)n-5 / 17:1 (10Z)n-7
767,367.3,183.0,8.87,4025.0,11192023_5xFAD-m2-hippo-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,367.3 -> 183.0,713,"12:0 / 20:2 (11Z,14Z)n-6,n-9 / 20:3 (11Z,14Z,17Z)n-3,n-6,n-9 / 20:1 (11Z)n-9 / 18:1n-7",4025.0,hippo,5xFAD,FAD257,m2,8.87,"hippo_FAD257_5xFAD_12:0 / 20:2 (11Z,14Z)n-6,n-9 / 20:3 (11Z,14Z,17Z)n-3,n-6,n-9 / 20:1 (11Z)n-9 / 18:1n-7"
768,227.1,183.0,9.82,14848.0,11192023_5xFAD-m2-hippo-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,227.1 -> 183.0,41,12:1n-11 / ... / 18:1n-17,14848.0,hippo,5xFAD,FAD257,m2,9.82,hippo_FAD257_5xFAD_12:1n-11 / ... / 18:1n-17
769,381.3,183.0,5.47,57804.0,11192023_5xFAD-m2-hippo-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,381.3 -> 183.0,839,13:0,57804.0,hippo,5xFAD,FAD257,m2,5.47,hippo_FAD257_5xFAD_13:0
770,395.3,183.0,6.25,3690430.0,11192023_5xFAD-m2-hippo-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,395.3 -> 183.0,965,"14:0 / 22:2 (13Z,16Z)n-6,n-9 / 22:1 (13Z)n-9",3690430.0,hippo,5xFAD,FAD257,m2,6.25,"hippo_FAD257_5xFAD_14:0 / 22:2 (13Z,16Z)n-6,n-9 / 22:1 (13Z)n-9"
771,393.4,183.0,5.38,8500.0,11192023_5xFAD-m2-hippo-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,393.4 -> 183.0,923,14:1(9Z),8500.0,hippo,5xFAD,FAD257,m2,5.38,hippo_FAD257_5xFAD_14:1(9Z)
772,409.3,183.0,7.16,462877.0,11192023_5xFAD-m2-hippo-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,409.3 -> 183.0,1133,15:0 / 17:1n-3 / 18:1n-4,462877.0,hippo,5xFAD,FAD257,m2,7.16,hippo_FAD257_5xFAD_15:0 / 17:1n-3 / 18:1n-4
773,423.3,183.0,7.96,11129265.0,11192023_5xFAD-m2-hippo-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,423.3 -> 183.0,1259,16:0 / 24:1 (15Z)n-9 / 18:1n-3,11129265.0,hippo,5xFAD,FAD257,m2,7.96,hippo_FAD257_5xFAD_16:0 / 24:1 (15Z)n-9 / 18:1n-3
774,421.4,183.0,7.05,56317.0,11192023_5xFAD-m2-hippo-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,421.4 -> 183.0,1217,16:1,56317.0,hippo,5xFAD,FAD257,m2,7.05,hippo_FAD257_5xFAD_16:1
775,437.4,183.0,9.05,652060.0,11192023_5xFAD-m2-hippo-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,437.4 -> 183.0,1427,17:0 / 19:1n-3 / 20:1n-4,652060.0,hippo,5xFAD,FAD257,m2,9.05,hippo_FAD257_5xFAD_17:0 / 19:1n-3 / 20:1n-4
776,435.4,183.0,8.02,11377.0,11192023_5xFAD-m2-hippo-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,435.4 -> 183.0,1385,"17:1 / 22:2 (13Z,16Z)n-6",11377.0,hippo,5xFAD,FAD257,m2,8.02,"hippo_FAD257_5xFAD_17:1 / 22:2 (13Z,16Z)n-6"
777,451.4,183.0,9.8,10809559.0,11192023_5xFAD-m2-hippo-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,451.4 -> 183.0,1637,18:0 / 20:1n-3 / 21:1 n-4,10809559.0,hippo,5xFAD,FAD257,m2,9.8,hippo_FAD257_5xFAD_18:0 / 20:1n-3 / 21:1 n-4
778,449.4,183.0,8.63,349389.0,11192023_5xFAD-m2-hippo-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,449.4 -> 183.0,1595,18:1,349389.0,hippo,5xFAD,FAD257,m2,8.63,hippo_FAD257_5xFAD_18:1
779,379.3,183.0,7.49,8296.0,11192023_5xFAD-m2-hippo-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,379.3 -> 183.0,797,"18:2 (9Z,12Z)n-6 / 18:3 (9Z,12Z,15Z))n-3.n-6",8296.0,hippo,5xFAD,FAD257,m2,7.49,"hippo_FAD257_5xFAD_18:2 (9Z,12Z)n-6 / 18:3 (9Z,12Z,15Z))n-3.n-6"
780,447.4,183.0,7.49,32262.0,11192023_5xFAD-m2-hippo-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,447.4 -> 183.0,1553,"18:2 / 20:3 (11Z,14Z,17Z)n-3",32262.0,hippo,5xFAD,FAD257,m2,7.49,"hippo_FAD257_5xFAD_18:2 / 20:3 (11Z,14Z,17Z)n-3"
781,297.2,183.0,7.05,2657.0,11192023_5xFAD-m2-hippo-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,297.2 -> 183.0,251,"18:3 (6Z,9Z,12Z))n-6,n-9,n-12 / 12:1n-6 ... / 18:1n-12",2657.0,hippo,5xFAD,FAD257,m2,7.05,"hippo_FAD257_5xFAD_18:3 (6Z,9Z,12Z))n-6,n-9,n-12 / 12:1n-6 ... / 18:1n-12"
782,479.4,183.0,11.98,88870.0,11192023_5xFAD-m2-hippo-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,479.4 -> 183.0,1931,20:0 / 21:1n-2 / 22:1n-3,88870.0,hippo,5xFAD,FAD257,m2,11.98,hippo_FAD257_5xFAD_20:0 / 21:1n-2 / 22:1n-3
783,477.4,183.0,10.83,2507.0,11192023_5xFAD-m2-hippo-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,477.4 -> 183.0,1889,20:1,2507.0,hippo,5xFAD,FAD257,m2,10.83,hippo_FAD257_5xFAD_20:1
784,465.3,183.0,11.04,23188.0,11192023_5xFAD-m2-hippo-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,465.3 -> 183.0,1679,20:1n-2 / 21:1n-3 / 22:1n-4..,23188.0,hippo,5xFAD,FAD257,m2,11.04,hippo_FAD257_5xFAD_20:1n-2 / 21:1n-3 / 22:1n-4..
785,407.3,183.0,6.17,5406.0,11192023_5xFAD-m2-hippo-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,407.3 -> 183.0,1091,"20:2 (11Z,14Z)n-6 / 20:3 (11Z,14Z,17Z)n-3,n-6 / 15:1",5406.0,hippo,5xFAD,FAD257,m2,6.17,"hippo_FAD257_5xFAD_20:2 (11Z,14Z)n-6 / 20:3 (11Z,14Z,17Z)n-3,n-6 / 15:1"
786,325.2,183.0,8.98,4008.0,11192023_5xFAD-m2-hippo-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,325.2 -> 183.0,419,"20:3 (8Z,11Z,14Z)n-6,n-9,n-12 / 12:1n-4 / 13:1n-5 ... / 18:1n-10",4008.0,hippo,5xFAD,FAD257,m2,8.98,"hippo_FAD257_5xFAD_20:3 (8Z,11Z,14Z)n-6,n-9,n-12 / 12:1n-4 / 13:1n-5 ... / 18:1n-10"
787,443.3,183.0,5.69,2084.0,11192023_5xFAD-m2-hippo-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,443.3 -> 183.0,1469,"20:5 (5Z,8Z,11Z,14Z,17Z)n-3",2084.0,hippo,5xFAD,FAD257,m2,5.69,"hippo_FAD257_5xFAD_20:5 (5Z,8Z,11Z,14Z,17Z)n-3"
788,507.4,183.0,13.96,8622.0,11192023_5xFAD-m2-hippo-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,507.4 -> 183.0,2141,22:0 / 23:1n-2 / 24:1n-3,8622.0,hippo,5xFAD,FAD257,m2,13.96,hippo_FAD257_5xFAD_22:0 / 23:1n-2 / 24:1n-3
789,469.4,183.0,5.86,29834.0,11192023_5xFAD-m2-hippo-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,469.4 -> 183.0,1721,"22:6 (4Z,7Z,10Z,13Z,16Z,19Z)n-3)/20:5",29834.0,hippo,5xFAD,FAD257,m2,5.86,"hippo_FAD257_5xFAD_22:6 (4Z,7Z,10Z,13Z,16Z,19Z)n-3)/20:5"
790,425.4,183.0,7.95,454120.0,11192023_5xFAD-m2-hippo-FAD257_AMP_2x_0.05uMd216-0_MRMs_O3on_01,425.4 -> 183.0,1301,d2-16:0,454120.0,hippo,5xFAD,FAD257,m2,7.95,hippo_FAD257_5xFAD_d2-16:0
791,339.3,183.0,8.67,72782.0,11162023_WT-m5-hippo-FAD259_AMP_2x_0.05uMd216-0_MRMs_O3on_01,339.3 -> 183.0,486,"10:0 / 18:2 (9Z,12Z)n-6,n-9 / 14:1 (9Z)n-5 / 18:3 (9Z,12Z,15Z))n-3.n-6,n-9 / 16:1 (9Z)n-7 / 18:1(9Z)n-9",72782.0,hippo,WT,FAD259,m5,8.67,"hippo_FAD259_WT_10:0 / 18:2 (9Z,12Z)n-6,n-9 / 14:1 (9Z)n-5 / 18:3 (9Z,12Z,15Z))n-3.n-6,n-9 / 16:1 (9Z)n-7 / 18:1(9Z)n-9"
792,353.3,183.0,8.91,9772.0,11162023_WT-m5-hippo-FAD259_AMP_2x_0.05uMd216-0_MRMs_O3on_01,353.3 -> 183.0,570,11:0 / 15:1 (10Z)n-5 / 17:1 (10Z)n-7,9772.0,hippo,WT,FAD259,m5,8.91,hippo_FAD259_WT_11:0 / 15:1 (10Z)n-5 / 17:1 (10Z)n-7
793,367.3,183.0,8.88,4025.0,11162023_WT-m5-hippo-FAD259_AMP_2x_0.05uMd216-0_MRMs_O3on_01,367.3 -> 183.0,696,"12:0 / 20:2 (11Z,14Z)n-6,n-9 / 20:3 (11Z,14Z,17Z)n-3,n-6,n-9 / 20:1 (11Z)n-9 / 18:1n-7",4025.0,hippo,WT,FAD259,m5,8.88,"hippo_FAD259_WT_12:0 / 20:2 (11Z,14Z)n-6,n-9 / 20:3 (11Z,14Z,17Z)n-3,n-6,n-9 / 20:1 (11Z)n-9 / 18:1n-7"
794,227.1,183.0,9.79,14407.0,11162023_WT-m5-hippo-FAD259_AMP_2x_0.05uMd216-0_MRMs_O3on_01,227.1 -> 183.0,24,12:1n-11 / ... / 18:1n-17,14407.0,hippo,WT,FAD259,m5,9.79,hippo_FAD259_WT_12:1n-11 / ... / 18:1n-17
795,381.3,183.0,5.5,38039.0,11162023_WT-m5-hippo-FAD259_AMP_2x_0.05uMd216-0_MRMs_O3on_01,381.3 -> 183.0,822,13:0,38039.0,hippo,WT,FAD259,m5,5.5,hippo_FAD259_WT_13:0
796,395.3,183.0,6.27,4327459.0,11162023_WT-m5-hippo-FAD259_AMP_2x_0.05uMd216-0_MRMs_O3on_01,395.3 -> 183.0,948,"14:0 / 22:2 (13Z,16Z)n-6,n-9 / 22:1 (13Z)n-9",4327459.0,hippo,WT,FAD259,m5,6.27,"hippo_FAD259_WT_14:0 / 22:2 (13Z,16Z)n-6,n-9 / 22:1 (13Z)n-9"
797,393.4,183.0,5.41,53813.0,11162023_WT-m5-hippo-FAD259_AMP_2x_0.05uMd216-0_MRMs_O3on_01,393.4 -> 183.0,906,14:1(9Z),53813.0,hippo,WT,FAD259,m5,5.41,hippo_FAD259_WT_14:1(9Z)
798,409.3,183.0,7.19,535746.0,11162023_WT-m5-hippo-FAD259_AMP_2x_0.05uMd216-0_MRMs_O3on_01,409.3 -> 183.0,1116,15:0 / 17:1n-3 / 18:1n-4,535746.0,hippo,WT,FAD259,m5,7.19,hippo_FAD259_WT_15:0 / 17:1n-3 / 18:1n-4
