Lipid,Sample_ID,db,Parent_Ion,Product_Ion,Retention_Time,OzESI_Intensity,Match_Group,Correct_RT,Max_Intensity,Cage,Mouse,Genotype,Biology,FAC,TG,Group,Cluster_RT,Cluster_Ground_Truth_Dif,Area,Area_DDT,Area_DDT_Ratio,SLBG_group
"[TG(57:12),TG(56:5)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,816.7,627.5,14.94,5463.0,442,15.12,5627.0,FAD131,FAD131_M2,5xFAD,liver,FA18:1,"TG(56:5), TG(57:12)",361,14.94,0.019999999999999574,520.0,595.0,3.01,84
"[TG(57:12),TG(56:5)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,816.7,627.5,14.94,2874.0,443,14.94,2874.0,FAD131,FAD131_M4,5xFAD,liver,FA18:1,"TG(56:5), TG(57:12)",362,14.94,0.019999999999999574,348.0,230.0,,85
"[TG(57:12),TG(56:5)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-7,844.7,627.5,14.84,669.0,539,14.84,669.0,FAD173,FAD173_M1,5xFAD,liver,FA18:1,"TG(56:5), TG(57:12)",358,14.84,0.08000000000000007,60.0,36.0,10.28,86
"[TG(57:12),TG(56:5)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,816.7,627.5,14.94,4468.0,444,14.94,4468.0,FAD173,FAD173_M1,5xFAD,liver,FA18:1,"TG(56:5), TG(57:12)",363,14.94,0.019999999999999574,429.0,370.0,10.28,86
"[TG(57:9),TG(56:2)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,822.8,633.6,18.44,6926.0,470,18.44,6926.0,DOD73,DOD73_M2,5xFAD,liver,FA18:1,"TG(56:2), TG(57:9)",379,18.44,0.010000000000001563,952.0,799.0,,87
"[TG(57:9),TG(56:2)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,850.8,633.6,18.44,1663.0,566,18.44,1663.0,FAD131,FAD131_M1,5xFAD,liver,FA18:1,"TG(56:2), TG(57:9)",375,18.44,0.010000000000001563,176.0,165.0,18.51,88
"[TG(57:9),TG(56:2)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,822.8,633.6,18.44,23010.0,471,18.44,23010.0,FAD131,FAD131_M1,5xFAD,liver,FA18:1,"TG(56:2), TG(57:9)",380,18.44,0.010000000000001563,3676.0,3054.0,18.51,88
"[TG(57:9),TG(56:2)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,850.8,633.6,18.39,2656.0,567,18.39,2656.0,FAD131,FAD131_M2,5xFAD,liver,FA18:1,"TG(56:2), TG(57:9)",376,18.39,0.03999999999999915,280.0,216.0,19.39,89
"[TG(57:9),TG(56:2)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,822.8,633.6,18.44,29542.0,472,18.44,29542.0,FAD131,FAD131_M2,5xFAD,liver,FA18:1,"TG(56:2), TG(57:9)",381,18.44,0.010000000000001563,5078.0,4188.0,19.39,89
"[TG(57:9),TG(56:2)]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,822.8,633.6,18.44,1127.0,473,18.44,1127.0,FAD131,FAD131_M4,5xFAD,liver,FA18:1,"TG(56:2), TG(57:9)",382,18.44,0.010000000000001563,192.0,122.0,,90
"[TG(57:9),TG(56:2)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-7,850.8,633.6,18.3,798.0,569,18.3,798.0,FAD173,FAD173_M1,5xFAD,liver,FA18:1,"TG(56:2), TG(57:9)",378,18.3,0.129999999999999,99.0,88.0,15.78,91
"[TG(57:9),TG(56:2)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,822.8,633.6,18.44,9515.0,474,18.44,9515.0,FAD173,FAD173_M1,5xFAD,liver,FA18:1,"TG(56:2), TG(57:9)",383,18.44,0.010000000000001563,1555.0,1389.0,15.78,91
"[TG(58:7),]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,840.8,651.6,14.22,808.0,520,12.89,1356.0,DOD73,DOD73_M2,5xFAD,liver,FA18:1,TG(58:7),399,14.22,0.009999999999999787,118.0,138.0,,92
"[TG(58:7),]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,840.8,651.6,14.27,2162.0,521,14.27,2162.0,FAD131,FAD131_M1,5xFAD,liver,FA18:1,TG(58:7),400,14.27,0.05999999999999872,234.0,231.0,,93
"[TG(58:7),]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,840.8,651.6,14.22,2006.0,522,14.22,2006.0,FAD131,FAD131_M2,5xFAD,liver,FA18:1,TG(58:7),401,14.22,0.009999999999999787,337.0,325.0,,94
"[TG(58:7),]_FA18:1",12012023_FAD131_M4_5xFAD_liver_O3on_01,n-9,840.8,651.6,14.18,885.0,523,14.18,885.0,FAD131,FAD131_M4,5xFAD,liver,FA18:1,TG(58:7),402,14.18,0.030000000000001137,126.0,124.0,,95
"[TG(58:7),]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,840.8,651.6,14.22,1044.0,524,12.85,1222.0,FAD173,FAD173_M1,5xFAD,liver,FA18:1,TG(58:7),403,14.22,0.009999999999999787,145.0,161.0,,96
"[TG(59:11),TG(58:4)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,846.8,657.6,17.15,1534.0,555,17.15,1534.0,DOD73,DOD73_M2,5xFAD,liver,FA18:1,"TG(58:4), TG(59:11)",419,17.15,0.0400000000000027,218.0,166.0,,97
"[TG(59:11),TG(58:4)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,874.8,657.6,17.19,1079.0,606,17.19,1079.0,FAD131,FAD131_M1,5xFAD,liver,FA18:1,"TG(58:4), TG(59:11)",415,17.19,0.0,105.0,80.0,6.45,98
"[TG(59:11),TG(58:4)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,846.8,657.6,17.24,3587.0,556,17.24,3587.0,FAD131,FAD131_M1,5xFAD,liver,FA18:1,"TG(58:4), TG(59:11)",420,17.24,0.04999999999999716,549.0,516.0,6.45,98
"[TG(59:11),TG(58:4)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,874.8,657.6,17.1,778.0,607,17.1,778.0,FAD131,FAD131_M2,5xFAD,liver,FA18:1,"TG(58:4), TG(59:11)",416,17.1,0.08999999999999986,91.0,54.0,8.57,99
"[TG(59:11),TG(58:4)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,846.8,657.6,17.2,3767.0,557,17.2,3767.0,FAD131,FAD131_M2,5xFAD,liver,FA18:1,"TG(58:4), TG(59:11)",421,17.2,0.00999999999999801,591.0,463.0,8.57,99
"[TG(59:11),TG(58:4)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,846.8,657.6,17.2,3132.0,559,17.2,3132.0,FAD173,FAD173_M1,5xFAD,liver,FA18:1,"TG(58:4), TG(59:11)",423,17.2,0.00999999999999801,538.0,439.0,,100
"[TG(59:12),TG(58:5)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,844.7,655.5,16.0,590.0,540,16.0,590.0,DOD73,DOD73_M2,5xFAD,liver,FA18:1,"TG(58:5), TG(59:12)",436,16.0,0.030000000000001137,74.0,46.0,,101
"[TG(59:12),TG(58:5)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,844.7,655.5,16.04,770.0,541,16.04,770.0,FAD131,FAD131_M1,5xFAD,liver,FA18:1,"TG(58:5), TG(59:12)",437,16.04,0.00999999999999801,134.0,100.0,,102
"[TG(59:12),TG(58:5)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,844.7,655.5,16.04,619.0,542,16.04,619.0,FAD131,FAD131_M2,5xFAD,liver,FA18:1,"TG(58:5), TG(59:12)",438,16.04,0.00999999999999801,101.0,79.0,,103
"[TG(59:12),TG(58:5)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,844.7,655.5,16.04,642.0,544,16.04,642.0,FAD173,FAD173_M1,5xFAD,liver,FA18:1,"TG(58:5), TG(59:12)",439,16.04,0.00999999999999801,99.0,67.0,,104
"[TG(59:13),TG(58:6)]_FA18:1",12012023_DOD73_M2_5xFAD_liver_O3on_01,n-9,842.7,653.5,15.51,489.0,530,15.51,489.0,DOD73,DOD73_M2,5xFAD,liver,FA18:1,"TG(58:6), TG(59:13)",455,15.51,0.02999999999999936,64.0,33.0,,105
"[TG(59:13),TG(58:6)]_FA18:1",12012023_FAD131_M1_5xFAD_liver_O3on_01,n-9,842.7,653.5,15.51,1293.0,531,15.51,1293.0,FAD131,FAD131_M1,5xFAD,liver,FA18:1,"TG(58:6), TG(59:13)",456,15.51,0.02999999999999936,212.0,257.0,,106
"[TG(59:13),TG(58:6)]_FA18:1",12012023_FAD131_M2_5xFAD_liver_O3on_01,n-9,842.7,653.5,15.55,1197.0,532,15.55,1197.0,FAD131,FAD131_M2,5xFAD,liver,FA18:1,"TG(58:6), TG(59:13)",457,15.55,0.010000000000001563,165.0,89.0,,107
"[TG(59:13),TG(58:6)]_FA18:1",12012023_FAD173_M1_5xFAD_liver_O3on_01,n-9,842.7,653.5,15.29,730.0,534,15.29,730.0,FAD173,FAD173_M1,5xFAD,liver,FA18:1,"TG(58:6), TG(59:13)",459,15.29,0.25,85.0,107.0,,108
[TG(52:6)]_FA18:2,12012023_FAD131_M1_5xFAD_liver_O3on_01,n-7,786.7,571.5,11.62,629.0,296,11.62,629.0,FAD131,FAD131_M1,5xFAD,liver,,TG(52:6),51,11.62,0.10999999999999943,50.0,27.0,0.0,10
[TG(52:6)]_FA18:2,12012023_FAD131_M2_5xFAD_liver_O3on_01,n-10,744.6,571.5,11.45,155.0,117,10.87,517.0,FAD131,FAD131_M2,5xFAD,liver,,TG(52:6),42,11.45,0.0600000000000005,20.0,0.0,,11
[TG(52:6)]_FA18:2,12012023_FAD131_M2_5xFAD_liver_O3on_01,n-7,786.7,571.5,11.57,254.0,297,11.66,413.0,FAD131,FAD131_M2,5xFAD,liver,,TG(52:6),52,11.57,0.0600000000000005,19.0,0.0,,11
