Lipid,Class,DOD73-5xFAD-M2liver_x,FAD131-5xFAD-M1liver_x,FAD131-5xFAD-M2liver_x,FAD131-5xFAD-M4liver_x,FAD173-5xFAD-M1liver_x,DOD73-5xFAD-M2liver_y,FAD131-5xFAD-M1liver_y,FAD131-5xFAD-M2liver_y,FAD131-5xFAD-M4liver_y,FAD173-5xFAD-M1liver_y,blank_033123,Title1,Title2,Title,length1,length2,Blank_name
Lyso_PC(17:1),PC,25272.701782226562,26484.041702270508,29423.222259521484,21023.201370239258,24875.4619140625,25272.701782226562,26484.041702270508,29423.222259521484,21023.201370239258,24875.4619140625,23212.901580810547,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
Lyso_PC(17:2),PC,25695.401962280273,28939.30206298828,28472.002395629883,22002.00163269043,24477.24200439453,25695.401962280273,28939.30206298828,28472.002395629883,22002.00163269043,24477.24200439453,21710.721618652344,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
Lyso_PC(18:0),PC,52872.14392089844,50573.58380126953,48983.56411743164,33568.90252685547,53228.84371948242,52872.14392089844,50573.58380126953,48983.56411743164,33568.90252685547,53228.84371948242,21249.70135498047,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
Lyso_PC(18:3),PC,32530.402404785156,30305.62225341797,32480.882293701172,24420.061752319336,31206.941925048828,32530.402404785156,30305.62225341797,32480.882293701172,24420.061752319336,31206.941925048828,18658.28141784668,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
Lyso_PC(18:4),PC,22561.641571044922,22372.281509399414,24390.981842041016,18544.741271972656,23496.501586914062,22561.641571044922,22372.281509399414,24390.981842041016,18544.741271972656,23496.501586914062,16756.441131591797,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
Lyso_PC(19:0),PC,49672.203521728516,42561.323333740234,43641.283203125,28830.64208984375,45588.48306274414,49672.203521728516,42561.323333740234,43641.283203125,28830.64208984375,45588.48306274414,24328.08187866211,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
Lyso_PC(19:1),PC,52425.963928222656,47072.92282104492,41448.02307128906,31583.462493896484,55890.76412963867,52425.963928222656,47072.92282104492,41448.02307128906,31583.462493896484,55890.76412963867,24533.381805419922,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
Lyso_PC(19:3),PC,58357.58477783203,53564.7434387207,49448.82342529297,35294.26281738281,63127.04406738281,58357.58477783203,53564.7434387207,49448.82342529297,35294.26281738281,63127.04406738281,30152.382202148438,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
Lyso_PC(20:0),PC,32218.5419921875,32376.622131347656,32804.92199707031,28829.202224731445,32886.921966552734,32218.5419921875,32376.622131347656,32804.92199707031,28829.202224731445,32886.921966552734,24404.80177307129,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
Lyso_PC(20:1),PC,25040.941680908203,26646.941986083984,28952.682037353516,23307.141830444336,27486.36199951172,25040.941680908203,26646.941986083984,28952.682037353516,23307.141830444336,27486.36199951172,20985.581451416016,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
Lyso_PC(20:2),PC,29035.641876220703,29005.361938476562,27422.12173461914,22731.061767578125,26787.82192993164,29035.641876220703,29005.361938476562,27422.12173461914,22731.061767578125,26787.82192993164,21963.86134338379,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
Lyso_PC(20:4),PC,23111.541442871094,22948.521560668945,24911.241455078125,20814.021514892578,23873.36181640625,23111.541442871094,22948.521560668945,24911.241455078125,20814.021514892578,23873.36181640625,21046.021438598633,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
Lyso_PC(20:5),PC,24796.2216796875,25352.281631469727,24461.62176513672,23004.361724853516,26959.661712646484,24796.2216796875,25352.281631469727,24461.62176513672,23004.361724853516,26959.661712646484,23286.021774291992,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
Lyso_PC(21:0),PC,57649.34307861328,49732.12268066406,51226.964263916016,48626.80416870117,51277.444244384766,57649.34307861328,49732.12268066406,51226.964263916016,48626.80416870117,51277.444244384766,42778.32290649414,Brain Region: Liver,Brain Region: Liver,Brain Region: Liver vs Brain Region: LiverExtra Name,5,5,blank_033123
