Lipid,Class,DOD73-5xFAD-M2liver,FAD173-5xFAD-M1liver,blank_033123,Title1,Title2,Title,length1,length2,Blank_name
PIp (20:0)_2,PI,32979.622314453125,34157.38244628906,33355.80224609375,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PIp (28:0),PI,11207.320846557617,10640.400833129883,8947.940612792969,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PIp (28:0)_2,PI,10276.100631713867,10461.680740356445,9224.160614013672,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PIp (30:1),PI,42102.00314331055,30629.08251953125,29862.982666015625,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PIp (30:1)_2,PI,37701.42297363281,30298.701614379883,30842.161987304688,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PIp (32:1),PI,15302.681274414062,18566.10124206543,8730.940643310547,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PIp (32:1)_2,PI,10915.400772094727,11591.640808105469,9727.720703125,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PIp (34:4),PI,8903.240585327148,8677.200607299805,9024.76057434082,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PIp (34:4)_2,PI,6757.380416870117,8561.600692749023,8562.46060180664,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PIp (36:5),PI,21914.641693115234,23246.56170654297,18246.661224365234,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PIp (36:5)_2,PI,22314.521423339844,22764.501403808594,20296.18145751953,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PIp (42:2),PI,7866.780578613281,9549.300746917725,7282.300498962402,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PIp (42:2)_2,PI,8089.44059753418,9596.980827331543,6879.420516967773,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PIp (42:4),PI,11767.761039733887,11478.180950164795,9721.520721435547,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PIp (42:4)_2,PI,12130.860946655273,10433.840713500977,8627.760604858398,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (24:0),PS,176893.412109375,171642.31201171875,169669.35302734375,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (26:0),PS,137955.6707763672,143093.51025390625,145272.86987304688,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (26:1),PS,43265.70294189453,39178.382720947266,43207.382904052734,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (28:2),PS,26854.361846923828,25164.46176147461,25455.541702270508,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (30:0),PS,76818.10583496094,80441.76550292969,75165.12548828125,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (30:1),PS,33012.68228149414,30799.06231689453,30182.582000732422,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (30:3),PS,29366.942138671875,30024.622177124023,29345.80206298828,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (30:4),PS,26079.74185180664,27418.901885986328,27208.781860351562,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (32:0),PS,79100.70587158203,77257.66516113281,74927.58483886719,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (32:1),PS,46557.9035949707,45231.10302734375,44723.902923583984,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (32:2),PS,78420.10498046875,80610.74572753906,77440.76574707031,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (32:3),PS,31848.50213623047,28840.541931152344,30095.84197998047,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (32:5),PS,30700.342315673828,29174.802017211914,29243.96209716797,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (34:2),PS,45214.96307373047,42947.30303955078,39673.28298950195,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (34:3),PS,35562.28244018555,35106.16247558594,35008.22248840332,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (34:4),PS,88288.50598144531,129958.90856933594,164692.572265625,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (34:5),PS,50244.18328857422,65775.86376953125,75339.0053100586,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (36:0),PS,41914.442932128906,41965.62316894531,42482.963134765625,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (36:1),PS,41243.28317260742,42203.20315551758,39858.46267700195,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (36:4),PS,40506.82287597656,37140.40246582031,35126.24264526367,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (36:5),PS,35508.3424987793,34620.762298583984,36028.38259887695,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (36:6),PS,31341.522262573242,31544.382354736328,31189.20213317871,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (36:8),PS,53639.06408691406,50741.003845214844,50343.083740234375,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (38:0),PS,43629.203125,43600.42303466797,42415.34323120117,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (38:1),PS,36809.76232910156,36716.682373046875,36897.08270263672,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (38:2),PS,34994.28237915039,33538.5823059082,31803.622314453125,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (38:3),PS,33500.662506103516,31438.702117919922,30034.642150878906,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (38:4),PS,42106.3427734375,36824.782653808594,36264.7624206543,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (38:5),PS,38545.64273071289,35353.36233520508,34899.70230102539,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (38:6),PS,35978.74237060547,35779.62237548828,31817.642303466797,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (40:2),PS,36965.50277709961,35348.62255859375,40396.422790527344,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (40:3),PS,34993.502380371094,39072.682678222656,38228.22280883789,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (40:4),PS,30903.662109375,30579.582244873047,34685.56262207031,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (40:5),PS,30930.00225830078,30775.14210510254,29489.722076416016,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (42:0),PS,26855.401947021484,27157.441925048828,28031.142181396484,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (42:2),PS,33610.842376708984,37397.862701416016,31552.642181396484,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (42:3),PS,45341.72351074219,46293.88327026367,44877.72296142578,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (42:4),PS,29671.682098388672,28368.221939086914,26979.501892089844,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (42:5),PS,26600.801681518555,25600.761810302734,27291.861877441406,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (42:6),PS,32229.522247314453,32897.10250854492,32252.92221069336,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (44:0),PS,22558.20150756836,22786.081573486328,21596.88153076172,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (44:1),PS,24543.341747283936,25208.48183441162,22105.921508789062,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (44:10),PS,25846.24188232422,28118.701950073242,27623.52195739746,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (44:2),PS,27559.542114257812,33426.62226104736,22941.621715545654,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (44:4),PS,23949.64158630371,27686.602157592773,24625.241539001465,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (44:5),PS,21531.421600341797,23645.481658935547,24443.66178894043,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PS (44:6),PS,23706.501724243164,23422.58169555664,22673.241607666016,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSo (20:0),PS,65763.54431152344,60809.243896484375,62850.16439819336,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSo (28:0),PS,29457.362060546875,31263.40219116211,28855.0419921875,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSo (30:0),PS,32678.642333984375,32338.422286987305,30985.281982421875,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSo (30:1),PS,25541.021827697754,25381.041946411133,23640.021530151367,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSo (32:0),PS,52445.04382324219,47310.26348876953,43959.3630065918,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSo (32:1),PS,99901.14709472656,98645.84655761719,93405.40673828125,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSo (34:0),PS,47102.4033203125,45560.263244628906,46067.94323730469,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSo (34:1),PS,32826.582275390625,30634.12191772461,33890.84231567383,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSo (34:2),PS,27987.16194152832,28824.821884155273,28593.78189086914,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSo (34:2)_2,PS,34538.002532958984,27798.721908569336,30763.14227294922,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSo (34:4),PS,27720.44203186035,28100.722061157227,28201.34197998047,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSo (36:2),PS,30084.1220703125,31300.20230102539,30600.12225341797,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSo (36:3),PS,30614.702270507812,30646.60223388672,26914.281768798828,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSo (36:4),PS,28679.682037353516,29213.582061767578,28518.502044677734,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSo (36:5),PS,47140.76354980469,50144.78369140625,48465.32336425781,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSo (38:0),PS,35638.46258544922,33645.34240722656,32698.46240234375,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSo (38:2),PS,37680.50247192383,34451.38262939453,36339.48257446289,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSo (38:3),PS,34054.902587890625,33223.92239379883,32802.502532958984,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSo (38:3)_2,PS,35862.84259033203,35537.40255737305,34378.54211425781,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSo (38:4),PS,30610.202392578125,29158.542388916016,30834.762084960938,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSo (38:5),PS,32454.46206665039,32092.322143554688,32466.002502441406,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSo (38:6),PS,56510.924224853516,53885.483825683594,52766.203674316406,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSo (40:0),PS,33515.7024230957,32485.202514648438,30158.08233642578,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSo (40:1),PS,34396.402404785156,32516.702209472656,32163.142211914062,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSo (40:2),PS,44788.58319091797,51342.38397216797,52092.78356933594,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSo (40:4),PS,37664.40283203125,34414.68225097656,31945.322052001953,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSo (40:5),PS,32066.582153320312,30584.742065429688,32392.742431640625,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSo (40:6),PS,35117.78274536133,33061.9423828125,32492.242309570312,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSo (40:6)_2,PS,36172.60241699219,32620.70230102539,28739.141998291016,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSo (42:1),PS,28579.18212890625,29240.54217529297,28910.482162475586,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSo (42:2),PS,34693.56237792969,33566.14221191406,35199.18264770508,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSo (42:4),PS,27546.542022705078,28609.342163085938,29840.761993408203,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSo (42:6),PS,32798.72229003906,35454.96228027344,32272.782440185547,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSp (16:0),PS,54687.58303833008,51158.04333496094,53368.824157714844,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSp (20:0),PS,30612.00228881836,31497.042510986328,28927.522216796875,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSp (28:0),PS,24612.521575927734,21585.741470336914,23808.361694335938,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSp (30:1),PS,29501.562133789062,26864.221771240234,31046.302185058594,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSp (32:1),PS,25911.66178894043,24406.901763916016,26535.421768188477,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSp (34:4),PS,27724.54200744629,27834.601959228516,26834.921905517578,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSp (36:5),PS,35696.92254638672,36844.9026184082,35403.16229248047,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSp (40:2),PS,35970.782623291016,38040.86251831055,37249.82275390625,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSp (42:2),PS,30167.742279052734,28517.062042236328,29095.882049560547,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
PSp (42:4),PS,28208.06185913086,28185.061965942383,28650.322036743164,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
"Palmitoylcarnitine, (5Z)-13-carboxytridec-5-enoylcarnitine",CAR,186955.33374023438,230808.876953125,212784.33471679688,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
SM (d16:1/18:1),SM,42067.00259399414,32831.4826965332,22815.921630859375,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
SM (d16:1/22:1),SM,717992.0911560059,621776.4838256836,38132.52294921875,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
SM (d16:1/24:0),SM,914149.8395996094,734212.4680786133,44675.32293701172,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
SM (d18:0/12:0),SM,26916.141983032227,25416.501831054688,26092.122100830078,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
SM (d18:0/14:0),SM,39756.30285644531,39067.38299560547,38547.88244628906,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
SM (d18:0/16:0),SM,40609.72276306152,33878.84240722656,24280.721771240234,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
SM (d18:0/18:0),SM,78170.18705749512,71322.02340698242,27652.002044677734,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
SM (d18:0/22:0),SM,923036.9236450195,740528.6936645508,42914.982971191406,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
SM (d18:0/24:0),SM,676515.6820678711,549030.677734375,28365.302276611328,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
SM (d18:0/26:0),SM,201321.07482910156,173328.0509033203,80502.88537597656,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
SM (d18:1/12:0),SM,29287.742126464844,28354.342071533203,27055.10174560547,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
SM (d18:1/14:0),SM,41788.80310058594,40623.94268798828,41176.82275390625,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
SM (d18:1/16:0),SM,40429.74295043945,31111.06231689453,22744.20147705078,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
SM (d18:1/18:0),SM,83451.7063293457,64735.723541259766,27404.72183227539,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
SM (d18:1/18:1)9Z)),SM,78819.34478759766,64017.584716796875,22879.721710205078,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
SM (d18:1/20:0),SM,696155.2435913086,595626.9443359375,33518.2825012207,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
SM (d18:1/24:0),SM,685694.2684020996,553325.957824707,29571.702117919922,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
SM (d18:1/24:1)15Z)),SM,691411.9628601074,549516.480255127,29449.082153320312,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
SM (d18:1/26:0),SM,206967.31604003906,173026.69592285156,82404.32653808594,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
SM (d18:1/26:1)17Z)),SM,216923.49560546875,185104.9559326172,84151.32666015625,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
SM (d18:2/14:0),SM,39674.48278808594,41369.46270751953,40121.12255859375,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
SM (d18:2/18:1),SM,68047.54397583008,61283.14553833008,21877.161590576172,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
SM (d18:2/20:1),SM,720453.3782348633,627724.1118774414,40158.96292114258,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
SM (d18:2/22:1),SM,1072948.4306030273,894998.8895263672,54494.78405761719,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
SM (d18:2/24:1),SM,828435.4181518555,658668.5733642578,36460.202697753906,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
Stearidonyl carnitine,CAR,2027094.67578125,2643648.43359375,2414039.53515625,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
"Stearoylcarnitine, hexadecanedioic acid mono-L-carnitine ester",CAR,1986488.38671875,2569833.62109375,2328431.80859375,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
TetradecanoylcarnitineO-tetradecanoylcarnitine,CAR,247929.19799804688,295928.37939453125,277446.83935546875,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
cis-5-Tetradecenoylcarnitine,CAR,241243.6572265625,280062.6591796875,265952.77783203125,Cage: DOD73,Cage: FAD173,Cage: DOD73 vs Cage: FAD173Extra Name,1,1,blank_033123
