Lipid,Class,FAD173-5xFAD-M1liver,FAD131-5xFAD-M1liver,FAD131-5xFAD-M2liver,FAD131-5xFAD-M4liver,blank_033123,Title1,Title2,Title,length1,length2,Blank_name
PI (42:0)_2,PI,6930.760513305664,7821.560623168945,7811.820579528809,7737.04052734375,7773.92057800293,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PI (42:1),PI,7499.160545349121,7843.380592346191,7599.700546264648,8058.36051940918,6854.500442504883,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PI (42:1)_2,PI,7004.700477600098,8464.620727539062,7911.560592651367,6604.720504760742,6062.340431213379,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PI (42:3),PI,9599.580680847168,8006.280487060547,8420.020584106445,8346.160598754883,8267.620613098145,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PI (42:3)_2,PI,9373.720596313477,9667.240608215332,8430.280578613281,7606.540603637695,7649.880577087402,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PI (42:4),PI,7577.5004806518555,7541.640563964844,6778.5404052734375,6476.400485992432,6545.140441894531,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PI (42:4)_2,PI,7879.640693664551,7564.300514221191,6993.760452270508,6146.780433654785,5842.14045715332,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PI (42:5),PI,7217.960479736328,6777.600440979004,8787.080612182617,6689.640403747559,6913.340469360352,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PI (42:5)_2,PI,7581.500545501709,7547.240585327148,6702.140548706055,6805.680480957031,6962.60050201416,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PI (42:6),PI,7723.90055847168,7781.700538635254,9496.600570678711,7406.300521850586,7351.22049331665,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PI (42:6)_2,PI,7193.36043548584,6969.720489501953,7565.780540466309,6858.000473022461,6397.020462036133,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PI (44:0),PI,5170.680328369141,5224.580406188965,5781.740432739258,4642.240367889404,5221.06033706665,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PI (44:0)_2,PI,5089.200344085693,5657.92041015625,5382.040370941162,4708.0403480529785,5773.2203369140625,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PI (44:1),PI,5440.140407562256,4883.3603439331055,5556.5803871154785,5518.280380249023,5897.920387268066,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PI (44:1)_2,PI,6339.5205001831055,5149.240325927734,4563.460311889648,4096.0402908325195,4788.760391235352,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PI (44:10),PI,6348.360420227051,5089.140342712402,5335.820381164551,4503.700340270996,6309.300468444824,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PI (44:10)_2,PI,6059.700477600098,5413.060371398926,7152.520431518555,6275.360404968262,5432.5203857421875,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PI (44:12),PI,5679.000392913818,5533.06037902832,5675.80041885376,5927.400413513184,5716.920448303223,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PI (44:12)_2,PI,6403.220527648926,5724.940395355225,6463.540458679199,5719.900444030762,5771.720413208008,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PI (44:2),PI,4386.480316162109,6256.400451660156,4741.180328369141,5717.980407714844,5714.3803787231445,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PI (44:2)_2,PI,4943.260288238525,5756.540374755859,5494.480373382568,4189.660346984863,5733.520408630371,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PI (44:3),PI,5560.780426025391,6128.100433349609,6118.840393066406,5255.780326843262,5507.640434265137,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PI (44:3)_2,PI,5950.560501098633,4579.3603439331055,6058.800491333008,6243.260372161865,6111.4204177856445,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PI (44:5),PI,5262.280342102051,4693.3603439331055,4978.240352630615,4999.880352020264,5459.200386047363,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PI (44:5)_2,PI,5156.260345458984,5679.4804611206055,5369.70036315918,5042.620323181152,5064.30037689209,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PI (44:6),PI,5061.760353088379,6478.780487060547,5968.880416870117,5061.660354614258,5594.52042388916,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PI (44:6)_2,PI,6481.780494689941,7001.220527648926,6982.920440673828,5412.9204177856445,5877.840377807617,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PIo (20:5),PI,60542.38464355469,65883.2646484375,66657.00402832031,65078.244873046875,59538.624267578125,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PIo (20:5)_2,PI,57832.80456542969,63097.224609375,64347.98449707031,67610.08459472656,58589.40417480469,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PIo (28:0),PI,19448.641235351562,16792.741271972656,16939.02130126953,18683.94125366211,17445.70132446289,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PIo (28:0)_2,PI,16948.36117553711,17904.821319580078,16879.26123046875,17543.861236572266,18220.78143310547,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PIo (30:0),PI,26088.80206298828,28960.662170410156,28177.162231445312,25617.301879882812,27077.821899414062,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PIo (30:0)_2,PI,22994.301696777344,26333.702026367188,27531.682067871094,28003.702270507812,28516.421997070312,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PIo (30:1),PI,14629.001083374023,13802.880950927734,16297.801147460938,15085.720886230469,14614.480895996094,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PIo (30:1)_2,PI,15225.741088867188,14607.260986328125,15052.641143798828,14646.26106262207,14013.061126708984,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
"PIo (32:1), PIp (32:0)",PI,20969.301696777344,21003.621459960938,22201.661560058594,22443.34161376953,16752.481048583984,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
"PIo (32:1), PIp (32:0)_2",PI,19054.921142578125,20001.001373291016,21214.821411132812,19652.741333007812,17535.201141357422,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PIo (34:0),PI,36556.92266845703,40306.58288574219,40278.94274902344,26214.821838378906,26155.122009277344,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PIo (34:0)_2,PI,33906.94219970703,28195.241821289062,36471.902404785156,28669.44171142578,25384.681884765625,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
"PIo (34:1), PIp (34:0)",PI,27025.962158203125,28713.261962890625,31600.9619140625,20431.861267089844,22361.94158935547,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
"PIo (34:1), PIp (34:0)_2",PI,31486.481964111328,30225.48226928711,32105.96221923828,20850.161254882812,18743.281494140625,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
"PIo (34:3), PIp (34:2)",PI,12348.540962219238,10842.580749511719,8409.74063873291,10500.840774536133,7765.640533447266,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
"PIo (34:3), PIp (34:2)_2",PI,11306.600967407227,7195.5605545043945,7321.380561828613,9146.500701904297,7668.840530395508,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
"PIo (34:4), PIp (34:3)",PI,10139.620651245117,9182.460662841797,6761.800491333008,8827.440643310547,8678.44058227539,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
"PIo (34:4), PIp (34:3)_2",PI,9872.400688171387,9376.460754394531,9445.980773925781,8840.200653076172,7384.140472412109,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PIo (36:0),PI,20814.5615234375,37437.52212524414,49581.46273803711,31757.442657470703,21893.301239013672,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PIo (36:0)_2,PI,34231.02182006836,35040.16229248047,45453.72393798828,21044.141479492188,16592.98110961914,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
"PIo (36:1), PIp (36:0)",PI,56481.263610839844,37529.36291503906,77142.34460449219,25111.081939697266,19015.041290283203,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
"PIo (36:1), PIp (36:0)_2",PI,31109.06219482422,70275.62603759766,76113.6865234375,23545.721557617188,20402.561553955078,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
"PIo (36:2), PIp (36:1)",PI,34083.30261230469,43121.802017211914,121854.94665527344,18062.2010345459,12995.380996704102,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
"PIo (36:2), PIp (36:1)_2",PI,31915.662078857422,42172.58322143555,50417.58282470703,19770.361099243164,12875.460998535156,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
"PIo (36:3), PIp (36:2)",PI,21452.04135131836,23630.901473999023,22271.041107177734,11469.320877075195,9999.280799865723,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
"PIo (36:3), PIp (36:2)_2",PI,22292.461700439453,20258.42172241211,21078.321853637695,8608.080581665039,10106.04069519043,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
"PIo (36:5), PIp (36:4)",PI,11548.120849609375,12196.000854492188,10262.7607421875,12527.700988769531,10918.020721435547,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
"PIo (36:5), PIp (36:4)_2",PI,12687.980758666992,12207.480911254883,9769.96061706543,11640.000869750977,10492.540794372559,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
"PIo (38:1), PIp (38:0)",PI,37865.42337036133,46075.583892822266,47695.684143066406,17287.381317138672,14989.480987548828,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
"PIo (38:1), PIp (38:0)_2",PI,31878.52212524414,43882.42236328125,48076.56362915039,18243.301239013672,15548.240997314453,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
"PIo (38:2), PIp (38:1)",PI,42770.602630615234,50855.38302612305,61106.16487121582,15589.741180419922,11583.280822753906,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
"PIo (38:2), PIp (38:1)_2",PI,42254.202697753906,59303.12582397461,61787.265197753906,15894.321029663086,10320.580749511719,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
"PIo (38:3), PIp (38:2)",PI,30515.001892089844,39138.92234802246,39371.882553100586,11918.780822753906,9503.920684814453,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
"PIo (38:3), PIp (38:2)_2",PI,33484.58164978027,38185.5419921875,36238.36233520508,11614.880935668945,10038.160736083984,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
"PIo (38:4), PIp (38:3)",PI,19305.26109313965,17632.38119506836,18663.961059570312,10023.060768127441,8860.520622253418,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
"PIo (38:4), PIp (38:3)_2",PI,19506.3409576416,18307.04119873047,17088.481033325195,9627.160652160645,9208.320579528809,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
"PIo (38:5), PIp (38:4)",PI,13057.520965576172,13479.880981445312,12789.800888061523,9621.720611572266,9342.480728149414,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
"PIo (38:5), PIp (38:4)_2",PI,12112.981063842773,12957.080917358398,10872.540809631348,9211.840591430664,7988.500507354736,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
"PIo (40:1), PIp (40:0)",PI,45337.242904663086,40571.54315185547,38905.983001708984,18613.18115234375,13428.620880126953,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
"PIo (40:1), PIp (40:0)_2",PI,44566.22409057617,37974.68228149414,36745.40251159668,14929.581085205078,13250.141052246094,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
"PIo (40:2), PIp (40:1)",PI,18595.741302490234,19995.80157470703,19944.761489868164,10715.880752563477,9533.960708618164,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
"PIo (40:2), PIp (40:1)_2",PI,19400.641006469727,19579.18162536621,20252.44155883789,9827.820693969727,9746.960754394531,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
"PIo (40:3), PIp (40:2)",PI,13869.301132202148,15646.661254882812,14547.221145629883,7288.580520629883,7248.600479125977,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
"PIo (40:3), PIp (40:2)_2",PI,13910.601173400879,15729.281135559082,16170.360885620117,7941.560546875,7757.46061706543,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
"PIo (40:4), PIp (40:3)",PI,11903.240783691406,13464.640930175781,12818.660949707031,9379.360778808594,8290.920623779297,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
"PIo (40:4), PIp (40:3)_2",PI,13049.020950317383,12022.680770874023,13216.480895996094,7998.760559082031,8327.08056640625,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
"PIo (40:5), PIp (40:4)",PI,17463.721160888672,15388.320922851562,17322.36117553711,13659.840957641602,11346.340759277344,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
"PIo (40:5), PIp (40:4)_2",PI,16793.441040039062,15469.041091918945,17470.341278076172,13163.041076660156,11931.86083984375,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
"PIo (40:6), PIp (40:5)",PI,12647.780792236328,12699.840881347656,13420.321075439453,12196.140892028809,9971.660690307617,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
"PIo (40:6), PIp (40:5)_2",PI,12274.060897827148,11004.860641479492,12064.860824584961,10611.980743408203,10058.98078918457,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PIo (40:7),PI,51680.62333679199,50350.28369140625,54344.76318359375,15447.321060180664,11194.66079711914,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PIo (40:7)_2,PI,44910.92225646973,47828.16326904297,55327.62446594238,13211.361114501953,11025.200790405273,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PIo (42:0),PI,10388.040710449219,10074.860778808594,10689.740692138672,9207.100662231445,9185.020614624023,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PIo (42:0)_2,PI,9948.160758972168,13818.340957641602,13560.121170043945,9454.800765991211,9933.160736083984,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PIo (42:1),PI,17210.761169433594,17901.001220703125,17071.121185302734,12174.24087524414,12540.280792236328,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PIo (42:1)_2,PI,12902.880859375,13073.460906982422,15991.60122680664,11886.860900878906,11410.100784301758,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PIo (42:2),PI,9623.7406539917,7303.300552368164,7609.480545043945,7059.340461730957,7595.12052154541,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PIo (42:2)_2,PI,7950.7406005859375,6580.360481262207,10088.720687866211,6429.080413818359,6696.48046875,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PIo (42:4),PI,10139.78067779541,9084.720703125,10027.040588378906,10121.980560302734,7291.500595092773,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PIo (42:4)_2,PI,8850.740539550781,8614.540802001953,10017.140609741211,8181.100486755371,6707.980506896973,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PIo (42:6),PI,8810.1005859375,9974.760696411133,10124.020751953125,8347.12060546875,8517.080657958984,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PIo (42:6)_2,PI,8784.320617675781,8631.480628967285,9093.420669555664,7821.240516662598,7426.360565185547,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PIp (20:0),PI,36917.04260253906,33836.2822265625,32178.462280273438,36188.64270019531,35295.50262451172,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PIp (20:0)_2,PI,34157.38244628906,35118.32244873047,34220.66271972656,32295.242431640625,33355.80224609375,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PIp (28:0),PI,10640.400833129883,12980.580871582031,10264.260711669922,9240.500701904297,8947.940612792969,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PIp (28:0)_2,PI,10461.680740356445,10825.720733642578,10761.660751342773,10184.120712280273,9224.160614013672,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PIp (30:1),PI,30629.08251953125,29271.502029418945,38778.30268859863,44413.303802490234,29862.982666015625,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PIp (30:1)_2,PI,30298.701614379883,28970.042572021484,41416.022872924805,40548.36247253418,30842.161987304688,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PIp (32:1),PI,18566.10124206543,16317.00131225586,10582.060768127441,9884.640640258789,8730.940643310547,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PIp (32:1)_2,PI,11591.640808105469,9747.140655517578,8807.840637207031,12058.760818481445,9727.720703125,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PIp (34:4),PI,8677.200607299805,12289.200912475586,7648.240493774414,8971.400573730469,9024.76057434082,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PIp (34:4)_2,PI,8561.600692749023,10613.24072265625,10095.080749511719,9305.760696411133,8562.46060180664,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PIp (36:5),PI,23246.56170654297,22479.681427001953,23804.44158935547,21799.661529541016,18246.661224365234,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PIp (36:5)_2,PI,22764.501403808594,22231.80126953125,23466.241577148438,20819.201629638672,20296.18145751953,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PIp (42:2),PI,9549.300746917725,9352.960571289062,10217.860595703125,7512.420608520508,7282.300498962402,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PIp (42:2)_2,PI,9596.980827331543,9368.500503540039,9226.820541381836,6698.800445556641,6879.420516967773,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PIp (42:4),PI,11478.180950164795,10726.340637207031,14935.041297912598,13144.020896911621,9721.520721435547,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PIp (42:4)_2,PI,10433.840713500977,10330.420776367188,13639.281021118164,12791.740798950195,8627.760604858398,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PS (24:0),PS,171642.31201171875,173710.23168945312,176115.37280273438,179022.11303710938,169669.35302734375,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PS (26:0),PS,143093.51025390625,148010.7509765625,143331.13012695312,140212.25,145272.86987304688,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PS (26:1),PS,39178.382720947266,43852.80310058594,44009.8430480957,38642.202880859375,43207.382904052734,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PS (28:2),PS,25164.46176147461,26825.22216796875,25159.121627807617,26642.641830444336,25455.541702270508,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PS (30:0),PS,80441.76550292969,76815.80541992188,79168.10559082031,75297.84545898438,75165.12548828125,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PS (30:1),PS,30799.06231689453,32662.822235107422,31043.802368164062,33196.822509765625,30182.582000732422,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PS (30:3),PS,30024.622177124023,31095.382293701172,30171.582092285156,29137.68182373047,29345.80206298828,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PS (30:4),PS,27418.901885986328,26614.521926879883,28367.74203491211,26035.64195251465,27208.781860351562,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PS (32:0),PS,77257.66516113281,75759.48510742188,74057.42565917969,70085.22534179688,74927.58483886719,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PS (32:1),PS,45231.10302734375,44235.06326293945,48414.023529052734,46856.683532714844,44723.902923583984,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PS (32:2),PS,80610.74572753906,80640.84558105469,79385.1455078125,80417.02551269531,77440.76574707031,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PS (32:3),PS,28840.541931152344,27752.32196044922,27407.141967773438,28983.202117919922,30095.84197998047,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PS (32:5),PS,29174.802017211914,29756.842315673828,30107.64208984375,28843.58203125,29243.96209716797,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PS (34:2),PS,42947.30303955078,44116.60299682617,46007.14306640625,41870.16256713867,39673.28298950195,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PS (34:3),PS,35106.16247558594,33309.662170410156,37428.342346191406,34843.822509765625,35008.22248840332,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PS (34:4),PS,129958.90856933594,78100.14556884766,123323.8681640625,104491.72741699219,164692.572265625,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PS (34:5),PS,65775.86376953125,47469.183166503906,60479.904052734375,55801.86376953125,75339.0053100586,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PS (36:0),PS,41965.62316894531,44074.30285644531,43572.522857666016,43329.52313232422,42482.963134765625,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PS (36:1),PS,42203.20315551758,43434.30294799805,42360.24298095703,42690.74334716797,39858.46267700195,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PS (36:4),PS,37140.40246582031,36420.862701416016,40786.442932128906,35299.72235107422,35126.24264526367,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PS (36:5),PS,34620.762298583984,36265.46273803711,34780.48239135742,34608.12243652344,36028.38259887695,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PS (36:6),PS,31544.382354736328,31162.662231445312,31296.782272338867,32875.222412109375,31189.20213317871,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PS (36:8),PS,50741.003845214844,53834.28405761719,52756.623962402344,53241.303771972656,50343.083740234375,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
PS (38:0),PS,43600.42303466797,43855.36294555664,43725.203125,44380.142822265625,42415.34323120117,Cage: FAD173,Cage: FAD131,Cage: FAD173 vs Cage: FAD131Extra Name,1,3,blank_033123
