Lipid,Class,DOD93_F4_Female_5xFAD_cerebellum,DOD94_F4_Female_5xFAD_cerebellum,DOD94_F3_Female_WT_cerebellum,FAD184_F3_Female_WT_cerebellum,FAD184_F4_Female_WT_cerebellum,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
1-O-behenoyl-Cer(d18:1/16:0),Cer,9689.680694580078,8318.060626983643,9103.68058013916,9683.860694885254,8625.36058807373,13441.081062316895,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CAR(22:5),CAR,282274.5230560303,270131.99813461304,263112.5775337219,272448.5394821167,267279.120513916,303855.1018066406,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CAR(22:5)_QUAL,CAR,2073900.0021133423,2034618.8959465027,1572443.313053131,2003379.0609436035,2395489.118991852,2717660.275390625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CAR(22:6),CAR,299761.0425262451,281853.1808357239,276747.13832473755,281749.71994018555,285899.65811157227,318534.2431640625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CAR(22:6)_QUAL,CAR,1697212.5118026733,1674876.5438346863,1229321.2496147156,1643738.2725448608,1972862.354812622,1836675.162109375,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CAR(26:0),CAR,302941.94146728516,284468.5985298157,272230.9799194336,280658.9807357788,270494.7180786133,310939.6223144531,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CAR(26:0)_QUAL,CAR,526772.3571166992,490320.6736984253,479329.8517227173,481830.1328048706,496411.1966705322,559594.85887146,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CAR(2:0),CAR,10943312.374694824,10107238.6318779,10313954.544380188,10126695.350006104,10398627.018440247,9820295.890625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CAR(2:0)_QUAL,CAR,451847.4065055847,436025.8927268982,416225.1884613037,429650.36821746826,416367.3902359009,395996.7683105469,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CAR(3:0),CAR,333457.3238105774,306106.9613685608,294355.36183929443,307688.98219299316,299241.56174087524,270974.60119628906,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CAR(3:0)_QUAL,CAR,134709.10940933228,128990.34886169434,117587.8473739624,121315.90902328491,123494.36944580078,107413.62805175781,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CAR(3:1),CAR,385683.3460197449,363934.70292282104,348767.62408447266,362551.4882850647,348513.1046524048,327042.8210449219,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CAR(3:1)_QUAL,CAR,149461.83151245117,139141.12942123413,127151.04874801636,136825.54999160767,128689.34958267212,114578.34790039062,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CAR(4:0),CAR,309911.7441329956,281718.6801261902,278479.44173812866,287315.9200439453,273329.46004104614,281899.79833984375,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CAR(4:0)_QUAL,CAR,104006.58792114258,97114.92700576782,97646.44651412964,98252.9264831543,96076.86670684814,86956.88671875,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CAR(4:1),CAR,1096740.7464866638,1024393.9943962097,1002818.6065673828,1038164.9974060059,1014244.1971359253,978969.513671875,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CAR(4:1)_QUAL,CAR,324505.3811416626,298971.16160583496,289002.1609954834,291507.501537323,292509.1593017578,278300.5791015625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CAR(5:0),CAR,2093499.3315429688,1923814.7861328125,1957685.7255859375,1934965.2509994507,1973632.2294921875,1862701.5966796875,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CAR(5:0)_QUAL,CAR,518307.1560058594,472140.1366882324,473519.31103515625,487023.97219085693,472753.01123046875,433832.7741699219,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CAR(5:1),CAR,1929467.5659179688,1797364.3334197998,1787606.5079574585,1811904.315361023,1818857.0151367188,1686422.3232421875,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CAR(5:1)_QUAL,CAR,1537616.129043579,1448814.7359313965,1384398.3177261353,1463213.4160003662,1412356.3823242188,1288613.4504394531,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CAR(6:0),CAR,732191.8144607544,669495.0662879944,645177.3655395508,654392.946472168,636456.7027397156,602169.6025390625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CAR(6:0)_QUAL,CAR,219520.57691192627,194743.87553405762,189032.69358825684,196516.2541732788,191840.93259429932,183513.93237304688,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CAR(6:1),CAR,205706.01392745972,195120.71487045288,190821.67393112183,193219.37436676025,184134.5333251953,211241.2548828125,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CAR(6:1)_QUAL,CAR,290949.2417297363,276669.91955566406,249685.95882034302,263550.2184867859,253244.61685943604,254430.89892578125,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CAR(7:0),CAR,219331.61613845825,206172.97330856323,203481.99501419067,204151.79413604736,207093.8948059082,350296.0261230469,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CAR(7:0)_QUAL,CAR,651241.7858810425,591774.5234031677,576622.5794448853,601323.1816864014,582873.4014511108,510361.294921875,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CAR(8:0),CAR,288092.7621688843,267311.678981781,264931.1995239258,266508.55767822266,265064.419631958,312135.66162109375,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CAR(8:0)_QUAL,CAR,3284496.222892761,3076376.790042877,2962263.395160675,3089860.5307617188,2958046.6910591125,2937554.66796875,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CAR(8:1),CAR,271532.2791633606,249856.6964149475,237499.2770576477,247002.73622894287,252790.03895568848,269351.9016113281,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CAR(8:1)_QUAL,CAR,3459582.24250412,3243994.9838523865,3142496.788635254,3268877.9071121216,3090028.5574645996,3024296.56640625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CAR(9:0),CAR,185441.53355407715,159553.01066589355,157941.7505493164,158840.73128128052,156403.13107299805,254375.17797851562,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CAR(9:0)_QUAL,CAR,1021173.6908416748,937305.8444252014,909277.12525177,961390.0190429688,920552.3268280029,881181.46875,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CAR_QUAL,CAR,91894.0262298584,91632.4870300293,85650.94608688354,92464.46700668335,88925.8461265564,81529.0259399414,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CE(12:0),CE,176998.5124130249,165709.491355896,180720.09297943115,173213.0926170349,187784.0531730652,278011.49908447266,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CE(14:0),CE,158019.7111968994,148057.8303489685,158523.43129348755,155395.19140625,161668.75142669678,268905.2390136719,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CE(14:1),CE,165764.7117614746,159160.23169708252,169649.9322128296,159801.07107162476,172460.97177886963,276747.3796386719,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CE(15:0),CE,679220.3480148315,608296.3615875244,536138.6169052124,600203.0847053528,966387.931224823,1604467.7224121094,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CE(15:1),CE,663212.7085189819,592541.0809211731,528343.6168289185,636506.8643226624,989637.6655273438,1628738.7060546875,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CE(16:2),CE,668726.165676117,624392.3219451904,556565.9202804565,646346.1053466797,1024551.731464386,1834903.0895996094,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CE(16:3),CE,690669.8691825867,597571.9409980774,551881.137046814,634483.0849189758,1008743.0075874329,1813949.6315917969,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CE(17:0),CE,190501.6941947937,185199.61255645752,204256.01498794556,196424.4338607788,207272.87432479858,543111.2984619141,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CE(17:1),CE,203995.8540763855,185369.3734855652,200385.05404663086,194201.6936416626,208431.81385421753,485049.59368896484,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CE(18:3),CE,183076.3136100769,175945.7728652954,190305.53351974487,182249.77278900146,183620.89317321777,491420.11407470703,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CE(19:0),CE,164799.71144104004,149562.33031082153,152391.2306213379,158995.65097808838,205719.85415267944,1302868.585571289,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CE(20:0),CE,930707.3286209106,866908.0999908447,859052.0200538635,918629.9249153137,1111786.8387298584,2926340.9365234375,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CE(20:1),CE,906380.3656082153,863125.3799972534,847759.822177887,897715.2018928528,1121072.3409309387,2816307.859375,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CE(20:2),CE,854776.7040786743,814252.8170280457,809093.8987083435,850308.5598678589,1055620.4738769531,2615645.4555664062,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CE(20:3),CE,715117.7513694763,701406.7667655945,691872.648349762,688843.0484275818,829278.0971908569,2158650.114501953,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CE(20:4),CE,398429.00925445557,393252.30825042725,392231.6285057068,404319.5091018677,444127.2505874634,1543046.3491210938,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CE(20:5),CE,151639.3108100891,136418.36972808838,136643.46976470947,141918.44984054565,190145.33349227905,1250399.6277770996,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CE(22:0),CE,119151.66835784912,111064.20770263672,118342.06841278076,117553.52794265747,124950.40835952759,505493.67501068115,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CE(22:1),CE,125842.38903045654,119390.58821105957,127354.4889831543,113975.40785980225,128069.78896331787,505272.3333091736,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CE(22:2),CE,136841.66961669922,129522.70948410034,134309.74953842163,139141.40979385376,157373.61059188843,566032.1397857666,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CE(22:3),CE,291044.26012802124,257694.07801818848,246374.1180343628,278873.23847961426,431378.72720336914,1092154.7315444946,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CE(22:4),CE,890934.6617164612,819069.3777618408,816843.9574508667,852484.6806297302,1034860.814792633,2022615.9853515625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CE(22:5),CE,958984.108039856,871935.9011497498,888483.8443756104,926552.6644287109,1111454.6994438171,2145913.7845458984,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CE(22:6),CE,978576.790687561,862020.3224906921,871934.4014854431,898037.5805168152,1105039.89509964,2201574.9931640625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CE(24:1),CE,211734.47512435913,145814.60998535156,124919.249168396,197689.99324798584,492799.23707962036,6072815.161281586,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
CE(46:3;O2),CE,138275.1093864441,95080.92608261108,78403.44541168213,111956.0079421997,195829.955619812,3927450.7996025085,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Female,Genotype: WT | Brain Region: cerebellum | Sex: Female,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Female vs Genotype: WT__Brain Region: cerebellum__Sex: Female,2,3,Blank_Blank_Blank_Blank_Blank
