Lipid,Class,FAD185_M1_Male_5xFAD_cerebellum,FAD185_M3_Male_5xFAD_cerebellum,FAD189_M1_Male_5xFAD_cerebellum,FAD189_M2_Male_5xFAD_cerebellum,FAD185_M4_Male_WT_cerebellum,FAD189_M3_Male_WT_cerebellum,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
1-O-behenoyl-Cer(d18:1/16:0),Cer,6651.2405128479,8121.900547027588,8728.280662536621,9943.4807472229,8661.080646514893,9001.020645141602,13441.081062316895,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(22:6),CAR,270433.55910873413,269375.6783256531,269134.5802001953,272000.7205924988,289288.6604537964,281607.59774017334,318534.2431640625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(22:6)_QUAL,CAR,1215801.5908660889,1360057.2378578186,1496343.162273407,1296597.6343803406,1603935.6217269897,2025384.5277404785,1836675.162109375,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(26:0),CAR,258748.73935699463,263836.55685043335,260224.09796142578,256167.2787437439,287838.5008544922,269867.01989746094,310939.6223144531,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(26:0)_QUAL,CAR,462937.0732688904,454135.852432251,460822.1714248657,451523.46950149536,492666.63801574707,487568.91941070557,559594.85887146,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(2:0),CAR,10553498.260627747,10535538.771877289,10639169.840629578,10690224.122192383,10184328.988441467,10605561.50875473,9820295.890625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(2:0)_QUAL,CAR,400858.3482475281,411478.00732421875,407569.2296142578,403055.08795166016,426035.30989456177,413882.4276008606,395996.7683105469,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(3:0),CAR,287656.26179122925,304031.0209388733,298340.9615058899,298021.66147994995,304369.0621910095,305376.10330963135,270974.60119628906,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(3:0)_QUAL,CAR,118840.28843688965,120516.56885528564,118603.90843200684,122269.508644104,125214.40860748291,125377.66864395142,107413.62805175781,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(3:1),CAR,342688.9064178467,349597.2056083679,342381.1641616821,351115.9042625427,369696.88607788086,359523.0254173279,327042.8210449219,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(3:1)_QUAL,CAR,127407.74911117554,128780.60929870605,132525.04977035522,132135.84970855713,139932.73030471802,139894.0499534607,114578.34790039062,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(4:0),CAR,268279.9567527771,277939.67919158936,271830.8991088867,275044.8992652893,290267.32051467896,282942.5598220825,281899.79833984375,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(4:0)_QUAL,CAR,94674.72620391846,91876.54642868042,94236.84700775146,97278.64646148682,98844.3677368164,95635.82646179199,86956.88671875,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(4:1),CAR,980885.6053543091,991403.2094955444,980552.5566825867,987451.4936752319,1043172.4184989929,1015159.3351020813,978969.513671875,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(4:1)_QUAL,CAR,286692.2622795105,276928.19916152954,282393.32039260864,289776.8409996033,303854.56048583984,291968.09953308105,278300.5791015625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(5:0),CAR,1959686.2861328125,1959444.0838012695,1970551.3427734375,1988126.7197265625,1964067.603515625,1964099.1341705322,1862701.5966796875,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(5:0)_QUAL,CAR,460388.4929199219,443885.8723373413,452699.4489746094,449153.0888671875,482973.7144317627,461526.3348388672,433832.7741699219,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(5:1),CAR,1793081.8701782227,1820276.2066879272,1791074.7655181885,1828228.7931365967,1803731.5823898315,1879297.90234375,1686422.3232421875,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(5:1)_QUAL,CAR,1363695.0949249268,1342188.854789734,1379669.7011566162,1379431.5142822266,1462780.2454338074,1397417.3510742188,1288613.4504394531,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(6:0),CAR,617941.8042602539,644006.285648346,642920.5427932739,672223.9648170471,672481.9090156555,668528.9075241089,602169.6025390625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(6:0)_QUAL,CAR,188485.33240127563,186441.4737586975,187247.19268798828,197298.1735572815,194992.07405471802,197899.75352859497,183513.93237304688,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(6:1),CAR,184567.39416503906,190957.1342163086,182039.83380126953,182692.11366653442,193499.21244049072,190030.51321411133,211241.2548828125,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(6:1)_QUAL,CAR,249303.33819580078,251345.87963867188,262599.65881347656,248601.23712158203,265313.2392578125,259935.09923171997,254430.89892578125,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(7:0),CAR,196327.97341156006,196092.93398284912,196962.3360786438,193208.59552001953,209761.33349609375,200276.11365127563,350296.0261230469,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(7:0)_QUAL,CAR,570434.1644477844,562530.7978935242,594721.0003051758,593388.0030517578,603005.4019775391,604294.4255409241,510361.294921875,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(8:0),CAR,256633.59785842896,260324.39959716797,249066.7173423767,254287.29776763916,271580.280128479,265399.49880218506,312135.66162109375,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(8:0)_QUAL,CAR,2889336.384262085,2895954.5825424194,2991083.46598053,2937902.778907776,3107971.67137146,3004063.006290436,2937554.66796875,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(8:1),CAR,227224.91579055786,231574.23642730713,229692.41780471802,236010.75569534302,254061.73783111572,245576.4966316223,269351.9016113281,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(8:1)_QUAL,CAR,2989865.2973480225,3046749.312072754,3118953.6094970703,3140305.3873062134,3263335.028400421,3161206.6669158936,3024296.56640625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(9:0),CAR,146612.15034866333,153587.4303665161,150585.87073135376,156095.69110107422,164225.15112304688,155357.8516921997,254375.17797851562,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR(9:0)_QUAL,CAR,893280.0425033569,928272.0097694397,940237.226348877,979407.7077026367,980661.7251777649,951689.3701934814,881181.46875,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CAR_QUAL,CAR,88829.40601348877,85845.36599349976,91528.5260810852,86806.80568313599,93354.22630310059,92972.50646972656,81529.0259399414,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(12:0),CE,189479.87326812744,185092.2128791809,180918.7731666565,172122.3923034668,172872.45183181763,178229.29247283936,278011.49908447266,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(14:0),CE,169654.91194534302,163682.63097763062,158933.8708267212,154300.13094329834,152833.57096862793,162629.5312309265,268905.2390136719,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(14:1),CE,180314.27353668213,176178.75287246704,168578.21153640747,153956.33127593994,155941.69089889526,158918.0306930542,276747.3796386719,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(15:0),CE,853693.378452301,1077058.1525230408,1202874.9083213806,519927.1944541931,627712.5049095154,664880.7694206238,1604467.7224121094,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(15:1),CE,846844.5385131836,1059970.2503547668,1202352.5173721313,529589.6389808655,631139.4049682617,695766.3900794983,1628738.7060546875,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(16:2),CE,841694.1199073792,1146491.5101242065,1061489.5715904236,548549.1203155518,646069.4278526306,731802.0896034241,1834903.0895996094,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(16:3),CE,886336.5204658508,1133787.8755111694,1147187.4228363037,548547.1987571716,619900.9826698303,718171.9696159363,1813949.6315917969,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(17:0),CE,206210.47476959229,209512.3946800232,206399.57487106323,192714.53396606445,190602.71364974976,198053.9136238098,543111.2984619141,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(17:1),CE,211039.31565093994,215844.27479553223,207167.63410949707,192422.3343925476,192957.6538658142,206534.3146018982,485049.59368896484,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(18:3),CE,193248.51350021362,191692.39349365234,194550.3542137146,177571.8324699402,180195.4125404358,186928.5523147583,491420.11407470703,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(19:0),CE,186602.63359069824,233852.4167022705,226006.21491622925,150544.010055542,157496.51110839844,182521.95293807983,1302868.585571289,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(20:0),CE,1070481.1932411194,1245497.2685699463,1259575.628566742,854565.8210220337,902091.9216003418,983269.010307312,2926340.9365234375,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(20:1),CE,1039185.3895645142,1207588.3054618835,1305468.468799591,844537.8025474548,858044.3395347595,942578.0686569214,2816307.859375,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(20:2),CE,962842.6072731018,1154878.9444732666,1163849.3170471191,794238.4543190002,833430.4171943665,899993.0236206055,2615645.4555664062,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(20:3),CE,784376.3168869019,915080.4445114136,950535.6671218872,684413.687171936,703790.5909500122,722077.5686759949,2158650.114501953,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(20:4),CE,452475.6111984253,479497.2768974304,495187.5151863098,411034.23081588745,415337.16856765747,410495.46897125244,1543046.3491210938,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(20:5),CE,168424.87228012085,220286.29641723633,222116.47482681274,135070.369430542,138488.8095626831,158016.1319580078,1250399.6277770996,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(22:0),CE,124023.8092880249,132602.14935684204,131163.68923568726,113411.36799240112,118695.08800888062,116779.52833938599,505493.67501068115,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(22:1),CE,132389.1494216919,131237.16914749146,129839.0489654541,114025.74793624878,121647.42863082886,120707.54852294922,505272.3333091736,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(22:2),CE,159253.6312904358,175469.77234268188,175492.8316230774,130508.84899902344,138519.32999420166,149703.29068756104,566032.1397857666,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(22:3),CE,367991.1067276001,501351.6766395569,517582.7354698181,241341.8960838318,271684.3187446594,311721.32291412354,1092154.7315444946,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
CE(22:4),CE,1009360.6144256592,1150442.6649894714,1195258.061843872,804824.5197792053,854918.6428070068,919246.1843414307,2022615.9853515625,Genotype: 5xFAD | Brain Region: cerebellum | Sex: Male,Genotype: WT | Brain Region: cerebellum | Sex: Male,Genotype: 5xFAD__Brain Region: cerebellum__Sex: Male vs Genotype: WT__Brain Region: cerebellum__Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
