Lipid,Class,FAD185_M1_Male_5xFAD_cortex ,FAD185_M3_Male_5xFAD_cortex ,FAD189_M1_Male_5xFAD_cortex ,FAD189_M2_Male_5xFAD_cortex ,FAD185_M4_Male_WT_cortex ,FAD189_M3_Male_WT_cortex ,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
[TG(47:2)]_FA14:0,TAG,81938.34533691406,87631.78521728516,127694.36846923828,191383.8946533203,71437.64562988281,125494.60888671875,30075.582305908203,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(47:2)]_FA16:0,TAG,103361.50720214844,92124.9467163086,182414.17279052734,125373.2885131836,74268.78494262695,95948.78594970703,31133.72201538086,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(47:2)]_FA16:1,TAG,422836.1248779297,271722.5587158203,893495.2625732422,400396.72900390625,207350.1962890625,347501.16149902344,57472.623962402344,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(47:2)]_FA18:0,TAG,84930.74627685547,99219.00659179688,114169.18774414062,104631.48706054688,72833.00494384766,68448.06460571289,33285.78259277344,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(47:2)]_FA18:1,TAG,176450.93286132812,181579.6519165039,240973.3953857422,175895.47338867188,117901.58709716797,139730.5086669922,34074.44226074219,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(47:2)]_FA18:2,TAG,723332.3914794922,526976.2738037109,919532.1267089844,791157.0234375,284210.1580810547,680264.0660400391,92427.16748046875,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(47:3)]_FA14:0,TAG,74347.46453857422,70230.76531982422,103993.92700195312,206604.9344482422,70698.62396240234,115164.42797851562,29354.662048339844,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(47:3)]_FA16:0,TAG,92178.0673828125,84110.30554199219,93462.68603515625,152820.49237060547,60989.625061035156,90408.54580688477,25391.902130126953,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(47:3)]_FA16:1,TAG,122553.3482055664,98176.04608154297,186178.81384277344,140150.10900878906,78959.54510498047,111782.06756591797,36269.74237060547,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(47:3)]_FA18:0,TAG,103829.9066772461,113870.76788330078,119722.94702148438,429678.8306274414,84881.62536621094,286427.54315185547,54138.92404174805,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(47:3)]_FA18:1,TAG,92546.60485839844,114306.7085571289,120370.9294128418,113214.68627929688,75130.40515136719,75771.02514648438,33760.82247924805,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(47:3)]_FA18:2,TAG,221027.81610107422,200503.79541015625,357138.7885131836,225101.4935913086,141962.82971191406,166869.67260742188,49353.003845214844,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(47:3)]_FA18:3,TAG,892187.5236816406,596773.1411132812,1153255.6064453125,889613.3393554688,345226.08203125,815166.5979003906,108794.28723144531,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(47:4)]_FA14:0,TAG,49865.743713378906,45064.8630065918,52002.40411376953,78351.54537963867,44224.4033203125,49561.84341430664,23968.66146850586,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(47:4)]_FA16:0,TAG,68021.92456054688,64895.44412231445,78873.1851196289,393924.3901977539,51360.3430480957,294784.62225341797,27145.201873779297,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(47:4)]_FA16:1,TAG,104857.24737548828,83466.88671875,103383.5283203125,156766.99053955078,62605.464294433594,108392.4486694336,24079.88153076172,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(47:4)]_FA18:0,TAG,49806.16394042969,52429.84408569336,49882.422912597656,79894.3655090332,40042.54284667969,54057.0241394043,22255.701629638672,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(47:4)]_FA18:1,TAG,109174.50701904297,122226.66766357422,115389.7490234375,410562.5062866211,88341.70666503906,293404.5825805664,57756.14465332031,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(47:4)]_FA18:2,TAG,96838.00671386719,122808.12811279297,142445.03045654297,124667.26928710938,86419.2858581543,84559.12713623047,52618.50405883789,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(47:4)]_FA18:3,TAG,271019.4417114258,230077.1766357422,466454.61486816406,262907.9594116211,166680.07067871094,213844.51373291016,60253.384338378906,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(47:4)]_FA20:4,TAG,215860.2142944336,156466.97009277344,215676.65576171875,225548.7557373047,120624.56851196289,149251.73010253906,54431.30383300781,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(47:5)]_FA14:0,TAG,49970.023681640625,49616.36380004883,49282.68359375,75173.26586914062,36449.622314453125,55045.84387207031,24749.94171142578,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(47:5)]_FA16:0,TAG,92618.2465209961,90149.96603393555,105149.2666015625,150154.21063232422,58051.96435546875,87280.8070678711,30917.122131347656,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(47:5)]_FA16:1,TAG,76358.10610961914,72428.82507324219,84739.40643310547,445550.8876647949,58218.92413330078,326814.10217285156,25925.581817626953,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(47:5)]_FA18:0,TAG,69738.36419677734,59971.244720458984,74345.84494018555,169848.71069335938,66079.84436035156,90402.40588378906,25352.20181274414,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(47:5)]_FA18:1,TAG,52659.563552856445,57291.02346801758,55111.364196777344,82052.10656738281,40433.48252868652,54698.30339050293,19625.88133239746,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(47:5)]_FA18:2,TAG,124502.82800292969,145593.13159179688,136979.9881591797,460443.5133666992,95835.08694458008,311908.8237915039,114814.22702026367,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(47:5)]_FA18:3,TAG,123562.56903076172,139266.17138671875,170703.71173095703,139451.33001708984,103907.98706054688,104241.82647705078,90365.66650390625,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(47:5)]_FA20:4,TAG,120668.78884887695,103447.74771118164,122892.9670715332,132049.84927368164,76492.14559936523,95200.14624023438,36475.442626953125,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(47:5)]_FA22:5,TAG,288899.8002319336,195590.0551147461,584225.4605102539,253808.1160888672,210247.8352355957,173008.95361328125,76877.92596435547,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(47:6)]_FA14:0,TAG,127420.08850097656,92232.1069946289,115529.26940917969,114421.44763183594,86775.96728515625,91583.5463256836,31061.08203125,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(47:6)]_FA16:0,TAG,178695.47302246094,161498.11126708984,219861.9354248047,163099.95111083984,106500.44818115234,118976.84851074219,39222.76287841797,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(47:6)]_FA16:1,TAG,107833.5864868164,102429.7875366211,118200.56768798828,172620.29162597656,62692.64434814453,104148.86755371094,29060.34210205078,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(47:6)]_FA18:0,TAG,98249.00598144531,100818.4658203125,123972.68951416016,141978.75018310547,75318.32507324219,76584.5048828125,35157.06246948242,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(47:6)]_FA18:1,TAG,79588.78482055664,84557.86569213867,76384.88571166992,169417.57275390625,68147.10479736328,105313.70697021484,23798.621490478516,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(47:6)]_FA18:2,TAG,60034.92431640625,60140.22473144531,63094.60418701172,90118.38578796387,45417.44348144531,59728.90411376953,22874.74151611328,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(47:6)]_FA18:3,TAG,153391.31103515625,186520.01434326172,181028.49243164062,526549.9968261719,122472.93041992188,380501.7255859375,247630.97534179688,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(47:6)]_FA20:4,TAG,93731.20672607422,84469.64659118652,95036.72595214844,118734.48818969727,74702.92572021484,93513.68643188477,38941.44253540039,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(47:6)]_FA22:5,TAG,166711.79071044922,148787.57061767578,236822.37475585938,171968.2525024414,114440.34802246094,106751.30773925781,44318.84298706055,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(47:6)]_FA22:6,TAG,339192.00390625,216131.99743652344,274634.35943603516,299562.4600830078,240336.41787719727,210332.01403808594,72433.58459472656,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(48:2)]_FA14:0,TAG,336767.1242675781,1369873.151916504,1418875.7785644531,317221.66442871094,1444740.211303711,490930.4930419922,44309.38317871094,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(48:2)]_FA16:0,TAG,721491.935546875,2503928.5971679688,3052744.4111328125,960441.6948242188,2687109.7998046875,1486510.4028320312,165637.21020507812,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(48:2)]_FA16:1,TAG,1834025.6831054688,3956444.957763672,4479846.016113281,1101314.2094726562,4093309.7045898438,2267396.3403320312,170524.33129882812,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(48:2)]_FA18:0,TAG,153937.3104248047,519929.66108703613,845066.2540283203,174005.17291259766,419160.64739990234,177260.03106689453,33988.16226196289,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(48:2)]_FA18:1,TAG,427238.54431152344,1407383.0942382812,1865009.8156738281,344186.8859863281,1278258.169921875,588188.6240234375,65631.74487304688,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(48:2)]_FA18:2,TAG,1791019.5439453125,2646161.4575195312,2798886.0048828125,1206889.296875,2023411.9541015625,1472520.9580078125,210560.85620117188,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(48:3)]_FA14:0,TAG,129513.30822753906,592699.0457763672,819779.0729980469,283722.662109375,603054.4059448242,332892.3811035156,29783.30210876465,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(48:3)]_FA16:0,TAG,126129.24865722656,278137.81884765625,386134.5805053711,131511.41015625,291529.78143310547,158321.17221069336,24450.881774902344,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(48:3)]_FA16:1,TAG,804359.5190429688,2673396.65625,3227084.1879882812,1069243.259765625,2922271.6538085938,1722475.6538085938,164005.93188476562,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(48:3)]_FA18:0,TAG,64123.34393310547,89628.56777954102,130239.7485961914,175255.91436767578,85432.3662109375,111491.78749084473,23229.881774902344,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(48:3)]_FA18:1,TAG,156262.07037353516,578373.1856689453,815341.821472168,163350.29138183594,424397.53143310547,208554.99609375,32116.142303466797,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
[TG(48:3)]_FA18:2,TAG,629110.76171875,1746297.5766601562,2572464.638305664,554647.2019042969,1627076.8669433594,846733.1223144531,100720.38708496094,Genotype: 5xFAD | Brain Region: cortex  | Sex: Male,Genotype: WT | Brain Region: cortex  | Sex: Male,Genotype: 5xFAD__Brain Region: cortex __Sex: Male vs Genotype: WT__Brain Region: cortex __Sex: Male,4,2,Blank_Blank_Blank_Blank_Blank
