lipid,type,DOD73-5xFAD-M2liver,FAD173-5xFAD-M1liver,blank_033123,logFC,logCPM,LR,PValue,FDR
PCp(32:4),PC,88756.98571777344,181299.3497619629,27723.62203979492,-1.0803316923873933,10.315369308806522,2.740356828860747,0.0978429164621035,0.9998637537531944
PCp(36:5),PC,783763.1045532227,353833.22888183594,39010.20291137695,1.0974559936551675,12.209414530345141,2.826076649964646,0.09274467999523048,0.9998637537531944
PCp(42:4),PC,220962.33239746097,178926.99169921875,75215.72521972656,0.2545374139152803,11.054908104499619,0.15543201190154682,0.6933974577368219,0.9998637537531944
PE (14:0),PE,22934.501556396484,22818.58142089844,23680.161651611328,-0.04258108718400706,8.472973239771031,0.0043536598735492045,0.9473919416676354,0.9998637537531944
PE (14:1),PE,51183.96350097656,51018.863830566406,51189.52355957031,-0.045230581862611086,9.609303253003107,0.00491343300318173,0.9441173424575375,0.9998637537531944
PE (16:1),PE,1940.960132598877,2016.1801490783691,2332.060173034668,-0.10473803335813224,5.037654913058119,0.026218667763439476,0.8713674392127376,0.9998637537531944
PE (18:1),PE,30174.322204589844,30255.101989746097,30801.522247314453,-0.053748630608209017,8.863554669660722,0.006937311393472289,0.9336205348416907,0.9998637537531944
PE (18:2),PE,26856.241729736328,24020.801651000977,26867.621963500977,0.11108066990749806,8.639847668930079,0.02962269937835078,0.8633491161535254,0.9998637537531944
PE (18:3),PE,24702.201690673828,25855.48193359375,25298.021743774418,-0.11572169451160762,8.593532543193339,0.032149000407400805,0.857701029310028,0.9998637537531944
PE (18:4),PE,27820.362030029297,31051.442108154297,30707.842254638672,-0.20840983797498813,8.842938884302844,0.10421659910975979,0.7468270530976936,0.9998637537531944
PE (20:0),PE,27802.48175048828,32225.36215209961,28658.60205078125,-0.2628734110490076,8.809449262540218,0.16571957597729994,0.6839443162050491,0.9998637537531944
PE (20:1),PE,33361.02230834961,32168.022186279297,35310.86260986328,0.002644440186276816,9.020016009083314,1.6794208131271707e-5,0.9967302194101194,0.9998637537531944
PE (20:2),PE,27492.021713256836,28661.982162475582,25265.06155395508,-0.11001661092550055,8.672668006823042,0.02905910438131265,0.8646426395153747,0.9998637537531944
PE (20:3),PE,46757.6633605957,47023.4035949707,48175.343505859375,-0.05806775825768808,9.503122382483044,0.008097890243195035,0.9282965295446556,0.9998637537531944
PE (20:4),PE,34629.56234741211,34709.5625,36836.24240112305,-0.05322060930630552,9.091496796576283,0.0068019662033585865,0.934269766232765,0.9998637537531944
PE (20:5),PE,183788.17309570312,171930.21264648438,175300.79248046875,0.04632899538897557,11.396878330222929,0.00515566061040045,0.9427587418488653,0.9998637537531944
PE (22:0),PE,27885.401977539062,27939.12210083008,27508.0020904541,-0.0526681524253417,8.725524337372862,0.006661040096594429,0.934952717541154,0.9998637537531944
PE (22:1),PE,25066.74200439453,25457.341674804688,23717.301696777344,-0.07219866708008167,8.54845499411521,0.01251604819212574,0.9109224038425603,0.9998637537531944
PE (22:2),PE,28559.84210205078,26642.64186096191,29265.40216064453,0.050358776222105855,8.760624246053268,0.006089706974294451,0.9377989593696279,0.9998637537531944
PE (22:4),PE,31742.702423095703,31345.20230102539,33336.64239501953,-0.03171134508631974,8.951251623452286,0.0024149488360718507,0.9608060299126199,0.9998637537531944
PE (22:6),PE,61239.62438964844,64226.48504638672,58458.64404296875,-0.11859443990625804,9.855847687218892,0.03377226505582901,0.8541920728780985,0.9998637537531944
PE (24:0),PE,53292.66387939453,55505.26361083984,55537.70422363281,-0.10857915561358437,9.713155027085048,0.028309613228927923,0.8663829819902383,0.9998637537531944
PE (26:0),PE,50903.70346069336,51807.98358154297,49282.04345703125,-0.07529540473486844,9.586885177630526,0.013615279357217574,0.9071100504216463,0.9998637537531944
PE (26:1),PE,43933.343322753906,43801.12316894531,42098.0830078125,-0.04554322892672148,9.3594061609485,0.004981435211379086,0.9437325989296981,0.9998637537531944
PE (28:0),PE,45005.04327392578,42866.163024902344,41124.88299560547,0.020355513389392836,9.344389349030452,9.951429395182552e-4,0.9748341983990017,0.9998637537531944
PE (28:2),PE,61291.30432128906,60901.72448730469,59002.98425292969,-0.04069238529416897,9.84164021800732,0.003977075764590788,0.9497154926357356,0.9998637537531944
PE (30:0),PE,55022.623779296875,54069.523864746094,52084.78369140625,-0.024682458918526617,9.670214555226776,0.0014632388413831912,0.9694865179882279,0.9998637537531944
PE (30:1),PE,30043.76202392578,28487.82208251953,30806.66226196289,0.026828198576987032,8.840004226597818,0.001728437247315679,0.9668379189986508,0.9998637537531944
PE (30:2),PE,31120.88220214844,31768.562133789062,29659.022003173828,-0.07960827199770941,8.867462931825132,0.015217673677543146,0.9018220815629971,0.9998637537531944
PE (30:3),PE,34833.16241455078,33906.18249511719,32662.94223022461,-0.0109786660175069,9.000581274409328,2.894652280627241e-4,0.9864257041441123,0.9998637537531944
PE (30:4),PE,32533.562622070312,29793.522247314453,31676.262420654297,0.07703794578889075,8.90552619182257,0.014250932972871055,0.9049764671580119,0.9998637537531944
PE (32:1),PE,41895.582916259766,38870.74295043945,37252.402893066406,0.058221440401624254,9.212765880539228,0.008140533689832107,0.9281084927943276,0.9998637537531944
PE (32:2),PE,40338.50280761719,41041.06311035156,41096.30303955078,-0.07480210246788038,9.286507005743996,0.013436815838268501,0.907718100435189,0.9998637537531944
PE (32:3),PE,53421.96368408203,48576.36346435547,47541.203216552734,0.08728645237327275,9.556392873944752,0.018296398334677628,0.8924030051344072,0.9998637537531944
PE (32:4),PE,28063.282012939453,30716.342163085938,31603.442108154297,-0.18021358214818492,8.862370150280885,0.07794180024724459,0.7801062407847472,0.9998637537531944
PE (32:5),PE,35641.442321777344,35563.16271972656,36140.862548828125,-0.04671952824417366,9.097259992742979,0.005241800770822813,0.9422833607272444,0.9998637537531944
PE (34:0),PE,57898.60430908203,54965.18365478515,55486.50360107422,0.025118626494140334,9.739166119568361,0.0015154182105107338,0.9689474954685597,0.9998637537531944
PE (34:3),PE,39084.14218139648,39517.94305419922,38637.86282348633,-0.0658160440227576,9.217554865087374,0.010402545581900569,0.9187623342882216,0.9998637537531944
PE (34:4),PE,35679.88229370117,34310.982666015625,37166.0426940918,0.00654857221701386,9.104416367989836,1.0298959531951368e-4,0.991902904104698,0.9998637537531944
PE (34:5),PE,36169.18246459961,36848.56256103515,37462.142333984375,-0.07673885212511435,9.141271359490753,0.014141157125720132,0.905341432282523,0.9998637537531944
PE (34:6),PE,41485.36267089844,44198.143127441406,42081.022857666016,-0.14127468309629188,9.34171894062991,0.047915699112230176,0.8267306348747898,0.9998637537531944
PE (36:0),PE,51678.563720703125,50229.42333984375,48199.14324951172,-0.008858522738085206,9.565456781836936,1.8847776383225408e-4,0.9890464100387156,0.9998637537531944
PE (36:1),PE,61109.50451660156,58796.40417480469,56795.54425048828,0.005777032029117247,9.801027085265986,8.016038290749956e-5,0.9928564489802448,0.9998637537531944
PE (36:2),PE,94767.06774902344,85295.42639160156,56516.72412109375,0.10202543513579795,10.137307840996009,0.024997723072522918,0.8743727349196704,0.9998637537531944
PE (36:5),PE,54785.00354003906,56398.18389892578,52536.92376708984,-0.09175923862794975,9.690871262678485,0.020219553594313266,0.886925604555901,0.9998637537531944
PE (36:6),PE,43247.10302734375,44798.68325805664,45059.22332763672,-0.1007443053397786,9.409603496043696,0.02437126268804353,0.8759439668335376,0.9998637537531944
PE (38:1),PE,59443.98431396485,58230.28405761719,56904.723876953125,-0.020130598806985416,9.788195984059707,9.733278825168721e-4,0.9751114728619863,0.9998637537531944
PE (38:2),PE,45628.383056640625,45560.04309082031,46728.78326416016,-0.047729237606908934,9.460894364892745,0.005471138481307229,0.9410365284268342,0.9998637537531944
PE (38:3),PE,60123.36358642578,59911.88439941406,41483.363037109375,-0.04480818846865973,9.60621294983953,0.004822231329390192,0.944637569375341,0.9998637537531944
PE (38:4),PE,204145.89587402344,178099.03649902344,47202.28317260742,0.1470289275260644,10.85467833029311,0.05190587614147436,0.8197794829278741,0.9998637537531944
PE (38:5),PE,104490.7471923828,108634.26788330078,46013.94354248047,-0.10599573059173886,10.204004180594495,0.026981151707277214,0.869526938698841,0.9998637537531944
PE (38:6),PE,173607.17181396484,154337.53283691406,48064.50378417969,0.11984567958754926,10.68381180478766,0.034491738901119895,0.8526647224334263,0.9998637537531944
PE (40:2),PE,42098.00308227539,48698.22344970703,45858.08312988281,-0.26000830087166754,9.445387120555683,0.16214947146808895,0.6871852118876032,0.9998637537531944
PE (40:3),PE,49631.143493652344,48036.502990722656,46701.603271484375,-0.002777235897713232,9.5115666527748,1.8525059967688275e-5,0.9965658557637398,0.9998637537531944
PE (40:4),PE,58470.02392578125,55681.10418701172,50133.38330078125,0.020617496543444934,9.679638087471627,0.0010209752314285171,0.9745097691263194,0.9998637537531944
PE (40:5),PE,52829.143798828125,50201.84338378906,44370.64306640625,0.02370180937227682,9.519023729588087,0.0013492648152988451,0.9706984222988143,0.9998637537531944
PE (42:0),PE,38858.822509765625,33659.20227050781,36550.3625793457,0.15734874505035767,9.117793540259157,0.059431366376911744,0.8073969566755042,0.9998637537531944
PE (42:1),PE,37232.20251464844,38693.42282104492,38797.642822265625,-0.10542879141239261,9.194889265470714,0.026688969665506202,0.8702290189764351,0.9998637537531944
PE (42:2),PE,45175.8232421875,46689.463439941406,43919.78308105469,-0.09743761380475953,9.423524389872076,0.022798169075626786,0.8799831106567012,0.9998637537531944
PE (42:3),PE,45380.00323486328,46939.42364501953,44453.62322998047,-0.09863490979163167,9.435536632731342,0.023361805546272447,0.8785199640831768,0.9998637537531944
PE (42:4),PE,35428.48263549805,36855.08233642578,38401.00289916992,-0.10684527645154718,9.151735480428199,0.02741042712158137,0.8685024829589669,0.9998637537531944
PE (42:5),PE,31695.142303466797,33832.782318115234,33907.40252685547,-0.14405123892351343,8.99148686064984,0.04981338055384096,0.8233883241347539,0.9998637537531944
PE (42:6),PE,38973.48263549805,35919.802734375,37506.28234863281,0.06782134894776286,9.160189755627242,0.011045899881267631,0.9162968749964218,0.9998637537531944
PE (44:0),PE,27912.961910247803,24205.58172607422,26666.30163192749,0.1557027554423194,8.651864746024467,0.05818895833327363,0.8093816068575568,0.9998637537531944
PE (44:1),PE,46616.543212890625,50932.10372924805,49854.70344543457,-0.17762455148052134,9.556846193446182,0.07572972933583334,0.7831699996092902,0.9998637537531944
PE (44:10),PE,65739.96533203125,65771.20495605469,68389.30505371094,-0.050577102439252924,9.999604487723536,0.006143876861201214,0.9375234864159978,0.9998637537531944
PE (44:12),PE,31868.782287597656,31909.222198486328,32190.222229003903,-0.051721118650305965,8.934425566609981,0.006423938529889379,0.9361183729943344,0.9998637537531944
PE (44:2),PE,61912.12405395508,67860.86465454102,67209.52471923828,-0.1822492508594312,9.978066275828894,0.07972580628028503,0.7776693339144087,0.9998637537531944
PE (44:3),PE,49315.9436340332,45673.92346191406,50561.123138427734,0.060791413921805905,9.546500317420078,0.00887532886282294,0.9249431643522177,0.9998637537531944
PE (44:4),PE,50146.80279541016,46977.76336669922,44281.36325073242,0.04428774856316849,9.471163446470136,0.004710686756410567,0.945280602005615,0.9998637537531944
PE (44:5),PE,30535.562408447266,30832.962188720703,32833.6423034668,-0.06387458404722207,8.92049212655114,0.009797253338358666,0.9211532957459537,0.9998637537531944
PE (44:6),PE,32647.24237060547,30617.982299804688,34128.662109375,0.04268991191444696,8.96992597011216,0.00437645302591755,0.9472546095747884,0.9998637537531944
PE (46:1),PE,35380.18267059326,38500.62298965454,32941.242279052734,-0.17183141456406587,9.062786430395487,0.07086886146043696,0.7900758946929762,0.9998637537531944
PE (52:4),PE,21078.361434936523,19646.9013671875,19509.64144897461,0.051568740563436646,8.250665801137592,0.006385041452473116,0.9363116563900121,0.9998637537531944
PEo (18:0),PE,35290.98260498047,32229.482147216797,32571.58218383789,0.08102642513844843,8.984670055081375,0.0157649352352065,0.9000814204181331,0.9998637537531944
PEo (18:1),PE,28338.12191772461,24120.841827392574,26312.30184936523,0.18257104370867663,8.647140416319132,0.07998964627530666,0.7773114423212459,0.9998637537531944
PEo (20:0),PE,33077.5422668457,32243.00256347656,30272.94219970703,-0.01302580663221529,8.910101977724821,4.074737839232512e-4,0.9838950120391278,0.9998637537531944
PEo (28:0),PE,30336.68231201172,26409.46192932129,28446.14196777344,0.15011581315171663,8.760207053947115,0.0540914929715156,0.8160908371608319,0.9998637537531944
PEo (30:0),PE,42885.42288208008,43681.363189697266,32123.242095947266,-0.07642208231370515,9.176132761440705,0.014025248444242957,0.905728349552094,0.9998637537531944
PEo (32:1),PE,43930.5029296875,45883.20330810547,45338.02307128906,-0.112634538826344,9.428670244653473,0.03046211293215102,0.8614458221797091,0.9998637537531944
PEo (32:5),PE,48239.64318847656,40534.282775878906,41462.64294433594,0.20118413518369838,9.35692668501828,0.09713178750119375,0.7552991351605257,0.9998637537531944
PEo (34:0),PE,55986.0041809082,49341.64376831055,49333.063415527344,0.13236825380409903,9.60581740466703,0.04206840827919667,0.8374894286743785,0.9998637537531944
PEo (34:1),PE,77681.08557128906,71045.60446166992,82720.26608276367,0.07892600031614294,10.225309169851078,0.014960641093868812,0.9026505828025688,0.9998637537531944
PEo (34:2),PE,42742.602966308594,41169.60299682617,41885.28308105469,0.004203406649517327,9.32221951733225,4.243489242128362e-5,0.9948024515939925,0.9998637537531944
PEo (34:3),PE,34257.642486572266,33045.922271728516,35265.842529296875,0.0020617927089072027,9.038375138204538,1.0209049163378836e-5,0.9974506352874947,0.9998637537531944
PEo (34:4),PE,32719.94247436523,33024.86242675781,32256.542236328125,-0.06327386530058757,8.958546686285286,0.009614057177521852,0.9218915591041671,0.9998637537531944
PEo (36:0),PE,49565.303649902344,41607.20294189453,41021.202880859375,0.20260479080308857,9.37040416168929,0.09850785627613119,0.753627666118774,0.9998637537531944
PEo (36:1),PE,48772.94348144531,47019.50344848633,47210.50323486328,0.0029299194805671074,9.504387105515297,2.0617879526007366e-5,0.9963770647863083,0.9998637537531944
PEo (36:2),PE,44600.88327026367,39371.08267211914,41047.542541503906,0.1300436249205573,9.308146014214715,0.040602374551308884,0.8403073877927153,0.9998637537531944
PEo (36:3),PE,34366.66241455078,38469.18273925781,34366.0221862793,-0.21258437610299633,9.080215981762866,0.10843646330103134,0.7419312698660059,0.9998637537531944
PEo (36:4),PE,35204.76239013672,34534.002532958984,33412.66226196289,-0.02213866530509217,9.027092259851377,0.0011770602096799448,0.9726312974831081,0.9998637537531944
PEo (36:5),PE,42777.36297607422,45785.36334228515,43214.74313354492,-0.14793023702662342,9.38495975131084,0.05253509546295301,0.8187093094874531,0.9998637537531944
PEo (38:0),PE,47298.743591308594,45629.22332763672,42944.24285888672,0.001951947147836841,9.416669210502455,9.150927121121349e-6,0.9975863630408092,0.9998637537531944
PEo (38:1),PE,56602.34381103515,55469.68347167969,58946.46398925781,-0.02072945493820346,9.776847804590345,0.0010320904570440756,0.9743714377789425,0.9998637537531944
PEo (38:2),PE,51989.24395751953,49886.78369140625,53618.803955078125,0.009663677807865737,9.639576244014153,2.2429633326054432e-4,0.9880509077619508,0.9998637537531944
PEo (38:3),PE,42055.502838134766,39878.86282348633,38503.82266235352,0.026778406904947507,9.24621160292488,0.0017221906975360963,0.9668978624483036,0.9998637537531944
PEo (38:4),PE,45160.343322753906,48944.183349609375,44915.38327026367,-0.16597225004850613,9.4574415423387,0.06612458960441883,0.7970652813341265,0.9998637537531944
PEo (38:5),PE,49498.16357421875,50644.08319091797,49616.763427734375,-0.08291029154222039,9.57252400518804,0.016507979584779342,0.8977664480503244,0.9998637537531944
PEo (38:6),PE,40770.92272949219,41393.96319580078,41192.20324707031,-0.07177132716451691,9.295247344762304,0.012370166905745003,0.9114408994926043,0.9998637537531944
PEo (40:0),PE,68087.60412597656,66845.68548583984,47219.28338623047,-0.02333403653758524,9.78202460348272,0.0013077763467297387,0.9711522365093224,0.9998637537531944
PEo (40:2),PE,55978.50396728515,53629.323638916016,54228.10400390625,0.01195902966787954,9.701391124912153,3.4350626639601065e-4,0.9852129163294437,0.9998637537531944
PEo (40:3),PE,46022.10321044922,45966.40319824219,45897.56335449219,-0.04814452126091601,9.45473345481428,0.00556676537052121,0.9405244134782539,0.9998637537531944
PEo (40:4),PE,44839.74313354492,45867.76336669922,43754.20300292969,-0.08259408679246241,9.411256250209714,0.016381989936285424,0.8981551869622502,0.9998637537531944
PEo (40:5),PE,52418.42303466797,51755.52404785156,51714.92321777344,-0.03153062371739674,9.630592881629935,0.0023877920888610623,0.9610268499712294,0.9998637537531944
PEo (40:6),PE,60703.72454833984,58961.104248046875,59363.22430419922,-0.007870297838396377,9.829998370400455,1.4877579300940264e-4,0.9902681494765068,0.9998637537531944
PEo (42:0),PE,39464.602783203125,34232.22247314453,40741.78271484375,0.15531183141365984,9.207544151094783,0.05790360904527958,0.8098405885887745,0.9998637537531944
PEo (42:2),PE,39548.62292480469,40066.862731933594,40912.42297363281,-0.06867364391665672,9.267167051709588,0.011325419237432577,0.9152483693867642,0.9998637537531944
PEo (42:4),PE,38505.00280761719,37601.20245361328,39213.482849121094,-0.015624646808932496,9.203791745932149,5.863115821411291e-4,0.9806820133675782,0.9998637537531944
PEo (42:6),PE,44416.862854003906,43052.32287597656,41442.0426940918,-0.004875374619972999,9.346203897165447,5.7087391597860276e-5,0.9939715449177813,0.9998637537531944
PEp (16:0),PE,31451.20233154297,33181.94250488281,31926.921966552734,-0.12717440283801154,8.93893440303363,0.0388283939804059,0.8437890230244456,0.9998637537531944
PEp (20:0),PE,28982.042053222656,29693.66229248047,28468.921905517574,-0.08488717262370699,8.786836208314778,0.017302101139108933,0.8953501619475177,0.9998637537531944
PEp (28:0),PE,27139.781951904297,27713.242095947266,26663.941772460938,-0.08005774606614832,8.690911229248801,0.01538928152795909,0.9012728812612039,0.9998637537531944
PEp (30:0),PE,26679.86183166504,26804.48193359375,27885.381713867188,-0.0566145534494695,8.703504992789357,0.007696472190867336,0.9300916406011963,0.9998637537531944
PEp (30:1),PE,30034.742218017574,29265.60189819336,30543.942169189453,-0.012465417366900046,8.843571109931586,3.7315656772740624e-4,0.9845880143104423,0.9998637537531944
PEp (32:1),PE,30333.38220214844,28373.24220275879,29309.761947631836,0.046483307064766846,8.806828626763616,0.005188627458515782,0.9425763398370084,0.9998637537531944
PEp (34:4),PE,33154.922424316406,36460.98260498047,33047.98245239258,-0.18702137583182293,9.019016786258934,0.08394184141702499,0.7720249576919395,0.9998637537531944
PEp (36:5),PE,42566.242919921875,40269.98272705078,41441.28305053711,0.030112985363571942,9.305057704339006,0.002177804331613409,0.9627786707795347,0.9998637537531944
PEp (42:0),PE,37690.102600097656,34972.24240112305,39723.14291381836,0.05808337082629219,9.17935624445405,0.00810175493486831,0.9282794676084838,0.9998637537531944
PEp (42:4),PE,38596.58279418945,36340.14254760742,38036.14270019531,0.0370170862155177,9.170609012588004,0.0032907956968190543,0.9542540787131945,0.9998637537531944
PI (24:0),PI,78238.445068359375,79416.56591796875,76827.46533203125,-0.07145395642705811,10.215693299037122,0.012262405096363338,0.9118259003157588,0.9998637537531944
PI (24:0)_2,PI,79789.385498046875,82839.8857421875,77534.80517578125,-0.10402034952849638,10.245634692744689,0.025984339813932642,0.8719385687708058,0.9998637537531944
PI (26:0),PI,60502.70446777344,61151.02380371094,59617.04406738281,-0.06526867238993696,9.845555485189802,0.010231143814137362,0.9194320884388136,0.9998637537531944
PI (26:0)_2,PI,57483.32385253906,56265.44396972656,58404.743896484375,-0.018997423730888623,9.781089026268562,8.668283114119894e-4,0.9765121174997096,0.9998637537531944
PI (26:1),PI,26150.161865234375,24616.641662597656,26145.58203125,0.037293893266276704,8.619123013974619,0.003339782233508916,0.9539152274009095,0.9998637537531944
PI (26:1)_2,PI,24173.841552734375,25181.48181152344,24841.50177001953,-0.10880758347804764,8.562881379533732,0.028422722052717484,0.8661188343080026,0.9998637537531944
PI (28:0),PI,41452.44299316406,42285.703125,42901.5830078125,-0.07860437124821032,9.337912105553029,0.014837474950914043,0.9030501479955778,0.9998637537531944
PI (28:0)_2,PI,39718.10290527344,41904.302978515625,41148.7626953125,-0.1271930289859035,9.289841049391075,0.038842191087951505,0.8437616292516091,0.9998637537531944
PI (28:1),PI,44133.283203125,46890.44323730469,41855.64270019531,-0.13731820220734084,9.38411364343336,0.04527106471140119,0.8315063794851705,0.9998637537531944
PI (28:1)_2,PI,43267.58288574219,47571.682861328125,40781.98303222656,-0.18670773482684908,9.365496224255448,0.08366617566987548,0.7723892607542789,0.9998637537531944
PI (28:2),PI,8511.700653076172,9510.340576171877,10278.360702514648,-0.20993794434912477,7.200387360288158,0.10567016731402176,0.7451284865009464,0.9998637537531944
PI (28:2)_2,PI,8645.280624389648,9312.480682373049,8661.620613098145,-0.15714194890240765,7.075045440728071,0.05922725380662541,0.8077214921228574,0.9998637537531944
PI (30:0),PI,58611.92346191406,58639.883544921875,59210.764404296875,-0.050579738372352426,9.813252719948828,0.006144407008386921,0.9375207964813872,0.9998637537531944
PI (30:0)_2,PI,58233.24401855469,61802.42443847656,54731.984130859375,-0.135711920319003,9.777609852254423,0.04422080692623176,0.8334433384779205,0.9998637537531944
PI (30:1),PI,24624.08184814453,24247.481872558594,23050.3818359375,-0.02765664050071978,8.503481423713149,0.0018367104604010284,0.9658156377587369,0.9998637537531944
PI (30:1)_2,PI,24242.721435546875,23641.401763916016,23428.72204589844,-0.013655643893578219,8.499097224068747,4.477830543122071e-4,0.9831173165320363,0.9998637537531944
PI (30:2),PI,16592.2412109375,16669.96127319336,16650.521270751953,-0.056633286315530385,7.989532354326192,0.007699868353811645,0.9300762578790814,0.9998637537531944
PI (30:2)_2,PI,15613.981033325195,15901.90103149414,14333.14093017578,-0.07625191785541816,7.846374201460126,0.01395740390794622,0.9059555753556392,0.9998637537531944
PI (30:4),PI,7881.300476074219,9387.96063232422,8617.320594787598,-0.3022646831589976,7.042792932439036,0.2188336966438264,0.6399300234672628,0.9998637537531944
PI (30:4)_2,PI,8812.580612182617,9665.220672607422,9568.660720825195,-0.18312699225385431,7.165967530819274,0.08042264864697275,0.7767254655686298,0.9998637537531944
PI (32:1),PI,66623.84387207031,58078.64453125,44211.663330078125,0.1481386459475452,9.674878662832365,0.05268647610484164,0.8184528499565954,0.9998637537531944
PI (32:1)_2,PI,67057.46484375,55200.72424316406,38805.22302246094,0.2308183732765069,9.584077776464898,0.1278290773220549,0.7206936307913924,0.9998637537531944
PI (32:2),PI,37645.86315917969,36328.10266113281,27486.36193847656,0.0015135026593049278,8.949727642742115,5.501402731091897e-6,0.9981285579539151,0.9998637537531944
PI (32:2)_2,PI,39297.94274902344,35642.222900390625,27518.461791992188,0.09097430214520118,8.961006248149737,0.019873473487033118,0.8878910290899635,0.9998637537531944
PI (32:3),PI,8617.060562133789,10735.10075378418,7347.340469360352,-0.3669541474688205,7.030088735855118,0.3222851240430884,0.5702375945391036,0.9998637537531944
PI (32:3)_2,PI,10091.680725097656,10257.56069946289,8312.400581359863,-0.07341196433296028,7.14598177835708,0.012932839545355347,0.9094576623974048,0.9998637537531944
PI (32:4),PI,8268.420516967773,9205.080703735352,7648.000549316406,-0.2047069390271931,6.970932483240732,0.1004707921558927,0.7512653949052633,0.9998637537531944
PI (32:4)_2,PI,8341.880592346191,8037.680557250977,7224.300537109375,0.003701542359962575,6.881682854837144,3.287545819308235e-5,0.9954251844451237,0.9998637537531944
PI (34:0),PI,100169.8663330078,98783.76696777344,62286.44421386719,-0.029789082081543725,10.28058499407812,0.0021314988126616735,0.9631762216394335,0.9998637537531944
PI (34:0)_2,PI,95410.7471923828,87975.78601074219,59894.50427246094,0.06715336454498742,10.185454294916328,0.01083106733836304,0.9171118824616868,0.9998637537531944
PI (34:3),PI,115201.6677093506,95762.6662750244,11609.360900878906,0.21673425916404396,9.837287219180858,0.1127269883824081,0.7370606040175395,0.9998637537531944
PI (34:3)_2,PI,106601.66702270508,93474.02613830566,9799.720748901367,0.1397005403712279,9.746469950901218,0.0468603186044021,0.828619503175755,0.9998637537531944
PI (34:4),PI,14175.461013793943,16788.201202392578,14200.980926513672,-0.2939409871706898,7.82748696147441,0.20707078355415687,0.6490730458606665,0.9998637537531944
PI (34:4)_2,PI,12942.0009765625,18096.501205444336,16499.540893554688,-0.533536718508137,7.934430657301439,0.6795409331552946,0.4097448469498467,0.9998637537531944
PI (34:5),PI,10304.440689086914,12041.720947265623,11937.08090209961,-0.2746635437203748,7.462851782059311,0.1807967403005767,0.6706894267782277,0.9998637537531944
PI (34:5)_2,PI,10579.960815429688,11876.440826416016,11575.040832519531,-0.21665720999017854,7.4441253971442665,0.11256002849765157,0.7372481936890308,0.9998637537531944
PI (34:6),PI,16989.08135986328,16743.781311035156,16858.621002197266,-0.02890908606402073,8.008539130892633,0.0020064696654324976,0.9642717991688596,0.9998637537531944
PI (34:6)_2,PI,17564.68130493164,17983.801177978516,16168.60107421875,-0.0839117017543621,8.020168802058887,0.01690315656196617,0.896556821840057,0.9998637537531944
PI (36:0),PI,39367.1435546875,39182.70281982422,26903.841857910156,-0.04311653050146106,8.989362817508969,0.004464626174208952,0.9467267063940734,0.9998637537531944
PI (36:0)_2,PI,36781.30224609375,36768.90222167969,24925.021850585938,-0.04940515611168656,8.88853128409264,0.005861782444026642,0.938971768465199,0.9998637537531944
PI (36:1),PI,175940.4327392578,227982.9351806641,24821.521697998047,-0.423730271445317,10.79499604434174,0.429758086097788,0.5121076755759612,0.9998637537531944
PI (36:1)_2,PI,167956.39190673828,221605.16918945312,24826.161743164062,-0.449796297048505,10.748482707487677,0.48403829314801045,0.486598807384317,0.9998637537531944
PI (36:2),PI,1084970.2041015625,1709628.7700805664,33427.06219482422,-0.7059194011885075,13.462298157626098,1.185338708921349,0.27627181435292003,0.9998637537531944
PI (36:2)_2,PI,1038643.572265625,1676662.8424072266,32130.542419433594,-0.7407836808486579,13.420711371189668,1.3040261771551747,0.25347910363599535,0.9998637537531944
PI (36:4),PI,751446.2164001465,1295144.963256836,10845.540756225586,-0.8352635144648702,12.996195143063247,1.6530630443046925,0.1985425466082446,0.9998637537531944
PI (36:4)_2,PI,723499.4275360107,1237888.3709106443,10631.220779418943,-0.8247091219769676,12.935087284797747,1.61209877593665,0.2041970296776109,0.9998637537531944
PI (36:5),PI,46227.30319213867,63376.72560119629,9111.180587768557,-0.5050983442361062,8.965599087564845,0.6096625006691588,0.4349149129009717,0.9998637537531944
PI (36:5)_2,PI,47247.36329650879,58111.14373779297,9289.280715942385,-0.34847185317048635,8.91922160321999,0.29095320299671085,0.5896103419782341,0.9998637537531944
PI (36:6),PI,14439.90103149414,26006.381546020508,13731.740814208984,-0.8986896566548025,8.031240353263085,1.9086411025550518,0.1671142853335405,0.9998637537531944
PI (36:6)_2,PI,14750.301010131836,15075.781188964844,9449.180648803713,-0.0813793672374263,7.549606687093359,0.015896794583537304,0.8996666268702,0.9998637537531944
PI (38:1),PI,21645.48129272461,25569.262268066406,9819.040664672852,-0.290234636841818,8.015505640697688,0.2019340709864516,0.6531642279481192,0.9998637537531944
PI (38:1)_2,PI,24855.84181213379,24553.941497802734,9768.160736083984,-0.03226128264257096,8.059293181146925,0.0024992205979459743,0.9601285997687256,0.9998637537531944
PI (38:2),PI,50576.04472351074,80527.26708984375,8507.80054473877,-0.7209132764311698,9.182245888309595,1.2355310796953156,0.2663340652050053,0.9998637537531944
PI (38:2)_2,PI,46524.14353179932,80239.06562805176,9213.860580444336,-0.836214969330025,9.1531556842262,1.6565343858052002,0.19807189448359955,0.9998637537531944
PI (38:3),PI,69368.40603637695,126672.03045654295,8749.26058959961,-0.9186377035225748,9.714436794280141,1.993704624357651,0.15795406675211857,0.9998637537531944
