lipid,logFC,logCPM,LR,PValue,FDR,type,DOD73-5xFAD-M2liver_x,FAD131-5xFAD-M1liver_x,FAD131-5xFAD-M2liver_x,FAD131-5xFAD-M4liver_x,FAD173-5xFAD-M1liver_x,DOD73-5xFAD-M2liver_y,FAD131-5xFAD-M1liver_y,FAD131-5xFAD-M2liver_y,FAD131-5xFAD-M4liver_y,FAD173-5xFAD-M1liver_y,blank_033123
"PIo (34:1), PIp (34:0)_2",0,8.410366587879118,0,1,1,PI,23467.34146118164,30225.48226928711,32105.96221923828,20850.161254882812,31486.481964111328,23467.34146118164,30225.48226928711,32105.96221923828,20850.161254882812,31486.481964111328,18743.281494140625
"PIo (34:3), PIp (34:2)",0,7.07253134858588,0,1,1,PI,12044.920875549316,10842.58074951172,8409.74063873291,10500.840774536133,12348.540962219238,12044.920875549316,10842.58074951172,8409.74063873291,10500.840774536133,12348.540962219238,7765.640533447266
"PIo (34:3), PIp (34:2)_2",0,6.884567562718452,0,1,1,PI,12055.04086303711,7195.5605545043945,7321.380561828613,9146.500701904297,11306.600967407228,12055.04086303711,7195.5605545043945,7321.380561828613,9146.500701904297,11306.600967407228,7668.840530395508
"PIo (34:4), PIp (34:3)",0,6.783220724591446,0,1,1,PI,8156.120498657227,9182.460662841797,6761.800491333008,8827.440643310547,10139.620651245115,8156.120498657227,9182.460662841797,6761.800491333008,8827.440643310547,10139.620651245115,8678.44058227539
"PIo (34:4), PIp (34:3)_2",0,6.801104644542813,0,1,1,PI,6945.780502319336,9376.460754394531,9445.98077392578,8840.200653076172,9872.400688171389,6945.780502319336,9376.460754394531,9445.98077392578,8840.200653076172,9872.400688171389,7384.140472412109
PIo (36:0),0,8.778927907677485,0,1,1,PI,40386.422271728516,37437.52212524414,49581.46273803711,31757.442657470703,20814.5615234375,40386.422271728516,37437.52212524414,49581.46273803711,31757.442657470703,20814.5615234375,21893.301239013672
PIo (36:0)_2,0,8.727975749073218,0,1,1,PI,40413.84356689453,35040.16229248047,45453.72393798828,21044.141479492188,34231.02182006836,40413.84356689453,35040.16229248047,45453.72393798828,21044.141479492188,34231.02182006836,16592.98110961914
"PIo (36:1), PIp (36:0)",0,9.168795704685731,0,1,1,PI,45274.3837890625,37529.36291503906,77142.34460449219,25111.081939697266,56481.26361083984,45274.3837890625,37529.36291503906,77142.34460449219,25111.081939697266,56481.26361083984,19015.041290283203
"PIo (36:1), PIp (36:0)_2",0,9.167644609739183,0,1,1,PI,40565.50305175781,70275.62603759766,76113.6865234375,23545.721557617188,31109.06219482422,40565.50305175781,70275.62603759766,76113.6865234375,23545.721557617188,31109.06219482422,20402.56155395508
"PIo (36:2), PIp (36:1)",0,9.12921976007029,0,1,1,PI,23645.941802978516,43121.802017211914,121854.94665527344,18062.2010345459,34083.30261230469,23645.941802978516,43121.802017211914,121854.94665527344,18062.2010345459,34083.30261230469,12995.380996704102
"PIo (36:2), PIp (36:1)_2",0,8.632090756522485,0,1,1,PI,22552.901901245117,42172.58322143555,50417.58282470703,19770.361099243164,31915.662078857426,22552.901901245117,42172.58322143555,50417.58282470703,19770.361099243164,31915.662078857426,12875.460998535156
"PIo (36:3), PIp (36:2)",0,7.822292216694664,0,1,1,PI,14572.341217041016,23630.901473999023,22271.041107177734,11469.320877075195,21452.04135131836,14572.341217041016,23630.901473999023,22271.041107177734,11469.320877075195,21452.04135131836,9999.280799865724
"PIo (36:3), PIp (36:2)_2",0,7.908260713064628,0,1,1,PI,27074.98159790039,20258.42172241211,21078.321853637695,8608.080581665039,22292.461700439453,27074.98159790039,20258.42172241211,21078.321853637695,8608.080581665039,22292.461700439453,10106.04069519043
"PIo (36:5), PIp (36:4)",0,7.192979275652062,0,1,1,PI,11060.180725097656,12196.000854492188,10262.7607421875,12527.700988769531,11548.120849609377,11060.180725097656,12196.000854492188,10262.7607421875,12527.700988769531,11548.120849609377,10918.020721435549
"PIo (36:5), PIp (36:4)_2",0,7.164952505756514,0,1,1,PI,10293.820663452148,12207.480911254885,9769.96061706543,11640.000869750977,12687.980758666992,10293.820663452148,12207.480911254885,9769.96061706543,11640.000869750977,12687.980758666992,10492.54079437256
"PIo (38:1), PIp (38:0)",0,8.731203403435863,0,1,1,PI,28953.482666015625,46075.583892822266,47695.684143066406,17287.381317138672,37865.42337036133,28953.482666015625,46075.583892822266,47695.684143066406,17287.381317138672,37865.42337036133,14989.480987548828
"PIo (38:1), PIp (38:0)_2",0,8.703859298431745,0,1,1,PI,32060.44247436523,43882.42236328125,48076.56362915039,18243.301239013672,31878.52212524414,32060.44247436523,43882.42236328125,48076.56362915039,18243.301239013672,31878.52212524414,15548.240997314451
"PIo (38:2), PIp (38:1)",0,8.887730250350483,0,1,1,PI,31150.941986083984,50855.38302612305,61106.16487121582,15589.741180419922,42770.602630615234,31150.941986083984,50855.38302612305,61106.16487121582,15589.741180419922,42770.602630615234,11583.280822753906
"PIo (38:2), PIp (38:1)_2",0,8.928858883435835,0,1,1,PI,29028.64186096191,59303.12582397461,61787.265197753906,15894.321029663086,42254.202697753906,29028.64186096191,59303.12582397461,61787.265197753906,15894.321029663086,42254.202697753906,10320.58074951172
"PIo (38:3), PIp (38:2)",0,8.41614817272269,0,1,1,PI,23547.48191833496,39138.92234802246,39371.882553100586,11918.780822753906,30515.001892089844,23547.48191833496,39138.92234802246,39371.882553100586,11918.780822753906,30515.001892089844,9503.920684814451
"PIo (38:3), PIp (38:2)_2",0,8.382540112899383,0,1,1,PI,21092.88148498535,38185.5419921875,36238.36233520508,11614.880935668943,33484.58164978027,21092.88148498535,38185.5419921875,36238.36233520508,11614.880935668943,33484.58164978027,10038.160736083984
"PIo (38:4), PIp (38:3)",0,7.617245120798682,0,1,1,PI,15194.121002197266,17632.38119506836,18663.961059570312,10023.06076812744,19305.26109313965,15194.121002197266,17632.38119506836,18663.961059570312,10023.06076812744,19305.26109313965,8860.520622253418
"PIo (38:4), PIp (38:3)_2",0,7.567149328113971,0,1,1,PI,13161.080825805664,18307.04119873047,17088.481033325195,9627.160652160645,19506.3409576416,13161.080825805664,18307.04119873047,17088.481033325195,9627.160652160645,19506.3409576416,9208.320579528809
"PIo (38:5), PIp (38:4)",0,7.214649396779085,0,1,1,PI,10673.20069885254,13479.880981445312,12789.800888061523,9621.720611572266,13057.520965576172,10673.20069885254,13479.880981445312,12789.800888061523,9621.720611572266,13057.520965576172,9342.480728149414
"PIo (38:5), PIp (38:4)_2",0,7.134912321625559,0,1,1,PI,11656.760726928713,12957.080917358398,10872.540809631348,9211.840591430664,12112.981063842772,11656.760726928713,12957.080917358398,10872.540809631348,9211.840591430664,12112.981063842772,7988.500507354736
"PIo (40:1), PIp (40:0)",0,8.724828236389882,0,1,1,PI,33793.342514038086,40571.54315185547,38905.983001708984,18613.18115234375,45337.242904663086,33793.342514038086,40571.54315185547,38905.983001708984,18613.18115234375,45337.242904663086,13428.620880126951
"PIo (40:1), PIp (40:0)_2",0,8.632664390270804,0,1,1,PI,31770.682189941406,37974.68228149414,36745.40251159668,14929.581085205078,44566.22409057617,31770.682189941406,37974.68228149414,36745.40251159668,14929.581085205078,44566.22409057617,13250.141052246094
"PIo (40:2), PIp (40:1)",0,7.65080885496474,0,1,1,PI,13301.341087341309,19995.80157470703,19944.761489868164,10715.880752563477,18595.74130249023,13301.341087341309,19995.80157470703,19944.761489868164,10715.880752563477,18595.74130249023,9533.960708618164
"PIo (40:2), PIp (40:1)_2",0,7.653441743660825,0,1,1,PI,13568.24072265625,19579.18162536621,20252.44155883789,9827.820693969728,19400.641006469727,13568.24072265625,19579.18162536621,20252.44155883789,9827.820693969728,19400.641006469727,9746.960754394531
"PIo (40:3), PIp (40:2)",0,7.232354403065869,0,1,1,PI,10377.060859680176,15646.661254882812,14547.221145629885,7288.580520629883,13869.301132202148,10377.060859680176,15646.661254882812,14547.221145629885,7288.580520629883,13869.301132202148,7248.600479125977
"PIo (40:3), PIp (40:2)_2",0,7.303879681920767,0,1,1,PI,11065.240814208984,15729.281135559082,16170.360885620115,7941.560546875,13910.60117340088,11065.240814208984,15729.281135559082,16170.360885620115,7941.560546875,13910.60117340088,7757.46061706543
"PIo (40:4), PIp (40:3)",0,7.172314485319898,0,1,1,PI,10780.220809936523,13464.64093017578,12818.660949707031,9379.360778808594,11903.240783691406,10780.220809936523,13464.64093017578,12818.660949707031,9379.360778808594,11903.240783691406,8290.920623779297
"PIo (40:4), PIp (40:3)_2",0,7.113755127100434,0,1,1,PI,9585.920669555664,12022.680770874023,13216.480895996094,7998.760559082031,13049.020950317385,9585.920669555664,12022.680770874023,13216.480895996094,7998.760559082031,13049.020950317385,8327.08056640625
"PIo (40:5), PIp (40:4)",0,7.594016631802602,0,1,1,PI,14090.060958862305,15388.320922851562,17322.36117553711,13659.840957641602,17463.721160888672,14090.060958862305,15388.320922851562,17322.36117553711,13659.840957641602,17463.721160888672,11346.340759277344
"PIo (40:5), PIp (40:4)_2",0,7.618473403400699,0,1,1,PI,16181.081176757812,15469.041091918943,17470.341278076172,13163.041076660156,16793.441040039062,16181.081176757812,15469.041091918943,17470.341278076172,13163.041076660156,16793.441040039062,11931.86083984375
"PIo (40:6), PIp (40:5)",0,7.287341408873126,0,1,1,PI,11566.080856323242,12699.840881347656,13420.321075439451,12196.140892028809,12647.780792236328,11566.080856323242,12699.840881347656,13420.321075439451,12196.140892028809,12647.780792236328,9971.660690307615
"PIo (40:6), PIp (40:5)_2",0,7.188634514090285,0,1,1,PI,12025.940963745115,11004.860641479492,12064.86082458496,10611.980743408203,12274.060897827148,12025.940963745115,11004.860641479492,12064.86082458496,10611.980743408203,12274.060897827148,10058.98078918457
PIo (40:7),0,8.921742499086967,0,1,1,PI,34305.641845703125,50350.28369140625,54344.76318359375,15447.321060180664,51680.62333679199,34305.641845703125,50350.28369140625,54344.76318359375,15447.321060180664,51680.62333679199,11194.66079711914
PIo (40:7)_2,0,8.8385599887081,0,1,1,PI,33353.462814331055,47828.16326904297,55327.62446594238,13211.361114501951,44910.92225646973,33353.462814331055,47828.16326904297,55327.62446594238,13211.361114501951,44910.92225646973,11025.200790405272
PIo (42:0),0,7.051597761210056,0,1,1,PI,12360.600952148438,10074.860778808594,10689.740692138672,9207.100662231443,10388.04071044922,12360.600952148438,10074.860778808594,10689.740692138672,9207.100662231443,10388.04071044922,9185.020614624023
PIo (42:0)_2,0,7.180075974152388,0,1,1,PI,11094.840789794922,13818.340957641602,13560.121170043943,9454.800765991213,9948.160758972168,11094.840789794922,13818.340957641602,13560.121170043943,9454.800765991213,9948.160758972168,9933.160736083984
PIo (42:1),0,7.617280808306409,0,1,1,PI,14391.401168823242,17901.001220703125,17071.121185302734,12174.24087524414,17210.761169433594,14391.401168823242,17901.001220703125,17071.121185302734,12174.24087524414,17210.761169433594,12540.280792236328
PIo (42:1)_2,0,7.413880421502219,0,1,1,PI,14241.380905151367,13073.460906982422,15991.60122680664,11886.860900878906,12902.880859375,14241.380905151367,13073.460906982422,15991.60122680664,11886.860900878906,12902.880859375,11410.100784301758
PIo (42:2),0,6.6712511718298035,0,1,1,PI,8562.040580749512,7303.300552368164,7609.480545043945,7059.340461730957,9623.7406539917,8562.040580749512,7303.300552368164,7609.480545043945,7059.340461730957,9623.7406539917,7595.12052154541
PIo (42:2)_2,0,6.608069548698629,0,1,1,PI,7842.980514526367,6580.360481262207,10088.720687866213,6429.080413818359,7950.7406005859375,7842.980514526367,6580.360481262207,10088.720687866213,6429.080413818359,7950.7406005859375,6696.48046875
PIo (42:4),0,6.891053341870972,0,1,1,PI,8228.060607910156,9084.720703125,10027.040588378906,10121.980560302734,10139.78067779541,8228.060607910156,9084.720703125,10027.040588378906,10121.980560302734,10139.78067779541,7291.500595092773
PIo (42:4)_2,0,6.793532146961095,0,1,1,PI,8970.3607177734375,8614.540802001953,10017.140609741213,8181.100486755371,8850.740539550781,8970.3607177734375,8614.540802001953,10017.140609741213,8181.100486755371,8850.740539550781,6707.980506896973
PIo (42:6),0,6.856165588667907,0,1,1,PI,8575.6806640625,9974.760696411133,10124.020751953123,8347.12060546875,8810.1005859375,8575.6806640625,9974.760696411133,10124.020751953123,8347.12060546875,8810.1005859375,8517.080657958984
PIo (42:6)_2,0,6.739060279865276,0,1,1,PI,8117.120590209961,8631.480628967285,9093.420669555664,7821.240516662598,8784.320617675781,8117.120590209961,8631.480628967285,9093.420669555664,7821.240516662598,8784.320617675781,7426.360565185547
PIp (20:0),0,8.79144326829754,0,1,1,PI,34156.00244140625,33836.2822265625,32178.46228027344,36188.64270019531,36917.04260253906,34156.00244140625,33836.2822265625,32178.46228027344,36188.64270019531,36917.04260253906,35295.50262451172
PIp (20:0)_2,0,8.746818372072598,0,1,1,PI,32979.622314453125,35118.32244873047,34220.66271972656,32295.242431640625,34157.38244628906,32979.622314453125,35118.32244873047,34220.66271972656,32295.242431640625,34157.38244628906,33355.80224609375
PIp (28:0),0,7.087635845246009,0,1,1,PI,11207.320846557615,12980.580871582031,10264.260711669922,9240.500701904297,10640.400833129885,11207.320846557615,12980.580871582031,10264.260711669922,9240.500701904297,10640.400833129885,8947.940612792969
PIp (28:0)_2,0,7.0472418145063855,0,1,1,PI,10276.100631713867,10825.720733642578,10761.660751342772,10184.120712280272,10461.680740356443,10276.100631713867,10825.720733642578,10761.660751342772,10184.120712280272,10461.680740356443,9224.160614013672
PIp (30:1),0,8.858075451850668,0,1,1,PI,42102.00314331055,29271.502029418945,38778.30268859863,44413.303802490234,30629.08251953125,42102.00314331055,29271.502029418945,38778.30268859863,44413.303802490234,30629.08251953125,29862.982666015625
PIp (30:1)_2,0,8.81420498153838,1.2732925824820995e-11,0.9999971528905289,1,PI,37701.42297363281,28970.042572021484,41416.022872924805,40548.36247253418,30298.701614379883,37701.42297363281,28970.042572021484,41416.022872924805,40548.36247253418,30298.701614379883,30842.161987304688
PIp (32:1),0,7.439500949766713,0,1,1,PI,15302.681274414062,16317.00131225586,10582.06076812744,9884.640640258787,18566.10124206543,15302.681274414062,16317.00131225586,10582.06076812744,9884.640640258787,18566.10124206543,8730.940643310547
PIp (32:1)_2,0,7.074151119914275,0,1,1,PI,10915.400772094728,9747.140655517578,8807.840637207031,12058.760818481443,11591.640808105469,10915.400772094728,9747.140655517578,8807.840637207031,12058.760818481443,11591.640808105469,9727.720703125
PIp (34:4),0,6.88516157725665,0,1,1,PI,8903.240585327148,12289.200912475586,7648.240493774414,8971.400573730469,8677.200607299805,8903.240585327148,12289.200912475586,7648.240493774414,8971.400573730469,8677.200607299805,9024.76057434082
PIp (34:4)_2,0,6.843011819045653,0,1,1,PI,6757.380416870117,10613.24072265625,10095.08074951172,9305.760696411133,8561.600692749023,6757.380416870117,10613.24072265625,10095.08074951172,9305.760696411133,8561.600692749023,8562.46060180664
PIp (36:5),0,8.145562952281518,0,1,1,PI,21914.64169311523,22479.681427001953,23804.44158935547,21799.661529541016,23246.56170654297,21914.64169311523,22479.681427001953,23804.44158935547,21799.661529541016,23246.56170654297,18246.66122436523
PIp (36:5)_2,0,8.138660402772784,0,1,1,PI,22314.521423339844,22231.80126953125,23466.24157714844,20819.201629638672,22764.501403808594,22314.521423339844,22231.80126953125,23466.24157714844,20819.201629638672,22764.501403808594,20296.18145751953
PIp (42:2),0,6.797380220623772,0,1,1,PI,7866.780578613281,9352.9605712890625,10217.860595703123,7512.420608520508,9549.300746917725,7866.780578613281,9352.9605712890625,10217.860595703123,7512.420608520508,9549.300746917725,7282.300498962402
PIp (42:2)_2,0,6.744982994716981,0,1,1,PI,8089.44059753418,9368.50050354004,9226.820541381836,6698.800445556641,9596.980827331545,8089.44059753418,9368.50050354004,9226.820541381836,6698.800445556641,9596.980827331545,6879.420516967773
PIp (42:4),0,7.274017521382929,0,1,1,PI,11767.761039733889,10726.340637207031,14935.041297912598,13144.02089691162,11478.180950164797,11767.761039733889,10726.340637207031,14935.041297912598,13144.02089691162,11478.180950164797,9721.520721435549
PIp (42:4)_2,0,7.2019449792786085,0,1,1,PI,12130.860946655272,10330.420776367188,13639.281021118164,12791.740798950195,10433.840713500977,12130.860946655272,10330.420776367188,13639.281021118164,12791.740798950195,10433.840713500977,8627.760604858398
PS (24:0),0,11.122844380611582,0,1,1,PS,176893.412109375,173710.23168945312,176115.37280273438,179022.11303710938,171642.31201171875,176893.412109375,173710.23168945312,176115.37280273438,179022.11303710938,171642.31201171875,169669.35302734375
PS (26:0),0,10.829445128446686,0,1,1,PS,137955.6707763672,148010.7509765625,143331.13012695312,140212.25,143093.51025390625,137955.6707763672,148010.7509765625,143331.13012695312,140212.25,143093.51025390625,145272.86987304688
PS (26:1),0,9.060140391088225,0,1,1,PS,43265.70294189453,43852.80310058594,44009.8430480957,38642.202880859375,39178.382720947266,43265.70294189453,43852.80310058594,44009.8430480957,38642.202880859375,39178.382720947266,43207.382904052734
PS (28:2),0,8.376660896626552,0,1,1,PS,26854.361846923828,26825.22216796875,25159.121627807617,26642.641830444336,25164.46176147461,26854.361846923828,26825.22216796875,25159.121627807617,26642.641830444336,25164.46176147461,25455.541702270508
PS (30:0),0,9.947279280840151,0,1,1,PS,76818.10583496094,76815.805419921875,79168.10559082031,75297.845458984375,80441.76550292969,76818.10583496094,76815.805419921875,79168.10559082031,75297.845458984375,80441.76550292969,75165.12548828125
PS (30:1),0,8.670719126126128,0,1,1,PS,33012.68228149414,32662.822235107426,31043.802368164062,33196.822509765625,30799.06231689453,33012.68228149414,32662.822235107426,31043.802368164062,33196.822509765625,30799.06231689453,30182.582000732426
PS (30:3),0,8.573776716646824,0,1,1,PS,29366.942138671875,31095.382293701172,30171.582092285156,29137.68182373047,30024.622177124023,29366.942138671875,31095.382293701172,30171.582092285156,29137.68182373047,30024.622177124023,29345.80206298828
PS (30:4),0,8.422672327297844,0,1,1,PS,26079.74185180664,26614.521926879883,28367.74203491211,26035.64195251465,27418.901885986328,26079.74185180664,26614.521926879883,28367.74203491211,26035.64195251465,27418.901885986328,27208.78186035156
PS (32:0),0,9.904832206923754,0,1,1,PS,79100.70587158203,75759.485107421875,74057.42565917969,70085.225341796875,77257.66516113281,79100.70587158203,75759.485107421875,74057.42565917969,70085.225341796875,77257.66516113281,74927.58483886719
PS (32:1),0,9.19898138891212,0,1,1,PS,46557.9035949707,44235.06326293945,48414.023529052734,46856.68353271485,45231.10302734375,46557.9035949707,44235.06326293945,48414.023529052734,46856.68353271485,45231.10302734375,44723.902923583984
PS (32:2),0,9.988070086553558,0,1,1,PS,78420.10498046875,80640.84558105469,79385.1455078125,80417.02551269531,80610.74572753906,78420.10498046875,80640.84558105469,79385.1455078125,80417.02551269531,80610.74572753906,77440.76574707031
PS (32:3),0,8.534841904459341,0,1,1,PS,31848.50213623047,27752.32196044922,27407.14196777344,28983.20211791992,28840.541931152344,31848.50213623047,27752.32196044922,27407.14196777344,28983.20211791992,28840.541931152344,30095.84197998047
PS (32:5),0,8.562726875124708,0,1,1,PS,30700.342315673828,29756.842315673828,30107.64208984375,28843.58203125,29174.80201721191,30700.342315673828,29756.842315673828,30107.64208984375,28843.58203125,29174.80201721191,29243.96209716797
PS (34:2),0,9.117753251185299,0,1,1,PS,45214.96307373047,44116.60299682617,46007.14306640625,41870.16256713867,42947.30303955078,45214.96307373047,44116.60299682617,46007.14306640625,41870.16256713867,42947.30303955078,39673.28298950195
PS (34:3),0,8.810244214087545,0,1,1,PS,35562.28244018555,33309.662170410156,37428.342346191406,34843.822509765625,35106.16247558594,35562.28244018555,33309.662170410156,37428.342346191406,34843.822509765625,35106.16247558594,35008.22248840332
PS (34:4),0,10.461121265803502,0,1,1,PS,88288.50598144531,78100.14556884766,123323.8681640625,104491.7274169922,129958.90856933594,88288.50598144531,78100.14556884766,123323.8681640625,104491.7274169922,129958.90856933594,164692.572265625
PS (34:5),0,9.525963369427414,0,1,1,PS,50244.18328857422,47469.183166503906,60479.904052734375,55801.86376953125,65775.86376953125,50244.18328857422,47469.183166503906,60479.904052734375,55801.86376953125,65775.86376953125,75339.0053100586
PS (36:0),0,9.095631954068471,0,1,1,PS,41914.442932128906,44074.30285644531,43572.522857666016,43329.52313232422,41965.62316894531,41914.442932128906,44074.30285644531,43572.522857666016,43329.52313232422,41965.62316894531,42482.963134765625
PS (36:1),0,9.069380365147051,0,1,1,PS,41243.28317260742,43434.30294799805,42360.24298095703,42690.74334716797,42203.20315551758,41243.28317260742,43434.30294799805,42360.24298095703,42690.74334716797,42203.20315551758,39858.46267700195
PS (36:4),0,8.90925217594941,0,1,1,PS,40506.82287597656,36420.862701416016,40786.442932128906,35299.72235107422,37140.40246582031,40506.82287597656,36420.862701416016,40786.442932128906,35299.72235107422,37140.40246582031,35126.24264526367
PS (36:5),0,8.811151417545,0,1,1,PS,35508.3424987793,36265.46273803711,34780.48239135742,34608.12243652344,34620.762298583984,35508.3424987793,36265.46273803711,34780.48239135742,34608.12243652344,34620.762298583984,36028.38259887695
PS (36:6),0,8.654698750121806,0,1,1,PS,31341.52226257324,31162.662231445312,31296.782272338867,32875.222412109375,31544.382354736328,31341.52226257324,31162.662231445312,31296.782272338867,32875.222412109375,31544.382354736328,31189.20213317871
PS (36:8),0,9.389122493568443,0,1,1,PS,53639.06408691406,53834.28405761719,52756.623962402344,53241.303771972656,50741.00384521485,53639.06408691406,53834.28405761719,52756.623962402344,53241.303771972656,50741.00384521485,50343.083740234375
PS (38:0),0,9.121954445362185,0,1,1,PS,43629.203125,43855.36294555664,43725.203125,44380.142822265625,43600.42303466797,43629.203125,43855.36294555664,43725.203125,44380.142822265625,43600.42303466797,42415.34323120117
PS (38:1),0,8.872883642159909,0,1,1,PS,36809.76232910156,38855.842834472656,35401.402252197266,36033.58267211914,36716.682373046875,36809.76232910156,38855.842834472656,35401.402252197266,36033.58267211914,36716.682373046875,36897.08270263672
PS (38:2),0,8.786372697166046,0,1,1,PS,34994.28237915039,37232.462799072266,35886.10235595703,33200.422302246094,33538.5823059082,34994.28237915039,37232.462799072266,35886.10235595703,33200.422302246094,33538.5823059082,31803.622314453125
PS (38:3),0,8.698204723874515,0,1,1,PS,33500.662506103516,33519.022552490234,32029.402587890625,33731.1025390625,31438.70211791992,33500.662506103516,33519.022552490234,32029.402587890625,33731.1025390625,31438.70211791992,30034.642150878903
PS (38:4),0,8.970556577658796,0,1,1,PS,42106.3427734375,41798.54293823242,39969.34259033203,37856.9826965332,36824.782653808594,42106.3427734375,41798.54293823242,39969.34259033203,37856.9826965332,36824.782653808594,36264.7624206543
PS (38:5),0,8.869525191989604,0,1,1,PS,38545.64273071289,37248.66256713867,35877.02249145508,37335.84262084961,35353.36233520508,38545.64273071289,37248.66256713867,35877.02249145508,37335.84262084961,35353.36233520508,34899.70230102539
PS (38:6),0,8.775860284346962,0,1,1,PS,35978.74237060547,33750.22232055664,33992.862548828125,33746.90249633789,35779.62237548828,35978.74237060547,33750.22232055664,33992.862548828125,33746.90249633789,35779.62237548828,31817.642303466797
PS (40:2),0,8.914145978276153,0,1,1,PS,36965.50277709961,40397.82305908203,37461.24267578125,37753.8825378418,35348.62255859375,36965.50277709961,40397.82305908203,37461.24267578125,37753.8825378418,35348.62255859375,40396.422790527344
PS (40:3),0,8.88661068549463,0,1,1,PS,34993.502380371094,38884.96267700195,37398.422790527344,34812.62237548828,39072.682678222656,34993.502380371094,38884.96267700195,37398.422790527344,34812.62237548828,39072.682678222656,38228.22280883789
PS (40:4),0,8.675522324027472,0,1,1,PS,30903.662109375,32283.10244750977,33779.442321777344,31557.94219970703,30579.582244873047,30903.662109375,32283.10244750977,33779.442321777344,31557.94219970703,30579.582244873047,34685.56262207031
PS (40:5),0,8.638703724695258,0,1,1,PS,30930.00225830078,31532.04196166992,32820.222259521484,31290.282165527344,30775.14210510254,30930.00225830078,31532.04196166992,32820.222259521484,31290.282165527344,30775.14210510254,29489.722076416016
PS (42:0),0,8.506673524211068,0,1,1,PS,26855.401947021484,30218.322235107426,31091.582092285156,27794.101821899418,27157.441925048828,26855.401947021484,30218.322235107426,31091.582092285156,27794.101821899418,27157.441925048828,28031.142181396484
PS (42:2),0,8.820082738935408,0,1,1,PS,33610.842376708984,38880.88232421875,39118.24278259277,30722.222106933594,37397.862701416016,33610.842376708984,38880.88232421875,39118.24278259277,30722.222106933594,37397.862701416016,31552.642181396484
PS (42:3),0,9.199964259472216,0,1,1,PS,45341.72351074219,48615.543518066406,47902.883361816406,43414.82312011719,46293.88327026367,45341.72351074219,48615.543518066406,47902.883361816406,43414.82312011719,46293.88327026367,44877.72296142578
PS (42:4),0,8.511889675027964,0,1,1,PS,29671.682098388672,27773.80184936523,27812.461975097656,30302.241943359375,28368.22193908691,29671.682098388672,27773.80184936523,27812.461975097656,30302.241943359375,28368.22193908691,26979.501892089844
PS (42:5),0,8.419767268022465,0,1,1,PS,26600.801681518555,26522.781768798828,27745.14193725586,27635.941864013672,25600.761810302734,26600.801681518555,26522.781768798828,27745.14193725586,27635.941864013672,25600.761810302734,27291.861877441406
PS (42:6),0,8.72745139816162,0,1,1,PS,32229.522247314453,35574.02261352539,33654.62255859375,32513.7822265625,32897.10250854492,32229.522247314453,35574.02261352539,33654.62255859375,32513.7822265625,32897.10250854492,32252.92221069336
PS (44:0),0,8.16398578017478,0,1,1,PS,22558.20150756836,22225.001525878903,22519.181518554688,22855.80160522461,22786.081573486328,22558.20150756836,22225.001525878903,22519.181518554688,22855.80160522461,22786.081573486328,21596.88153076172
PS (44:1),0,8.34732963566967,0,1,1,PS,24543.341747283936,26506.641777038574,28409.982109069824,25065.221954345703,25208.48183441162,24543.341747283936,26506.641777038574,28409.982109069824,25065.221954345703,25208.48183441162,22105.921508789062
PS (44:10),0,8.499620624614735,0,1,1,PS,25846.24188232422,30029.242218017574,30520.94218444824,28000.701873779297,28118.70195007324,25846.24188232422,30029.242218017574,30520.94218444824,28000.701873779297,28118.70195007324,27623.52195739746
PS (44:2),0,8.522815837810002,0,1,1,PS,27559.542114257812,31487.822372436523,32473.542392730713,22833.041748046875,33426.62226104736,27559.542114257812,31487.822372436523,32473.542392730713,22833.041748046875,33426.62226104736,22941.621715545654
PS (44:4),0,8.341829468846909,0,1,1,PS,23949.64158630371,26576.741790771484,25331.64179992676,24177.76171875,27686.602157592773,23949.64158630371,26576.741790771484,25331.64179992676,24177.76171875,27686.602157592773,24625.241539001465
PS (44:5),0,8.21125631925089,0,1,1,PS,21531.421600341797,21658.96154785156,24012.101837158203,24699.06185913086,23645.481658935547,21531.421600341797,21658.96154785156,24012.101837158203,24699.06185913086,23645.481658935547,24443.66178894043
PS (44:6),0,8.241537491797631,0,1,1,PS,23706.501724243164,27353.681869506836,23861.861602783203,21104.821365356445,23422.58169555664,23706.501724243164,27353.681869506836,23861.861602783203,21104.821365356445,23422.58169555664,22673.241607666016
PSo (20:0),0,9.76581965711074,0,1,1,PS,65763.54431152344,66917.26501464844,73208.18524169922,77590.18518066406,60809.243896484375,65763.54431152344,66917.26501464844,73208.18524169922,77590.18518066406,60809.243896484375,62850.16439819336
PSo (28:0),0,8.539335927237964,0,1,1,PS,29457.362060546875,27886.141998291016,29402.44219970703,28081.50210571289,31263.40219116211,29457.362060546875,27886.141998291016,29402.44219970703,28081.50210571289,31263.40219116211,28855.0419921875
PSo (30:0),0,8.758863959320552,0,1,1,PS,32678.642333984375,36162.0026550293,35602.862548828125,34817.70233154297,32338.422286987305,32678.642333984375,36162.0026550293,35602.862548828125,34817.70233154297,32338.422286987305,30985.281982421875
PSo (30:1),0,8.327360408504623,0,1,1,PS,25541.02182769775,23805.241653442383,27858.022064208984,24342.38185119629,25381.041946411133,25541.02182769775,23805.241653442383,27858.022064208984,24342.38185119629,25381.041946411133,23640.021530151367
