lipid,logFC,logCPM,LR,PValue,FDR,type,DOD73-5xFAD-M2liver_x,FAD131-5xFAD-M1liver_x,FAD131-5xFAD-M2liver_x,FAD131-5xFAD-M4liver_x,FAD173-5xFAD-M1liver_x,DOD73-5xFAD-M2liver_y,FAD131-5xFAD-M1liver_y,FAD131-5xFAD-M2liver_y,FAD131-5xFAD-M4liver_y,FAD173-5xFAD-M1liver_y,blank_033123
[TG(44:0)|TG(O-45:0)]_FA14:0,0,6.591777684790378,0,1,1,TAG,69816.504638671875,71875.34558105469,72722.04577636719,68473.9453125,74279.684814453125,69816.504638671875,71875.34558105469,72722.04577636719,68473.9453125,74279.684814453125,70732.98486328125
[TG(44:0)|TG(O-45:0)]_FA16:0,0,6.82376031263609,0,1,1,TAG,83043.466064453125,84260.925048828125,86559.566650390625,80942.66650390625,85491.18615722656,83043.466064453125,84260.925048828125,86559.566650390625,80942.66650390625,85491.18615722656,81617.86560058594
[TG(44:0)|TG(O-45:0)]_FA18:0,0,6.547957900628101,0,1,1,TAG,70669.66455078125,72747.36511230469,71291.46484375,66190.68444824219,67396.62438964844,70669.66455078125,72747.36511230469,71291.46484375,66190.68444824219,67396.62438964844,65514.92431640625
[TG(44:1)]_FA14:0,0,5.42008116145022,0,1,1,TAG,32224.642578125,31407.16241455078,31882.602020263672,30218.22216796875,33437.10250854492,32224.642578125,31407.16241455078,31882.602020263672,30218.22216796875,33437.10250854492,30240.32192993164
[TG(44:1)]_FA16:0,0,7.149223394210865,0,1,1,TAG,107561.2275390625,103005.80712890624,108606.04748535156,104709.50769042967,101649.52709960938,107561.2275390625,103005.80712890624,108606.04748535156,104709.50769042967,101649.52709960938,103670.42724609376
[TG(44:1)]_FA16:1,0,6.903828753984672,0,1,1,TAG,90982.086669921875,87181.06579589844,92671.46643066406,84612.04602050781,89348.285888671875,90982.086669921875,87181.06579589844,92671.46643066406,84612.04602050781,89348.285888671875,85448.30578613281
[TG(44:1)]_FA18:0,0,5.4380752784727715,0,1,1,TAG,32207.762451171875,33092.12225341797,32943.04229736328,31806.022186279297,32304.802307128903,32207.762451171875,33092.12225341797,32943.04229736328,31806.022186279297,32304.802307128903,28481.982055664062
[TG(44:1)]_FA18:1,0,6.69841212839638,0,1,1,TAG,77180.30529785156,74592.16564941406,81261.10632324219,77898.946044921875,75142.92529296875,77180.30529785156,74592.16564941406,81261.10632324219,77898.946044921875,75142.92529296875,73073.064697265625
[TG(44:2)]_FA14:0,0,5.552353521621144,0,1,1,TAG,39567.24240112305,30864.422241210938,39169.32312011719,28885.621826171875,35660.723052978516,39567.24240112305,30864.422241210938,39169.32312011719,28885.621826171875,35660.723052978516,34325.421936035156
[TG(44:2)]_FA16:0,0,5.1696393123414675,0,1,1,TAG,23515.461517333984,22487.24151611328,32572.582550048828,23981.861724853516,29594.682403564453,23515.461517333984,22487.24151611328,32572.582550048828,23981.861724853516,29594.682403564453,28933.00230407715
[TG(44:2)]_FA16:1,0,7.1625175126802185,0,1,1,TAG,106524.34741210938,107716.90771484376,104381.74780273438,106533.94775390624,106533.9073486328,106524.34741210938,107716.90771484376,104381.74780273438,106533.94775390624,106533.9073486328,102021.28662109376
[TG(44:2)]_FA18:0,0,4.484918824194161,0,1,1,TAG,16937.5811920166,17621.701263427734,15981.361267089844,16824.541244506836,16319.28108215332,16937.5811920166,17621.701263427734,15981.361267089844,16824.541244506836,16319.28108215332,14877.56105041504
[TG(44:2)]_FA18:1,0,5.620776468957237,0,1,1,TAG,38432.46252441406,35511.822509765625,38743.98278808594,32265.24237060547,37260.44268798828,38432.46252441406,35511.822509765625,38743.98278808594,32265.24237060547,37260.44268798828,36420.82275390625
[TG(44:2)]_FA18:2,0,6.765544850042878,0,1,1,TAG,80125.145751953125,80913.425537109375,81407.92626953125,82970.5859375,79482.90588378906,80125.145751953125,80913.425537109375,81407.92626953125,82970.5859375,79482.90588378906,75431.64538574219
[TG(44:3)]_FA14:0,0,4.671437701596672,0,1,1,TAG,19241.46127319336,18274.341201782227,18071.14141845703,18705.261352539062,19467.461456298828,19241.46127319336,18274.341201782227,18071.14141845703,18705.261352539062,19467.461456298828,19519.061248779297
[TG(44:3)]_FA16:0,0,5.8362871546232915,0,1,1,TAG,68959.3451538086,23872.64161682129,35124.62228393555,33981.84240722656,56760.80288696289,68959.3451538086,23872.64161682129,35124.62228393555,33981.84240722656,56760.80288696289,28369.84228515625
[TG(44:3)]_FA16:1,0,5.536591285145244,0,1,1,TAG,37174.46290588379,30443.062561035156,36052.30236816406,37622.34278869629,32352.162567138672,37174.46290588379,30443.062561035156,36052.30236816406,37622.34278869629,32352.162567138672,30209.54182434082
[TG(44:3)]_FA18:0,0,4.231741169441912,0,1,1,TAG,14211.401000976562,14475.280960083008,14408.70101928711,14020.520957946776,13577.921005249023,14211.401000976562,14475.280960083008,14408.70101928711,14020.520957946776,13577.921005249023,11721.16079711914
[TG(44:3)]_FA18:1,0,4.614327565070325,0,1,1,TAG,17856.04132080078,17882.18120574951,17181.781173706055,17898.601364135742,19705.401473999023,17856.04132080078,17882.18120574951,17181.781173706055,17898.601364135742,19705.401473999023,18078.301315307617
[TG(44:3)]_FA18:2,0,5.703549697509485,0,1,1,TAG,39522.22283935547,38628.62268066406,42128.06317138672,36299.96270751953,36385.362365722656,39522.22283935547,38628.62268066406,42128.06317138672,36299.96270751953,36385.362365722656,38457.44274902344
[TG(44:3)]_FA18:3,0,7.6499044610943425,0,1,1,TAG,151409.79150390625,151516.53002929688,144807.8896484375,147801.39135742188,147764.55004882812,151409.79150390625,151516.53002929688,144807.8896484375,147801.39135742188,147764.55004882812,146706.51098632812
[TG(44:4)]_FA14:0,0,4.468779555611581,0,1,1,TAG,17123.181213378906,16823.781127929688,15765.661041259766,16619.901107788086,14564.70100402832,17123.181213378906,16823.781127929688,15765.661041259766,16619.901107788086,14564.70100402832,17933.721313476562
[TG(44:4)]_FA16:0,0,4.492072367599956,0,1,1,TAG,16847.98114013672,15056.481201171877,16138.741149902344,18684.181259155273,16287.081039428713,16847.98114013672,15056.481201171877,16138.741149902344,18684.181259155273,16287.081039428713,16568.161193847656
[TG(44:4)]_FA16:1,0,6.391006527908828,0,1,1,TAG,72703.12518310547,44786.8830871582,60449.344497680664,79879.72598266602,58284.16368103027,72703.12518310547,44786.8830871582,60449.344497680664,79879.72598266602,58284.16368103027,48570.04299926758
[TG(44:4)]_FA18:0,0,4.88930252101958,0,1,1,TAG,23460.361785888672,21670.581512451172,21819.66162109375,20097.041381835938,21949.32148742676,23460.361785888672,21670.581512451172,21819.66162109375,20097.041381835938,21949.32148742676,23036.881378173828
[TG(44:4)]_FA18:1,0,4.407028177495057,0,1,1,TAG,15796.741134643557,14549.981063842772,15473.84098815918,15794.360961914062,16669.88121032715,15796.741134643557,14549.981063842772,15473.84098815918,15794.360961914062,16669.88121032715,15844.88117980957
[TG(44:4)]_FA18:2,0,4.713454544023566,0,1,1,TAG,19619.02131652832,20077.481521606445,19809.001434326172,19232.721282958984,19034.681213378903,19619.02131652832,20077.481521606445,19809.001434326172,19232.721282958984,19034.681213378903,18052.101348876953
[TG(44:4)]_FA18:3,0,5.972882158084297,0,1,1,TAG,47680.84307861328,45525.443115234375,45423.50323486328,48567.203521728516,45054.92321777344,47680.84307861328,45525.443115234375,45423.50323486328,48567.203521728516,45054.92321777344,45864.603271484375
[TG(44:4)]_FA20:4,0,6.867536333289963,0,1,1,TAG,85822.42590332031,83756.085693359375,85876.28625488281,86928.28552246094,87930.56591796875,85822.42590332031,83756.085693359375,85876.28625488281,86928.28552246094,87930.56591796875,88481.266845703125
[TG(44:5)]_FA14:0,0,4.551293603393943,0,1,1,TAG,17332.901245117188,17336.56118774414,17620.081260681152,16890.261169433594,17685.001235961914,17332.901245117188,17336.56118774414,17620.081260681152,16890.261169433594,17685.001235961914,17052.561264038086
[TG(44:5)]_FA16:0,0,4.906799633312127,0,1,1,TAG,21184.541534423828,20886.141479492188,23281.081634521484,22753.66146850586,22587.221557617188,21184.541534423828,20886.141479492188,23281.081634521484,22753.66146850586,22587.221557617188,22507.041381835938
[TG(44:5)]_FA16:1,0,4.567032718561107,0,1,1,TAG,18016.74124145508,17356.76136779785,17465.5611038208,17476.68125152588,17961.62126159668,18016.74124145508,17356.76136779785,17465.5611038208,17476.68125152588,17961.62126159668,16338.581130981443
[TG(44:5)]_FA18:0,0,4.289166122232865,0,1,1,TAG,14951.101043701172,14547.680923461914,13245.280868530272,14051.820915222168,15849.841094970703,14951.101043701172,14547.680923461914,13245.280868530272,14051.820915222168,15849.841094970703,13727.421028137209
[TG(44:5)]_FA18:1,0,5.009276968797791,0,1,1,TAG,25400.08152770996,23776.38165283203,23511.42156982422,22164.801330566406,24469.40173339844,25400.08152770996,23776.38165283203,23511.42156982422,22164.801330566406,24469.40173339844,23459.40171813965
[TG(44:5)]_FA18:2,0,4.471190725061014,0,1,1,TAG,16709.14128112793,15606.881118774414,17149.041137695312,15517.361129760742,16099.060974121094,16709.14128112793,15606.881118774414,17149.041137695312,15517.361129760742,16099.060974121094,18107.281173706055
[TG(44:5)]_FA18:3,0,4.88672117412151,0,1,1,TAG,22395.281631469727,22369.341796875,21292.40155029297,23553.741790771484,19625.24147796631,22395.281631469727,22369.341796875,21292.40155029297,23553.741790771484,19625.24147796631,21798.461486816406
[TG(44:5)]_FA20:4,0,6.584968211688732,0,1,1,TAG,76302.16516113281,70540.385009765625,69265.42492675781,67108.885009765625,71966.82489013672,76302.16516113281,70540.385009765625,69265.42492675781,67108.885009765625,71966.82489013672,70601.16497802734
[TG(44:5)]_FA22:5,0,5.428462264422405,0,1,1,TAG,32898.40223693848,30888.022033691406,32549.902282714844,30416.722396850582,32784.56219482422,32898.40223693848,30888.022033691406,32549.902282714844,30416.722396850582,32784.56219482422,31396.582458496097
[TG(45:0)]_FA14:0,0,5.945814532032648,0,1,1,TAG,47742.72332763672,46539.28338623047,46782.86340332031,45527.12322998047,44450.92321777344,47742.72332763672,46539.28338623047,46782.86340332031,45527.12322998047,44450.92321777344,40030.782653808594
[TG(45:0)]_FA16:0,0,6.329950214173476,0,1,1,TAG,65096.14440917969,55491.08392333984,61562.42431640625,57732.32385253906,60230.12438964844,65096.14440917969,55491.08392333984,61562.42431640625,57732.32385253906,60230.12438964844,54769.443786621094
[TG(45:0)]_FA18:0,0,5.326532937095933,0,1,1,TAG,28451.82208251953,32035.782165527344,30154.922088623047,29280.562133789062,29877.942108154297,28451.82208251953,32035.782165527344,30154.922088623047,29280.562133789062,29877.942108154297,27260.921905517574
[TG(45:1)]_FA14:0,0,6.575827307189938,0,1,1,TAG,67499.684814453125,73860.10559082031,70729.62463378906,67789.844482421875,73878.60546875,67499.684814453125,73860.10559082031,70729.62463378906,67789.844482421875,73878.60546875,69067.52478027344
[TG(45:1)]_FA16:0,0,7.435614979190353,0,1,1,TAG,167223.5906982422,50645.74377441406,155468.3563232422,156904.10607910156,144003.55227661133,167223.5906982422,50645.74377441406,155468.3563232422,156904.10607910156,144003.55227661133,63138.82342529297
[TG(45:1)]_FA16:1,0,6.424387514513464,0,1,1,TAG,68442.785400390625,63590.90411376953,62577.68444824219,63107.72454833984,64567.52471923828,68442.785400390625,63590.90411376953,62577.68444824219,63107.72454833984,64567.52471923828,54915.14422607422
[TG(45:1)]_FA18:0,0,4.690380396916325,0,1,1,TAG,18468.701171875,20615.921493530273,19031.06143188477,17420.261337280273,20228.00129699707,18468.701171875,20615.921493530273,19031.06143188477,17420.261337280273,20228.00129699707,18772.76141357422
[TG(45:1)]_FA18:1,0,5.451788928615075,0,1,1,TAG,32833.86193847656,33177.342529296875,32363.522186279297,30299.082153320312,33648.28240966797,32833.86193847656,33177.342529296875,32363.522186279297,30299.082153320312,33648.28240966797,31674.962310791016
[TG(45:2)]_FA14:0,0,4.53075381956305,0,1,1,TAG,15770.281234741213,17535.70110321045,16532.841232299805,15921.121215820312,19530.22152709961,15770.281234741213,17535.70110321045,16532.841232299805,15921.121215820312,19530.22152709961,17500.501266479492
[TG(45:2)]_FA16:0,0,10.233414740323202,0,1,1,TAG,1153083.6695251465,247142.58071899417,1084549.198486328,1058576.9565124512,914134.9743041992,1153083.6695251465,247142.58071899417,1084549.198486328,1058576.9565124512,914134.9743041992,845659.0048828125
[TG(45:2)]_FA16:1,0,7.729582687549824,0,1,1,TAG,191419.55825805664,106672.14721679688,154456.00994873047,199201.9557800293,147017.57077026367,191419.55825805664,106672.14721679688,154456.00994873047,199201.9557800293,147017.57077026367,124113.06985473631
[TG(45:2)]_FA18:0,0,4.629698710425376,0,1,1,TAG,19761.081466674805,18551.00148010254,17523.701110839844,17293.60122680664,17718.14128112793,19761.081466674805,18551.00148010254,17523.701110839844,17293.60122680664,17718.14128112793,19477.74136352539
[TG(45:2)]_FA18:1,0,4.781602705918644,0,1,1,TAG,19055.60122680664,19745.861373901367,21946.741607666016,20575.241439819336,21186.16162109375,19055.60122680664,19745.861373901367,21946.741607666016,20575.241439819336,21186.16162109375,18960.98141479492
[TG(45:2)]_FA18:2,0,5.5559789124150525,0,1,1,TAG,35796.36248779297,33539.34231567383,32894.2024230957,34744.18225097656,36134.1623840332,35796.36248779297,33539.34231567383,32894.2024230957,34744.18225097656,36134.1623840332,35956.842529296875
[TG(45:3)]_FA14:0,0,4.551092096897147,0,1,1,TAG,17268.00115966797,18214.02131652832,18318.621307373047,16194.741302490234,17197.30111694336,17268.00115966797,18214.02131652832,18318.621307373047,16194.741302490234,17197.30111694336,16620.461181640625
[TG(45:3)]_FA16:0,0,11.57410425607731,0,1,1,TAG,3662959.3244628906,657088.9371337891,3395119.110839844,1387078.630859375,2913777.868652344,3662959.3244628906,657088.9371337891,3395119.110839844,1387078.630859375,2913777.868652344,1064415.1668701172
[TG(45:3)]_FA16:1,0,10.491207453732919,0,1,1,TAG,1288087.565979004,610902.670501709,1071945.297607422,1480105.2556152344,982087.1843566896,1288087.565979004,610902.670501709,1071945.297607422,1480105.2556152344,982087.1843566896,796075.1465454102
[TG(45:3)]_FA18:0,0,4.772140129260787,0,1,1,TAG,24389.241943359375,18306.341369628903,17325.641220092773,22892.721908569336,19217.861434936523,24389.241943359375,18306.341369628903,17325.641220092773,22892.721908569336,19217.861434936523,17478.901153564453
[TG(45:3)]_FA18:1,0,4.718676959724397,0,1,1,TAG,18306.361206054688,18873.16123199463,18986.16146850586,19761.881271362305,20958.401489257812,18306.361206054688,18873.16123199463,18986.16146850586,19761.881271362305,20958.401489257812,20174.38146972656
[TG(45:3)]_FA18:2,0,4.898951392149587,0,1,1,TAG,22366.381546020508,20908.261642456055,23088.421752929688,23581.841583251953,21221.44158935547,22366.381546020508,20908.261642456055,23088.421752929688,23581.841583251953,21221.44158935547,20341.52146911621
[TG(45:3)]_FA18:3,0,5.8315528126611405,0,1,1,TAG,39515.743072509766,42043.922607421875,43699.64324951172,42756.18292236328,43274.923095703125,39515.743072509766,42043.922607421875,43699.64324951172,42756.18292236328,43274.923095703125,40820.98309326172
[TG(45:4)]_FA14:0,0,4.716318757421003,0,1,1,TAG,17838.401153564453,20377.121383666992,21398.161346435547,18714.621337890625,19653.761428833008,17838.401153564453,20377.121383666992,21398.161346435547,18714.621337890625,19653.761428833008,18310.321166992188
[TG(45:4)]_FA16:0,0,4.754518576969477,0,1,1,TAG,20244.541244506836,18210.261428833008,21328.681427001953,19437.501510620117,21536.861373901367,20244.541244506836,18210.261428833008,21328.681427001953,19437.501510620117,21536.861373901367,18343.541275024418
[TG(45:4)]_FA16:1,0,12.310381289370508,0,1,1,TAG,4649011.915771484,2094241.0541381836,3685477.530883789,5279813.509643555,3501874.1766967773,4649011.915771484,2094241.0541381836,3685477.530883789,5279813.509643555,3501874.1766967773,2723429.9346313477
[TG(45:4)]_FA18:0,0,4.338987380275003,0,1,1,TAG,15392.701080322266,15475.221076965332,14874.960952758787,14293.480895996094,15343.96110534668,15392.701080322266,15475.221076965332,14874.960952758787,14293.480895996094,15343.96110534668,14023.800872802734
[TG(45:4)]_FA18:1,0,5.210844261776016,0,1,1,TAG,28216.52178955078,27394.281814575195,26825.441772460938,25210.842193603516,28629.322036743164,28216.52178955078,27394.281814575195,26825.441772460938,25210.842193603516,28629.322036743164,28672.102249145508
[TG(45:4)]_FA18:2,0,4.8954602525213256,0,1,1,TAG,23856.401779174805,20732.581451416016,21920.901473999023,21401.921600341797,22863.84140777588,23856.401779174805,20732.581451416016,21920.901473999023,21401.921600341797,22863.84140777588,20647.46128845215
[TG(45:4)]_FA18:3,0,5.134225301337764,0,1,1,TAG,25390.021759033203,28561.9422454834,26735.502044677734,25558.761764526367,25766.801803588867,25390.021759033203,28561.9422454834,26735.502044677734,25558.761764526367,25766.801803588867,22302.781539916992
[TG(45:4)]_FA20:4,0,5.554634412770939,0,1,1,TAG,35704.52230834961,33324.12228393555,33958.02265930176,37037.482513427734,33612.04246520996,35704.52230834961,33324.12228393555,33958.02265930176,37037.482513427734,33612.04246520996,34495.78240966797
[TG(45:5)]_FA14:0,0,4.637904675345595,0,1,1,TAG,18407.601333618164,18800.421295166016,18579.66111755371,18401.88133239746,18442.901306152344,18407.601333618164,18800.421295166016,18579.66111755371,18401.88133239746,18442.901306152344,17360.6611328125
[TG(45:5)]_FA16:0,0,4.79598943790033,0,1,1,TAG,21101.14141845703,20534.04150390625,21328.281616210938,20846.26153564453,20403.18148803711,21101.14141845703,20534.04150390625,21328.281616210938,20846.26153564453,20403.18148803711,17856.38133239746
[TG(45:5)]_FA16:1,0,4.841697910879484,0,1,1,TAG,24650.701873779297,18938.781509399418,21333.081451416016,21341.861450195312,21209.941360473633,24650.701873779297,18938.781509399418,21333.081451416016,21341.861450195312,21209.941360473633,18424.301330566406
[TG(45:5)]_FA18:0,0,4.256063296017951,0,1,1,TAG,13449.000991821287,14511.341033935549,13885.820991516111,14994.201156616213,14390.74112701416,13449.000991821287,14511.341033935549,13885.820991516111,14994.201156616213,14390.74112701416,12956.960876464844
