lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_cortex,DOD94_F3_Female_WT_cortex,DOD94_F4_Female_5xFAD_cortex,FAD184_F3_Female_WT_cortex,FAD184_F4_Female_WT_cortex,FAD185_M1_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_cortex,FAD185_M4_Male_WT_cortex,FAD189_M1_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_cortex,FAD189_M3_Male_WT_cortex,DOD93_F4_Female_5xFAD_cerebellum,DOD94_F3_Female_WT_cerebellum,DOD94_F4_Female_5xFAD_cerebellum,FAD184_F3_Female_WT_cerebellum,FAD184_F4_Female_WT_cerebellum,FAD185_M1_Male_5xFAD_cerebellum,FAD185_M3_Male_5xFAD_cerebellum,FAD185_M4_Male_WT_cerebellum,FAD189_M1_Male_5xFAD_cerebellum,FAD189_M2_Male_5xFAD_cerebellum,FAD189_M3_Male_WT_cerebellum,Blank_Blank_Blank_Blank_Blank
"Cer(d15:2(4E,6E)/22:0)",-0.1463674224709658,2.011293225253269,0.24917243541688094,0.6176583947838734,0.9999248803854064,Cer,15612.30114364624,15550.201049804688,16381.601287841797,15335.440914154053,13704.501014709473,13922.780960083008,14138.961128234863,14434.44108581543,14744.121021270752,14791.641056060793,12872.281017303469,16302.401245117188,13689.92098236084,14387.181087493896,15632.481121063232,14658.561031341553,16413.701141357422,15234.941078186035,16359.761100769045,16832.38116455078,15258.201011657717,14800.121078491213,18799.70132446289
Cer(d16:1/17:0),-0.07623633485370374,3.1164431454216395,0.0676297757721045,0.7948196094798675,0.9999248803854064,Cer,34774.162616729736,33111.62224960327,34356.96235656738,33322.58235549927,33694.12236404419,32544.30239105225,30087.12213897705,32819.10223388672,30702.082370758057,32250.68225097656,31895.26209259033,32971.82236480713,32212.16222000122,34904.32255554199,32080.382194519043,32190.182315826416,32116.78240585327,32867.282371521,35013.8826713562,30662.4623336792,30477.12202835083,32572.522064208984,36450.52267456055
Cer(d16:1/23:0),-0.11737579144330576,1.9995715558987008,0.16026268974104596,0.6889147798708941,0.9999248803854064,Cer,15972.581100463867,14078.141017913818,15568.880962371826,15753.821151733398,14672.401050567629,15222.061172485352,12896.420970916748,14853.001037597656,13839.080905914308,15037.601051330566,12433.980861663818,15193.741157531738,13896.981113433838,12814.000881195068,14528.28094482422,16058.50117111206,14170.30097579956,15977.281127929688,16453.34104537964,14530.441158294678,17097.14121246338,14098.460983276367,20381.52138519287
Cer(d18:0/13:0),-0.09983894929800081,3.187409324032176,0.115979178080579,0.7334369860662764,0.9999248803854064,Cer,34742.1226234436,35933.86247253418,36501.7827796936,37479.40260314941,31645.542278289795,30308.66212081909,31720.562351226807,34509.24262237549,32942.30228805542,34275.9224281311,31087.222202301025,36365.54264831543,35501.26263809204,34958.662437438965,34735.22247314453,34635.2624168396,32309.46241378784,32888.02233123779,33999.20252609253,33001.18245315552,32970.62227630615,34112.0022277832,41184.04275512695
Cer(d18:0/14:0),-0.0830587327184362,3.5857741384872757,0.08027697904594788,0.7769224078052582,0.9999248803854064,Cer,47451.60304641724,42872.00319290161,46641.42350006104,49564.12321472168,45508.06323242188,42399.82286071777,42210.26313018799,47784.783447265625,41879.26295471192,44387.382736206055,44885.68304824829,45247.34315872192,46051.78342437744,45615.58321762085,42708.70296478272,44670.38332366943,46059.30335998535,44951.90305328369,48081.343395233154,40891.40249633789,48796.66363525391,44408.60333251953,50856.26361083984
Cer(d18:0/15:0),-0.09457416369824834,3.3668655522410313,0.1040736553491115,0.7469947947792531,0.9999248803854064,Cer,40167.84285354614,40687.363262176514,44745.12339782715,41793.66339492798,35674.32266616821,37007.40281677246,36772.10262298584,36081.30255508423,39188.64268875122,38944.762882232666,34106.66249084473,38587.44245147705,44358.24347305298,40398.642765045166,38729.46300506592,37844.36276245117,40858.682846069336,36120.5022315979,38714.362716674805,35089.10238265991,40227.98283004761,36905.062686920166,43407.602966308594
Cer(d18:0/16:0),-0.13686375556006636,4.419334395683127,0.21792792204360012,0.6406232935341268,0.9999248803854064,Cer,79974.1051826477,83352.90625,81246.4455833435,81731.28587341309,78008.54574203491,81676.66585922241,72034.26511001587,84614.58559799194,79170.10614395142,82711.9054031372,72689.42499923706,84393.82570648193,87549.22595214844,84274.88641357422,84133.48678970337,80079.20567321777,79869.20553207397,83568.6861000061,81674.50540161133,79696.90618515015,80425.22552490234,81067.00584411621,84237.666015625
Cer(d18:0/17:0),-0.10727406682210153,4.542954281570423,0.13390286566885834,0.7144192463236775,0.9999248803854064,Cer,91101.926612854,88085.46615219116,91385.34692764282,91433.30626296996,80608.02551269531,87410.88585281372,82830.12548828125,87013.68675231934,83901.02618789673,88186.4662322998,81791.76581192017,90778.02634429932,87310.84657669067,91555.80668258668,92498.04691314696,83965.305908203125,88821.34634017944,90390.90681838988,90093.78596115112,85371.24632263184,79013.16506195068,87248.24577331543,103740.6279296875
Cer(d18:0/18:0),-0.08754819265651306,3.159262849036046,0.08918535841296205,0.7652153693560643,0.9999248803854064,Cer,36887.94264602661,32066.00249862671,35706.782413482666,36209.36262893677,32053.002380371097,33156.86259460449,30753.642280578613,33265.722438812256,31845.12244796753,31420.32205581665,32116.482219696045,33834.44240570068,33551.46224975586,32767.402256011963,30480.36231231689,33715.56238555908,37273.72235107422,34742.36245727539,34133.96224975586,35232.86259841919,31016.96227645874,32977.74195480347,40826.322814941406
Cer(d18:0/19:0),-0.08001784527247038,3.000407388348002,0.07450358826163495,0.7848889953658758,0.9999248803854064,Cer,33230.16226196289,28428.781982421875,30856.54225158692,30543.361965179443,28367.642013549805,30120.26225662231,30449.802276611328,29770.7022857666,28957.502017974857,30705.56222915649,28052.901851654053,29062.32204055786,28106.38200759888,29814.002101898197,31681.00221633911,26465.02179336548,30181.72234725952,30595.50214767456,32531.58222579956,30399.822052001957,30146.382049560547,28889.56202697754,37957.802490234375
Cer(d18:0/20:0),-0.12117277511707784,3.096866181346436,0.17082269841006337,0.6793816822621651,0.9999248803854064,Cer,31112.742065429688,30155.022212982178,34924.72247314453,31333.442337036133,30214.822399139404,31507.022216796875,31117.422145843502,31627.14239883423,33007.98237609863,30230.682048797607,31759.90231704712,33852.14227294922,33138.36236190796,33334.6024017334,33228.80244445801,31396.762268066406,31887.14221572876,31587.022342681885,31163.06232452393,28480.68199539185,34584.20236968994,31276.262237548828,40378.80267333984
Cer(d18:0/21:0),-0.15117871177453363,3.5984280402041033,0.2658597586596443,0.6061227014450985,0.9999248803854064,Cer,36531.20247268677,35480.582595825195,38000.42264556885,38682.12272644043,35773.44235992432,36643.76253890991,32025.942459106445,32202.182514190677,35519.002685546875,34120.102420806885,32691.24237060547,37584.30250167847,35352.92248535156,35049.442684173584,38058.46258544922,36946.442291259766,34091.98222351074,39211.22263336182,42874.04292297363,34859.78244018555,34345.642333984375,37660.14265823364,161184.93188476562
Cer(d18:0/22:0),-0.13092628160985878,3.4913592891381473,0.1994210718618774,0.6551885464543922,0.9999248803854064,Cer,37716.36284637451,34470.36245727539,33372.38251876831,32259.84223175049,30053.802211761475,33626.722007751465,36827.46269607544,31949.30226516724,33008.0623626709,30555.0623664856,32408.682468414307,38958.74268722534,33468.14252471924,32442.302211761475,36040.26258087158,29613.522232055664,35577.862243652344,32541.302448272705,35679.76254272461,32596.802394866943,32736.88222503662,36175.44243621826,147861.1506652832
Cer(d18:0/23:0),-0.12397427916057743,3.38576653084943,0.1788137798486673,0.6723946473859159,0.9999248803854064,Cer,39711.66292190552,37533.1626625061,35940.2226600647,37050.38261795044,35273.68222808838,38674.12237548828,34378.342529296875,39442.822872161865,32530.14256286621,37131.7423248291,34754.02237701416,38206.20275115967,40684.6828918457,36473.56256484985,36822.94278717041,36612.28256607056,39119.74306869507,35438.6826133728,40498.46237182617,39290.962890625,35160.822635650635,35241.48257446289,70578.20520019531
Cer(d18:0/24:0),-0.09073905179827167,4.445104718155514,0.09581100465698,0.7569157122562519,0.9999248803854064,Cer,86618.80596923828,82748.78503417969,80016.42519378662,82209.40594482422,77432.32586669922,86423.96627807617,77581.04536437988,80959.24505615234,79418.88580703735,74470.06478500366,71637.64483642578,85742.02587890625,83221.10552978516,77975.40559005737,78156.84543991089,79638.3258934021,79919.34609603882,86271.2456665039,79263.04558181763,80736.42628479004,74791.02529525757,78261.60557174683,115357.70776367188
Cer(d18:0/25:0),-0.10154810781778352,4.54205969574659,0.11999264451435465,0.7290424672916951,0.9999248803854064,Cer,89519.90710449219,94114.78674316406,91169.466552734375,91326.4462890625,83630.54620361328,79363.0454864502,81549.76550292969,90099.36657714844,81923.58613204956,89664.26611328125,87143.046630859375,92031.826416015625,87855.44641113281,90483.78649902344,89213.5064086914,80984.94548416138,91216.70703125,89104.58612060547,90220.14683532716,92729.82678222656,89076.80584716797,84531.40580749512,94354.74658203124
Cer(d18:0/26:0),-0.15503125468530984,4.117705447581285,0.27959011379880394,0.596969996547498,0.9999248803854064,Cer,68330.02510070801,62487.86441040039,62454.364501953125,63412.58447265625,61770.02416992188,61181.38473510742,58213.50390625,65348.04479980469,57392.923828125,59514.42425537109,56215.56396484375,70470.36489868164,59688.2243347168,65314.08465576172,67369.90530395508,67364.82507324219,65579.3648071289,60587.32409667969,67847.84460449219,60328.90432739258,57594.70385742188,66768.48498535156,98408.84783935548
Cer(d18:0/27:0),-0.14504686276767123,4.031495091259275,0.2447509541201498,0.6207955872547072,0.9999248803854064,Cer,69504.88458251953,54372.70385742188,59181.38438415527,62190.44430541992,54053.863708496094,57819.64419555664,59269.223709106445,63833.8046875,52580.38430786133,56766.18408203125,54817.66394042969,69159.14501953125,56022.64364624024,59216.1047668457,65340.425384521484,60247.52499389648,61380.82437133789,59016.78405761719,64432.72378540039,58092.60391235352,55452.564025878906,61771.76403808594,88581.96716308594
Cer(d18:0/29:0),-0.11415882584166415,3.102435840399455,0.15162457249584094,0.6969876679574972,0.9999248803854064,Cer,33994.08241271973,32759.62252807617,32461.20223999023,34240.90229797363,31491.66229248047,31782.222274780277,28035.28192138672,32056.622444152832,34658.92254638672,28680.261993408203,30909.52220153809,34358.842346191406,28500.84215164185,31092.902374267574,35078.30268859863,31572.322204589844,33201.90232849121,33436.92227172852,34573.22229003906,32371.182235717773,33321.14260864258,32191.30258178711,36515.04244995117
Cer(d18:0/30:0),-0.1818115366381029,2.8833990573029094,0.3844224743321547,0.535245854615425,0.9999248803854064,Cer,27204.461875915527,27814.542041778564,29677.042064666748,30704.862174987797,24409.281631469727,28696.78205871582,21743.6414642334,23626.86149597168,24751.781776428223,24802.901653289795,25106.7015953064,28090.98225402832,27708.961826324463,24526.52160263061,28551.80206298828,30297.72213745117,25524.66183853149,27595.30181121826,29722.942226409912,29354.80193328857,29697.761920928955,29686.841918945312,36017.642486572266
Cer(d18:0/31:0),-0.031193946496971943,2.6588971793515044,0.011323299578641866,0.9152562708977322,0.9999248803854064,Cer,24742.36168289185,26701.24179458618,24296.281768798828,23637.521533966064,23668.821701049805,21935.861526489258,22864.32149887085,22871.5818901062,22151.221435546875,22769.54160690308,23060.3614654541,23577.181644439697,25123.821842193604,23195.721897125244,23105.041736602783,23284.921562194824,20097.78148651123,23096.061630249023,23700.92171859741,23165.20170211792,21101.82138061523,20493.94152450561,33543.66241455078
Cer(d18:0/32:0),-0.14258535108343431,2.6342854521885015,0.2364894839089402,0.626753171705614,0.9999248803854064,Cer,23413.681804656982,20589.521476745605,25555.161739349365,23274.221591949463,20966.36156463623,21570.06149291992,20953.701473236084,21700.321563720703,22125.72158050537,20830.68137741089,21675.561420440677,25307.481605529785,23366.62171936035,22828.12176132202,23416.06169128418,22037.10148620605,22110.7216796875,23205.52172088623,23299.0616645813,21651.30154037476,23201.10161972046,22257.60162353516,35743.24252319336
Cer(d18:0/h17:0),-0.0815055420003149,3.0884797059447924,0.07730001877106218,0.7809902436881391,0.9999248803854064,Cer,33122.38247680664,33276.00244522095,34064.462436676025,34745.92212295532,31254.902114868164,30669.10232162476,28425.142066955566,33356.282596588135,27337.541904449463,31470.762187957764,31489.58211898804,33308.54216003418,32537.762268066406,33309.202419281006,30771.402221679688,30408.18190765381,31338.442276000977,32776.20241546631,35512.2825088501,28616.481914520264,32713.54225540161,29977.12212753296,36675.40258789063
Cer(d18:0/h24:0),-0.09822815875953879,4.536257640618173,0.11227643067356041,0.7375671883205872,0.9999248803854064,Cer,90111.84606933594,92577.70642089844,92395.82666015624,90929.8663330078,86180.206298828125,77468.22467041016,83268.92608642578,85975.64602661133,83538.485595703125,86204.026123046875,86297.86590576172,88769.56591796875,90199.146240234375,87226.62628173828,87797.76672363281,81588.82585144043,89157.206298828125,89823.62646484375,95729.88653564452,86536.2260131836,90034.86669921875,83361.3263130188,95063.60705566406
Cer(d18:0/h26:0),-0.16174785734811786,4.051442142165581,0.3043270667312754,0.5811823690423777,0.9999248803854064,Cer,70268.46490478516,55942.8440246582,55259.80383300781,64617.92498779297,57681.00411987305,54450.76416015625,55698.10372924805,64810.86460876465,56564.284088134766,56025.303619384766,54590.76374816895,66215.26470947266,56483.40383911133,62074.284240722656,68007.32498168945,62321.344177246094,61350.36444091797,60313.14416503906,67200.52493286133,60508.34442138672,56643.48376464844,60236.66418457031,92062.6470336914
Cer(d18:1/12:0),-0.09457695299509394,2.457491594816405,0.1040694773010955,0.7469996995486533,0.9999248803854064,Cer,20754.981384277344,20025.6813659668,21164.941387176517,20211.54160690308,21638.621585845947,19101.22146987915,20193.12144088745,21931.20160675049,18289.86124801636,21665.90142440796,19664.68128585815,19367.58120727539,22049.861473083496,19344.841499328613,20212.781406402588,21252.18154144287,19378.70127105713,19732.221336364742,20383.381408691406,21191.04148864746,21996.08132171631,21327.20162582397,25365.0817565918
Cer(d18:1/14:0),-0.09156191046409522,2.817389743581514,0.09754547630107879,0.7547952812235226,0.9999248803854064,Cer,24270.92168807984,26256.76166152954,27552.30194091797,27659.601860046387,25028.48164367676,24513.221645355225,23877.261756896973,28710.72185134888,27785.80192565918,25662.501903533936,25621.42177581787,23848.00161743164,27523.7419128418,24085.541748046875,26406.361770629883,24364.501750946045,26277.74179458618,26372.58214187622,24017.621700286865,28698.662147521973,28969.762130737305,28825.56223297119,34530.7822265625
Cer(d18:1/16:0),-0.1182382364000982,3.0536697849168433,0.16265065035281623,0.6867277602817362,0.9999248803854064,Cer,31213.34225082397,30572.102005004883,31531.442279815677,30523.62209701538,32209.38210678101,28985.36209487915,28759.202014923096,31579.6420211792,31714.02206802368,30587.46212387085,29329.06202697754,31810.48220062256,32259.922401428223,31257.482334136963,29826.66215133667,32962.72247314453,31564.742218017574,31715.422424316406,32920.542278289795,28974.7020111084,31581.30241394043,29848.94221496582,38499.72271728516
Cer(d18:1/17:0),-0.08635005427514675,3.1064655440225515,0.08676085995614358,0.7683361613939004,0.9999248803854064,Cer,30800.04202270508,35245.24241256714,33118.58227157593,32649.442176818848,31011.782188415527,30776.222339630127,30098.58229827881,32542.60229873657,33663.64241409302,33055.942348480225,30234.462242126465,32092.6622505188,34497.522468566895,32953.8224029541,30878.96221923828,30692.221981048584,30365.18207550049,28611.021697998047,32890.20235443115,32236.16244506836,34181.60223007202,32891.422397613525,40616.56295776367
Cer(d18:1/18:0),-0.11276859570227482,2.6725423298591218,0.14794806784857428,0.7005040210471352,0.9999248803854064,Cer,25078.821865081787,24161.90171051025,24609.02177810669,24048.62171936035,22428.521556854248,24975.38191986084,23499.68169403076,21475.821407318115,24254.98175430298,24803.90171813965,22078.1215133667,24599.30186843872,25927.6418800354,24907.781616210938,24303.78160095215,22816.44162750244,24346.522033691406,23388.88164520264,23787.30164718628,22690.621673583984,24485.341945648197,23338.021640777588,28675.522033691406
