Lipid,Class,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,M1FAD173-5xFAD-Diencephalon10x_01182023,M2FAD173-5xFAD-Diencephalon10x_01192023,DOD100-M1-WT-diencephalon10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,M5FAD173-WT-Diencephalon10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
22:0 Campesteryl ester,CE,896566.9890136719,939694.8839035034,509218.2499542236,95272.74718475342,195138.1933746338,472356.95237731934,330720.66106414795,102224.66787719728,105651.5481300354,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
"22:0 Cholesteryl ester, 20:0 Sitosteryl ester",CE,4193570.23059082,2436225.9285354614,1227538.8339004517,487762.71195983887,245699.79766082764,491573.2315979004,408879.0844268799,132412.4898223877,79871.64535522461,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
22:0 Sitosteryl ester,CE,765647.420135498,885845.569229126,525418.6844100952,82712.30665969849,204437.7543678284,486894.434677124,369547.3709869385,114893.82941436768,228572.99380493164,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
22:1 Campesteryl ester,CE,1047875.6008148192,946360.6265792848,542836.6854553223,118994.38879013062,192189.37321090695,438211.0646972656,309484.4637756348,99733.32707595824,102455.64757919312,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
"22:1 Cholesteryl ester, 20:0 Stigmasteryl ester, 20:1 Sitosteryl ester",CE,4263195.970428467,2450399.517211914,1237139.4935913086,480094.9753990173,260850.21912384036,483708.2539367676,420318.2272872925,128342.92868804932,78654.8657836914,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
"22:1 Stigmasteryl ester, 22:2 Sitosteryl ester",CE,755514.5677680969,944503.3225631714,491153.4977798462,81157.6648902893,208831.17345809937,491484.9942550659,370056.0489387512,108360.74819946288,206498.9136428833,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
22:2 Campesteryl ester,CE,3415261.498123169,1941418.5549240112,950963.794708252,341881.02141952515,226201.9358673096,366085.0646057129,299380.28102111816,109228.78860855104,80835.36569976807,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
"22:2 Stigmasteryl ester, 22:3 Sitosteryl ester",CE,743872.3928756714,898655.6136779785,502230.538608551,85175.60606384277,209764.5725975037,490631.93672180176,363682.14473342896,113005.9493637085,160474.38968276978,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
22:3 Campesteryl ester,CE,4006962.4003601074,2313333.353652954,1145395.0406341553,463608.8536758423,215819.47241592407,427643.9084777832,345265.1865081787,99418.78695678712,78485.72638702393,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
22:3 Stigmasteryl ester,CE,723321.4232177734,894071.6810836792,463588.0719909668,83160.50679779053,201195.9746055603,474261.485168457,322717.52098083496,99826.9475517273,107463.74801254272,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
"22:4 Cholesteryl ester, 20:3 Stigmasteryl ester",CE,4550953.7470703125,2741932.9650878906,1526239.79296875,680709.7716064453,397991.8699951172,825638.3364257812,752051.2749023438,282835.4387817383,370215.2233886719,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
22:5 Cholesteryl ester,CE,4551026.404541016,2730467.060913086,1502246.861694336,666926.9046630859,385240.2494506836,781182.6794433594,727029.6968994141,266388.83935546875,343852.4637451172,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
22:6 Cholesteryl ester,CE,4458070.431640625,2715212.2209472656,1491101.0864257812,645550.1623535156,377736.9682617188,792286.6184082031,704965.5673828125,258944.73635864255,318345.9444580078,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
"24:1 Cholesteryl ester, 22:0 Stigmasteryl ester, 22:1 Sitosteryl ester",CE,741502.5326538086,901822.6605300904,507127.1789741516,85131.08557891846,202069.635471344,502742.6997833252,380739.0824661255,113668.9673461914,225753.29443740845,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
3-hydroxyarachidonoylcarnitine,CAR,1856874.8933105469,2316012.537353516,1997917.2893066409,1784077.2758789062,2009942.3466796875,1799780.4743652344,1569145.6931152344,1896938.0458984373,1852556.1604003904,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
"3-hydroxyeicosanoylcarnitine, Cervonyl carnitine",CAR,1554010.6118164062,1916138.784423828,1676102.2985839844,1419993.0892333984,1622108.3797607422,1492376.4155273438,1272668.7355957031,1561962.6239013672,1670603.4350585938,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
"3-hydroxylinoleoylcarnitine,",CAR,15726473.67578125,17840220.71875,15795650.27294922,23904027.19970703,23345401.69580078,24845405.71484375,20141493.19873047,7696857.471191406,2200595.70703125,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
"3-hydroxypalmitoleoylcarnitine, Heptadecanoyl carnitine",CAR,7174074.618164063,7910488.398925781,7254243.041503906,10290363.202148438,10271814.326171877,10120286.5234375,8644065.336914062,4404611.219238281,2678909.9697265625,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
"Arachidyl carnitine, O-[(9Z)-17-carboxyheptadec-9-enoyl]carnitine",CAR,1828917.915527344,1991359.2607421875,1810925.8793945312,1731165.087890625,1800051.0874023438,1702237.0874023438,1567913.7353515625,1825566.8857421875,1844464.9086914065,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
C12:0,FA,91115.66660308838,71487.16569900513,123507.88874053957,163278.9520263672,470759.61096191406,69178.10479736328,89496.72622680664,807750.4308166504,75923.3450012207,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
C12:1,FA,55532.34419250488,39086.12285614014,61801.26460266113,111234.48831176758,281311.47912597656,54428.58346557617,68969.32496643066,320718.3243408203,73215.28530883789,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
C14:0,FA,1170713.64453125,826162.8178710938,1642767.3564453125,1318476.87109375,3246147.341796875,797848.4155273438,1038947.3747558594,6086357.071289063,693541.4095458984,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
C14:1,FA,676127.4266967773,453576.5722351074,738303.3325195312,866707.7004394531,1378913.4365234375,615082.2641601562,682291.145690918,1603733.1870117188,740184.6535644531,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
C15:0,FA,115329.78874206544,71964.42558288574,126095.18968200684,219580.85522460935,930123.4244384766,110539.58795166016,123724.40884399414,1152721.5948486328,129704.048828125,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
C15:1,FA,224627.8755645752,120627.1275024414,319949.92462158203,382008.1252136231,1273499.8322753906,210501.9548339844,202034.65341186523,1514256.1926269531,272115.42083740234,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
C16:0,FA,660947.4272155762,333656.00215148926,657447.0054016113,1526596.5797729492,20384292.18188477,529921.4750976562,620287.5859985352,24158374.688964844,774104.8880310059,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
C16:1,FA,94007.92626190186,56306.563552856445,99747.12615966795,231847.9754486084,1546353.6267089844,86202.68649291992,91125.6865158081,2158698.156677246,136898.70957183838,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
C17:0,FA,123095.10919189452,70313.40487670898,199605.27545166016,280185.3179626465,2158119.063598633,100422.14749145508,122047.9882965088,2972810.925720215,140066.65022277832,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
C17:1,FA,70450.06484985352,45439.243103027344,86452.7459564209,128715.72891235352,599384.6622924805,61690.26426696777,74057.78514099121,625535.0833129883,70801.5651550293,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
C18:0,FA,426597.04763793945,219438.0149841309,444225.1284637451,1346389.8979797363,22369922.444458008,352334.68466186523,399402.2286453247,22949736.43359375,531086.4338760376,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
C18:1,FA,88829.32608032227,54966.26390075684,97842.06655883788,174634.31256103516,821000.8999023438,82890.0258178711,86888.56616210938,954833.6274414062,104823.58738708496,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
C18:2,FA,102454.0072479248,57258.20389556885,84487.14624023438,167009.63201904297,1293343.8269042969,70807.24513244629,76265.94551086426,719817.4752197266,77342.70542907715,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
C18:3,FA,64677.52456665039,39599.40270996094,70027.02490234375,114559.92778015137,476275.4567871094,64590.524490356445,63170.42427062988,639759.1867675781,80425.24575805664,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
C18:4,FA,49328.70357513428,29003.78202819824,48505.68350219727,73670.14505004883,230079.23529052731,46533.32337188721,43442.8631439209,297272.72036743164,51582.26365661621,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
C19:0,FA,105501.5679321289,66115.86447143555,122316.62759399414,291172.8797149658,3124553.2182617188,98136.66693115234,111588.76774597168,2496712.6459960938,127139.60901260376,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
C20:0,FA,8062.020561218262,7630.060550689697,7644.300556182861,557594.1999511719,5679542.154785156,7596.040508270264,7619.42049407959,3588110.912597656,7613.20051574707,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
C20:1,FA,8027.760559082031,7921.62052154541,7731.320571899414,114871.64810180664,926097.329284668,8022.220550537109,7994.180530548096,840781.7383422852,7613.340526580811,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
C20:3,FA,99969.18690872192,80306.24538421631,55090.103660583496,419988.68908691406,1269601.508544922,91157.68614196776,103897.3074798584,1108946.6127929688,13496.580974578856,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
C20:4,FA,50165.02364349365,32843.202407836914,54698.72380065918,90197.84600830078,432405.37017822266,46574.74308776856,53875.42372894287,525532.2166137695,45044.56342697144,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
C20:5,FA,115540.4878540039,65532.80462646485,121636.38887023926,228006.81616210935,1827520.5756225584,95898.60676574708,99464.44665527344,2234795.3063964844,136633.4702758789,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
C22:0,FA,25602.04180908203,21803.521533966064,28705.34211730957,110343.7876815796,2754172.4453125,26260.50191116333,25082.26183319092,1738271.1184082031,28793.822025299072,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
C22:1,FA,15473.281070709229,12471.68091583252,16434.541130065918,55796.564041137695,890322.2864990234,15058.681056976318,15180.181098937988,562976.8242797852,17784.141235351562,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
C22:4,FA,13585.921005249023,11539.5608253479,14676.78102874756,56848.224044799805,306389.14248657227,14099.04095840454,14168.140979766846,407576.4501953125,16067.361099243164,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
C22:5,FA,24488.881816864014,16209.861194610596,27121.201824188232,105347.7876739502,1437332.3403930664,22931.98175811768,24359.44175720215,1739447.8699951172,29294.74184417725,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
C22:6,FA,18355.7612991333,13451.860969543455,22489.261589050293,99266.50688171388,1055587.523071289,17181.101203918457,17762.741245269775,826280.32421875,27184.26198196411,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
C24:0,FA,12932.640964508057,10754.52074432373,11117.600845336914,29923.922172546387,7642.500549316406,12339.840816497805,11470.440799713137,7645.300586700439,12727.700942993164,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
C24:1,FA,11746.800834655762,11010.84075164795,12209.96086883545,35551.122413635254,7644.420555114746,11309.860774993896,12344.300842285156,7645.220573425293,12003.96082687378,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: WT | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: WT__Brain Region: diencephalonBlank1,5,3,10xBlank_01202023
