Lipid,Class,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,M1FAD173-5xFAD-Diencephalon10x_01182023,M2FAD173-5xFAD-Diencephalon10x_01192023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Hippo10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
PEo (40:2),PE,76449.68591308594,69752.38439941406,69678.72454833984,70114.94458007812,57209.94396972656,75470.1650390625,70881.3451538086,36153.582458496094,55774.68371582031,54995.184143066406,67354.98455810547,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PEo (40:3),PE,108766.36822509766,91917.6264038086,100672.12701416016,116152.62786865234,98312.94677734375,98596.84716796875,91777.10650634766,33346.962268829346,89640.32452392578,63903.40478515625,62180.68426513672,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PEo (40:4),PE,100833.28759765625,94851.50659179688,136259.24810791016,88499.02600097656,77087.80517578125,98214.52746582031,89598.7660522461,38826.08278656006,78298.72467041016,71622.3646850586,65576.48498535156,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PEo (40:5),PE,146543.62841796875,137195.9110107422,213344.9549560547,135659.03076171875,117780.38763427734,139818.8900756836,130401.96868896484,40565.242919921875,124384.84704589844,129952.68920898438,103374.60748291016,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PEo (40:6),PE,760379.9854125977,720103.0008544922,901165.6768798828,794539.7785644531,655233.3315429688,675794.8889160156,759719.2194824219,36789.18246459961,827124.1087036133,900752.5665893555,704991.9232788086,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PEo (42:0),PE,65596.44482421875,64663.084869384766,63250.46472167969,57328.72448730469,54242.04406738281,64279.8642578125,63108.14465332031,32577.382232666016,46132.603118896484,49865.383728027344,54419.50369262695,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PEo (42:2),PE,94029.3471069336,82754.30560302734,97542.08712768555,92628.12658691406,70162.18426513672,95726.40612792969,85301.68579101562,35548.142654418945,85502.44543457031,64363.624450683594,55708.50402832031,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PEo (42:4),PE,217147.49615478516,200121.0791015625,178594.9962158203,166375.21124267578,154981.89233398438,173441.2123413086,194501.28955078125,34530.30256652832,162053.28964233398,195157.37670898438,324055.8346557617,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PEo (42:6),PE,124135.28912353516,119256.41015625,119720.26852416992,103557.54833984375,112056.08792114258,158426.65209960938,143702.9087524414,31732.34243774414,104704.80624389648,101626.72674560547,124321.7060546875,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PEp (16:0),PE,251169.0972290039,222606.99530029297,219816.8980102539,418059.7351074219,263602.8385925293,214841.87295532227,197271.03378295898,24910.341918945312,339464.2777404785,159676.39315795898,54986.14303588867,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PEp (20:0),PE,53882.94369506836,55237.904235839844,63896.864807128906,6040.200435638428,35550.462493896484,48970.544189453125,54936.24334716797,23669.06167602539,32086.682586669922,35011.90234375,64054.60452270508,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PEp (28:0),PE,46192.26335144043,46191.18322753906,41532.602630615234,34385.74272155762,31737.622192382812,44417.62307739258,41803.46250915527,19323.44142150879,37828.12260437012,36251.10283660889,45536.66323852539,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PEp (30:0),PE,55023.144134521484,61388.584045410156,43204.04296875,47735.783294677734,38488.02279663086,58625.264099121094,55591.743713378906,22156.981506347656,40800.00325012207,42621.24365234375,42990.90328979492,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PEp (30:1),PE,57859.1643371582,54773.244079589844,47992.68344116211,41499.28289794922,43364.14309692383,56323.44415283203,58983.143798828125,22415.001678466797,45886.02265930176,44158.14392089844,62109.14465332031,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PEp (32:1),PE,64988.123779296875,62870.92404174805,60323.3044128418,54781.183822631836,48193.4231262207,65226.0048828125,57085.58349609375,22913.02165222168,55198.62328338623,48173.68394470215,61631.52438354492,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PEp (34:4),PE,54545.88415527344,51968.20330810547,42986.442962646484,39328.44274902344,58340.34411621094,52623.74395751953,48710.80349731445,27924.52166366577,34615.64236450195,36340.96203613281,53312.764068603516,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PEp (36:5),PE,83961.74584960938,89037.32531738281,75987.58465576172,64709.94467163086,71942.52517700195,79311.46520996094,85327.76672363281,34741.402351379395,70511.28588867188,71109.1653137207,88156.58575439453,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PEp (36:6),PE,128701.32873535156,119788.86865234375,249197.61590576172,104069.82800292969,98205.20733642578,148869.13214111328,123040.38989257812,30879.982173919678,122923.48797607422,128862.90954589844,67523.58465576172,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PEp (40:7),PE,108454.04815673828,116515.06927490234,186654.4956665039,102622.2866821289,101637.38659667969,108680.54693603516,99946.30603027344,33458.8426361084,93979.96716308594,93555.28619384766,63073.764892578125,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PEp (42:0),PE,67671.54431152344,62738.484375,57738.18438720703,57994.904541015625,50124.084045410156,78571.72540283203,64634.80529785156,32115.402145385742,54040.904296875,48854.503479003906,65286.44451904297,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PEp (42:4),PE,62150.42395019531,55461.56399536133,55328.88342285156,48559.38348388672,46814.043518066406,66829.38427734375,52469.74383544922,30971.042434692383,43825.12368774414,42189.52279663086,55964.783630371094,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (14:0),PG,89092.84759521484,86966.28625488281,86250.64630126953,75101.62530517578,67410.04513549805,27099.622066497803,93128.02642822266,14533.980953216553,94931.66613769531,70276.74453735352,50930.9035949707,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (18:4),PG,70874.26434326172,68988.00497436523,77864.28503417969,43407.50328063965,50610.84323120117,19232.261386871338,77246.4856262207,16483.46114730835,47370.08346557617,48520.2234954834,61716.084716796875,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (20:0),PG,71234.06494140625,84153.34555053711,82781.88632202148,51911.16345214844,58910.64392089844,24829.941898345947,69657.02432250977,19511.281448364258,68653.44454956055,85083.10527038574,52910.88430786133,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (22:2),PG,69647.88473510742,69045.94515991211,89776.64556884766,49668.48336029053,54714.383377075195,23554.6618309021,65715.28497314453,15187.781143188477,58817.16358947754,51804.162353515625,55415.843673706055,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (24:0),PG,75010.72607421875,95667.9059753418,101553.74723815918,53127.10417175293,90617.20492553711,49079.72381591797,89944.68453979492,14448.141082763672,84345.48495483398,117103.84881591797,44715.28372192383,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (24:1),PG,109177.02758789062,112716.06787109375,106247.08801269531,95172.46716308594,96555.60668945312,44602.08322143555,112305.1474609375,49533.56349182129,99262.14709472656,101123.84680175781,89024.44677734375,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (26:0),PG,66235.84509277344,84886.80572509766,74311.68463134766,46195.34280395508,58374.72375488281,24587.721324920654,66110.66394042969,14626.540954589844,61566.14442443848,101972.0287475586,77219.28582763672,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (28:0),PG,718908.9151000977,670174.6101074219,650422.0460205078,680955.0684814453,826968.3687744141,264386.68099975586,1016613.8433227539,21802.26148223877,782895.7040405273,915152.0684204102,642308.7884521484,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (28:1),PG,69539.72497558594,81051.10522460938,73453.96551513672,59529.964416503906,61926.12438964844,26846.00193786621,77196.04577636719,25180.161743164062,64154.104248046875,62034.70373535156,66218.52410888672,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (28:2),PG,53529.94366455078,50906.14373779297,60729.04376220703,38068.5224609375,44777.603454589844,23745.461559295654,55748.8837890625,13637.940998077393,49136.78338623047,47175.40380859375,85055.92672729492,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (30:0),PG,81537.98608398438,98035.78625488281,80108.8060913086,68573.1455078125,90816.98699951172,32787.12222290039,80228.04504394531,29750.70202255249,75579.54516601562,94880.78686523438,63750.92449951172,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (30:1),PG,52076.263427734375,56070.34362792969,50230.44332885742,41905.222747802734,41835.14291381836,18835.421421051025,55197.92404174805,13778.760929107666,44006.68325805664,44039.84292602539,40275.58282470703,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (30:2),PG,63196.82540893555,57632.56311035156,56427.523529052734,40607.882720947266,41277.02262878418,23800.501441955566,65149.54425048828,14760.300914764404,44766.80288696289,46555.50321960449,52244.96357727051,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (30:3),PG,62836.44418334961,65559.02520751953,58737.664001464844,45472.78323364258,54388.44338989258,29765.922412872314,76447.86486816406,16092.001083374023,68295.22457885742,62917.48434448242,53280.26364135742,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (30:4),PG,47431.04391479492,51552.944091796875,45182.622985839844,35421.26232910156,44195.46307373047,22770.881744384766,54187.56381225586,14433.560955047607,37764.0827331543,43492.103286743164,45092.143463134766,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (32:0),PG,102661.30920410156,122131.96990966797,90913.38623046875,78924.9262084961,97710.2476196289,39577.30274963379,115070.44732666016,21391.061458587646,87876.62707519531,111980.74896240234,68149.18524169922,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (32:1),PG,68470.18572998047,75817.4644165039,76655.34420776367,68881.66543579102,59248.243103027344,25372.121620178223,74694.26599121094,14159.2610206604,74797.98553466797,57182.02453613281,39920.783111572266,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (32:2),PG,392078.50762939453,398096.94775390625,512530.8069458008,582529.606628418,395898.5482788086,119164.9298248291,413328.43322753906,26959.901775360107,605861.0270385742,246204.4418334961,62236.564208984375,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (32:3),PG,63209.6640625,65859.7043762207,58968.36376953125,49142.40414428711,46723.10299682617,23466.881675720215,73803.7056274414,15343.681079864502,54519.024169921875,57137.94415283203,43656.642974853516,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (32:4),PG,71272.84426879883,69176.14544677734,57781.50408935547,64012.52453613281,66856.82427978516,28669.12201690674,78410.9853515625,15332.041122436523,55551.9635925293,65611.50494384766,43767.94314575195,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (32:5),PG,56995.0637512207,66687.0654296875,55179.38348388672,45016.043365478516,738903.2070922852,28723.361907958984,67011.54473876953,24903.141830444336,50010.76354980469,53159.36410522461,52170.14404296875,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (34:0),PG,66877.00415039062,83671.3861694336,68513.7046508789,54289.243560791016,64896.94482421875,31330.44228744507,72769.9653930664,20180.881317138672,60963.64401245117,66616.06436157227,49477.183349609375,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (34:1),PG,97016.3271484375,110687.7080078125,94483.4663696289,71242.86572265625,70110.50451660156,35052.26232910156,94466.78662109375,27320.36191558838,63624.60461425781,75185.30548095703,58451.984619140625,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (34:2),PG,62951.82421875,66409.44396972656,70047.14520263672,53909.764251708984,46673.04379272461,25164.001960754395,66322.66430664062,18729.521453857422,50971.34387207031,51579.94384765625,45983.30322265625,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: diencephalon vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
