Lipid,Class,DOD100-M1-WT-cortex10x_01202023,DOD99-M2-WT-cortex10x_01202023,M5FAD173-WT-Cortex10x_01192023,DOD100-M1-WT-diencephalon10x_01202023,DOD99-M2-WT-diencephalon10x_01202023,M5FAD173-WT-Diencephalon10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
PG (42:10),PG,60959.76477050781,63663.584869384766,55439.142974853516,56988.463806152344,56950.963806152344,61894.284576416016,65537.6849975586,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (42:11),PG,211025.7693786621,205345.13668823242,192983.83486938477,159590.43127441406,173374.3127746582,257570.59176635742,425765.8896789551,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (42:2),PG,61565.16424560547,62189.46389770508,65301.14498901367,46682.3434753418,53564.103515625,62149.844787597656,35810.40270996094,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (42:3),PG,244389.21502685547,191108.21502685547,255126.0132446289,85029.10598754883,169165.3916015625,264390.27673339844,68653.12451171875,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (42:4),PG,46201.92303466797,49291.34387207031,60225.58432006836,42988.94256591797,43789.843322753906,54926.943298339844,30665.162048339844,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (42:5),PG,44851.363220214844,52950.54333496094,49600.5637512207,44707.50329589844,50938.74362182617,47873.883728027344,34417.342712402344,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (42:6),PG,111978.44787597656,96676.70874023438,86121.02471923828,101639.36755371094,103990.80810546875,68201.84521484375,39467.10256958008,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (42:7),PG,55914.76446533203,52699.023986816406,54640.36395263672,51237.02395629883,52168.983825683594,60893.08416748047,40694.882751464844,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (42:8),PG,63201.343505859375,67711.52502441406,68634.38497924805,62403.044921875,62190.14422607422,77945.88589477539,42254.74349975586,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (42:9),PG,98093.30688476562,111742.00793457031,117689.04864501953,101952.6469116211,97977.24578857422,123386.61059570312,41169.52258300781,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (44:0),PG,32861.7825012207,32521.52227783203,33691.542541503906,34965.44259643555,33262.96224975586,35666.96252441406,24744.541900634766,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (44:1),PG,29842.182052612305,34037.30229187012,32411.2022895813,31198.042190551758,33282.902084350586,33987.62259674072,28024.14193725586,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (44:10),PG,75505.92578125,67778.64581298828,57772.48425292969,78740.9857788086,65068.80432128906,65297.764404296875,38662.6628112793,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (44:12),PG,80839.92565917969,61501.40411376953,50526.483642578125,77035.52551269531,62287.164001464844,53533.223388671875,36960.40249633789,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (44:2),PG,37004.942321777344,39444.44257354736,38754.9227104187,37355.402976989746,33939.68244934082,42575.04299926758,31114.98211669922,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (44:3),PG,32100.20236968994,35796.282653808594,35820.062576293945,36100.4821395874,29534.821868896484,36767.962982177734,27819.921768188477,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (44:4),PG,36113.30276489258,35939.44256591797,36859.12268066406,31918.322357177734,35511.52276611328,35768.102447509766,28805.081985473633,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (44:5),PG,34946.762603759766,35725.982360839844,36506.70275878906,32406.202529907227,34901.16226196289,36045.62239074707,22608.84161376953,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (44:6),PG,35425.34240722656,38206.00277709961,35387.64245605469,35133.322357177734,36211.682540893555,42121.50277709961,29619.32179260254,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (44:7),PG,39800.882751464844,41860.48272705078,37747.86277770996,36157.48257446289,34939.702545166016,37912.96269226074,30537.3224029541,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PG (44:8),PG,38250.26290893555,40996.06311035156,42299.7428894043,36939.802673339844,36329.3825378418,43682.42297363281,27194.722106933594,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PGo (20:0),PG,107032.38772583008,112998.56848144531,2096.8401527404785,95003.36639404297,104923.28881835938,3931.2803230285645,129101.58911132812,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PGo (28:0),PG,45792.54333496094,47109.96301269531,43562.302978515625,40495.5032043457,43321.10287475586,47538.78332519531,39178.362701416016,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PGo (30:0),PG,124834.84765625,118421.48690795898,129981.07046508789,98987.46765136719,111013.54626464844,81314.30645751953,36833.5026550293,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PGo (30:1),PG,54072.783752441406,63302.0439453125,66229.48439025879,51926.68359375,59348.16375732422,66532.88589477539,31758.76239013672,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PGo (32:0),PG,49651.88299560547,53017.70394897461,47567.543701171875,46557.283203125,48915.94323730469,54591.664642333984,42436.62286376953,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PGo (32:1),PG,38855.72317504883,40278.74264526367,40180.48254394531,36497.322692871094,37011.022369384766,42592.64289855957,36412.56280517578,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PGo (34:0),PG,111612.10733032227,129640.26983642578,129005.35140991211,133062.38961791992,121249.7887878418,97997.7671508789,83248.26483154297,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PGo (34:2),PG,58538.74411010742,60914.184509277344,58075.86437988281,51145.7839050293,51063.40393066406,60707.744079589844,43904.3034362793,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PGo (34:3),PG,51776.42431640625,55654.40444946289,46732.243255615234,50068.703369140625,50303.22366333008,54144.42349243164,42189.14324951172,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PGo (34:4),PG,49149.02374267578,51076.18356323242,50440.663665771484,46450.84396362305,48449.08349609375,50942.82339477539,38706.40280151367,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PGo (36:0),PG,62443.60369873047,64263.56329345703,59897.085052490234,58077.323822021484,64343.26449584961,59334.32354736328,34644.582427978516,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PGo (36:1),PG,285783.7366333008,224637.09796142578,266618.97576904297,208030.53521728516,246040.82153320312,135002.35064697266,53039.72396850586,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PGo (36:2),PG,53417.90362548828,62212.984130859375,58624.18405151367,55131.56329345703,57494.00372314453,58052.843994140625,42934.363037109375,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PGo (36:4),PG,52028.80285644531,60861.964111328125,55364.96389770508,48457.92364501953,47689.803131103516,56044.363525390625,36157.40249633789,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PGo (36:5),PG,49421.10395812988,54335.72375488281,51333.34359741211,44552.302978515625,47136.86340332031,55139.163970947266,40131.24282836914,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PGo (38:0),PG,143249.34857177734,152169.31298828125,173180.0138244629,132979.26892089844,147475.99182128906,116730.86724853516,38564.10284423828,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PGo (38:1),PG,66932.4848022461,65572.30456542969,65872.94485473633,70386.44537353516,76129.94500732422,69604.48468017578,41037.882232666016,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PGo (38:2),PG,77546.48443603516,84578.00561523438,82885.78546142578,78902.7846069336,82291.90655517578,74408.54528808594,44233.76318359375,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PGo (38:3),PG,102217.14749145508,94767.34692382812,87379.40594482422,84786.5853881836,103856.68701171875,68430.84481811523,43287.62268066406,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PGo (38:4),PG,66897.48486328125,80640.86560058594,71416.92556762695,70333.10461425781,74597.46496582031,74299.46478271484,49617.463287353516,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PGo (38:6),PG,54999.484130859375,63028.8639831543,60036.14419555664,52333.483459472656,57005.624572753906,60651.12423706055,40650.76266479492,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PGo (40:0),PG,100427.04815673828,93013.34545898438,84274.74530029297,105722.20715332031,95471.30651855469,83753.54583740234,47382.54318237305,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PGo (40:1),PG,76822.50582885742,73884.94479370117,70736.5443725586,77105.1254272461,90438.94757080078,70072.9055480957,42035.14306640625,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PGo (40:2),PG,61305.5849609375,67165.044921875,65676.56460571289,66872.92471313477,66537.72482299805,64940.70413208008,47293.363342285156,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PGo (40:4),PG,53854.503967285156,53457.72344970703,49574.54382324219,48547.442810058594,47624.90316772461,55652.70379638672,37771.54263305664,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PGo (40:5),PG,49527.46350097656,55823.5442199707,56264.343688964844,50647.163482666016,50807.943359375,60157.104431152344,43497.00296020508,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PGo (40:6),PG,106125.02682495117,115162.54913330078,119155.5092163086,90970.80603027344,103260.30822753906,126965.17022705078,117214.88705444336,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PGo (40:9),PG,247498.19506835938,232130.27764892578,444719.8696899414,115702.68768310547,249815.9822998047,196742.75912475586,40586.04315185547,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PGo (42:0),PG,50446.10366821289,51210.94323730469,48612.52342224121,45254.70333862305,46148.44317626953,54689.8434753418,36547.522888183594,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PGo (42:1),PG,52096.18359375,56030.16375732422,53552.804290771484,52350.0634765625,52250.76345825195,66231.34411621094,37186.402770996094,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PGo (42:2),PG,81075.36456298828,93059.50799560547,90816.74588012695,85602.42660522461,78245.78515625,98828.24572753906,41483.44284057617,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
PGo (42:4),PG,137700.07131958008,125004.08850097656,133589.42797851562,102255.64846801758,111570.43115234375,163631.09649658203,260236.63716125488,Genotype: WT | Brain Region: cortex,Genotype: WT | Brain Region: diencephalon,Genotype: WT__Brain Region: cortex vs Genotype: WT__Brain Region: diencephalonBlank1,3,3,10xBlank_01202023
