Lipid,Class,BlankBrain_NA_x,C-1BrainF,C-2BrainF,C-3BrainF,C-4BrainM,C-5BrainM,C-6BrainM,E-1BrainF,E-2BrainF,E-3BrainF,E-4BrainM,E-5BrainM,E-6BrainM,BlankPlasma_NA,C-1BMVF,C-1PlasmaF,C-2BMVF,C-2PlasmaF,C-3BMVF,C-3PlasmaF,C-4BMVM,C-4PlasmaM,C-5BMVM,C-5PlasmaM,C-6BMVM,C-6PlasmaM,E-1BMVF,E-1PlasmaF,E-2BMVF,E-2PlasmaF,E-3BMVF,E-3PlasmaF,E-4BMVM,E-4PlasmaM,E-5BMVM,E-5PlasmaM,E-6BMVM,E-6PlasmaM,blankBMV_NA,BlankBrain_NA_y,Title1,Title2,Title,length1,length2,Blank_name
LPS(16:1),PS,3254.76021194458,3366.540225982666,4533.38028717041,3507.3402252197266,4705.560348510742,3911.4203033447266,3983.820281982422,3784.280246734619,4165.520320892334,4768.440319061279,3562.980255126953,3953.0002937316895,3949.8002548217773,3551.66024017334,2463.660182952881,2313.3801460266113,5179.220325469971,4235.58028793335,3076.800205230713,3267.7602500915527,2786.8201904296875,4033.960262298584,4505.080291748047,4127.460285186768,4046.9402618408203,3521.940254211426,3678.000259399414,2928.5202140808105,3607.4602584838867,4034.9002838134766,2464.8601722717285,2979.62020111084,3685.5203132629395,4133.22029876709,4145.140247344971,3723.0002365112305,5235.960338592529,2397.680160522461,2659.240177154541,3254.76021194458,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
LPS(17:2),PS,1533.5601119995117,1462.7801055908203,2181.340129852295,1380.5600852966309,1720.940113067627,1334.3200912475586,1374.8600997924805,1681.0601234436035,1790.5201301574707,1623.1001091003418,1413.9000968933105,1373.4200973510742,1608.1000938415527,1556.3800888061523,1437.5600967407227,1313.1200828552246,1291.8800926208496,1580.4401016235352,1730.4601364135742,1437.1200981140137,1662.7001037597656,1471.7401008605957,1614.8201179504395,1390.8201065063477,1525.3201065063477,1662.1601181030273,1528.5801124572754,1481.4400939941406,1740.7001266479492,1531.4801177978516,1327.2800788879395,1526.2201042175293,1478.4401092529297,1623.000114440918,1592.0001106262207,1389.6000862121582,1446.7201080322266,1406.7200965881348,1475.3801078796387,1533.5601119995117,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
LPS(18:1),PS,1664.4601097106934,1662.5201263427734,1830.4601402282715,1643.4401092529297,2089.720157623291,2093.1001625061035,1625.0801162719727,1930.1801567077637,1820.5601119995117,2411.820182800293,1390.2400970458984,2137.200149536133,2528.0801696777344,1491.6201133728027,1352.0001029968262,1323.100082397461,1776.5001220703125,2118.8401374816895,1771.3401260375977,1540.1001014709473,1863.9001235961914,1908.4601287841797,1476.1001091003418,2219.4201622009277,1698.7801094055176,2101.8001441955566,1347.4600944519043,1950.2401428222656,1997.1001472473145,1477.3801002502441,1743.4601249694824,2214.9601402282715,1570.9001159667969,2092.060146331787,1578.8401145935059,2282.920150756836,1410.1201057434082,1731.8801307678223,1548.1400985717773,1664.4601097106934,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
LPS(18:2),PS,1317.5000953674316,1369.8200874328613,1652.0001220703125,1544.6600914001465,1826.6401290893555,1410.6400985717773,1718.760124206543,1683.1601066589355,1319.880084991455,1572.340129852295,1356.2200927734375,1519.3801078796387,1792.460132598877,2086.3001441955566,1494.4801063537598,1353.2000999450684,1307.180088043213,2397.5801696777344,1531.3201179504395,1506.4800987243652,1546.880111694336,1598.1601104736328,1454.3800926208496,1754.140121459961,1457.2201080322266,2493.2801933288574,1509.7401161193848,2090.1601524353027,1349.1800994873047,2081.8401527404785,1280.1200904846191,1526.16011428833,1407.6200942993164,2725.460205078125,1496.2401275634766,2086.000160217285,1262.180088043213,2821.680244445801,1401.2800979614258,1317.5000953674316,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
LPS(18:3),PS,1715.7201309204102,1413.5200996398926,1450.7800941467285,1644.300121307373,1370.5201034545898,1676.000129699707,1603.9201202392578,1696.5801277160645,1356.1600914001465,1993.1001319885254,1544.4201049804688,1830.0801315307617,2077.12015914917,1841.8601379394531,1625.060131072998,1689.2601318359375,1413.860092163086,1813.8401260375977,1710.5601196289062,1752.3600959777832,1578.940097808838,2159.5001640319824,1942.820140838623,1896.0801162719727,1827.8001251220703,1525.300106048584,1700.3001251220703,1474.860107421875,1491.16011428833,1861.2401237487793,1453.8401069641113,1439.2001037597656,1465.9201049804688,1903.440143585205,1283.4200973510742,1916.0001220703125,1944.000129699707,1497.500114440918,1424.4200897216797,1715.7201309204102,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
LPS(18:4),PS,1717.760124206543,1400.740089416504,2283.520160675049,2042.280128479004,1788.0201301574707,1808.7201461791992,1841.180118560791,2403.480155944824,1567.4401016235352,2007.2801361083984,1782.5801162719727,2451.7401733398438,2347.420177459717,1461.2001037597656,1850.380142211914,1314.820110321045,1751.7601318359375,1489.4201049804688,1726.9601211547852,1606.520107269287,1543.1801261901855,1626.8201141357422,1568.200107574463,1588.0801048278809,1481.5801086425781,1719.760124206543,1488.620101928711,1885.2001457214355,1883.5001335144043,1684.6001281738281,1539.720115661621,1734.7400932312012,1565.0801162719727,1389.3800888061523,1582.2001190185547,1534.8801002502441,1336.3200950622559,1624.16011428833,1344.0801048278809,1717.760124206543,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
LPS(20:0),PS,1805.800121307373,1287.660083770752,2684.8401679992676,1378.8000869750977,3987.2202224731445,1481.4400939941406,1501.4600982666016,4426.700336456299,1518.1001052856445,3798.780300140381,1660.7801132202148,4028.1402473449707,5899.1803855896,2287.420166015625,1270.780086517334,1408.000099182129,1913.960117340088,3248.6002616882324,1694.1401252746582,1506.4600982666016,1586.8001174926758,2775.2601737976074,1659.0001335144043,1848.2001304626465,1752.560131072998,2474.7001724243164,1837.4001274108887,1898.8601379394531,1576.5801086425781,1761.360122680664,1399.920093536377,1951.560146331787,1320.1200866699219,1559.880111694336,1408.4200973510742,1799.9001235961914,1327.7601013183594,1486.6600914001465,1473.0201148986816,1805.800121307373,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
LPS(20:1),PS,1567.9401168823242,1311.8800888061523,1569.9401206970215,1336.04008102417,1569.0801086425781,1406.1800994873047,1444.5401153564453,1500.4201011657715,1249.4200897216797,1372.5000953674316,1396.4800872802734,1423.1000938415527,1424.1800956726074,1349.0201034545898,1342.1200904846191,1250.6400871276855,1309.5401039123535,1365.760097503662,1558.60009765625,1406.5801010131836,1358.3000984191895,2007.7001304626465,1567.3201179504395,1487.5801048278809,1328.4001007080078,1506.0401077270508,1398.2600898742676,1367.9800987243652,1601.9801025390625,1552.9001121520996,1326.260097503662,1520.9201049804688,1336.420078277588,1405.5801048278809,1260.500087738037,1548.8800926208496,1436.0801048278809,1304.4000854492188,1380.7801094055176,1567.9401168823242,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
LPS(20:2),PS,1579.3400955200195,1588.520107269287,1463.3801002502441,1509.8401107788086,2019.9201431274414,1328.2000923156738,1441.9001121520996,1471.0401000976562,1418.7000999450684,2015.3601455688477,1317.6800918579102,1539.7601051330566,1548.9201011657715,1471.5001106262207,1300.7600898742676,1288.2400970458984,1359.8600959777832,1604.1001243591309,1341.900074005127,1552.2801132202148,1429.4601097106934,1371.14009475708,1453.2601013183594,1347.2000846862793,1662.3401222229004,1596.7201080322266,1603.2400932312012,1555.5201034545898,1721.0801124572754,1353.9201049804688,1306.2000923156738,1517.2801132202148,1458.880084991455,1437.06010055542,1561.3601112365723,1471.160099029541,1262.8600807189941,1528.1601066589355,1433.4401054382324,1579.3400955200195,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
LPS(20:3),PS,1470.9000930786133,1349.9600868225098,1794.2401275634766,1752.1801376342773,2253.5801429748535,1354.9401092529297,1532.520118713379,1875.280128479004,1346.5200881958008,3866.520278930664,1790.3201141357422,1929.240135192871,4389.740287780762,1725.0201148986816,1424.000114440918,1279.6600875854492,1392.6001014709473,1716.020118713379,1795.5001182556152,1412.0001029968262,1690.68013381958,1659.5001220703125,1433.1401138305664,1321.1200904846191,1430.5601081848145,1514.6201057434082,1270.3600997924805,1316.5800857543945,1499.3001174926758,1425.4000968933105,1322.1400871276855,1548.820110321045,1436.7200927734375,1605.6201095581055,1465.5801048278809,1496.5601043701172,1460.780101776123,1660.0801391601562,1346.3400955200195,1470.9000930786133,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
LPS(20:4),PS,1315.4800987243652,1395.3801040649414,1489.2200927734375,1346.5800895690918,2338.26016998291,1446.1201133728027,1714.6001358032227,1589.8401107788086,1408.2000846862793,7511.180450439453,1831.7201385498047,3199.220230102539,11650.760837554932,2207.4001426696777,1357.220085144043,1416.900089263916,1675.6201400756836,1956.0201377868652,1389.5801048278809,1525.160099029541,1643.5001182556152,1498.9401016235352,1626.1001243591309,1406.7201042175293,1445.540111541748,2490.460205078125,1417.240089416504,1526.6001091003418,1514.3400955200195,1884.6201248168945,1243.0600776672363,1764.5401191711426,1318.5200881958008,1682.0601196289062,1324.040096282959,1421.1800956726074,1260.0400886535645,2058.0001487731934,1621.7001152038574,1315.4800987243652,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
LPS(20:5),PS,1503.620101928711,1508.6001014709473,1897.680118560791,1581.6201171875,4415.720245361328,1544.0001182556152,1580.0401077270508,1644.6401023864746,1446.8601036071777,14785.681175231934,2984.74019241333,4576.900279998779,20656.641609191895,1301.960090637207,1686.500129699707,1534.140121459961,1544.180118560791,1320.6600952148438,1392.6600914001465,1477.180088043213,1547.8401145935059,1355.1000862121582,1864.4801406860352,1599.7601203918457,1367.700107574463,1427.6200981140137,1326.2201042175293,1630.9601097106934,1800.5001220703125,1506.1601066589355,1632.4601249694824,1705.040126800537,1259.820083618164,1861.14013671875,1562.8401145935059,1456.840103149414,1444.5800895690918,1562.8201179504395,1391.8000946044922,1503.620101928711,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
LPS(21:0),PS,2473.4201850891113,1441.180088043213,1834.620132446289,1705.820125579834,1994.0001525878906,1434.2200927734375,1703.4601249694824,1372.1800918579102,1782.3001289367676,2466.660182952881,1341.520092010498,1841.1801414489746,3153.7602348327637,1415.2401084899902,1471.500114440918,1547.220115661621,1523.7201118469238,1767.3801193237305,1451.260108947754,1438.020107269287,1628.3000984191895,1642.1201171875,1833.2201309204102,1580.9001121520996,3068.440196990967,1890.300121307373,1440.840103149414,1630.320110321045,1572.1601066589355,1589.260108947754,1462.1200942993164,1388.9400939941406,1819.3601341247559,1954.0801315307617,1376.9000968933105,1940.9401359558105,1644.6801109313965,1301.0801010131836,1645.560115814209,2473.4201850891113,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
LPS(22:0),PS,1293.9400901794434,1549.0401153564453,1402.2400856018066,1345.840087890625,1875.3801345825195,1325.6600952148438,1497.7400856018066,1472.4801063537598,1309.2800941467285,1688.7800979614258,1698.5001106262207,1659.5601196289062,2135.460136413574,1842.700122833252,1478.0000953674316,1366.040096282959,1584.0601119995117,1417.5601081848145,1391.8200988769531,1369.4200897216797,1343.0600967407227,1408.4200973510742,1406.4200973510742,1644.9601097106934,1644.6201095581055,1530.100112915039,1523.7401161193848,1543.820110321045,1601.200107574463,1320.1200904846191,1323.0401000976562,1601.4001197814941,1652.5401153564453,1413.000099182129,1652.780117034912,1454.6400985717773,1340.6600875854492,1505.8200988769531,1377.14009475708,1293.9400901794434,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
LPS(22:1),PS,1368.5200881958008,1341.600082397461,1461.180088043213,1253.740077972412,1642.3601303100586,1306.1800956726074,1373.2601051330566,1668.5801086425781,1395.2201042175293,2670.440174102783,1328.8400840759277,2007.8801460266113,2188.3201637268066,1292.3600959777832,1441.4401016235352,1249.5000953674316,1310.500099182129,1475.4001007080078,1324.0001029968262,1331.7600860595703,1247.3600883483887,1565.860092163086,1524.6400985717773,1715.06010055542,1353.4200897216797,1385.6600952148438,1400.8800964355469,1263.8800888061523,1470.1601104736328,1287.8200912475586,1305.4600830078125,1501.2201194763184,1336.6000900268555,1557.8001136779785,1364.2800941467285,1398.7600936889648,1422.4600982666016,1380.4001083374023,1251.3200874328613,1368.5200881958008,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
LPS(22:2),PS,1600.2001190185547,1648.0401191711426,3330.6402473449707,1623.940113067627,9924.860717773438,2149.380153656006,5532.8203773498535,4965.640338897705,2798.5602073669434,28625.92226409912,3388.3802185058594,8325.240516662598,25808.201900482178,1928.240146636963,1645.3401260375977,1300.360092163086,1534.9401054382324,1761.7601280212402,1753.4801292419434,1615.2801132202148,1805.6201248168945,1736.8801307678223,1706.6201286315918,1603.7801132202148,1658.64013671875,1867.020133972168,1481.680103302002,1568.5001106262207,1590.2001113891602,1480.4601097106934,1255.6000900268555,1450.6600952148438,1658.1001091003418,1766.920124053955,1665.2401123046875,1393.8201141357422,1372.7801055908203,1596.5201225280762,1484.2401084899902,1600.2001190185547,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
LPS(22:4),PS,1607.600112915039,1400.2600936889648,1586.7401084899902,1445.720100402832,1839.980125427246,1413.1400985717773,1800.3401336669922,1410.200107574463,1817.0801467895508,3505.5602264404297,1511.1800956726074,1875.3401145935059,2069.320137023926,1365.3200988769531,1416.7601013183594,1326.8801002502441,1330.2000846862793,1812.3201179504395,1345.3800926208496,1457.3001136779785,1338.9000968933105,1723.66011428833,1344.6200828552246,1644.3601112365723,1492.8600997924805,1826.6201400756836,1415.8201026916504,1579.3000984191895,1334.160099029541,2082.180149078369,1490.3400993347168,1432.1801071166992,1285.7600784301758,1978.200138092041,1455.1001052856445,1645.5001106262207,1246.6400718688965,1495.3000946044922,1317.0200805664062,1607.600112915039,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
LPS(22:6),PS,1984.800148010254,1251.5600967407227,1856.4201278686523,1340.4801025390625,1967.5401344299316,1379.2801055908203,1378.760108947754,1879.080135345459,1562.340103149414,1751.6601219177246,1599.2001266479492,1553.880111694336,1929.4801292419434,1475.6001052856445,1421.940113067627,1332.800090789795,1387.6400909423828,2239.960163116455,1387.5200881958008,1473.1000862121582,1713.040126800537,1555.0600967407227,1398.220100402832,1866.8601150512695,1799.6201210021973,1660.1201210021973,1368.6401023864746,1636.9201202392578,1743.4601249694824,1653.08012008667,1242.9000816345215,1431.8400993347168,1582.960117340088,1816.6601448059082,1367.5201034545898,1870.6801300048828,1398.7000923156738,1373.240089416504,1322.5200958251953,1984.800148010254,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
LPS(O-16:0),PS,3671.6002235412598,2495.1201705932617,8452.860607147217,2927.7201957702637,7065.580513000488,2662.340171813965,2435.340175628662,8044.540458679199,2731.5801734924316,6356.840442657471,2417.4401473999023,7545.180507659912,6662.76053237915,3915.8602714538574,2879.4401893615723,1864.6601333618164,8933.240505218506,8320.120544433594,7316.320556640625,2923.2201957702637,7907.520584106445,10333.820701599121,11981.580619812012,7627.860584259033,12892.160984039307,8533.680698394775,8039.9404945373535,9860.420837402344,11477.620761871338,7485.880504608154,2831.2602195739746,8181.080585479736,7922.720611572266,9614.10069656372,9736.980686187744,7369.200481414795,7282.940483093262,6129.040412902832,5061.52038192749,3671.6002235412598,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
LPS(O-18:0),PS,12693.88092803955,5417.120391845703,9589.000587463379,6441.38041305542,17599.10125732422,7371.400470733643,6305.080505371094,11204.8607711792,6561.88053894043,14662.480995178223,7800.540523529053,9778.520740509033,14257.441135406494,10945.940811157227,4811.360294342041,4530.520305633545,10556.720817565918,7631.160541534424,7105.300457000732,7326.320560455322,8524.600643157959,5762.600452423096,7229.580493927002,6827.800548553467,8452.240539550781,6666.120429992676,6018.700435638428,6973.760536193848,7431.600452423096,5822.280460357666,5432.960426330566,5042.260360717773,8633.620597839355,6206.680416107178,7358.260509490967,5273.520324707031,6939.780544281006,6759.720462799072,8022.360496520996,12693.88092803955,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
LPS(O-20:0),PS,1833.5401229858398,1469.0400924682617,3128.4602394104004,1572.6200981140137,3861.960262298584,1440.8800964355469,1676.0401229858398,2476.440170288086,1912.660140991211,4672.540325164795,1621.2201118469238,3847.420265197754,5136.540351867676,2133.400146484375,1494.1201133728027,1329.6000900268555,1735.6801109313965,1911.9601440429688,2330.720142364502,1513.9601097106934,1464.5000953674316,1790.9801330566406,1570.7401161193848,1586.6401062011719,1689.360107421875,1552.7800979614258,1796.3401222229004,1701.1401290893555,2509.600200653076,1568.2201232910156,1365.3600959777832,1668.6801147460938,1634.7401084899902,1613.1201210021973,1915.5001335144043,1293.3600845336914,1603.9001007080078,1596.220115661621,1951.9001235961914,1833.5401229858398,Type: Brain,Type: Plasma BMV,Type: Brain vs Type: Plasma BMV,13,26,BlankBrain_NA
