Lipid,Class,E-4BMVM,E-4BrainM,E-4LiverM,E-4PlasmaM,E-4RetinaM,E-5BMVM,E-5BrainM,E-5LiverM,E-5PlasmaM,E-5RetinaM,BlankBrain_NA,Title1,Title2,Title,length1,length2,Blank_name
CAR(9:0)_QUAL,CAR,3856.8003005981445,4230.800289154053,3653.780300140381,3882.5602798461914,3382.6402168273926,3871.840274810791,4140.720294952393,4011.3802795410156,4273.820274353027,4038.0402755737305,4914.3603439331055,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
CAR_QUAL,CAR,2657.6201705932617,2245.1801567077637,2312.26016998291,2288.0001640319824,2023.7201538085938,2291.6401557922363,2605.8601684570312,2903.300224304199,2834.700206756592,2894.220226287842,2772.180202484131,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
CE(12:0),CE,5864.060443878174,5381.18034362793,5644.280372619629,5352.560344696045,5206.200359344482,5729.060405731201,5708.140369415283,5432.640350341797,5552.680416107178,5641.740394592285,5800.720371246338,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
CE(14:0),CE,5450.540390014648,5737.96036529541,5635.940380096436,6398.1804275512695,5630.580364227295,5779.140419006348,5689.760398864746,5645.920364379883,5843.660381317139,5467.620372772217,5981.700416564941,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
CE(14:1),CE,5562.220401763916,5332.140369415283,5764.160369873047,5542.460380554199,5372.600360870361,5464.760398864746,5442.160377502441,5596.800388336182,6031.060417175293,5584.960380554199,7014.760513305664,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
CE(15:0),CE,5760.86039352417,5883.560382843018,5889.060394287109,5873.400424957275,6220.060440063477,5792.420375823975,5590.580383300781,6328.720420837402,6137.420459747314,6161.040412902832,7441.620487213135,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
CE(15:1),CE,7783.040538787842,7263.600490570068,7608.380573272705,9493.66068649292,7897.660564422607,7914.100574493408,8604.840618133545,8168.080585479736,8698.700592041016,7750.90055847168,18900.541374206543,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
CE(16:2),CE,5673.000431060791,5612.8603439331055,5759.820381164551,5563.960372924805,5944.540424346924,5657.920406341553,5619.5203857421875,5668.640365600586,5455.780384063721,5714.780384063721,6895.380485534668,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
CE(16:3),CE,5259.260368347168,5426.800350189209,5357.140384674072,5618.520389556885,5544.640377044678,5689.160423278809,5326.8603515625,5330.920330047607,5482.880393981934,5410.640354156494,11436.580768585205,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
CE(17:0),CE,5589.6604347229,5889.0203857421875,5689.840362548828,6301.280426025391,5726.9003829956055,5505.280376434326,5565.360366821289,6064.120403289795,6439.42045211792,5572.620376586914,8295.700603485107,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
CE(17:1),CE,5434.080402374268,5350.540344238281,5351.640354156494,5776.440406799316,5805.760383605957,5274.540374755859,5668.360347747803,5398.300350189209,5450.640392303467,5452.860382080078,10507.160717010498,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
CE(18:3),CE,5469.94038772583,5418.2403564453125,5469.320358276367,5390.92036819458,5346.760368347168,5576.340370178223,5566.200328826904,5593.060398101807,5732.8803787231445,5357.0803871154785,5887.540390014648,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
CE(19:0),CE,6092.140426635742,5676.92036819458,5724.7003746032715,7897.500537872314,5969.940410614014,5933.540424346924,5953.180423736572,5763.440391540527,5780.140411376953,5620.260349273682,41647.74311065674,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
CE(20:0),CE,25764.961917877197,24130.561626434326,28883.302013397217,27660.581966400146,26035.081897735596,23994.801685333252,28216.221996307373,24871.481689453125,30145.14208984375,24287.40163040161,47982.543533325195,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
CE(20:1),CE,5215.960395812988,5518.220333099365,5216.100368499756,5537.0803871154785,5274.340370178223,5530.480407714844,5321.680347442627,5337.5803565979,5499.400394439697,5349.240337371826,7028.180534362793,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
CE(20:2),CE,5664.800422668457,5460.340362548828,5647.260391235352,5789.760452270508,5743.860401153564,5527.100368499756,6360.900424957275,5561.780380249023,5455.040382385254,5682.4003829956055,7078.980506896973,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
CE(20:3),CE,5287.3203773498535,5279.260326385498,5441.8803787231445,5494.040412902832,5379.860355377197,5290.02038192749,5547.820384979248,5283.580333709717,6431.96044921875,5437.580368041992,5735.940395355225,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
CE(20:4),CE,5606.720401763916,5546.160343170166,5245.680366516113,6186.7803955078125,5408.220359802246,5326.420387268066,5384.820358276367,5309.580352783203,6966.180473327637,5287.400333404541,5514.300373077393,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
CE(20:5),CE,5508.700401306152,5750.020343780518,5450.120365142822,6179.260444641113,5402.060359954834,5511.300392150879,5811.080394744873,5829.820384979248,6018.240432739258,5452.540370941162,6008.260387420654,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
CE(22:0),CE,5779.460422515869,5565.340362548828,5479.32035446167,5718.660369873047,5570.700416564941,5153.980339050293,5278.000358581543,5486.780364990234,5911.740421295166,5367.140354156494,9566.500667572021,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
CE(22:1),CE,5409.06037902832,5301.780334472656,5321.040340423584,5594.200382232666,5398.080375671387,5513.640419006348,5461.060352325439,5585.180377960205,5817.440383911133,5376.240364074707,5415.260341644287,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
CE(22:2),CE,5248.620391845703,5369.180339813232,5274.400360107422,5265.1203689575195,5275.880355834961,5332.400375366211,5384.460353851318,5354.380348205566,6224.660449981689,5273.420356750488,5566.560417175293,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
CE(22:3),CE,5241.7003746032715,5373.520351409912,5297.620376586914,5561.800384521484,5352.140357971191,5350.52038192749,5461.460342407227,5460.200347900391,11012.480739593506,5345.120361328125,5780.1603927612305,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
CE(22:4),CE,5442.7403564453125,5284.920337677002,5405.340354919434,5597.600383758545,5271.400333404541,5366.140380859375,5392.66032409668,5241.720329284668,14393.121063232422,5171.3603439331055,5703.060390472412,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
CE(22:5),CE,5420.620399475098,5470.540363311768,5208.800342559814,5665.760368347168,5557.940357208252,5470.040390014648,5917.080352783203,5456.620384216309,6111.380420684814,5556.7203941345215,8826.960594177246,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
CE(22:6),CE,5471.300395965576,5300.060333251953,5329.160358428955,6077.980422973633,5418.140354156494,5441.840385437012,5335.840370178223,5452.400367736816,6866.380462646484,5398.4603843688965,14324.620933532715,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
CE(24:1),CE,6884.120452880859,6441.500431060791,6736.340473175049,7450.620513916016,7093.880489349365,6410.100448608398,6338.180438995361,7918.960540771484,7408.360527038574,7147.260494232178,7668.76053237915,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
CE(46:3;O2),CE,5122.26037979126,5158.920303344727,5143.600364685059,5158.020366668701,5135.540355682373,5135.74036026001,5155.240325927734,5143.3403244018555,5120.260372161865,5207.880374908447,5205.880355834961,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
CE(48:3;O2),CE,5121.420375823975,5136.1003494262695,5144.46036529541,5126.840354919434,5134.240348815918,5135.02038192749,5154.200325012207,5168.280330657959,5134.360336303711,5132.680358886719,5277.600360870361,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
CE(50:3;O2),CE,5169.260356903076,5249.840335845947,5171.9603271484375,5208.660381317139,5134.280330657959,5258.320365905762,5155.12032699585,5301.380332946777,5120.6403732299805,5172.840309143066,5182.300361633301,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
CE(52:3;O2),CE,5116.7003746032715,5131.980358123779,5162.880352020264,5237.940376281738,5130.980358123779,5139.2003746032715,5150.300369262695,5139.020378112793,5117.380367279053,5174.220371246338,5214.580360412598,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
Cer(d12:0/14:0),Cer,1255.9200859069824,1090.6000785827637,1293.0400924682617,1230.5600852966309,1493.1001167297363,1106.460075378418,1106.820068359375,1454.4200820922852,1322.620101928711,1198.8400802612305,1277.6800918579102,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
"Cer(d14:2(4E,6E)/16:0)",Cer,1519.280128479004,1340.340103149414,1185.4600830078125,1388.400104522705,1544.720115661621,1472.2001037597656,1324.5800895690918,1298.5200996398926,1280.780101776123,1339.320083618164,1240.0000953674316,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
"Cer(d14:2(4E,6E)/18:1(9Z))",Cer,1123.2200775146484,1139.3800888061523,1142.9600868225098,1169.7400970458984,1189.6400718688965,1214.3000793457031,1243.2200775146484,1111.740077972412,1160.2400665283203,1084.3200759887695,1234.020092010498,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
"Cer(d14:2(4E,6E)/20:1(11Z))",Cer,1145.880084991455,1190.5800819396973,1221.7800788879395,1285.3600959777832,1137.1400871276855,1197.3600845336914,1133.4200859069824,1143.6600875854492,1390.0600929260254,1209.3800773620605,1240.4000816345215,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
Cer(d15:1/16:0),Cer,1235.660083770752,1278.5200958251953,1156.8600883483887,1351.1801071166992,1222.6800842285156,1270.0800971984863,1094.8600769042969,1148.6200866699219,1211.6000747680664,1509.5800971984863,1199.3600845336914,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
"Cer(d15:2(4E,6E)/20:0)",Cer,1407.5801086425781,1339.0401039123535,1237.2200813293457,1599.6601181030273,1625.3201217651367,1393.0600929260254,1314.3000793457031,1350.7401084899902,1345.3400917053223,1385.3000831604004,1263.9800834655762,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
"Cer(d15:2(4E,6E)/22:0)",Cer,1108.2200813293457,1248.3600807189941,1294.0400848388672,1349.0600891113281,1210.0401000976562,1151.9400825500488,1204.1400871276855,1281.360092163086,1138.400089263916,1237.4400787353516,1159.9200820922852,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
Cer(d16:1/17:0),Cer,1384.4000854492188,1164.1200790405273,1110.4600715637207,1331.2600936889648,1164.580078125,1338.180103302002,1170.1200866699219,1165.7200813293457,1150.6800804138184,1143.2600746154785,1198.4000968933105,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
Cer(d16:1/23:0),Cer,1111.1400680541992,1091.5200805664062,1147.2200736999512,1129.5400848388672,1084.060073852539,1083.5200729370117,1086.3000717163086,1096.6200904846191,1180.5400886535645,1084.2800750732422,1134.3800735473633,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
Cer(d18:0/13:0),Cer,1306.2800979614258,1155.9200859069824,1115.640079498291,1262.8600845336914,1245.2800827026367,1205.5800895690918,1163.9400825500488,1153.3600845336914,1186.000072479248,1219.380084991455,1326.2600936889648,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
Cer(d18:0/14:0),Cer,1124.7200889587402,1263.2200965881348,1307.6600914001465,1307.9801063537598,1083.7800827026367,1177.0200805664062,1167.5400848388672,1256.7800941467285,1101.9000778198242,1319.8801002502441,1085.480079650879,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
Cer(d18:0/15:0),Cer,1391.8201026916504,1083.5200805664062,1085.2200775146484,1203.2000770568848,1372.6200981140137,1083.7000770568848,1191.5600852966309,1157.7000732421875,1286.7800941467285,1095.980068206787,1108.020076751709,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
Cer(d18:0/16:0),Cer,1547.4001235961914,1143.0000839233398,1247.6200866699219,1082.260082244873,1301.7600860595703,1635.100112915039,1323.3800888061523,1127.6000862121582,1082.940071105957,1200.6600952148438,1322.3000946044922,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
Cer(d18:0/17:0),Cer,1446.1601028442383,1109.1000747680664,1104.200065612793,1343.820110321045,1209.1200866699219,1261.4600944519043,1513.3401069641113,1313.3400917053223,1171.1800689697266,1144.2200813293457,2737.280200958252,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
Cer(d18:0/18:0),Cer,1197.1000938415527,1249.5400924682617,1098.04008102417,1094.5600814819336,1152.7800827026367,1181.3200798034668,1298.5200843811035,1173.5200843811035,1453.0001029968262,1465.0400848388672,1990.1401329040527,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
Cer(d18:0/19:0),Cer,1100.5400848388672,1151.5400924682617,1218.9600830078125,1138.9400825500488,1166.1200828552246,1218.4800910949707,1336.2400741577148,1083.0000839233398,1162.0800743103027,1148.020076751709,1234.1401023864746,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
Cer(d18:0/20:0),Cer,1136.320083618164,1082.9400749206543,1186.3000946044922,1105.7400741577148,1124.9200744628906,1083.3200759887695,1516.1801147460938,1214.4800834655762,1096.7000617980957,1167.3000831604004,1295.2800827026367,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
Cer(d18:0/21:0),Cer,1162.6000938415527,1225.020092010498,1487.9600982666016,1460.4400939941406,1132.5000839233398,1261.020076751709,1835.5001220703125,1425.520107269287,1422.500099182129,1348.5801048278809,15467.841125488281,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
Cer(d18:0/22:0),Cer,1199.000072479248,1123.1200828552246,1085.1400718688965,1155.3000869750977,1163.5000839233398,1116.5600776672363,1176.9000854492188,1186.7600708007812,1235.0000953674316,1172.8600807189941,1301.64009475708,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
Cer(d18:0/23:0),Cer,1084.5800704956055,1209.8200798034668,1302.700080871582,1083.4400749206543,1138.5000801086426,1111.880069732666,1086.5200729370117,1221.900089263916,1233.1600875854492,1143.4800758361816,1204.8600845336914,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
Cer(d18:0/24:0),Cer,1121.3000793457031,1083.4200820922852,1084.7600746154785,1167.3200874328613,1127.760082244873,1359.1000862121582,1144.4600791931152,1083.9800720214844,1120.2600860595703,1216.9800834655762,1107.3200874328613,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
Cer(d18:0/25:0),Cer,1084.380069732666,1100.4800834655762,1183.6200714111328,1085.8000793457031,1162.1000785827637,1175.5600891113281,1159.5000801086426,1149.1400718688965,1231.14009475708,1195.1200828552246,1161.000087738037,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
Cer(d18:0/26:0),Cer,1107.4000816345215,1201.6800804138184,1116.560073852539,1158.840087890625,1090.6200828552246,1158.9200744628906,1185.2400856018066,1129.0200843811035,1118.7800750732422,1377.7400856018066,1203.600082397461,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
Cer(d18:0/27:0),Cer,1195.3000717163086,1153.4800758361816,1181.2400703430176,1222.0600929260254,1101.9600830078125,1082.880069732666,1120.5400695800781,1083.0400772094727,1434.7800979614258,1142.9600639343262,1203.1000900268555,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
Cer(d18:0/29:0),Cer,1084.3000793457031,1097.4600715637207,1216.6800956726074,1083.3600769042969,1084.640064239502,1083.0400848388672,1143.9400825500488,1135.600082397461,1186.940071105957,1187.5600700378418,1227.2400856018066,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
Cer(d18:0/30:0),Cer,1132.5600700378418,1106.7200736999512,1085.1600723266602,1158.4200820922852,1101.740077972412,1182.04008102417,1087.0400772094727,1094.7800750732422,1083.3800811767578,1083.9200744628906,1083.5800743103027,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
Cer(d18:0/31:0),Cer,1130.240077972412,1137.2400741577148,1102.7800750732422,1094.5000762939453,1084.0000839233398,1082.6000785827637,1154.660068511963,1141.0200805664062,1082.6400718688965,1085.1200675964355,1084.0600776672363,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
Cer(d18:0/32:0),Cer,1192.8200874328613,1232.4200820922852,1133.2600746154785,1134.0600814819336,1104.1400718688965,1203.54008102417,1087.1200790405273,1232.640079498291,1155.0000839233398,1149.7600784301758,1452.600112915039,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
Cer(d18:0/h17:0),Cer,1186.5600814819336,1097.2000846862793,1212.6600799560547,1082.380069732666,1084.1400756835938,1158.260082244873,1190.5000915527344,1102.9400825500488,1133.7400817871094,1258.6800918579102,1170.8800735473633,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
Cer(d18:0/h24:0),Cer,1116.3600807189941,1158.280086517334,1215.7000885009766,1088.4600791931152,1125.920078277588,1179.7200889587402,1086.3200798034668,1083.100082397461,1223.5800895690918,1084.3800735473633,1163.5200729370117,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
Cer(d18:0/h26:0),Cer,1085.1600799560547,1273.8200759887695,1156.6600875854492,1125.420078277588,1110.840072631836,1140.3400802612305,1136.7400741577148,1111.2800750732422,1136.5400886535645,1142.9200744628906,1171.080093383789,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
Cer(d18:1/12:0),Cer,1083.7600708007812,1193.0800819396973,1156.9800720214844,1149.3600883483887,1094.480068206787,1182.8000869750977,1337.5200843811035,1083.6200790405273,1181.6600875854492,1226.9000816345215,1165.2200736999512,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
Cer(d18:1/14:0),Cer,1420.0801048278809,1212.840087890625,1156.740077972412,1257.2800903320312,1238.6600914001465,1178.1800804138184,1268.200080871582,1201.940086364746,1082.4600791931152,1097.320083618164,1209.9200820922852,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
Cer(d18:1/16:0),Cer,1209.8000831604004,1992.7601623535156,1391.8001136779785,1246.900089263916,2138.340160369873,1799.5801239013672,1652.3601188659668,1600.1201248168945,1993.4001426696777,1801.1201057434082,1478.1401176452637,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
Cer(d18:1/17:0),Cer,1116.3800735473633,1132.1200828552246,1145.2000770568848,1387.8200950622559,1084.080078125,1206.2200889587402,1187.840087890625,1200.6400909423828,1199.8800773620605,1245.6001014709473,1229.3000831604004,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
Cer(d18:1/18:0),Cer,1222.5600929260254,1149.6000785827637,1468.480094909668,1267.640079498291,1361.1001052856445,1134.8000831604004,1289.3400917053223,1251.0400924682617,1349.3001022338867,1338.3200950622559,1346.8000984191895,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
Cer(d18:1/18:1(9Z)),Cer,1326.740077972412,1164.9200897216797,1300.4200820922852,1246.4200859069824,1117.100082397461,1382.9601020812988,1120.000072479248,1178.6400871276855,1137.7800788879395,1210.4200897216797,1201.440086364746,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
Cer(d18:1/19:0),Cer,1194.0800819396973,1152.4400901794434,1135.1000785827637,1114.8600769042969,1115.2200813293457,1222.9400825500488,1149.2600708007812,1088.9400825500488,1183.0600776672363,1224.0000762939453,1185.8600807189941,Name: E-4,Name: E-5,Name: E-4 vs Name: E-5,5,5,BlankBrain_NA
