Lipid,Class,BlankLiver_NA,C-1LiverF,C-2LiverF,C-3LiverF,C-4LiverM,C-5LiverM,C-6LiverM,E-1LiverF,E-2LiverF,E-3LiverF,E-4LiverM,E-5LiverM,E-6LiverM,BlankBrain_NA_x,C-1BrainF,C-2BrainF,C-3BrainF,C-4BrainM,C-5BrainM,C-6BrainM,E-1BrainF,E-2BrainF,E-3BrainF,E-4BrainM,E-5BrainM,E-6BrainM,BlankBrain_NA_y,Title1,Title2,Title,length1,length2,Blank_name
[TG(46:1)]_FA14:0,TAG,1211.1800689697266,1024.8400650024414,1541.2801055908203,1833.1801261901855,1645.8401336669922,1369.3600997924805,2246.8601684570312,1731.3001403808594,1385.1800956726074,1621.6601066589355,1628.9201278686523,1929.0201416015625,2060.380142211914,2017.10013961792,1745.3401374816895,1489.940097808838,1200.100082397461,1327.7400932312012,1224.920078277588,1178.1400718688965,1229.0600891113281,1117.1400680541992,1168.6800804138184,1741.440113067627,1284.1600875854492,1075.1200637817383,2017.10013961792,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(46:1)]_FA16:0,TAG,2169.8601837158203,2404.520179748535,2331.000156402588,2119.0201454162598,2298.1001625061035,1999.3401260375977,3153.280216217041,3557.1602516174316,2092.080146789551,3035.420234680176,2588.200210571289,2389.100170135498,3115.7602310180664,1488.9201011657715,1665.5801086425781,2056.800136566162,1670.5001220703125,1415.040111541748,2414.9601516723633,1401.6601181030273,1970.4201431274414,1732.3801383972168,1956.2601432800293,2752.5401878356934,2420.100170135498,2031.2201309204102,1488.9201011657715,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(46:1)]_FA16:1,TAG,2125.5801429748535,2681.8401832580566,3307.6202278137207,2134.4001541137695,2053.380157470703,2260.1601600646973,1901.7801132202148,2295.6001510620117,2285.4801635742188,1653.820110321045,2377.960163116455,3324.4802284240723,2378.7201919555664,2193.6001319885254,2387.1201820373535,2489.74019241333,1379.6201057434082,2969.980213165283,2849.960205078125,2033.040138244629,2417.980182647705,2060.5601348876953,2438.2801780700684,2333.6001777648926,2785.820224761963,2001.7001419067383,2193.6001319885254,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(46:1)]_FA18:0,TAG,1206.5200805664062,1066.4200897216797,1745.7601203918457,1474.6001052856445,1729.060115814209,1074.780071258545,1177.8000679016113,1484.7801055908203,2205.7201347351074,1701.6001167297363,1993.7001457214355,1223.900089263916,1209.2200775146484,1044.4000778198242,1084.9800758361816,1083.720069885254,1039.3400840759277,1151.9400787353516,999.3000717163086,1091.0800666809082,1155.9600868225098,954.7000617980957,1031.5600776672363,1300.8800964355469,1063.9400787353516,1114.340072631836,1044.4000778198242,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(46:1)]_FA18:1,TAG,2162.120147705078,2299.200164794922,2354.680145263672,1901.740135192871,1386.020076751709,2354.860179901123,2388.26016998291,2007.0601387023926,2413.420166015625,2482.4601707458496,1762.780128479004,2503.600185394287,1741.2001190185547,1925.6401443481445,1933.060131072998,1418.920108795166,1546.8601112365723,2191.0401611328125,1574.16011428833,1317.3200988769531,1939.10013961792,2055.440143585205,2214.3601303100586,1482.8401145935059,1963.0801467895508,1474.9000968933105,1925.6401443481445,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(46:2)]_FA14:0,TAG,948.5800704956055,1020.4400634765625,1445.9401016235352,1166.7400665283203,1186.000072479248,1290.3201026916504,1340.7800979614258,1168.3200759887695,1123.5800743103027,1357.580093383789,1235.9400901794434,1506.1800956726074,1499.6801109313965,1397.6600914001465,1173.8000869750977,1224.7200775146484,1156.5600814819336,1274.000099182129,1229.5200881958008,952.3800735473633,1033.62007522583,1280.7400932312012,990.6400718688965,1207.2600936889648,1104.8000679016113,997.6600570678711,1397.6600914001465,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(46:2)]_FA16:0,TAG,1224.0400886535645,1792.800121307373,1906.4001350402832,1815.520133972168,1394.3800926208496,1608.4801139831543,1923.2601203918457,1597.8401184082031,1423.700096130371,1389.6601104736328,1796.3601264953613,1447.4401054382324,1989.000156402588,1218.6000938415527,1120.9400787353516,1113.2600746154785,1199.0800743103027,1319.960090637207,1293.4600982666016,1316.0600967407227,1328.4400901794434,1201.0800819396973,1662.3201026916504,1113.2600746154785,1165.860092163086,1561.240119934082,1218.6000938415527,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(46:2)]_FA16:1,TAG,2845.980197906494,2248.7801551818848,3001.4602394104004,2422.2801628112793,2179.2801361083984,2509.3401794433594,3492.800247192383,2120.56014251709,2737.7801780700684,3250.000202178955,2896.680202484131,2032.3401565551758,2785.360191345215,2056.5001525878906,1843.6601333618164,2280.5001373291016,1965.4401588439941,2357.0201873779297,2185.580146789551,2247.320156097412,2653.8201942443848,2230.08016204834,2471.860176086426,2842.1801986694336,2402.800163269043,2914.6402320861816,2056.5001525878906,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(46:2)]_FA18:0,TAG,1074.12007522583,1191.8600845336914,2254.340160369873,2881.700183868408,2158.0801391601562,1319.660099029541,2073.2601165771484,2967.360195159912,4214.26029586792,2867.380199432373,3609.880241394043,1111.8600730895996,1215.3000755310059,986.5200729370117,1131.0400848388672,1101.8800659179688,1076.8600807189941,1137.12007522583,953.5200653076172,1128.820068359375,1108.7000885009766,986.3600616455078,1063.3400764465332,1044.1800651550293,959.0600662231445,1043.9200744628906,986.5200729370117,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(46:2)]_FA18:1,TAG,2087.2801399230957,1631.7601318359375,2598.040195465088,1449.9200859069824,1500.900104522705,2233.4401626586914,2304.020160675049,2122.760108947754,1490.920093536377,2080.2801513671875,2037.040153503418,2292.3601303100586,1289.3800888061523,1458.620101928711,1710.5201034545898,1438.4801063537598,1291.5600929260254,1723.2801322937012,1338.3000946044922,1214.8800888061523,1336.020107269287,1650.9201126098633,1555.760108947754,1487.8401145935059,2062.3001556396484,1143.3200798034668,1458.620101928711,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(46:2)]_FA18:2,TAG,1638.4601402282715,3685.2003021240234,1254.5400772094727,2515.0601959228516,2215.640163421631,2657.24019241333,3776.140209197998,3645.7202339172363,1813.4801330566406,3297.000228881836,3027.4602127075195,3169.0802574157715,2526.2001991271973,1312.7800827026367,1334.6001014709473,1455.7601165771484,2188.620143890381,1449.1401023864746,1469.7001152038574,1306.1800842285156,1175.5400848388672,1189.6000862121582,1601.3200988769531,1587.6601181030273,1388.9401054382324,1374.0201034545898,1312.7800827026367,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(46:3)]_FA14:0,TAG,949.5000686645508,949.8400573730469,1014.500057220459,950.5200653076172,950.0200691223145,973.7400588989258,972.7600708007812,1013.8800735473633,1041.7600708007812,1002.9400672912598,1072.0600814819336,1000.4800605773926,996.2400665283203,967.9400634765625,954.2400703430176,1055.8400688171387,956.320068359375,963.0000648498535,952.3800735473633,953.200065612793,952.2000732421875,948.5800704956055,1007.380069732666,949.4000701904297,1007.1200752258301,1073.7000694274902,967.9400634765625,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(46:3)]_FA16:0,TAG,997.640064239502,1485.6001014709473,1688.9801330566406,1385.5601119995117,1451.600112915039,1552.2601127624512,1467.4001083374023,1173.0200843811035,1295.260097503662,1222.740077972412,1363.9400939941406,1456.5801124572754,1560.8601150512695,1154.7600746154785,1381.5601234436035,963.760066986084,1213.0200805664062,1053.2000770568848,955.0400581359863,958.8600692749023,963.2200660705566,1028.6600608825684,999.6200675964355,1018.6600723266602,1046.02006149292,1224.8600845336914,1154.7600746154785,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(46:3)]_FA16:1,TAG,1506.000099182129,1263.200096130371,1440.260108947754,1462.180103302002,1561.560115814209,1634.6801223754883,1261.740089416504,1271.4400901794434,1293.1000862121582,1423.3801155090332,1490.8201026916504,1662.8200988769531,1323.940086364746,1478.9201011657715,1716.4801139831543,1376.2200813293457,1513.7201080322266,1493.0801162719727,1087.7400665283203,1388.680103302002,1551.8201065063477,1313.3000869750977,1469.3200988769531,1645.8001251220703,1380.3201026916504,1594.4201202392578,1478.9201011657715,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(46:3)]_FA18:0,TAG,958.0800666809082,975.7600631713867,1293.780086517334,1338.5601043701172,1411.7600936889648,957.3000679016113,1202.300090789795,1270.540096282959,1286.7000885009766,1259.0200881958008,3228.8802452087402,1216.8600845336914,979.1600608825684,1108.4800758361816,1012.2400741577148,999.1600608825684,1073.8000869750977,1011.4000701904297,953.4400634765625,1049.9200859069824,954.1800689697266,971.0800743103027,954.640064239502,1114.3600769042969,1018.7800636291504,1278.740089416504,1108.4800758361816,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(46:3)]_FA18:1,TAG,1290.0800857543945,1678.9401168823242,1138.3800811767578,1432.900089263916,1187.9200744628906,1449.5801124572754,1446.1200942993164,1104.680088043213,1260.680088043213,1217.7200813293457,1434.6601104736328,1769.5601196289062,1368.7000885009766,1188.5000762939453,1479.0601043701172,1101.8800773620605,1261.5600967407227,1226.440086364746,1039.9200706481934,1127.280071258545,1272.500099182129,1263.980079650879,1195.5600891113281,1266.4800910949707,1104.3600692749023,1148.900089263916,1188.5000762939453,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(46:3)]_FA18:2,TAG,1334.2000923156738,1959.7801208496094,1522.820110321045,1284.3000984191895,2397.6801719665527,1529.9001007080078,2566.180202484131,2039.2601432800293,1318.0800857543945,2228.3201789855957,1778.5801315307617,2390.120143890381,1792.4001274108887,1142.600082397461,1332.2600898742676,1367.520107269287,1549.1801109313965,1525.9600944519043,1193.9600944519043,1462.0600967407227,1240.4600982666016,1195.6200828552246,1615.920108795166,1327.2401008605957,1608.8601341247559,1256.0800857543945,1142.600082397461,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(46:3)]_FA18:3,TAG,1323.220085144043,1593.3801155090332,1294.0000953674316,1553.700122833252,1623.4401206970215,1601.480110168457,2442.000156402588,1403.4200973510742,1414.9401016235352,1748.7801132202148,1354.3200950622559,1389.8400955200195,1791.7801246643066,1166.1200828552246,1231.9800872802734,1249.1400909423828,1260.3600845336914,1214.5800895690918,1269.900104522705,1418.7400970458984,1209.0400924682617,1204.9400825500488,1305.8200912475586,1313.1200942993164,1167.1800804138184,1164.180088043213,1166.1200828552246,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(46:4)]_FA14:0,TAG,996.0000686645508,1024.7600708007812,947.880054473877,989.5800704956055,950.500057220459,974.0600700378418,980.6200637817383,946.5800666809082,947.0400657653809,953.8200645446777,1031.8800659179688,1020.7800788879395,950.1600646972656,968.5400772094727,967.7800636291504,954.0200614929199,981.5000801086426,1032.7200736999512,1061.960075378418,1007.9200706481934,952.0200691223145,948.1600608825684,960.1600646972656,985.9000625610352,957.3000640869141,1001.9200668334961,968.5400772094727,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(46:4)]_FA16:0,TAG,1067.3600730895996,2097.6201515197754,1846.9801483154297,1637.7000923156738,1900.9201354980469,1739.2201309204102,1921.0801162719727,1801.880111694336,2039.5801544189453,1262.1400909423828,1960.3801383972168,1698.4601211547852,2126.860153198242,952.1800689697266,1062.1200637817383,1032.480068206787,1116.320083618164,1012.260082244873,1150.3800811767578,1054.5800819396973,954.0600738525391,1151.9200820922852,951.1800651550293,1146.800064086914,953.0600700378418,1216.5000953674316,952.1800689697266,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(46:4)]_FA16:1,TAG,1089.7800636291504,1168.9600868225098,1160.720069885254,1165.6200828552246,1125.8600692749023,1213.820068359375,1098.980079650879,1196.320083618164,1052.740077972412,1112.580078125,1103.0800743103027,1049.3000679016113,1258.1800918579102,1249.1200866699219,1039.880069732666,1125.5600700378418,1047.4000625610352,1160.9600830078125,1356.9801025390625,1090.140079498291,1138.3600769042969,1099.9400787353516,1063.680088043213,1127.720085144043,1099.2600784301758,1073.460075378418,1249.1200866699219,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(46:4)]_FA18:0,TAG,998.9000625610352,978.6000709533691,1461.7201080322266,1097.0800819396973,1136.420093536377,1113.5200805664062,1143.640079498291,1108.4000701904297,1209.5600852966309,1028.2400665283203,1672.0801010131836,959.3200645446777,1201.3000793457031,1078.0600852966309,1082.940086364746,993.0200805664062,990.1600685119629,1003.0400695800781,1010.380069732666,1010.6800765991211,982.3400802612305,969.8200721740723,983.2200775146484,955.4000701904297,1238.5200805664062,1002.640064239502,1078.0600852966309,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(46:4)]_FA18:1,TAG,1271.6201095581055,1327.5400848388672,1278.2800941467285,1329.020092010498,1196.4400825500488,1491.7401123046875,1949.040126800537,1478.380111694336,1471.800106048584,1262.2200775146484,1646.4401245117188,1462.5001106262207,1202.260082244873,1275.9001083374023,1100.8400802612305,1128.8000831604004,1113.020076751709,1231.9600715637207,1042.8600769042969,1105.9000816345215,1264.8000869750977,1184.1600875854492,1310.1000900268555,1078.0200805664062,1142.240062713623,1096.12007522583,1275.9001083374023,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(46:4)]_FA18:2,TAG,1345.2600936889648,2310.1201553344727,1158.6200828552246,1270.8800888061523,1870.2601356506348,1895.9001197814941,2297.62015914917,1985.8201370239258,1424.1200981140137,1974.2001571655273,1492.0200958251953,1648.9601135253906,1899.7401275634766,1428.8200988769531,1213.0600852966309,1207.6600875854492,1230.3400955200195,1444.6801071166992,1128.4200859069824,1274.4000968933105,1414.9001007080078,1116.560073852539,1333.4401016235352,1525.4001007080078,1496.3000946044922,1230.6400871276855,1428.8200988769531,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(46:4)]_FA18:3,TAG,1257.6800842285156,1397.480094909668,1389.4401054382324,1398.5601081848145,1720.8401222229004,1350.720100402832,1883.7201499938965,1597.0401039123535,1198.7200775146484,1400.9600982666016,1666.5801086425781,1244.460090637207,1572.980094909668,1209.8600883483887,1180.5400733947754,1162.1200714111328,1215.4800910949707,1356.040111541748,1536.9801063537598,1563.1401176452637,1193.1800727844238,1353.6600914001465,1214.8800811767578,1321.7200927734375,1236.1200790405273,1275.6800918579102,1209.8600883483887,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(46:4)]_FA20:4,TAG,1334.1800956726074,1295.9600830078125,1353.9600868225098,1413.020092010498,1495.9400901794434,1289.280086517334,1701.540126800537,1448.9401016235352,1344.9000968933105,1542.420124053955,1304.3200874328613,1515.2800979614258,1328.4001007080078,1607.4801216125488,1320.200096130371,1437.4800987243652,1502.5400924682617,1306.6200981140137,1246.6000785827637,1649.2601127624512,1350.3000984191895,1393.9201011657715,1538.8001098632812,1315.4400939941406,1519.9001083374023,1362.2200927734375,1607.4801216125488,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(46:5)]_FA14:0,TAG,949.0600662231445,1003.8200759887695,948.1800651550293,950.9600677490234,1011.8400650024414,948.9000587463379,947.4800605773926,946.4800643920898,947.8200645446777,948.6600646972656,949.8800621032715,949.6800651550293,949.8400611877441,950.5000686645508,1028.8600616455078,989.9600677490234,1005.4400672912598,953.2800674438477,951.7600631713867,972.3200721740723,986.8600578308105,948.0800666809082,994.3600654602051,998.7400779724121,948.3800659179688,1011.2000770568848,950.5000686645508,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(46:5)]_FA16:0,TAG,1143.2200927734375,1002.2000694274902,1201.7200775146484,1038.920078277588,1183.060073852539,1432.920108795166,1140.460090637207,1184.2200736999512,1127.8000831604004,1070.720069885254,1167.6600799560547,972.8200645446777,1173.8800811767578,1510.8200950622559,1124.6200714111328,1113.6400756835938,1270.7800750732422,1048.6600723266602,1101.800064086914,1252.9200897216797,1001.3800621032715,1215.340087890625,1026.7800636291504,1058.6200637817383,1086.100082397461,1082.1000862121582,1510.8200950622559,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(46:5)]_FA16:1,TAG,1041.8200759887695,1040.5800857543945,1106.6800804138184,1070.5800704956055,1160.9800758361816,1122.2000846862793,1105.6800804138184,1105.9000854492188,1162.3400840759277,1036.6400756835938,1040.9400749206543,1148.7400817871094,1040.440071105957,1064.4400787353516,1114.4800834655762,1192.3000717163086,1184.4800834655762,1128.3000793457031,1104.9200744628906,1220.9800872802734,1079.840072631836,1172.8600807189941,1155.5200881958008,1132.3000717163086,1038.3200798034668,1278.4200897216797,1064.4400787353516,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
[TG(46:5)]_FA18:0,TAG,1098.9600791931152,956.4400749206543,1059.5400695800781,1347.4601020812988,1035.0800666809082,954.1400718688965,1054.940086364746,1011.6600646972656,1085.5800704956055,1020.240062713623,1087.3200721740723,959.1400680541992,1038.8200759887695,999.7800712585449,957.3600692749023,1174.7800903320312,1239.1600914001465,1091.080078125,1004.6000595092773,1260.280086517334,968.320068359375,1017.3800811767578,1051.0800666809082,1101.9400749206543,1149.3600730895996,1111.460075378418,999.7800712585449,Type: Liver,Type: Brain,Type: Liver vs Type: Brain,13,13,BlankBrain_NA
