Lipid,Class,DOD93_F4_Female_5xFAD_diencephalon,DOD94_F3_Female_WT_diencephalon,DOD94_F4_Female_5xFAD_diencephalon,FAD184_F3_Female_WT_diencephalon,FAD184_F4_Female_WT_diencephalon,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD185_M4_Male_WT_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,FAD189_M3_Male_WT_diencephalon,DOD93_F4_Female_5xFAD_cerebellum,DOD94_F3_Female_WT_cerebellum,DOD94_F4_Female_5xFAD_cerebellum,FAD184_F3_Female_WT_cerebellum,FAD184_F4_Female_WT_cerebellum,FAD185_M1_Male_5xFAD_cerebellum,FAD185_M3_Male_5xFAD_cerebellum,FAD185_M4_Male_WT_cerebellum,FAD189_M1_Male_5xFAD_cerebellum,FAD189_M2_Male_5xFAD_cerebellum,FAD189_M3_Male_WT_cerebellum,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
[TG(53:10)|TG(52:3)]_FA20:4,TAG,253231.638671875,417322.9705810547,297083.13830566406,222333.85675048828,327515.3635864258,925573.0872802734,713837.1080322266,321611.26025390625,371976.7075195313,417509.6713867188,242429.3345336914,379333.2291870117,226742.41876220703,806512.4600830078,270629.4606933594,351063.4682006836,404334.7911376953,638534.2420043945,1008561.4748535156,800142.9927978516,699546.5845947266,287310.5002441406,54285.32391357422,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:10)|TG(52:3)]_FA22:5,TAG,112399.16796875,101899.66778564452,149720.8911972046,140672.02993774414,105623.6484375,114914.44787597656,156769.2911529541,149694.2300415039,201672.33450317383,131245.4686279297,116339.62803649902,150594.19033813477,131878.6099243164,160885.23120117188,148187.36978149414,91382.32693481444,132971.02911376953,220922.09692382807,229163.45721435547,324195.2023010254,198674.21380615237,128921.68817138672,37958.80282592773,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:10)|TG(52:3)]_FA22:6,TAG,143690.48974609375,80548.92559814453,116979.54846191406,96852.46646118164,92458.267288208,138307.73037719727,130524.28869628906,125111.64849853516,245837.8375854492,166202.892578125,169276.33071899414,123399.90869140624,148371.69006347656,164600.77178955078,117942.6677093506,86157.22689819336,152257.66989135742,176396.5125427246,136193.16952514648,189008.93487548828,183118.0131225586,131273.56909179688,41906.30322265625,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:6)]_FA14:0,TAG,51655.00354003906,53859.80346679688,56450.68399047852,54385.823974609375,71454.34521484375,186763.0347290039,120038.46862792967,65895.86492919922,139242.6294555664,170269.0731201172,88517.10607910156,54700.06323242188,67155.06509399414,59456.26348876953,66461.76446533203,67757.22482299805,130971.15051269533,162896.09170532227,68243.36474609375,134753.2899169922,106010.40856933594,64483.26483154297,40315.22271728516,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:6)]_FA16:0,TAG,104695.40704345705,93554.54724121094,94391.54626464844,78630.84576416016,129601.9483642578,331219.3798828125,280033.0224609375,96074.24658203124,175933.37158203125,184695.15368652344,143921.43017578125,158530.78997802734,87971.32604980469,103188.90747070312,82161.06628417969,116528.1279296875,154744.1719970703,164000.97198486328,105656.08825683594,160584.38995361328,158004.11096191406,95187.52697753906,53581.26361083984,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:6)]_FA16:1,TAG,63733.963928222656,69840.18447875977,72271.48474121094,66749.2646484375,72253.2053527832,138500.72943115234,135109.72882080078,67636.78515625,142199.4102783203,131836.6890258789,75282.9253540039,72881.84545898438,59433.36456298828,74035.18536376953,59764.224182128906,72340.10522460938,100322.96740722656,106741.96807861328,79099.84521484375,159964.4525756836,117880.60821533205,71727.70501708984,28478.60195922852,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:6)]_FA18:0,TAG,127123.56909179688,134597.330078125,122898.78918457033,103648.94714355467,150450.7508544922,422768.9877929688,573129.5998535156,123204.34948730467,230533.4747314453,238498.296875,166747.05322265625,228249.83557128903,108223.2686767578,319761.96350097656,106739.46716308594,145750.8515625,236977.27673339844,340240.24267578125,304863.93884277344,419309.16552734375,338736.9256591797,116335.3680419922,58318.82434082031,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:6)]_FA18:1,TAG,104181.2476196289,208495.5735778809,158660.65130615234,130393.78778076172,134833.14971923828,99622.4071044922,105637.00762939452,214171.49639892575,114181.88806152344,84392.18664550781,126338.3288269043,192519.6940307617,149519.5111694336,168758.87158203125,209507.89428710935,154564.23086547852,88538.82684326172,105473.70709228516,164551.27178955078,151754.15002441406,103926.50744628906,189494.2320556641,30317.642120361328,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:6)]_FA18:2,TAG,118703.74853515624,253216.51666259769,200924.3154296875,171777.83248901367,186244.3529663086,121095.80908203124,176690.0516357422,249778.2187805176,182137.29107666016,119343.80834960938,138192.94958496094,226846.9760437012,155706.55157470703,210366.2561035156,222801.83325195312,187483.5340270996,116209.56842041016,244731.15600585935,292142.34002685547,472224.4715576172,278785.4996948242,221263.6964111328,31827.92218017578,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:6)]_FA18:3,TAG,97253.68701171876,182163.4520263672,122696.24908447266,109750.8667602539,147174.11041259766,279658.02056884766,969256.533203125,207199.53314208984,749111.1134033203,487878.3330078125,189999.03411865237,151099.6314086914,128712.36938476562,270925.1394042969,114329.16821289062,229293.0753173828,415890.2473144531,1728993.5534667969,1355142.9276733398,3199280.099914551,1879191.1657714844,177884.83142089844,46627.563049316406,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:6)]_FA20:4,TAG,67965.40521240234,126899.52960205078,96011.38763427734,73261.54510498047,117639.98803710938,236690.83489990237,754207.8717651367,156969.49157714844,711271.6959228516,382629.1451416016,198654.19296264648,112255.20861816406,97540.14749145508,230318.99688720703,83355.12524414062,304403.7637939453,293224.62103271484,1301501.2598876953,1057327.9283447266,2890389.454223633,1268050.2785644531,129687.94946289062,44729.52337646485,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:6)]_FA22:5,TAG,113304.26824951172,98600.08697509766,142316.34991455078,106195.60733032228,128075.72811889648,232015.6159057617,230736.71813964844,130550.8479309082,248249.55560302731,259490.16015625,157357.55184936523,143990.03091430664,122896.3289489746,159918.03131103516,111704.70867919922,176018.63146972656,233454.15786743164,263585.1573486328,172827.83334350586,269581.1778869629,283688.41973876953,159503.81060791016,42153.80310058594,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:6)]_FA22:6,TAG,655790.8959350586,333328.4839782715,583256.1171264648,326999.50274658203,385319.326965332,1138088.8164978027,821286.2284545898,427815.0731506348,1643877.5628051758,1705193.2969970703,421850.04473876953,748980.8408203125,352849.60482788086,579759.1957702637,254612.5202331543,424551.02630615234,1503267.8165893557,666491.8600463867,304704.32205200195,563316.6988525391,2187954.325805664,876295.9831542969,50775.64358520508,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:7)|TG(52:0)]_FA14:0,TAG,77053.68572998047,55217.643127441406,61608.84399414063,59849.42419433594,78840.5853881836,133457.44958496094,114336.9483642578,71036.04516601562,125790.9093017578,177615.75354003906,112340.72979736328,65414.26544189453,61655.70385742188,73485.3646850586,62726.04479980469,94053.60668945312,106679.32751464844,127701.72998046876,76945.86553955078,185559.572265625,117858.04943847656,72154.04504394531,36951.72262573242,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:7)|TG(52:0)]_FA16:0,TAG,281644.2412109375,281650.6613769531,292129.8620605469,231929.3962402344,354250.72509765625,995599.6528320312,2174488.3325195312,262748.71826171875,590905.8198242188,738989.7299804688,442723.9541015625,963775.1291503906,259876.37817382807,532647.8176269531,262551.9382324219,451547.0927734375,620062.0209960938,778843.2368164062,450267.6691894531,707557.1721191406,693856.4819335938,296261.5625,159585.59204101562,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:7)|TG(52:0)]_FA16:1,TAG,109133.08911132812,91211.02575683594,101296.9266357422,88911.28674316406,142974.0703125,349746.2430419922,328236.48138427734,97018.34698486328,181657.19189453125,201987.67309570312,157460.5692138672,170899.97229003906,80680.80651855469,111597.60900878906,87805.96606445312,114200.88885498048,151280.4912109375,169696.47229003906,118392.02795410156,187538.3953857422,176891.65307617188,109894.70764160156,49637.30364990234,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:7)|TG(52:0)]_FA18:0,TAG,1040841.0849609376,1367483.17578125,1057736.6748046875,787649.23046875,1125620.9453125,4355458.09375,7537012.935546875,1044962.3076171876,2956006.5356445312,2785440.5556640625,1277430.3037109375,2416976.10546875,829070.7001953125,4646276.2783203125,740429.4521484375,1365331.41015625,2622341.9697265625,5741730.771484375,7287952.220703125,8808309.385742188,5722812.383789063,1005485.1923828124,394852.66943359375,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:7)|TG(52:0)]_FA18:1,TAG,217647.33642578125,271091.35986328125,251692.017578125,198181.9353027344,249569.39685058597,566352.1805419922,876904.8449707031,266754.6385498047,320207.9841308594,330996.4423828125,262920.337890625,493738.458984375,201395.95361328125,517894.3120117188,234369.4930419922,273763.439453125,294041.0778808594,390971.9481201172,461176.7722167969,514214.70068359375,420760.58984375,246832.9786376953,72478.16540527344,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:7)|TG(52:0)]_FA18:2,TAG,704190.7496948242,1816324.9043579104,1345801.8821411133,1244092.021850586,1224713.8658447266,145006.17120361328,134619.36779785156,1821234.3555297847,117874.2080078125,95468.10729980467,670443.1457519531,1777721.736694336,1055849.7656860352,1244096.1319580078,1609465.7857055664,1224382.996826172,109509.1489868164,189764.99356079104,1314439.460205078,185764.63415527344,128746.18951416016,1609185.6467895508,32808.362396240234,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:7)|TG(52:0)]_FA18:3,TAG,180056.3529663086,388412.1890258789,293071.1026611328,270178.0202026367,295099.66247558594,132100.02890014648,176450.57104492188,387666.2067260742,189032.49340820312,139815.4493408203,191964.47357177731,368333.8679199219,261673.5587158203,311045.88220214844,347871.22497558594,300789.2431640625,138374.5098876953,269251.69842529297,375442.7890625,472973.012878418,291098.6396484375,366865.6260986328,31129.502151489258,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:7)|TG(52:0)]_FA20:4,TAG,55697.5637512207,72234.64505004883,70639.34478759766,63235.724197387695,72161.58511352539,122412.490234375,183551.97241210935,83331.64526367188,188732.01263427731,141857.5888671875,94552.28604125977,78615.34552001953,70347.68496704102,97879.70706176758,70429.70495605469,95394.06680297852,117372.52856445312,254229.43878173828,187128.9140625,529959.5563964844,321746.0043334961,83692.96606445312,34689.36242675781,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:7)|TG(52:0)]_FA22:5,TAG,157331.8117980957,215294.7561340332,211563.23501586917,187792.27395629883,201860.61306762692,124600.36917114258,152053.50997924805,265661.21875,217640.3782653809,171072.77169799805,160945.21310424805,241986.4775085449,209553.8753662109,237257.03594970703,257716.7582092285,207278.75411987305,143574.49111938477,194031.37327575684,245295.9757385254,205905.67532348636,158766.6908569336,261860.29653930664,42476.90316772461,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:7)|TG(52:0)]_FA22:6,TAG,133079.54959106445,134677.6300048828,175797.5712890625,125192.44931030272,151745.27084350586,258506.35913085935,240612.23626708984,169014.21240234375,300029.75885009766,327825.8018798828,178387.23205566406,205957.97555541992,146878.55068969727,196278.7947692871,138539.78945922852,209406.43438720703,293860.09997558594,274396.7593078613,201115.7336730957,280923.91903686523,389271.1052246094,215252.71444702148,46139.10357666016,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:8)|TG(52:1)]_FA14:0,TAG,717515.9384765625,70686.92517089844,91244.90600585938,144893.31063842773,125161.58984375,179640.8345336914,345073.3073120117,137070.56964111328,217184.036315918,1042748.692993164,145075.30987548828,74653.72540283203,92734.3466796875,188621.4323120117,84756.54669189453,128869.4292602539,155124.37109375,276814.32110595703,132240.42950439453,1686725.9577026367,231105.29656982425,86795.88659667969,53764.78381347656,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:8)|TG(52:1)]_FA16:0,TAG,619316.4448242188,777051.337890625,594142.3447265625,309081.60009765625,589164.2189941406,3351566.6181640625,2871124.623046875,487082.5334472656,1776865.9501953125,1466024.8122558594,649251.0849609375,574145.865234375,426162.2258300781,2939192.874267578,338225.8046875,923760.0590820312,1622552.4230957031,3389650.444335937,3292737.193847656,4658299.6630859375,3151160.401611328,446134.6142578125,116756.40869140624,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:8)|TG(52:1)]_FA16:1,TAG,310742.18310546875,285363.9606933594,338144.5834960937,274872.041015625,431856.3916015625,1115710.1030273438,2506596.16015625,312384.5615234375,658152.396484375,815309.0932617188,515778.3522949219,1133660.6904296875,264601.0168457031,635884.8432617188,277850.31982421875,488527.1760253906,648838.7897949219,828100.5737304688,567122.4970703125,836285.919921875,801576.134765625,376080.1059570313,150641.97021484375,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:8)|TG(52:1)]_FA18:0,TAG,2810958.1103515625,5691754.44921875,2808752.5859375,1829206.845703125,2531762.974609375,15174724.48046875,33017479.728515625,4625189.2333984375,19740279.9375,9819208.091796877,3357850.041015625,2980774.65625,2398102.0400390625,19853428.387695312,1975009.25,4198928.1640625,12078278.76953125,50602208.89453125,74392126.4296875,82414381.97265625,39198527.98144531,2980240.654296875,529076.7412109375,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:8)|TG(52:1)]_FA18:1,TAG,1925395.447265625,2064273.38671875,1902853.50390625,1303529.810546875,1866773.595703125,7243739.75390625,12540762.607421877,1795408.822265625,4536110.806640625,4393293.66015625,2184617.693359375,4679102.68359375,1415574.783203125,7053821.34765625,1229869.939453125,2408847.017578125,4044586.0234375,7001082.2509765625,9336520.56640625,10892820.13671875,7836872.787109375,1609136.6796875,647312.46484375,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:8)|TG(52:1)]_FA18:2,TAG,344884.64709472656,613693.5568847656,484866.2731933594,434320.55236816406,512177.0778808594,679863.9226074219,998785.1794433594,608773.4833984375,360792.3459472656,382736.7473144531,414324.2491455078,809180.6923828125,392281.52880859375,829384.7209472656,533846.5610351562,535898.3605957031,338004.462890625,497222.8603515625,718760.8709716797,585359.8984375,486619.7185058594,578398.9971923828,91027.24670410156,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:8)|TG(52:1)]_FA18:3,TAG,966392.9443359376,2447243.609436035,1793001.0830688477,1555246.9947509766,1567829.4393920898,181652.83142089844,147479.34893798828,2401105.7034606934,129976.0692138672,112296.96783447266,761810.2095947266,2382183.890991211,1398188.7661743164,1638751.4934082031,2102161.3013916016,1607784.1568603516,133910.23040771484,241532.37701416016,1581536.075744629,214859.35546875,136335.42834472656,2254872.9161987305,35997.24267578125,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:8)|TG(52:1)]_FA20:4,TAG,62230.20477294922,77981.98526000977,79479.86602783203,67762.1448059082,76738.38589477539,81508.66613769531,75388.58575439453,90282.30648803712,86180.72589111328,90841.2062072754,72334.88497924805,81853.06558227539,74400.76483154297,85546.80651855469,78381.56518554688,76098.90502929688,67907.92465209961,90823.36653137208,92943.26623535156,141238.29125976562,103494.64721679688,78370.5061340332,29752.4821472168,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:8)|TG(52:1)]_FA22:5,TAG,153906.39154052734,138708.03131103516,158548.05157470703,149100.61193847656,144374.46981811523,131214.1485900879,131596.12908935547,194016.03356933597,206463.0128173828,181290.23202514648,152010.01168823242,177325.13208007812,150552.4913635254,172279.79275512695,163472.6105041504,140382.53051757812,149458.4313659668,187636.9521484375,185965.3119812012,211298.4345703125,179783.5919494629,188544.63360595703,31597.502166748047,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:8)|TG(52:1)]_FA22:6,TAG,200315.8143005371,302043.40048217773,270293.158782959,233616.13577270508,255046.07940673828,140529.509765625,161102.19090270996,352847.8449707031,253243.57679748532,184533.43328857425,198297.89422607425,326797.70263671875,281188.2551879883,298511.44229125977,323284.6430053711,260908.57763671875,162701.73123168945,215811.0139770508,325433.82220458984,219271.05725097656,183081.9925537109,326390.3414916992,50821.16337585449,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:9)|TG(52:2)]_FA14:0,TAG,63711.58477783203,57490.70440673828,62012.66442871094,62892.66436767578,69017.00518798828,113948.3285522461,119324.56860351562,70496.46502685547,144381.8095703125,117632.36737060548,91619.9266357422,67278.564453125,70447.62442016602,90764.28686523438,66138.3853149414,83309.44598388672,113782.64776611328,163556.3719482422,129158.22790527344,271945.7979736328,176209.23266601562,67435.28466796875,33486.602447509766,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:9)|TG(52:2)]_FA16:0,TAG,1164083.193359375,2639785.505859375,1184027.5830078125,725826.689453125,1083528.7001953125,6075759.0595703125,11968667.80053711,2079272.6528320312,8060263.1826171875,4311036.671875,1445165.40234375,1309890.716796875,1076333.8715820312,8979493.209472656,859593.0004882812,1919198.111328125,5262151.4365234375,21115090.07421875,26342659.84033203,34929739.77246094,16262748.083984377,1375755.0908203125,174264.39233398438,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:9)|TG(52:2)]_FA16:1,TAG,642249.9057617188,846573.3544921875,682579.2080078125,382346.2678222656,699907.9086914062,3623278.9916992183,3278290.9331054688,555349.7197265625,2202474.264160156,1872589.735839844,749810.4965820312,643741.1887207031,433869.2678222656,3515772.8825683594,374994.9228515625,993148.6472167968,1647305.5979003906,3513623.548828125,3918294.4487304688,5261679.568847656,3438592.5634765625,532441.8544921875,111171.68737792967,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:9)|TG(52:2)]_FA18:0,TAG,822806.02734375,4338139.93359375,873015.7573242188,937861.2856445312,899098.5029296875,4949001.652832031,37320333.271484375,4516843.114746094,27700802.23291016,9900169.21875,2322502.220703125,1481805.4897460938,1412618.1313476562,15293621.061279297,908855.1708984376,2163624.642578125,11335862.190429688,64330537.515625,78850691.765625,114566325.625,63198652.50048828,2687915.87109375,202028.53369140625,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:9)|TG(52:2)]_FA18:1,TAG,4911819.48828125,7896011.1640625,4608278.947265625,2491955.693359375,3876742.090820313,26704033.073242188,40632178.90039063,7500942.93359375,25882454.16796875,15744950.166015623,4778325.642578125,4583821.802734375,3547239.0185546875,31166936.9140625,2578877.681640625,6412719.421875,16699507.4453125,56050232.59082031,85337445.453125,92779075.5390625,57459857.68554688,4041388.01953125,568842.640625,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:9)|TG(52:2)]_FA18:2,TAG,2038312.896484375,2391527.267578125,1948513.90234375,1401325.37890625,2245048.9921875,8521774.984375,14155636.0703125,1932020.912109375,4892067.14453125,4843164.482421875,2499231.3359375,4606202.1328125,1507412.310546875,7868148.078125,1421944.248046875,2822341.1171875,4361627.466796875,8299792.98046875,10142341.8046875,11811591.7578125,8533552.42578125,1705256.7509765625,765101.7705078125,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:9)|TG(52:2)]_FA18:3,TAG,401797.345703125,668812.3045654297,542334.1760253906,446504.1490478516,567837.9410400391,751519.8118896484,965398.8553466796,649238.046875,350728.7451171875,421749.4313964844,417754.6708984375,891041.4812011719,444477.2121582031,817911.8356933594,559333.1215820312,572091.5603027344,374466.5476074219,540101.2756347656,737637.146484375,581697.6979980469,499497.5554199219,589060.7475585938,95707.38659667967,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:9)|TG(52:2)]_FA20:4,TAG,89935.26583862305,73810.40536499023,72725.20541381836,70429.96459960938,73746.98571777344,100349.04818725586,102286.96661376952,83325.30587768555,99184.0669555664,143081.1710205078,73175.90512084961,69865.72465515137,63724.7639465332,83380.72644042969,70617.46517944336,69272.40512084961,83723.00555419922,98587.9871826172,87806.18566894531,215252.2164306641,103736.18780517578,71034.28439331055,32140.202362060547,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:9)|TG(52:2)]_FA22:5,TAG,217641.6751403809,72263.98538208008,112015.48712158205,88069.14630126953,85854.7262878418,123699.06954956056,132987.8097229004,117409.3077392578,260348.3370666504,147625.7700805664,151088.3296508789,112972.66632080078,130479.3080444336,148670.23184204102,111657.64743041992,82494.34576416016,133446.44995117188,175217.27236938477,122676.93005371094,177359.49157714844,169822.0704345703,130924.08911132812,38677.00259399414,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(53:9)|TG(52:2)]_FA22:6,TAG,154181.3116455078,154381.78982543945,171620.8938293457,147364.26879882812,137327.1697692871,141680.42907714844,142467.17120361328,211953.1743774414,240061.65768432617,187204.77416992188,166145.89324951172,200919.79454040527,170136.15254211426,194075.8146057129,162232.61065673828,157840.67260742188,167641.71417236328,187832.99285888672,189737.03369140625,225400.9162597656,202521.73065185547,194804.6138305664,33593.002517700195,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(54:10)|TG(53:3)]_FA14:0,TAG,48332.56298828125,36025.822357177734,43366.08331298828,43794.3432006836,52208.903717041016,84107.82611083984,93294.68737792967,45601.8835144043,115457.54681396484,81403.9448852539,66741.44500732422,46894.74301147461,42664.2033996582,52417.36389160156,45485.60345458984,49717.16369628906,74891.06579589844,128433.82696533205,75152.44616699219,183266.3298339844,115377.32733154295,46861.223083496094,28021.441986083984,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(54:10)|TG(53:3)]_FA16:0,TAG,54887.44354248047,87058.56622314453,74161.18518066406,63738.74420166016,76966.78521728516,150529.0327758789,324570.4457397461,87398.62622070312,307257.4428100586,196896.3115234375,100628.62768554688,80408.08618164062,79253.60522460938,124962.64923095705,61436.44421386719,116145.36883544922,191296.29321289065,581749.5244750977,414672.426940918,1087115.5324707031,423644.8109741211,82209.70587158203,34218.342681884766,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(54:10)|TG(53:3)]_FA16:1,TAG,75568.46478271484,100322.08770751952,86971.12628173828,74150.68566894531,112603.26745605467,229712.4162597656,457085.267944336,117900.80883789062,371949.6467285156,280843.4979248047,164508.21118164062,95350.12677001952,86432.20654296875,178510.95135498047,79043.20599365234,174818.47216796875,227314.9744873047,711915.38671875,550594.9217529297,1317738.8383789062,665615.9486083984,107421.12683105467,40010.48278808594,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
[TG(54:10)|TG(53:3)]_FA18:0,TAG,60930.58477783203,103632.10662841795,79596.92504882812,72872.4248046875,82360.14575195312,182505.0346069336,765611.1320800781,134648.44979858398,574702.0160522461,348486.58752441406,120235.46850585938,95913.76635742188,80504.46533203125,170137.19067382812,74759.74505615234,120285.1884765625,292766.26068115234,1375083.1408691406,978482.6213378906,2476456.3383789062,1368866.672302246,95483.70544433594,35282.08224487305,Brain Region: diencephalon,Brain Region: cerebellum,Brain Region: diencephalon vs Brain Region: cerebellum_,11,11,Blank_Blank_Blank_Blank_Blank
