Lipid,Class,DOD93_F4_Female_5xFAD_cortex ,DOD94_F3_Female_WT_cortex ,DOD94_F4_Female_5xFAD_cortex ,FAD184_F3_Female_WT_cortex ,FAD184_F4_Female_WT_cortex ,FAD185_M1_Male_5xFAD_cortex ,FAD185_M3_Male_5xFAD_cortex ,FAD185_M4_Male_WT_cortex ,FAD189_M1_Male_5xFAD_cortex ,FAD189_M2_Male_5xFAD_cortex ,FAD189_M3_Male_WT_cortex ,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F3_Female_WT_hippocampus,DOD94_F4_Female_5xFAD_hippocampus,FAD184_F3_Female_WT_hippocampus,FAD184_F4_Female_WT_hippocampus,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_hippocampus,FAD185_M4_Male_WT_hippocampus,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_hippocampus,FAD189_M3_Male_WT_hippocampus,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
FA(34:5),FA,141366.9682006836,135419.48922729492,339270.92889404297,183641.09170532227,108967.40686035156,87129.30444335938,82221.82611083984,299859.6423339844,207922.19204711917,75490.56439208984,70286.02462768555,243070.579284668,222092.15606689453,236180.47763061523,93411.78741455078,171513.15127563477,103404.8881225586,73261.70574951172,86307.6058959961,76267.34631347656,122608.04809570312,242250.3381652832,34620.44235229492,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
FA(34:6),FA,78255.72570800781,112958.5066986084,112904.16870117188,50737.38400268555,51151.26396179199,43267.96273803711,44184.20350646973,118487.40713500977,81010.42552185059,43908.00286865234,50220.00430297852,79465.98529052734,150374.44994354248,171224.31405639648,45842.32321166992,110994.90980529784,45658.58297729492,42628.76336669922,69893.5850982666,35982.5827331543,51623.16310119629,67841.12423706055,15935.581169128418,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
FA(35:0),FA,53429.564208984375,70150.54487609863,68041.22566223145,27927.88168334961,37212.963050842285,37121.642822265625,39149.50254821777,68456.44539642334,58849.0440788269,39925.902656555176,33556.68271636963,64865.96383666992,88422.78652954102,83741.74584960938,34853.56285858154,48696.64316558838,33816.20252990723,35221.02303314209,40846.46340179443,30150.76210784912,44991.98401641846,48376.32333374024,12657.021057128906,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
FA(36:0),FA,58959.52369689941,93978.5877609253,93138.2879257202,41654.62252807617,50789.704040527344,51957.56410217285,51230.54280853272,94020.18677520752,82949.52544403076,48303.883140563965,45684.9628982544,91912.1452140808,112445.2290878296,117540.5288772583,44437.46324157715,69470.26522064209,54723.42391967773,47453.76256561279,53772.80347442627,38525.40214538574,58688.74375152588,70190.08461761475,13235.52099609375,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
FA(36:4),FA,90981.30575561523,127006.21046447754,117584.80839538574,61389.76399230957,58331.124923706055,55008.10382080078,58372.94448852539,143272.64813232422,102661.4079437256,55060.96336364746,61325.36502075195,106928.3468170166,182715.95658874512,157208.29316711426,55540.34371948242,114490.868850708,50307.563873291016,51628.98368835449,89801.28530883789,40419.56280517578,61543.50396728516,80604.66526794434,24049.581413269043,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
FA(36:5),FA,98197.74551391602,110872.54989624023,176371.85459899902,68224.74514007568,68434.04463195801,108819.5274810791,117618.0080871582,161600.01070404053,180721.15196228027,101436.80960083008,57692.66382598877,113625.8857421875,182057.5757598877,188576.03406524655,79556.4061050415,110873.0692138672,89240.4462890625,73127.4048461914,94099.54852294922,68579.7444229126,108665.9503479004,90950.32585144044,17221.82130432129,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
FA(37:0),FA,61698.44449996948,87329.36614227295,87538.1682434082,39730.46318054199,44851.34383392334,48590.68250274658,46105.642265319824,81836.1858215332,71771.1657409668,54552.40419006348,38180.94217300415,79476.90628051758,128013.55059432983,103130.06590270996,41704.80280303955,64313.58407592773,42798.12289428711,40540.14277648926,49053.804443359375,38236.48244476318,46269.00328063965,58278.48373413086,10432.00072479248,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
FA(38:0),FA,75794.56550598145,114519.40468597412,110600.188205719,53485.62425994873,53974.74320983887,59860.403884887695,62961.82462692261,93651.42561340332,78344.46629333496,56985.66436004639,51151.523387908936,90548.0057144165,140516.56860733032,123543.7698173523,51395.60385513306,77318.84650039673,56310.12342834473,56899.76448059082,68745.22424316406,46413.563678741455,64992.30488204956,70561.24563980103,16096.041069030762,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
FA(38:4),FA,164875.8521118164,239084.0763168335,199836.37098693848,93711.00566101074,85418.04585266113,71360.46557617188,75825.50596618652,172749.51179504397,106408.28935623167,66038.12409973145,69486.60523223877,151916.22802734375,287917.2777862549,291073.01873779297,86366.00526428223,161789.4492034912,64995.3850402832,66214.62335968018,128840.90925598145,55776.08469390869,85566.56649017334,103633.38614273071,20255.34130859375,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
FA(38:5),FA,91079.6065864563,115576.16724395752,110867.34689331056,57640.42366409302,51838.46350097656,57302.92526245117,61225.46475219727,114187.67066574097,85794.42618560791,59335.28328323364,48698.18341064453,100221.06591796876,156069.089553833,130513.42752075195,61356.6436920166,108550.0285949707,53398.70359802246,60842.98368835449,70461.3648223877,76464.30605316162,60586.9235496521,62813.14469528198,14504.560943603516,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
FA(38:6),FA,52516.26332092285,78346.36462402344,78524.10580444336,42882.10327911377,37193.402168273926,45388.34346008301,46292.34265136719,76917.48530578613,67839.22402572632,42273.60331726074,39234.98233795166,66918.76569366455,114948.8706817627,92078.00603103638,36890.14241790772,77310.50534820557,39470.40299987793,40151.16281890869,46452.80309295654,32453.54252624512,44394.08227539063,59369.08403015137,11091.360710144045,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
FA(3:0),FA,4667.900310516357,6103.960399627686,6416.180423736572,4091.800312042236,4353.000286102295,4697.600311279297,4662.940372467041,8841.06061553955,9471.44066619873,4692.660297393799,4169.540294647217,5926.320430755615,6986.880451202393,8319.660614013672,4210.020282745361,6072.280372619629,4616.100311279297,4474.9603271484375,4507.42032623291,4694.060394287109,4754.700370788574,5309.16036605835,4945.640338897705,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
FA(3:1),FA,4831.400352478027,5815.64041519165,7745.580623626709,4866.860328674316,4411.800277709961,5544.920330047607,5231.440383911133,12929.541130065918,16449.381420135498,4388.240310668945,3862.4402656555176,7108.500434875488,10496.140743255615,12257.1608543396,5604.220470428467,4528.680274963379,5772.660396575928,5236.060359954834,4517.700336456299,5896.500408172607,5753.100395202637,7337.520545959473,3686.8602714538574,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
FA(40:6),FA,1030878.4655036926,112078.0672492981,7492738.406417847,5846750.071094513,1530363.0805511477,868212.7740859985,725075.2012519836,2014863.304649353,2022528.7970848083,627071.0839424133,126885.0111618042,2990737.5177497864,7410073.108673096,2855790.9109420776,1428205.4253921509,1251553.610584259,1251544.7256774902,471881.0527305603,374510.3220710754,1385945.374507904,1048147.0240325928,7366342.501377106,13028.760856628418,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
FA(42:6),FA,100098.20574951172,96975.70781326294,140358.60927581787,95415.84637832642,68619.08470916748,87904.0436706543,91578.68476867676,93414.06659317017,79787.6859664917,68774.3239364624,57806.403842926025,101457.2689666748,287879.3359451294,102349.0273284912,71887.24576950073,117169.72875976562,83241.80540847778,64646.72389221192,80321.92486190796,64109.18397521973,95943.20874023438,117839.10757446288,10848.6806640625,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
FA(46:0),FA,131450.34785461426,142332.7917022705,142872.4891052246,80576.52613067627,116686.08924865724,92755.42404174805,89688.24447631836,78317.34399032593,61085.82485198975,107655.70823669434,85973.2068939209,120231.80839538574,124787.7304534912,102701.28744125366,74718.16397094727,126628.78852844238,65675.52337646484,72953.92559814453,106980.4082183838,65252.26493835449,108250.86811828612,76417.88459777832,12787.88088607788,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
FA(4:0),FA,13202.640899658203,17375.94125366211,14733.84112548828,10754.120727539062,9751.90069580078,12031.880882263184,12090.380859375,24820.661529541016,23543.201538085938,11791.60075378418,12499.340835571287,16518.42123413086,20923.381561279297,23131.54164123535,12093.340911865234,12296.180770874023,13653.220977783203,11513.960800170898,12556.700912475586,10561.840835571287,14808.001037597656,13413.520935058594,13650.520889282228,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
FA(4:1),FA,629466.7016601562,895449.4875488281,873743.064453125,550077.2548828125,602326.9013671875,663586.2319335938,644043.6489257812,1509257.1591796875,1437196.666015625,675224.2670898438,718038.1511230469,943479.6103515624,1051470.65625,1448533.7983398438,668125.2238769531,717147.3325195312,753503.1171875,660503.12890625,641921.3823242188,593919.7622070312,837229.2392578125,805813.4753417969,780515.16796875,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
FA(5:0),FA,13997.101013183594,21981.68173217773,21718.401596069336,14119.400939941406,14178.721054077148,17421.141220092773,16212.061233520508,32334.642196655277,58108.643951416016,14990.90119934082,15770.10108947754,23964.681640625,23202.281616210938,27746.78204345703,18326.72152709961,17929.161331176758,18548.76119995117,22271.201217651367,16533.221115112305,14242.681060791016,18067.6012878418,18489.181259155277,18144.041213989258,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
FA(5:1),FA,48934.80303955078,59464.744689941406,69481.52520751953,45766.32336425781,50786.94384765625,47694.26361083984,46140.82305908203,94384.20611572266,98197.44775390624,45744.52331542969,56018.124267578125,77330.48571777344,84611.56561279297,108296.86737060548,46044.58331298828,55028.2041015625,51959.58367919922,52323.403869628906,48433.24328613281,48180.743225097656,58409.523986816406,66506.24444580078,44685.92303466797,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
FA(5:2),FA,158533.630859375,247631.75830078125,227930.19604492188,144341.1309814453,183870.87255859372,161236.19091796875,209217.07495117188,294857.0405273437,306735.42138671875,172632.0732421875,207127.71459960935,344286.845703125,297780.88134765625,325901.1630859375,153807.05004882812,195807.07470703125,176824.63256835938,167268.31225585938,165915.89086914062,149859.2900390625,190981.873046875,214641.115234375,302270.66259765625,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
FA(6:0),FA,74916.5855102539,96339.30712890624,100475.66619873048,64568.944580078125,80750.70629882812,66091.74462890625,65840.26446533203,122716.8493347168,139654.62908935547,55791.50384521485,86644.62628173828,96573.46545410156,84327.34582519531,120878.46862792967,75907.48547363281,81991.06604003906,65342.924377441406,69905.94458007812,83754.74609375,64768.14483642578,81812.12579345703,73900.16491699219,48914.98370361328,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
FA(6:1),FA,1493586.720703125,1881504.421875,1865350.18359375,1367905.330078125,1436293.125,1475015.185546875,1510275.04296875,2835114.41015625,2848693.34765625,1586923.32421875,1627560.525390625,2130537.04296875,2116418.52734375,2663401.189453125,1623406.54296875,1660787.23046875,1671556.23046875,1568625.2109375,1579420.44921875,1454584.98828125,1846373.00390625,1810000.70703125,2124189.83203125,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
FA(6:2),FA,44484.243072509766,69603.42602539062,64265.88458251953,35443.68203735352,72745.2658996582,41608.10369873047,47333.90316772461,75463.30627441406,66504.60479736328,42909.16345214844,74870.84509277344,78134.5259399414,91005.14575195312,103975.84689331056,32074.162475585938,43772.723083496094,38013.34289550781,31196.26251220703,43336.40298461914,31895.862182617188,48660.8232421875,71618.04504394531,36849.022521972656,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
FA(7:0),FA,44500.74331665039,54373.96362304688,63560.084533691406,55200.94384765625,43096.5426940918,49350.42352294922,41069.74319458008,80394.48651123047,105661.10748291016,41077.28271484375,37216.82211303711,46975.8037109375,53469.64385986328,62626.90512084961,38869.90286254883,39826.3427734375,38367.34262084961,35920.64245605469,31445.842224121094,32583.50204467773,48956.82299804688,40994.0228881836,34006.042419433594,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
FA(7:1),FA,25011.80178833008,32195.18258666992,31112.88220214844,22018.601608276367,28216.06167602539,21961.361602783203,19479.321395874023,44846.04315185547,35800.72268676758,20543.60140991211,22113.401306152344,29422.76205444336,42056.18310546875,38725.40280151367,27799.341735839844,24244.58169555664,19575.601593017574,22515.22152709961,26203.2618560791,19626.76130676269,22612.60179138184,22308.561767578125,18362.70156860352,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
FA(7:2),FA,13203.62100982666,15112.361068725586,18907.561584472656,12546.140937805176,15957.760932922363,11053.100845336914,11333.040832519531,22112.221641540527,21423.981369018555,11735.960861206057,15069.140892028809,17384.24102783203,19995.84118652344,24881.021774291992,9486.020774841309,16024.581039428713,10312.100830078123,10146.460746765137,11772.960762023926,9780.320709228516,12048.880828857422,14158.620979309082,10060.460746765137,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
FA(7:3),FA,8859.380668640137,12856.360870361328,14881.860977172852,8770.180648803711,10913.820945739746,9242.180679321287,8739.860626220703,18781.90139770508,15342.661071777344,9882.360733032228,13827.920913696287,15240.540954589844,16650.721130371094,16662.941207885742,9198.48069000244,10542.700759887695,10164.440658569336,8908.62060546875,9227.34065246582,8360.940628051758,10856.880836486816,13895.701049804688,15835.661163330078,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
FA(8:0),FA,14957.281158447266,19893.221389770508,19126.201446533203,16141.521194458008,12972.32096862793,17839.82147216797,18185.861358642574,23421.541618347168,53704.88404846192,14679.921035766602,12426.48085784912,15628.860977172852,20617.90156555176,20279.10131072998,12167.540832519531,14776.061126708984,14221.94107055664,15312.161163330078,14077.081100463867,14186.460845947266,15586.041023254396,16090.741088867188,12103.660873413086,Brain Region: cortex,Brain Region: hippocampus,Brain Region: cortex vs Brain Region: hippocampus_,11,11,Blank_Blank_Blank_Blank_Blank
