Lipid,Class,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F3_Female_WT_hippocampus,DOD94_F4_Female_5xFAD_hippocampus,FAD184_F3_Female_WT_hippocampus,FAD184_F4_Female_WT_hippocampus,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_hippocampus,FAD185_M4_Male_WT_hippocampus,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_hippocampus,FAD189_M3_Male_WT_hippocampus,DOD93_F4_Female_5xFAD_diencephalon,DOD94_F3_Female_WT_diencephalon,DOD94_F4_Female_5xFAD_diencephalon,FAD184_F3_Female_WT_diencephalon,FAD184_F4_Female_WT_diencephalon,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD185_M4_Male_WT_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,FAD189_M3_Male_WT_diencephalon,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
PG(39:1)|PG(O-40:1)|PG(P-40:0),PG,183618.6943359375,124454.04943847656,155863.8104248047,232544.97900390625,183205.2117919922,209442.435546875,461257.75549316406,156840.15173339844,303501.3209228516,218160.6163330078,135286.0106201172,212708.6160888672,196542.1153564453,183354.7940673828,220462.0155029297,229858.29528808597,420306.1099853516,375482.2257080078,224497.5567626953,571333.3837890625,331481.5252685547,324158.7829589844,81337.94543457031,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
PG(39:4)|PG(O-40:4)|PG(P-40:3),PG,103848.88763427734,95182.02734375,99746.00744628906,106033.44787597656,92435.92578125,142368.56982421875,144918.74920654297,100867.00775146484,166130.61181640625,138244.68969726562,114554.1279296875,94493.8465576172,90102.22619628906,97477.38671875,98394.70666503906,111634.90795898438,149600.87048339844,133364.13024902344,107273.48645019533,201606.1527099609,131846.86987304688,126898.38842773438,79583.50561523438,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
PG(39:5)|PG(O-40:5)|PG(P-40:4),PG,112950.4878540039,103343.04724121094,95783.4462890625,119687.3486328125,106075.12719726562,194457.0330810547,190932.27294921875,109851.14837646484,185980.0126953125,187984.8928222656,96026.3468017578,94296.5067138672,120940.88842773438,107334.00769042967,97798.0068359375,124109.32946777344,206397.95434570312,171932.15106201172,110881.72772216795,180960.9735107422,184297.7130126953,140298.77026367188,132173.20971679688,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
PG(39:6)|PG(O-40:6)|PG(P-40:5),PG,225941.29650878903,166266.072265625,163864.55102539062,219929.115234375,164637.23120117188,838833.1179199219,729758.7354736328,188217.95385742188,676492.1505126953,711058.2917480469,186235.9735107422,158413.23181152344,188590.0329589844,179248.7537841797,168515.29174804688,241595.7586669922,868091.6791992188,589964.0446777344,209267.4952392578,829625.5192871094,652267.3029785156,271990.7784423828,214987.41357421875,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
PG(39:7)|PG(P-40:6)|PG(38:0)|PG(O-39:0),PG,244780.2977294922,276223.0986328125,255155.7186279297,238071.77783203125,211561.97607421875,396682.2491455078,571077.1831054688,242153.37573242188,376184.2282714844,361863.8095703125,256359.33618164065,304324.181640625,282221.55908203125,239388.99877929688,272661.9377441406,342868.6671142578,589530.2592773438,456559.23193359375,338640.6867675781,709504.748046875,373704.5261230469,459238.9555664063,103045.20642089844,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
PG(39:8)|PG(38:1)|PG(O-39:1)|PG(P-39:0),PG,345272.48486328125,212847.7756347656,388105.6684570313,341152.68701171875,317488.583984375,821532.9604492188,1557492.5126953125,331754.56591796875,737795.2724609375,806157.3642578125,299659.44140625,457721.8305664063,419882.2077636719,383137.3049316406,522863.6369628906,624778.4008789062,1240898.8481445312,971356.7934570312,631954.2456054688,2423215.6416015625,805542.5012207031,887402.984375,158012.4305419922,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
PG(40:1)|PG(P-41:0),PG,182203.1735839844,115059.26806640624,184435.27197265625,174985.15283203125,154147.9912109375,322023.9624023437,541732.8774414062,167085.7713623047,366689.9265136719,295893.2805175781,143523.17041015625,200278.0546875,170806.41149902344,177158.69262695312,176224.41284179688,227845.49682617188,485890.0151367188,405121.0280761719,229963.13720703125,848659.6450195312,358281.98681640625,307224.3806152344,103051.10681152344,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
PG(40:10)|PG(39:3)|PG(O-40:3)|PG(P-40:2),PG,159336.53088378906,118024.48889160156,140564.03051757812,242897.4180908203,133644.0098876953,384333.7465820313,277660.2609863281,181235.37243652344,229048.8350830078,335097.8037109375,132819.41015625,124534.18823242188,118156.70794677734,136018.35009765625,168502.23181152344,216358.115234375,270748.6973876953,333263.94274902344,159427.77172851562,377587.5860595703,230914.45568847656,262786.15869140625,72625.84503173828,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
PG(40:2),PG,250646.677734375,162980.39221191406,202108.7152099609,358387.34631347656,248427.25830078125,1037822.2946777344,1158854.604736328,285707.478515625,988550.0747070312,883888.2729492188,224559.27685546875,186709.552734375,246344.43872070312,259562.75927734372,238514.87573242188,356124.8458251953,1215891.5153808594,1140631.039794922,305423.80322265625,1311199.093017578,786389.69921875,426744.05078125,83805.76599121094,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
PG(40:3),PG,275248.4211425781,164512.97338867188,282465.3405761719,257739.80004882807,212310.6149902344,426960.43505859375,566317.6796875,226979.43591308597,665901.7229003906,319259.3825683594,192573.05395507807,212103.35522460935,310892.9426269531,225133.1774902344,273845.13720703125,263549.55908203125,601360.3005371094,541019.0166015625,298403.6618652344,1372329.5971679688,449302.771484375,304177.5788574219,128192.0086669922,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
PG(40:4),PG,1383966.92578125,605539.4399414062,1479122.0434570312,1201207.34375,870665.8996582031,2229195.1279296875,3271032.37109375,899610.7006835938,4291713.541992188,1453481.8842773438,720053.5505371094,904882.490234375,1730628.1870117188,984446.3095703124,1392990.9794921875,1149233.2080078125,3598152.3017578125,3306268.26953125,1460840.5737304688,9492076.874023438,2548983.5229492188,1223268.7109375,462435.61083984375,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
PG(40:5),PG,2732990.1298828125,1275875.197265625,2908393.2680664062,2589034.7470703125,1668339.53125,4629158.352539063,6597018.900390625,1927920.4560546875,9588163.708984377,2947665.014648437,1621636.4321289062,1513619.3635253906,3337577.124023437,1749458.330078125,2701244.240234375,2279082.022460937,6859250.83203125,6384273.08203125,2790848.4995117188,17391966.77734375,4813411.3642578125,2470009.522460937,911319.083984375,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
PG(40:6),PG,18683186.83203125,8742602.26171875,19319321.28125,18092163.046875,11430485.155273438,31759921.5859375,45473533.171875,13273320.662109377,65841394.2578125,20240906.169921875,11431993.840820312,10625229.03515625,23584230.2421875,11748519.384765623,19012674.25,15868471.65234375,47468098.40625,45257277.5,19528645.5625,127141074.546875,33295261.80273437,17224629.6796875,6247493.1796875,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
PG(40:7)|PG(39:0)|PG(O-40:0),PG,582543.6611328125,299244.2214355469,548953.9389648438,527812.6335449219,389590.40771484375,867941.2993164062,1377491.5932617188,468070.353515625,1593663.1489257812,698466.9326171875,392777.7885742188,415567.66796875,687817.3271484375,443587.5500488281,589756.8403320312,597962.1220703125,1416479.1162109375,1260313.9287109375,634858.5048828125,2700054.94140625,1092515.71484375,728450.208984375,213398.37524414065,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
PG(40:9)|PG(39:2)|PG(O-40:2)|PG(P-40:1),PG,119019.1079711914,88419.7064819336,98138.90661621094,111943.16833496094,96096.38671875,150492.39001464844,193721.11401367188,99555.80786132812,163843.87072753906,151172.95141601562,90835.16650390624,91521.18658447266,122849.98779296876,99916.94744873048,106353.6279296875,122853.02905273438,187814.31384277344,175556.79223632812,110501.34802246094,203253.27575683597,157736.0703125,153474.55236816406,67170.68444824219,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
PG(41:5)|PG(P-42:4),PG,90217.68627929688,92818.80645751952,87289.06616210938,92533.46685791016,87892.78588867188,123914.72912597656,137484.70935058594,91108.88671875,133529.4091796875,119498.4288330078,83917.38562011719,75447.72497558594,92156.98645019533,92558.02697753906,88566.56616210938,101899.70715332033,137738.52978515625,123451.80847167967,98313.8667602539,149962.1514892578,126130.09014892578,116926.24877929688,80584.32568359375,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
PG(41:6)|PG(O-42:6),PG,219579.5360107422,121026.70910644533,159464.71142578125,181163.33325195312,158951.6922607422,312430.14318847656,354066.38330078125,159202.47119140625,391810.4484863281,297869.5,162120.71154785156,140018.5301513672,160951.41186523438,158497.81005859375,159510.7119140625,182267.77307128903,379566.1669921875,344149.16357421875,164082.63122558594,494243.47509765625,302949.32067871094,226938.3756103516,119861.927734375,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
PG(41:7)|PG(P-42:6)|PG(40:0)|PG(O-41:0),PG,967633.8698730468,404238.9276123047,575652.642578125,710129.9455566406,652907.5263671875,1456213.767578125,1677718.72265625,603162.623046875,1793038.196044922,1532545.3576660156,701919.5869140625,557117.5129394531,491431.37353515625,611211.2824707031,565668.68359375,702151.3273925781,1507558.961669922,1385617.5209960938,569952.0192871094,1498787.7248535156,1427173.9309082031,891826.1040039062,449957.37145996094,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
PG(42:0),PG,84820.6058959961,70892.48468017578,83063.3451538086,93442.78662109376,83360.92590332031,119613.58837890624,145003.65112304688,85669.70593261719,125775.9888305664,137411.86932373047,75100.74526977539,94246.36639404295,82054.38549804688,87904.44580078125,86414.2260131836,96747.88696289062,145155.06982421875,148146.95013427734,96155.8270263672,171888.1512451172,142337.23016357422,127140.42956542967,59983.58447265625,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
PG(42:1),PG,127340.48986816406,93315.48699951172,157048.55224609375,155999.35095214844,117053.40881347656,189567.3923339844,303775.16015625,126303.1492919922,214992.5740966797,323035.025390625,110846.40832519533,345017.4249267578,121135.86877441406,134948.52880859375,140139.72912597656,154113.1505126953,268219.57775878906,295753.08044433594,174328.4923095703,439600.0715332031,393793.0286865234,193424.2333984375,76322.34600830078,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
PG(42:10)|PG(41:3)|PG(P-42:2),PG,154740.8311767578,114247.34838867188,146040.21118164062,161256.87133789062,128400.8486328125,234371.3369140625,290255.2202148437,148022.7899169922,355488.54736328125,192265.033203125,124208.56909179688,107736.62756347656,175983.3536376953,133596.00939941406,154287.69024658203,149450.37072753906,285386.9814453125,280574.4191894531,159617.29174804688,487635.1530761719,221215.0759277344,182004.29321289065,85818.826171875,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
PG(42:11)|PG(41:4)|PG(O-42:4),PG,102238.4867553711,103409.4672241211,101115.86706542967,115703.6278076172,114750.18798828124,118471.34790039062,136480.96936035156,113349.34826660156,124656.1690673828,119173.8680419922,96950.38623046876,85616.74645996094,105849.30676269533,107028.14739990234,101364.02685546876,112767.068359375,134533.3106689453,134692.5897216797,110018.60772705078,137488.56994628906,129100.22973632812,123369.56823730467,79008.64611816406,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
PG(42:2),PG,149823.48950195312,158038.63061523438,175139.0330810547,172469.47131347656,166178.35186767578,212736.4149169922,325152.96520996094,172945.13256835938,253168.69677734372,205319.59375,150093.65002441406,149968.41076660156,164878.97045898438,167970.3917236328,161862.4307861328,185071.6728515625,259742.3560791016,264162.35705566406,193809.4541015625,398858.9697265625,229542.31579589844,212159.19470214844,113222.04736328124,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
PG(42:3),PG,455672.4755859375,373768.80615234375,424331.9904785156,631583.7829589844,508001.5126953125,684773.3271484375,922086.528076172,480654.39208984375,1025008.078125,768758.5300292969,439703.47021484375,356361.4226074219,386292.8073730469,486798.875,476904.6374511719,464629.7922363281,729732.5922851562,955051.9865722656,437884.3322753906,835350.9616699219,714308.7700195312,603443.5012207031,500159.87353515625,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
PG(42:4),PG,107567.14739990234,91120.32623291016,103985.34741210938,109552.84777832033,98162.52685546876,142866.52990722656,182752.25268554688,101047.08764648438,166477.59240722656,135725.05029296875,87446.98583984375,98630.78698730467,105068.2469482422,102337.96740722656,97350.22631835938,115392.38818359376,177550.79235839844,161783.23071289062,109562.34765625,238408.31689453125,148971.0098876953,136299.92993164062,92617.24725341795,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
PG(42:5),PG,104208.10766601562,91659.16632080078,105635.76684570312,109034.76745605467,95241.5867919922,147058.87084960938,166445.85229492188,104287.86767578124,160635.79125976562,141349.80993652344,96356.42712402344,89179.74584960938,107769.16796875,98017.34704589844,99792.48706054688,107330.06713867188,163246.43103027344,166456.87231445312,104288.68701171876,235490.5173339844,141807.48986816406,138152.22998046875,67398.12420654297,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
PG(42:6),PG,167385.57092285156,166138.89025878906,166762.1932373047,157620.29125976562,142299.70959472656,247440.49865722656,271607.140625,154992.8507080078,264523.279296875,232211.5368652344,163852.17163085938,148744.9306640625,194896.41259765625,155118.06958007812,167861.82971191406,176488.49255371094,305859.38146972656,260563.33544921875,183126.8323974609,506096.3156738281,219540.97509765625,230633.87768554688,90844.0067138672,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
PG(42:7)|PG(41:0)|PG(O-42:0),PG,147449.75048828125,95595.50720214844,125953.8486328125,137252.51013183594,128088.08837890624,234376.1572265625,295864.98046875,125691.80895996094,292852.7976074219,235485.13647460935,113916.26745605467,154663.8094482422,187184.01196289065,131211.36975097656,160049.2130126953,167414.59204101562,336995.3225097656,329038.7646484375,158708.2108154297,653631.4108886719,289944.1394042969,213209.33349609372,91029.58642578124,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
PG(42:8)|PG(41:1)|PG(O-42:1)|PG(P-42:0),PG,164603.71215820312,113514.22827148438,183259.1729736328,179265.21325683594,158758.57104492188,299756.7381591797,404320.9499511719,156442.05102539062,451486.1940917969,418417.0500488281,132600.6297607422,505838.4979248047,166070.97131347656,167907.57165527344,164583.77209472656,187684.6729736328,537722.4106445312,511701.5955810547,199782.5941162109,604427.2856445312,669881.7415771484,209823.21362304688,81420.12548828125,Brain Region: hippocampus,Brain Region: diencephalon,Brain Region: hippocampus vs Brain Region: diencephalon_,11,11,Blank_Blank_Blank_Blank_Blank
