Lipid,Class,FAD185_M1_Male_5xFAD_hippocampus_x,FAD185_M3_Male_5xFAD_hippocampus_x,FAD189_M1_Male_5xFAD_hippocampus_x,FAD189_M2_Male_5xFAD_hippocampus_x,FAD185_M1_Male_5xFAD_hippocampus_y,FAD185_M3_Male_5xFAD_hippocampus_y,FAD189_M1_Male_5xFAD_hippocampus_y,FAD189_M2_Male_5xFAD_hippocampus_y,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
CAR(20:1),CAR,545235.2370758057,538423.6376609802,553335.9367637634,548148.9205741882,545235.2370758057,538423.6376609802,553335.9367637634,548148.9205741882,602583.583984375,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(20:1)_QUAL,CAR,2028297.7643814087,2010630.4911003113,2024439.6279754639,2020137.3960990906,2028297.7643814087,2010630.4911003113,2024439.6279754639,2020137.3960990906,2005452.6015625,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(20:2),CAR,496472.91438293457,491934.2335205078,505968.0964126587,499994.77617645264,496472.91438293457,491934.2335205078,505968.0964126587,499994.77617645264,542018.3017578125,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(20:2)_QUAL,CAR,1960372.5642242432,1961801.5781326294,1988470.6656303406,1952663.5864143372,1960372.5642242432,1961801.5781326294,1988470.6656303406,1952663.5864143372,1927371.623046875,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(20:4),CAR,517819.0538749695,522689.91457748413,526365.4971542358,530237.3162574768,517819.0538749695,522689.91457748413,526365.4971542358,530237.3162574768,571720.7197265625,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(20:4)_QUAL,CAR,1712337.70570755,1733120.2202415466,1725329.1989135742,1717118.4767227173,1712337.70570755,1733120.2202415466,1725329.1989135742,1717118.4767227173,1701772.712890625,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(22:0),CAR,209507.59414672852,208874.9756011963,214503.79622650146,214124.13687896729,209507.59414672852,208874.9756011963,214503.79622650146,214124.13687896729,246921.7578163147,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(22:0)_QUAL,CAR,1601205.023677826,1647985.9755516052,1683881.0427474976,1674280.3132324219,1601205.023677826,1647985.9755516052,1683881.0427474976,1674280.3132324219,2740927.288986206,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(22:2),CAR,254935.4981803894,251682.9585609436,265113.71658706665,260622.91743850708,254935.4981803894,251682.9585609436,265113.71658706665,260622.91743850708,311783.7636947632,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(22:2)_QUAL,CAR,1609999.834148407,1649533.837348938,1700951.377506256,1685397.1456298828,1609999.834148407,1649533.837348938,1700951.377506256,1685397.1456298828,2741514.162109375,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(22:4),CAR,264304.6591796875,265875.9799461365,268006.47843170166,268449.0194320679,264304.6591796875,265875.9799461365,268006.47843170166,268449.0194320679,317976.1638183594,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(22:4)_QUAL,CAR,1572945.8248519897,1593700.6781311035,1653825.3530540466,1646769.9561004639,1572945.8248519897,1593700.6781311035,1653825.3530540466,1646769.9561004639,2787949.4111328125,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(22:5),CAR,260337.1789741516,256213.35750579834,265579.3768501282,258594.41953659058,260337.1789741516,256213.35750579834,265579.3768501282,258594.41953659058,303855.1018066406,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(22:5)_QUAL,CAR,1601557.2745361328,1641665.8364143372,1664302.09633255,1642419.7453193665,1601557.2745361328,1641665.8364143372,1664302.09633255,1642419.7453193665,2717660.275390625,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(22:6),CAR,272721.35607910156,263750.7584037781,267315.89880752563,273481.63846206665,272721.35607910156,263750.7584037781,267315.89880752563,273481.63846206665,318534.2431640625,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(22:6)_QUAL,CAR,1263976.593990326,1318467.872039795,1322643.5060577393,1324985.3742637634,1263976.593990326,1318467.872039795,1322643.5060577393,1324985.3742637634,1836675.162109375,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(26:0),CAR,251233.03799057007,260245.13912582397,256565.0362548828,257914.25693511963,251233.03799057007,260245.13912582397,256565.0362548828,257914.25693511963,310939.6223144531,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(26:0)_QUAL,CAR,453548.6125717163,451886.07188796997,465406.6515045166,458971.1331214905,453548.6125717163,451886.07188796997,465406.6515045166,458971.1331214905,559594.85887146,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(2:0),CAR,10694982.876953125,10676558.22657013,10613705.9756279,10715455.877189636,10694982.876953125,10676558.22657013,10613705.9756279,10715455.877189636,9820295.890625,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(2:0)_QUAL,CAR,398811.32928466797,401248.2279510498,409639.3071708679,407491.9693374634,398811.32928466797,401248.2279510498,409639.3071708679,407491.9693374634,395996.7683105469,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(3:0),CAR,305029.80255126953,303391.30212402344,291536.68074417114,301311.48097991943,305029.80255126953,303391.30212402344,291536.68074417114,301311.48097991943,270974.60119628906,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(3:0)_QUAL,CAR,122593.88901519775,120196.88845825195,117618.78731918335,118150.98783874512,122593.88901519775,120196.88845825195,117618.78731918335,118150.98783874512,107413.62805175781,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(3:1),CAR,346095.9257850647,346466.80432891846,343975.94649887085,347056.1629219055,346095.9257850647,346466.80432891846,343975.94649887085,347056.1629219055,327042.8210449219,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(3:1)_QUAL,CAR,131995.36962890625,137363.94993972778,128811.13041305542,136183.60990142822,131995.36962890625,137363.94993972778,128811.13041305542,136183.60990142822,114578.34790039062,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(4:0),CAR,281907.79919433594,284876.9598045349,274602.46139907837,283175.0812988281,281907.79919433594,284876.9598045349,274602.46139907837,283175.0812988281,281899.79833984375,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(4:0)_QUAL,CAR,97603.80641555786,97025.20690917969,92071.94622039795,95445.98669433594,97603.80641555786,97025.20690917969,92071.94622039795,95445.98669433594,86956.88671875,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(4:1),CAR,981668.7521324158,987943.6899414062,966010.9107437134,977738.1679763794,981668.7521324158,987943.6899414062,966010.9107437134,977738.1679763794,978969.513671875,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(4:1)_QUAL,CAR,285286.69954299927,291464.5815124512,275241.399848938,284554.7208709717,285286.69954299927,291464.5815124512,275241.399848938,284554.7208709717,278300.5791015625,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(5:0),CAR,1948138.7857055664,1949749.258693695,1960291.0150604248,1998952.542640686,1948138.7857055664,1949749.258693695,1960291.0150604248,1998952.542640686,1862701.5966796875,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(5:0)_QUAL,CAR,437353.771194458,442945.97079086304,465301.87296295166,455248.9359512329,437353.771194458,442945.97079086304,465301.87296295166,455248.9359512329,433832.7741699219,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(5:1),CAR,1823965.5098495483,1830863.4466629028,1835514.3876953125,1838699.5673294067,1823965.5098495483,1830863.4466629028,1835514.3876953125,1838699.5673294067,1686422.3232421875,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(5:1)_QUAL,CAR,1357087.1509780884,1400666.13961792,1353154.0789794922,1396680.6388320923,1357087.1509780884,1400666.13961792,1353154.0789794922,1396680.6388320923,1288613.4504394531,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(6:0),CAR,659750.1077651978,662540.148525238,631077.8258399963,667030.5301513672,659750.1077651978,662540.148525238,631077.8258399963,667030.5301513672,602169.6025390625,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(6:0)_QUAL,CAR,190869.79248046875,193489.87323760986,191825.21402740479,189774.0140953064,190869.79248046875,193489.87323760986,191825.21402740479,189774.0140953064,183513.93237304688,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(6:1),CAR,181140.83239746094,183140.67181777954,185648.65338897705,184224.77361679077,181140.83239746094,183140.67181777954,185648.65338897705,184224.77361679077,211241.2548828125,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(6:1)_QUAL,CAR,246605.25715637207,255627.21656036377,250735.81719970703,251040.4973335266,246605.25715637207,255627.21656036377,250735.81719970703,251040.4973335266,254430.89892578125,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(7:0),CAR,200785.7738609314,197312.07318496704,201072.45513916016,193785.35357284546,200785.7738609314,197312.07318496704,201072.45513916016,193785.35357284546,350296.0261230469,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(7:0)_QUAL,CAR,568522.4432144165,596941.1628341675,578486.9400634766,572372.7984809875,568522.4432144165,596941.1628341675,578486.9400634766,572372.7984809875,510361.294921875,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(8:0),CAR,261069.7979927063,262643.72088623047,256681.57931518555,253358.81789398193,261069.7979927063,262643.72088623047,256681.57931518555,253358.81789398193,312135.66162109375,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(8:0)_QUAL,CAR,2906306.4996528625,2919378.175567627,2887117.514968872,2909310.3665771484,2906306.4996528625,2919378.175567627,2887117.514968872,2909310.3665771484,2937554.66796875,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(8:1),CAR,232089.3568496704,236192.27752685547,232737.53678131104,233619.53762817383,232089.3568496704,236192.27752685547,232737.53678131104,233619.53762817383,269351.9016113281,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(8:1)_QUAL,CAR,3112423.8790664673,3100809.7182617188,3056534.446369171,3082382.3183288574,3112423.8790664673,3100809.7182617188,3056534.446369171,3082382.3183288574,3024296.56640625,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(9:0),CAR,148662.51078033447,151969.28943252563,153736.59074401855,152552.47077178955,148662.51078033447,151969.28943252563,153736.59074401855,152552.47077178955,254375.17797851562,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR(9:0)_QUAL,CAR,906790.6265449524,936795.5838890076,918402.7796630859,946262.708984375,906790.6265449524,936795.5838890076,918402.7796630859,946262.708984375,881181.46875,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CAR_QUAL,CAR,91020.8666381836,89005.80617523193,87101.66616821289,87585.90627288818,91020.8666381836,89005.80617523193,87101.66616821289,87585.90627288818,81529.0259399414,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CE(12:0),CE,179536.5928955078,180746.43229675293,177646.8929824829,181341.87307357788,179536.5928955078,180746.43229675293,177646.8929824829,181341.87307357788,278011.49908447266,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CE(14:0),CE,160623.23153686523,157412.7711982727,169648.35147857666,157254.69122695923,160623.23153686523,157412.7711982727,169648.35147857666,157254.69122695923,268905.2390136719,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CE(14:1),CE,169920.09197235107,165459.99153137207,172219.63164520264,164208.97136306763,169920.09197235107,165459.99153137207,172219.63164520264,164208.97136306763,276747.3796386719,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CE(15:0),CE,895217.4018592834,646669.6079177856,988785.9302139282,521475.4572792053,895217.4018592834,646669.6079177856,988785.9302139282,521475.4572792053,1604467.7224121094,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CE(15:1),CE,898993.2607383728,626414.4235534668,1043715.9910202026,529449.0583572388,898993.2607383728,626414.4235534668,1043715.9910202026,529449.0583572388,1628738.7060546875,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CE(16:0),CE,715964.3719482422,500138.21533966064,815977.7943649292,381200.6879005432,715964.3719482422,500138.21533966064,815977.7943649292,381200.6879005432,1596333.6827392578,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CE(16:1),CE,863396.7200775146,662481.186290741,1003813.3741989136,552001.4002418518,863396.7200775146,662481.186290741,1003813.3741989136,552001.4002418518,1866018.7453613281,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CE(16:2),CE,899797.3626403809,673587.5869255066,1031285.3499832153,561310.1207733154,899797.3626403809,673587.5869255066,1031285.3499832153,561310.1207733154,1834903.0895996094,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CE(16:3),CE,908408.0270271301,679285.369556427,997356.0728988647,544419.1791381836,908408.0270271301,679285.369556427,997356.0728988647,544419.1791381836,1813949.6315917969,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
CE(17:0),CE,200712.83367919922,198325.39394378662,207838.91492080688,197015.35388565063,200712.83367919922,198325.39394378662,207838.91492080688,197015.35388565063,543111.2984619141,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus vs Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus,4,4,Blank_Blank_Blank_Blank_Blank
