Lipid,Class,DOD93_F4_Female_5xFAD_cerebellum,DOD93_F4_Female_5xFAD_cortex ,DOD93_F4_Female_5xFAD_diencephalon,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F4_Female_5xFAD_cerebellum,DOD94_F4_Female_5xFAD_cortex ,DOD94_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_hippocampus,DOD94_F3_Female_WT_cerebellum,DOD94_F3_Female_WT_cortex ,DOD94_F3_Female_WT_diencephalon,DOD94_F3_Female_WT_hippocampus,FAD184_F3_Female_WT_cerebellum,FAD184_F3_Female_WT_cortex ,FAD184_F3_Female_WT_diencephalon,FAD184_F3_Female_WT_hippocampus,FAD184_F4_Female_WT_cerebellum,FAD184_F4_Female_WT_cortex ,FAD184_F4_Female_WT_diencephalon,FAD184_F4_Female_WT_hippocampus,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
1-O-behenoyl-Cer(d18:1/16:0),Cer,9689.680694580078,8577.140621185303,8721.760601043701,8568.220588684082,8318.060626983643,8411.740604400635,7482.000534057617,7539.040561676025,9103.68058013916,8556.320613861084,8496.220573425293,9405.820568084717,9683.860694885254,9057.300678253174,7950.900543212891,9459.980648040771,8625.36058807373,9157.600639343262,7859.120552062988,10246.540729522705,13441.081062316895,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(64:9)|TG(63:2)]_FA22:5,TAG,194620.41201782227,159446.31199645996,295185.29705810547,149631.52963256836,276677.17889404297,198056.97265625,153346.24926757812,155688.37274169922,211588.3147125244,54813.08401489258,48960.46337890625,165371.63159179688,160878.7119140625,332389.5227355957,171891.67388916016,288356.407623291,54055.70361328125,143250.55128479004,65951.30499267578,108253.06768798828,77812.58511352539,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(64:9)|TG(63:2)]_FA22:6,TAG,319468.03924560547,405710.3674926758,445459.15368652344,528317.2359619141,480255.81829833984,345345.0619506836,350381.9656982422,266287.5811767578,602592.2606201172,268110.42041015625,189657.49334716797,241648.4578857422,415930.4069824219,405428.9475708008,327448.7229614258,714842.9681396484,251548.4588623047,234028.05541992188,287428.9422607422,401330.10900878906,212773.09533691406,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(65:0)]_FA14:0 | [TG(66:7)]_FA14:0,TAG,18611.771297454834,22383.36164855957,16297.791213989258,20724.471405029297,19046.561351776123,20932.401390075684,19252.79132080078,17207.9012298584,23538.99158859253,21074.311584472656,15510.001155853271,20465.19133758545,18239.701190948486,17934.721336364746,19580.981399536133,19945.621269226074,19046.741329193115,21795.06142807007,18447.621395111084,18569.851318359375,18507.92124938965,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(65:0)]_FA16:0,TAG,24108.401809692383,39655.142822265625,20132.72151184082,29195.38233947754,24556.321655273438,26400.821769714355,23056.101852416992,24331.681701660156,30772.742225646973,20272.9412689209,32251.462509155273,21420.501388549805,21626.121612548828,24055.281997680664,23503.761627197266,22944.321746826172,32390.042510986328,35845.22180175781,20751.921508789062,18369.201362609863,13740.780990600586,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(65:0)]_FA18:0,TAG,54641.8642578125,247808.59574890137,39862.12252807617,77501.3246307373,68607.86456298828,80549.90367126465,67932.48506164551,87088.9055480957,108540.0853881836,62575.28463745117,178062.3127746582,50358.86331176758,42716.82263183594,82171.20693969727,73573.70547485352,40662.66346740723,96491.50601196289,181294.70951843262,55712.7845993042,31183.541763305664,18392.92127609253,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(65:12)|TG(64:5)]_FA14:0,TAG,28977.181594848633,54573.06359863281,41473.38325500488,42087.72285461426,37400.0827331543,37873.242431640625,29685.802124023438,35232.761947631836,44599.32218170166,18726.141342163086,17798.901306152344,27702.461700439453,27894.702056884766,42341.12315368652,37032.762603759766,33390.14245605469,25384.66162109375,54657.683349609375,23772.401748657227,22295.241539001465,17044.561141967773,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(65:12)|TG(64:5)]_FA16:0,TAG,47110.2434387207,50719.8038482666,38241.142639160156,63492.624267578125,59750.3444519043,49834.12356567383,52208.68357849121,55567.60395812988,53160.60388183594,49269.78340148926,50609.463638305664,43993.302978515625,42496.48327636719,41949.582931518555,49556.76332092285,68777.0650024414,52355.06362915039,48472.64353942871,63717.063385009766,52027.82371520996,47952.023208618164,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(65:12)|TG(64:5)]_FA16:1,TAG,30875.462371826172,34352.142349243164,29468.6220703125,32954.7819519043,35124.2624206543,32399.16246032715,32854.662353515625,30795.12239074707,28908.701721191406,25897.40184020996,24365.12171936035,25936.86167526245,25956.481811523438,29780.622024536133,28493.081954956055,36283.98263549805,30184.38218688965,35066.662658691406,30088.802200317383,29046.202117919922,17651.96132659912,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(65:12)|TG(64:5)]_FA18:0,TAG,27440.70199584961,29975.66226196289,24360.841674804688,27785.02197265625,27578.801818847656,27184.162048339844,28105.222106933594,25857.32177734375,25151.18179321289,26349.141693115234,32027.182556152344,23875.40151977539,26354.661987304688,25791.621948242188,25185.48175048828,27795.561965942383,26743.242080688477,31801.30224609375,28000.621994018555,25789.44189453125,17516.82110595703,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(65:12)|TG(64:5)]_FA18:1,TAG,26076.121704101562,24968.06170654297,22231.621536254883,27258.642150878906,24568.58172607422,24504.92172241211,26387.02195739746,24108.821746826172,25791.84210205078,22935.54151916504,23881.481704711914,22090.94157409668,23198.80177307129,21739.741470336914,21568.121406555176,29852.162048339844,24414.401679992676,24569.261749267578,24503.341583251953,23756.781860351562,15505.041091918945,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(65:12)|TG(64:5)]_FA18:2,TAG,23424.96167755127,27751.721878051758,19999.9813079834,28381.22198486328,29123.062057495117,25723.421798706055,27871.02212524414,26300.16180419922,23430.661590576172,23006.72159576416,24724.781799316406,23891.221771240234,26306.76206970215,26803.462036132812,23527.001693725586,28172.642044067383,30129.082153320312,24180.70184326172,32531.442169189453,21841.42170715332,20506.401542663574,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(65:12)|TG(64:5)]_FA18:3,TAG,44038.94332885742,39047.48278808594,26913.382080078125,37294.10275268555,46178.08303833008,31301.062133789062,33532.64221191406,30567.56231689453,33229.16261291504,39059.36291503906,37531.082427978516,34645.92250061035,30225.822067260742,30304.502197265625,30551.422241210938,37182.20275878906,45636.00305175781,34545.902252197266,41236.32261657715,31827.922302246094,36695.382568359375,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(65:12)|TG(64:5)]_FA20:4,TAG,39399.183044433594,39999.442779541016,27852.242065429688,39323.642639160156,36363.962646484375,35516.96252441406,36196.60272216797,33653.34239196777,31294.70216369629,34998.32243347168,35889.98229980469,33087.002212524414,36265.122802734375,37829.22284698486,31646.24249267578,37702.942474365234,46890.50358581543,36042.54248046875,40943.98287963867,32607.38233947754,20934.881553649902,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(65:12)|TG(64:5)]_FA22:5,TAG,73654.56504821777,68895.04439544678,85962.88619995117,72648.48519897461,86158.40567016602,82955.66627502441,77273.46524047852,64588.28485107422,85964.52655029297,51849.78387451172,48401.88330078125,65693.48489379883,69717.08444213867,106404.36694335938,61591.66455078125,92795.2272644043,66317.32489013672,67860.38427734375,70169.94458007812,63532.904388427734,32367.88214111328,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(65:12)|TG(64:5)]_FA22:6,TAG,88321.48564910889,74404.22526550293,110384.7066040039,97858.22695922852,106743.28749084473,97025.42671203613,91160.1265411377,72591.52561950684,102850.76725769043,50172.24348449707,47552.66357421875,80809.00621032715,71245.90502929688,122047.1089477539,70136.58493041992,125883.44863891602,57081.444244384766,78836.42549133301,63439.12495422363,73786.04489135742,29895.801849365234,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(66:0)]_FA16:0,TAG,30854.142486572266,30490.742301940918,25186.121780395508,42037.38348388672,27930.92185974121,30406.62223815918,22221.821655273438,22082.161590576172,26316.381790161133,22242.04172515869,18680.64109802246,21089.26146697998,29432.78224182129,25604.521942138672,19450.841201782227,26468.341873168945,24210.941650390625,24606.7420501709,21263.741409301758,24771.24160003662,21949.46159362793,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(66:0)]_FA18:0,TAG,29466.082092285156,27810.52215576172,20590.66146850586,26095.82162475586,25327.841888427734,23461.241806030273,27116.36228942871,22377.021453857422,22429.44158935547,21457.7215423584,25604.641845703125,20337.681381225586,21893.64141845703,23932.181900024414,24162.341705322266,22667.801681518555,26241.081573486328,26095.501953125,25598.0216217041,22646.721618652344,18355.481216430664,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(66:1)]_FA14:0,TAG,18615.781494140625,22725.441638946533,16754.661128997803,21552.88153076172,19163.641429901123,22602.881744384766,18764.24115371704,18821.481437683105,22518.201690673828,16515.68116760254,15957.201206207275,18791.021392822266,18292.281051635742,21670.481399536133,18576.68141937256,19766.121379852295,21363.001571655273,23963.001640319824,20420.861305236816,17810.12114715576,12264.84088897705,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(66:1)]_FA16:0,TAG,29310.162368774414,29180.281883239746,18319.041164398193,23555.24161529541,27434.561946868896,20988.60154724121,19496.841312408447,17718.801342010498,23819.78183364868,26041.021839141846,18671.60117340088,23952.92163848877,17691.06128692627,18517.14136505127,16831.781269073486,19248.341430664062,22874.941467285156,18579.901542663574,20205.621341705322,17355.48126602173,53765.94429016113,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(66:1)]_FA16:1,TAG,39963.8426361084,41146.40229797363,138269.607421875,67688.00578308105,40958.70331573486,47391.68354797363,34602.262451171875,26710.84194946289,41012.88316345215,24717.201736450195,20289.30140686035,23704.801651000977,39053.58257293701,42374.14288330078,32417.44239807129,35536.00241088867,28504.28187561035,34813.54235839844,25966.921813964844,44098.22311401367,23568.881622314453,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(66:1)]_FA18:0,TAG,30772.782192230225,27053.122066497803,19600.16146850586,28038.28189086914,29267.141845703125,23706.04175567627,24823.90187072754,21137.301498413086,24328.12181854248,25274.50205230713,24323.40177154541,22733.161834716797,22341.42163848877,22838.18146133423,24141.48161315918,27483.54164123535,29554.74210357666,25548.981857299805,24308.16185760498,20576.6815032959,20574.561630249023,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(66:1)]_FA18:1,TAG,30027.52197265625,29053.42202758789,22027.501495361328,28127.482055664062,26272.84161376953,23956.921661376953,24848.02178955078,27271.52180480957,25705.521942138672,23183.561447143555,27192.90202331543,23975.141693115234,21585.88150024414,22947.52166748047,23464.461654663086,26109.541946411133,33697.3623046875,29465.58236694336,24885.02163696289,22737.721633911133,17164.96128845215,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(66:10)|TG(65:3)]_FA14:0,TAG,35201.94285583496,56751.703063964844,37503.54258728027,40152.36306762695,37469.16213989258,46473.76402282715,30274.70184326172,45181.72302246094,41385.66229248047,20896.80142211914,30384.9220123291,35267.70202636719,29812.962158203125,50642.52331542969,36269.82294464111,30527.421905517578,30384.922286987305,55329.8448638916,26388.282012939453,21501.421432495117,13285.920959472656,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(66:10)|TG(65:3)]_FA16:0,TAG,28630.9220123291,58835.10412597656,25771.641876220703,32658.362426757812,26655.581886291504,28602.321823120117,26777.242156982422,31051.481979370117,29815.46169281006,24688.702087402344,50897.20403289795,26159.722091674805,22527.84164428711,30562.90227508545,29408.942169189453,29088.68179321289,33794.02214050293,48329.4833984375,28285.521759033203,20883.04136276245,13580.880867004395,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(66:10)|TG(65:3)]_FA16:1,TAG,39605.542793273926,51770.64401245117,36904.00276184082,41359.80226135254,39576.42289733887,40661.6233291626,34947.14291381836,37142.162994384766,43229.66342163086,25787.421875,27206.961685180664,32745.122177124023,30861.162216186523,40500.50242614746,33169.362548828125,38972.962799072266,29625.48210144043,49354.343826293945,28597.74203491211,29295.74188232422,25331.741828918457,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(66:10)|TG(65:3)]_FA18:0,TAG,24857.70181274414,32118.68243408203,21908.721389770508,26279.12191772461,24325.841766357422,22645.20167541504,23578.041473388672,23421.18145751953,24934.98178100586,24661.501831054688,31864.38214111328,23575.541625976562,20513.88153076172,25772.721908569336,24060.8816986084,28353.102081298828,29208.70198059082,28242.622039794922,26731.841873168945,22472.921630859375,17391.761184692383,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(66:10)|TG(65:3)]_FA18:1,TAG,42561.822982788086,51113.023193359375,24447.581756591797,33106.40254211426,40671.88284301758,30010.322326660156,28568.682136535645,26662.50177001953,31273.702209472656,32712.86245727539,37962.34280395508,30936.38198852539,24773.601684570312,27196.361846923828,24374.64178466797,28099.741973876953,34294.12252807617,37048.502990722656,28984.502029418945,23821.601669311523,41591.942642211914,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(66:10)|TG(65:3)]_FA18:2,TAG,59054.304138183594,134124.10983276367,37199.50280761719,44677.20373535156,68814.36502075195,58483.464767456055,53561.60340881348,54538.503997802734,68908.50513458252,47296.30311584473,100103.16816711426,45135.80274963379,40903.383071899414,59110.18412780762,54598.74299621582,39471.943130493164,76958.92446899414,67976.9054107666,47430.54348754883,31945.822174072266,31351.40252685547,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(66:10)|TG(65:3)]_FA18:3,TAG,65969.78480529785,248714.9810180664,58509.062896728516,98342.6471786499,85046.42594909668,90871.20747375488,77922.84498596191,99196.76599121094,123261.08911132812,74848.02575683594,200641.55558013916,63934.643646240234,53680.18408203125,100987.20755004883,92502.00769042969,50179.683654785156,117345.90728759766,238680.97387695312,67044.92570495605,43644.30319213867,21056.381454467773,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(66:10)|TG(65:3)]_FA20:4,TAG,41937.92275619507,156384.48964691162,29308.422046661377,53284.243671417236,44568.2837600708,59131.044929504395,46082.18362426758,69319.16360092163,57981.36447906494,47161.843086242676,97413.88582611084,46089.64296722412,38870.04264831543,64499.16479873657,55934.064418792725,47091.70331573486,57356.8634223938,91896.52783203125,41270.48295211792,36394.24296951294,18276.66118621826,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(66:10)|TG(65:3)]_FA22:5,TAG,106081.60864257812,64379.82341003418,146082.8111114502,110118.7459564209,157205.97297286987,104528.36618041992,110827.26787567139,76070.68702697754,195960.21562576294,36804.582386016846,33509.60232925415,104561.64851379395,94900.04641723633,143508.01121520996,71541.44525909424,126896.16735076904,37860.74242401123,71840.1252784729,50853.5837020874,68271.68531799316,26889.281829833984,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(66:10)|TG(65:3)]_FA22:6,TAG,76243.42513275146,72385.82510757446,89689.10691070557,69862.86470031738,91063.4474029541,75102.16581344604,69174.94478607178,55278.524085998535,88962.50567626953,46646.663135528564,35553.462589263916,81090.16578674316,63658.58447647095,84884.46620178223,51168.08363342285,82665.54559326172,42742.3431968689,57926.504653930664,49579.283657073975,52448.68381881714,58030.58382797241,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(66:11)|TG(65:4)]_FA14:0,TAG,29654.182540893555,47615.32325744629,28524.58201599121,35826.90238952637,31537.482452392578,39660.36293029785,27000.041885375977,34555.18298339844,35351.64164733887,18923.84125518799,24665.30128479004,26593.72201538086,25546.94172668457,43385.1431350708,30870.44256591797,27297.241668701172,26558.20167541504,51925.32339477539,22982.361709594727,20968.38168334961,14088.981002807617,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(66:11)|TG(65:4)]_FA16:0,TAG,24935.601638793945,33872.502197265625,39672.12233734131,31590.32244873047,29508.082595825195,31910.501922607422,25673.34196472168,22998.421615600586,28477.661895751953,21914.381622314453,33808.24214172363,24801.7216796875,22885.041564941406,32336.582305908203,23882.04160308838,25741.381942749023,23933.961547851562,31270.22230529785,24930.701538085938,26774.602005004883,15093.420989990234,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(66:11)|TG(65:4)]_FA16:1,TAG,48980.18386077881,101747.58863830566,60704.90391540527,60834.52500915527,50467.54316711426,68557.46504211426,49118.12356567383,61524.402603149414,58033.42414855957,26237.441833496094,60304.804946899414,40417.30288696289,35767.00308227539,76144.2045288086,54445.90417480469,48188.78341674805,42946.60339355469,87788.56758117676,39710.04299163818,33402.5625,12532.5609664917,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(66:11)|TG(65:4)]_FA18:0,TAG,22022.721572875977,30843.241989135742,20723.781242370605,24719.021926879883,23116.581665039062,22696.96159362793,23761.921325683594,23808.4815826416,23798.901794433594,24335.341842651367,35432.94270324707,24307.101791381836,22648.62159729004,22114.401489257812,22410.701599121094,28315.702178955078,27462.70199584961,23120.041748046875,24792.181671142578,22001.141593933105,17126.72134399414,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(66:11)|TG(65:4)]_FA18:1,TAG,33772.88220214844,42662.96301269531,32933.10235595703,39200.74295043945,34140.38235473633,36302.822692871094,35808.942626953125,35009.00244140625,37526.68280029297,33257.582458496094,40930.32290649414,34347.36260986328,36222.422790527344,33639.222564697266,34448.482330322266,38511.60256958008,42283.443115234375,40191.202728271484,39767.98245239258,37314.90264892578,27573.821838378906,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(66:11)|TG(65:4)]_FA18:2,TAG,45032.60336303711,52190.86325073242,26181.081756591797,37774.562744140625,41390.44282531738,27684.341857910156,32084.522064208984,27952.202026367188,30776.242263793945,30398.382293701172,39216.52281188965,33344.84240722656,29932.90202331543,27908.841735839844,27966.74185180664,34793.6025390625,37818.86274719238,37711.642822265625,32147.602569580078,25651.641723632812,47335.94305419922,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(66:11)|TG(65:4)]_FA18:3,TAG,55481.04409790039,116940.58467102051,57252.72427368164,60004.164001464844,66062.58448791504,52223.50408935547,51517.62397766113,52720.204360961914,62984.28402709961,46788.94325256348,89182.70663452148,44659.26284790039,40729.70297241211,60521.4045715332,49026.143463134766,41957.86245727539,67683.544921875,101932.20889282227,45932.363677978516,37761.56280517578,31228.442138671875,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(66:11)|TG(65:4)]_FA20:4,TAG,38283.00284576416,90863.42665100098,30400.262363433838,48943.16355133057,43536.02319717407,42765.14317703247,40644.46266555786,49601.7834854126,46345.02336883545,39418.2631111145,64786.163692474365,37801.522426605225,35609.1826133728,54999.66315460205,40490.86337661743,43048.343017578125,51292.68365859985,56993.1439743042,44398.7827835083,31620.142601013184,19781.161407470703,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(66:11)|TG(65:4)]_FA22:5,TAG,57765.804260253906,52085.183265686035,72644.3055343628,58667.044090270996,70328.64484405518,63941.26451873779,60365.144050598145,51221.60358428955,59801.164237976074,39147.84328842163,36065.96259307861,51969.023498535156,57478.38455200195,78320.54565811157,52989.16379547119,79575.72514343262,42320.90273666382,56247.024169921875,50892.60310745239,51858.723693847656,24227.44171142578,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(66:11)|TG(65:4)]_FA22:6,TAG,113078.8270072937,71297.48510742188,153706.9123802185,126470.67077255249,172891.4105911255,109000.94661331177,128940.31052398682,78375.36485290527,213130.6970062256,44150.60316467285,41517.562915802,116961.48929977417,101263.60707855225,150273.390083313,75337.78564453125,133887.08864974976,47466.6030960083,77596.8849105835,54713.764221191406,75869.66598892212,31345.722164154053,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(66:12)|TG(65:5)]_FA14:0,TAG,30901.941932678223,49172.34363555908,25758.64182281494,35281.782638549805,35715.72187805176,36234.38232421875,27474.461990356445,34736.42195892334,40399.16232299805,19840.921264648438,25744.96198272705,27311.622039794922,26098.20182800293,41225.42301940918,32272.06219482422,26314.282150268555,36265.46315765381,48845.08368682861,24699.341835021973,23265.521598815918,12919.100814819336,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(66:12)|TG(65:5)]_FA16:0,TAG,19515.10140991211,20807.661651611328,16449.401245117188,23465.121673583984,19041.14136505127,19168.201385498047,17701.98126220703,15949.12117767334,19065.58140563965,16981.401359558105,19133.88133239746,17680.461303710938,18328.321327209473,17544.921188354492,17527.12109375,19633.901405334473,19453.34129333496,20269.141311645508,18902.62141418457,18176.34115600586,12473.900787353516,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(66:12)|TG(65:5)]_FA16:1,TAG,63163.385192871094,58929.08462524414,69181.42449951172,53882.044036865234,45310.942779541016,85044.14413452148,42784.70295715332,47768.72367858887,49312.20295715332,22964.961639404297,30976.442405700684,36510.762382507324,52259.68458557129,83132.02697753906,42448.223571777344,42290.62307739258,31654.30238342285,65150.583572387695,31378.66195678711,38290.562728881836,15096.84115600586,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
[TG(66:12)|TG(65:5)]_FA18:0,TAG,23331.161727905273,24943.08172607422,18131.84117126465,25042.10157775879,23933.80174255371,21012.54132080078,26949.402099609375,23515.201751708984,25795.72169494629,20875.30143737793,22893.04164123535,20480.181365966797,21623.401275634766,26189.961921691895,24238.62174987793,28302.721969604492,22041.56153869629,25084.80174255371,24722.28204345703,22776.82145690918,16510.161193847656,Sex: Female | Genotype: 5xFAD,Sex: Female | Genotype: WT,Sex: Female__Genotype: 5xFAD vs Sex: Female__Genotype: WT,8,12,Blank_Blank_Blank_Blank_Blank
