Lipid,Class,DOD100-M1-WT-cerebellum10x_01202023,DOD99-M2-WT-cerebellum10x_01202023,M5FAD173-WT-Cerebellum10x_01192023,DOD100-M1-WT-cortex10x_01202023,DOD99-M2-WT-cortex10x_01202023,M5FAD173-WT-Cortex10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
22:5 Cholesteryl ester,CE,602304.2216796875,474177.8748779297,214552.43481445312,964189.7916259766,834771.65625,240096.01763916016,343852.4637451172,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
22:6 Cholesteryl ester,CE,590267.5639648438,471349.9522705078,207493.234375,964544.3095703125,816056.55078125,238869.7992553711,318345.9444580078,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
"24:1 Cholesteryl ester, 22:0 Stigmasteryl ester, 22:1 Sitosteryl ester",CE,370315.3039894104,374672.56845092773,71333.26514053345,578703.7203903198,439196.27604675293,80810.02714920044,225753.29443740845,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
3-hydroxyarachidonoylcarnitine,CAR,1743413.8393554688,1767162.2346191406,2071022.1474609375,2006010.5383300781,1782707.8674316406,1758179.8117675781,1852556.1604003906,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
"3-hydroxyeicosanoylcarnitine, Cervonyl carnitine",CAR,1407759.0158691406,1430833.4693603516,1726085.123046875,1648205.6264648438,1463896.3289794922,1432335.53125,1670603.4350585938,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
"3-hydroxylinoleoylcarnitine,",CAR,13833465.812988281,13605475.501464844,13313878.918457031,10761649.6015625,18211508.875,15035135.946289062,2200595.70703125,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
"3-hydroxypalmitoleoylcarnitine, Heptadecanoyl carnitine",CAR,6347135.7314453125,6494530.602050781,6203783.0927734375,5162313.787597656,8139380.8115234375,7055534.583984375,2678909.9697265625,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
"Arachidyl carnitine, O-[(9Z)-17-carboxyheptadec-9-enoyl]carnitine",CAR,1684092.1088867188,1725702.0595703125,1831606.1508789062,1759514.2299804688,1749869.0766601562,1744912.2163085938,1844464.9086914062,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
C12:0,FA,51106.78370666504,91973.32678222656,579113.6983642578,65259.664710998535,109801.30871582031,710519.4306640625,75923.3450012207,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
C12:1,FA,36461.782485961914,56407.56418609619,267596.4381713867,47108.703521728516,62049.54445648193,287798.99993896484,73215.28530883789,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
C14:0,FA,742224.6928710938,1357406.8583984375,4816041.5947265625,898529.0009765625,1279555.7036132812,6963518.0693359375,693541.4095458984,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
C14:1,FA,459139.11328125,698750.2480773926,1384640.4365234375,594265.6606445312,717026.0707397461,1435120.9641113281,740184.6535644531,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
C15:0,FA,83619.20587158203,114550.88809204102,980730.3876953125,115030.28819274902,121836.94915771484,1090235.3614501953,129704.048828125,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
C15:1,FA,243891.4972076416,172873.8332824707,2037424.6431884766,296673.09677124023,235542.77764892578,1655150.7130126953,272115.42083740234,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
C16:0,FA,492442.299697876,722177.9931945801,24710067.015625,520237.87005615234,682099.9892883301,23354211.756591797,774104.8880310059,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
C16:1,FA,69926.42470932007,101032.60723114014,1601274.842224121,83028.24620056152,98844.3080368042,1805586.1708984375,136898.70957183838,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
C17:0,FA,82212.16567230225,125040.14878082275,2558531.094116211,106294.46714782715,139662.78958129883,3071493.1654663086,140066.65022277832,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
C17:1,FA,41137.10298156738,79882.28601074219,500772.4754638672,64310.14447784424,78449.80569458008,573275.8400878906,70801.5651550293,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
C18:0,FA,315278.34188079834,433378.3914489746,25256819.70678711,331727.46364593506,427606.13441467285,23530379.48803711,531086.4338760376,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
C18:1,FA,55659.403900146484,90638.84634399414,810537.4561767578,76538.52537536621,90479.36639404297,855011.8403320312,104823.58738708496,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
C18:2,FA,51517.12364196777,82772.3656463623,598530.7807617188,67781.42481994629,83346.18618774414,652463.1795043945,77342.70542907715,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
C18:3,FA,40196.662841796875,68739.76467895508,482672.51013183594,60280.80438232422,69524.76458740234,556984.080871582,80425.24575805664,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
C18:4,FA,29795.62212371826,42841.50294494629,253638.45809936523,42168.5029296875,53779.403663635254,254400.53790283203,51582.26365661621,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
C19:0,FA,79735.1650314331,100824.54722595215,2517998.448852539,110576.26768493652,109783.32733154297,2606082.5446777344,127139.60901260376,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
C20:0,FA,7625.920551300049,7608.080535888672,3569106.7729492188,7604.120532989502,7639.580585479736,3456997.7758789062,7613.20051574707,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
C20:1,FA,7973.540523529053,7957.200546264648,668306.7871704102,8003.260551452637,7914.660617828369,751014.5116577148,7613.340526580811,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
C20:3,FA,135101.6886024475,104132.10711669922,2262179.7631835938,136979.38968658447,108870.46718978882,1641727.3037109375,13496.580974578857,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
C20:4,FA,32735.622283935547,49819.90333557129,443240.44958496094,43572.742935180664,54842.16376495361,596100.1388549805,45044.563426971436,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
C20:5,FA,74016.66553497314,103986.2075958252,2072325.462463379,87672.50679016113,105897.68690490723,1976678.9348754883,136633.4702758789,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
C22:0,FA,19029.86138534546,26404.801998138428,1573388.7415161133,23399.06170654297,28800.422061920166,1611712.4611816406,28793.822025299072,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
C22:1,FA,12262.760818481445,14928.021049499512,396425.8852233887,15650.301082611084,15731.241065979004,473792.9331970215,17784.141235351562,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
C22:4,FA,11518.540817260742,13894.041004180908,287421.85873413086,13860.760997772217,14972.061054229736,341043.86407470703,16067.361099243164,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
C22:5,FA,18497.501358032227,25893.501750946045,1595236.7329711914,21134.021465301514,23460.461711883545,1641801.1001586914,29294.741844177246,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
C22:6,FA,13802.64096069336,20045.46136856079,714058.3937988281,17106.52126312256,19049.58134841919,778891.28515625,27184.26198196411,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
C24:0,FA,10721.740745544434,11840.92082977295,7640.640575408936,11934.700847625732,12840.300930023193,7647.1605796813965,12727.700942993164,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
C24:1,FA,9778.740676879883,11193.28080368042,7639.5005531311035,11565.220832824707,11653.540878295898,7644.080593109131,12003.96082687378,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
C24:5,FA,12792.980945587158,13827.74101638794,556735.4445800781,15738.401149749756,15673.68117904663,624001.2620849609,13804.400928497314,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
C24:6,FA,10561.200748443604,13263.780952453613,272243.0631752014,14481.600986480713,14948.381107330322,354402.948135376,15041.60111618042,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
C26:0,FA,9872.760688781738,11329.320789337158,263596.6177215576,11094.560760498047,11749.080814361572,286680.2801055908,12548.10087966919,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
C26:1,FA,10679.940738677979,13171.200923919678,227776.55694580078,11862.660820007324,13194.920936584473,254328.7173461914,14125.440979003906,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
C28:0,FA,10157.58067703247,11665.320838928223,610670.6045532227,10795.200824737549,12089.440864562988,921608.5438575745,12821.700942993164,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
C30:0,FA,8350.92057800293,8562.020626068115,384803.0291366577,8692.980613708496,10072.560768127441,626821.5882339478,8330.380569458008,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
C32:0,FA,8079.460540771484,8412.200569152832,226813.65603637695,8103.960582733154,8386.080642700195,279200.08086013794,8348.740566253662,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
C34:0,FA,10201.140682220459,11093.140781402588,305333.1212348938,10494.020732879639,11146.400840759277,343453.66204071045,11941.300830841064,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Cer(d14:1(4E)/20:0(2OH)),Cer,57777.78420257568,60768.66422653198,50150.32370376587,83618.00576019287,56527.96408843994,46970.323123931885,68671.68458557129,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Cer(d14:1(4E)/20:1(11Z)(2OH)),Cer,76996.04591369629,74460.72595977783,52325.02319717407,100976.02705383301,82429.40523529053,51607.24343109131,122900.58740234375,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Cer(d14:1(4E)/22:0(2OH)),Cer,904654.2715339661,862039.7985877991,899897.511341095,1045563.1411705017,763571.8783416748,861684.1185417175,159580.59019088745,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Cer(d14:1(4E)/22:1(13Z)(2OH)),Cer,865813.1958465576,821842.8543510437,856637.6698722839,1003306.6694641113,741190.4307861328,843862.0259208679,155243.2335395813,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Cer(d14:1(4E)/24:0(2OH)),Cer,130907.25006866455,122294.96878051758,125356.0083732605,138482.29209136963,114983.2476234436,123675.88765716553,163696.31212615967,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
Cer(d14:1(4E)/26:0(2OH)),Cer,505025.85652160645,492932.9487953186,440516.6707344055,378687.4689025879,567803.4783248901,491750.2019920349,64156.52414703369,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
"Cer(d14:2(4E,6E)/16:0)",Cer,40769.52279281616,41007.66272735596,37300.06266784668,36569.24269104004,40826.863262176514,45688.54325866699,44330.06309890747,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
"Cer(d14:2(4E,6E)/18:0(2OH))",Cer,45247.52335357666,50021.8431930542,45329.50323867798,41047.64293670654,47052.38296890259,48682.6035194397,50339.72342300415,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
"Cer(d14:2(4E,6E)/18:1(9Z)(2OH))",Cer,45080.623222351074,49815.48331069946,44422.783126831055,38364.822425842285,48749.98352813721,50730.00401306152,48420.423290252686,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
"Cer(d14:2(4E,6E)/18:1(9Z))",Cer,39618.36284637451,46642.46323013306,39698.04281997681,36269.4024810791,43792.20291900635,46969.462829589844,46065.9236869812,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
"Cer(d14:2(4E,6E)/20:1(11Z)(2OH))",Cer,59789.84421157837,71142.02465057373,50820.34362030029,68681.84567260742,62161.22441101074,60019.683948516846,47508.283447265625,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
"Cer(d14:2(4E,6E)/20:1(11Z))",Cer,40963.18310165405,46591.06354904175,41008.203033447266,39970.34275054932,46920.56356430054,42009.102840423584,44209.743576049805,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: cortex,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: cortexBlank1,3,3,10xBlank_01202023
