Lipid,Class,DOD100-M2-5xFAD-cerebellum10x_01202023,DOD100-M3-5xFAD-cerebellum10x_01202023,DOD99-M1-5xFAD-cerebellum10x_01202023,M1FAD173-5xFAD-Cerebellum10x_01182023,M2FAD173-5xFAD-Cerebellum10x_01192023,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,M1FAD173-5xFAD-Diencephalon10x_01182023,M2FAD173-5xFAD-Diencephalon10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
PS (36:3),PS,20912.721588134766,31570.622203826904,21839.20164489746,57264.44366455078,57429.14407348633,28318.06192779541,62970.284240722656,31460.202087402344,49642.90393066406,47027.68310546875,44943.04327392578,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (36:4),PS,21105.041633605957,32990.122051239014,19970.86154937744,57007.143981933594,61508.24395751953,35149.64265060425,69546.42575073242,35281.042236328125,56495.244201660156,54719.58361816406,59316.983795166016,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (36:5),PS,17106.461101531982,23929.621551513672,16823.841175079346,53733.66372680664,52311.14337158203,27038.562004089355,55191.72344970703,24734.22169494629,43489.36291503906,44666.86343383789,39671.76284790039,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (36:6),PS,17184.061157226562,21597.201614379883,14788.221176147461,57746.82440185547,54677.383850097656,27856.141849517822,67266.00466918945,25886.281936645508,48991.38342285156,46484.46310424805,36561.76223754883,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (36:7),PS,24281.50177001953,24624.421619415283,24724.281356811523,67838.56527709961,60053.04373168945,28875.98207092285,76563.04528808594,35396.10249328613,63708.50378417969,63496.74533081055,43266.342681884766,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (36:8),PS,57709.54461669922,35958.12252807617,47610.46430969238,167424.85034179688,143139.29162597656,47170.743827819824,163959.59271240234,51102.34369659424,197168.1160583496,154746.65454101562,47440.383361816406,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (38:0),PS,23236.461990356445,46974.42375564575,25830.62148284912,119719.3503112793,111807.74765014648,42338.42288208008,139236.3894958496,83814.86393737793,136508.2098388672,111766.5082397461,46777.163330078125,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (38:1),PS,30249.982376098633,49876.88291931152,25714.221801757812,108011.42758178711,107844.6275024414,38926.46291732788,99168.88708496094,64805.863845825195,94169.626953125,78135.22528076172,46855.263427734375,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (38:2),PS,24718.041717529297,63093.105266571045,28902.401596069336,167304.21035766602,149217.11114501953,38912.542808532715,155034.69140625,62471.323959350586,140118.00997924805,106037.82763671875,46017.50305175781,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (38:3),PS,17544.501441955566,35397.58229446411,20455.201370239258,57921.283447265625,60332.22439575195,30231.16193008423,75399.20556640625,32936.50231933594,55142.683837890625,51999.58386230469,44330.483459472656,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (38:4),PS,41770.8229675293,53604.96407699585,31665.662620544434,81978.044921875,86048.10583496094,50468.323627471924,94971.82653808594,46455.043548583984,88262.32666015625,79174.30554199219,66044.46514892578,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (38:5),PS,19955.6814994812,37917.34278488159,20592.381462097168,61125.344482421875,64467.445251464844,34157.242347717285,69796.92492675781,32678.70198059082,53728.52407836914,54586.94384765625,47076.463134765625,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (38:6),PS,20400.861518859863,29219.182052612305,23284.82146835327,77290.224609375,76561.42532348633,29442.862060546875,77154.20556640625,29721.241973876953,72736.50524902344,59884.744140625,41267.08319091797,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (38:7),PS,28159.061935424805,59195.84418106079,30280.982292175293,407670.36462402344,272494.1368408203,57409.52429199219,224444.3193359375,73830.60495758057,374274.98596191406,178839.57360839844,48213.76306152344,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (38:8),PS,16973.4213180542,37623.78260040283,28512.962074279785,71576.14538574219,63662.02392578125,33750.74229812622,78155.1060180664,46625.84379577637,63561.80453491211,56234.184173583984,48433.42306518555,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (38:9),PS,23098.861846923828,35200.42219161987,19371.481407165527,115697.1891784668,101007.16613769531,36033.702655792236,96516.30712890625,51459.883712768555,98586.84887695312,78501.32604980469,46706.563720703125,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (40:0) | PSp (42:6),PS,93067.44786071777,99309.50873947144,172339.21472930908,331434.0987548828,391127.78717041016,48266.12330245972,346339.828125,141717.3702697754,288451.74114990234,316418.28326416016,490403.0559692383,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (40:0) | PSp (42:6)_2,PS,78726.24423599243,82789.12554550171,187711.09454345703,332761.84313964844,347663.93994140625,46779.76300048828,321441.8991088867,131002.26849365234,265810.0760498047,301817.4851074219,455201.5726928711,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (40:1),PS,13035.360801696777,26683.78193283081,21733.741554260254,55698.20373535156,58219.00442504883,29680.542121887207,59622.8639831543,24358.681686401367,45276.72277832031,48628.96340942383,41042.26284790039,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (40:2),PS,23611.681591033936,31383.30209350586,49301.70397567749,258627.41735839844,228871.78091430664,35901.54243469238,193712.6323852539,83091.18702697754,88581.04553222656,123856.14752197266,88127.92672729492,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (40:3),PS,17870.981315612793,32443.802520751953,18979.581211090088,55431.624084472656,49883.22311401367,31227.922325134277,62642.26446533203,25855.761825561523,46435.70324707031,47374.46353149414,41991.92303466797,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (40:4),PS,22662.581481933594,46921.08293914795,25966.881675720215,64589.664611816406,72521.44506835938,45969.02293777466,75695.18548583984,37001.1628112793,67102.76513671875,78430.94580078125,56653.52404785156,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (40:5),PS,28697.581985473633,57751.444202423096,30010.721939086914,79056.78521728516,97768.9672241211,61469.32461166382,104937.38781738281,47308.823669433594,81209.98565673828,94285.72705078125,72463.84497070312,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (40:7),PS,24810.80153656006,64889.184589385986,37076.54231262207,98815.40710449219,103487.6685180664,38074.582611083984,104902.96728515625,62276.24346923828,79841.80517578125,83323.88562011719,46616.72351074219,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (40:8),PS,19453.44139099121,42739.38334655762,26803.781776428223,73089.50518798828,67660.98526000977,33258.44249725342,82800.28546142578,57551.58473968506,66502.70523071289,62967.2444152832,43709.74267578125,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (40:9),PS,18441.961532592773,29526.621990203857,22955.381744384766,86911.7067565918,69271.42477416992,26341.301864624023,74270.70574951172,38059.38217163086,63829.14453125,56661.42370605469,42856.862701416016,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (42:0),PS,39596.62283706665,28820.302097320557,36079.18258666992,99191.62622070312,129616.08776855469,30667.062343597412,113612.80603027344,54771.16382980347,51870.04409790039,110991.4488067627,62649.82443237305,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (42:10),PS,14399.16110610962,22406.781715393066,21992.141288757324,56729.70349121094,59841.784423828125,21683.72155380249,59832.76385498047,26880.361785888672,45546.38302612305,46268.9835357666,70168.9642944336,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (42:11),PS,22583.721565246582,37763.902687072754,120910.22713088989,199238.41278076172,250681.50228881836,29533.541927337646,229813.17849731445,122780.36867523193,163291.00895690918,203385.41217041016,497548.4175262451,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (42:2),PS,13469.121032714844,25809.301918029785,20722.521194458008,50171.44396972656,57540.803955078125,21692.28144454956,54414.523681640625,23748.941955566406,39843.2633972168,44225.70343017578,33455.06237792969,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (42:3),PS,45944.90298080444,40878.62273025513,72989.86469268799,162562.01220703125,192218.01266479492,34593.96266555786,177165.51498413086,87139.02598571777,83258.70590209961,140306.0877685547,80124.62591552734,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (42:4),PS,9953.70072555542,18874.86138153076,16159.14111328125,93967.1058807373,54368.244079589844,20832.521549224854,43927.86315917969,22970.521774291992,44662.703125,43944.262954711914,29239.44207763672,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (42:5),PS,12734.101020812988,22291.46131515503,16686.341026306152,38965.34288024902,39714.462982177734,25271.861865997314,48403.0832824707,19602.82130432129,38907.14288330078,38814.02233886719,32644.16229248047,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (42:6),PS,15282.760974884033,31048.70199584961,21832.261779785156,58856.50466918945,60661.923278808594,26895.041912078857,64527.24450683594,32000.94207763672,58249.383880615234,56708.704193115234,36147.82257080078,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (42:7),PS,12028.000896453857,25647.621696472168,16743.84129333496,48664.58297729492,52131.0237121582,26658.561904907227,54388.8645324707,25191.76156616211,37304.1826171875,47254.423248291016,40811.822998046875,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (42:8),PS,14038.341094970703,26044.841903686523,17212.621417999268,56293.14373779297,52705.60430908203,22272.701572418213,59384.40490722656,25070.42169189453,42228.082916259766,47967.92385864258,44565.18330383301,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (42:9),PS,12440.260887145996,25025.92191696167,18960.401107788086,42566.162841796875,42330.92263793945,23492.221714019775,50849.44418334961,22208.261596679688,37238.72262573242,34399.482666015625,40602.16305541992,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (44:0),PS,8810.280670166016,16488.30107498169,11685.061019897461,28233.022132873535,30659.46209716797,16786.101146697998,28886.46189880371,16073.281204223633,26702.901824951172,30618.182106018066,25959.86180114746,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (44:1),PS,7850.960468292236,16766.801208496094,11254.16083908081,28868.621994018555,29995.48236846924,15582.821144104004,31902.48208618164,14471.021102905273,27252.281951904297,28828.141792297363,28914.662063598633,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (44:10),PS,12751.40098953247,24632.621578216553,13815.201023101807,42801.462829589844,44610.163177490234,27841.181900024414,53075.92385864258,25460.301696777344,35754.562255859375,39629.86291503906,33739.602111816406,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (44:2),PS,8035.800643920898,21757.52158355713,11318.180767059326,30931.00203704834,34856.402503967285,21508.701557159424,34103.68231201172,15872.241161346436,27869.361785888672,30204.861991882324,29101.982208251953,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (44:4),PS,8887.780632019043,17744.081226348877,11455.100788116455,30200.842163085938,34448.8424987793,17791.021183013916,35826.58285522461,15826.80115890503,30896.642135620117,30430.922103881836,23943.421844482422,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (44:5),PS,7993.560581207275,15763.001159667969,11403.940895080566,31702.502182006836,34077.502685546875,19531.101413726807,35200.44243621826,15632.521133422852,26999.162048339844,28217.502014160156,26985.121490478516,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
PS (44:6),PS,9701.300548553467,16794.9813079834,11690.760757446289,31810.22233581543,34692.82237243652,18353.821292877197,36483.102783203125,16371.061256408691,27269.041763305664,32435.862243652344,28319.72183227539,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,5,5,10xBlank_01202023
