Lipid,Class,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,DOD100-M1-WT-cortex10x_01202023,DOD99-M2-WT-cortex10x_01202023,M5FAD173-WT-Cortex10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
22:2 Campesteryl ester,CE,560526.3181762695,350653.6643676758,191685.95164108276,109390.46683120728,289210.3822784424,381027.0474014282,70477.46474456787,80835.36569976807,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
"22:2 Stigmasteryl ester, 22:3 Sitosteryl ester",CE,469579.57151794434,358588.62020111084,94247.98609542847,99335.6669845581,558193.1280670166,415441.63109588623,78620.56488800049,160474.38968276978,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
22:3 Campesteryl ester,CE,665137.4459533691,401060.3264312744,213215.67528152466,110209.54704284668,353298.22665405273,449166.67167663574,60358.8840713501,78485.72638702393,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
22:3 Stigmasteryl ester,CE,469026.6374282837,339874.48025512695,81643.70561981201,92794.06651306152,511923.66984558105,404606.42864990234,73503.32471084595,107463.74801254272,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
"22:4 Cholesteryl ester, 20:3 Stigmasteryl ester",CE,1093322.7568359375,861990.7429199219,423409.32794189453,346047.02673339844,1016566.2236328125,848434.1008300781,253103.3198852539,370215.2233886719,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
22:5 Cholesteryl ester,CE,1072980.8911132812,829280.7783203125,412156.6676635742,328844.22247314453,964189.7916259766,834771.65625,240096.01763916016,343852.4637451172,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
22:6 Cholesteryl ester,CE,1064576.5604248047,808378.1989746094,398871.7492675781,318702.20233154297,964544.3095703125,816056.55078125,238869.7992553711,318345.9444580078,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
"24:1 Cholesteryl ester, 22:0 Stigmasteryl ester, 22:1 Sitosteryl ester",CE,503115.4162559509,356643.36696624756,87385.58686447144,101842.16680145264,578703.7203903198,439196.27604675293,80810.02714920044,225753.29443740845,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
3-hydroxyarachidonoylcarnitine,CAR,1804854.5581054688,1691555.87109375,1853001.6511230469,1728707.09375,2006010.5383300781,1782707.8674316406,1758179.8117675781,1852556.1604003906,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
"3-hydroxyeicosanoylcarnitine, Cervonyl carnitine",CAR,1483060.986328125,1352919.6352539062,1493629.2587890625,1350391.4493408203,1648205.6264648438,1463896.3289794922,1432335.53125,1670603.4350585938,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
"3-hydroxylinoleoylcarnitine,",CAR,16541263.293945312,19619409.79248047,19984253.64794922,20210526.215820312,10761649.6015625,18211508.875,15035135.946289062,2200595.70703125,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
"3-hydroxypalmitoleoylcarnitine, Heptadecanoyl carnitine",CAR,7377617.71875,8635526.384277344,8777433.122558594,8896624.508789062,5162313.787597656,8139380.8115234375,7055534.583984375,2678909.9697265625,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
"Arachidyl carnitine, O-[(9Z)-17-carboxyheptadec-9-enoyl]carnitine",CAR,1729499.3325195312,1661999.3544921875,1749794.1958007812,1715870.7236328125,1759514.2299804688,1749869.0766601562,1744912.2163085938,1844464.9086914062,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
C12:0,FA,102755.98667907715,93574.48696136475,244185.53945922852,502122.97314453125,65259.664710998535,109801.30871582031,710519.4306640625,75923.3450012207,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
C12:1,FA,69150.74453735352,65784.02473449707,113583.0078125,270074.0389404297,47108.703521728516,62049.54445648193,287798.99993896484,73215.28530883789,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
C14:0,FA,1091242.5759277344,1048398.7133789062,2319769.7622070312,4795566.249511719,898529.0009765625,1279555.7036132812,6963518.0693359375,693541.4095458984,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
C14:1,FA,661317.3471069336,726307.5505981445,855747.0192871094,1478801.8356933594,594265.6606445312,717026.0707397461,1435120.9641113281,740184.6535644531,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
C15:0,FA,113912.88793945312,117210.58850097656,251196.03927612305,931129.7698974609,115030.28819274902,121836.94915771484,1090235.3614501953,129704.048828125,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
C15:1,FA,185168.93379211426,236472.43530273438,438494.63287353516,1635409.1970214844,296673.09677124023,235542.77764892578,1655150.7130126953,272115.42083740234,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
C16:0,FA,619029.5606384277,687835.7874755859,1406338.4676513672,21696978.556396484,520237.87005615234,682099.9892883301,23354211.756591797,774104.8880310059,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
C16:1,FA,92179.58646392822,105333.04737091064,243560.97749328613,1463452.8924560547,83028.24620056152,98844.3080368042,1805586.1708984375,136898.70957183838,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
C17:0,FA,119093.28855895996,114860.32844543457,523007.9359741211,2593282.5930786133,106294.46714782715,139662.78958129883,3071493.1654663086,140066.65022277832,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
C17:1,FA,72961.54518127441,76476.34498596191,163386.79238891602,602982.5654296875,64310.14447784424,78449.80569458008,573275.8400878906,70801.5651550293,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
C18:0,FA,398423.98794555664,453710.31283569336,1195170.1613769531,26822640.43395996,331727.46364593506,427606.13441467285,23530379.48803711,531086.4338760376,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
C18:1,FA,88351.62602233887,93067.82656860352,184608.33361816406,910963.5828857422,76538.52537536621,90479.36639404297,855011.8403320312,104823.58738708496,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
C18:2,FA,80750.52571105957,80072.3256072998,197827.17599487305,1277089.9522094727,67781.42481994629,83346.18618774414,652463.1795043945,77342.70542907715,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
C18:3,FA,66972.42492675781,68185.1443939209,135642.82958984375,536904.0774536133,60280.80438232422,69524.76458740234,556984.080871582,80425.24575805664,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
C18:4,FA,43943.263092041016,46511.783142089844,80847.46586608887,251535.9575805664,42168.5029296875,53779.403663635254,254400.53790283203,51582.26365661621,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
C19:0,FA,102223.66697692871,123433.24899291992,317191.9226989746,3241307.137573242,110576.26768493652,109783.32733154297,2606082.5446777344,127139.60901260376,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
C20:0,FA,7622.380481719971,7634.660541534424,577442.6827392578,5042129.390625,7604.120532989502,7639.580585479736,3456997.7758789062,7613.20051574707,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
C20:1,FA,8123.340503692627,7784.100551605225,143522.9499053955,726845.827331543,8003.260551452637,7914.660617828369,751014.5116577148,7613.340526580811,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
C20:3,FA,100316.60711288452,65319.744525909424,381163.126953125,2196692.3862304688,136979.38968658447,108870.46718978882,1641727.3037109375,13496.580974578857,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
C20:4,FA,49491.54354095459,50602.823654174805,107660.04711914062,532156.9182739258,43572.742935180664,54842.16376495361,596100.1388549805,45044.563426971436,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
C20:5,FA,104081.4468536377,119114.4077758789,188144.53439331055,1995148.8897705078,87672.50679016113,105897.68690490723,1976678.9348754883,136633.4702758789,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
C22:0,FA,26651.96194076538,29380.08205795288,122871.94790649414,2416250.2287597656,23399.06170654297,28800.422061920166,1611712.4611816406,28793.822025299072,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
C22:1,FA,15641.161060333252,16140.621116638184,62404.16464996338,521649.2957458496,15650.301082611084,15731.241065979004,473792.9331970215,17784.141235351562,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
C22:4,FA,14814.021087646484,14614.961017608643,59904.44418334961,317976.7225036621,13860.760997772217,14972.061054229736,341043.86407470703,16067.361099243164,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
C22:5,FA,22982.461685180664,25691.161811828613,116665.22760009766,1596640.9282836914,21134.021465301514,23460.461711883545,1641801.1001586914,29294.741844177246,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
C22:6,FA,19093.521327972412,23184.56167602539,112179.4280090332,852127.6811523438,17106.52126312256,19049.58134841919,778891.28515625,27184.26198196411,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
C24:0,FA,12422.880878448486,11962.540851593018,35576.462577819824,7630.560523986816,11934.700847625732,12840.300930023193,7647.1605796813965,12727.700942993164,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
C24:1,FA,12050.7808303833,10972.920818328857,44909.34334564209,7631.160537719727,11565.220832824707,11653.540878295898,7644.080593109131,12003.96082687378,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
C24:5,FA,15964.541080474854,15109.661087036133,57000.02405548096,279655.6807937622,15738.401149749756,15673.68117904663,624001.2620849609,13804.400928497314,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
C24:6,FA,14724.921058654785,13442.360980987549,59095.50420379639,10546.140739440918,14481.600986480713,14948.381107330322,354402.948135376,15041.60111618042,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
C26:0,FA,11362.400802612305,11605.460834503174,141754.75018310547,285523.23933410645,11094.560760498047,11749.080814361572,286680.2801055908,12548.10087966919,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
C26:1,FA,12157.14087677002,13665.620986938477,316193.8034362793,231233.61688232422,11862.660820007324,13194.920936584473,254328.7173461914,14125.440979003906,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
C28:0,FA,12676.12088394165,11160.080825805664,126774.08838272095,620624.3272666931,10795.200824737549,12089.440864562988,921608.5438575745,12821.700942993164,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
C30:0,FA,10177.460697174072,9409.78065109253,41076.242710113525,529046.6750564575,8692.980613708496,10072.560768127441,626821.5882339478,8330.380569458008,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
C32:0,FA,8342.200553894043,8305.340579986572,18470.461292266846,221910.69500732422,8103.960582733154,8386.080642700195,279200.08086013794,8348.740566253662,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
C34:0,FA,10987.320747375488,10485.220756530762,37137.482566833496,288275.72148895264,10494.020732879639,11146.400840759277,343453.66204071045,11941.300830841064,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
Cer(d14:1(4E)/20:0(2OH)),Cer,65684.10403442383,56412.82353210449,50969.50338745117,54219.64370346069,83618.00576019287,56527.96408843994,46970.323123931885,68671.68458557129,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
Cer(d14:1(4E)/20:1(11Z)(2OH)),Cer,75295.0057220459,83777.5252609253,53569.9035949707,57841.424072265625,100976.02705383301,82429.40523529053,51607.24343109131,122900.58740234375,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
Cer(d14:1(4E)/22:0(2OH)),Cer,911247.462272644,727587.9548797607,769543.5727767944,733670.8095359802,1045563.1411705017,763571.8783416748,861684.1185417175,159580.59019088745,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
Cer(d14:1(4E)/22:1(13Z)(2OH)),Cer,888279.2268104553,705025.3226394653,757077.0777130127,704754.9338684082,1003306.6694641113,741190.4307861328,843862.0259208679,155243.2335395813,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
Cer(d14:1(4E)/24:0(2OH)),Cer,123345.10816192627,111052.08710479736,113664.52755737305,110666.2273902893,138482.29209136963,114983.2476234436,123675.88765716553,163696.31212615967,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
Cer(d14:1(4E)/26:0(2OH)),Cer,553499.0198974609,593033.5422821045,560405.2588539124,581617.4612426758,378687.4689025879,567803.4783248901,491750.2019920349,64156.52414703369,Genotype: 5xFAD | Brain Region: cortex,Genotype: WT | Brain Region: cortex,Genotype: 5xFAD__Brain Region: cortex vs Genotype: WT__Brain Region: cortexBlank1,4,3,10xBlank_01202023
