Lipid,Class,DOD100-M1-WT-cerebellum10x_01202023,DOD99-M2-WT-cerebellum10x_01202023,M5FAD173-WT-Cerebellum10x_01192023,DOD100-M1-WT-hippo10x_01202023,DOD99-M2-WT-hippo10x_01202023,M5FAD173-WT-Hippo10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
PI (38:2),PI,21971.981719970703,89477.72741699219,50176.443603515625,51422.524002075195,56294.4638671875,24287.4217376709,34534.48245239258,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (38:3),PI,24384.20163345337,327755.12048339844,80077.14532470703,77887.78503417969,141121.61026000977,47859.463302612305,29888.84211730957,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (38:4),PI,79263.44602966309,2958383.3693847656,441393.3713378906,488490.6223144531,1119307.676147461,314992.6420135498,33924.32278442383,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (38:5),PI,36061.62296295166,687401.8770141602,163821.07080078125,141402.50982666016,268732.6594238281,74490.70570373535,31828.921997070312,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (38:6),PI,36503.88262176514,271707.52014160156,102320.66674804688,78552.70666503906,96628.10729980469,46782.5231628418,46680.34298706055,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (38:7),PI,30639.122047424316,180935.93612670898,113381.36854553223,110423.13064575195,134539.73013305664,37943.30368041992,39463.90299987793,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (38:8),PI,29508.761936187744,69370.42498779297,54332.54342651367,54832.064056396484,66795.70529174805,29175.382354736328,38304.08239746094,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (38:9),PI,26764.90184020996,61449.44494628906,45705.78372192383,48077.64334106445,50133.84359741211,25819.301818847656,40901.10299682617,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (40:0),PI,38206.28290939331,280165.83657836914,213966.73825073242,222120.07348632812,242303.4167175293,60884.603843688965,248674.4577331543,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (40:1),PI,19773.801273345947,44163.28340148926,41969.64303588867,44459.963638305664,44842.60326385498,22186.501544952393,32715.142013549805,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (40:10),PI,21484.601593017578,97759.58805847168,60762.86477661133,75926.64636230469,103670.86688232422,29631.40202331543,32061.102447509766,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (40:2),PI,22388.901454925537,63925.02380371094,48045.443267822266,62741.88414001465,62442.52453613281,27022.50175857544,63856.04414367676,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (40:3),PI,20898.241455078125,47176.682708740234,37517.062408447266,43546.04263305664,46715.96348571777,21967.581462860107,33939.501892089844,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (40:4),PI,17788.8212890625,73290.30557250977,39261.60238647461,39803.622497558594,47589.52374267578,18449.621242523193,40005.80235290527,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (40:5),PI,22650.501445770264,114147.92834472656,57455.22360229492,63814.164474487305,66190.8842163086,25150.64189529419,85973.32585144043,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (40:6),PI,36889.082973480225,373329.68408203125,107769.38690185547,94998.64727783203,92311.7661743164,44978.36298751831,163903.69165039062,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (40:7),PI,25381.201679229736,107390.42825317383,67646.82518005371,61126.60494995117,68693.18533325195,29898.78224182129,36003.922592163086,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (40:8),PI,24887.461715698242,73335.94494628906,90286.06651306152,58511.004821777344,90270.42721557617,29633.541984558105,41180.28256225586,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (40:9),PI,19878.721519470215,50983.38348388672,40554.88296508789,37928.94270324707,47050.083435058594,17049.401165008545,31218.941864013672,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (42:0),PI,18911.561408996582,55498.103454589844,43462.38345336914,56480.0842590332,54640.92381286621,20419.70135498047,97259.66902160645,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (42:1),PI,13895.721046447754,29012.06219482422,26110.48194885254,28528.28240966797,31755.302169799805,18305.301288604736,24027.881881713867,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (42:10),PI,14313.061000823975,42793.66278076172,30294.942321777344,31315.30242919922,32775.90237426758,14835.301082611084,31729.622604370117,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (42:11),PI,20170.72150039673,102615.52561950684,81540.14555358887,85752.14471435547,92747.98808288574,23937.441650390625,145164.92910766602,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (42:3),PI,17690.001499176025,69072.92529296875,45689.10372924805,59319.74373626709,77757.44499206543,19564.84129333496,71772.20361328125,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (42:4),PI,13069.600852966309,29299.52195739746,23431.541595458984,26857.942138671875,27618.721786499023,13052.040828704834,23323.401580810547,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (42:5),PI,14947.04118347168,46440.143493652344,33550.362480163574,40537.22319030762,36595.56254577637,16304.800960540771,26459.201835632324,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (42:6),PI,16013.720989227295,35388.86242675781,28578.661865234375,32373.022247314453,33350.242126464844,15711.241180419922,25515.321868896484,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (42:7),PI,21219.26156616211,44294.78289794922,40538.0032043457,41128.74272155762,38632.24253845215,22102.161571502686,37744.662857055664,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (42:8),PI,20821.541469573975,61170.76446533203,48834.82339477539,53949.823333740234,59655.14424133301,24181.741706848145,49812.26318359375,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (42:9),PI,14492.82107925415,33684.46273803711,28578.662139892578,30795.181838989258,33902.82273864746,16155.361045837402,27867.421981811523,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (44:0),PI,12238.220886230469,25338.801986694336,17103.281272888184,26072.241539001465,23187.44158935547,11551.440864562988,19133.061264038086,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (44:1),PI,12026.560752868652,20182.581314086914,18968.6014213562,21322.121589660645,20809.081665039062,12255.320892333984,20980.681270599365,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (44:10),PI,16980.04116821289,29447.921905517578,28030.50163269043,27020.681854248047,30368.521713256836,15709.141258239746,29384.162109375,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (44:12),PI,12024.640895843506,31733.322105407715,22450.16145324707,25922.681838989258,27818.541694641113,12080.44095993042,22073.341537475586,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (44:2),PI,14531.480972290039,26619.421875,23737.681648254395,24178.001777648926,31199.362060546875,16105.781047821045,19368.401416778564,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (44:3),PI,11332.940784454346,26449.181926727295,18113.24129486084,22444.081928253174,25957.10203933716,10957.160820007324,24497.321369171143,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (44:4),PI,10846.500789642334,23019.541702270508,18286.401206970215,19203.52140045166,23306.721641540527,13422.980865478516,17822.28133392334,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (44:5),PI,13018.06095123291,25938.06175994873,26507.82201385498,28202.082237243652,25201.881958007812,15297.86096572876,19893.441177368164,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (44:6),PI,13008.1208152771,28432.921997070312,21232.22134399414,25784.861938476562,28729.701942443848,14630.700931549072,23178.341667175293,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (44:7),PI,14844.021114349365,30028.92222595215,26030.681762695312,30360.082321166992,30433.34245300293,15110.200988769531,22519.341567993164,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PI (44:8),PI,14839.080924987793,33356.52258300781,26446.0816116333,26162.761825561523,32407.342529296875,15068.721153259277,23591.72177886963,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PIo (18:0),PI,100821.46810913086,470314.80310058594,385947.8352050781,541789.5979003906,493227.5676269531,133117.4465637207,108059.58819580078,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PIo (20:5),PI,95131.02719116211,269351.8938598633,355490.95361328125,442052.0592651367,448409.76232910156,106277.22555541992,477581.294921875,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PIo (28:0),PI,29574.54186630249,97021.90655517578,88843.80659484863,86720.66702270508,93416.6064453125,46247.38366699219,48891.243225097656,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PIo (30:0),PI,53744.06365585327,161846.1117553711,146423.68981933594,133955.90948486328,132269.68969726562,80137.06549072266,70112.96502685547,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PIo (30:1),PI,36996.96242523193,167878.85330200195,104351.7084350586,111244.92956542969,115720.18844604492,61607.6435546875,119500.6693725586,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PIo (32:0),PI,94599.36681365967,209583.05395507812,275570.1622314453,255102.6759033203,205598.39624023438,147567.0908203125,110050.78820800781,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
"PIo (32:1), PIp (32:0)",PI,46141.80339431763,129334.92950439453,172006.57318115234,142924.5698852539,118702.92810058594,94767.74713134766,67226.24499511719,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PIo (34:0),PI,64897.20464324951,172764.83337402344,196624.19494628906,190812.57647705078,173541.31091308594,83646.4462890625,80131.50537109375,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
"PIo (34:1), PIp (34:0)",PI,57857.184173583984,246009.5419921875,251456.25927734375,236283.9135131836,236306.19757080078,102445.30834960938,87030.76611328125,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
"PIo (34:3), PIp (34:2)",PI,23013.741634368896,56704.86422729492,48660.20373535156,51207.96389770508,56901.72384643555,21189.841720581055,37941.60250854492,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
"PIo (34:4), PIp (34:3)",PI,21403.20154953003,52460.12371826172,39261.78266906738,46702.182861328125,52507.60385131836,20297.921295166016,34014.242279052734,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
PIo (36:0),PI,30577.362033843994,68798.90496826172,74516.44515991211,69329.22528076172,70392.78515625,32937.622314453125,52576.12335205078,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
"PIo (36:1), PIp (36:0)",PI,40652.34282684326,99312.74639892578,100301.8681640625,89299.96627807617,98956.06726074219,40433.102966308594,53338.583435058594,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
"PIo (36:2), PIp (36:1)",PI,29238.682132720947,68099.8042602539,61597.924407958984,61431.28500366211,61196.72463989258,26430.18194580078,45456.003173828125,Genotype: WT | Brain Region: cerebellum,Genotype: WT | Brain Region: hippo,Genotype: WT__Brain Region: cerebellum vs Genotype: WT__Brain Region: hippoBlank1,3,3,10xBlank_01202023
