lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F4_Female_5xFAD_hippocampus,DOD94_F3_Female_WT_hippocampus,FAD184_F3_Female_WT_hippocampus,FAD184_F4_Female_WT_hippocampus,Blank_Blank_Blank_Blank_Blank
DG(31:0)_C18:0,-0.18460799881301537,4.669424977117035,0.25887827126780394,0.6108918467590359,0.9995893119994175,DAG,37728.3025894165,38336.5425453186,38327.882793426514,40258.52306365967,38553.30266571045,52682.16383361816
DG(31:1)_C16:0,0.060816778050723996,5.406345921023097,0.028436720943773253,0.8660861797383502,0.9995893119994175,DAG,93437.40643310548,67931.90518188477,60954.00416564941,76052.92614746094,70756.58578491211,60963.14431762695
DG(31:1)_C18:0,0.01100708032401609,5.264647131527388,9.293524799431907e-4,0.9756800303869849,0.9995893119994175,DAG,59577.80407714844,57769.88431930542,49496.3037147522,55788.50356674194,52589.0037651062,91238.0064239502
DG(31:1)_C18:1,-0.24149125745119557,4.843991048567635,0.44165793572392426,0.5063233240264019,0.9995893119994175,DAG,43458.463050842285,44350.34293746948,43134.96298217773,49150.26348114014,48704.583530426025,52628.86361694336
DG(31:2)|DG(P-14:0/18:1)_C16:0,-0.12694984574257936,5.483402648987443,0.1228081806116279,0.7260085254845151,0.9995893119994175,DAG,83002.46569824219,63304.50439453125,67839.40475463867,73149.485107421875,72784.44512939453,81019.06555175781
DG(31:2)|DG(P-14:0/18:1)_C16:1,0.49199577686883605,5.939928512928629,1.8899047240377769,0.1692126682333561,0.9995893119994175,DAG,190663.25213623047,71224.74507141113,67056.42429733276,86303.84627532959,89668.4468460083,113693.02801513672
DG(31:2)|DG(P-14:0/18:1)_C18:0,0.2392687406933987,6.73014943711195,0.4433845357179962,0.5054933915521824,0.9995893119994175,DAG,172110.93230056763,150719.21258544922,78031.64563369751,186366.6701469421,116583.08818435667,297979.3842163086
DG(31:2)|DG(P-14:0/18:1)_C18:1,-0.19217024978305786,6.115202748032374,0.2804690093598765,0.5963939760842586,0.9995893119994175,DAG,98807.34661865234,106020.20739746094,81338.18591690063,152163.67332839966,93165.18699645996,145467.04931640625
DG(31:2)|DG(P-14:0/18:1)_C18:2,-0.13054958682062937,5.031514994653734,0.12983728710503328,0.718600804867691,0.9995893119994175,DAG,54330.90385437012,46441.28330612183,49552.783489227295,51016.42330169678,47705.323471069336,67861.68505859375
DG(31:3)_C16:0,-0.13584424931611408,4.678756270279889,0.1405404579165861,0.707744314108744,0.9995893119994175,DAG,50913.34365844727,39737.96266174317,38152.762603759766,51396.30380249024,45101.86306762695,34909.72244262695
DG(31:3)_C16:1,0.2420408589260852,5.712626411865999,0.45373498763808584,0.5005665842144054,0.9995893119994175,DAG,113812.90747070312,79454.20569229126,69079.94535446167,72389.74529266357,75957.16550064087,104309.18731689452
DG(31:3)_C18:0,-0.13396920908124715,5.115637193161499,0.1367070692233483,0.7115768278215511,0.9995893119994175,DAG,54734.04406738281,54030.224193573,59642.40407180786,51337.66409683228,49423.44346618652,67511.06463623047
DG(31:3)_C18:1,-0.32524310631253983,7.683060579158338,0.7975340162083739,0.3718316823230816,0.9995893119994175,DAG,207233.77822494507,307720.0609436035,154588.97102355957,600177.921661377,193520.63553619385,517927.59451293945
DG(31:3)_C18:2,0.009501214337179466,6.130578508924389,6.924860936123878e-4,0.9790059866911086,0.9995893119994175,DAG,105319.7674331665,110463.44750976562,85397.60590362549,105816.6468963623,101235.7466545105,162089.11166381836
DG(32:0)_C16:0,0.12352416696276215,5.708843071741624,0.11762886131663207,0.7316205463367443,0.9995893119994175,DAG,110000.32708740234,90450.98641967772,70568.72506713867,95499.72607421876,83327.80596923828,78810.72518920898
DG(32:0)_C18:0,-0.16504571771487705,4.794127695419684,0.20713749347785892,0.6490203187430982,0.9995893119994175,DAG,41371.7229385376,40227.44287490845,43195.84311294556,40958.20299530029,39147.28282165527,60990.4040222168
DG(32:1)_C16:0,0.4499592180702626,6.8708057576391575,1.578999653541814,0.20890484417661126,0.9995893119994175,DAG,276071.55670166016,243677.8767089844,153858.51220703125,180523.29266357425,179471.27270507812,159791.13232421875
DG(32:1)_C16:1,0.46564634201923444,5.902305198539279,1.691657103597208,0.19338267043339533,0.9995893119994175,DAG,172164.51306152344,82555.20571899414,74701.54513549805,74574.62531661987,91323.24633026125,105401.62670898438
DG(32:1)_C18:0,-0.10696546145518837,6.659887496913941,0.08728263496385574,0.7676605710648718,0.9995893119994175,DAG,147761.99088287354,147792.79063796997,142283.58976745603,151497.41137313843,137744.14992523193,236424.51586914065
DG(32:1)_C18:1,-0.14499118636396907,5.1274539246892195,0.16003561668685506,0.6891237274903192,0.9995893119994175,DAG,52302.54362487793,53819.38343048096,50802.70385360718,54377.1837348938,53926.56368637085,72561.30456542969
DG(32:2)_C16:0,0.26501965713672576,6.647911969288451,0.5444820678974338,0.4605811249836187,0.9995893119994175,DAG,237907.0951538086,197075.493347168,102473.8074645996,198725.41473388672,193488.37384033203,112562.18756103516
DG(32:2)_C18:0,-0.028540753375089885,6.783663008195211,0.006237563310605765,0.9370499263359328,0.9995893119994175,DAG,112743.94673538208,101298.6273727417,72413.70491790771,127309.95027160645,100390.20738220216,439691.8984375
DG(32:2)_C18:1,-0.23105131873402313,7.187489397014026,0.40461233277528663,0.5247168179492822,0.9995893119994175,DAG,168807.13173675537,161445.2908782959,163456.8129196167,189297.57306289676,173111.65198898315,463554.0521240234
DG(32:2)_C18:2,-0.1402593858878356,5.135906519659096,0.14979748256359926,0.6987289663589085,0.9995893119994175,DAG,54980.36387634277,52892.3835067749,52324.56365966797,56609.8639755249,52021.90367126465,72058.08529663086
DG(32:3)_C16:0,-0.07267811359362908,5.036811554659173,0.04035774902013145,0.8407827248133157,0.9995893119994175,DAG,68509.40438842773,50720.84344482422,45650.90295791626,63061.3244934082,60264.344177246094,45389.44329833984
DG(32:3)_C18:0,-0.14489173153657672,5.024705051540395,0.1598159480195136,0.6893260254605708,0.9995893119994175,DAG,48540.66374588013,54985.143909454346,54635.76372528076,48915.32357406616,51287.16371154785,59358.62420654297
DG(32:3)_C18:1,-0.4278209345172686,7.901555106724276,1.3714580838473012,0.24156152265290737,0.9995893119994175,DAG,123875.49041366576,153310.8724403381,108930.76728439333,280057.6021118164,142357.86958694458,1149421.6794433594
DG(32:3)_C18:2,-0.031581459094255575,7.310106314823463,0.007636746397110983,0.930362726155429,0.9995893119994175,DAG,176521.2527885437,186805.0928993225,158958.11184310913,178800.49229812622,167675.55208206177,545395.2413330078
DG(32:5)_C16:0,-0.1911421827685227,4.772540947074545,0.27745126622130567,0.598376633885009,0.9995893119994175,DAG,56985.12384033203,38652.442779541016,38217.34270477295,53852.703536987305,54426.42379760742,36289.26235961914
DG(32:5)_C16:1,0.13176160109513993,4.7565069820922306,0.133868019770091,0.7144547785323069,0.9995893119994175,DAG,63248.04443359375,41267.50297927856,38178.14273071289,37894.28270721436,49836.14366531372,41413.98291015625
DG(32:5)_C18:0,-0.03630860044578615,4.213340936733744,0.010087724504629136,0.9199968687690783,0.9995893119994175,DAG,27941.322219848636,29266.242179870605,26419.76194000244,30585.9222946167,23144.10178756714,41148.54284667969
DG(32:5)_C18:1,-0.27188724134138115,5.221862404648188,0.5588879168528819,0.4547086650696058,0.9995893119994175,DAG,41625.20306777954,43010.30319213867,42730.46312713623,49298.6834564209,46979.543254852295,115489.04736328124
DG(32:5)_C18:2,-0.0845402973263674,5.426117368522894,0.05457715296361698,0.8152819129374131,0.9995893119994175,DAG,74281.86492538452,69040.18487930298,68773.06471633911,70700.66477203369,65573.60460281372,75692.72525024414
DG(33:0)_C16:0,0.5935984635817284,9.011476376266737,2.7584144783977536,0.09674407489555087,0.9995893119994175,DAG,1420804.4881591797,1157096.9669799805,358280.7233428955,992878.2811279296,998314.3253173828,517723.9404296875
DG(33:0)_C18:0,-0.19429648980254863,5.191152768170996,0.2866300390929837,0.5923882181379609,0.9995893119994175,DAG,44850.72318267822,43855.34326553345,50959.243591308594,44062.04288101196,41389.1828956604,108580.68685913086
DG(33:1)|DG(O-34:1)_C16:0,0.033789734403997705,5.1062781070529475,0.008767222170945388,0.9254003404170953,0.9995893119994175,DAG,71819.385009765625,56264.66372680664,51410.30355834961,59737.46441650391,56985.86437988281,51131.76379394531
DG(33:1)|DG(O-34:1)_C18:0,-0.2146163556250642,4.804184678988426,0.3493321841495316,0.5544914080523301,0.9995893119994175,DAG,42003.56287765503,42463.48294067383,45665.44326019287,42441.083068847656,43992.32300567627,54502.983642578125
DG(33:1)|DG(O-34:1)_C18:1,-0.11788453641829816,5.61831280418839,0.1059403854969787,0.7448141493277125,0.9995893119994175,DAG,62948.04459381104,60035.22406387329,59512.304290771484,61105.96461486816,59520.74402618408,146698.89093017578
DG(33:2)_C16:0,0.16230152941595366,5.1070177021149235,0.20338172606943772,0.6520049499593276,0.9995893119994175,DAG,76113.36535644531,60927.38397216797,46465.08359527588,60822.10464477539,58049.32403564453,48120.763122558594
DG(33:2)_C16:1,0.19875561892231253,5.294448919334715,0.30544666758396477,0.5804878265657023,0.9995893119994175,DAG,87551.94570922852,63652.42431640625,59477.00439834595,56223.32390975952,59306.2440032959,65436.78466796875
DG(33:2)_C18:0,-0.1348899886023441,5.010331667245946,0.13858378463709187,0.70969300072706,0.9995893119994175,DAG,47925.28345489502,53124.32373046875,52593.50373840332,49759.82350921631,48030.68344497681,61951.8444519043
DG(33:2)_C18:1,-0.14651904274249652,5.341943131922112,0.1634205636762544,0.6860266145822068,0.9995893119994175,DAG,66979.16484451294,63019.04425430298,63521.76467514038,64947.38446044922,65518.30474090576,73919.3452758789
DG(33:2)_C18:2,-0.23404606048094392,5.650345635958045,0.415047122760825,0.5194188375113359,0.9995893119994175,DAG,61861.66440963745,60382.28436279297,68621.02499008179,59878.52437591553,64469.00450515747,145297.4905090332
DG(33:3)_C16:0,0.08787206124884037,4.978166396082245,0.05943244662620373,0.8073952406697075,0.9995893119994175,DAG,72116.5654296875,55995.06359863281,46941.10334777832,54111.20336914063,60403.58444213867,34988.962310791016
DG(33:3)_C16:1,0.3949196725606234,5.0538666077591525,1.2141359534098233,0.2705145511129231,0.9995893119994175,DAG,94005.8265991211,48009.88349533081,38776.64278411865,46297.883487701416,56895.10392761231,52907.083984375
DG(33:3)_C18:0,-0.24541286168687798,4.328626228908647,0.45596185146746393,0.4995172791982758,0.9995893119994175,DAG,31482.60218048096,29157.32182312012,33497.00231552124,33348.5824508667,30060.44205474853,38404.24252319336
DG(33:3)_C18:1,-0.19297024121871195,5.26900191535549,0.28277097146792585,0.5948907489939176,0.9995893119994175,DAG,58333.44422912598,60163.44416809082,60936.86413574219,62313.08456039429,60229.92422103882,73733.90539550781
DG(33:3)_C18:2,-0.11965265340218745,5.3489569008717455,0.10913372477261873,0.7411325412293208,0.9995893119994175,DAG,66259.26468276978,64115.06447601318,64207.26441574097,63740.54458236694,63117.14476394653,76821.22573852539
DG(33:4)_C16:0,-0.15056432734973568,4.845988277105318,0.17252277930322185,0.6778793976489226,0.9995893119994175,DAG,54439.56369018555,46054.86334228516,47777.98320007324,49560.56344604492,52296.46380615234,39657.74295043945
DG(33:4)_C16:1,0.28753427815320126,5.141407263918964,0.6413488167545438,0.4232227927603586,0.9995893119994175,DAG,109087.66734313963,40703.12296295166,39331.12266921997,41845.023403167725,76603.18534469604,52294.58386230469
DG(33:4)_C18:0,-0.14223815194165326,6.7948370107479645,0.15406401332984387,0.694681505693792,0.9995893119994175,DAG,172361.9320449829,179188.35264968872,180578.89270401,172912.45099258423,170906.75162506104,207783.83520507807
DG(33:4)_C18:1,-0.17273095586358395,4.462065089387108,0.2267753778152155,0.6339252144466754,0.9995893119994175,DAG,36424.602630615234,34631.04236602783,35840.962646484375,37514.5026473999,34882.72247695923,38159.922927856445
DG(33:4)_C18:2,-0.08938435898799897,5.393287068934865,0.06099536154033558,0.8049295916988666,0.9995893119994175,DAG,65286.20467758179,68280.24494171143,65174.2243270874,64673.74434661865,62561.24423980713,82581.466064453125
DG(33:5)_C16:0,-0.21027711291473572,5.230605447934836,0.3354633335290771,0.5624596511336964,0.9995893119994175,DAG,73341.98522949219,57961.78436279297,58360.08439636231,79249.40560913086,68003.32498168945,46754.70330810547
DG(33:5)_C16:1,-0.2223136749187217,5.106031426985158,0.37471187808660034,0.5404470267974297,0.9995893119994175,DAG,71058.98504638672,43173.5431022644,44967.26330947876,47570.58338546753,82343.00524139404,54140.38375854492
DG(33:5)_C18:0,0.038108024714538384,5.66357683426498,0.011154154673022276,0.9158892262305052,0.9995893119994175,DAG,82978.18565368652,95410.94716262816,62742.4245300293,87907.32593154907,88033.24644470215,85946.8662109375
DG(33:5)_C18:1,-0.18564565241603687,6.9524398190090215,0.26185361191994616,0.6088495490544568,0.9995893119994175,DAG,203100.11449050903,200611.0938873291,205028.75423812863,206627.91456985477,208399.69525527957,202510.99340820312
DG(33:5)_C18:2,-0.07896615171582684,4.611209704740777,0.047623151868720015,0.8272520199482746,0.9995893119994175,DAG,40657.82286453247,38237.72274017334,38400.94289016724,36012.062423706055,37559.72271347046,47241.20333862305
DG(34:0)_C18:0,-0.15335483005813194,5.567189058689276,0.17896454091624048,0.6722646118714078,0.9995893119994175,DAG,67004.60450744629,73754.30503082275,73713.7455444336,72885.52500534058,66014.18508911133,102004.16799926758
DG(34:1)_C16:0,-0.6262648256404391,4.159412377598604,2.9005022202773887,0.08855195919454029,0.9995893119994175,DAG,20905.86139678955,34355.84236907959,2890.240222930908,79805.90681838989,44194.80317687988,11391.08073425293
DG(34:1)_C16:1,0.6968312120950562,7.413017705343026,3.809247020682051,0.050970359324934184,0.9995893119994175,DAG,273508.14025878906,158198.57165145874,41403.92293548584,167717.27122879028,155114.03089141846,693586.6465492249
DG(34:1)_C18:0,-0.11915918258003037,5.506205670816666,0.10823828309571593,0.7421588089871868,0.9995893119994175,DAG,64778.50440979004,66614.44471740723,68403.74453735352,64056.944469451904,60305.74438858032,107205.48748779295
DG(34:1)_C18:1,-0.1807762453485669,5.790477124267372,0.24833946641092552,0.618246744679076,0.9995893119994175,DAG,84645.3463973999,85515.78561401367,89750.72657775879,84373.96583557129,85972.02605056763,107462.4071044922
DG(34:2)_C16:0,0.06307124540191406,5.305852425368791,0.030587351256258444,0.8611641828807828,0.9995893119994175,DAG,88959.16589355469,77010.1452331543,39474.56233215332,115388.70805358888,67914.70568847656,32901.14241409302
DG(34:2)_C16:1,0.7215708650018217,6.113726483738719,4.085874289296044,0.04324307415488413,0.9995893119994175,DAG,132888.20993041992,46238.72355651856,38538.66275405884,38377.32279205322,62430.48501586914,283284.4163513184
DG(34:2)_C18:0,-0.21299180257367506,6.481189520122428,0.3441411538447029,0.557448567212357,0.9995893119994175,DAG,76725.8651008606,79444.085205078125,87116.22611618042,82970.04538726807,74783.245262146,361707.8221435547
DG(34:2)_C18:1,-0.25881092008793033,5.924849029272314,0.5068483430554807,0.4765063762730355,0.9995893119994175,DAG,68850.08517837524,69734.08503341675,73875.26497268677,74222.385009765625,76006.96515274048,188204.8928222656
DG(34:2)_C18:2,-0.09593426260512009,5.910292547402289,0.07024328578336281,0.7909828852807804,0.9995893119994175,DAG,94952.28715133668,92385.06637191772,91236.3864364624,89181.52638244629,89526.70616912842,124230.28894042967
DG(34:3)_C16:0,0.10604973641818914,9.182798276654625,0.086650176490366,0.7684797571502864,0.9995893119994175,DAG,1478305.860321045,1308243.2137451172,464524.9138412476,2407825.039520264,864225.3688964844,43855.44302368164
DG(34:3)_C16:1,0.6837815898120232,4.922052134143587,3.666406726063541,0.05551975729931862,0.9995893119994175,DAG,108928.96795654295,42465.72331619263,34159.78240966797,31289.442249298096,55547.66447067261,41195.38296508789
DG(34:3)_C18:0,-0.1767295347992732,4.618614199385063,0.23735432976798165,0.6261235213675649,0.9995893119994175,DAG,38923.68282699585,39380.48267364502,41513.60303878784,39791.26300430298,38228.90281295776,43404.04296875
DG(34:3)_C18:1,-0.18566810438540846,6.811534026009707,0.26189633860440154,0.608820327936216,0.9995893119994175,DAG,89757.38611602783,91383.56658172607,87759.4262084961,97577.62733459473,94332.06663513184,483603.3756103516
DG(34:3)_C18:2,-0.09958208997157506,6.040016450003234,0.07567124510933354,0.783251650576845,0.9995893119994175,DAG,80615.78565979004,80130.62634277344,77361.54560470581,78027.7851638794,77332.14531707764,204294.35400390625
DG(34:4)|DG(dO-36:4)_C16:0,-0.03459629462107671,4.9715890327392955,0.009161647043640642,0.9237457414769318,0.9995893119994175,DAG,65804.24432373047,52024.60374450684,44465.66318511963,61890.24496459961,56919.22421264648,39824.60289001465
DG(34:4)|DG(dO-36:4)_C18:0,-0.19212828197426388,4.637210438322593,0.2802901077357093,0.5965111328933161,0.9995893119994175,DAG,37651.72250366211,40337.84296798706,42000.56285858154,41302.30307769776,37533.06267929077,44942.38348388672
DG(34:4)|DG(dO-36:4)_C18:1,-0.22657315289028626,4.791636283892405,0.3890899864668427,0.5327781316729319,0.9995893119994175,DAG,43847.62295150757,41457.88313293457,42364.322940826416,45088.60316848755,47233.84316635132,51128.74368286133
DG(34:4)|DG(dO-36:4)_C18:2,-0.07578753445354973,7.266719319240751,0.04388298356025189,0.8340714728026868,0.9995893119994175,DAG,116704.38751220705,113896.3876914978,110930.7677078247,106623.88706207275,109868.54708862305,709841.7547607422
DG(34:5)_C16:0,0.20097313426163482,5.640070750529282,0.31234566198122593,0.5762443478349208,0.9995893119994175,DAG,118270.20913696288,95647.94665527344,60537.384349823,97146.3069152832,95068.4468383789,52276.98394775391
DG(34:5)_C16:1,-0.09216999313490946,5.056100518185473,0.06484592005290324,0.7989945028376625,0.9995893119994175,DAG,73556.38491821289,47134.30335998535,44092.90317153931,43635.68341064453,81038.22561645508,45867.14334106445
DG(34:5)_C18:0,-0.29343680341692824,4.05659242985959,0.6500756428683871,0.420085636553477,0.9995893119994175,DAG,25196.501693725582,25410.321849823,28983.982162475582,26507.10188293457,28022.802013397217,29006.86210632324
DG(34:5)_C18:1,-0.19550098460513055,4.718179820491032,0.29017220585365067,0.5901101978599034,0.9995893119994175,DAG,43350.0231590271,41104.382804870605,43668.682888031006,45129.58327484131,41830.40315628052,44881.66304016113
DG(34:5)_C18:2,-0.13866851949386094,4.874728233224749,0.14642577542576873,0.7019746865695168,0.9995893119994175,DAG,47871.06354141235,47182.2636680603,48042.68356704712,46649.40313720703,46459.38332748413,52044.78363037109
DG(34:6)_C16:0,0.13873124702219716,5.0649764241369875,0.14845647994116007,0.7000147866704083,0.9995893119994175,DAG,70468.50500488281,62722.36474609375,40062.842876434326,60897.28430175781,63582.52487182617,43977.2028503418
DG(34:6)_C16:1,0.4541803110257101,5.393152379671111,1.608783819467135,0.20466284388519282,0.9995893119994175,DAG,141694.18841552734,53480.02396392822,49132.1033706665,50667.14358520508,83610.9856300354,55637.703552246094
DG(34:6)_C18:0,-0.07021851314585982,4.754945967503045,0.03767378470340077,0.8460996496535222,0.9995893119994175,DAG,43334.90337371826,43889.46329879761,44281.50318527222,40265.84290313721,38900.98253250122,52143.92370605469
DG(34:6)_C18:1,-0.14894017817501196,4.1696466586168315,0.1688041758648069,0.6811767683366776,0.9995893119994175,DAG,28354.24200439453,30403.382217407227,28519.621898651123,27488.82202148437,31990.38218688965,30433.421905517574
DG(34:6)_C18:2,-0.08944908505562389,4.860945491239876,0.06107896650951261,0.8047986460842869,0.9995893119994175,DAG,48823.90334320068,48295.28331375122,47551.023429870605,46566.98327255249,45368.12319946289,50028.90385437012
DG(35:3)_C16:0,0.48011036209709834,3.346931657816187,1.797755299244045,0.17998410531741593,0.9995893119994175,DAG,24172.321586608887,14661.601070404053,22050.98160934448,4696.50036239624,8172.220615386963,23162.98149871826
DG(35:3)_C18:0,-0.09892399414736189,4.417215177328935,0.07465890402409059,0.7846704126935892,0.9995893119994175,DAG,32604.58240890503,32761.262084960938,32816.74242401123,30798.802169799805,30782.962356567383,45704.34292602539
DG(35:3)_C18:1,-0.21398523621559226,4.56194898912893,0.34727605488023977,0.5556591543499229,0.9995893119994175,DAG,37069.62278366089,35762.74252700806,36952.04262924194,40111.84268569946,37313.142375946045,44023.92338562012
DG(35:3)_C18:2,-0.04162817822651552,5.233315241544619,0.013260251191240968,0.9083237213109163,0.9995893119994175,DAG,64908.84466934204,63208.08451843262,60791.26433563232,55358.483810424805,61014.184047698975,65164.82434082031
DG(35:4)|DG(O-36:4)|DG(dO-37:4)_C16:0,-0.7313868704217213,1.0960030337355662,3.9132271238097784,0.04790752019141962,0.9995893119994175,DAG,2638.3601875305176,2629.180187225342,5239.420379638672,3850.500301361084,2637.2401809692383,3767.960250854492
DG(35:4)|DG(O-36:4)|DG(dO-37:4)_C16:1,0.07213979823490697,1.131720686525057,0.03990589410091161,0.8416646909231376,0.9995893119994175,DAG,5723.640365600586,2930.560207366944,2939.000202178955,2950.380229949951,4832.580387115479,2929.0802116394043
DG(35:4)|DG(O-36:4)|DG(dO-37:4)_C18:0,-0.14846306597995995,4.103310658590232,0.1677224738510148,0.6821439001808254,0.9995893119994175,DAG,25860.72193145752,28444.8018989563,30044.381969451904,26247.04193878174,25049.70178222656,31889.96241760254
DG(35:4)|DG(O-36:4)|DG(dO-37:4)_C18:1,-0.16747696081876554,4.651838701383328,0.21325198606245976,0.6442303837114286,0.9995893119994175,DAG,34940.482498168945,39800.542961120605,36934.762508392334,36811.06289672852,40167.98292160034,52983.62411499024
DG(35:4)|DG(O-36:4)|DG(dO-37:4)_C18:2,-0.1269404645076068,4.684012874986173,0.1227733482273834,0.7260458201522522,0.9995893119994175,DAG,40424.402866363525,42203.742893218994,40704.782722473145,43271.282764434814,38609.722843170166,46965.44367980957
DG(35:5)_C16:1,-0.5510854870054364,2.5873829363800382,2.2556852988263927,0.1331245112345367,0.9995893119994175,DAG,18637.06117630005,2931.420211791992,2920.5602226257324,7075.660469055176,29377.922199249268,2927.8002281188965
DG(35:5)_C18:0,-0.24988887786027042,4.31118423255876,0.47263214026116884,0.4917787466838582,0.9995893119994175,DAG,29688.30212783813,31691.362270355225,34820.462535858154,34037.302364349365,30125.602165222168,34644.682525634766
DG(35:5)_C18:1,-0.18320400879741028,4.234634207896753,0.25495184517330927,0.6136097131293561,0.9995893119994175,DAG,30020.42216110229,30169.522033691406,30241.0220413208,31348.24222946167,30888.161964416504,32716.282470703125
DG(35:5)_C18:2,-0.11895218877075496,4.6684024875090735,0.10785009861081107,0.7426051699637051,0.9995893119994175,DAG,43628.36313247681,37330.90270996094,41306.80307006836,35513.52267456055,40347.962890625,49277.9236831665
DG(35:6)_C16:1,-0.3011289631795412,3.4859073610718103,0.6842701263813069,0.40812018815888146,0.9995893119994175,DAG,34236.76235961914,11366.14077758789,2920.960189819336,35460.26250076294,37258.44276809693,3145.3802223205566
DG(35:6)_C18:0,-0.08666509514006376,4.154214817915842,0.05733293027196851,0.8107621226981182,0.9995893119994175,DAG,29693.202014923096,27295.30219268799,28428.92193603516,27761.08192825317,25297.401863098145,34969.36227416992
DG(35:6)_C18:1,-0.17126866065640978,4.556796099715698,0.22297556848616296,0.6367819777485257,0.9995893119994175,DAG,40226.72269821167,37118.76273345947,36961.96257400513,39587.72286987305,40896.24298095703,38631.74266052246
DG(35:6)_C18:2,-0.150341262857739,4.397086486562699,0.17199353748253543,0.678346131264223,0.9995893119994175,DAG,35574.94269180298,33200.54235458374,32843.00246810913,33632.562355041504,36291.96249008179,36274.84265136719
DG(36:3)_C16:0,-0.04425422574485743,4.939068845043484,0.014983740232310083,0.9025758326581944,0.9995893119994175,DAG,67312.48452758789,46426.44296264648,44657.46337509155,55692.42390441895,56542.204193115234,41486.92295837402
DG(36:3)_C18:0,-0.09074246652712913,5.205876383692677,0.06285752603298533,0.8020352108504983,0.9995893119994175,DAG,58784.16444396973,62749.56470108032,58219.344036102295,59698.10415267944,57679.2441444397,65619.12463378906
DG(36:3)_C18:1,-0.2123612474523175,4.3386801665737424,0.3420361689136371,0.5586562580344285,0.9995893119994175,DAG,30458.682132720947,32374.3624458313,32177.7822303772,34594.762298583984,32187.882263183597,36607.54252624512
DG(36:3)_C18:2,-0.2079259764844561,4.576062960876044,0.3279648536208697,0.5668599204627809,0.9995893119994175,DAG,18300.521465301517,38735.12264251709,43665.32315826416,40238.32288360596,8944.08065032959,68660.08500671387
DG(36:4)|DG(O-37:4)_C16:0,0.13739974732352236,4.6591764761448164,0.14559884001914725,0.7027772534462001,0.9995893119994175,DAG,51418.30346679688,41723.3630065918,32996.002407073975,42698.662815094,38766.96278381348,44099.44332885742
DG(36:4)|DG(O-37:4)_C16:1,0.3593775793970242,4.532743026620619,1.0041908409103826,0.31629856749358093,0.9995893119994175,DAG,62349.983642578125,33259.462493896484,32550.10245513916,28313.60196685791,36312.80251312256,39241.48283386231
DG(36:4)|DG(O-37:4)_C18:0,-0.22128711217196412,4.1883652795673045,0.3711962422057694,0.5423529346566864,0.9995893119994175,DAG,26849.44203186035,29246.502151489258,30904.461990356445,30603.26232910156,27290.86197662353,33375.92207336426
DG(36:4)|DG(O-37:4)_C18:1,-0.22114079684024293,5.500376680956603,0.3708099637431701,0.5425630992287908,0.9995893119994175,DAG,71666.20527267456,72562.34533309937,75022.34558105469,75098.36520767212,77063.04544067383,75473.78607177734
DG(36:4)|DG(O-37:4)_C18:2,-0.15281690409886353,4.526874474864372,0.17768403189438686,0.6733711480673249,0.9995893119994175,DAG,33998.02241134644,36877.922523498535,35207.542541503906,36531.20248031616,35287.062313079834,45777.18324279785
DG(36:5)_C16:0,0.07688151448986161,6.848297050491963,0.04547833641572652,0.831126898080752,0.9995893119994175,DAG,146542.5499420166,91121.60662841795,99810.72565841676,98452.44717025755,99596.10566711426,459848.6701354981
DG(36:5)_C16:1,0.46319193739199904,4.900368210931355,1.6733436033193816,0.19581128425455027,0.9995893119994175,DAG,58408.84448242188,30445.282146453857,30194.50204849243,23752.00160598755,29774.302116394043,98653.00793457033
DG(36:5)_C18:0,-0.16817566719195834,4.534464466643617,0.21502407260982181,0.642857765717791,0.9995893119994175,DAG,34524.642375946045,37318.48225784302,39694.58290100098,35191.60238265991,34153.20233154297,44310.54315185547
DG(36:5)_C18:1,-0.3103283129255232,4.321322757431254,0.726429005512955,0.3940431413939549,0.9995893119994175,DAG,27754.3819732666,32220.242195129395,33172.90221786499,32907.80221939087,34950.72231674194,34826.782455444336
DG(36:5)_C18:2,-0.12396292879545516,5.436725724271332,0.1171140919204845,0.7321858149757031,0.9995893119994175,DAG,68394.76477432251,71466.38498687744,70295.50508499146,66251.58499526978,69239.30514144897,78404.32556152344
DG(36:6)_C16:0,0.2949246198605746,10.115328770920474,0.6750438757590018,0.4112985899203005,0.9995893119994175,DAG,1039017.2770996094,534804.4384155273,592257.645072937,603790.6054954529,492992.5954284668,5644166.026489258
DG(36:6)_C18:0,-0.1808398114577023,4.876972504081486,0.24844083049697474,0.618175082541486,0.9995893119994175,DAG,26164.6418800354,31354.202110290527,29542.122116088867,34086.24220275879,25964.981826782227,109558.00833129884
DG(36:6)_C18:1,-0.2065907339046349,4.748301959495249,0.32382550049965175,0.5693176782468551,0.9995893119994175,DAG,39462.7028427124,38183.86269378662,38131.522720336914,44131.68309783936,39403.662815094,59077.4241027832
DG(36:6)_C18:2,-0.06599646499000143,4.278403428403731,0.033282777247009676,0.8552408272224096,0.9995893119994175,DAG,34296.102268218994,30370.062084198,30192.682189941406,29019.442066192627,31520.902145385742,35194.90222930908
DG(36:7)|DG(35:0)_C16:0,0.25556403229718627,11.877616177455835,0.5061803730204701,0.4767970347571766,0.9995893119994175,DAG,3156454.109741211,1489850.9213867188,2314873.69758606,1282201.5140342712,1384765.1138305664,19974577.3984375
