lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_hippocampus,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_hippocampus,FAD185_M4_Male_WT_hippocampus,FAD189_M3_Male_WT_hippocampus,Blank_Blank_Blank_Blank_Blank
PC(30:3),0.07230140626188404,8.977477221917944,0.048053607271867804,0.8264854299269394,0.948553095417651,PC,1389770.3111572266,1789257.7824707031,1717277.316040039,1328825.3299560547,937904.1541748048,946929.5029296876,398892.5035400391
PC(48:2),-0.07173452801089238,4.498948414497894,0.0478180092599132,0.826904554254837,0.948553095417651,PC,58690.68431854248,83884.02535247803,72963.02513504028,59291.86452102661,47694.70301437378,44181.84290313721,14951.161041259766
PE(30:0)|PE(O-31:0),-0.07162200741278485,5.696285936000334,0.047674275663325716,0.8271607850933685,0.948553095417651,PE,137718.21044921875,131611.72875976562,133481.14990234375,140271.87084960938,96237.50744628906,85787.98522949219,90165.8062133789
PG(30:2)|PG(P-31:1),-0.07314267317062641,5.472455990174047,0.04972399367352409,0.8235442430002592,0.948553095417651,PG,105111.2078857422,112625.20703125,104152.8875732422,108050.32824707033,72780.44494628906,71337.804443359375,100285.24755859376
PI(39:5)|PI(O-40:5)|PI(P-40:4),0.07380603857094964,5.465879867967936,0.05006083173020669,0.822957455835241,0.948553095417651,PI,120455.5278930664,124818.76837158205,126558.6488647461,114139.9288330078,73943.54479980469,73232.1050415039,72444.46563720703
[TG(46:5)]_FA18:2,0.07186284791163068,4.83348114936776,0.047460651850428776,0.8275423565406608,0.9486026941055908,TAG,62128.34408569336,69109.64497375488,71987.82470703125,69065.62469482422,39802.64260864258,42774.86297607422,72666.74557495117
[TG(46:4)]_FA18:1,-0.07115339020223914,4.534706220253288,0.047041859181291557,0.8282930162063885,0.9489494293702958,TAG,52742.423248291016,63984.46405029297,60021.98452758789,54159.50430297852,38641.7626953125,38608.7025756836,48290.3430480957
[TG(66:2)]_FA16:0,-0.07110694428871792,4.161779609693667,0.046960923363712936,0.8284384915147,0.9489494293702958,TAG,23889.341651916504,26299.22198867798,27316.74186706543,25156.721675872803,16052.721046447754,18320.76124954224,86590.76670837402
[TG(59:11)|TG(58:4)]_FA22:5,0.07133633562138988,6.370195239928156,0.0467798955651233,0.8287643495172375,0.948982673856235,TAG,226521.4532775879,238221.71783447263,292563.04248046875,278765.28216552734,100451.6280517578,214069.79641723636,54561.42428588867
PC(46:0),0.07116863069670286,4.790668905743785,0.04655350293904803,0.8291727963995958,0.9491104296775897,PC,72419.36471939087,106314.60800170898,93026.64631652832,71468.40490722656,54009.98359680176,49895.32344055176,21166.921478271484
[TG(62:10)|TG(61:3)]_FA18:3,0.07102886778666138,4.90189562230166,0.04637178681059595,0.8295013926142061,0.949146725908238,TAG,81232.18563842773,85424.285888671875,87116.6860961914,102978.06817626952,57173.18423461914,51146.38354492188,31034.56201171875
PE(44:5),-0.07043891820665742,5.323162199950339,0.0461063930306409,0.82998251541332,0.9493574603851107,PE,108307.82703399658,118740.20901489258,92533.0661354065,106091.14819335938,72063.3250579834,70234.90536499023,66028.58465576172
[TG(47:2)]_FA18:1,-0.07025853233242302,5.607498579760597,0.045872218220210925,0.8304082468585327,0.9494455525851101,TAG,134396.92840576172,164252.1513671875,139219.44842529297,151583.07080078125,87809.34558105469,109192.90826416016,34074.44226074219
[TG(50:8)|TG(49:1)]_FA18:2,-0.07003053905181092,5.7868874008810005,0.045574868892799714,0.8309504711082697,0.9494455525851101,TAG,148487.26928710938,135343.34991455078,173028.65252685547,205154.47332763672,97868.80676269533,124079.26904296876,40756.982666015625
[TG(56:12)|TG(55:5)]_FA22:6,-0.0701515727039263,5.913664323486646,0.045733346278211684,0.8306612540266437,0.9494455525851101,TAG,161605.24969482422,168174.03338623047,216306.2134399414,169951.85192871094,100765.22729492188,139058.58920288086,49397.6830444336
[TG(62:15)|TG(61:8)|TG(60:1)]_FA14:0,-0.06974715970196213,3.645141359525699,0.045186118199822545,0.8316621652851195,0.9494521366557608,TAG,34793.982421875,33381.52247619629,33659.30206298828,36660.42282104492,22986.841766357426,23369.36166381836,16919.121353149414
LPS(22:6),0.07019626756410635,5.995327604578647,0.04529921885432486,0.8314547805222742,0.9494521366557608,PS,181687.75354003903,216030.2170410156,181520.974609375,150074.22985839844,123757.24865722656,97317.74659347534,87399.2466430664
PI(42:5),-0.06966210956756053,4.455766023282486,0.045085342064339784,0.8318471800978374,0.9494521366557608,PI,58730.52392578125,54814.28338623047,58687.38363647461,54142.803619384766,38480.56283569336,37294.80279541016,40476.44274902344
[TG(41:2)]_FA16:0,0.06924886953590505,4.321038617421001,0.044077027703423255,0.8337103681370792,0.949600127585937,TAG,53690.60382080078,58126.323974609375,53652.08410644531,57987.563720703125,34991.28244018555,32878.50213623047,30333.022064208984
[TG(57:12)|TG(56:5)]_FA14:0,-0.06916171234711059,4.150160567448931,0.04443641254670183,0.8330437595440291,0.949600127585937,TAG,49658.383697509766,47389.06329345703,49504.86352539063,54596.3837890625,34472.562408447266,32846.62228393555,20992.301513671875
[TG(60:11)|TG(59:4)]_FA22:6,-0.06900121273206035,7.143866411775228,0.044244761287700385,0.8333988940312352,0.949600127585937,TAG,507333.9399414063,320993.5678710937,549812.0900878906,392207.4076843262,131190.70831298828,462408.4732666016,54179.08381652832
[TG(64:17)|TG(63:10)|TG(62:3)]_FA18:3,-0.06896194884336557,4.582805199082871,0.04418394804952186,0.83351175026453606,0.949600127585937,TAG,63437.624755859375,65729.9045715332,67708.7248840332,78592.62603759766,48563.184020996094,43604.24319458008,25777.481842041016
DG(44:10)|DG(43:3)_C16:0,0.06954773423843295,5.081062230787796,0.04446336214095936,0.8329938854753189,0.949600127585937,DAG,94995.4867401123,96853.28695678712,80894.005859375,88844.42677307129,64421.46514892578,45360.82316207886,62118.76431274414
LPG(19:0)|LPG(O-20:0),0.06921882449526547,6.534245019943665,0.04405086280712567,0.8337590109895919,0.949600127585937,PG,219750.57421875,255002.4183349609,197073.51440429688,240817.23754882807,144857.5294189453,132076.88891601562,219302.9346923828
[TG(55:8)|TG(54:1)]_FA22:6,0.06906511661811562,5.918518974101994,0.04385513044144318,0.8341233741592056,0.9496767903087536,TAG,166990.69033813477,197098.712097168,213626.2756652832,170955.3317565918,92090.78695678712,135285.2481689453,45933.6032409668
PS(P-30:1),-0.06849537823773963,5.241581825686179,0.043590485853201244,0.8346173722660094,0.9499009395280997,PS,112189.86737060548,102423.10693359376,95585.546875,96773.5655517578,76943.64599609375,59124.90435791016,59100.94396972656
[TG(64:16)|TG(63:9)|TG(62:2)]_FA18:0,0.06832175510574968,4.292017907481729,0.042908297715086974,0.8358980392615518,0.9499514995390838,TAG,47205.263580322266,58415.08407592773,52054.66329956055,72213.60458374023,35267.68258666992,34603.24234008789,22810.321502685547
[TG(66:16)|TG(65:9)|TG(64:2)]_FA20:4,-0.06786167581930036,4.053041451088917,0.042776073714236404,0.8361474881773481,0.9499514995390838,TAG,46123.3634185791,51658.98319244385,44402.562927246094,44032.40303039551,30719.942260742188,31429.30212783813,21084.121459960938
LPI(20:1),-0.06793061586371438,6.208180999371833,0.04287685385565965,0.8359573237192119,0.9499514995390838,PI,201781.01383209229,204128.57416152957,203988.4943847656,208672.7740478516,127031.3484840393,146496.52978515625,100334.10778808594
PE(33:5)|PE(P-34:4),-0.06803155997565913,5.158824714464013,0.04299977607178107,0.8357256940822994,0.9499514995390838,PE,94117.706787109375,95182.22723388672,88877.70611572266,89410.746826171875,64409.08489990234,58399.02410888672,66804.40496826172
PG(26:0),-0.06821037243166478,6.452053016525468,0.0432321044731907,0.8352888450909133,0.9499514995390838,PG,239892.4580078125,231964.8359375,229526.99731445312,222883.99609375,167776.87036132812,141189.2706298828,148200.990234375
[TG(47:5)]_FA14:0,-0.06734946316889451,4.206111031762782,0.04213274309038084,0.8373669472895509,0.9506510697789209,TAG,51497.70349121094,51628.34370422363,46847.96350097656,54901.06408691406,34268.24230957031,34154.822692871094,24749.94171142578
[TG(53:6)]_FA16:1,0.06764739398900252,5.042113818915982,0.04207398923210803,0.8374787997250615,0.9506510697789209,TAG,97732.10736083984,107359.1474609375,105894.32745361328,91328.506103515625,56290.52426147461,66004.14437866211,28478.60195922852
[TG(62:11)|TG(61:4)]_FA16:0,-0.06663628944343193,4.69950078837059,0.0412368045514313,0.8390815135503189,0.9506510697789209,TAG,35928.26254272461,38760.38269042969,36881.28237915039,34787.0626373291,23931.441680908203,24902.781616210938,127585.64904785156
[TG(62:15)|TG(61:8)|TG(60:1)]_FA16:1,-0.06660429666419189,4.353273035916923,0.0412053247048334,0.8391421078874304,0.9506510697789209,TAG,57541.14419555664,62695.66455078125,51979.52349853516,64364.884765625,37998.9426574707,40917.82275390625,21201.281494140625
[TG(66:16)|TG(65:9)|TG(64:2)]_FA16:1,-0.0669719365760015,3.847743422198371,0.041655797220983004,0.8382772931616389,0.9506510697789209,TAG,37181.84262084961,38757.68264770508,40075.98280334473,40927.82345581055,24479.081703186035,27935.80194091797,21149.44140625
[TG(66:4)]_FA18:1,0.06710721129353368,3.5194694700725746,0.04138979407298393,0.838787372299479,0.9506510697789209,TAG,30869.882026672363,33484.8020324707,36584.80271148682,32180.162353515625,21633.78145599365,18883.90130996704,14202.721061706545
DG(38:8)|DG(dO-40:8)|DG(37:1)_C16:1,-0.06714943437362955,7.435207558905053,0.041896047353475296,0.8378180532616138,0.9506510697789209,DAG,589318.4387207031,428838.6301994324,383078.5885467529,378743.3877105713,302997.9620742798,291752.4620666504,323543.662109375
LPE(22:5),-0.06666310671645198,5.354913879811641,0.04128479865494228,0.8389891778879863,0.9506510697789209,PE,107785.14807128906,131483.0499267578,127527.66802978516,94080.70770263672,80885.66516113281,72799.68524169922,50964.26336669922
[TG(48:3)]_FA14:0,0.06641880037154405,4.886665652258719,0.04056245071660669,0.8403848626951494,0.9510594398516289,TAG,76244.764404296875,96138.44692993164,92194.90631103516,89974.7260131836,51332.26354980469,56510.863830566406,29783.30210876465
[TG(62:12)|TG(61:5)]_FA18:1,-0.06593270131803187,4.672368961554785,0.04037737182566305,0.8407445401282873,0.9510594398516289,TAG,59319.74395751953,66331.28437805176,62334.004791259766,65337.46401977539,44182.72329711914,40313.86294555664,53697.10391235352
[TG(62:9)|TG(61:2)]_FA18:0,0.06616690239490083,4.360767077562433,0.040251317478635,0.840990002020818,0.9510594398516289,TAG,55112.06350708008,60199.56398010254,55906.1842956543,60207.10403442383,37850.402923583984,32594.702392578125,29985.46223449707
[TG(64:13)|TG(63:6)]_FA16:1,-0.0659112841107506,3.8216084701296813,0.040344076531710044,0.8408093362830271,0.9510594398516289,TAG,38376.9030456543,44295.06359863281,41865.302978515625,36369.32266235352,27221.68214416504,26421.221740722656,16492.14112854004
[TG(66:7)]_FA18:3,-0.06627912732504537,3.8862392042623597,0.04079754821418646,0.8399292093959494,0.9510594398516289,TAG,40167.323013305664,44435.9232749939,45644.562995910645,37328.98254394531,27201.86186599731,28704.36194610596,17639.88109588623
[TG(38:0)]_FA16:0,-0.06539217967353761,6.459008225973738,0.03972522110018417,0.842018795362021,0.9518258011284698,TAG,233208.9775390625,225934.85571289065,228506.05737304688,256348.43627929688,165843.05078125,149218.7294921875,139112.30981445312
PI(36:8)|PI(35:1)|PI(O-36:1)|PI(P-36:0),0.06561893665551548,6.947333291496694,0.039600809512194246,0.8422631189841855,0.9518258011284698,PI,316844.9405517578,336728.5206298828,445217.0743408203,456146.7902832031,195619.5125732422,278681.1998291016,73757.48529052734
[TG(50:9)|TG(49:2)]_FA14:0,0.06490294809906848,4.6839160419744665,0.03873511122418449,0.8439743661360077,0.9529325481353064,TAG,72637.824951171875,72266.84521484375,72058.96588134766,81653.30584716797,43970.72286987305,47063.58331298828,31564.60223388672
[TG(57:8)|TG(56:1)]_FA22:5,-0.06468461447984322,6.184491954979917,0.038867954363468016,0.84371049051259,0.9529325481353064,TAG,196527.51364135745,229896.6563720703,269202.71759033203,198660.19354248047,99455.6474609375,198573.65411376956,41062.783111572266
PG(37:4)|PG(O-38:4)|PG(P-38:3),-0.0645075724878341,5.789537928029728,0.03865351311651466,0.8441366832402839,0.9529325481353064,PG,136328.9091796875,195106.1334228516,161484.09118652344,128997.06909179688,111112.02746582033,95689.14685058594,70285.20520019531
PE(32:2)|PE(O-33:2)|PE(P-33:1),0.06450561966026272,5.952844364271393,0.03826948804021413,0.844902996106732,0.9534609525426129,PE,195155.7342529297,192240.61474609372,171226.87335205078,156265.99047851562,108282.6275024414,109488.62756347656,79512.865966796875
[TG(54:12)|TG(53:5)]_FA16:0,0.0634298343141105,4.945435694612329,0.03700295263951148,0.8474590356031024,0.953805637880728,TAG,80391.78594970703,98127.32763671876,105461.02703857422,86596.00643920898,58095.303771972656,54917.90390014648,29951.02215576172
[TG(64:10)|TG(63:3)]_FA16:1,-0.0629478669138469,3.9102042429746833,0.03678985435749382,0.8478935323293804,0.953805637880728,TAG,37288.28274536133,45316.923736572266,43759.44323730469,36468.30252075195,25378.42189025879,28783.96203613281,23009.101440429688
[TG(64:12)|TG(63:5)]_FA14:0,0.06334759331627741,3.5748801573908353,0.03689374269220025,0.8476815466835054,0.953805637880728,TAG,31688.56234741211,34683.46224975586,37676.262603759766,33320.38246154785,19372.52131652832,22536.74151611328,15299.541000366213
[TG(65:12)|TG(64:5)]_FA22:5,-0.063284752584156,5.240097036182264,0.03719677362846607,0.8470649696044225,0.953805637880728,TAG,109819.4885559082,111522.00772094728,108795.64700317384,117797.94815063477,61604.10424804688,87566.56594848633,32367.88214111328
[TG(66:14)|TG(65:7)|TG(64:0)]_FA18:1,-0.06340696074631282,3.7719459089129255,0.03732850118308306,0.8467977559815374,0.953805637880728,TAG,37837.24235534668,42394.2033996582,39708.34228515625,32194.002471923828,27489.961990356445,23139.98156738281,18173.301345825195
[TG(66:14)|TG(65:7)|TG(64:0)]_FA22:5,0.06335430576944599,5.659086203312543,0.036918451074598124,0.8476311744427689,0.953805637880728,TAG,131765.46961975098,150277.19256210327,201663.3945617676,153354.65022277832,56713.42414855957,137726.948677063,29982.72196960449
DG(36:4)|DG(O-37:4)_C16:1,0.06369778345895166,4.2405089540354695,0.037308118646706134,0.8468390705998167,0.953805637880728,DAG,62592.34448242188,44293.36299133301,43299.463161468506,43915.76336288452,32509.502277374268,26763.32202911377,39241.48283386231
LPI(16:1),0.06397724621732884,7.11175863233597,0.03764897622619401,0.8461496973388904,0.953805637880728,PI,419949.7923583984,395830.3537597656,360336.1237792969,379915.6619873047,220386.59448242188,254006.3571777344,202337.8755493164
PG(42:0),0.06420834191497657,5.5194494363774105,0.037916947586381866,0.8456100044688583,0.953805637880728,PG,119613.58837890624,145003.65112304688,125775.9888305664,137411.86932373047,85669.70593261719,75100.74526977539,59983.58447265625
[TG(48:5)]_FA18:2,-0.06257285877766094,4.59857640175924,0.036358872959226574,0.8487762871775791,0.9544628174838975,TAG,65176.18460083008,69025.7056274414,73897.28497314453,69575.20428466797,43475.123291015625,48979.08352661133,26923.101928710938
[TG(38:1)]_FA18:1 | DG(40:8)|DG(39:1)_C18:1,0.06236545314010785,8.196528305036969,0.03578136703981727,0.8499677040593168,0.9544656903842774,TAG | DAG,838839.6303462982,785599.1245059967,776508.0645999908,747349.480588913,462153.1835327149,499085.3563556671,524108.4887695313
[TG(66:3)]_FA14:0,-0.06223338524794833,3.1210752761323737,0.035945077115769664,0.8496289585761678,0.9544656903842774,TAG,21625.46171569824,22915.60173034668,23176.221729278564,26039.06182861328,15426.401107788086,15786.641174316406,13553.000930786133
PC(42:5),0.06236250661537041,11.074687494188858,0.03577878960641101,0.8499730436421763,0.9544656903842774,PC,5564263.057128906,6799760.7646484375,7099195.84765625,5142363.666503906,3514558.1953125,3990561.5390625,2944436.400390625
PG(35:5)|PG(O-36:5)|PG(P-36:4),-0.0623320451099929,5.792487153894839,0.036084262778899756,0.8493415864966788,0.9544656903842774,PG,151808.9910888672,152951.7117919922,150720.27124023438,146663.51049804688,103778.9072265625,96646.64636230467,83314.78564453125
[TG(43:3)]_FA18:2,-0.06174645665092078,5.182734269394811,0.03540589877340494,0.8507476592133346,0.9544972613220662,TAG,108199.1273803711,98280.04721069336,104199.7879638672,106419.40740966795,67392.04501342773,71481.1455078125,39748.602966308594
[TG(46:3)]_FA18:2,-0.061709358633546284,6.229494202461731,0.035366606249681354,0.8508295280640551,0.9544972613220662,TAG,210973.45581054688,189572.23413085935,231009.1962890625,226674.07470703125,140389.0096435547,145562.13134765625,83974.86608886719
[TG(49:5)]_FA16:0,0.0614926441368326,4.4771491617504635,0.03477946146296773,0.8520585410994735,0.9544972613220662,TAG,63321.783447265625,63602.98428344727,68749.3851928711,65534.204528808594,41155.062927246094,38677.8625793457,25648.701751708984
[TG(57:8)|TG(56:1)]_FA14:0,-0.06126879795432871,4.186068794962589,0.034852384556188554,0.8519053173552867,0.9544972613220662,TAG,45601.22332763672,49011.46322631836,51865.50375366211,58893.36334228516,33801.962341308594,34541.64212036133,22346.70140075684
[TG(66:13)|TG(65:6)]_FA20:4,-0.06121606201834567,4.09933983465075,0.03479064557460276,0.8520350306060304,0.9544972613220662,TAG,42867.52271270752,50150.96354293823,46410.1233253479,43214.702739715576,30346.562168121334,30342.422275543213,28226.62216949463
[TG(66:16)|TG(65:9)|TG(64:2)]_FA16:0,-0.061181433102301515,3.5667219259491527,0.034743867448980836,0.8521333905068339,0.9544972613220662,TAG,25392.98190307617,35211.22265625,29652.00180053711,31305.70243835449,20339.4216003418,20021.461517333984,22633.64157104492
[TG(66:18)|TG(65:11)|TG(64:4)]_FA18:2,-0.061232142344377585,4.060427898283916,0.03480801148661783,0.8519985328927286,0.9544972613220662,TAG,40415.36299133301,45846.34336853027,42088.8830871582,43013.023529052734,32187.22216796875,24779.14172363281,31627.042236328125
DG(41:7)|DG(40:0)_C16:0,0.06134692311870695,6.097839010661548,0.03462215260515222,0.8523896406238659,0.9544972613220662,DAG,195236.09326171875,186245.93212890625,173187.6922607422,197557.27465820312,126043.64904785156,103823.32736968994,111386.28735351562
[TG(54:8)|TG(53:1)]_FA14:0,0.06052575889996638,4.8067641894195665,0.03369898192096343,0.8543485836388138,0.9546845235558504,TAG,70158.12493896484,84725.38623046875,85901.0263671875,85707.82604980469,46547.16375732422,53215.96398925781,33461.602294921875
[TG(57:9)|TG(56:2)]_FA22:6,-0.06049511228785343,6.394773174604367,0.03398591078075697,0.8537367890549779,0.9546845235558504,TAG,231499.8971252441,254365.5389099121,336484.7236328125,212513.21365356445,115515.68881225586,228588.318069458,47576.44351196289
[TG(64:13)|TG(63:6)]_FA18:2,-0.06029785137678857,4.002600076176048,0.0337512386293497,0.8542369610358784,0.9546845235558504,TAG,44696.78329467773,40618.52301025391,41230.082946777344,41425.58279418945,30283.76235961914,25580.161712646484,28105.282104492188
[TG(66:17)|TG(65:10)|TG(64:3)]_FA18:2,-0.06045016069368938,4.004071985033367,0.033922923917089065,0.8538708612896748,0.9546845235558504,TAG,41776.223205566406,44155.66300964356,41387.20318603516,47213.70379638672,29688.642349243164,28323.70205688477,24032.68180847168
DG(O-38:9)|DG(36:2)_C16:1,0.06104297766715612,5.8459679820601815,0.034279813209991516,0.8531128875089029,0.9546845235558504,DAG,191330.9743041992,141900.59049987793,145641.79010391235,119165.52816390993,98789.92727279665,84119.68585586548,114592.30755615234
LPG(16:1),-0.06064257503653904,5.431584337179901,0.0341492207265901,0.853389768827341,0.9546845235558504,PG,117576.58850097656,118150.56829833984,145360.02966308594,95772.1065673828,69046.14520263672,89552.12615966797,59603.5244140625
[TG(62:16)|TG(61:9)|TG(60:2)]_FA16:0,-0.05998431148091187,3.933346109120424,0.033400690160334534,0.8549874675700555,0.9550646169886329,TAG,39236.9026184082,43247.66305541992,44346.94299316406,44925.423583984375,28598.521850585938,28480.362243652344,19245.161193847656
[TG(38:0)]_FA18:0,0.06007402261716275,7.077164456625635,0.033205439659923286,0.8554072545146637,0.9551997878740411,TAG,399769.5290527344,380998.029296875,366224.8862304688,390544.4475097656,237305.875,232913.95629882807,184773.5329589844
[TG(62:8)|TG(61:1)]_FA20:4,0.059805695993778954,4.767862256422586,0.03290255296451505,0.8560609896946428,0.9555960139852561,TAG,70292.98477172852,68354.68487548828,75085.58557128906,68770.78533935547,42374.58255004883,44070.12316894531,54747.44430541992
[TG(60:10)|TG(59:3)]_FA22:6,-0.05927014548670905,8.084831695433806,0.03262218669988215,0.8566688935879464,0.9556072759248656,TAG,981855.8297729492,620405.6624755859,1130811.6842651367,769826.0321655273,234704.53634643555,932142.4658813477,40546.14306640625
PI(27:1)|PI(P-28:0),0.059590282809816875,5.3264309553498,0.03267040785408426,0.8565641465674354,0.9556072759248656,PI,124224.60919189452,122819.92953491212,121727.84744262695,118924.29000854492,69023.04501342773,80143.18606567383,35374.34262084961
[TG(45:3)]_FA18:2,-0.058623527833964656,5.327031713880456,0.031908244718465484,0.8582291866863235,0.957013850657892,TAG,116438.64782714844,113331.0267944336,129437.369140625,113168.33016967772,71563.10464477539,85352.98602294922,36739.90274047852
[TG(62:9)|TG(61:2)]_FA18:2,0.05822715658057169,4.694102095150861,0.031193212031837447,0.8598100241972142,0.9577744415883254,TAG,76136.60540771484,71578.22555541992,71178.14440917969,89235.92736816406,48637.7633972168,45774.04321289063,26744.322052001957
[TG(66:17)|TG(65:10)|TG(64:3)]_FA18:0,-0.058087917948680706,3.530503797054209,0.03131294019075881,0.8595440290769343,0.9577744415883254,TAG,28049.422149658203,33833.482345581055,34029.122650146484,32321.14233398437,20971.92152404785,21565.26161193848,15726.441207885742
PE(38:8)|PE(dO-40:8)|PE(37:1)|PE(O-38:1)|PE(P-38:0),0.058424159480349146,6.102166411272639,0.03140904815518297,0.8593308891999949,0.9577744415883254,PE,170151.59118652344,262439.2784423828,170695.89208984375,169203.09130859375,124239.36853027344,111320.36779785156,101990.88708496094
[TG(49:4)]_FA16:1,0.05779292184758919,5.0201913992904545,0.030732480232074977,0.8608385552030285,0.958140035910074,TAG,95942.8071899414,111275.56689453124,93136.22625732422,93889.32647705078,53679.78380584717,66876.98449707031,28972.182006835938
[TG(60:11)|TG(59:4)]_FA14:0,-0.057462209737028605,4.034541997247268,0.030643849119144306,0.861037323481277,0.958140035910074,TAG,39799.46267700195,41530.46276855469,37784.24252319336,37398.20227050781,25106.74186706543,26780.341827392574,38831.22213745117
[TG(64:12)|TG(63:5)]_FA18:1,-0.057635384199632184,3.9280560147958834,0.030829328064839956,0.8606216972096066,0.958140035910074,TAG,40419.783111572266,37555.20251464844,39051.52276611328,40335.82235717773,25594.62187194824,26643.261825561523,28142.92189025879
[TG(61:10)|TG(60:3)]_FA16:0,0.057459046266843394,3.7905824110799538,0.030369464777891153,0.8616545559506602,0.9581598662171342,TAG,34322.08190917969,36531.98260498047,40289.58276367188,41436.10287475586,24518.9619140625,22251.80157470703,21991.421676635742
[TG(65:12)|TG(64:5)]_FA18:1,-0.057328358660414774,3.603722824834611,0.030498760871466857,0.8613633456633788,0.9581598662171342,TAG,34898.122467041016,35978.00260925293,34023.56260681152,31632.222442626957,23352.56155395508,21916.7215423584,15505.041091918943
[TG(48:8)|TG(47:1)]_FA18:2,0.057154435933599076,5.664940083139635,0.03006079863996547,0.8623523497738805,0.9584632576933548,TAG,146437.73107910156,127721.33044433594,142392.27099609375,183627.2131347656,89077.0064086914,95097.92669677734,54384.02368164063
PC(21:0)|LPC(22:0)|PC(O-22:0),-0.05682889416918965,7.002348428927887,0.02998380062490469,0.8625269916746268,0.9584632576933548,PC,332135.40283203125,368047.3249511719,461550.9536132813,307727.18359375,241874.37573242188,245597.9970703125,143565.66943359375
[TG(61:12)|TG(60:5)]_FA16:0,0.05690460186996843,3.8566483250796284,0.029788206911007364,0.8629716659082647,0.9586241889884372,TAG,39995.96295166016,41988.44352722168,40861.0032043457,37038.182189941406,25513.521865844727,23466.74166870117,23010.401885986328
PI(42:6),0.055956743623974056,4.619778186083478,0.028812428752090107,0.8652128517063388,0.9607799537704638,PI,68203.44482421875,69475.30471801758,71230.14486694336,70175.80474853516,43871.76327514648,41727.922790527344,34016.46240234375
[TG(45:1)]_FA16:1,-0.05532386455624236,7.3828556109096635,0.02841387061198475,0.8661394859248543,0.9611412483518775,TAG,439761.2685546875,447794.75,474697.6762695313,666723.6053466797,258415.31665039065,414210.588256836,110904.48706054688
[TG(49:7)|TG(48:0)]_FA20:4,0.05564377006156592,8.749955478729301,0.028496298676600418,0.8659472978658184,0.9611412483518775,TAG,164317.71099853516,189253.7527770996,153082.5502319336,127750.28979492188,101609.2279663086,92602.62677001952,3293378.932495117
[TG(56:8)|TG(55:1)]_FA16:1,-0.05494049320023217,7.749932446011514,0.028020907629979774,0.8670596783357694,0.961378895573627,TAG,542302.4558105469,557066.06103515625,884843.9384765625,746032.43603515625,374873.5866699219,531217.1813964844,67086.2646484375
[TG(66:12)|TG(65:5)]_FA16:0,-0.054830401058661056,3.251024789632816,0.027889151858516925,0.8673696911776678,0.961378895573627,TAG,23713.761825561523,28179.442153930664,28751.42205810547,25826.64195251465,18245.66122436523,16995.88116455078,12473.900787353516
PI(43:2),0.0551138851241425,4.232886470480617,0.027950218876668487,0.8672259110371514,0.961378895573627,PI,48288.08344268799,57911.56409454346,51673.83364868164,52583.99353790283,33324.29250335693,31186.211959838867,28040.7021484375
PS(36:5),-0.05473694563104375,5.559092917310403,0.02780991423935575,0.8675564947544303,0.961378895573627,PS,128764.70886230467,133718.34924316406,133916.50805664062,123829.728515625,93031.18682861328,79214.88551330566,66280.50451660156
[TG(42:0)]_FA14:0,0.054060205614496246,6.334621936638769,0.02690182671494762,0.8697171600032052,0.962256322902685,TAG,227165.73559570312,206768.27221679688,222103.3962402344,256734.01635742188,138777.9296875,141784.03051757812,113048.08764648438
[TG(43:4)]_FA18:2,-0.05380758455783663,4.587804692969976,0.02686823682654449,0.8697977953319495,0.962256322902685,TAG,69727.76455688477,68454.5849609375,71341.42556762695,68223.14501953125,39952.243225097656,51962.78353881836,25692.42185974121
[TG(52:8)|TG(51:1)]_FA14:0,-0.053841218558100555,4.827982022215702,0.0269030018491776,0.8697143399316406,0.962256322902685,TAG,78893.78533935547,79653.42547607422,81941.16540527344,85269.98602294922,49433.14376831055,58382.883850097656,31837.04232788086
[TG(66:17)|TG(65:10)|TG(64:3)]_FA18:3,0.054140750466889695,4.279399882728177,0.026974613702179795,0.8695426059648649,0.962256322902685,TAG,51891.72375488281,61128.42419433594,55275.66403198242,55958.363861083984,36237.7624206543,32558.56234741211,24538.381591796875
PS(34:4),-0.053697767217815946,5.423305810932142,0.026760908302900788,0.870055793898462,0.962256322902685,PS,95391.92712402344,107541.88665771484,111495.76861572266,101112.30651855467,74791.04541015625,62689.30442428589,98103.187744140625
PS(P-34:0),0.05387912852061836,5.464424569605371,0.026720022271433663,0.870154216300176,0.962256322902685,PS,115185.7485961914,127695.3095703125,113868.50775146484,107166.34759521484,78024.24542236328,64319.10470199585,84938.26629638672
[TG(44:4)]_FA16:0,-0.05317957011089694,4.861218004982414,0.02624475236643775,0.8713040252540274,0.9624645513549098,TAG,86190.22579956055,86443.40625,79737.0866394043,85025.16653442383,57557.544494628906,54014.82379150391,30104.92205810547
[TG(48:2)]_FA18:0,0.053488877579608705,5.264258227434082,0.026335192512306094,0.8710844074103857,0.9624645513549098,TAG,87041.78662109375,149061.2130126953,109606.3872680664,122066.7491455078,61083.54406738281,82132.88659667969,33988.16226196289
[TG(49:4)]_FA20:4,0.05321612769852392,6.6283021610205735,0.02607062710558239,0.871727953833294,0.9624645513549098,TAG,266454.7595214844,293764.26123046875,309298.321472168,355617.9455566406,151759.9291381836,224714.236328125,71379.56549072266
