lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_cortex,DOD94_F3_Female_WT_cortex,DOD94_F4_Female_5xFAD_cortex,FAD184_F3_Female_WT_cortex,FAD184_F4_Female_WT_cortex,FAD185_M1_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_cortex,FAD185_M4_Male_WT_cortex,FAD189_M1_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_cortex,FAD189_M3_Male_WT_cortex,DOD93_F4_Female_5xFAD_diencephalon,DOD94_F3_Female_WT_diencephalon,DOD94_F4_Female_5xFAD_diencephalon,FAD184_F3_Female_WT_diencephalon,FAD184_F4_Female_WT_diencephalon,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD185_M4_Male_WT_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,FAD189_M3_Male_WT_diencephalon,Blank_Blank_Blank_Blank_Blank
omega-linoleoyloxy-Cer(d18:2/31:0),-0.12312531739556594,0.860283745824283,0.18802100230429364,0.6645688492974642,0.9993440778918922,Cer,5983.880470275879,6130.960468292236,5949.88041305542,6121.04040145874,6665.000465393066,5333.920383453369,5448.3603515625,7000.120441436768,6124.780467987061,5314.440376281738,6144.440441131592,7209.260513305664,6462.680419921875,4814.980373382568,5825.840469360352,6411.280448913574,6390.720500946045,5450.980346679688,5239.080341339111,7008.160472869873,5450.480358123779,5590.480396270752,9447.300746917725
omega-linoleoyloxy-Cer(d18:2/32:0),-0.07049024837404126,1.1812654478362694,0.061649423856920293,0.8039076990648023,0.9993440778918922,Cer,8532.300624847412,7941.740550994873,7592.400512695312,7616.960544586182,7220.620555877686,6976.280467987061,8880.600547790527,8796.800651550293,7934.9805183410645,7504.620529174805,6949.860431671143,7808.740585327148,6807.580467224121,7837.14058303833,6918.760482788086,8406.740619659424,6992.720520019531,6334.800373077393,8015.26057434082,8259.740627288818,6145.580410003662,7521.720497131348,11079.10073852539
omega-linoleoyloxy-Cer(d18:2/34:0),-0.010183736335627925,0.9226560043274459,0.0012866860330831287,0.9713856931938516,0.9993440778918922,Cer,7336.740478515625,8350.180583953857,5724.740375518799,6719.98046875,6090.000461578369,6038.180404663086,5764.760402679443,7214.680503845215,6947.660453796387,5705.300434112549,6566.920463562012,6026.880424499512,6174.900409698486,6957.440517425537,5381.960411071777,6864.9404296875,3789.8002433776855,6294.880470275879,6441.420520782471,6648.660491943359,5742.260437011719,5912.000415802002,9230.960613250732
omega-linoleoyloxy-Cer(d19:0/28:0),-0.3135798262208295,3.2227594380953475,1.217799203750694,0.26979299195055234,0.9993440778918922,Cer,7871.140571594238,6997.960548400879,8330.60062789917,6482.920467376709,6170.9404296875,7039.700500488281,9698.42070388794,8504.260593414307,7071.800430297852,10383.040802001951,6644.6204261779785,7162.960525512695,7424.3205642700195,9118.400680541992,10703.66077041626,9626.50059890747,7688.8805809021,9066.720626831057,8325.40064239502,8353.12057876587,7092.660491943359,8786.200660705566,292982.6442718506
omega-linoleoyloxy-Cer(d19:0/34:0),-0.2945803899828939,2.6618169623244374,1.0747910258798115,0.299865768603046,0.9993440778918922,Cer,5563.820369720459,4554.880336761475,8722.4206199646,5282.920421600342,5193.900375366211,5933.420440673828,7406.960529327393,5348.440410614014,6214.480453491211,7333.36056137085,6116.860439300537,6138.700420379639,6293.340465545654,6222.120388031006,6599.440456390381,7106.7004318237305,6442.820457458496,8500.780662536621,6199.020427703857,6173.800479888916,8594.440544128418,6864.580528259277,188728.65522766116
omega-linoleoyloxy-Cer(d19:1/34:0),-0.19760985916094811,0.28938353738224143,0.48391277459774074,0.4866553156952255,0.9993440778918922,Cer,3863.7202644348154,4472.920265197754,4361.060276031494,3609.880260467529,3609.120265960693,3708.3202476501465,4109.660293579102,4915.040313720703,4206.420310974121,4044.1803245544434,3993.580322265625,5023.900341033936,4261.880310058594,4622.200294494629,4449.440296173096,3911.360298156738,3839.480247497559,3679.680278778076,4260.6003074646,3266.600227355957,3532.5402450561523,4773.160362243652,5305.840312957764
omega-linoleoyloxy-Cer(d20:1/34:0),-0.12772922919836208,2.558208593085407,0.2024508377157872,0.6527498308486193,0.9993440778918922,Cer,20475.601543426517,20994.96145248413,21165.54158782959,19941.441471099857,21347.401473999023,19889.501499176025,19697.261631011963,19567.54144668579,19842.8013381958,19436.521476745605,17997.20110321045,18553.221237182617,20159.621452331543,20707.041484832764,20656.181427001957,19524.18136978149,18402.14126586914,19265.021354675293,19544.96145248413,21920.48169708252,22125.62137985229,19356.661293029785,25501.64182281494
omega-linoleoyloxy-Cer(d21:0/33:0),-0.17803455363359255,0.8306859329164457,0.3929791215985148,0.530737591178875,0.9993440778918922,Cer,6219.660461425781,5055.960411071777,5661.1804122924805,5793.22038269043,5121.260345458984,5984.160388946533,6295.940433502197,6550.000453948975,5619.88041305542,5269.720417022705,6525.1404457092285,5966.860424041748,5808.38041305542,6312.260475158691,5645.500438690186,5702.060386657715,5496.280387878418,6490.500453948975,7008.620491027832,5524.380409240723,4807.200332641602,6089.220455169678,9729.600570678713
omega-linoleoyloxy-GlcCer(d18:1/30:0),-0.2576374868894974,-0.07101201805984765,0.8218452057236609,0.3646412228817923,0.9993440778918922,Cer,3326.2402381896973,3313.6602478027344,3085.8602142333984,2957.2802238464355,3325.7402381896973,3230.340259552002,2613.220184326172,3010.3602256774902,3319.600227355957,3229.2002334594727,2483.8001747131348,3379.140251159668,4221.160270690918,3203.880256652832,3381.600242614746,3215.540225982666,3292.6802139282227,3187.380207061768,3658.920246124268,3160.420253753662,3173.5202102661133,2673.7601737976074,4253.8203125
PC(10:0)|LPC(11:0),-0.07307210764832558,4.503462787712393,0.06628480889094135,0.7968249533375616,0.9993440778918922,PC,80757.12561035156,89380.60577392578,98184.20697021484,99818.967041015625,87561.22625732422,75213.005615234375,66850.484619140625,82962.1255493164,72227.36511230469,69236.3447265625,80546.92468261719,86631.8062133789,79973.505859375,85850.48681640625,84374.26550292969,81122.88653564453,65832.4243774414,61073.103515625,92251.167236328125,80540.0249633789,67761.5453491211,81763.10614013672,45321.36334228516
PC(12:0)|LPC(13:0)|LPC(O-14:0),-0.10321894183406065,3.7428608365609612,0.13224121739676753,0.716119492653166,0.9993440778918922,PC,41489.76300048828,45901.34313964844,47575.86318969727,38903.68283081055,45543.62310791016,61615.20422363281,56354.94403076172,41802.44299316406,58106.864501953125,58175.50347900391,48836.82342529297,42868.52301025391,36476.02255249024,45095.40270996094,40723.96325683594,46830.22338867188,56277.82406616211,59366.56365966797,44801.50323486328,53717.363861083984,54363.52374267578,49012.403259277344,38026.90274047852
PC(12:4),-0.11854349992570962,4.159595222347653,0.17441523813261028,0.6762172903399909,0.9993440778918922,PC,59735.66473388672,61724.44451904297,63345.20458984375,54242.54370117188,61684.38446044922,75831.28509521484,69864.02435302734,63300.04498291016,74193.34576416016,73535.76556396484,61540.14416503906,54087.30352783203,58058.2841796875,59846.32446289063,55233.423828125,64844.44500732422,78550.4859008789,71778.86511230469,61099.08483886719,69234.24548339844,71056.2451171875,66477.38427734375,48748.52325439453
PC(14:0)|LPC(15:0)|LPC(O-16:0),-0.028710371112922316,3.9407608735412802,0.010233334266317229,0.9194234936224551,0.9993440778918922,PC,46470.76330566406,50756.22314453125,51896.84344482422,44185.36340332031,55727.44415283203,67842.92474365234,78570.80529785156,51151.56359863281,66624.48449707031,73020.36492919922,68363.14440917969,39516.72296142578,47746.5830078125,52776.78366088867,49049.66326904297,50763.083740234375,66666.08486938477,56162.64373779297,47650.38342285156,64988.34442138672,68197.54470825195,59761.723571777344,36015.7024230957
PC(16:0)|PC(O-17:0)|LPC(O-18:0),0.1594115825203026,4.755922934528507,0.31534183979374575,0.5744205691385134,0.9993440778918922,PC,126585.98873901369,66319.50421142578,92705.38659667967,87640.90661621094,107924.1473388672,169446.47302246094,156237.68994140625,94225.20739746094,149211.11138916016,135910.5291748047,87211.0654296875,65885.80432128906,75750.06604003906,83287.90625,88053.8063659668,77134.90530395508,104953.88720703124,98919.52700805664,85117.90637207031,145270.89038085938,108602.92767333984,86982.64581298828,41837.923095703125
PC(18:0)|LPC(19:0)|PC(O-19:0)|LPC(O-20:0),0.3718430938538565,5.617682385557386,1.711955472120735,0.1907318544402566,0.9993440778918922,PC,263976.7783203125,154125.2305908203,191096.79162597656,145641.6098022461,190706.01580810547,339132.38201904297,349260.28424072266,189176.7114868164,287483.25994873047,253876.9196777344,122626.0473022461,94158.3267211914,142272.44903564453,131571.06829833984,153202.02960205078,146764.22888183594,192539.3336181641,190031.9344482422,140440.00994873047,248603.77655029297,140843.1098022461,135800.57098388672,70886.9652709961
PC(18:1)|LPC(19:1)|PC(O-19:1)|LPC(P-20:0),0.32328372249145665,6.489097956365888,1.2949044196702744,0.25514609198558086,0.9993440778918922,PC,509066.6004638672,240880.31939697263,350763.76525878906,276734.80041503906,338926.20306396484,664223.640625,700109.0230102539,311743.8229980469,548127.9802856445,469127.9515991211,176142.55224609375,153123.9715576172,294899.0977783203,224427.49737548828,346814.70471191406,241184.91821289065,381105.9869995117,377595.2415161133,247092.4600830078,551971.4940185547,232188.2360839844,213606.1973876953,77970.06512451172
PC(19:0)|LPC(20:0)|PC(O-20:0),-0.20845878985055355,6.826809764505276,0.5390644903650355,0.46282069073675364,0.9993440778918922,PC,416263.6502685547,320434.2023925781,422894.2885131836,301324.85791015625,400455.0267333984,595205.3994140625,595332.5604248047,381544.9458007813,496478.1771240234,511569.7738037109,339163.3272705078,873087.1428222656,299815.9404296875,315068.7199707031,372785.7223510742,326979.2990722656,434765.1530151367,438705.626953125,319239.18212890625,479885.9539794922,607568.0840454102,315029.0012207031,57050.34393310547
PC(21:0)|LPC(22:0)|PC(O-22:0),0.14989142156382113,6.787495984045526,0.27882774207500916,0.5974705873542395,0.9993440778918922,PC,470442.6096191406,317576.6037597656,375097.8640136719,381949.3276367188,383415.087890625,747401.232421875,721671.4753417969,379775.6437988281,613943.74853515625,578871.6003417969,282354.9182128906,229016.71508789065,361574.9001464844,288448.0808105469,359768.66650390625,350526.7819824219,532055.9572753906,459762.6706542969,337138.5634765625,566080.9990234375,322671.90478515625,426516.4143066406,143565.66943359375
PC(21:1)|LPC(22:1),0.1514700047425283,6.763683840391581,0.2847288717127441,0.5936183655058321,0.9993440778918922,PC,459251.2165527344,309137.4606933594,361609.2038574219,376707.8469238281,383766.5070800781,743709.05029296875,715441.1921386719,379035.0041503906,625490.6442871094,570484.7783203125,265389.478515625,236685.15478515625,351710.82275390625,289200.2629394531,343806.14453125,342182.0061035156,526747.0009765625,461394.07421875,323754.38623046875,560757.9318847656,332464.6650390625,407751.46875,132109.9892578125
PC(22:0),0.008654651560126637,9.290085897133116,9.299921512138098e-4,0.9756716647292347,0.9993440778918922,PC,3280426.8627929688,3380154.7939453125,3756876.123046875,3545898.803222656,3060141.030273437,672325.24755859375,564488.13671875,3003446.936523437,548612.9410400391,624878.14599609375,2138261.5673828125,2258244.2055664062,3391033.039550781,3222707.2924804688,2950728.889160156,2676939.390625,588671.8991699219,426230.734375,3582096.779296875,569792.064453125,304280.3046875,2412463.18359375,98047.44714355467
PC(22:1),-0.014770689235921211,8.477633484574428,0.002708821808482753,0.9584917671396733,0.9993440778918922,PC,1782454.3083496094,1869939.1118164065,2136853.821533203,1950957.370361328,1718454.61328125,438398.8709716797,382454.0256347656,1629733.6245117188,383037.4649658203,434667.2119140625,1212431.7705078125,1294980.8095703125,1871684.4169921875,1780534.8310546875,1651105.3276367188,1532589.2880859375,420061.4462890625,330137.50732421875,1989908.70703125,387008.828125,258722.79809570312,1416757.615234375,94402.546142578125
PC(24:0),-0.027284529551531374,6.254763693368746,0.009242758515938476,0.9234099657648274,0.9993440778918922,PC,315390.50036621094,346392.74169921875,328209.38330078125,289772.4185791016,293420.9208984375,263241.4389648437,223388.1778564453,303019.46142578125,250280.9991455078,274857.3786621094,295916.06091308594,222798.23583984372,329240.3840332031,307975.380859375,293082.20080566406,325904.3835449219,232409.47454833984,200572.5753173828,313790.0998535156,224534.11560058597,172889.9521484375,304394.7598876953,79364.28533935547
PC(25:0),-0.04713620284896672,6.803346638041766,0.027584638388532312,0.8680890843771057,0.9993440778918922,PC,483722.0576171875,538758.6787109375,471391.8328857422,420995.8732910156,426115.4072265625,349815.6433105469,306199.1192626953,456979.6752929688,338177.6446533203,362484.1677856445,429958.2109375,320919.00341796875,491288.6960449219,469248.4760742188,428250.6700439453,502242.1350097656,328791.1046142578,285893.33752441406,467391.8566894531,328542.6455078125,236594.5565185547,437126.1135253906,115220.46899414062
PC(26:0),-0.044989364612213416,6.863217005171648,0.025129266478870704,0.8740453819784862,0.9993440778918922,PC,496432.15588378906,532986.9744873047,468426.16986083984,385808.5485839844,395563.0321044922,459893.6958618164,386707.1864013672,436693.8099365234,447524.5314941406,452798.8908691406,401731.8513183594,304404.12243652344,459763.0548095703,461336.21350097656,401309.0883789063,490890.2550048828,419362.430480957,381253.44744873047,450173.87341308594,460164.4927978516,297294.9190673828,433619.5516357422,157607.41381835938
PC(26:1),-0.03557923283338077,6.812963522204279,0.015716638570665964,0.9002337892174643,0.9993440778918922,PC,477716.1315917969,535693.0612792969,458816.0764160156,396498.0478515625,376696.92822265625,421363.87268066406,366846.2833251953,436590.7294921875,419448.2077636719,418511.1235961914,381593.53125,295304.982421875,450477.7912597656,457797.1085205078,383238.08752441406,485564.3543701172,388232.92486572266,356329.1823120117,429144.7307128906,430690.7735595703,282125.140625,419920.451171875,147219.57196044922
PC(27:0)|PC(O-28:0),-0.06783312023807658,7.359165970540012,0.05712453553235264,0.811099847439944,0.9993440778918922,PC,695512.9981689453,760967.4562988281,644618.7041015625,515344.908569336,507240.0563964844,679822.2476806641,576632.20068359375,597175.0085449219,642463.9410400391,650580.4481201172,550060.75439453125,403555.4910888672,565100.2165527344,653423.751953125,523605.9581298828,719166.6418457031,647229.4961547852,605335.8171386719,598820.3059082031,769713.0759277344,431192.2318115234,637184.5955810547,244743.81689453125
PC(27:1)|PC(P-28:0),-0.08286812025968206,7.27599752429394,0.08524995662764923,0.7703050106449735,0.9993440778918922,PC,652941.8599853516,727474.9923095703,606114.1844482422,479849.712890625,464090.5534667969,633557.1101074219,531576.056640625,548832.10302734375,620276.1945800781,601636.0472412109,529249.23486328125,378235.0863037109,550715.92529296875,619372.8243408203,494345.8923339844,686031.6505126953,615517.4200439453,559848.6003417969,570281.23974609375,718373.05126953125,413725.5715332031,601140.1558837891,237008.29583740237
PC(28:0)|PC(O-29:0),-0.10624694292429869,7.599034928256897,0.1401245949236909,0.7081571794995105,0.9993440778918922,PC,819408.1805419922,912646.259765625,744524.2457275391,586468.9411621094,567206.0983886719,797725.1827392578,674827.5319824219,689860.26904296875,790379.9802246094,742258.4293212891,611952.841796875,468067.5576171875,650781.4661865234,774036.29541015625,610382.3897705078,901306.2705078124,763002.89794921875,739652.0008544922,707574.611328125,959277.838256836,508758.0383300781,759736.033203125,304165.765625
PC(28:1)|PC(P-29:0),-0.10953418469418288,7.571883322927954,0.14892740590585163,0.6995624819822629,0.9993440778918922,PC,806633.0324707031,885687.8186035156,733385.95361328125,576134.7834472656,555648.4189453125,767497.9378662109,651801.8704833984,679615.974609375,766602.25146484375,730881.3078613281,615817.3640136719,455817.6735839844,634495.5466308594,762656.76806640625,602918.8405761719,889779.3828125,751162.3015136719,706173.1906738281,691512.11474609375,946071.8967285156,511760.96240234375,746968.2806396484,304384.4997558594
PC(28:2),-0.10224941713186875,7.50363946863351,0.1297807309374548,0.7186594929550185,0.9993440778918922,PC,767451.4317626953,829432.5037841797,691553.4527587891,559892.201171875,544472.44091796875,734076.6358642578,622316.6149902344,640766.810546875,714946.09033203125,712209.02490234375,626231.9895019531,439975.15393066406,605857.9609375,724776.43212890625,578980.0760498047,834353.25390625,700844.26806640625,675255.2967529297,675417.7442626953,894349.0397949219,497122.5270996094,702874.1960449219,279998.5812988281
PC(29:0)|PC(O-30:0),-0.1068504221549272,7.735029285141152,0.14172064626973224,0.7065764137154722,0.9993440778918922,PC,914279.4600830078,985128.9150390624,821948.9812011719,629631.6063232422,574414.5584716797,901077.0212402344,773247.9384765625,733319.44384765625,893602.4644775391,850263.5164794922,684369.8820800781,493057.2761230469,682134.6501464844,827060.17578125,647811.8723144531,980975.8986816406,887189.9128417969,860237.37158203125,759769.9681396484,1141077.4182128906,583598.00390625,827017.2861328125,340359.34765625
PC(29:1)|PC(O-30:1)|PC(P-30:0),-0.10795161963794635,7.673972697912209,0.14465611463856476,0.703695389502691,0.9993440778918922,PC,868999.1052246094,950448.9045410156,794127.8929443359,581455.2467041016,582322.2208251953,870391.6204833984,733274.3338623047,703705.00537109375,854307.2021484375,804217.65087890625,644948.9688720703,475593.4107666016,663312.24267578125,812838.7728271484,620789.5322265625,938535.3245849608,850355.2811279297,818067.1302490234,713423.818359375,1082611.571899414,550744.201171875,796586.2619628906,325512.681640625
PC(29:2)|PC(P-30:1),-0.10632041505423116,7.517070793235996,0.140318369999477,0.7079647143840507,0.9993440778918922,PC,773590.6477050781,824938.02587890625,712911.8073730469,530735.6740722656,511953.81799316406,798643.943359375,665210.2868652344,632986.1080322266,775364.0441894531,746974.0732421875,584776.28466796875,420818.5279541016,602419.6392822266,737740.18603515625,560397.82177734375,835047.1965332031,771064.49560546875,722937.3215332031,639814.6300048828,957298.334350586,513569.4533691406,704413.2613525391,287521.142578125
PC(30:0)|PC(O-31:0),0.20138193982068145,8.59301569227753,0.5031179970301309,0.47813329584243064,0.9993440778918922,PC,2036018.8149414065,1310941.187866211,1334067.792175293,1067239.324584961,1399480.594116211,2817855.3959960938,2043388.2644042969,1395548.5615234375,2749528.6772460938,1817412.34375,861151.69970703125,699994.7321777344,1328571.0512695312,1181686.4755859375,1147649.2380371094,1241372.7764892578,1769392.4826660156,1584833.5482177734,1208675.3516845703,2333658.7556152344,1071362.3979492188,1127515.7918701172,356523.9649658203
PC(30:1)|PC(O-31:1)|PC(P-31:0),0.21334357841698007,8.551526344260338,0.5646052030297142,0.4524106644001465,0.9993440778918922,PC,1992013.4017333984,1290718.7707519531,1292896.3778076172,1037775.1199951172,1360831.368774414,2770952.545166016,1948926.3946533203,1387066.3370361328,2665069.8822021484,1765971.2536621094,842049.6585693359,677283.1921386719,1287286.1239013672,1149509.3076171875,1099511.579711914,1213641.473388672,1751221.240234375,1549332.5516357422,1184165.9700927734,2272146.5533447266,905276.4830322266,1106631.2694091797,350681.0826416016
PC(30:2)|PC(P-31:1),0.18951188229706736,8.493649475977,0.4455966086643457,0.5044335064450548,0.9993440778918922,PC,1880223.01171875,1243458.0780029297,1227411.511352539,1003013.5865478516,1286797.0382080078,2602764.806762696,1834667.3294677732,1329567.989868164,2529158.887084961,1700415.4910888672,821905.68359375,660570.5447998047,1235499.4088134766,1097632.294555664,1051463.1484375,1189190.378540039,1666978.9606933594,1486391.5463256836,1114314.921508789,2184740.942626953,986392.8365478516,1088221.589111328,357212.16638183594
PC(30:3),0.1345880651328443,8.486908437202368,0.22482088115793886,0.6353909464627329,0.9993440778918922,PC,1819569.1953125,1325136.0086669922,1276307.7966308594,998463.776611328,1219463.3869628906,2402318.4821777344,1743901.5087890625,1315840.7177734375,2311831.8122558594,1577315.1131591797,872047.3068847656,698959.7752685547,1192410.5653076172,1155888.8659667969,1072566.7491455078,1285525.718017578,1649601.4177246094,1505007.6204223633,1134412.6586914062,2147813.1669921875,832022.4460449219,1170899.454711914,398892.5035400391
PC(30:4),0.037637516694202386,8.246186405980515,0.017587750566235627,0.8944948502268036,0.9993440778918922,PC,1425568.7143554688,1231083.8426513672,1091007.634765625,867569.89599609375,952981.2362060548,1796471.53515625,1370085.3280029297,1103327.6120605469,1687478.432006836,1244146.3847045898,814990.3427734375,622354.58740234375,1026909.399169922,1097275.3371582031,924291.921875,1179387.4459228516,1371325.8762207031,1249405.960021973,996289.8259277344,1760614.9298095703,707273.7469482422,1057802.4924316406,386082.2431640625
PC(31:0)|PC(O-32:0),0.3475856652773019,8.930497914143265,1.496433760285072,0.22122090254620452,0.9993440778918922,PC,2879711.1893310547,1395822.5998535156,1593088.4166259766,1403339.8585205078,2009551.064453125,4053530.799438477,2789577.898925781,1803689.3040771484,4096682.555175781,2602849.852294922,870941.9841308594,781991.7197265625,1911372.7576904297,1262259.6440429688,1450246.814880371,1250777.2282714844,2256138.6712646484,1933467.45690918,1478168.3518066406,2992834.942138672,1380276.260986328,1145181.266357422,268657.6011352539
PC(31:1)|PC(O-32:1)|PC(P-32:0),0.3456540794984404,8.86812068341855,1.4798874582036206,0.22379213133952025,0.9993440778918922,PC,2765706.3670654297,1332311.25,1521829.9776000977,1329468.1025390625,1987720.605102539,3863303.9219970703,2653576.6151123047,1747726.926513672,3887590.184692383,2461396.7133789062,825566.8118896484,744507.62841796875,1832734.3786621091,1196463.478881836,1373440.2993164062,1207025.0881347656,2146686.7065429688,1885615.9331054688,1431616.3471679688,2884431.858398437,1314916.8526611328,1096704.3083496094,254074.6586303711
PC(31:2)|PC(O-32:2)|PC(P-32:1),0.3315648511537826,8.841638478109077,1.3619614179660857,0.2431978398198456,0.9993440778918922,PC,2696502.1501464844,1291606.6966552734,1451143.5888671875,1265726.8585205078,1897444.052368164,3805078.734985352,2631071.931274414,1719414.1840820312,3880352.523925781,2423541.523803711,817654.8366699219,732788.5402832031,1801549.6596679688,1182825.987915039,1338265.2493896484,1199023.2799072266,2113069.5122070312,1866608.41784668,1379740.6052246094,2883749.647460937,1305755.1534423828,1091738.7396240234,271354.10095214844
PC(31:3)|PC(O-32:3),0.25628444975554004,8.961807857805889,0.8144336184668646,0.36681268815472245,0.9993440778918922,PC,2787132.928100586,1566967.5479736328,1618498.3614501953,1343842.2696533203,1939654.7530517576,3843873.537231445,2739996.8127441406,1828660.34375,3814414.695800781,2522428.3081054688,1032605.0615234376,841995.6468505859,1816522.4987792969,1435267.3923339844,1434945.4035644531,1503324.984375,2330549.220092773,2049639.178894043,1524560,3096276.676635742,1373872.559326172,1342075.2329101562,385224.4067993164
PC(31:4),0.25228620374070543,8.809295615401705,0.7892520012683235,0.3743263997416739,0.9993440778918922,PC,2480651.957885742,1472390.056274414,1511592.7100830078,1232363.740234375,1671243.6174316406,3436519.648071289,2410368.158569336,1630820.9114990234,3364695.303222656,2229865.9844970703,960284.77001953125,781626.7783203125,1603741.931640625,1306397.754638672,1285418.6587524414,1381528.5412597656,2101781.6314697266,1874754.7711791992,1401809.521484375,2744004.645263672,1096080.3248291016,1245293.8771972656,372392.70703125
PC(32:5),0.2829667448534732,10.441916330607578,0.99256232790421,0.31911692455173335,0.9993440778918922,PC,8913526.909667969,2700243.7380371094,3705914.23034668,3437956.0546875,5527528.967285156,12803678.290161133,8514526.58203125,4462277.329589844,13218720.17163086,8912628.813232422,1676917.4965820312,1904618.246826172,6044227.556518555,3080999.850585937,4340283.05480957,3123284.7868652344,7427669.828857422,6378524.726928711,4147054.318847656,10621380.251953123,3488984.617797852,2961919.9825439453,282708.0399169922
PC(34:0)|PC(O-35:0),0.1480828407688922,13.650052504454871,0.272145599087942,0.6018961044073562,0.9993440778918922,PC,67938286.88769531,22995776.134765625,31993122.67529297,34675260.509277344,51095175.98046875,107737694.35595705,84266003.658203125,40740684.97998047,114558189.515625,90296951.00512695,13069693.421875,14628744.509277344,57146472.783203125,28703005.591308597,42253148.13146973,25738103.616210938,74144346.388671875,67153921.2397461,41105940.81152344,108465225.39648438,40638309.80957031,29234480.712890625,324222.78381347656
PC(34:1)|PC(O-35:1)|PC(P-35:0),0.15257799135455954,13.626827645374187,0.28891087488482015,0.5909193139772474,0.9993440778918922,PC,66487582.02050781,22765773.354492188,31288649.06982422,34305708.13671875,50184650.33886719,106700467.02246094,83077800.818359375,40173482.240234375,112756566.14941406,89510388.50830078,12846710.287109377,14296667.57080078,56035775.05566406,28595786.203125,41813807.705078125,25622374.362304688,72912963.10644531,65391732.69287109,40214507.98388672,106953414.0078125,39439829.75,28324966.92578125,313882.4805908203
PC(34:2)|PC(O-35:2)|PC(P-35:1),0.16285332958673832,13.616958511940112,0.3291131528909048,0.5661817629818485,0.9993440778918922,PC,66230363.30078125,22844910.205078125,31231024.294311523,34300785.622558594,49814452.564941406,106537684.3022461,82278184.916015625,40102461.52783203,113112930.73730467,88515084.91638184,12752415.347167969,14344729.942382812,55464427.546875,28013924.03857422,41220143.630615234,25363801.373046875,72356668.27246094,64949343.33862305,39321578.80078125,105662901.95898438,39315696.859375,28338653.048828125,326319.50732421875
PC(34:3)|PC(P-35:2),0.22355861083040632,13.943698878507824,0.6199136153482101,0.4310793888428918,0.9993440778918922,PC,84349247.08300781,31223250.303710938,40715794.37597656,43825945.16113281,66489291.54541016,130833611.58447266,102720864.60351562,55866569.44970703,135403843.21484375,112871175.77294922,18780579.51953125,18535348.75732422,66459272.76660156,34865855.4609375,51907334.40893555,33514204.916992188,85753059.421875,76526419.26977539,48825583.68359375,123063854.52734376,52809975.60546875,35682550.46582031,366911.0434570313
PC(34:4)|PC(O-35:4),0.2533902852116976,13.881484446775723,0.7961683331629672,0.37224144972905476,0.9993440778918922,PC,82555536.53808594,30197413.44482422,39444160.048828125,42200324.375,64572234.89990234,126660698.57373048,99065594.41015624,53105670.14941406,131387568.765625,108504201.0419922,17861275.375976562,17614066.4765625,63739599.98730469,32356016.48339844,49216820.40209961,31428512.78027344,81028366.46386719,73165196.47216797,46564426.09375,116846280.38671876,49530974.271484375,33234177.76953125,372481.181640625
PC(34:5),0.32268360476432884,13.585310309570133,1.290128605291624,0.2560242516961918,0.9993440778918922,PC,69781327.20019531,23641743.39794922,31733230.16845703,33898545.294921875,54116191.9506836,108641235.8359375,81992097.40722656,44333730.16162109,112653810.75976562,89590512.09729004,13932604.78173828,13542800.370117188,51933695.291015625,24415924.946777344,38713485.09350586,24363006.681640625,64959288.267578125,58830688.369628906,37620643.20703125,95436367.638671875,38631574.34228516,24295978.397460938,319498.12145996094
PC(35:2)|PC(O-36:2)|PC(P-36:1),0.15508749548808828,13.672420970564758,0.29848806003634465,0.5848318274333125,0.9993440778918922,PC,68573008.59375,23949204.13671875,32938161.99682617,35210668.450683594,51911005.93408203,109971140.47705078,85599832.82324219,40719222.571777344,116562854.75195312,92480432.0107422,13261324.985351562,15001579.053222656,57695805.271484375,29053892.95800781,42790733.6784668,26222230.11328125,75167051.95410156,67539416.3034668,41245812.63671875,110444025.140625,41312424.16992188,29739051.36425781,317816.1457519531
PC(35:3)|PC(O-36:3)|PC(P-36:2),0.14929893632615643,13.672266436302161,0.2766318155735874,0.5989173903982734,0.9993440778918922,PC,68627007.59326172,23306042.40673828,32793931.150878903,35226971.73730469,51487626.1171875,109734763.27441406,86114893.90722656,41237073.47021485,115801043.44335938,92569077.59741212,13270770.599121094,14929654.269042969,57523990.07421875,29162936.357421875,42993056.66113281,26516603.604492188,75214987.91894531,67003246.4777832,41544993.095703125,110723311.29882812,41865272.81152344,29714008.185546875,351350.7839355469
PC(35:4)|PC(O-36:4)|PC(P-36:3),0.14749192914661177,13.681461163636833,0.26997892915658284,0.6033459071387898,0.9993440778918922,PC,69213117.541015625,23690991.60791016,32943426.06835937,35184721.42675781,51974747.40527344,109680573.25683594,86267049.9140625,41502779.81347656,116960600.09570312,93111108.31030272,13375784.336914062,15156044.7578125,57815028.25390625,29579148.126953125,43613261.1381836,26408834.9765625,75488756.52832031,68000545.48876953,41559031.54833984,111264739.25976562,42067402.93847656,29892698.112304688,346831.9011230469
