Lipid,Class,DOD93_F4_Female_5xFAD_cerebellum,DOD93_F4_Female_5xFAD_cortex ,DOD93_F4_Female_5xFAD_diencephalon,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F3_Female_WT_cerebellum,DOD94_F3_Female_WT_cortex ,DOD94_F3_Female_WT_diencephalon,DOD94_F3_Female_WT_hippocampus,DOD94_F4_Female_5xFAD_cerebellum,DOD94_F4_Female_5xFAD_cortex ,DOD94_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_hippocampus,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
CAR(4:0),CAR,309911.7441329956,281715.8205566406,284194.87937164307,289382.9223098755,278479.44173812866,287662.859916687,279408.21966934204,276605.0211029053,281718.6801261902,285717.6403846741,284863.3199310303,276802.9805831909,281899.79833984375,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CAR(4:0)_QUAL,CAR,104006.58792114258,96120.42702102661,96245.5467376709,95592.64717102051,97646.44651412964,92664.22639846802,93042.10621261597,91023.64654922485,97114.92700576782,101300.7472114563,98680.80721282959,92078.28659820557,86956.88671875,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CAR(4:1),CAR,1096740.7464866638,1021810.2350616455,1049476.2365722656,1022807.5157661438,1002818.6065673828,1010881.0928344727,1013693.0941619873,1003902.319278717,1024393.9943962097,1037465.1108627319,1041963.1510009766,1003357.4896316528,978969.513671875,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CAR(4:1)_QUAL,CAR,324505.3811416626,290046.94010543823,292213.7208023071,294012.79984664917,289002.1609954834,289992.2592163086,289848.6011619568,283498.4388885498,298971.16160583496,297212.50134658813,298059.5000228882,287067.3003234863,278300.5791015625,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CAR(5:0),CAR,2093499.3315429688,1956156.0989074707,1915661.3141098022,1939677.8420944214,1957685.7255859375,1944839.8170166016,1924992.7000579834,1912569.2794570923,1923814.7861328125,1903067.0131835938,1936203.1376953125,1911607.4096679688,1862701.5966796875,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CAR(5:0)_QUAL,CAR,518307.1560058594,470565.3937988281,477729.17224502563,482284.076171875,473519.31103515625,473873.2745361328,482841.6943359375,462476.31481933594,472140.1366882324,489581.7557373047,473181.89307022095,470107.1748352051,433832.7741699219,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CAR(5:1),CAR,1929467.5659179688,1821339.5942382812,1788221.2115478516,1811284.3979492188,1787606.5079574585,1807921.9453125,1756113.120727539,1763671.724609375,1797364.3334197998,1753866.3896484375,1806278.8841819763,1741005.4784545898,1686422.3232421875,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CAR(5:1)_QUAL,CAR,1537616.129043579,1421213.3188476562,1429801.1436958313,1423894.7203941345,1384398.3177261353,1393789.4169921875,1409434.4190368652,1364740.591003418,1448814.7359313965,1436439.7771759033,1435980.759475708,1421834.9783248901,1288613.4504394531,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CAR(6:0),CAR,732191.8144607544,666749.9849357605,639934.2269592285,656527.2667617798,645177.3655395508,666650.4268798828,647536.5439682007,646215.7259902954,669495.0662879944,658245.6865692139,665988.5084075928,636375.3850364685,602169.6025390625,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CAR(6:0)_QUAL,CAR,219520.57691192627,194383.1524848938,202403.4737739563,198107.47352981567,189032.69358825684,189258.73404693604,193847.27267074585,186353.67179107666,194743.87553405762,201913.7342262268,197241.19382476807,194421.59497451782,183513.93237304688,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CAR(6:1),CAR,205706.01392745972,191004.55395126343,195678.9538345337,196227.2533340454,190821.67393112183,188037.49308013916,189758.5135345459,184376.2343559265,195120.71487045288,192077.4732208252,200024.79499053955,188966.09314346313,211241.2548828125,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CAR(6:1)_QUAL,CAR,290949.2417297363,259708.13874816895,264875.8382759094,255375.09661865234,249685.95882034302,249606.1385498047,243601.7982788086,247956.4360923767,276669.91955566406,259425.65854644775,283709.8410644531,256844.25812149048,254430.89892578125,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CAR(7:0),CAR,219331.61613845825,207298.73335266113,205900.47457885742,208172.45468902588,203481.99501419067,204448.6549835205,199747.8927116394,194915.67416763306,206172.97330856323,208573.13384628296,212342.31461334229,197875.7744178772,350296.0261230469,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CAR(7:0)_QUAL,CAR,651241.7858810425,579533.6637153625,588854.422782898,600162.7835884094,576622.5794448853,574252.8016738892,581723.0817108154,558672.4327964783,591774.5234031677,598878.1226539612,600865.5441055298,584353.5432395935,510361.294921875,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CAR(8:0),CAR,288092.7621688843,269790.6996574402,272490.9380493164,272786.89990234375,264931.1995239258,261627.66027069092,264337.6403846741,259848.61907577515,267311.678981781,271675.6182861328,274928.75842285156,263667.05780410767,312135.66162109375,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CAR(8:0)_QUAL,CAR,3284496.222892761,3008376.0431671143,3098385.640625,3052795.038635254,2962263.395160675,2957962.442970276,3027664.1830482483,2949526.2384414673,3076376.790042877,3068820.035900116,3089350.9176216125,3044678.1527557373,2937554.66796875,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CAR(8:1),CAR,271532.2791633606,246588.19733810425,251729.9186706543,251721.71621322632,237499.2770576477,247478.0189819336,242638.01691055298,234109.05785751343,249856.6964149475,251712.69579696655,253360.83880615234,251223.0779685974,269351.9016113281,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CAR(8:1)_QUAL,CAR,3459582.24250412,3216957.307308197,3212115.940185547,3199183.6133232117,3142496.788635254,3128255.867034912,3174794.2103538513,3114399.206176758,3243994.9838523865,3233947.008911133,3231353.7946128845,3194829.1855125427,3024296.56640625,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CAR(9:0),CAR,185441.53355407715,160958.1120376587,170848.2910270691,161901.81085968018,157941.7505493164,160807.89083099365,158342.67190933228,153890.49082183838,159553.01066589355,159087.59148788452,164244.8122329712,161601.65197753906,254375.17797851562,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CAR(9:0)_QUAL,CAR,1021173.6908416748,936481.6645851135,943072.8264350891,983762.2165603638,909277.12525177,923855.9204902649,935449.4262542725,895162.3662185669,937305.8444252014,959318.6034507751,968786.0433120728,963258.4395370483,881181.46875,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CAR_QUAL,CAR,91894.0262298584,88460.34618759155,83739.24586105347,84844.92608642578,85650.94608688354,86680.88653564453,87529.78620147705,92098.30641937256,91632.4870300293,89660.52685546875,90284.0661315918,89209.4066772461,81529.0259399414,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CE(12:0),CE,176998.5124130249,175960.992313385,192822.4337310791,176173.13314437866,180720.09297943115,176684.41248703003,178085.7325439453,174634.71250534058,165709.491355896,168865.45133972168,174889.71263504028,182891.11331939697,278011.49908447266,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CE(14:0),CE,158019.7111968994,152711.35039901733,165638.5118560791,153350.83084487915,158523.43129348755,157992.25148391724,151156.29022216797,150836.51091766357,148057.8303489685,151856.09089279175,158286.59104919434,162589.11153793335,268905.2390136719,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CE(14:1),CE,165764.7117614746,154855.11110305786,172002.8521156311,158549.8510169983,169649.9322128296,155778.47151947021,155978.61052322388,162583.19137954712,159160.23169708252,159670.75106811523,165780.15161132812,168904.93194580078,276747.3796386719,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CE(15:0),CE,679220.3480148315,705349.4258079529,752741.6347312927,621430.3653869629,536138.6169052124,516031.0347709656,607310.3843040466,540511.4990196228,608296.3615875244,530309.7981071472,663712.048614502,848627.3636474609,1604467.7224121094,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CE(15:1),CE,663212.7085189819,708174.8709602356,742066.194972992,608043.0041275024,528343.6168289185,522158.3574104309,602498.7031974792,538067.1986656189,592541.0809211731,519278.83667755127,647677.3646888733,919660.2393379211,1628738.7060546875,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CE(16:0),CE,525286.5611495972,522502.3597717285,543252.9782943726,469349.25233078003,394866.4689178467,384967.86751937866,477783.43574523926,392425.068195343,450052.4943199158,382523.7867927551,521394.0949668884,732534.9300003052,1596333.6827392578,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CE(16:1),CE,677144.766117096,698045.5092468262,731280.6720848083,615974.1851387024,563369.339630127,551120.2401504517,619900.4652061462,546195.5188522339,610711.0822601318,538361.6588897705,717635.1313018799,879616.7602157593,1866018.7453613281,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CE(16:2),CE,668726.165676117,741258.9711418152,743838.8156776428,636780.2257385254,556565.9202804565,553478.1185379028,637386.2817993164,571692.3199958801,624392.3219451904,533894.0385169983,744455.1927719116,854214.9823379517,1834903.0895996094,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CE(16:3),CE,690669.8691825867,751010.336063385,744261.0329666138,640186.6630020142,551881.137046814,567691.5404815674,619669.2854537964,562728.9194107056,597571.9409980774,517176.873298645,725744.5153083801,871481.7596931458,1813949.6315917969,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CE(17:0),CE,190501.6941947937,196364.97328948975,206984.31479263306,195352.9335975647,204256.01498794556,195012.69443130493,188313.9931564331,196598.03413772583,185199.61255645752,186665.47384643555,194762.4138031006,198595.79378509521,543111.2984619141,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CE(17:1),CE,203995.8540763855,201750.65371704102,221834.61599349976,198670.55419921875,200385.05404663086,193355.13340759277,197429.59321975708,193828.81385421753,185369.3734855652,185497.65365982056,196771.69437408447,201212.35383605957,485049.59368896484,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CE(18:1),CE,186587.3737335205,177291.272480011,193261.35329055786,174507.89205169678,181256.0936279297,181381.2127456665,180324.9130706787,177817.37302398682,178179.29290771484,175219.11219787598,183012.01244354248,186267.79314041138,525504.0968017578,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CE(18:2),CE,184427.69315719604,174928.7321548462,195201.9142112732,182348.652885437,182400.87254714966,178528.25296401978,176897.61227035522,177216.79308319092,179343.13264846802,178340.89249038696,172846.51211547852,182766.05265426636,514009.15661621094,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CE(18:3),CE,183076.3136100769,185463.1727256775,190979.29303741455,176993.19274902344,190305.53351974487,176662.55250549316,177846.43182373047,176476.05289840698,175945.7728652954,176658.89176940918,181229.09238052368,183789.453125,491420.11407470703,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CE(19:0),CE,164799.71144104004,172154.67240905762,183955.39225387573,157883.99143600464,152391.2306213379,150836.6706237793,160679.33158874512,155411.27170944214,149562.33031082153,145184.1100654602,162661.39094161987,165965.69176483154,1302868.585571289,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CE(20:0),CE,930707.3286209106,965215.2127304077,989872.9671058655,855305.1819610596,859052.0200538635,834032.7577705383,898219.3845062256,824333.5804023743,866908.0999908447,816741.8770484924,911949.523349762,1036929.1333618164,2926340.9365234375,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CE(20:1),CE,906380.3656082153,934573.1259689331,987200.447593689,875181.8801994324,847759.822177887,821098.6774215698,858030.2193832397,815365.2763290405,863125.3799972534,810750.9358596802,909098.9399604797,1019692.0112876892,2816307.859375,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CE(20:3),CE,715117.7513694763,745497.7522277832,780129.876739502,704709.011516571,691872.648349762,662643.8867721558,699479.2096328735,654152.9467315674,701406.7667655945,665413.7683029175,684380.4073219299,813193.3384170532,2158650.114501953,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CE(20:4),CE,398429.00925445557,427243.5106086731,435371.2900619507,402740.48904037476,392231.6285057068,374223.92487716675,407207.8082771301,366788.68545913696,393252.30825042725,384392.64740753174,389703.2477722168,445636.57052612305,1543046.3491210938,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CE(20:5),CE,151639.3108100891,150012.93019866943,162925.03149414062,139035.8697166443,136643.46976470947,138000.2296485901,136597.4500427246,131203.369430542,136418.36972808838,136586.28986740112,144212.34998703003,167459.45166397095,1250399.6277770996,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CE(22:0),CE,119151.66835784912,122282.12868499756,124338.26920700073,119944.24836730957,118342.06841278076,117384.48802185059,117808.8885307312,113619.68785858154,111064.20770263672,117289.84845352173,115370.22827148438,120225.56796264648,505493.67501068115,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CE(22:1),CE,125842.38903045654,120545.46836090088,123887.76865768433,122461.96853637695,127354.4889831543,116603.24837875366,117602.96829223633,116452.86873245239,119390.58821105957,112055.74824142456,117642.24842071533,121972.94856262207,505272.3333091736,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CE(22:2),CE,136841.66961669922,144022.15000534058,145140.0505142212,132974.9496231079,134309.74953842163,125798.96871185303,135435.1697883606,128557.22916412354,129522.70948410034,122554.98864746094,140762.49045181274,157973.99137115479,566032.1397857666,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CE(22:3),CE,291044.26012802124,313934.6221809387,325492.46295166016,269730.120223999,246374.1180343628,233922.95665740967,270163.7392311096,237952.63720703125,257694.07801818848,231086.63678359985,281562.839427948,378794.00548553467,1092154.7315444946,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CE(22:5),CE,958984.108039856,952156.8096084595,989073.5700874329,896125.9647750854,888483.8443756104,869819.9791183472,877966.4217262268,860122.441242218,871935.9011497498,843270.1615562439,921926.8247413635,1024848.3333282471,2145913.7845458984,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CE(22:6),CE,978576.790687561,917291.7443771362,986500.3292655945,885571.8236236572,871934.4014854431,868887.340587616,906941.0019721985,861411.0184288025,862020.3224906921,847549.9777793884,921161.2239303589,1016968.3073120117,2201574.9931640625,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CE(24:1),CE,211734.47512435913,286488.2190322876,300645.7596244812,176493.79277420044,124919.249168396,123247.58837127686,193180.0528869629,134978.28967666626,145814.60998535156,114190.6877784729,210920.2166404724,404208.2464942932,6072815.161281586,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CE(46:3;O2),CE,138275.1093864441,131907.66943359375,133856.50988006592,98553.06732177734,78403.44541168213,96784.26690292358,106753.40759277344,104231.3275680542,95080.92608261108,73159.58535003662,145446.1891822815,179539.43270874023,3927450.7996025085,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CE(48:3;O2),CE,64131.604290008545,55734.444007873535,62602.56429672241,47360.70325088501,46613.60322570801,52740.803829193115,51720.6236000061,53688.00390625,48785.46363449097,40621.64279174805,65361.76481246948,65984.20444107056,1287123.7808647156,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CE(50:3;O2),CE,87884.22655105591,74526.18558502197,83300.40559768677,64128.64461517334,56818.84413909912,71052.72486877441,67208.54485321045,77692.72552490234,59477.48408126831,50649.58357620239,90888.88645172119,104444.22681427002,2094737.3390960693,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
CE(52:3;O2),CE,62853.5244102478,52193.283641815186,53900.30392074585,52344.24368286133,52296.68376541138,48839.98344421387,51052.183654785156,49695.44371032715,54727.063983917236,48376.14344787598,55985.54430389404,60583.78402328491,226813.61838531494,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
Cer(d12:0/14:0),Cer,39595.56276321411,43095.942932128906,44236.12323760986,39273.60258102417,42224.64305496216,40346.102630615234,42272.363231658936,38905.74267578125,41999.30303192139,41696.46295547485,43821.10330963135,41674.34302139282,44455.723205566406,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
"Cer(d14:2(4E,6E)/16:0)",Cer,12511.280902862549,11944.660884857178,13433.480884552002,14801.52102279663,12777.740898132324,11929.980865478516,12711.120944976807,13914.26097869873,11523.980854034424,11771.360805511475,14759.160987854004,12278.780841827393,16321.661117553711,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
"Cer(d14:2(4E,6E)/18:1(9Z))",Cer,11588.900737762451,12705.800857543945,12435.240905761719,12739.040920257568,11619.70076751709,12191.100803375244,13482.520977020264,12958.760921478271,11764.740840911865,12238.720905303955,12339.920902252197,12060.16093826294,13665.06095123291,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
"Cer(d14:2(4E,6E)/20:1(11Z))",Cer,11712.220710754395,10484.120750427246,10445.260738372803,11671.760871887207,10909.740730285645,11074.800846099854,11706.840774536133,10284.520767211914,11231.120685577393,11165.12073135376,11169.820777893066,11924.02087020874,18195.26148223877,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
Cer(d15:1/16:0),Cer,22026.481727600098,22297.90146636963,22304.441509246826,22969.701808929443,21265.52146911621,22051.1615524292,21098.281539916992,24062.681678771973,21242.781322479248,22547.24168395996,21214.361488342285,22160.041648864746,28685.962020874023,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
"Cer(d15:2(4E,6E)/20:0)",Cer,16531.52128982544,17354.04136657715,17639.621284484863,19540.641410827637,18082.2813911438,16328.56118774414,15690.88106918335,17459.98119354248,17254.941120147705,17489.64119720459,18523.1612701416,16471.001304626465,39650.562911987305,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
"Cer(d15:2(4E,6E)/22:0)",Cer,16302.401245117188,15612.30114364624,16119.741088867188,16557.261127471924,13689.92098236084,15550.201049804688,15148.301048278809,16053.301235198975,14387.181087493896,16381.601287841797,13414.520961761475,13931.420963287354,18799.70132446289,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
Cer(d16:1/17:0),Cer,32971.82236480713,34774.162616729736,32102.342292785645,34752.46252822876,32212.16222000122,33111.62224960327,34235.58260345459,31542.362091064453,34904.32255554199,34356.96235656738,32962.02251815796,33213.08237075806,36450.52267456055,Cage: DOD93,Cage: DOD94,Cage: DOD93 vs Cage: DOD94,4,8,Blank_Blank_Blank_Blank_Blank
