Lipid,Class,FAD185_M1_Male_5xFAD_cortex ,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_cortex ,FAD185_M3_Male_5xFAD_hippocampus,FAD189_M1_Male_5xFAD_cortex ,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_cortex ,FAD189_M2_Male_5xFAD_hippocampus,FAD185_M4_Male_WT_cortex ,FAD185_M4_Male_WT_hippocampus,FAD189_M3_Male_WT_cortex ,FAD189_M3_Male_WT_hippocampus,Blank_Blank_Blank_Blank_Blank,Title1,Title2,Title,length1,length2,Blank_name
CAR(18:3),CAR,3215544.002193451,3124648.587036133,3233189.695941925,3113804.3601646423,3152076.383911133,3207768.7754745483,3176414.3812561035,3167399.8182868958,3429904.1168785095,3403707.0223503113,3312679.8973503113,3265775.312194824,3175149.642578125,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(18:3)_QUAL,CAR,699465.3496551514,674675.5460586548,696019.29246521,710249.2685241699,693745.6071548462,704185.2315292358,713923.1545372009,691361.1495399475,747649.1333656311,745413.3921546936,724785.8936004639,704370.0494613647,757884.5498046875,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(18:4),CAR,3162778.693130493,3088093.288913727,3206804.1934432983,3084062.9276657104,3073514.468444824,3151311.2214126587,3099974.26984787,3114249.332508087,3399486.8254776,3388878.250629425,3229563.2268829346,3190959.591255188,3109092.08203125,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(18:4)_QUAL,CAR,694115.5088729858,678610.269733429,696792.8487167358,695143.8686027527,696220.6852416992,680078.0080528259,698410.2664146423,691105.929813385,736047.5109024048,738490.2113761902,709531.2917251587,700743.2273521423,756819.1298828125,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(20:0),CAR,586645.7002029419,572608.2195358276,582079.1347312927,566178.4569587708,574311.2203979492,576807.3605537415,575452.460319519,570718.543170929,631115.6622695923,630978.9630126953,610788.9026222229,595512.2205123901,631235.4873046875,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(20:0)_QUAL,CAR,2091926.9437561035,2042408.3503189087,2024557.981880188,2046230.5815696716,2003382.295475006,2031520.43227005,2046552.9743804932,2030929.1793823242,2086055.1295394897,2070868.5746955872,2100954.6359443665,2088308.668598175,2018746.53125,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(20:1),CAR,559269.5806694031,545235.2370758057,571172.1201248169,538423.6376609802,548740.7184410095,553335.9367637634,556692.4851226807,548148.9205741882,602110.226726532,594834.1255531311,577569.9802017212,564796.5011367798,602583.583984375,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(20:1)_QUAL,CAR,2043130.7114143372,2028297.7643814087,2015235.4481315613,2010630.4911003113,2024805.6467285156,2024439.6279754639,2053102.1375083923,2020137.3960990906,2088881.7276611328,2076457.0429763794,2069368.9885978699,2046993.6329727173,2005452.6015625,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(20:2),CAR,511996.2529373169,496472.91438293457,522356.77590560913,491934.2335205078,495884.21684265137,505968.0964126587,510662.513130188,499994.77617645264,546378.7353973389,545533.9381332397,525643.7546577454,518068.7759819031,542018.3017578125,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(20:2)_QUAL,CAR,1993213.965396881,1960372.5642242432,1964196.2334403992,1961801.5781326294,1949975.3960990906,1988470.6656303406,1966620.9901618958,1952663.5864143372,2017963.7061004639,1998069.8691482544,2029728.7190666199,1996353.5737571716,1927371.623046875,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(20:4),CAR,531124.8779182434,517819.0538749695,531155.4191093445,522689.91457748413,517301.37660598755,526365.4971542358,528165.6165313721,530237.3162574768,565618.1993026733,572612.0991477966,549072.7575035095,527871.4763717651,571720.7197265625,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(20:4)_QUAL,CAR,1760852.1631317139,1712337.70570755,1724234.8637542725,1733120.2202415466,1712358.461566925,1725329.1989135742,1732700.5193824768,1717118.4767227173,1772002.6446914673,1762131.056098938,1786049.7331314087,1744770.0836753845,1701772.712890625,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(22:0),CAR,217366.69368743896,209507.59414672852,213810.9952697754,208874.9756011963,207493.0552597046,214503.79622650146,213845.4559326172,214124.13687896729,233769.3362197876,230060.87617874146,225604.91527938843,212991.15462493896,246921.7578163147,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(22:0)_QUAL,CAR,1648583.6549301147,1601205.023677826,1746008.0389900208,1647985.9755516052,1730418.9951629639,1683881.0427474976,1736203.1207885742,1674280.3132324219,2504173.6973495483,2198097.339538574,1890975.7272720337,1775421.633441925,2740927.288986206,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(22:2),CAR,257547.3189315796,254935.4981803894,261911.0191078186,251682.9585609436,255559.15911865234,265113.71658706665,260822.8589363098,260622.91743850708,281292.06059265137,285360.0610809326,272137.89904785156,262611.6785316467,311783.7636947632,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(22:2)_QUAL,CAR,1643261.155555725,1609999.834148407,1777193.2002410889,1649533.837348938,1725768.7186775208,1700951.377506256,1709172.9196128845,1685397.1456298828,2534970.258289337,2221287.711883545,1904125.4772720337,1807658.7081336975,2741514.162109375,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(22:4),CAR,267865.67892456055,264304.6591796875,270856.6806297302,265875.9799461365,262464.8190689087,268006.47843170166,273048.1981124878,268449.0194320679,292612.24086380005,285588.6399345398,272346.38008499146,280507.68016052246,317976.1638183594,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(22:4)_QUAL,CAR,1647175.846256256,1572945.8248519897,1705225.0551643372,1593700.6781311035,1674979.5860214233,1653825.3530540466,1682382.0886802673,1646769.9561004639,2457687.188598633,2152010.56930542,1862814.9916496277,1745542.3220405579,2787949.4111328125,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(22:5),CAR,259900.6176147461,260337.1789741516,258897.35828781128,256213.35750579834,253202.39951705933,265579.3768501282,260779.81911087036,258594.41953659058,273580.31983184814,269290.67920303345,268120.2594985962,269161.1398086548,303855.1018066406,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(22:5)_QUAL,CAR,1659572.700164795,1601557.2745361328,1722569.5664138794,1641665.8364143372,1697152.2067260742,1664302.09633255,1701274.1628189087,1642419.7453193665,2414996.485557556,2188676.5691452026,1879986.6003189087,1772964.1999282837,2717660.275390625,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(22:6),CAR,281148.3609428406,272721.35607910156,271400.38035964966,263750.7584037781,273758.11989212036,267315.89880752563,276313.58113861084,273481.63846206665,293004.68127441406,284464.18241882324,282123.80072784424,277176.38065338135,318534.2431640625,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(22:6)_QUAL,CAR,1315020.1889915466,1263976.593990326,1367385.548286438,1318467.872039795,1358296.4932861328,1322643.5060577393,1369920.6706695557,1324985.3742637634,1999698.053287506,1778900.4710998535,1507176.8582077026,1436407.2130126953,1836675.162109375,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(26:0),CAR,257523.71936035156,251233.03799057007,265605.91902542114,260245.13912582397,254596.97690582275,256565.0362548828,263357.1805610657,257914.25693511963,286299.2600708008,289529.560546875,272185.1188316345,265803.2782173157,310939.6223144531,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(26:0)_QUAL,CAR,463026.0104866028,453548.6125717163,467863.9913749695,451886.07188796997,458643.7720413208,465406.6515045166,471451.652633667,458971.1331214905,522509.91760253906,506228.97620010376,476328.9743003845,469518.1555328369,559594.85887146,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(2:0),CAR,10560061.857345581,10694982.876953125,10575637.800003052,10676558.22657013,10690012.257537842,10613705.9756279,10782481.891601562,10715455.877189636,10190857.261253357,10044136.682815552,10607896.008285522,10722083.706565857,9820295.890625,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(2:0)_QUAL,CAR,398386.89155578613,398811.32928466797,411099.9893798828,401248.2279510498,401219.91094970703,409639.3071708679,405885.24609375,407491.9693374634,434525.55338287354,431420.54944610596,414884.1871109009,416468.6497001648,395996.7683105469,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(3:0),CAR,307295.38191604614,305029.80255126953,294920.8815574646,303391.30212402344,293926.06130218506,291536.68074417114,304155.8014678955,301311.48097991943,307005.02307128906,297306.8412322998,306412.96158599854,313054.5415840149,270974.60119628906,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(3:0)_QUAL,CAR,123692.34926986694,122593.88901519775,120087.54792022705,120196.88845825195,118975.02885437012,117618.78731918335,119264.28828811646,118150.98783874512,125381.64919281006,123127.74910736084,125972.00887298584,127057.82883453369,107413.62805175781,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(3:1),CAR,351480.12535095215,346095.9257850647,350024.00551986694,346466.80432891846,344639.9449157715,343975.94649887085,351776.8438911438,347056.1629219055,363843.6452178955,357472.525844574,363664.7274360657,360570.04376220703,327042.8210449219,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(3:1)_QUAL,CAR,134109.1895980835,131995.36962890625,129305.00938415527,137363.94993972778,131789.72931289673,128811.13041305542,138351.12976455688,136183.60990142822,140442.98986816406,131201.34967803955,140067.74989700317,138442.5704536438,114578.34790039062,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(4:0),CAR,282702.2809906006,281907.79919433594,276697.52045059204,284876.9598045349,273037.4596748352,274602.46139907837,279809.0609588623,283175.0812988281,287591.22133636475,284510.4994316101,284651.1202774048,280502.0798110962,281899.79833984375,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(4:0)_QUAL,CAR,92647.44723892212,97603.80641555786,91042.82616043091,97025.20690917969,94700.96640777588,92071.94622039795,98116.04679870605,95445.98669433594,97345.46689987183,96359.80633926392,95711.24674606323,97176.52673721313,86956.88671875,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(4:1),CAR,979435.948928833,981668.7521324158,990477.8114280701,987943.6899414062,970866.0243225098,966010.9107437134,987669.7039871216,977738.1679763794,1033316.2947311401,1019318.9745750427,1018405.2124443054,1016850.2995758057,978969.513671875,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(4:1)_QUAL,CAR,284664.658657074,285286.69954299927,282137.9198074341,291464.5815124512,278732.6203842163,275241.399848938,287494.1400337219,284554.7208709717,297644.88189697266,286888.24129867554,292765.4201850891,296434.56146240234,278300.5791015625,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(5:0),CAR,1968398.8125610352,1948138.7857055664,2011348.9619140625,1949749.258693695,1984263.0043945312,1960291.0150604248,1985679.487045288,1998952.542640686,1958299.3173828125,1917030.2900390625,2041692.6796875,2023406.5439453125,1862701.5966796875,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(5:0)_QUAL,CAR,470133.7713623047,437353.771194458,451194.4326171875,442945.97079086304,453804.1134490967,465301.87296295166,450099.8529472351,455248.9359512329,481964.7908401489,492445.8360595703,468030.7307128906,485116.7131347656,433832.7741699219,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(5:1),CAR,1853623.080078125,1823965.5098495483,1810058.557006836,1830863.4466629028,1832291.8369941711,1835514.3876953125,1854162.9977760315,1838699.5673294067,1791265.1738128662,1772249.6962890625,1853622.6866912842,1851849.3654785156,1686422.3232421875,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(5:1)_QUAL,CAR,1371936.3143463135,1357087.1509780884,1350189.5745925903,1400666.13961792,1353721.55809021,1353154.0789794922,1385094.3407859802,1396680.6388320923,1442849.0233840942,1407591.21541214,1399623.220199585,1403610.7450027466,1288613.4504394531,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(6:0),CAR,671873.8860015869,659750.1077651978,627157.2060203552,662540.148525238,653426.5047988892,631077.8258399963,682200.2520751953,667030.5301513672,660756.3644371033,636977.8434486389,675635.8093986511,677512.7648277283,602169.6025390625,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(6:0)_QUAL,CAR,196576.73405075073,190869.79248046875,192481.47579574585,193489.87323760986,188261.5534210205,191825.21402740479,191145.6925048828,189774.0140953064,193362.8941040039,191271.65327835083,197949.89306259155,193306.0938911438,183513.93237304688,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(6:1),CAR,191702.09525680542,181140.83239746094,183927.73293304443,183140.67181777954,183758.49340820312,185648.65338897705,193434.47369384766,184224.77361679077,192008.0334663391,192242.45351791382,190877.95432281494,189450.25388336182,211241.2548828125,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
CAR(6:1)_QUAL,CAR,258833.47784423828,246605.25715637207,248297.29805374146,255627.21656036377,259562.4990234375,250735.81719970703,258210.55810546875,251040.4973335266,264448.65954589844,257349.49768447876,268655.61853027344,261252.91762161255,254430.89892578125,Sex: Male | Genotype: 5xFAD | Brain Region: hippocampus cortex ,Sex: Male | Genotype: WT | Brain Region: hippocampus cortex ,Sex: Male__Genotype: 5xFAD__Brain Region: hippocampus cortex  vs Sex: Male__Genotype: WT__Brain Region: hippocampus cortex ,8,4,Blank_Blank_Blank_Blank_Blank
