Unnamed: 0,Class,Lipid,OzESI_Intensity,Precursor_Ion,Product_Ion,Retention_Time,Sample_ID,Transition,Unnamed: 0.1,n-7,n-9,n-12,db_pos,Ratio
273641,TG,[TG(56:6)]_FA18:1,530.0,924.8,625.5,13.32,11282023_FAD189_M3_WT_cortex_O3on_01,924.8 -> 625.5,1514924,842.8,814.8,772.8,,
256758,,[TG(56:6)]_FA18:1,213.0,842.7,625.5,13.64,11282023_FAD189_M3_WT_cortex_O3on_01,842.7 -> 625.5,1498041,760.7,732.7,690.7,n-7,
289982,TAG | DAG,DG(43:2)_C18:1,323.0,736.6,437.3,14.03,11282023_FAD189_M3_WT_dienc_O3on_01,736.6 -> 437.3,1531265,654.6,626.6,584.6,,
278708,,DG(43:2)_C18:1,253.0,584.4,437.3,13.37,11282023_FAD189_M3_WT_dienc_O3on_01,584.4 -> 437.3,1519991,502.4,474.4,432.4,n-12,
318122,,TG(54:2)]_FA18:1,255.0,794.7,605.5,13.57,11282023_FAD189_M3_WT_dienc_O3on_01,794.7 -> 605.5,1559405,712.7,684.7,642.7,n-9,
317551,,TG(54:3)]_FA18:1,1041.0,792.7,603.5,13.21,11282023_FAD189_M3_WT_dienc_O3on_01,792.7 -> 603.5,1558834,710.7,682.7,640.7,n-9,3.52
353584,TG,TG(54:3)]_FA18:1,317.0,902.8,603.5,13.24,11282023_FAD189_M3_WT_dienc_O3on_01,902.8 -> 603.5,1594867,820.8,792.8,750.8,,
332757,,TG(54:3)]_FA18:1,296.0,820.7,603.5,13.43,11282023_FAD189_M3_WT_dienc_O3on_01,820.7 -> 603.5,1574040,738.7,710.7,668.7,n-7,
290530,,TG(54:4)]_FA16:1,1042.0,736.7,547.5,13.36,11282023_FAD189_M3_WT_dienc_O3on_01,736.7 -> 547.5,1531813,654.7,626.7,584.7,n-7n-7,
315862,,TG(54:4)]_FA16:1,8761.0,790.7,601.5,13.21,11282023_FAD189_M3_WT_dienc_O3on_01,790.7 -> 601.5,1557145,708.7,680.7,638.7,n-9,
352459,TG,TG(54:4)]_FA18:1,1390.0,900.8,601.5,13.28,11282023_FAD189_M3_WT_dienc_O3on_01,900.8 -> 601.5,1593742,818.8,790.8,748.8,,
315862,,TG(54:4)]_FA18:1,8761.0,790.7,601.5,13.21,11282023_FAD189_M3_WT_dienc_O3on_01,790.7 -> 601.5,1557145,708.7,680.7,638.7,n-9,
326559,,TG(55:3)]_FA18:1,444.0,806.7,617.5,13.21,11282023_FAD189_M3_WT_dienc_O3on_01,806.7 -> 617.5,1567842,724.7,696.7,654.7,n-9,
284897,,TG(55:4)]_FA18:1,718.0,694.6,505.4,13.23,11282023_FAD189_M3_WT_dienc_O3on_01,694.6 -> 505.4,1526180,612.6,584.6,542.6,n-9n-9,
288284,,TG(55:4)]_FA18:1,788.0,722.7,547.5,13.63,11282023_FAD189_M3_WT_dienc_O3on_01,722.7 -> 547.5,1529567,640.7,612.7,570.7,n-7n-9,
324871,,TG(55:4)]_FA18:1,230.0,804.7,615.5,13.25,11282023_FAD189_M3_WT_dienc_O3on_01,804.7 -> 615.5,1566154,722.7,694.7,652.7,n-9,
329937,,TG(56:5)]_FA18:1,596.0,816.7,599.5,13.21,11282023_FAD189_M3_WT_dienc_O3on_01,816.7 -> 599.5,1571220,734.7,706.7,664.7,n-9,
284897,,[TG(45:3)]_FA16:1,718.0,694.6,505.4,13.23,11282023_FAD189_M3_WT_dienc_O3on_01,694.6 -> 505.4,1526180,612.6,584.6,542.6,n-7,
278708,,[TG(50:3)]_FA18:1,253.0,584.4,437.3,13.37,11282023_FAD189_M3_WT_dienc_O3on_01,584.4 -> 437.3,1519991,502.4,474.4,432.4,n-9n-12,
284897,,[TG(50:3)]_FA18:1,718.0,694.6,505.4,13.23,11282023_FAD189_M3_WT_dienc_O3on_01,694.6 -> 505.4,1526180,612.6,584.6,542.6,n-12,
344013,TG,[TG(50:3)]_FA18:1,3213.0,846.8,547.5,13.24,11282023_FAD189_M3_WT_dienc_O3on_01,846.8 -> 547.5,1585296,764.8,736.8,694.8,,
290530,,[TG(50:3)]_FA18:1,1042.0,736.7,547.5,13.36,11282023_FAD189_M3_WT_dienc_O3on_01,736.7 -> 547.5,1531813,654.7,626.7,584.7,n-9,
314173,,[TG(52:5)]_FA16:1,5626.0,788.7,599.5,13.21,11282023_FAD189_M3_WT_dienc_O3on_01,788.7 -> 599.5,1555456,706.7,678.7,636.7,n-7,
314173,,[TG(54:5)]_FA18:1,5626.0,788.7,599.5,13.21,11282023_FAD189_M3_WT_dienc_O3on_01,788.7 -> 599.5,1555456,706.7,678.7,636.7,n-9,9.44
351895,TG,[TG(54:5)]_FA18:1,14890.0,898.8,599.5,13.24,11282023_FAD189_M3_WT_dienc_O3on_01,898.8 -> 599.5,1593178,816.8,788.8,746.8,,
329937,,[TG(54:5)]_FA18:1,596.0,816.7,599.5,13.21,11282023_FAD189_M3_WT_dienc_O3on_01,816.7 -> 599.5,1571220,734.7,706.7,664.7,n-7,
374997,,TG(54:4)]_FA16:1,402.0,736.7,547.5,14.16,11282023_FAD189_M3_WT_hippo_O3on_01,736.7 -> 547.5,1616280,654.7,626.7,584.7,n-7n-7,
14712,TG,[TG(50:3)]_FA18:1,320.0,846.8,547.5,13.73,11282023_FAD189_M3_WT_hippo_O3on_01,846.8 -> 547.5,1669756,764.8,736.8,694.8,,
374997,,[TG(50:3)]_FA18:1,402.0,736.7,547.5,14.16,11282023_FAD189_M3_WT_hippo_O3on_01,736.7 -> 547.5,1616280,654.7,626.7,584.7,n-9,
398623,,[TG(52:5)]_FA16:1,331.0,788.7,599.5,13.26,11282023_FAD189_M3_WT_hippo_O3on_01,788.7 -> 599.5,1639906,706.7,678.7,636.7,n-7,
22586,TG,[TG(54:5)]_FA18:1,377.0,898.8,599.5,13.37,11282023_FAD189_M3_WT_hippo_O3on_01,898.8 -> 599.5,1677630,816.8,788.8,746.8,,
398623,,[TG(54:5)]_FA18:1,331.0,788.7,599.5,13.26,11282023_FAD189_M3_WT_hippo_O3on_01,788.7 -> 599.5,1639906,706.7,678.7,636.7,n-9,
45103,TAG | DAG,DG(43:2)_C18:1,463.0,736.6,437.3,13.32,11292023_DOD93_F4_5xFAD_cereb_O3on_01,736.6 -> 437.3,1700147,654.6,626.6,584.6,,
36098,,DG(43:2)_C18:1,292.0,626.5,437.3,13.45,11292023_DOD93_F4_5xFAD_cereb_O3on_01,626.5 -> 437.3,1691142,544.5,516.5,474.5,n-9,
72705,,TG(54:3)]_FA18:1,362.0,792.7,603.5,13.97,11292023_DOD93_F4_5xFAD_cereb_O3on_01,792.7 -> 603.5,1727749,710.7,682.7,640.7,n-9,1.49
108726,TG,TG(54:3)]_FA18:1,256.0,902.8,603.5,13.46,11292023_DOD93_F4_5xFAD_cereb_O3on_01,902.8 -> 603.5,1763770,820.8,792.8,750.8,,
87895,,TG(54:3)]_FA18:1,243.0,820.7,603.5,13.47,11292023_DOD93_F4_5xFAD_cereb_O3on_01,820.7 -> 603.5,1742939,738.7,710.7,668.7,n-7,
38922,,TG(54:4)]_FA16:1,221.0,666.6,505.4,13.85,11292023_DOD93_F4_5xFAD_cereb_O3on_01,666.6 -> 505.4,1693966,584.6,556.6,514.6,n-7n-12,
38922,,TG(54:4)]_FA16:1,221.0,666.6,505.4,13.85,11292023_DOD93_F4_5xFAD_cereb_O3on_01,666.6 -> 505.4,1693966,584.6,556.6,514.6,n-12n-7,
45684,,TG(54:4)]_FA16:1,549.0,736.7,547.5,14.11,11292023_DOD93_F4_5xFAD_cereb_O3on_01,736.7 -> 547.5,1700728,654.7,626.7,584.7,n-7n-7,
71005,,TG(54:4)]_FA16:1,749.0,790.7,601.5,13.48,11292023_DOD93_F4_5xFAD_cereb_O3on_01,790.7 -> 601.5,1726049,708.7,680.7,638.7,n-9,
107604,TG,TG(54:4)]_FA18:1,405.0,900.8,601.5,13.64,11292023_DOD93_F4_5xFAD_cereb_O3on_01,900.8 -> 601.5,1762648,818.8,790.8,748.8,,
71005,,TG(54:4)]_FA18:1,749.0,790.7,601.5,13.48,11292023_DOD93_F4_5xFAD_cereb_O3on_01,790.7 -> 601.5,1726049,708.7,680.7,638.7,n-9,
112101,TG,TG(55:0)]_FA18:1,245.0,922.9,623.6,13.32,11292023_DOD93_F4_5xFAD_cereb_O3on_01,922.9 -> 623.6,1767145,840.9,812.9,770.9,,
85080,,TG(56:5)]_FA18:1,210.0,816.7,599.5,13.47,11292023_DOD93_F4_5xFAD_cereb_O3on_01,816.7 -> 599.5,1740124,734.7,706.7,664.7,n-9,
38922,,[TG(45:3)]_FA16:1,221.0,666.6,505.4,13.85,11292023_DOD93_F4_5xFAD_cereb_O3on_01,666.6 -> 505.4,1693966,584.6,556.6,514.6,n-9,
36098,,[TG(50:3)]_FA18:1,292.0,626.5,437.3,13.45,11292023_DOD93_F4_5xFAD_cereb_O3on_01,626.5 -> 437.3,1691142,544.5,516.5,474.5,n-9n-9,
99157,TG,[TG(50:3)]_FA18:1,992.0,846.8,547.5,13.55,11292023_DOD93_F4_5xFAD_cereb_O3on_01,846.8 -> 547.5,1754201,764.8,736.8,694.8,,
45684,,[TG(50:3)]_FA18:1,549.0,736.7,547.5,14.11,11292023_DOD93_F4_5xFAD_cereb_O3on_01,736.7 -> 547.5,1700728,654.7,626.7,584.7,n-9,
69316,,[TG(52:5)]_FA16:1,967.0,788.7,599.5,13.48,11292023_DOD93_F4_5xFAD_cereb_O3on_01,788.7 -> 599.5,1724360,706.7,678.7,636.7,n-7,
69316,,[TG(54:5)]_FA18:1,967.0,788.7,599.5,13.48,11292023_DOD93_F4_5xFAD_cereb_O3on_01,788.7 -> 599.5,1724360,706.7,678.7,636.7,n-9,4.6
107037,TG,[TG(54:5)]_FA18:1,2281.0,898.8,599.5,13.46,11292023_DOD93_F4_5xFAD_cereb_O3on_01,898.8 -> 599.5,1762081,816.8,788.8,746.8,,
49060,,[TG(54:5)]_FA18:1,210.0,746.6,599.5,14.02,11292023_DOD93_F4_5xFAD_cereb_O3on_01,746.6 -> 599.5,1704104,664.6,636.6,594.6,n-12,
85080,,[TG(54:5)]_FA18:1,210.0,816.7,599.5,13.47,11292023_DOD93_F4_5xFAD_cereb_O3on_01,816.7 -> 599.5,1740124,734.7,706.7,664.7,n-7,
129553,TAG | DAG,DG(43:2)_C18:1,784.0,736.6,437.3,13.36,11292023_DOD93_F4_5xFAD_cortex_O3on_01,736.6 -> 437.3,1784597,654.6,626.6,584.6,,
157714,,TG(54:2)]_FA18:1,208.0,794.7,605.5,13.83,11292023_DOD93_F4_5xFAD_cortex_O3on_01,794.7 -> 605.5,1812758,712.7,684.7,642.7,n-9,0.97
173472,,TG(54:2)]_FA18:1,214.0,822.7,605.5,13.56,11292023_DOD93_F4_5xFAD_cortex_O3on_01,822.7 -> 605.5,1828516,740.7,712.7,670.7,n-7,
193178,TG,TG(54:3)]_FA18:1,204.0,902.8,603.5,13.59,11292023_DOD93_F4_5xFAD_cortex_O3on_01,902.8 -> 603.5,1848222,820.8,792.8,750.8,,
157143,,TG(54:3)]_FA18:1,473.0,792.7,603.5,13.48,11292023_DOD93_F4_5xFAD_cortex_O3on_01,792.7 -> 603.5,1812187,710.7,682.7,640.7,n-9,
130126,,TG(54:4)]_FA16:1,967.0,736.7,547.5,13.8,11292023_DOD93_F4_5xFAD_cortex_O3on_01,736.7 -> 547.5,1785170,654.7,626.7,584.7,n-7n-7,
155455,,TG(54:4)]_FA16:1,904.0,790.7,601.5,13.52,11292023_DOD93_F4_5xFAD_cortex_O3on_01,790.7 -> 601.5,1810499,708.7,680.7,638.7,n-9,
192049,TG,TG(54:4)]_FA18:1,689.0,900.8,601.5,13.46,11292023_DOD93_F4_5xFAD_cortex_O3on_01,900.8 -> 601.5,1847093,818.8,790.8,748.8,,
155455,,TG(54:4)]_FA18:1,904.0,790.7,601.5,13.52,11292023_DOD93_F4_5xFAD_cortex_O3on_01,790.7 -> 601.5,1810499,708.7,680.7,638.7,n-9,
140819,,TG(55:3)]_FA18:1,266.0,764.7,547.5,13.62,11292023_DOD93_F4_5xFAD_cortex_O3on_01,764.7 -> 547.5,1795863,682.7,654.7,612.7,n-12,
124488,,TG(55:4)]_FA18:1,427.0,694.6,505.4,13.45,11292023_DOD93_F4_5xFAD_cortex_O3on_01,694.6 -> 505.4,1779532,612.6,584.6,542.6,n-9n-9,
124488,,[TG(45:3)]_FA16:1,427.0,694.6,505.4,13.45,11292023_DOD93_F4_5xFAD_cortex_O3on_01,694.6 -> 505.4,1779532,612.6,584.6,542.6,n-7,
130126,,[TG(50:3)]_FA18:1,967.0,736.7,547.5,13.8,11292023_DOD93_F4_5xFAD_cortex_O3on_01,736.7 -> 547.5,1785170,654.7,626.7,584.7,n-9,3.64
124488,,[TG(50:3)]_FA18:1,427.0,694.6,505.4,13.45,11292023_DOD93_F4_5xFAD_cortex_O3on_01,694.6 -> 505.4,1779532,612.6,584.6,542.6,n-12,
183609,TG,[TG(50:3)]_FA18:1,1079.0,846.8,547.5,13.69,11292023_DOD93_F4_5xFAD_cortex_O3on_01,846.8 -> 547.5,1838653,764.8,736.8,694.8,,
140819,,[TG(50:3)]_FA18:1,266.0,764.7,547.5,13.62,11292023_DOD93_F4_5xFAD_cortex_O3on_01,764.7 -> 547.5,1795863,682.7,654.7,612.7,n-7,
127302,,[TG(52:5)]_FA16:1,208.0,718.6,599.5,13.41,11292023_DOD93_F4_5xFAD_cortex_O3on_01,718.6 -> 599.5,1782346,636.6,608.6,566.6,n-12,
154329,,[TG(52:5)]_FA16:1,1047.0,788.7,599.5,13.53,11292023_DOD93_F4_5xFAD_cortex_O3on_01,788.7 -> 599.5,1809373,706.7,678.7,636.7,n-7,
191488,TG,[TG(54:5)]_FA18:1,3104.0,898.8,599.5,13.55,11292023_DOD93_F4_5xFAD_cortex_O3on_01,898.8 -> 599.5,1846532,816.8,788.8,746.8,,
154329,,[TG(54:5)]_FA18:1,1047.0,788.7,599.5,13.53,11292023_DOD93_F4_5xFAD_cortex_O3on_01,788.7 -> 599.5,1809373,706.7,678.7,636.7,n-9,
204994,,DG(43:2)_C18:1,543.0,626.5,437.3,13.37,11292023_DOD93_F4_5xFAD_dienc_O3on_01,626.5 -> 437.3,1860038,544.5,516.5,474.5,n-9,1.09
214003,TAG | DAG,DG(43:2)_C18:1,3587.0,736.6,437.3,13.4,11292023_DOD93_F4_5xFAD_dienc_O3on_01,736.6 -> 437.3,1869047,654.6,626.6,584.6,,
206684,,DG(43:2)_C18:1,499.0,654.5,437.3,13.41,11292023_DOD93_F4_5xFAD_dienc_O3on_01,654.5 -> 437.3,1861728,572.5,544.5,502.5,n-7,
242167,,TG(54:2)]_FA18:1,234.0,794.7,605.5,14.01,11292023_DOD93_F4_5xFAD_dienc_O3on_01,794.7 -> 605.5,1897211,712.7,684.7,642.7,n-9,
241597,,TG(54:3)]_FA18:1,484.0,792.7,603.5,13.7,11292023_DOD93_F4_5xFAD_dienc_O3on_01,792.7 -> 603.5,1896641,710.7,682.7,640.7,n-9,2.14
277635,TG,TG(54:3)]_FA18:1,254.0,902.8,603.5,13.95,11292023_DOD93_F4_5xFAD_dienc_O3on_01,902.8 -> 603.5,1932679,820.8,792.8,750.8,,
256795,,TG(54:3)]_FA18:1,226.0,820.7,603.5,13.56,11292023_DOD93_F4_5xFAD_dienc_O3on_01,820.7 -> 603.5,1911839,738.7,710.7,668.7,n-7,
214563,,TG(54:4)]_FA16:1,746.0,736.7,547.5,13.27,11292023_DOD93_F4_5xFAD_dienc_O3on_01,736.7 -> 547.5,1869607,654.7,626.7,584.7,n-7n-7,
239904,,TG(54:4)]_FA16:1,988.0,790.7,601.5,13.52,11292023_DOD93_F4_5xFAD_dienc_O3on_01,790.7 -> 601.5,1894948,708.7,680.7,638.7,n-9,
219087,,TG(54:4)]_FA16:1,243.0,748.6,629.5,14.16,11292023_DOD93_F4_5xFAD_dienc_O3on_01,748.6 -> 629.5,1874131,666.6,638.6,596.6,n-12,
276499,TG,TG(54:4)]_FA18:1,545.0,900.8,601.5,13.5,11292023_DOD93_F4_5xFAD_dienc_O3on_01,900.8 -> 601.5,1931543,818.8,790.8,748.8,,
239904,,TG(54:4)]_FA18:1,988.0,790.7,601.5,13.52,11292023_DOD93_F4_5xFAD_dienc_O3on_01,790.7 -> 601.5,1894948,708.7,680.7,638.7,n-9,
219087,,TG(54:4)]_FA18:1,243.0,748.6,629.5,14.16,11292023_DOD93_F4_5xFAD_dienc_O3on_01,748.6 -> 629.5,1874131,666.6,638.6,596.6,n-12,
251724,,TG(55:0)]_FA16:1,203.0,812.8,623.6,13.38,11292023_DOD93_F4_5xFAD_dienc_O3on_01,812.8 -> 623.6,1906768,730.8,702.8,660.8,n-9,
281000,TG,TG(55:0)]_FA18:1,1501.0,922.9,623.6,13.37,11292023_DOD93_F4_5xFAD_dienc_O3on_01,922.9 -> 623.6,1936044,840.9,812.9,770.9,,
251724,,TG(55:0)]_FA18:1,203.0,812.8,623.6,13.38,11292023_DOD93_F4_5xFAD_dienc_O3on_01,812.8 -> 623.6,1906768,730.8,702.8,660.8,n-9,
206684,,TG(55:3)]_FA18:1,499.0,654.5,437.3,13.41,11292023_DOD93_F4_5xFAD_dienc_O3on_01,654.5 -> 437.3,1861728,572.5,544.5,502.5,n-12n-9,
250612,,TG(55:3)]_FA18:1,278.0,806.7,617.5,14.01,11292023_DOD93_F4_5xFAD_dienc_O3on_01,806.7 -> 617.5,1905656,724.7,696.7,654.7,n-9,
212319,,TG(55:4)]_FA18:1,247.0,722.7,547.5,13.63,11292023_DOD93_F4_5xFAD_dienc_O3on_01,722.7 -> 547.5,1867363,640.7,612.7,570.7,n-7n-9,
284950,TG,TG(57:0)]_FA18:1,267.0,950.9,651.6,13.77,11292023_DOD93_F4_5xFAD_dienc_O3on_01,950.9 -> 651.6,1939994,868.9,840.9,798.9,,
204994,,[TG(50:3)]_FA18:1,543.0,626.5,437.3,13.37,11292023_DOD93_F4_5xFAD_dienc_O3on_01,626.5 -> 437.3,1860038,544.5,516.5,474.5,n-9n-9,
206684,,[TG(50:3)]_FA18:1,499.0,654.5,437.3,13.41,11292023_DOD93_F4_5xFAD_dienc_O3on_01,654.5 -> 437.3,1861728,572.5,544.5,502.5,n-7n-9,
206684,,[TG(50:3)]_FA18:1,499.0,654.5,437.3,13.41,11292023_DOD93_F4_5xFAD_dienc_O3on_01,654.5 -> 437.3,1861728,572.5,544.5,502.5,n-9n-7,
268055,TG,[TG(50:3)]_FA18:1,1096.0,846.8,547.5,13.55,11292023_DOD93_F4_5xFAD_dienc_O3on_01,846.8 -> 547.5,1923099,764.8,736.8,694.8,,
214563,,[TG(50:3)]_FA18:1,746.0,736.7,547.5,13.27,11292023_DOD93_F4_5xFAD_dienc_O3on_01,736.7 -> 547.5,1869607,654.7,626.7,584.7,n-9,
238214,,[TG(52:5)]_FA16:1,1571.0,788.7,599.5,13.48,11292023_DOD93_F4_5xFAD_dienc_O3on_01,788.7 -> 599.5,1893258,706.7,678.7,636.7,n-7,
275937,TG,[TG(54:5)]_FA18:1,2263.0,898.8,599.5,13.55,11292023_DOD93_F4_5xFAD_dienc_O3on_01,898.8 -> 599.5,1930981,816.8,788.8,746.8,,
238214,,[TG(54:5)]_FA18:1,1571.0,788.7,599.5,13.48,11292023_DOD93_F4_5xFAD_dienc_O3on_01,788.7 -> 599.5,1893258,706.7,678.7,636.7,n-9,
275369,TG,[TG(54:6)]_FA18:1,743.0,896.8,597.5,13.33,11292023_DOD93_F4_5xFAD_dienc_O3on_01,896.8 -> 597.5,1930413,814.8,786.8,744.8,,
282138,TG,[TG(56:6)]_FA18:1,451.0,924.8,625.5,13.9,11292023_DOD93_F4_5xFAD_dienc_O3on_01,924.8 -> 625.5,1937182,842.8,814.8,772.8,,
298457,TAG | DAG,DG(43:2)_C18:1,267.0,736.6,437.3,13.63,11292023_DOD93_F4_5xFAD_hippo_O3on_01,736.6 -> 437.3,1953501,654.6,626.6,584.6,,
362637,TG,TG(54:2)]_FA18:1,273.0,904.8,605.5,13.5,11292023_DOD93_F4_5xFAD_hippo_O3on_01,904.8 -> 605.5,2017681,822.8,794.8,752.8,,
326047,,TG(54:3)]_FA18:1,404.0,792.7,603.5,13.75,11292023_DOD93_F4_5xFAD_hippo_O3on_01,792.7 -> 603.5,1981091,710.7,682.7,640.7,n-9,0.94
362087,TG,TG(54:3)]_FA18:1,232.0,902.8,603.5,14.08,11292023_DOD93_F4_5xFAD_hippo_O3on_01,902.8 -> 603.5,2017131,820.8,792.8,750.8,,
341246,,TG(54:3)]_FA18:1,430.0,820.7,603.5,13.65,11292023_DOD93_F4_5xFAD_hippo_O3on_01,820.7 -> 603.5,1996290,738.7,710.7,668.7,n-7,
324357,,TG(54:4)]_FA16:1,362.0,790.7,601.5,13.7,11292023_DOD93_F4_5xFAD_hippo_O3on_01,790.7 -> 601.5,1979401,708.7,680.7,638.7,n-9,1.31
299024,,TG(54:4)]_FA16:1,679.0,736.7,547.5,13.8,11292023_DOD93_F4_5xFAD_hippo_O3on_01,736.7 -> 547.5,1954068,654.7,626.7,584.7,n-7n-7,
339553,,TG(54:4)]_FA16:1,277.0,818.7,601.5,13.47,11292023_DOD93_F4_5xFAD_hippo_O3on_01,818.7 -> 601.5,1994597,736.7,708.7,666.7,n-7,
324357,,TG(54:4)]_FA18:1,362.0,790.7,601.5,13.7,11292023_DOD93_F4_5xFAD_hippo_O3on_01,790.7 -> 601.5,1979401,708.7,680.7,638.7,n-9,1.31
360949,TG,TG(54:4)]_FA18:1,295.0,900.8,601.5,13.55,11292023_DOD93_F4_5xFAD_hippo_O3on_01,900.8 -> 601.5,2015993,818.8,790.8,748.8,,
339553,,TG(54:4)]_FA18:1,277.0,818.7,601.5,13.47,11292023_DOD93_F4_5xFAD_hippo_O3on_01,818.7 -> 601.5,1994597,736.7,708.7,666.7,n-7,
294521,,TG(55:0)]_FA16:1,343.0,702.5,583.4,13.85,11292023_DOD93_F4_5xFAD_hippo_O3on_01,702.5 -> 583.4,1949565,620.5,592.5,550.5,n-9n-9,
352504,TG,[TG(50:3)]_FA18:1,956.0,846.8,547.5,13.55,11292023_DOD93_F4_5xFAD_hippo_O3on_01,846.8 -> 547.5,2007548,764.8,736.8,694.8,,
299024,,[TG(50:3)]_FA18:1,679.0,736.7,547.5,13.8,11292023_DOD93_F4_5xFAD_hippo_O3on_01,736.7 -> 547.5,1954068,654.7,626.7,584.7,n-9,
294521,,[TG(51:6)]_FA16:1,343.0,702.5,583.4,13.85,11292023_DOD93_F4_5xFAD_hippo_O3on_01,702.5 -> 583.4,1949565,620.5,592.5,550.5,n-12,
323230,,[TG(52:5)]_FA16:1,483.0,788.7,599.5,13.66,11292023_DOD93_F4_5xFAD_hippo_O3on_01,788.7 -> 599.5,1978274,706.7,678.7,636.7,n-7,
360388,TG,[TG(54:5)]_FA18:1,1655.0,898.8,599.5,13.64,11292023_DOD93_F4_5xFAD_hippo_O3on_01,898.8 -> 599.5,2015432,816.8,788.8,746.8,,
323230,,[TG(54:5)]_FA18:1,483.0,788.7,599.5,13.66,11292023_DOD93_F4_5xFAD_hippo_O3on_01,788.7 -> 599.5,1978274,706.7,678.7,636.7,n-9,
382899,TAG | DAG,DG(43:2)_C18:1,827.0,736.6,437.3,13.32,11292023_DOD94_F4_5xFAD_cereb_O3on_01,736.6 -> 437.3,2037943,654.6,626.6,584.6,,
410489,,TG(54:3)]_FA18:1,723.0,792.7,603.5,13.43,11292023_DOD94_F4_5xFAD_cereb_O3on_01,792.7 -> 603.5,2065533,710.7,682.7,640.7,n-9,3.49
32772,TG,TG(54:3)]_FA18:1,272.0,902.8,603.5,13.95,11292023_DOD94_F4_5xFAD_cereb_O3on_01,902.8 -> 603.5,2101577,820.8,792.8,750.8,,
11940,,TG(54:3)]_FA18:1,207.0,820.7,603.5,13.92,11292023_DOD94_F4_5xFAD_cereb_O3on_01,820.7 -> 603.5,2080745,738.7,710.7,668.7,n-7,
383466,,TG(54:4)]_FA16:1,2048.0,736.7,547.5,13.49,11292023_DOD94_F4_5xFAD_cereb_O3on_01,736.7 -> 547.5,2038510,654.7,626.7,584.7,n-7n-7,
408801,,TG(54:4)]_FA16:1,7620.0,790.7,601.5,13.48,11292023_DOD94_F4_5xFAD_cereb_O3on_01,790.7 -> 601.5,2063845,708.7,680.7,638.7,n-9,
31635,TG,TG(54:4)]_FA18:1,1245.0,900.8,601.5,13.46,11292023_DOD94_F4_5xFAD_cereb_O3on_01,900.8 -> 601.5,2100440,818.8,790.8,748.8,,
408801,,TG(54:4)]_FA18:1,7620.0,790.7,601.5,13.48,11292023_DOD94_F4_5xFAD_cereb_O3on_01,790.7 -> 601.5,2063845,708.7,680.7,638.7,n-9,
36137,TG,TG(55:0)]_FA18:1,314.0,922.9,623.6,13.37,11292023_DOD94_F4_5xFAD_cereb_O3on_01,922.9 -> 623.6,2104942,840.9,812.9,770.9,,
5736,,TG(55:3)]_FA18:1,545.0,806.7,617.5,13.43,11292023_DOD94_F4_5xFAD_cereb_O3on_01,806.7 -> 617.5,2074541,724.7,696.7,654.7,n-9,
377835,,TG(55:4)]_FA18:1,484.0,694.6,505.4,13.45,11292023_DOD94_F4_5xFAD_cereb_O3on_01,694.6 -> 505.4,2032879,612.6,584.6,542.6,n-9n-9,
9113,,TG(56:5)]_FA18:1,423.0,816.7,599.5,13.38,11292023_DOD94_F4_5xFAD_cereb_O3on_01,816.7 -> 599.5,2077918,734.7,706.7,664.7,n-9,
377835,,[TG(45:3)]_FA16:1,484.0,694.6,505.4,13.45,11292023_DOD94_F4_5xFAD_cereb_O3on_01,694.6 -> 505.4,2032879,612.6,584.6,542.6,n-7,
377835,,[TG(50:3)]_FA18:1,484.0,694.6,505.4,13.45,11292023_DOD94_F4_5xFAD_cereb_O3on_01,694.6 -> 505.4,2032879,612.6,584.6,542.6,n-12,
23192,TG,[TG(50:3)]_FA18:1,8026.0,846.8,547.5,13.55,11292023_DOD94_F4_5xFAD_cereb_O3on_01,846.8 -> 547.5,2091997,764.8,736.8,694.8,,
383466,,[TG(50:3)]_FA18:1,2048.0,736.7,547.5,13.49,11292023_DOD94_F4_5xFAD_cereb_O3on_01,736.7 -> 547.5,2038510,654.7,626.7,584.7,n-9,
407112,,[TG(52:5)]_FA16:1,3508.0,788.7,599.5,13.48,11292023_DOD94_F4_5xFAD_cereb_O3on_01,788.7 -> 599.5,2062156,706.7,678.7,636.7,n-7,
407112,,[TG(54:5)]_FA18:1,3508.0,788.7,599.5,13.48,11292023_DOD94_F4_5xFAD_cereb_O3on_01,788.7 -> 599.5,2062156,706.7,678.7,636.7,n-9,8.29
31072,TG,[TG(54:5)]_FA18:1,10978.0,898.8,599.5,13.46,11292023_DOD94_F4_5xFAD_cereb_O3on_01,898.8 -> 599.5,2099877,816.8,788.8,746.8,,
9113,,[TG(54:5)]_FA18:1,423.0,816.7,599.5,13.38,11292023_DOD94_F4_5xFAD_cereb_O3on_01,816.7 -> 599.5,2077918,734.7,706.7,664.7,n-7,
37276,TG,[TG(56:6)]_FA18:1,210.0,924.8,625.5,13.95,11292023_DOD94_F4_5xFAD_cereb_O3on_01,924.8 -> 625.5,2106081,842.8,814.8,772.8,,
53588,TAG | DAG,DG(43:2)_C18:1,2519.0,736.6,437.3,13.36,11292023_DOD94_F4_5xFAD_cortex_O3on_01,736.6 -> 437.3,2122393,654.6,626.6,584.6,,
46268,,DG(43:2)_C18:1,561.0,654.5,437.3,13.32,11292023_DOD94_F4_5xFAD_cortex_O3on_01,654.5 -> 437.3,2115073,572.5,544.5,502.5,n-7,
