Lipid,Class,AK0135,AK0140,AK0142,AK0144,AK0147,AK0154,AK0155,AK0157,AK0166,AK0168,AK0169,AK0139,AK0141,AK0145,AK0161,AK0164,AK0170,AK0174,AK0175,AK0200,AK0202,AK0204,Blank-1x,Title1,Title2,Title,length1,length2,Blank_name
20:3 Campesteryl ester,CE,1150791.1851959229,1799453.6943359375,1627509.4765625,1483640.6147460938,1346810.8771972656,1022976.5676269531,1613130.35546875,1530814.9475097656,1481498.9370117188,1647135.1171875,1197734.9252319336,2648200.317138672,3186958.637451172,2000263.3784179688,2575401.7612304688,2770194.724609375,2416128.0581054688,825778.3897399902,922979.9344787598,2507091.5747070312,1070385.4758911133,2289059.6540527344,103799.04703521729,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
"20:3 Cholesteryl ester, 18:2 Stigmasteryl ester, 18:3 Sitosteryl ester",CE,1730694.3919067383,2174637.423095703,2054823.9826660156,1981349.9130859375,1725590.8715820312,1305969.5480957031,2183792.5356445312,2002968.7956542969,1967054.7839355469,2529511.2424316406,1371043.2727661133,3698205.9526367188,4201414.571777344,2919510.557861328,4228598.630859375,3615039.737060547,3437651.1291503906,1302011.4176940918,1401716.863067627,3823854.6860351562,1603876.9877319336,3558974.6506347656,112794.78823852539,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
"20:4 Cholesteryl ester, 18:3 Stigmasteryl ester",CE,1413656.8290100098,1763978.19140625,1695153.7299804688,1649878.07421875,1433671.0905761719,1078183.7280273438,1796485.77734375,1684684.0288085938,1605611.1293945312,2182291.1877441406,1197864.3660583496,3228495.2756347656,3639141.889404297,2600619.6948242188,3761119.8735351562,3109039.83203125,3028089.3374023438,1120680.7828674316,1184422.8305511475,3430672.854248047,1174486.8546295166,3133886.0346679688,80782.82581329346,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
20:5 Cholesteryl ester,CE,1180285.7119293213,1487157.0840759277,1472513.1021118164,1529384.1152038574,1224831.609375,897559.1615600586,1505449.939666748,1506832.0944824219,1432792.6403808594,1951889.8427734375,1191717.0359039307,3266444.6192626953,3588468.4283447266,2643668.9346313477,3716260.158569336,2979094.144592285,3172285.7553710938,1094727.9840240479,1158173.7094726562,3439907.0416259766,1372025.7718658447,2935721.691833496,40848.142879486084,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
22:0 Campesteryl ester,CE,1275047.7465286255,1048767.0503692627,1622608.917816162,1154048.6613769531,978836.5494384766,687555.9910125732,1282984.633026123,1002210.7508850098,1373684.2727355957,1663311.605178833,1677171.4291915894,3227203.8143615723,2410896.6108398438,2021629.8032836914,2258381.091522217,2019985.7680664062,1693196.5922546387,1843595.0082626343,1259787.6028251648,2998802.556945801,1114970.1255950928,2688782.0929870605,26874.302040100098,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
"22:0 Cholesteryl ester, 20:0 Sitosteryl ester",CE,486254.7740020752,702086.1449584961,680975.2891235352,584278.6501464844,515870.91384887695,368524.5285949707,628082.7442321777,626734.6022949219,608116.9859619141,764209.8600921631,516514.8937988281,1250056.5545654297,1627607.366394043,960882.7532348633,1256154.9832458496,1376826.1256713867,1139922.3409423828,409340.06436157227,414245.8681945801,1269536.9176635742,452921.41033935547,1158563.4406738281,27702.32187271118,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
22:0 Sitosteryl ester,CE,1351542.3395996094,1232788.2369384766,1822921.273071289,1359160.7946166992,1147383.8492126465,796966.4442138672,1461057.6843261719,1166146.5995483398,1568061.2435913086,1912028.1974487305,1931277.8307495117,3713683.4240722656,2795100.083984375,2305809.6557006836,2516179.9051208496,2363449.1513061523,2052731.3544311523,2001691.2339324951,1378686.5291137695,3368838.2041015625,1201522.3281555176,2908136.5516967773,77169.50589370728,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
22:1 Campesteryl ester,CE,1188570.3987731934,1006637.9633789062,1542582.1212768555,1133079.822479248,941533.9098892212,669055.4186859131,1274972.821472168,976611.772064209,1317949.0085449219,1586775.7944641113,1647700.3428497314,3069855.1212768555,2324506.4110412598,1919642.534362793,2170895.898162842,1956467.0634765625,1659973.7903747559,1760836.3568496704,1186487.747138977,2829398.5095825195,1046323.8808441162,2518530.7825012207,26758.601810455322,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
"22:1 Cholesteryl ester, 20:0 Stigmasteryl ester, 20:1 Sitosteryl ester",CE,493171.57263183594,689834.5113220215,654653.2816467285,572486.2168579102,484636.1116027832,367638.9302062988,612491.9246826172,602008.1031494141,601720.5035552979,737246.294921875,523501.0126800537,1276962.939819336,1607911.973083496,948963.9513549805,1271805.094039917,1373943.5310058594,1121099.4163208008,436006.1957092285,419666.2893066406,1251449.3586425781,451082.5294647217,1129933.3538208008,28412.241912841797,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
"22:1 Stigmasteryl ester, 22:2 Sitosteryl ester",CE,1374862.726989746,1245174.4312515259,1817500.9332580566,1344112.746334076,1126148.2764968872,796306.5762023926,1460860.897556305,1173473.2877807617,1518842.6642227173,1885257.8938903809,1845982.4770088196,3794284.665195465,2909091.0460090637,2369999.6730041504,2604869.396572113,2432624.3164367676,2143438.368488312,2027459.1523361206,1369158.2368087769,3483556.3550338745,1182742.1558151245,2987162.623451233,59661.04486465454,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
22:2 Campesteryl ester,CE,1059263.1563110352,911167.4394226074,1213761.7136535645,945730.0710449219,799829.2206573486,558243.8416595459,1051890.8771972656,863470.2808837891,1055262.1890563965,1320605.3899230957,1261040.6495361328,2365301.4923095703,2011770.0141601562,1548088.1864624023,1799011.9351501465,1727326.5692596436,1467633.4023132324,1386780.177696228,939149.0082626343,2213065.8686828613,907571.1602172852,2034675.3281555176,28828.601886749268,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
"22:2 Stigmasteryl ester, 22:3 Sitosteryl ester",CE,1411064.4920082092,1234223.1425628662,1755265.5286865234,1305782.0749511719,1098289.6187973022,755153.5106887817,1448682.2388000488,1145405.7048568726,1504585.3003845215,1774010.1203231812,1776501.3824195862,3810795.3693237305,2890166.1306915283,2387638.347885132,2620927.4714050293,2431595.019012451,2133095.015319824,2056433.287826538,1316201.6140670776,3454421.276412964,1198484.371307373,3035190.985107422,31807.14225769043,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
22:3 Campesteryl ester,CE,467180.3088684082,649224.783996582,624531.4252319336,553368.0776672363,488965.3962402344,344278.44512939453,589064.7202453613,588891.0960083008,572196.2226257324,712167.546081543,497333.08013916016,1176950.5936889648,1436986.746520996,890991.3828125,1122353.1481933594,1215960.052581787,1010147.7665710449,398431.869720459,352538.42739868164,1157966.298675537,418789.3702850342,1055338.5877075195,25816.88180923462,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
22:3 Stigmasteryl ester,CE,1338237.8420524597,1156961.0148620605,1715850.0451660156,1229888.0190124512,1037721.9331054688,729469.6963348389,1409203.4577331543,1091655.0732421875,1452883.9295959473,1754455.1108093262,1770407.6172485352,3538824.911529541,2650584.3072509766,2219341.1036376953,2437344.05462265,2234915.5794677734,1914662.7027130127,1959236.8727340698,1335641.699344635,3263354.667663574,1201693.105064392,2904160.380279541,29448.982093811035,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
"22:4 Cholesteryl ester, 20:3 Stigmasteryl ester",CE,1101089.1317749023,1702134.4177246094,1504908.6469726562,1398906.6594238281,1256184.6625976562,975560.1657714844,1562759.9916992188,1431642.9074707031,1429277.7192382812,1567775.3266601562,1071455.9791259766,2279673.0759277344,2802401.2778320312,1732583.7451171875,2200636.8981933594,2463806.828857422,2088645.1794433594,743087.7971801758,901284.7451782227,2153481.6518554688,1019667.185760498,2029166.7861328125,118993.82879257202,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
22:5 Cholesteryl ester,CE,1109609.7658081055,1753841.0783691406,1587880.7717285156,1446577.9990234375,1327634.8317871094,1011509.1145019531,1612453.8840332031,1482461.7451171875,1488166.5490722656,1629442.0349121094,1095350.8956298828,2495489.1740722656,3030470.3676757812,1908633.1130371094,2462065.8618164062,2647383.7080078125,2248224.8471679688,789784.7694396973,885676.8005981445,2353680.63671875,1025343.2522583008,2207542.1032714844,114990.62853240967,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
22:6 Cholesteryl ester,CE,1135377.2860107422,1809310.4213867188,1612392.189453125,1466869.2517089844,1331848.4821777344,1026438.6452636719,1618835.216796875,1519638.3793945312,1467189.5034179688,1643677.6440429688,1152189.1448364258,2533065.233154297,3112762.5029296875,1907218.3432617188,2484343.223388672,2743999.8203125,2308341.8029785156,835427.1934204102,903051.3642883301,2411009.2202148438,1083897.462677002,2254405.259033203,116655.20830154419,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
"24:1 Cholesteryl ester, 22:0 Stigmasteryl ester, 22:1 Sitosteryl ester",CE,1381231.5258789062,1251399.268875122,1841161.4660339355,1382787.722038269,1145748.8530960083,801336.5428543091,1443970.9529266357,1173107.1831970215,1572557.3089447021,1904349.8684387207,1866328.9265899658,3756922.496810913,2841007.610797882,2329438.053543091,2510140.7878723145,2413426.921432495,2085391.799823761,2055553.9467773438,1411570.9414138794,3415279.208557129,1193728.8836364746,2989714.755126953,75213.30527496338,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
3-hydroxyarachidonoylcarnitine,AC,1351947.41015625,1082441.4692382812,950045.8879394531,1038095.4111328125,1104591.8566894531,849453.1171875,1193242.3035888672,1190126.2845458984,1122235.658569336,1424185.506225586,1080558.2158203125,1615659.7485351562,1264454.9786376953,1226450.5554199219,1260706.2974853516,1258064.9012451172,1263232.9755859375,1302493.4931640625,1120644.2983398438,1577737.2863769531,1192835.4344482422,2776808.0036621094,247831.9576034546,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
"3-hydroxyeicosanoylcarnitine, Cervonyl carnitine",AC,1041805.2813110352,836284.8582763672,745915.1159667969,824888.4753417969,812935.3562927246,687385.573059082,872903.6665649414,807519.2816772461,832807.3798217773,1026608.4299316406,801114.9165039062,1430927.6659545898,1018939.8876342773,974609.2042236328,1000691.2673950195,1013067.4606323242,944104.3129882812,1107615.5344238281,930500.2911987305,1132979.3279418945,955502.7790527344,2187316.1685791016,140317.9097480774,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
"3-hydroxylinoleoylcarnitine,",AC,5014741.150756836,4128478.8686523438,3560631.7172851562,3857879.0826416016,4306940.206542969,2804233.921447754,3720990.9541015625,4078099.067504883,3597242.659423828,4197429.719604492,5235979.011962891,4741744.404907227,5080935.432739258,3755488.9732666016,4745799.526245117,5201880.256713867,4365227.45300293,3995793.8782958984,4702261.859130859,4478813.756469727,5424324.594116211,8339720.1181640625,259128.27826309204,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
"3-hydroxypalmitoleoylcarnitine, Heptadecanoyl carnitine",AC,3219900.092529297,3340653.763671875,2841273.5791015625,3062052.8403320312,3153356.01953125,2552459.2861328125,3251961.6025390625,2976882.435546875,2805499.6357421875,3039220.544921875,3413982.579345703,3236536.6755371094,3025970.2006835938,2565661.3549804688,2736186.072265625,3068166.078125,2658867.3598632812,2327843.1586914062,3155632.5205078125,2975819.9208984375,3437448.0068359375,5664126.8125,638254.4590263367,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
"Arachidyl carnitine, O-[(9Z)-17-carboxyheptadec-9-enoyl]carnitine",AC,1469895.6339111328,1372942.095703125,1205774.0397949219,1266553.0290527344,1292452.126586914,1151711.2175292969,1514329.3736572266,1315200.0739746094,1364969.7358398438,1509588.7058105469,1195425.7583007812,1703905.0939941406,1351702.4118652344,1218282.7453613281,1265450.1817626953,1247825.5977783203,1334843.5915527344,1338478.732055664,1319755.1290283203,1574963.1228027344,1305729.0169677734,3068660.701171875,292378.04011917114,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
C12:0,FFA,559962.1970825195,361865.96405029297,467081.8546142578,433260.6104736328,505396.1551513672,451082.2921142578,448338.7108154297,513665.1960449219,362474.8061828613,565636.4595947266,406845.70892333984,740589.6480712891,725641.9542236328,764340.4943847656,551191.2980041504,480588.01330566406,767002.9313354492,682141.6083374023,593606.2041015625,637220.1625366211,619134.9823608398,726479.8492431641,192937.8125,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
C12:1,FFA,488290.3934326172,307401.6022949219,429770.22955322266,369004.205078125,424920.8080444336,412329.42791748047,373671.2269592285,498149.1561279297,329751.7640991211,583100.8430786133,377600.2468261719,560132.2785644531,513077.4573364258,602155.9632568359,443318.07052612305,372567.2653198242,605230.8247070312,567265.0386962891,524384.2370605469,511127.43408203125,513446.6744995117,601778.2382202148,177952.53317260742,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
C14:0,FFA,1317589.0909423828,917222.4418334961,1272058.1843261719,1203727.8647460938,1404082.1120605469,1190643.5300292969,1151147.0024414062,1413208.0059814453,886814.3593139648,1313784.0297851562,962383.4088745117,2134576.4077148438,2251236.4072265625,2110289.491333008,1649321.1619262695,1535968.0650634766,2203333.132446289,1787839.78515625,1430550.0217285156,1756517.3991699219,1445323.8159179688,1833101.9157714844,369149.4465942383,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
C14:1,FFA,2277477.3720703125,2164864.0537109375,2343070.57421875,2487080.376953125,1781254.1982421875,1153087.04296875,2302064.86328125,1769055.1616210938,2170038.2114257812,2215140.8623046875,2193260.048828125,2389994.408203125,2275376.1201171875,2376512.1328125,1958454.9360351562,2105542.6713867188,2481233.7543945312,2439546.3354492188,2444247.9755859375,2366991.37890625,2215613.140625,2229295.900390625,1905441.6752929688,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
C15:0,FFA,905970.5747070312,627171.2274169922,870962.4801635742,997021.3467407227,1118561.9372558594,778223.2125244141,848283.256652832,1332622.8778076172,661402.5719604492,934859.0604248047,775351.4599304199,861028.9951171875,834350.6586914062,795665.3126220703,669375.4311218262,583804.8407592773,793726.1092529297,856296.7023925781,845644.2795410156,780912.2749633789,836918.8010253906,806232.1557617188,440589.41314697266,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
C15:1,FFA,1577863.0067138672,1443441.733581543,1777239.8449707031,3027454.519836426,2725583.9951782227,1562332.9965820312,1924519.3202514648,2298313.915161133,1563118.1477661133,1509064.0617675781,1828271.5420837402,1283359.539428711,979850.5885009766,968810.4743652344,598373.7831726074,860388.900970459,1033582.3955078125,1112653.8436279297,1348329.6302490234,854112.263458252,1100277.9603271484,1055318.6157226562,1725227.109222412,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
C16:0,FFA,5640369.882202148,4770426.859680176,5486492.026733398,5741593.872436523,5996406.524658203,5203453.786987305,4963816.8505859375,4845030.098022461,4709216.054443359,5209465.770996094,5113027.0029296875,5568809.041870117,5011721.838378906,6754271.878051758,3646961.4317626953,3945772.823059082,5811554.065185547,6342494.019042969,6190052.529174805,5163038.89465332,6936173.981079102,4509060.182861328,3408274.16986084,time point: 28d ISCI,time point: healthy,time point: 28d ISCI vs time point: healthy,11,11,Blank-1x
