lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_cortex,FAD189_M1_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_cortex,FAD185_M4_Male_WT_cortex,FAD189_M3_Male_WT_cortex,Blank_Blank_Blank_Blank_Blank
PE(33:3)|PE(O-34:3)|PE(P-34:2),-0.22835514426603318,4.561680212189949,0.1797607796615921,0.67157890334502,0.9998184311894669,PE,119756.30871582033,101431.8080444336,124448.50817871094,258385.63665771484,94303.12658691406,177836.3927001953,67809.26501464844
PE(33:4)|PE(O-34:4)|PE(O-34:4)|PE(P-34:3),-0.028017746954565693,4.018047502212003,0.002666870163011481,0.9588141534037612,0.9998184311894669,PE,97923.8878173828,84888.106689453125,87092.86590576172,121596.56903076172,67643.8447265625,86672.30633544922,66209.624755859375
PE(33:5)|PE(P-34:4),-0.168284852544358,4.032461772580979,0.09721177749815979,0.7552016193383394,0.9998184311894669,PE,92310.84674072266,86075.78564453125,80910.10534667969,122743.16918945312,67696.24493408203,98342.26708984376,66804.40496826172
PE(34:3)|PE(P-35:2),-0.42917830232515347,4.831132025747293,0.6434010376833612,0.4224819088538143,0.9998184311894669,PE,118178.5086669922,107979.06787109376,125164.6690673828,358071.7468261719,85515.00592041016,281160.87829589844,71737.70520019531
PE(34:4),-0.24657266510673725,4.172591885660048,0.20984679574758047,0.6468875104148525,0.9998184311894669,PE,93955.8662109375,86072.2056274414,85677.76611328125,161610.2109375,66227.584716796875,129346.88946533205,66721.48425292969
PE(34:5),-0.28332195687738393,4.308980117771848,0.2777540869246877,0.5981770602491729,0.9998184311894669,PE,104901.86706542967,98765.90704345705,98789.767333984375,169276.17150878906,82741.5855102539,138841.46923828125,70104.2847290039
PE(34:6),-0.11621741357464974,4.4644728840088055,0.04618945181937306,0.8298317857484393,0.9998184311894669,PE,126767.00854492188,110462.2879638672,109916.16796875,149225.51000976562,84469.42547607422,123538.38940429688,102490.92651367188
PE(35:6)|PE(P-36:5),0.4793464084544263,4.8660098685854605,0.7480833425943274,0.3870837351117279,0.9998184311894669,PE,226171.3956298828,162942.51135253906,207789.39666748047,280099.99951171875,113023.7081298828,129643.91003417967,80607.24572753906
PE(36:5),0.6924314947836537,5.06038590032437,1.53005638383911,0.21610398272954853,0.9998184311894669,PE,273918.2590332031,257400.1983642578,293285.9620361328,246861.25756835935,124332.20825195312,131669.689453125,79742.22509765625
PE(36:6),-0.1465482851710633,4.568542338534365,0.0736075489767245,0.786154837019411,0.9998184311894669,PE,158407.89184570312,128418.12951660156,142122.09033203125,172983.4520263672,102142.12707519533,155093.0106201172,75680.50555419922
PE(36:7)|PE(35:0)|PE(O-36:0),0.177313944734195,5.972305854943806,0.10509008291410282,0.7458047864198832,0.9998184311894669,PE,508967.4558105469,360490.80859375,456035.3510742188,642515.1279296875,180718.4921875,488738.1752929688,89032.50622558594
PE(36:8)|PE(dO-38:8)|PE(35:1)|PE(O-36:1)|PE(P-36:0),-0.0776054201722373,5.839223970548432,0.020538141950964928,0.8860442953535645,0.9998184311894669,PE,314327.4196777344,233954.51794433597,373259.9462890625,774463.4119873047,153067.2716064453,531665.11767578125,84055.04577636719
PE(37:3)|PE(O-38:3)|PE(P-38:2),0.6335239715433847,5.41675260146717,1.2880634087555336,0.25640514669028563,0.9998184311894669,PE,350732.3045654297,249134.3165283203,457173.8524169922,353640.7039794922,155884.4315185547,192329.65283203125,85073.50634765625
PE(38:8)|PE(dO-40:8)|PE(37:1)|PE(O-38:1)|PE(P-38:0),0.05447783918966299,5.11287599943759,0.010018800689067575,0.9202697310266604,0.9998184311894669,PE,231245.6982421875,183164.93408203125,243206.3388671875,284283.677734375,149220.27026367188,199941.7933349609,101990.88708496094
PE(38:9)|PE(dO-40:9)|PE(37:2)|PE(O-38:2)|PE(P-38:1),0.006800683510812133,5.528654971463427,1.5671097935410216e-4,0.9900120023651006,0.9998184311894669,PE,281475.5817871094,216759.47631835935,362285.18359375,459072.1516113281,165599.630859375,337121.80322265625,103192.34692382812
PE(40:1)|PE(P-41:0),-0.3201052775430649,5.114594935770079,0.3554350321755919,0.5510524978201677,0.9998184311894669,PE,193921.2138671875,162081.2919921875,175820.79174804688,338726.5246582031,138255.2294921875,280575.8806152344,95767.4462890625
PE(40:10)|PE(39:3)|PE(O-40:3)|PE(P-40:2),0.3562955141768286,5.137936625322315,0.4178899928083979,0.5179917789005316,0.9998184311894669,PE,258844.3974609375,229371.2559814453,251786.67724609372,303256.9011230469,128022.54833984376,186490.13354492188,92991.12707519533
PE(40:2),0.471363349111377,5.401959903331641,0.7239083491185738,0.39486488453963914,0.9998184311894669,PE,345177.1228027344,277732.818359375,330304.5417480469,387198.00915527344,151775.0311279297,221057.81567382807,86811.845703125
PE(40:9)|PE(39:2)|PE(O-40:2)|PE(P-40:1),0.21575253762411806,5.009349268750554,0.1550929097511471,0.6937151397557052,0.9998184311894669,PE,221741.1544189453,194653.5329589844,234771.21618652344,247229.4982910156,126995.2293701172,171156.67114257812,98653.62683105467
PE(41:5)|PE(P-42:4),0.497283514876167,5.047057455756973,0.8038003075398592,0.36995956342599323,0.9998184311894669,PE,206146.2946777344,178551.0927734375,253729.5186767578,374919.2060546875,107158.42700195312,168449.79150390625,86274.566650390625
PE(42:0),-0.2849940170774375,4.72740785030548,0.2810773349556257,0.5959959612037706,0.9998184311894669,PE,140501.3507080078,128521.30822753906,129450.10864257812,249227.77587890625,95191.06604003906,209052.01611328125,85028.265869140625
PE(42:1),0.34200773523145195,4.76864579085146,0.38552603546395403,0.5346605328597986,0.9998184311894669,PE,209435.49548339844,194847.9732666016,172608.7529296875,217282.27734375,102467.14770507812,140311.77001953125,75531.74523925781
PE(42:11)|PE(41:4)|PE(O-42:4),0.11986711044861335,4.697459929147012,0.0482508529844381,0.8261353610138731,0.9998184311894669,PE,167420.291015625,155547.99047851562,165114.47192382812,201537.5946044922,94456.30651855467,150451.1103515625,87646.94641113281
PE(42:2),0.5376088837756395,5.0662707375442775,0.9359597168447636,0.33331906970173075,0.9998184311894669,PE,270433.71838378906,244733.2791748047,212720.39526367188,298918.87939453125,109417.74743652344,164655.5516357422,86724.82629394531
PE(42:3),0.2590146230903964,5.689654776773488,0.22271361774937748,0.6369800112073242,0.9998184311894669,PE,352405.16760253906,309613.60412597656,325013.619140625,401613.3862304688,171928.31323242188,276153.19921875,184532.83276367188
PE(42:4),0.33233301801011567,4.839823103306519,0.36433137835410895,0.5461104841013056,0.9998184311894669,PE,211557.89575195312,183476.7724609375,222684.3953857422,221073.9168701172,111772.84814453124,145035.67041015625,78689.72497558594
PE(42:5),0.38577549457991905,4.816549688980816,0.4886265575884181,0.4845406061074056,0.9998184311894669,PE,212848.6544189453,170459.61108398438,207929.19384765625,241322.9548339844,98531.067138671875,147064.150390625,77901.98529052734
PE(42:6),-0.14820377464549922,5.554568631617166,0.07529052946483716,0.783784006619129,0.9998184311894669,PE,237637.1142578125,198794.1766357422,246898.4991455078,661121.4661865234,116682.0478515625,454786.3947753906,78721.28479003906
PE(42:7)|PE(41:0)|PE(O-42:0),0.5285438128002391,5.1027819264133365,0.9054230817382631,0.34133173347182116,0.9998184311894669,PE,271360.37634277344,218076.7365722656,284576.7199707031,293493.4602050781,118524.30822753906,166413.19165039062,85134.5859375
PE(42:8)|PE(41:1)|PE(O-42:1)|PE(P-42:0),0.491608252522724,5.095935431346147,0.7859680940819089,0.37532207651396693,0.9998184311894669,PE,278682.6611328125,223978.236328125,272894.0010986328,285940.0782470703,127929.08813476562,163260.61291503906,81570.74548339844
PE(42:9)|PE(41:2)|PE(O-42:2)|PE(P-42:1),0.7270233148476316,5.304995400890894,1.6811042476970215,0.1947777885778157,0.9998184311894669,PE,320688.2208251953,275358.99768066406,355215.2479248047,360683.2869873047,139799.53088378906,165476.93127441406,81321.36560058594
PE(43:2),-0.009645447739227705,4.69208961865112,3.156327748001786e-4,0.9858254832208564,0.9998184311894669,PE,172499.87084960938,145168.65045166016,166420.71185302734,206527.95513916016,105343.447265625,162778.51110839844,76724.06555175781
PE(43:4),0.12539968612857355,4.854744326433808,0.05278411217290113,0.8182876467831784,0.9998184311894669,PE,161378.95190429688,148016.53063964844,157016.15014648438,218304.01513671875,91327.40661621094,150845.7713623047,136258.9501953125
PE(43:6),-0.2821829423198371,4.631346537521983,0.2755068629703601,0.5996614158293582,0.9998184311894669,PE,124696.068359375,116681.4287109375,114864.7471923828,241473.85620117188,94545.845947265625,185788.85229492188,83874.58581542969
PE(44:10),0.7605144586738136,5.554343595189789,1.8335436924080568,0.17570955503216606,0.9998184311894669,PE,455859.7901611328,326600.4200439453,444919.0711669922,325313.1616210937,170967.49084472656,182451.0926513672,102233.94763183594
PE(44:12),0.6765246953197017,5.065357275877407,1.4628092987059063,0.22648366040584408,0.9998184311894669,PE,270663.6591796875,220261.7186279297,286808.9201660156,316292.3829345703,111407.10815429688,152136.8302001953,72037.38507080078
PE(44:3),-0.15080223636672735,4.411496697289313,0.07796565824764912,0.7800734540457551,0.9998184311894669,PE,105129.50765991212,106281.26781082152,93133.06664276125,132226.40920639038,75646.36558914185,112055.20752716064,116677.94835662842
PE(44:4),0.07134749524055937,4.939196030687556,0.017161157985356112,0.8957748303942252,0.9998184311894669,PE,124005.48865890504,127887.34994888306,121862.56956863403,188379.7741394043,86249.10634231567,120494.82891464232,215110.1969718933
PE(44:5),-0.19874494924996158,4.298849078668786,0.13588261893801246,0.7124090500669267,0.9998184311894669,PE,113997.74893188477,100785.32720947266,101466.20697021484,169668.29167175293,81956.4057006836,133399.62951660156,66028.58465576172
PE(44:6),-0.19929474596588542,4.260852772916067,0.13664049512044585,0.711643923484938,0.9998184311894669,PE,106874.48751831056,95886.60635375977,93615.14666748048,171717.25146484375,72635.40483093262,134848.02856445312,66759.58447265625
PE(44:7)|PE(43:0),-0.41420314007925535,4.562064914782065,0.5987213725129545,0.43906629665298263,0.9998184311894669,PE,125153.18823242188,112305.14810180664,109656.94747924805,230870.71783447263,97866.047119140625,199277.8146972656,65267.344787597656
PE(46:1),-0.4511206013988003,4.408755348754716,0.7118265382050594,0.39883811156774895,0.9998184311894669,PE,90058.54630279541,149927.99272155762,143844.83054351807,126386.7286529541,152658.11040878296,116915.64764404295,61386.94413757324
PE(52:4),-0.13418692672790816,4.007621753747027,0.06165738253548625,0.8038953001225465,0.9998184311894669,PE,93573.96600341795,96483.10684204102,93808.32629394533,124912.12963867188,71417.70477294922,101917.5264892578,51432.543518066406
PE(dO-38:9)|PE(35:2)|PE(O-36:2)|PE(P-36:1),0.6645182761844084,5.374895940906844,1.4129868898248787,0.23456118474269524,0.9998184311894669,PE,371777.92736816406,237200.3780517578,506134.0330810547,293018.0994873047,169508.6923828125,170143.01208496094,71641.324951171875
PE(O-40:9)|PE(38:2)|PE(P-39:1),0.7433351316853898,5.81298485383718,1.7546023608338148,0.18529919606561543,0.9998184311894669,PE,474043.455078125,365952.6687011719,617395.04345703125,452624.3684082031,208576.9747314453,228954.33569335935,103394.66650390624
PE28:0|PE(O-29:0),0.16306869976171529,4.108076376800355,0.08898314976755728,0.7654738719979779,0.9998184311894669,PE,119749.96887207033,106244.82763671876,99670.52728271484,120081.8682861328,65747.064697265625,88418.82678222656,65245.984802246094
PG(12:0)|LPG(13:0),-0.2849608295462599,3.8681287434076723,0.28100187421955525,0.5960453036147824,0.9998184311894669,PG,86198.96630859375,76733.02526855469,80113.885498046875,82282.36560058594,70026.5650024414,83254.10595703125,62530.62432861328
PG(20:0)|LPG(21:0),0.180605993980117,5.640363817560881,0.10899828623077923,0.7412874672163872,0.9998184311894669,PG,334279.2862548828,322075.8859863281,298147.3212890625,421820.9133300781,226484.57666015625,243841.2969970703,152417.55078125
PG(24:0),-0.293092783075033,5.746364352255997,0.2974459890688194,0.5854880040452524,0.9998184311894669,PG,316400.8037109375,299183.62158203125,289787.83984375,393539.3276367188,302264.2431640625,313815.54248046875,176882.3927001953
PG(26:0),0.016604467762737395,5.313738537080962,9.334961207514425e-4,0.9756258906180658,0.9998184311894669,PG,241538.1149902344,241557.49560546875,242465.85815429688,276786.5192871094,173416.27197265625,209630.5759277344,148200.990234375
PG(26:1),-0.19698937804297137,4.483492520355061,0.13347666362460586,0.7148542033014846,0.9998184311894669,PG,120177.20922851562,116123.9287109375,120082.1688232422,173165.05224609375,104018.94750976562,130426.70922851562,86443.5859375
PG(27:0)|PG(O-28:0),-0.14932182777877007,4.2877865510994,0.0764347283366078,0.7821883937671775,0.9998184311894669,PG,115141.42834472656,111394.66870117188,106728.16772460938,161381.11267089844,89494.447021484375,122593.3681640625,62299.90411376953
PG(27:1)|PG(P-28:0),-0.06790476311621067,4.0312149644083854,0.015712496046035085,0.9002468693329206,0.9998184311894669,PG,93158.10681152344,94771.5267944336,98341.66735839844,139660.3505859375,77835.445556640625,94548.306640625,50795.263580322266
PG(28:0)|PG(O-29:0),0.268789948661905,9.874472505659012,0.23964608141443156,0.624461850317773,0.9998184311894669,PG,7741561.2451171875,6677340.428222656,6385981.4267578125,7697700.2568359375,3756922.96484375,5400563.073730469,1929841.3720703125
PG(28:1)|PG(P-29:0),0.02114268489083744,6.1517074207575275,0.0015129834428080358,0.9689724383768047,0.9998184311894669,PG,438099.58984375,423959.25,397903.38916015625,449105.07177734375,304919.0234375,347364.7438964844,302692.3623046875
PG(28:2),0.3446917323412931,6.126196160247985,0.39150846251141047,0.5315075537789495,0.9998184311894669,PG,158098.61108398438,166760.61248779297,170725.87329101562,279026.6179199219,112581.40747070312,122983.28985595705,740931.1334228516
PG(29:0)|PG(O-30:0),0.4591622053473696,4.936016244963602,0.6876736299436742,0.40695679432420917,0.9998184311894669,PG,226843.27764892575,216602.416015625,213026.3962402344,314310.62438964844,119746.38818359376,153236.07153320312,60993.14459228516
PG(29:1)|PG(O-30:1)|PG(P-30:0),-0.07531667241692301,4.211870421944285,0.01934058412552986,0.8893944956339156,0.9998184311894669,PG,114905.22827148438,112668.66784667967,107927.78802490234,134134.71032714844,91348.3862915039,100179.0473022461,62897.52410888672
PG(29:2)|PG(P-30:1),-0.016070130481388962,4.441619578294127,8.765681568547734e-4,0.976380567316722,0.9998184311894669,PG,124600.58740234376,125796.36907958984,113540.82849121094,178335.87170410156,94001.46691894533,118221.58959960938,81210.1255493164
PG(30:0)|PG(O-31:0),0.05537846541663566,5.124336027474257,0.010352058348075843,0.9189590306541603,0.9998184311894669,PG,221792.45434570312,206709.93310546875,205365.4951171875,281043.478515625,151881.4923095703,188570.9130859375,116921.60864257812
PG(30:1)|PG(O-31:1)|PG(P-31:0),-0.17069834837938472,4.344933522001579,0.10003870792388625,0.751783187973204,0.9998184311894669,PG,113642.6883544922,106974.42651367188,112240.947265625,160718.8907470703,94723.98669433594,119826.60815429688,74030.98547363281
PG(30:2)|PG(P-31:1),-0.19075755238622058,4.289664716397375,0.12510859650592465,0.723558524116426,0.9998184311894669,PG,94355.646484375,100378.68798828124,91890.64678955078,125494.38903808594,79716.86572265625,102263.76696777344,100285.24755859376
PG(30:3),-0.2091983693406783,4.342140462388366,0.15066340305202175,0.6979021910828487,0.9998184311894669,PG,89445.24645996094,88466.58660888672,88369.6860961914,246238.65673828125,73868.54510498047,154316.4716796875,62073.92449951172
PG(30:4),-0.027119065877353122,4.3044216304836045,0.002498400914191734,0.960135133286873,0.9998184311894669,PG,86896.74615478516,87172.58624267578,97818.60723876952,260283.21484375,69999.524658203125,138515.76953125,56143.08404541016
PG(31:0)|PG(O-32:0),0.06155800909021168,5.082686715957948,0.012785058612280409,0.9099742396219266,0.9998184311894669,PG,233139.5557861328,196428.47509765625,216421.39379882807,311712.3625488281,125136.6883544922,228732.59765625,83204.6860961914
PG(31:1)|PG(O-32:1)|PG(P-32:0),0.08477905824840337,4.9371567791304125,0.02420514619370806,0.8763640658327378,0.9998184311894669,PG,175398.49243164062,163722.37133789062,185009.39306640625,258993.5791015625,126370.06958007812,158431.71154785156,115338.66821289062
PG(31:2)|PG(P-32:1),-0.24624683177566548,3.9854226246797335,0.20928616331343608,0.6473274780250411,0.9998184311894669,PG,88834.38635253906,82851.54602050781,83813.04577636719,113311.0479736328,68141.3246459961,100841.16748046876,61775.28448486328
PG(31:3),-0.08939457939593064,4.150250420129489,0.02727491515543079,0.8688249833137508,0.9998184311894669,PG,101211.50756835938,93454.70709228516,93555.706787109375,169088.35217285156,73418.94500732422,114422.46844482422,56344.56359863281
PG(31:4),-0.4877055190215368,4.646019032330663,0.8338147392205428,0.3611717717561038,0.9998184311894669,PG,108624.22790527344,104583.80792236328,98619.207275390625,308529.0821533203,102544.4873046875,232613.1173095703,58803.903747558594
PG(32:0)|PG(O-33:0),0.38538288647014723,6.087993175612263,0.48765903694220475,0.4849734168958692,0.9998184311894669,PG,548832.28076171875,459124.72802734375,524864.6804199219,492894.4548339844,283313.9201660156,315823.5812988281,180143.33349609375
PG(32:1)|PG(O-33:1)|PG(P-33:0),0.20807098618352307,5.0212747433197045,0.14433837317892542,0.7040056146967196,0.9998184311894669,PG,215365.9549560547,186362.7131347656,221209.3558349609,240015.0167236328,129431.76879882812,158710.4102783203,117656.56823730467
PG(32:2)|PG(O-33:2)|PG(P-33:1),-0.051470746725563274,6.575430458307288,0.009016758849611506,0.9243492868697321,0.9998184311894669,PG,536696.3953857422,539624.99267578125,507125.2756347656,1282008.4948730469,362341.307006836,782429.2734375,121219.40832519533
PG(32:3)|PG(P-33:2),-0.01716832011909628,4.766772741671437,0.0010005621907112072,0.9747657915039825,0.9998184311894669,PG,183994.372253418,170437.31176757812,166234.20922851562,220146.75524902344,140738.15002441406,149461.4510498047,73126.84503173828
PG(32:4),-0.016859174075028502,4.61443641533275,9.648277373344172e-4,0.9752203527579066,0.9998184311894669,PG,156619.11071777344,144261.4295654297,156960.75225830078,231871.63671875,126808.28894042967,142641.70971679688,55754.76403808594
PG(32:5),-0.2280622739920852,4.193867316609705,0.17929400052344135,0.6719806685957345,0.9998184311894669,PG,96566.1671142578,94954.1866455078,94426.20642089844,159277.2109375,86689.42626953125,114731.32824707033,63100.22473144531
PG(33:0)|PG(O-34:0),0.2590078111856626,5.748653888816224,0.22270105263760342,0.6369895139480056,0.9998184311894669,PG,275442.9989013672,244797.05700683597,261930.1796875,346224.76220703125,139229.1700439453,224657.2568359375,332220.44689941406
PG(33:1)|PG(O-34:1)|PG(P-34:0),0.021443321646838064,5.940806696634634,0.0015562376752313867,0.9685322717194491,0.9998184311894669,PG,145181.85009765625,136419.02899169922,143860.05004882812,157429.4510498047,99959.267822265625,121936.76824951172,675870.9793701172
PG(33:2)|PG(O-34:2)|PG(P-34:1),-0.09647011531601954,4.86308690833838,0.03178067685075803,0.8585098720055273,0.9998184311894669,PG,158627.73046875,144514.32983398438,154549.1710205078,328411.9620361328,118184.22839355467,205709.51318359372,74902.22570800781
PG(33:3)|PG(O-34:3)|PG(P-34:2),-0.3066497466104315,4.695988538731512,0.3258887648844393,0.5680900196784789,0.9998184311894669,PG,98429.96740722656,97578.74645996094,113784.9478149414,367851.6224365234,83134.765869140625,238514.15588378903,60660.96435546875
PG(33:4)|PG(O-34:4)|PG(P-34:3),-0.16081277952838924,4.0978600304296995,0.08872389045609452,0.7658057763416495,0.9998184311894669,PG,96174.10681152344,91127.9266357422,99382.946533203125,140699.90893554688,79448.925537109375,104888.56713867188,57486.24432373047
PG(33:5)|PG(P-34:4),-0.14631205862069302,4.122399093711066,0.07336809004186762,0.786494521656634,0.9998184311894669,PG,89239.38641357422,103236.9071044922,96829.646728515625,142700.990234375,78221.40563964844,106490.56811523438,60225.52423095703
PG(34:0)|PG(O-35:0),0.6673612811032202,5.811906800639701,1.4247211240517572,0.2326278896012231,0.9998184311894669,PG,487482.95703125,392373.6086425781,501017.61572265625,421457.6909179688,224328.0562744141,213549.55444335935,132664.4698486328
PG(34:3)|PG(P-35:2),-0.2452813100377169,5.366710247246237,0.20764285714540165,0.6486212149267548,0.9998184311894669,PG,204250.03564453125,182610.23559570312,222169.85424804688,537202.0782470703,132956.2490234375,388599.9461669922,71790.78509521484
PG(34:4),-0.018181029984933414,4.8229703613325094,0.0011221637396374717,0.973276892527579,0.9998184311894669,PG,136969.7899169922,117138.14807128906,133802.2501220703,229223.1568603516,87251.825927734375,153509.0909423828,148247.4503173828
PG(34:5),-0.1969939689594561,4.654699791876689,0.13348380714705854,0.7148469065570893,0.9998184311894669,PG,139852.8096923828,133478.66931152344,136340.21044921875,216757.93432617188,120906.04895019533,156434.19079589844,82617.0659790039
PG(34:6),-0.04655841090214101,5.2742536754335365,0.007374923124189081,0.9315638990990891,0.9998184311894669,PG,219888.07543945312,218525.8962402344,218487.81591796875,276556.0607910156,163092.85083007812,209479.35595703125,157189.33044433594
PG(35:2)|PG(O-36:2)|PG(P-36:1),-0.060017426252494066,4.542058682891771,0.012267328747839201,0.9118082723308778,0.9998184311894669,PG,138763.6498413086,130379.08935546876,143677.57080078125,195057.693359375,111570.14892578124,133003.74920654297,72601.4853515625
PG(35:3)|PG(O-36:3)|PG(P-36:2),-0.12933271594209614,4.668139678617115,0.05725824891123921,0.8108830766706385,0.9998184311894669,PG,144145.32977294922,127490.94750976562,142049.55041503906,264941.6193847656,121828.5888671875,164426.19201660156,66782.36474609375
PG(35:4)|PG(O-36:4)|PG(P-36:3),-0.24157120998503115,4.875868710634331,0.20135562214272795,0.6536288448083448,0.9998184311894669,PG,178051.5516357422,160037.13110351562,197040.69287109372,246955.8375244141,212537.1959228516,144498.5906982422,67758.54473876953
PG(35:5)|PG(O-36:5)|PG(P-36:4),0.016945069987844313,4.6325029602492735,9.721471030275097e-4,0.975126569138133,0.9998184311894669,PG,155557.4913330078,147412.0108642578,145304.49072265625,196276.75317382807,110255.82775878906,136086.58862304688,83314.78564453125
PG(35:6)|PG(P-36:5),0.47840550097892925,5.183718267188129,0.7452188916415706,0.38799419266413904,0.9998184311894669,PG,273925.5773925781,252286.779296875,272451.27783203125,334813.32421875,142818.2100830078,171392.13146972656,82769.46545410156
PG(36:3)|PG(P-37:2),0.4713972287523611,5.517458524763855,0.7240116852117353,0.3948311481275241,0.9998184311894669,PG,344131.40478515625,355486.44494628906,473795.7353515625,314114.021484375,231226.2360839844,181802.2530517578,81748.88562011719
PG(36:5),-0.05327500794253315,4.525690290991346,0.009661000814958243,0.9217017087043132,0.9998184311894669,PG,142863.16845703125,136070.96923828125,141328.4296875,183841.97399902344,107360.54760742188,134784.72888183594,70467.18524169922
PG(36:6),-0.1046823915564979,4.558122663492004,0.03744411941170256,0.846563623389592,0.9998184311894669,PG,143215.22967529297,133469.93090820312,133444.74963378906,188281.7530517578,100611.3271484375,147985.9490966797,77504.50567626953
PG(36:7)|PG(35:0)|PG(O-36:0),0.06241472971427654,5.7832759478923395,0.013142642790626269,0.9087293905435553,0.9998184311894669,PG,386912.1065673828,302636.16015625,365781.0278320313,508324.01416015625,177311.2724609375,399060.5068359375,132842.9688720703
PG(36:8)|PG(35:1)|PG(O-36:1)|PG(P-36:0),-0.01868413900487652,6.424637559408283,0.0011852091120090336,0.972536760086689,0.9998184311894669,PG,466398.3903808594,474741.4497070313,497942.8012695313,1154216.344482422,291820.7624511719,718832.1437988281,114779.8680419922
PG(37:3)|PG(O-38:3)|PG(P-38:2),-0.1317271382355793,4.769426328133943,0.05940845488294144,0.8074333561077746,0.9998184311894669,PG,158014.8504638672,138766.2899169922,170158.6925048828,256942.87817382807,117198.54919433594,188038.07421875,73866.30480957031
PG(37:4)|PG(O-38:4)|PG(P-38:3),0.06136063522182572,4.773252798396935,0.012703321113804122,0.9102612571957509,0.9998184311894669,PG,171676.71228027344,155745.09045410156,199335.6123046875,241652.0568847656,121734.98840332033,161649.21142578125,70285.20520019531
PG(37:5)|PG(O-38:5)|PG(P-38:4),0.007269621866363971,4.508554766851814,1.7905747881741263e-4,0.9893236369483347,0.9998184311894669,PG,133505.1898803711,134161.80932617188,135306.42993164062,187740.6533203125,97403.20623779295,129606.70922851562,76457.224853515625
PG(37:6)|PG(O-38:6)|PG(P-38:5),0.32068292680137317,5.342854405754281,0.33958272875156587,0.5600701778515761,0.9998184311894669,PG,287756.8604736328,257151.39892578125,291035.701171875,328995.7619628906,152532.3895263672,207326.1336669922,120110.00903320312
PG(38:7)|PG(37:0)|PG(O-38:0),0.716113954514524,6.244967740514428,1.6327838314700784,0.20131843753808992,0.9998184311894669,PG,740632.3358154297,516864.0614013672,841314.7646484375,605291.9030761719,323931.98046875,308787.642578125,82049.54602050781
PG(38:8)|PG(37:1)|PG(O-38:1)|PG(P-38:0),0.32391675788230406,5.296702299788512,0.3463690289027,0.5561757665914396,0.9998184311894669,PG,288235.62365722656,239599.89599609372,376828.00634765625,310047.8022460937,173214.99194335938,199170.35546875,82396.8056640625
PG(38:9)|PG(37:2)|PG(O-38:2)|PG(P-38:1),-0.1947547397838948,5.689812109349723,0.13044853509200038,0.7179674349941548,0.9998184311894669,PG,293304.4389648437,222519.69665527344,369566.4252929688,576463.6798095703,199674.81384277344,440779.23193359375,87949.10681152344
PG(39:1)|PG(O-40:1)|PG(P-40:0),0.2882405887773392,5.917029257353078,0.2751221730359248,0.5999162880929995,0.9998184311894669,PG,421110.7541503906,345410.4826660156,622645.62939453125,574691.6979980469,242731.5780029297,372080.6043701172,81337.94543457031
PG(39:4)|PG(O-40:4)|PG(P-40:3),0.047454049774291476,4.610306849516033,0.007606018167280126,0.930502612716867,0.9998184311894669,PG,149463.6514892578,145772.71032714844,163393.09106445312,187456.4730224609,105395.28759765624,135727.3702392578,79583.505615234375
PG(39:5)|PG(O-40:5)|PG(P-40:4),0.23939728246487627,4.9532705377892,0.19056915834289612,0.6624433336042286,0.9998184311894669,PG,196197.7940673828,184206.5941162109,182670.4730224609,217987.3751220703,113957.2276611328,141946.5496826172,132173.20971679688
PG(39:7)|PG(P-40:6)|PG(38:0)|PG(O-39:0),0.12996595871101738,6.401918652056675,0.05667879830070888,0.8118244023569818,0.9998184311894669,PG,555119.8021240234,472555.2941894531,688125.2092285156,956445.345703125,308171.2821044922,628195.0048828125,103045.20642089844
PG(40:1)|PG(P-41:0),0.48723003636873563,6.049594866844958,0.7723511006333865,0.3794907018390638,0.9998184311894669,PG,493451.95275878906,458366.67333984375,665011.8234863281,578922.6423339844,235218.517578125,365620.8039550781,103051.10681152344
PG(40:10)|PG(39:3)|PG(O-40:3)|PG(P-40:2),0.47689495486551275,5.308097445866007,0.740624459038372,0.38946091503438884,0.9998184311894669,PG,292584.4606933594,294982.982421875,277375.05822753906,409969.5108642578,161713.89111328125,192674.6151123047,72625.84503173828
PG(40:9)|PG(39:2)|PG(O-40:2)|PG(P-40:1),0.25385009634557765,4.73339724206639,0.21401148393363204,0.6436412492878204,0.9998184311894669,PG,188332.673828125,165916.4132080078,211426.5362548828,215699.47412109372,115236.64782714844,137158.37072753906,67170.68444824219
PG(41:5)|PG(P-42:4),0.14596029967375693,4.502450794050484,0.07139225110313419,0.7893203467034514,0.9998184311894669,PG,135175.5506591797,140517.56970214844,148522.3702392578,173096.9715576172,93418.84631347656,114968.34777832033,80584.32568359375
PG(41:6)|PG(O-42:6),0.5855271396323194,5.6953772671209855,1.1052969335955822,0.29310658054198363,0.9998184311894669,PG,413542.7891845703,380508.607421875,435770.5125732422,414153.5280761719,177928.513671875,244611.375,119861.927734375
PG(41:7)|PG(P-42:6)|PG(40:0)|PG(O-41:0),0.5418854785804788,7.584447163331186,0.9505545409774641,0.32957818384632254,0.9998184311894669,PG,1667825.3845214844,1343169.181640625,1402379.53125,1598732.0063476562,626632.66455078125,969686.5251464844,449957.37145996094
