lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_cerebellum,FAD185_M3_Male_5xFAD_cerebellum,FAD189_M1_Male_5xFAD_cerebellum,FAD189_M2_Male_5xFAD_cerebellum,FAD185_M4_Male_WT_cerebellum,FAD189_M3_Male_WT_cerebellum,Blank_Blank_Blank_Blank_Blank
[TG(66:6)]_FA22:5,-0.4563962038875338,4.399145642291043,1.015230114348583,0.31365311756206693,0.7684502339760763,TAG,96437.12726593018,146453.4716720581,91664.36685180664,109018.76774597168,109121.92791748048,105099.14752197266,23122.281463623047
DG(33:5)_C16:1,-0.4559400717975778,3.797544320921752,1.0131121540371169,0.31415841595456107,0.7684502339760763,DAG,72876.48486328125,71573.7650756836,42723.40314865112,48884.363384246826,71543.40441894531,43449.462890625,54140.38375854492
omega-linoleoyloxy-Cer(d18:0/28:0),-0.45640644746114395,1.442869962945471,1.014553785356739,0.3138143591965479,0.7684502339760763,Cer,10677.560752868652,9567.64070892334,9091.20065689087,10119.08071899414,9895.580684661863,9304.080585479736,15195.06105041504
PC(48:2),-0.4561495116727332,3.8562569325170806,1.0140855690542594,0.31392604872516267,0.7684502339760763,PC,69376.50506591797,76521.08567047119,96676.34549331664,63330.98474121094,69482.68395996094,77909.96528625488,14951.161041259766
CE(18:1),-0.4556422175800135,6.063136630260705,1.0118613203167115,0.3144573368779885,0.7685933532101905,CE,198396.75342941284,184059.3125076294,192198.03352737427,182672.6134605408,179192.23253250122,187943.672996521,525504.0968017578
[TG(66:12)|TG(65:5)]_FA16:1,-0.4541368962470445,3.0742682863588406,1.0049494599807076,0.31611583992897574,0.7703077452806465,TAG,42356.10311889648,42136.243225097656,42585.863021850586,40950.20269775391,33290.74238586426,47730.283752441406,15096.84115600586
CE(17:1),-0.45431839067657437,6.0727380903647035,1.0059121358463017,0.31588416045466505,0.7703077452806465,CE,211039.31565093997,215844.27479553223,207167.63410949707,192422.3343925476,192957.6538658142,206534.3146018982,485049.5936889648
DG(32:2)_C18:1,-0.4535131404763415,5.888622029932962,1.0022917296944343,0.3167566110593647,0.7703077452806465,DAG,167444.17278671265,169377.75323867798,173134.7921295166,165040.43172836304,162897.31146621704,163715.13192367554,463554.0521240234
DG(33:4)_C18:0,-0.45370380958340556,5.507357349443071,1.0031497505888183,0.3165495588312078,0.7703077452806465,DAG,188942.99352645877,182515.8934249878,173952.15267181396,182146.89222335813,176870.13257598877,175733.27295303345,207783.83520507807
DG(39:7)|DG(38:0)|DG(dO-40:0)_C18:2,-0.4546669625477901,3.060855124281896,1.0072780828026282,0.3155558103250607,0.7703077452806465,DAG,31568.04231262207,32115.922344207764,33660.92230987549,33783.60229110718,33486.06234359741,30150.70215988159,39789.14269256592
FA(10:2),-0.45346053158044974,3.3722251918066593,1.0019240910858114,0.31684538162153586,0.7703077452806465,FA,33701.1227722168,51296.30346679688,52431.52349853516,37157.2229309082,53486.30389404297,30859.002380371097,42121.36309814453
SM(d16:1/24:1),-0.45404909218480316,4.515413599755463,1.0045677839307245,0.31620775644304006,0.7703077452806465,SM,46264.90347290039,47463.223346710205,45243.322956085205,40590.702728271484,44086.82342147827,42745.8229598999,236158.57989501956
[TG(50:9)|TG(49:2)]_FA18:2,0.46928361272359953,8.571163543048156,0.9997621048241854,0.3173680783788396,0.770992208645251,TAG,2724365.96875,2032255.8544921875,1297128.3046875,4082569.405761719,826759.95654296875,1782166.9411621094,161758.3310546875
PI(30:0)|PI(O-31:0),0.4688295786732132,7.629739070546392,0.9978655713712212,0.31782752887698607,0.7715221031281128,PI,1104608.2404785156,1931261.2438964844,1083876.6616210938,1060300.242919922,721426.2541503906,591480.04345703125,219534.15625
CE(18:2),-0.45146584536582124,6.0444726671395195,0.9931432728749314,0.31897534276374356,0.7725486142543092,CE,195587.9334411621,188951.513130188,190707.77306365967,180442.1526298523,175683.05285263062,189249.6335945129,514009.1566162109
PS(O-42:6),0.4677280973761599,5.725536944694461,0.9932565131530283,0.3189477546476497,0.7725486142543092,PS,332301.26428222656,295410.0407714844,330234.56591796875,317531.7028808594,153405.23071289062,172658.55212402344,111261.5673828125
SM(d16:0/24:0),-0.45189416710748603,4.477178606327346,0.99491630435449,0.31854374809387664,0.7725486142543092,SM,43916.42286682129,42282.12296676636,43302.5830078125,42318.36283111572,42806.923122406006,40369.24284744263,231929.6138916016
[TG(40:2)]_FA18:1,0.46591829059528017,4.9089247002652625,0.9857231475434673,0.3207899259782798,0.7735835014174032,TAG,145982.5098876953,128501.88928222656,194944.2149658203,267446.7580566406,95513.806884765625,94817.14685058594,52584.48400878906
[TG(46:0)]_FA16:0,0.46584323670328226,7.466291273202493,0.9854602565446839,0.32085446446026794,0.7735835014174032,TAG,1022535.6918945312,1661774.0512695312,917650.8408203124,1002147.0288085938,603326.6171875,566663.71826171875,200909.2126464844
[TG(48:8)|TG(47:1)]_FA14:0,0.4664378998241566,4.747626066244596,0.9878705746305063,0.32026338215245215,0.7735835014174032,TAG,136553.54962158203,293738.38513183594,138706.8910522461,114459.56811523438,84674.686279296875,87325.8265991211,42736.063415527344
CE(12:0),-0.4499217822194419,5.639344953839628,0.9862667157298118,0.3206565367732084,0.7735835014174032,CE,189479.87326812744,185092.2128791809,180918.7731666565,172122.3923034668,172872.45183181763,178229.29247283936,278011.49908447266
Cer(d18:1/19:0),-0.45000203305803466,2.786951843452978,0.9863413823018449,0.3206382196330659,0.7735835014174032,Cer,22867.58152770996,23566.061798095703,23069.041622161865,24756.041870117188,23157.66171646118,22418.581802368164,42978.6032409668
SM(d18:2/22:1),-0.45041179235487816,4.6930945854287796,0.9883395362035401,0.32014854524656666,0.7735835014174032,SM,52343.86376571655,52867.30381774902,53301.1037902832,47817.58307647705,52873.02356719971,46807.70311355591,264913.35791015625
[TG(57:12)|TG(56:5)]_FA22:6,0.4636452387060431,6.655863222242637,0.9763694806788408,0.32309676954548355,0.7736550613200902,TAG,569033.69384765625,594864.0646972656,683805.4504394531,559124.4020996094,341969.20556640625,275262.9002685547,229556.3571777344
[TG(58:12)|TG(57:5)]_FA14:0,0.4646311953222015,4.425911933167378,0.9803720464456092,0.3221069711507702,0.7736550613200902,TAG,133653.21026611328,122558.90771484376,133298.10906982422,111905.18896484376,70379.1252746582,58250.56427001953,55217.34368896485
[TG(66:16)|TG(65:9)|TG(64:2)]_FA22:5,-0.44909987153057945,4.645627021306809,0.9825923463931759,0.32155963455384046,0.7736550613200902,TAG,119898.84885406494,119406.96907043456,100861.36707687378,116996.36794281006,104943.10775756836,115718.14933776855,74590.425537109375
[TG(66:8)|TG(65:1)]_FA18:2,-0.44789132667551723,2.9466716419586305,0.9771040719579106,0.32291481144983436,0.7736550613200902,TAG,38709.52255249024,37107.56314086914,37992.48291015625,37168.06265258789,34812.62285614014,37951.32339477539,15927.00114440918
Cer(d18:0/25:0),-0.4476459750133903,4.4612695377909954,0.9761362202289093,0.32315457640897993,0.7736550613200902,Cer,91216.70703125,89104.58612060547,92729.82678222656,89076.80584716797,90220.14683532716,84531.40580749512,94354.74658203124
DG(39:4)_C18:2,-0.44949853073801505,3.448598168531279,0.9842351722344347,0.3211554423415281,0.7736550613200902,DAG,37575.46263504028,38570.88292694092,40251.26289367676,41526.942752838135,36882.00260925293,39355.30292892456,61803.1247253418
DG(40:10)|DG(39:3)_C18:1,-0.44871238911411704,3.0908862418617042,0.9807136870222166,0.32202267183593497,0.7736550613200902,DAG,33775.16237258911,34087.262451171875,34100.362117767334,32244.02223587036,29357.5622177124,35216.84253692627,40660.7428894043
DG(42:1)_C16:1,-0.44765401364687246,4.819241464868195,0.9761977508278505,0.32313932650240434,0.7736550613200902,DAG,167044.3310585022,203657.8536376953,76138.64539718628,79053.92515945435,169008.7730102539,84453.58666229248,80552.10568237305
PC(44:6),-0.4474920591221043,7.781965892703533,0.9755331804044545,0.32330408568146407,0.7736550613200902,PC,1027823.311706543,1200494.5098876953,1884222.31829834,819212.3154296875,879310.5711669922,1461025.7839660645,53587.54406738281
PG(35:3)|PG(O-36:3)|PG(P-36:2),-0.4479978940210076,4.877179269029995,0.9777229924165454,0.3227616099243677,0.7736550613200902,PG,144103.64916992188,153968.09204101562,133115.54901123047,136536.6298828125,139881.66931152344,133776.16918945312,66782.36474609375
[TG(62:9)|TG(61:2)]_FA14:0,-0.4471472060727053,2.856420163773581,0.9737991624651842,0.32373450298262735,0.77410561408785306,TAG,36381.10232543945,35639.362884521484,36755.102142333984,31308.942169189453,27081.14196777344,40022.80262756348,16407.24126434326
[TG(54:9)|TG(53:2)]_FA18:0,0.46259877514425735,8.232720998716117,0.9720718735916307,0.324164002651102,0.7745080232080019,TAG,440297.1325683594,2306375.6611328125,3970746.6884765625,1714508.3471679688,2026721.1340332031,141570.81018066406,48886.80364990234
DG(33:1)|DG(O-34:1)_C18:1,-0.44653280808808,4.292562730155777,0.9711749918633359,0.3243873140680371,0.7745080232080019,DAG,58841.26415634155,57847.56410217285,58894.72428894043,57441.18410873413,56849.42385482788,55463.18379211426,146698.89093017578
[TG(55:11)|TG(54:4)]_FA18:3,0.46166628599688175,11.428052654246752,0.9682457661088044,0.32511806974371255,0.7750950551608121,TAG,6186757.3505859375,21842326.34765625,32933075.767089844,16357379.881347656,18433962.91748047,1500028.638671875,289580.8388671875
[TG(66:8)|TG(65:1)]_FA14:0,-0.44592907123201536,2.6225093460550672,0.9683707734841962,0.32508683964092655,0.7750950551608121,TAG,30491.582061767574,26180.521682739258,27560.581817626957,26290.701736450195,19768.221450805664,33209.76222229004,19785.941482543945
DG(36:6)_C16:0,0.4606996236560968,8.95817224798371,0.964267434676003,0.3261140375150095,0.7768901474929101,DAG,1071463.030334473,1078548.1611328125,981622.914794922,805794.3657836914,675990.5902099609,340309.8021812439,5644166.026489258
DG(34:1)_C18:1,-0.4447103390013334,4.4653355652863995,0.963197427304749,0.3263826008941434,0.7769509866407867,DAG,85825.82594299316,86096.78602600098,84483.74578475952,88555.26633834839,82996.10591125488,83108.60622406006,107462.4071044922
DG(36:6)_C16:1,-0.44357144201501064,7.106285379072137,0.9582104379378507,0.32763816886343144,0.7787800935735244,DAG,151804.38818359375,172760.75121307373,18019.401248931885,35914.40285873413,105319.32823562622,75611.86535644531,1920249.1141052248
DG(dO-38:9)|DG(35:2)_C18:1,-0.44360934286776255,3.7316453533025897,0.958318257641622,0.3276109555717905,0.7787800935735244,DAG,54052.14398956299,55610.28386688232,54615.44379806519,52965.34378433228,51583.58355331421,52776.00365829468,57985.12417602539
[TG(58:14)|TG(57:7)|TG(56:0)]_FA16:1,0.4577249553564215,5.061507571758359,0.9520740127018144,0.32919193652737355,0.7818919918855968,TAG,234192.35455322263,223577.99584960935,149879.81103515625,233902.79754638672,88079.666748046875,128497.22930908205,47148.02313232422
[TG(54:6)]_FA18:3,0.4571957618862427,14.42840052169277,0.9499683120299238,0.3297273633432863,0.7822761081115015,TAG,43359993.361328125,161693851.3125,240757937.5131836,172107117.546875,154278103.5908203,6744900.626953125,382035.806640625
[TG(62:11)|TG(61:4)]_FA18:0,0.4551676933083336,3.8821735229159717,0.9416115435294614,0.3318637382351628,0.7822761081115015,TAG,93264.60638427734,78917.06512451172,84709.1655883789,78297.24563598633,47427.08358764648,39297.90295410156,42156.98284912109
Cer(d18:1/14:0),-0.44005344163787596,2.821530240979885,0.9426787577194773,0.33158988456739763,0.7822761081115015,Cer,26277.74179458618,26372.58214187622,28698.662147521973,28969.762130737305,24017.621700286865,28825.56223297119,34530.7822265625
DG(34:2)_C16:1,-0.439611627925972,5.317733124134268,0.9409687021834543,0.33202884070718663,0.7822761081115015,DAG,184507.6529541016,229190.1562194824,46535.843730926514,43176.14297485352,199847.73348999023,42163.94288253784,283284.4163513184
DG(38:5)_C18:2,-0.44069250216678224,3.3403279505044026,0.9455335165568499,0.33085881403707634,0.7822761081115015,DAG,36381.76253128052,38293.102951049805,39951.98279190064,40732.44279098511,36605.96266174317,37932.92262649536,51412.323303222656
DG(40:4)_C16:1,-0.4402039628939766,5.0409830749561815,0.9435501325060613,0.3313665077085824,0.7822761081115015,DAG,213293.97393798828,263716.45666503906,60332.164279937744,64825.68483734131,227021.41708374023,62490.64421081543,103761.70715332033
FA(17:1),-0.43959728257144515,4.771502229016026,0.9409048167999572,0.3320452545221481,0.7822761081115015,FA,36836.06246948242,268603.11376953125,145542.65002441406,46625.98327636719,181388.1749267578,51989.6237487793,95713.3671875
PC(19:0)|LPC(20:0)|PC(O-20:0),0.4570779089232199,6.073930954140082,0.9494653913243383,0.32985541468203033,0.7822761081115015,PC,339583.5,341701.7421875,825402.7543334961,282943.73693847656,222797.6572265625,233109.27758789065,57050.34393310547
PC(4:0)|LPC(5:0),-0.44084587143805243,4.559947723685072,0.9463216997614836,0.3306573475844957,0.7822761081115015,PC,105521.806640625,129337.80871582033,96758.266845703125,99026.36730957033,108405.92712402344,97788.247314453125,72521.76513671875
PI(36:7)|PI(35:0)|PI(O-36:0),0.45603497567183443,8.339904777068892,0.9452449708478525,0.33093260967549104,0.7822761081115015,PI,2594506.874023437,886679.3757324219,873210.1240234375,4096597.538330078,583265.3420410156,1634101.2700195312,170410.3330078125
SM(d18:1/24:1(15Z)),-0.4401671223998819,3.845342006877348,0.9432193864987255,0.3314512708128876,0.7822761081115015,SM,35626.62263870239,31781.902225494385,34458.80241012573,31799.86205291748,33044.082218170166,31155.602088928223,133913.02923583984
[TG(55:10)|TG(54:3)]_FA18:2,0.4540205643742689,11.413720344324778,0.9370904326783212,0.33302723291392317,0.7822836617382898,TAG,5634759.6318359375,20383807.803710938,32393929.93652344,17829076.514648438,18387127.61523437,1417676.37890625,313728.6240234375
DG(36:8)|DG(35:1)_C16:0,0.45438718164666575,4.182916669304661,0.9384722289737509,0.33267105521286683,0.7822836617382898,DAG,90205.2463798523,98887.82760620116,101328.747215271,114468.20819091795,62532.62448120117,42555.48278427124,56387.70364379883
DG(42:8)|DG(41:1)_C18:1,-0.4392626141069636,5.112169946117849,0.9394625894274212,0.3324160882308219,0.7822836617382898,DAG,145784.19065475464,145204.0506515503,144245.59070587158,145663.09059906006,138990.54961013794,139548.26963043213,140359.35009765625
FA(21:3),-0.4388589177139074,4.854131831525869,0.9377103921897287,0.3328673666148229,0.7822836617382898,FA,69988.1650390625,287799.4599609375,135846.30792236328,63583.62493896485,177863.13208007812,83759.68533325195,78551.68566894531
[TG(66:7)]_FA16:0,-0.43834936720910994,2.598495320568035,0.9353057925691246,0.3334880028044637,0.7827908553347067,TAG,28561.14195251465,31516.30192565918,27749.861793518063,27944.802001953125,26679.621604919437,28653.60186767578,14876.381050109863
[TG(64:9)|TG(63:2)]_FA22:5,-0.4379772258795907,4.9636561193648125,0.9338993993223998,0.3338517143022751,0.7830696482937444,TAG,128220.62924194336,206267.2151184082,85941.58602905273,174354.12957763672,129526.74922180176,154385.37002563477,77812.58511352539
[TG(46:2)]_FA18:0,0.44885136243181556,4.530691379403207,0.9162330483013648,0.33846599856133286,0.7841321695268335,TAG,113453.1091003418,145911.42950439453,215402.33435058597,111747.22814941406,86444.48651123047,64625.74420166016,34152.662200927734
[TG(55:8)|TG(54:1)]_FA18:0,0.4488497833638809,11.068347423898265,0.9162965183256588,0.3384492682561386,0.7841321695268335,TAG,4423903.111328125,16580892.569335938,27483753.59960937,11730010.26171875,14561951.328125,1079029.6840820312,226154.87475585935
[TG(56:11)|TG(55:4)]_FA14:0,0.4490707734197492,3.865795423552745,0.9170680272759455,0.3382459920203895,0.7841321695268335,TAG,56767.264221191406,88200.94659423828,130244.16931152344,82235.98553466797,57074.58383178711,35292.982513427734,28369.582244873047
[TG(60:8)|TG(59:1)]_FA14:0,-0.4344231313399466,3.0212245437014604,0.918466833490811,0.3378778539830483,0.7841321695268335,TAG,40967.38265991211,39795.72253417969,38774.08248901367,36443.34246826172,36070.282135009766,38355.423400878906,19406.921310424805
[TG(61:13)|TG(60:6)]_FA18:1,0.45089600830690535,4.11888952147151,0.9244050640663772,0.3363209983506498,0.7841321695268335,TAG,100599.96697998048,101561.30618286131,124779.94979858398,107135.30792236328,61096.80453491211,51309.50387573242,27608.00177001953
[TG(62:9)|TG(61:2)]_FA22:5,0.4518883385012883,5.355791386351704,0.9284480340486425,0.3352665274254782,0.7841321695268335,TAG,262510.6968383789,268768.5182495117,250344.6361694336,250779.95751953125,137566.9698486328,129343.49072265624,59644.184020996094
[TG(66:17)|TG(65:10)|TG(64:3)]_FA14:0,-0.4354811542084577,2.4508741386128063,0.9229217951024679,0.3367089719751657,0.7841321695268335,TAG,26239.301818847656,28395.98190307617,25173.6618347168,27321.702026367188,20877.34147644043,30116.582061767574,11555.320960998535
CE(17:0),-0.43417441047730293,6.13469438228611,0.9175496847791464,0.33811916858224716,0.7841321695268335,CE,206210.47476959229,209512.3946800232,206399.57487106323,192714.53396606445,190602.71364974976,198053.9136238098,543111.2984619141
CE(22:1),-0.4359610830605755,5.762820641682265,0.9251976248174287,0.3361139363720116,0.7841321695268335,CE,132389.1494216919,131237.16914749146,129839.0489654541,114025.74793624878,121647.42863082886,120707.54852294922,505272.3333091736
DG(38:6)|DG(dO-40:6)_C16:0,0.45053306870263704,5.63641964602632,0.9230034801676652,0.3366875902927123,0.7841321695268335,DAG,301954.5223388672,307334.9421386719,268199.1168823242,237207.63671875,183477.2124633789,106013.86715698242,153145.77056884766
DG(42:8)|DG(41:1)_C16:1,-0.43441184219474965,6.3264985720183775,0.9185824186752143,0.33784745831129126,0.7841321695268335,DAG,426025.8898925781,492582.2121582031,263909.8598022461,266993.2186088562,428362.1520996094,264263.9777450561,261550.31787109372
FA(12:1),-0.4337831495556333,3.757618392857297,0.9157828521620104,0.3385846993536455,0.7841321695268335,FA,33526.42248535156,83215.96575927734,71260.90478515625,38476.68249511719,73912.86474609375,33305.462158203125,58439.744140625
FA(28:2),-0.4342598700077892,3.8735723491405727,0.9178486129694652,0.3380404910120993,0.7841321695268335,FA,52769.30352783203,92626.04594421388,87333.78768920898,50726.94317626953,46440.54265594482,86289.1467590332,36202.50262451172
LPI(17:0)|LPI(O-18:0),0.4523944031636126,8.779360638382197,0.9305210508027814,0.3347275669507028,0.7841321695268335,PI,2705440.779296875,3357260.317626953,2302116.2470703125,2507523.258300781,1615898.6657714844,1193602.690673828,776135.8801269531
PE(20:0)|LPE(21:0),-0.43425611079200993,3.9942633725983696,0.9178373686618215,0.3380434500567208,0.7841321695268335,PE,81496.52569580078,66097.72509765625,62526.98449707031,81269.145751953125,86893.96588134766,53848.96362304688,47236.40307617188
PI(42:8)|PI(41:1)|PI(O-42:1)|PI(P-42:0),0.4515394364561857,4.589519656150443,0.9270148087061898,0.3356398284267991,0.7841321695268335,PI,137888.24951171875,171797.09252929688,149440.0897216797,128019.1885986328,82143.80603027344,69196.28466796875,47887.66339111328
PS(26:1),-0.43408220164341466,4.506998418986655,0.9171196275485727,0.33823240229181906,0.7841321695268335,PS,102893.427734375,102562.28698730467,99876.32653808594,101378.98693847656,99985.28662109376,94460.106689453125,75267.805419921875
SM(d18:2/21:0),-0.4336802633730158,4.265552740707998,0.9152715137128666,0.3387195890261361,0.7841321695268335,SM,39354.6428527832,37373.3426322937,36936.84280014038,30665.182331085205,35864.54247665405,32993.402435302734,203882.7945556641
[TG(54:12)|TG(53:5)]_FA20:4,0.44761927963235026,8.037817063254131,0.911372866925376,0.3397504189671998,0.7845474088639686,TAG,655067.7702636719,1926877.4533691409,2988226.9482421875,1653086.6954345703,1651095.0583496094,230364.51538085935,90479.10626220705
DG(35:6)_C18:2,-0.43319183809373485,3.0987044236138814,0.9131802212541517,0.3392720181850758,0.7845474088639686,DAG,36855.68266677856,36218.48257827759,34138.142459869385,34761.12260437012,33272.50220870972,34485.86256790161,36274.84265136719
FA(7:0),-0.43286003174907917,3.465427460929364,0.9118228041984364,0.3396312373027364,0.7845474088639686,FA,35690.34262084961,70175.00457763672,55541.46405029297,42301.16326904297,49746.92413330078,46423.16320800781,34006.042419433594
FA(8:2),-0.43222578053440336,2.70830889643525,0.9090320844177312,0.3403713656848059,0.7845474088639686,FA,25018.361846923828,32833.302307128906,37463.96276855469,30838.64196777344,32911.96243286133,27153.701934814453,15581.281112670898
SM(d16:1/25:0),-0.4323954605957877,4.483283086518175,0.9098235974106785,0.34016122784458336,0.7845474088639686,SM,43618.703125,46733.20295333862,47751.04321670532,42690.00309371948,43559.2629814148,42554.64288330078,228085.47607421875
SM(d17:1/24:1),-0.4324932478303627,4.49837636165476,0.9102412852772659,0.3400504067437863,0.7845474088639686,SM,48116.563663482666,44668.3432006836,45134.323444366455,43169.86313247681,45692.88301849365,40851.3229637146,231319.49591064453
[TG(59:11)|TG(58:4)]_FA22:5,0.4458559102921978,5.610299188032581,0.9043250022223219,0.341624660150134,0.7868689038184282,TAG,344298.3798828125,291248.1382446289,260686.81997680664,355576.3436279297,137585.0899658203,187910.07275390625,54561.42428588867
[TG(43:1)]_FA18:1 | DG(44:1)_C18:1,-0.4307783493412791,4.326146163328896,0.9030212074048904,0.3419729040913464,0.7871039412383256,TAG | DAG,95397.89683532716,92524.39627456664,82730.39576148987,103356.60733413696,80517.62585449219,97837.96731376648,55267.993896484375
[TG(43:4)]_FA14:0,-0.4305586801380896,3.0847453432914556,0.9019893540706789,0.34224885171812275,0.7871723589516822,TAG,41882.942626953125,38722.14288330078,37889.64266967773,43267.74282836914,33916.62237548828,43149.343017578125,20904.101501464844
[TG(46:0)]_FA14:0,0.44452979434249357,6.256691129602693,0.8990720522815537,0.3430306499264123,0.7878369165335776,TAG,459406.3540039063,612191.4255371094,420106.0676269531,448665.4147949219,276835.3608398437,226226.41528320312,107006.84753417967
[TG(50:9)|TG(49:2)]_FA18:1,0.44465923103877814,6.142594129594806,0.8995842121476018,0.3428932236101953,0.7878369165335776,TAG,344558.5831298828,609980.2819824219,445176.755859375,457009.0749511719,240462.99633789065,238534.6767578125,65240.84423828125
[TG(59:12)|TG(58:5)]_FA22:6,0.4430639803529701,5.767500335639131,0.8932631217503515,0.3445945621610025,0.790860599589896,TAG,381484.32775878906,319292.5665283203,302937.36486816406,390061.42834472656,151800.37020874023,211107.57635498047,61942.564025878906
DG(34:6)_C18:1,-0.42823898736227545,2.830057474727879,0.8921030438228854,0.34490803863371655,0.7910121947718737,DAG,29778.982181549072,27208.821807861328,28656.562129974365,31613.802444458008,29039.262042999268,26945.46201705933,30433.421905517574
DG(40:3)_C18:1,-0.4278374505632815,3.0793646896313334,0.8904515067206376,0.3453549832076093,0.7914694489711305,DAG,36368.24268722534,35811.66262054443,35597.8423538208,35825.02234649658,32816.502323150635,35443.06253814697,33459.64236450195
[TG(50:7)|TG(49:0)]_FA16:0,0.44197847639573806,7.524002388471626,0.8889979786326876,0.3457489906764232,0.7918025370812831,TAG,1267044.8823242188,1225773.3569335938,685520.0263671875,1649051.5654296875,396485.6452636719,860305.01806640625,129869.74865722656
[TG(54:5)]_FA18:2,0.4415760221722547,14.405849167594473,0.8874202066033305,0.3461773661885988,0.7918025370812831,TAG,39231081.12207031,163252022.4375,239662218.78125,165186075.64648438,153726698.171875,6097903.073730469,356736.9655761719
[TG(57:9)|TG(56:2)]_FA16:1,0.4415277684968796,4.815659552665536,0.8871774628755702,0.3462433365153687,0.7918025370812831,TAG,158089.83172607422,236569.9949951172,167739.03149414062,166149.23046875,95511.047119140625,93013.16735839844,32055.82208251953
[TG(59:9)|TG(58:2)]_FA16:0,0.44070889212083836,3.8197379823230215,0.8838964227475117,0.347136696934743,0.7932780701217823,TAG,83199.52621459961,99570.04681396484,80545.74661254883,77643.02542114258,51240.80389404297,37582.60290527344,29333.76203918457
FA(18:0),0.44015329176551055,6.755976335017943,0.8818103483790765,0.3477063186308025,0.7940122147590539,FA,195014.5920410156,1792825.4505615234,745055.9035644531,130799.36743164062,587159.8353881836,138321.24871826172,142626.45068359375
[TG(48:7)|TG(47:0)]_FA14:0,0.4396373231489401,5.5349667471543675,0.8797666832342654,0.34826559094503895,0.7947216946832902,TAG,279804.2209472656,354068.7685546875,223420.93359375,326372.4606933594,130701.00939941406,176773.59375,57228.583557128906
[TG(64:14)|TG(63:7)|TG(62:0)]_FA14:0,-0.4242461880985013,2.725954567039257,0.875345101838491,0.34947979615046504,0.7963556010641745,TAG,30972.0622253418,36533.22271728516,30460.96224975586,30016.54235839844,21764.821716308597,38387.62226867676,15659.881072998049
DG(38:6)|DG(dO-40:6)_C18:1,0.43860794497813094,2.5096080728789483,0.8753965106050146,0.34946564581079625,0.7963556010641745,DAG,30891.522148132324,26908.10181045532,22684.92169189453,22449.82145690918,2883.700225830078,23493.26166152954,31291.182106018063
[TG(50:8)|TG(49:1)]_FA16:1,0.4379826832308628,7.600968863681013,0.873311451941845,0.35004018715405943,0.7970644432560741,TAG,1261316.1154785156,1315008.7629394531,797697.2751464844,1731760.97265625,462737.7507324219,870363.17822265625,130824.41003417967
[TG(43:2)]_FA18:2 | DG(44:2)_C18:2,-0.42257869990047997,4.48580621170634,0.8685360384251907,0.3513609141171244,0.7983659150195073,TAG | DAG,109183.89745140076,100871.38676452637,91331.52633094788,115914.67914772034,93592.57681465147,104621.28709602356,62520.58474731445
[TG(46:1)]_FA16:0,0.4369171849417424,6.498681238325953,0.8691424961180019,0.3511928113674688,0.7983659150195073,TAG,408582.1048583984,967613.0720214844,553755.63525390625,444605.6932373047,341414.1633300781,270751.5789794922,94347.30627441406
[TG(66:17)|TG(65:10)|TG(64:3)]_FA22:5,0.43713699395990147,4.490750583984735,0.8699511587419693,0.3509688303175451,0.7983659150195073,TAG,156196.63105010986,147527.2116546631,122660.30863952637,147298.71142578125,71872.58525085449,78095.78520202637,27083.401916503903
[TG(66:16)|TG(65:9)|TG(64:2)]_FA14:0,-0.42218735981355404,2.756128063755785,0.8667075865325273,0.3518684033128873,0.7985874661436965,TAG,27618.501861572266,25299.1817779541,25568.42163848877,24497.04180908203,19217.621292114258,29353.022064208984,35104.48255157471
FA(4:0),-0.42214655482942426,1.8906460893218442,0.8663851332130434,0.35195800431544205,0.7985874661436965,FA,11099.38069152832,23618.381622314453,18295.621337890625,12492.080825805664,17693.101318359375,13014.140884399414,13650.520889282228
omega-linoleoyloxy-Cer(d18:0/30:0),-0.4219922165548703,1.2846164027163938,0.8653690552268928,0.3522405483840632,0.7986617256623051,Cer,9590.740619659424,8491.380638122559,7962.040622711182,8189.860584259033,7978.960594177246,8251.88052368164,14667.620876312256
[TG(51:4)]_FA18:3,0.43561188604642587,8.314620563084754,0.8640700643445598,0.3526022139123792,0.798915150870217,TAG,1077338.7985839844,2860670.3381347656,2720922.101928711,1881083.9248046875,1687530.6037597656,541626.240234375,219951.4962158203
Cer(d18:2/25:0),-0.42109587009493304,3.048127098643704,0.8622392302700064,0.35311281673013234,0.799163230175558,Cer,33301.802169799805,36302.14251708984,33191.52243041992,34461.20233917236,30943.78214263916,33915.922344207764,35312.16232299805
omega-linoleoyloxy-Cer(d18:1/27:0),-0.4212432155834443,0.7354900133772112,0.8618852690112532,0.35321164974603175,0.799163230175558,Cer,5487.520397186279,6062.400421142578,5456.380390167236,6206.000442504883,5532.500389099121,5463.320392608643,10171.120719909668
Cer(d18:1/22:0),-0.4206071026679462,2.2682863020407686,0.8600498177422935,0.3537247508158636,0.7991929529034034,Cer,18997.70142745972,19151.301342010494,19120.621295928955,17777.88130569458,17621.261211395264,17853.541217803955,24002.86163330078
FA(11:0),-0.4207390196311811,3.2501514389872606,0.8608003961771828,0.35351480332349344,0.7991929529034034,FA,29294.882049560547,57585.96423339844,52419.06365966797,34828.322265625,49707.68328857422,32098.16241455078,30716.54202270508
