lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_cortex,DOD94_F3_Female_WT_cortex,DOD94_F4_Female_5xFAD_cortex,FAD184_F3_Female_WT_cortex,FAD184_F4_Female_WT_cortex,FAD185_M1_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_cortex,FAD185_M4_Male_WT_cortex,FAD189_M1_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_cortex,FAD189_M3_Male_WT_cortex,DOD93_F4_Female_5xFAD_diencephalon,DOD94_F3_Female_WT_diencephalon,DOD94_F4_Female_5xFAD_diencephalon,FAD184_F3_Female_WT_diencephalon,FAD184_F4_Female_WT_diencephalon,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD185_M4_Male_WT_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,FAD189_M3_Male_WT_diencephalon,Blank_Blank_Blank_Blank_Blank
[TG(43:2)]_FA16:1 | DG(44:2)_C16:1,0.22575736564135596,4.828770548976971,0.6321384501934517,0.42657199968702025,0.9993440762229833,TAG,88686.72589111328,71342.4242553711,81360.44607543945,67074.02478027344,88899.326171875,145417.4100036621,111788.50759887695,87058.56594848633,156767.73016357422,152749.87231445312,93240.0679321289,55779.0837097168,75603.1254272461,81069.205322265625,67026.70468139648,91579.76599121094,136737.33032226562,131300.94818115234,84229.12594604492,129096.54876708984,119225.80883789062,116176.62854003906,32455.36245727539
[TG(43:2)]_FA18:0 | DG(44:2)_C18:0,-0.0988509188944904,3.20612444467202,0.12128440562821652,0.7276456016700116,0.9993440762229833,DAG,29373.521965026852,29009.962028503414,26476.08186340332,31025.342330932617,27940.70181274414,39549.40296173096,31021.762119293213,29252.02210617065,30587.28225708008,72598.66502761841,28855.58207321167,25027.94184112549,27904.24200057984,27373.822063446045,27322.24193572998,26842.3819770813,30972.02229309082,30245.64196777344,39820.42289733887,30055.382133483887,51251.363735198975,42095.76298904419,31685.402374267574
[TG(43:2)]_FA18:0 | DG(44:2)_C18:0,-0.0988509188944904,3.20612444467202,0.12128440562821652,0.7276456016700116,0.9993440762229833,TAG,41684.78289794922,35983.48260498047,39712.00241088867,39251.16290283203,41494.102966308594,64489.60388183594,58058.64447021485,46349.003173828125,65344.46487426758,76026.16525268555,48673.04321289063,35091.222595214844,39734.88302612305,43935.82308959961,39007.122802734375,45800.30303955078,64366.20373535156,50756.26364135742,38517.48281860352,67910.12487792969,56385.323974609375,51765.86343383789,23553.10162353516
[TG(43:2)]_FA18:1 | DG(44:2)_C18:1,-0.16330059168051556,3.7381864835081493,0.33089381556192166,0.5651332504924009,0.9993440762229833,TAG,75206.92526245117,59855.424072265625,70661.48522949219,60628.60467529297,75698.764892578125,110365.78717041016,89812.98602294922,69419.18475341797,91204.96621704102,126003.94973754884,82547.646484375,50759.42297363281,67060.5239868164,77252.10552978516,61498.76458740234,71198.224853515625,103362.4071044922,83736.94644165039,78243.92608642578,91278.64587402344,93406.18572998048,91199.325927734375,33421.14254760742
[TG(43:2)]_FA18:1 | DG(44:2)_C18:1,-0.16330059168051556,3.7381864835081493,0.33089381556192166,0.5651332504924009,0.9993440762229833,DAG,45653.92314910889,45367.58337402344,44360.00301361084,43679.683238983154,43951.36293411255,43980.06323242188,46628.34339904785,44913.1833152771,45463.82326507568,46745.96341705322,45748.54333496094,43218.2229309082,43770.523178100586,46331.08317565918,46489.403396606445,44465.66326522827,45458.22338104248,45264.68333816528,49850.863468170166,49145.96372222901,44934.12326812744,44736.94325256348,58514.683921813965
[TG(43:2)]_FA18:2 | DG(44:2)_C18:2,-0.12246082310823224,4.484291562207845,0.18613475723350348,0.6661532867023283,0.9993440762229833,DAG,79403.9656867981,76604.92534255981,78732.12578582764,77974.64501571655,80819.26627349854,83021.06544113159,73674.26496505737,75357.44521331787,74758.94513320923,82009.88584518433,81240.82526397705,75427.40539550781,77920.08554077148,74376.46488571167,83834.38623046875,77661.26574325562,77859.62586975098,72827.78512954712,77769.6856765747,76377.24560546875,75326.14486312866,81110.48553848267,78153.04583740234
[TG(43:2)]_FA18:2 | DG(44:2)_C18:2,-0.12246082310823224,4.484291562207845,0.18613475723350348,0.6661532867023283,0.9993440762229833,TAG,133692.64923095703,122455.26934814452,129221.52935791016,148850.01068115234,138668.08947753906,165844.89337158203,116778.14831542967,124824.96936035156,157342.09259033203,191742.93463134769,135994.97039794922,95831.50646972656,111183.2080078125,124202.1082763672,91676.62677001952,132884.68865966797,155760.19049072266,119741.26782226562,111663.90740966795,132556.52978515625,135265.04919433594,172077.47198486328,46888.12365722656
[TG(43:3)]_FA16:0,-0.021480548122671236,3.710136438939571,0.005728409455528549,0.9396687101817116,0.9993440762229833,TAG,46462.683349609375,41287.44274902344,37018.542724609375,39641.98260498047,41655.94305419922,60901.30407714844,53836.00457763672,44163.42303466797,61581.56408691406,72321.64538574219,52607.72415161133,33106.82238769531,38038.2822265625,37747.80285644531,33360.46237182617,38834.24311828613,64454.04443359375,52951.94351196289,39564.86260986328,57457.52426147461,64218.524963378906,52655.04364013672,41658.74337768555
[TG(43:3)]_FA16:1,-0.14935788311271866,4.225812997459687,0.27683666545630103,0.598782113926189,0.9993440762229833,TAG,69654.00491333008,51358.223724365234,67085.94494628906,54540.80368041992,59761.364501953125,85742.78527832031,71258.98541259766,64952.864196777344,84463.04541015625,104860.7474975586,71438.50555419922,57014.123931884766,56113.72412109375,63381.58508300781,54505.84423828125,65213.004943847656,83447.76568603516,87747.3666381836,60317.96469116211,94750.805908203125,92588.12606811523,75989.46572875977,27754.10195922852
[TG(43:3)]_FA18:0,-0.22290793421496446,3.9326503767531187,0.6162748892107857,0.43243493823382595,0.9993440762229833,TAG,46692.82305908203,39720.06283569336,39365.50277709961,45057.503326416016,46232.503173828125,72366.14489746094,62140.92434692383,45872.72326660156,87506.56628417969,94284.62658691406,52637.08364868164,49607.723571777344,39308.36267089844,49140.083984375,47253.38354492188,43765.30303955078,66933.36474609375,65182.684509277344,50589.22381591797,116258.16766357422,72244.44528198242,61980.50390625,28597.6220703125
[TG(43:3)]_FA18:1,-0.09820439048968499,3.781039808024096,0.11970959946654602,0.7293496659511853,0.9993440762229833,TAG,50050.923736572266,36665.90249633789,40017.382736206055,41546.82284545898,45224.26315307617,72620.98495483398,57698.46350097656,42709.8430480957,62268.66473388672,84832.28594970703,58501.9838256836,39674.56243896485,40589.28259277344,45430.203201293945,39451.20252990723,43930.70318603516,63935.80392456055,53985.243591308594,45151.30288696289,70876.78436279297,67960.88507080078,59261.464263916016,22665.221618652344
[TG(43:3)]_FA18:2,-0.09612146222536916,4.467364732707333,0.1146900967561919,0.7348664320214429,0.9993440762229833,TAG,73694.82507324219,64706.02471923828,69636.10559082031,60175.40447998047,72099.60537719727,107072.06802368164,95338.54791259766,80986.0863647461,107496.80743408205,128204.36877441406,89083.446533203125,53670.104064941406,71276.94519042969,68861.80462646484,66442.30462646484,82293.32611083984,114195.82806396484,98524.4871826172,71237.88467407227,93742.02630615234,92232.826416015625,99096.5464477539,39748.602966308594
[TG(43:3)]_FA18:3,0.0042840390887528765,5.368715117995969,2.2786803219787544e-4,0.9879561519109383,0.9993440762229833,TAG,141657.6494140625,144569.90948486328,129889.6294555664,173039.2928466797,166599.23071289062,204730.8143310547,148522.1513671875,138692.96936035156,180450.6544189453,215579.83489990237,161231.65258789062,115112.04791259766,133777.84985351562,148490.78979492188,106597.9266357422,158771.87158203125,193427.4938964844,136555.59051513672,133303.26873779297,150180.9907836914,167262.5714111328,200709.732421875,50404.46350097656
[TG(43:4)]_FA16:0,0.22273978376993084,3.685374289453436,0.6153376723906376,0.4327851312626613,0.9993440762229833,TAG,38485.94256591797,34546.68240356445,30089.40216064453,30876.10235595703,39496.962890625,60703.32467651367,54620.38343811035,37335.66250610352,59333.404205322266,154311.62991333008,100835.20611572266,29426.262268066406,35689.2024230957,40768.88314819336,31868.022338867188,35661.92251586914,60961.303619384766,42648.08316040039,35334.44274902344,55578.584228515625,60005.34436035156,49813.92347717285,22569.681671142574
[TG(43:4)]_FA16:1,-0.10280207949848881,3.9555746085152346,0.1311796792683424,0.7172120291487187,0.9993440762229833,TAG,53448.2438659668,44395.963134765625,49089.50338745117,42422.02297973633,48442.80389404297,73956.22564697266,66343.724365234375,54220.3039855957,68783.9047241211,84416.06658935547,61473.98361206055,36055.54248046875,43104.283111572266,46347.52334594727,44123.08285522461,55571.62390136719,80472.74639892578,67646.84454345703,48859.78350830078,75508.44537353516,75030.52587890625,62176.54476928711,40477.54309082031
[TG(43:4)]_FA18:0,-0.10068968497910052,3.5849722145253478,0.12584210856050504,0.722782648707242,0.9993440762229833,TAG,41312.04284667969,38658.86279296875,34456.60241699219,32066.422088623047,38636.22268676758,55020.2239074707,49272.243713378906,39035.3427734375,51444.40417480469,72685.38513183594,50641.80334472656,35394.762298583984,33425.842346191406,37058.62274169922,40004.68283081055,42911.083068847656,54175.14356994629,43850.442932128906,34722.98254394531,56174.46438598633,58660.964263916016,48272.96334838867,28845.041931152344
[TG(43:4)]_FA18:1,-0.1668025649961645,4.005748370269439,0.34523946894043434,0.5568204016765406,0.9993440762229833,TAG,50863.70385742188,40529.982666015625,44364.4231262207,50060.80401611328,49235.24395751953,76944.58578491211,69924.94470214844,50264.64352416992,85212.6061706543,104662.4866027832,56882.60400390625,50830.38354492188,41041.74279785156,48217.36354064941,45537.283203125,47894.36349487305,67192.60488891602,57693.16397094727,55220.70372009277,123782.50842285156,79306.34637451172,69753.68521118164,28784.60217285156
[TG(43:4)]_FA18:2,-0.12075082514338363,3.839846913406885,0.18096983762910668,0.6705410988553758,0.9993440762229833,TAG,45300.68344116211,37201.52230834961,43477.62292480469,42498.20266723633,43701.04260253906,69990.12509155273,62913.76477050781,47030.68312072754,73827.68521118164,91485.88668823242,56657.66409301758,39706.00271606445,42813.48303222656,45185.88330078125,37397.24282836914,46451.063079833984,75562.4849243164,58764.50405883789,45840.54333496094,76747.08560180664,69594.70510864258,63708.68435668945,25692.42185974121
[TG(43:4)]_FA18:3,-0.10056340955628636,4.651117803337918,0.12553375484191065,0.7231085002395201,0.9993440762229833,TAG,85374.66595458984,76103.765380859375,69564.32513427734,69650.26470947266,85145.605224609375,130189.84924316406,110527.74609375,89054.12646484375,122536.548828125,141001.2894897461,99091.88708496094,61643.404541015625,85912.24627685547,79126.94577026367,69116.5444946289,95150.94677734376,137408.9090576172,104765.92706298828,78538.48547363281,103600.50790405272,114058.18762207033,112114.76779174805,43583.14306640625
[TG(43:4)]_FA20:4,-0.0782612149168159,4.872871020059865,0.07603459141296298,0.7827449239319555,0.9993440762229833,TAG,96082.126220703125,85101.5259399414,84022.72607421875,78826.02508544922,94844.2866821289,154150.55053710938,110811.3080444336,96444.90686035156,128177.40893554688,201605.2542724609,129005.80981445312,75041.12481689453,85348.16613769531,95606.34606933594,81039.765869140625,95419.86639404295,151469.5906982422,124663.04949951172,102606.84783935548,127145.88891601562,133330.9490966797,120920.40966796876,63667.48425292969
[TG(44:0)|TG(O-45:0)]_FA14:0,-0.17315921466211343,5.984082637509003,0.37205926674795364,0.541883925529431,0.9993440762229833,TAG,164910.08984375,141882.169921875,220416.87817382807,189574.61645507807,192258.7125244141,352936.96484375,263025.2199707031,188173.83178710935,438226.5324707031,319563.4631347656,228699.33642578125,190351.89111328125,170587.97241210938,156685.51025390625,134090.0499267578,225141.294921875,426322.9729003906,371457.8278808594,162481.95239257812,298658.3217773437,320622.9421386719,329334.3662109375,95614.7861328125
[TG(44:0)|TG(O-45:0)]_FA16:0,-0.21392323255937457,6.121583642250733,0.5676762075554507,0.45118380997963314,0.9993440762229833,TAG,170910.77124023438,183112.13427734372,189554.43334960935,155242.17163085938,214772.67431640625,402935.4091796875,315222.1433105469,194853.71484375,538937.9763183594,342730.7451171875,259728.99975585935,155178.5087890625,212675.59692382807,187665.234375,141162.8310546875,268415.2985839844,485766.1142578125,439507.09216308594,165217.53271484375,277562.89892578125,387993.509765625,403483.0478515625,106104.78759765624
[TG(44:0)|TG(O-45:0)]_FA18:0,-0.09301389685866361,5.4271253876509675,0.10739838030133342,0.743125708231761,0.9993440762229833,TAG,120398.80859375,116737.82861328124,115621.32788085938,113879.18798828124,138280.02978515625,235241.9587402344,209749.9747314453,149611.4112548828,261163.5791015625,233204.73706054688,172159.072265625,112114.70776367188,150620.91015625,132336.30981445312,116496.16870117188,148185.25024414062,226933.5947265625,199203.6337890625,117203.52856445312,186383.99243164065,199929.09326171875,180933.47241210935,89095.28625488281
[TG(44:1)]_FA14:0,-0.06189421017990442,5.999424558840591,0.047560586977169805,0.8273637422721951,0.9993440762229833,TAG,132090.82934570312,80377.7056274414,322476.8811035156,654109.3104248047,204293.28900146484,155650.85162353516,123125.89013671876,317860.2106323242,284262.1820678711,163855.37231445312,122855.52856445312,829676.2308349609,80961.34558105469,162166.31091308594,110537.42767333984,105404.28717041016,152648.23095703125,155181.1912841797,187153.9319458008,207550.37579345703,194844.89501953125,185134.6746826172,65254.60461425781
[TG(44:1)]_FA16:0,-0.1269919948014706,5.67660406889608,0.20016663094497744,0.6545863799348738,0.9993440762229833,TAG,148190.830078125,148159.31079101562,140949.57006835938,136842.568359375,152774.89013671875,240138.61694335935,231218.2158203125,179656.91235351562,346244.3427734375,231561.05444335935,203990.8369140625,131962.22973632812,158817.95068359375,146552.06958007812,126215.31005859376,186187.01293945312,263436.318359375,248184.359375,133307.109375,214763.55493164065,265066.078125,255496.27807617188,120223.98803710938
[TG(44:1)]_FA16:1,-0.27539167338754134,6.255220822239313,0.9402131236493005,0.3322230377368591,0.9993440762229833,TAG,183635.79223632807,176499.81286621094,215432.1540527344,155633.330078125,235430.61596679688,454575.44921875,326936.5231933594,203654.6540527344,575519.9636230469,382835.8081054688,301884.7819824219,159981.12939453125,225161.83520507807,213555.0563964844,160828.57055664062,320502.4030761719,546685.35546875,532161.25927734375,184166.47387695312,310931.4611816406,431548.97021484375,438565.6706542969,99202.86669921876
[TG(44:1)]_FA18:0,0.049522592036090496,4.7664121422581855,0.03044779969195588,0.8614780481370679,0.9993440762229833,TAG,88210.98553466797,67900.7251586914,72278.844970703125,68314.9644165039,84919.8257446289,146864.70947265625,133740.26928710938,107713.1278076172,199404.1962890625,191610.8135986328,117228.12719726562,62250.68426513672,89982.586181640625,75849.92578125,77077.44537353516,85080.885498046875,128268.00817871094,134464.48950195312,79657.52508544922,133185.26873779297,113547.94750976562,104745.06787109376,42495.68280029297
[TG(44:1)]_FA18:1,-0.09848129206080536,5.48076840478949,0.12039291093117299,0.7286087360890486,0.9993440762229833,TAG,134567.11010742188,115567.4287109375,117659.04833984376,116979.20874023438,150569.91015625,235109.7188720703,229188.4782714844,148362.23071289062,254845.1383056641,242421.83666992188,188427.2138671875,119131.10815429688,147745.63037109375,136782.70947265625,116387.72839355467,146066.19091796875,234958.97521972656,201358.67504882807,132231.6298828125,200139.61376953125,214552.39379882807,200122.33544921875,88575.68591308594
[TG(44:2)]_FA14:0,0.03585370839196863,4.135594871177209,0.015959225812821387,0.8994708449079741,0.9993440762229833,TAG,60948.28421020508,68331.70526123047,46317.30334472656,38824.762634277344,40946.343017578125,67174.22476196289,62748.86437988281,47565.9033203125,89276.386474609375,89333.92681884766,67807.3844909668,36467.96255493164,39609.32272338867,39170.46258544922,35598.92239379883,50493.98352050781,72506.504638671875,76363.16488647461,42394.60284423828,66026.284423828125,87086.66638183594,69318.9447631836,122163.10876464844
[TG(44:2)]_FA16:0,0.07051972847245444,4.242596959536846,0.06173598651650991,0.8037728874293641,0.9993440762229833,TAG,80360.10543823242,54560.94387817383,53695.86364746094,42005.02355957031,49158.28372192383,73226.8053894043,84414.40628051758,76993.28466796875,148324.75067138672,103863.7663269043,62483.62417602539,41180.66262817383,48327.68341064453,50620.18359375,36882.28271484375,62973.96420288086,77980.66418457031,94075.2274169922,46071.26388549805,81449.34533691406,93415.02795410156,78873.74609375,74138.00619506836
[TG(44:2)]_FA16:1,-0.15368811471479446,5.769431064121946,0.2931266137684361,0.5882238542236309,0.9993440762229833,TAG,151713.61083984375,147148.13012695312,163653.591796875,135609.72924804688,166712.89306640625,262305.4992675781,232995.5771484375,182040.13330078125,363348.5244140625,263094.6784667969,242561.81787109372,130213.32934570312,154353.111328125,159624.45166015625,143427.79028320312,223675.556640625,277050.45947265625,289223.4226074219,150030.51000976562,242957.69848632807,291382.2023925781,259613.34106445312,105462.44763183594
