lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_diencephalon,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,DOD94_F3_Female_WT_diencephalon,FAD184_F3_Female_WT_diencephalon,FAD184_F4_Female_WT_diencephalon,FAD185_M4_Male_WT_diencephalon,FAD189_M3_Male_WT_diencephalon,Blank_Blank_Blank_Blank_Blank
[TG(63:11)|TG(62:4)]_FA18:2,0.017918067155692236,4.100703483521223,0.0026746959798913394,0.9587538223927212,0.999804914534077,TAG,31742.08226013184,41255.74270629883,87906.34701538086,77673.18646240234,50641.30374145508,72236.82525634766,43603.04315185547,35647.92236328125,45946.0832824707,46975.80296325684,59863.58465576172,25004.141662597656
[TG(63:11)|TG(62:4)]_FA18:3,-0.02452048236742075,4.2580203013555815,0.005013500694985851,0.9435520943498951,0.999804914534077,TAG,35728.64227294922,44909.36328125,97024.0654296875,83221.06530761719,54781.58450317383,85446.22567749023,47473.28323364258,37810.30278015137,53839.3239440918,47105.16339111328,81851.10604858398,25163.701721191406
[TG(63:12)|TG(62:5)]_FA16:0,0.08597150171388697,3.335208706926999,0.061472357494153584,0.8041837733931219,0.999804914534077,TAG,36189.0422668457,22121.561477661133,41065.64291381836,32226.62225341797,30934.64227294922,43770.48289489746,30791.52265930176,21902.061630249023,23065.501693725582,25729.72201538086,30512.20205688477,14593.081016540527
[TG(63:12)|TG(62:5)]_FA16:1,-0.06218381616106358,3.3143869288349808,0.03226307585418908,0.8574514892274295,0.999804914534077,TAG,26568.822059631348,26580.98175048828,37428.00257873535,33767.842529296875,32682.76254272461,36182.12228393555,23035.201538085938,23503.22164916992,28869.12191772461,28156.06199645996,32606.16233825684,16553.621200561523
[TG(63:12)|TG(62:5)]_FA18:0,0.001465580040605387,4.269017947449648,1.7900616740007536e-5,0.9966242306718693,0.999804914534077,TAG,38063.04284667969,50610.68336486816,84418.906005859375,84322.82531738281,59624.44338989258,75093.14581298828,47697.04321289063,42639.48306274414,58068.4241027832,46215.50390625,61868.94415283203,33329.142501831055
[TG(63:12)|TG(62:5)]_FA18:1,0.04307918460478629,3.797675735689562,0.01545135678648657,0.9010749867886455,0.999804914534077,TAG,29763.242431640625,37047.9026184082,54505.08378601074,44842.82307434082,44355.02331542969,59164.24459838867,33541.022521972656,29019.502166748047,32629.98251342773,35654.542083740234,43367.06323242188,35349.28259277344
[TG(63:12)|TG(62:5)]_FA18:2,-0.015283306556268887,3.763807447161314,0.0019472157116737776,0.9648029578565455,0.999804914534077,TAG,30212.86239624023,34943.50248718262,53459.86389160156,51639.42427062988,42878.02334594727,57222.84448242188,34269.96243286133,30659.582077026367,36844.1032409668,35416.08264160156,43638.48321533203,25056.80155944824
[TG(63:12)|TG(62:5)]_FA18:3,0.05123418467106574,4.285506149775062,0.021852170571946772,0.8824810392531757,0.999804914534077,TAG,40219.5827331543,47166.863372802734,95160.007080078125,89384.48736572266,59353.32421875,84577.48593139648,47907.202880859375,40718.10287475586,53959.36404418945,51558.28359985352,68216.28479003906,25824.06181335449
[TG(63:13)|TG(62:6)]_FA18:0,-0.017398141883758225,3.7000926253028896,0.00252348525123125,0.9599356757868012,0.999804914534077,TAG,27829.622009277344,35302.78259277344,50941.74374389648,49955.46395874024,35884.96243286133,58399.784240722656,34343.102478027344,29252.16192626953,35233.34240722656,31219.86239624023,43406.54327392578,23869.04151916504
[TG(63:13)|TG(62:6)]_FA18:1,-0.030551273437670133,4.39783656363501,0.007783890567139906,0.9296967668971503,0.999804914534077,TAG,40686.66296386719,54408.06408691406,91456.66616821288,87812.94625854492,67929.724609375,85908.24572753906,53111.62377929688,49691.603515625,59342.90434265137,55739.12432861328,67679.8444519043,34068.02249145508
[TG(63:13)|TG(62:6)]_FA18:2,0.06942501726625229,3.896865792791631,0.04010537183557972,0.8412746976158708,0.999804914534077,TAG,29871.682159423828,36525.86260986328,59946.66403198242,56134.66401672363,46104.46322631836,65027.4446105957,33207.30242919922,31680.282333374023,39662.48274230957,34885.84240722656,43865.84310913086,38719.80252075195
[TG(63:13)|TG(62:6)]_FA18:3,-0.05760850450561456,3.981075891948603,0.02768990237655089,0.8678399456992932,0.999804914534077,TAG,31306.38250732422,39082.82269287109,63047.52423095703,58147.44400024414,46283.38320922852,70404.384765625,37095.402923583984,35289.6028137207,43551.78317260742,44915.62286376953,49821.04373168945,32819.342041015625
[TG(64:10)|TG(63:3)]_FA14:0,0.05833248653640495,4.231021795268237,0.028321908869941126,0.8663542412178998,0.999804914534077,TAG,63526.444595336914,49631.14422607422,57055.76484680176,43933.78274536133,134709.56997680664,45396.7825012207,41554.3625793457,60489.28411865234,31362.26243591309,75901.74391174316,45393.30313110352,14648.901107788086
[TG(64:10)|TG(63:3)]_FA18:0,0.004931012657606985,3.4540332585595133,2.0260531408666793e-4,0.9886433350627855,0.999804914534077,TAG,20307.50151062012,27651.941864013672,48945.663146972656,47470.26303100586,32786.722244262695,40908.70306396485,29567.94204711914,25960.84188842773,27982.34218597412,26963.16180419922,30290.54214477539,23955.98178100586
[TG(64:10)|TG(63:3)]_FA18:1,-0.07569672320928783,3.537660562673166,0.04782189311907814,0.8268976361840019,0.999804914534077,TAG,25331.621780395508,29566.06234741211,43785.42315673828,42957.002700805664,36772.34246826172,50437.00375366211,31066.84246826172,25980.501831054688,32132.422302246097,31673.68231201172,38888.2626953125,19630.88136291504
[TG(64:10)|TG(63:3)]_FA18:2,-0.03988173343335189,4.060734824010594,0.013266444803093691,0.9083024081741324,0.999804914534077,TAG,37095.92254638672,40326.5632019043,77320.20544433594,66776.40490722656,55804.32398986816,61327.943908691406,44812.5832824707,35881.36251831055,44710.30294799805,45843.36376953125,58553.48422241211,25076.461624145508
[TG(64:10)|TG(63:3)]_FA20:4,0.058583611158676836,3.8173198107321524,0.028564935929750845,0.8657874822871414,0.999804914534077,TAG,31629.622482299805,41505.282958984375,60165.24433898926,50371.48373413086,49671.68347167969,55073.404052734375,36133.2624206543,31228.202224731445,35944.302490234375,35945.80242919922,45210.20300292969,23599.40153503418
[TG(64:11)|TG(63:4)]_FA16:0,-0.08379786238083316,3.2276163218861735,0.05861123818365854,0.80870455341018,0.999804914534077,TAG,20694.10131072998,24077.201873779297,41648.982681274414,35904.7426071167,28674.46206665039,31790.30256652832,31198.922576904297,23269.701553344727,23304.24178314209,23039.30172729492,26185.062118530277,16736.100997924805
[TG(64:11)|TG(63:4)]_FA16:1,-0.05176257925405958,3.774024479793283,0.022352369229167834,0.8811535171637117,0.999804914534077,TAG,32902.86233520508,33973.64254760742,50617.80346679688,51412.70376586914,52277.10339355469,47913.64364624024,33515.88244628906,35715.782623291016,36643.902770996094,36979.74234008789,41744.82302856445,23980.641845703125
[TG(64:11)|TG(63:4)]_FA18:1,0.023908339409080798,3.566092260989202,0.004761104082188439,0.9449890191555234,0.999804914534077,TAG,22438.861709594727,32692.14227294922,47444.82360839844,52422.86358642578,37572.76248168945,46839.14300537109,34783.30252075195,24542.08178710937,27444.741806030277,29385.102111816406,39095.40246582031,22682.901611328125
[TG(64:11)|TG(63:4)]_FA18:2,0.004214425506951006,3.6050072056938953,1.4800387248214975e-4,0.9902934278268165,0.999804914534077,TAG,24676.74168395996,29055.181838989258,50110.143615722656,46596.02349853516,40455.7028503418,56977.38427734375,28025.022018432617,27009.702209472656,33841.64236450195,31405.12225341797,41691.48309326172,21766.24168395996
[TG(64:11)|TG(63:4)]_FA18:3,-0.031708606388804905,4.226675018902076,0.008384886154431115,0.9270404632963714,0.999804914534077,TAG,43819.983306884766,45627.283203125,83102.0463256836,70681.28482055664,62065.34484863281,75527.86532592773,49359.52368164063,43558.08351135254,47764.46334838867,55393.94369506836,60761.96405029297,26895.461853027344
[TG(64:11)|TG(63:4)]_FA20:4,-0.007270707052168561,4.0675548378098165,4.4063153973183944e-4,0.9832526553286111,0.999804914534077,TAG,35460.54248046875,42724.60299682617,76738.3256225586,62361.224182128906,55402.404052734375,70480.525390625,41019.942932128906,37101.74282836914,46746.58335876465,42922.60313415527,59709.18403625488,26083.60188293457
[TG(64:12)|TG(63:5)]_FA16:0,-0.001259489501652455,3.0914295490538746,1.3219097641403721e-5,0.9970990515603434,0.999804914534077,TAG,19196.62139892578,22866.92163085937,31657.76266479492,27074.661987304688,28393.52230834961,42261.16326904297,21242.861358642574,21317.401428222656,22100.22164916992,22289.481552124023,26498.621841430664,14477.440856933594
[TG(64:12)|TG(63:5)]_FA16:1,0.011242234753246866,3.4952573134255576,0.0010530074306416282,0.9741131286421029,0.999804914534077,TAG,25030.582000732426,27962.842010498047,48041.683013916016,47274.90310668945,44600.28298950195,41083.0632019043,32802.06214904785,28205.501861572266,29732.6817779541,27760.602020263672,32662.02230834961,15827.041046142578
[TG(64:12)|TG(63:5)]_FA18:0,-0.08470018568745437,3.556381949155522,0.059884105432416845,0.8066792104065681,0.999804914534077,TAG,21965.88156890869,33843.98245239258,49014.44316101074,38386.98280334473,38921.52279663086,47687.98376464844,29828.842239379883,28281.881896972656,33261.02224731445,29220.602264404297,40570.74301147461,21357.041442871097
[TG(64:12)|TG(63:5)]_FA18:1,-0.03894667702620241,3.508477715957423,0.012650518598888993,0.9104471682786907,0.999804914534077,TAG,23137.921508789062,32977.50244140625,42263.14260864258,35975.782653808594,35158.20225524902,45007.223205566406,28318.561965942383,24436.661712646484,29154.48170471192,30033.98217773437,35391.08265686035,28142.92189025879
[TG(64:12)|TG(63:5)]_FA18:2,0.04151280297872425,3.6904833334363847,0.014348563716566787,0.9046530761396974,0.999804914534077,TAG,25375.641662597656,32374.22241210937,56410.68389892578,58103.28321838379,35215.54232788086,55376.32423400879,36448.20251464844,28842.10174560547,33965.462478637695,30689.48225402832,35658.702575683594,25573.101837158203
[TG(64:12)|TG(63:5)]_FA18:3,-0.050780446146027634,3.822852062578296,0.021511944557630613,0.8833928874180512,0.999804914534077,TAG,31598.382415771484,36386.48251342773,57276.52458190918,48937.88366699219,46822.003326416016,60101.82498168945,35931.602783203125,32796.74221801758,38897.22261047363,37295.82266235352,48169.8635559082,23779.281829833984
[TG(64:12)|TG(63:5)]_FA20:4,0.02511666341194456,4.1518991838452886,0.005254714130387583,0.9422124352638399,0.999804914534077,TAG,33528.242279052734,46950.48361206055,84043.92608642578,69989.54476928711,56936.98406982422,79604.64566040039,46786.98333740234,38691.00289916992,46446.08334350586,44161.8231048584,62729.50473022461,26935.621826171875
[TG(64:13)|TG(63:6)]_FA16:0,0.011015324116868957,3.496186370699534,0.0010109299534519778,0.9746354346137214,0.999804914534077,TAG,22853.621780395508,26038.422073364258,46825.6827545166,39884.422943115234,37578.682525634766,55385.08404541016,26624.44187927246,25854.98181152344,30553.761795043945,26941.481826782227,38251.40272521973,22006.801513671875
[TG(64:13)|TG(63:6)]_FA16:1,0.064829104317334,3.388873100936438,0.03497316361583103,0.8516519045921189,0.999804914534077,TAG,25392.26190185547,27411.46174621582,36017.782638549805,37501.74266052246,40711.64289855957,49414.04373168945,24031.16177368164,26001.322036743164,27897.301834106445,26372.92202758789,32733.6224899292,16492.14112854004
[TG(64:13)|TG(63:6)]_FA18:0,-0.06184777199374243,3.3575364473109164,0.03191537067797867,0.8582135246526656,0.999804914534077,TAG,21186.54165649414,25959.361755371097,43801.023040771484,36496.40249633789,30729.822219848636,45008.62341308594,29017.04180908203,24666.94180297852,26435.761932373047,24684.84164428711,34712.98226928711,18084.721298217773
[TG(64:13)|TG(63:6)]_FA18:1,-0.0399432913987852,3.721738745962371,0.013306971335737217,0.9081630746015329,0.999804914534077,TAG,31017.18203735352,34902.48239135742,52425.04360961914,42628.32266235352,50640.10336303711,50330.08377075195,34786.882415771484,27512.702026367188,35623.422454833984,35827.26251220703,46567.18310546875,21801.48162841797
[TG(64:13)|TG(63:6)]_FA18:2,0.006333206353547854,3.5929060189116013,3.342102370709199e-4,0.9854143514314406,0.999804914534077,TAG,27371.58201599121,32479.52227783203,47028.5632019043,42767.16275024414,34389.58247375488,48980.88314819336,29838.842346191406,26533.501861572266,31812.902420043945,29597.162048339844,36837.74293518066,28105.282104492188
[TG(64:13)|TG(63:6)]_FA18:3,0.012861164135962925,3.9318321709232285,0.001378135262257274,0.970386738583732,0.999804914534077,TAG,30214.002075195312,36363.402435302734,67851.46514892578,67046.024658203125,47097.50338745117,63482.24475097656,39808.96293640137,33906.5622253418,41915.56329345703,38829.64276123047,46384.72302246094,27649.40167236328
[TG(64:14)|TG(63:7)|TG(62:0)]_FA16:0,0.054718389431719854,3.500695529516016,0.02492129545970556,0.8745633347809737,0.999804914534077,TAG,23981.04165649414,28876.442092895508,50511.02374267578,41587.14302062988,34247.9026184082,54791.90380859375,25918.261764526367,25595.06181335449,32519.52258300781,26920.842010498047,36802.32260131836,19611.86116027832
[TG(64:14)|TG(63:7)|TG(62:0)]_FA16:1,0.04198034869345966,3.854095169482728,0.014673772956806275,0.9035838302843139,0.999804914534077,TAG,28220.36199951172,35894.14227294922,67501.22491455078,57080.563873291016,51431.60409545898,63884.30514526367,32634.742065429688,34667.84240722656,39929.18258666992,36961.80247497559,47813.744049072266,22070.84149169922
[TG(64:14)|TG(63:7)|TG(62:0)]_FA18:1,-0.04920003478334449,3.446658555322836,0.02019224958871746,0.8870014640046854,0.999804914534077,TAG,25093.42170715332,28982.502166748047,42619.40316772461,36527.00271606445,35936.78259277344,46738.72360229492,28946.44204711914,25128.841598510742,29096.62210083008,29957.96200561523,35423.04299926758,18093.74133300781
[TG(64:14)|TG(63:7)|TG(62:0)]_FA18:2,-0.030269343660236037,3.732759095147352,0.007640388508775686,0.9303461646934124,0.999804914534077,TAG,26681.52188110352,36045.762268066406,53433.74369812012,44482.82318115234,45737.02334594727,59364.24409484863,31437.58242797852,29292.70205688477,39550.0424194336,33033.12202453613,46150.783111572266,23421.74137878418
[TG(64:14)|TG(63:7)|TG(62:0)]_FA18:3,-0.0178616032445011,3.7714227334622694,0.0026597538053376724,0.9588690921290273,0.999804914534077,TAG,28600.622283935547,35895.92248535156,52329.94398498535,44115.763122558594,42362.22286987305,60267.104400634766,32674.44274902344,29156.88212585449,38131.80258178711,33446.282165527344,43576.32345581055,31820.362548828125
[TG(64:15)|TG(63:8)|TG(62:1)]_FA14:0,0.024918639695086967,3.344815370971647,0.005171721049634925,0.9426698081779303,0.999804914534077,TAG,24673.0418548584,25184.941864013672,32349.54208374023,30375.28205871582,57761.12380981445,35320.10238647461,20661.34146118164,27084.18170166016,23743.50170898437,29779.54229736328,32957.96224975586,17481.861236572266
[TG(64:15)|TG(63:8)|TG(62:1)]_FA18:0,-0.026062305059152892,3.9150101211523642,0.005663818285370326,0.940009164418647,0.999804914534077,TAG,27058.941772460938,35554.50276184082,76096.70513916016,69576.6644897461,42991.80340576172,64027.1037902832,39472.4821472168,31401.522064208984,41396.46292114258,35844.56262207031,61717.544189453125,20883.001495361328
[TG(64:15)|TG(63:8)|TG(62:1)]_FA18:1,0.042102545077685884,3.999221084753935,0.014759515676814772,0.9033039271819949,0.999804914534077,TAG,29742.92222595215,41830.92283630371,81566.6657409668,67290.004150390625,51570.42395019531,67216.84494018555,38344.0231628418,31333.382232666016,45228.22290039063,40222.22311401367,61233.564025878906,22234.021423339844
[TG(64:15)|TG(63:8)|TG(62:1)]_FA18:2,0.003298139872687348,3.56580618741864,9.06443856365513e-5,0.9924036676868375,0.999804914534077,TAG,24985.321731567383,30978.162017822266,51458.72332763672,42780.74285888672,35569.54248046875,55597.704498291016,31413.042205810547,26028.941772460938,31891.58235168457,28984.041946411133,40545.10270690918,19466.641326904297
[TG(64:15)|TG(63:8)|TG(62:1)]_FA20:4,0.06220945483736158,4.675805792535213,0.0322095692982316,0.8575684780383503,0.999804914534077,TAG,65462.78448486328,71657.705078125,103544.78778076172,92572.0870361328,76900.6655883789,87628.2671508789,59310.24444580078,57677.544006347656,65274.804443359375,66209.00451660156,71632.50494384766,58821.60412597656
[TG(64:16)|TG(63:9)|TG(62:2)]_FA16:0,0.06696867399855021,3.2859250493167718,0.03731706919938915,0.8468209267320475,0.999804914534077,TAG,18235.76130676269,22283.6014251709,52087.84425354004,36392.34255218506,29304.46221923828,40771.64270019531,24635.161575317383,19953.021423339844,24110.881439208984,22756.121688842773,31887.461959838867,22002.4814453125
[TG(64:16)|TG(63:9)|TG(62:2)]_FA18:0,-0.0017736792108090566,3.915849219216052,2.621899534460681e-5,0.9959144908554143,0.999804914534077,TAG,32162.96237182617,38799.9231262207,75057.72595214844,62399.92361450195,43413.80307006836,58397.163818359375,41498.682861328125,32823.80221557617,38373.98257446289,40059.70275878906,51856.98394775391,22810.321502685547
[TG(64:16)|TG(63:9)|TG(62:2)]_FA18:1,6.020022299072241e-4,4.023984923775628,3.0202122758282712e-6,0.9986133764332523,0.999804914534077,TAG,29510.00225830078,41650.442810058594,76627.7651977539,71621.60531616211,49565.583557128906,73711.98501586914,41975.76307678223,31821.54208374023,45256.04299926758,40802.04296875,65246.884765625,21235.861541748047
[TG(64:16)|TG(63:9)|TG(62:2)]_FA18:3,-0.041312787062230745,3.770533689613486,0.014235568056051306,0.9050274639498949,0.999804914534077,TAG,29033.782165527344,37133.40246582031,57248.62396240234,47121.38325500488,41213.28308105469,61428.20477294922,34300.522216796875,30721.56234741211,36968.54284667969,34210.20251464844,51124.64364624024,22049.201538085938
[TG(64:17)|TG(63:10)|TG(62:3)]_FA16:0,-0.04585069341862441,3.128514223448573,0.01753444383820124,0.8946539256369008,0.999804914534077,TAG,17421.92124938965,20647.10140991211,32897.82232666016,30817.182067871097,31022.582229614258,34242.522399902344,22325.281539916992,19703.40148925781,23820.841918945312,20498.56161499023,26597.381561279297,21835.301208496097
[TG(64:17)|TG(63:10)|TG(62:3)]_FA16:1,0.050958264404748266,3.5811366647459506,0.021616018399072345,0.8831131793861964,0.999804914534077,TAG,23245.64172363281,28152.882232666016,58177.26473999024,51214.94421386719,35945.84243774414,51983.78359985352,29731.00177001953,25929.54168701172,31732.70227050781,27320.38195800781,41751.40316772461,21714.40170288086
[TG(64:17)|TG(63:10)|TG(62:3)]_FA18:0,-0.08734373195105592,3.5558817197379535,0.0636832116063033,0.8007664259393518,0.999804914534077,TAG,25788.74169921875,30929.60223388672,45767.94299316406,41142.52294921875,34855.302673339844,46112.88276672363,30155.862548828125,27567.861846923828,31303.682189941406,32421.982360839844,37146.18237304688,24173.081466674805
[TG(64:17)|TG(63:10)|TG(62:3)]_FA18:1,-0.03256123216025678,4.0255085318132595,0.008841894560362107,0.925084254299452,0.999804914534077,TAG,33363.90200805664,40732.422790527344,74930.64520263672,69228.68458557129,49520.86358642578,67690.50466918945,43757.46276855469,31785.822387695312,45082.86340332031,44046.28321838379,61986.124420166016,22260.961380004883
[TG(64:17)|TG(63:10)|TG(62:3)]_FA18:2,0.02931465982712992,4.097890308326948,0.0071573794302821625,0.9325783680218104,0.999804914534077,TAG,32711.142486572266,40585.00274658203,88185.22686767578,78582.96520996094,52085.92333984375,74439.90539550781,41915.942779541016,32971.36245727539,49471.90347290039,39525.16259765625,71900.26544189453,21409.9815826416
[TG(64:17)|TG(63:10)|TG(62:3)]_FA18:3,0.06859276153103443,4.269360178890969,0.0391520854037708,0.84314766926788,0.999804914534077,TAG,38040.14254760742,48736.903228759766,101883.3869934082,79237.36573791504,59061.92376708984,86914.78591918945,44485.42330932617,39073.58270263672,57110.3236694336,45057.503326416016,72874.98617553711,25777.481842041016
[TG(64:17)|TG(63:10)|TG(62:3)]_FA20:4,0.062418946055109815,4.436803976281056,0.03242642373459148,0.8570949572796017,0.999804914534077,TAG,42841.60339355469,56623.42385864258,106761.80767822266,93081.44595336914,75607.74542236328,84402.94595336914,51239.88340759277,48494.02349853516,62804.84494018555,51305.28393554688,73387.58522033691,31104.522399902344
[TG(64:6)]_FA16:1,0.04621086307506042,4.681446955447468,0.017779653705360943,0.8939242036722898,0.999804914534077,TAG,47614.98315429688,61953.18411254883,118684.94790649414,115155.40823364258,103189.42724609376,89282.885498046875,58130.64434814453,58678.98376464844,75908.16471862793,63420.68389892578,79081.88494873047,44214.002838134766
[TG(64:6)]_FA18:1,-0.0409475038471187,3.5658175933401295,0.013984471671619758,0.9058648526563725,0.999804914534077,TAG,39199.94239807129,32482.06239318848,44268.602935791016,36999.60285949707,37628.322814941406,38725.24252319336,35345.74235534668,25451.361846923828,30717.38214111328,33288.18240356445,37975.4026184082,17203.181198120117
[TG(64:7)|TG(63:0)]_FA14:0,0.062443099304137224,3.897760259284593,0.03245011813760357,0.8570433176504492,0.999804914534077,TAG,46416.743591308594,32856.822341918945,32776.76208496094,34478.62271118164,127764.65020751952,40735.28289794922,29722.36166381836,38444.842681884766,29376.481857299805,64203.60409545898,39605.78225708008,14848.600997924805
[TG(64:7)|TG(63:0)]_FA16:1,-0.02733039742599899,3.5990486190346074,0.006228315239098947,0.9370965129730162,0.999804914534077,TAG,27780.162185668945,30036.082077026367,40352.62322998047,37457.902923583984,62520.823638916016,49767.46380615234,29936.402046203613,32447.602157592773,30382.9022064209,35875.6828918457,37309.84233093262,16346.72117614746
[TG(64:7)|TG(63:0)]_FA18:2,-0.05626774138435553,3.5630116554037143,0.026414187359819152,0.870892898898187,0.999804914534077,TAG,32492.002395629883,30599.88236999512,48372.14323425293,37191.7223815918,40443.72262573242,41732.70327758789,33788.802825927734,26119.92185974121,30991.12225341797,30846.12243652344,40523.7229309082,19156.94123840332
[TG(64:7)|TG(63:0)]_FA20:4,-0.01708684320779108,3.756380544985556,0.00243398953898577,0.9606519453677621,0.999804914534077,TAG,28518.242065429688,31813.56234741211,54997.643951416016,49734.02346801758,45651.08337402344,59487.80416870117,31870.24237060547,30897.882263183597,37256.64263916016,35387.68246459961,43875.90307617188,26025.30172729492
[TG(64:8)|TG(63:1)]_FA14:0,0.060856845056979636,3.8912163902265746,0.030823382222934015,0.8606350007881243,0.999804914534077,TAG,61101.943908691406,36692.10220336914,33012.3024597168,32262.88212585449,95687.2059326172,38565.28259277344,26671.862228393555,39886.54252624512,29872.4020690918,61030.62469482422,41550.86227416992,17208.94123840332
[TG(64:8)|TG(63:1)]_FA18:3,-0.06965760540275381,3.745181524210727,0.04049237042289633,0.8405209542504564,0.999804914534077,TAG,36478.44268798828,34618.52261352539,51795.103439331055,43218.54316711426,46223.96353149414,51828.90383911133,36455.50263977051,30974.281951904297,37017.702728271484,36592.14256286621,45808.88305664063,19146.72152709961
[TG(64:9)|TG(63:2)]_FA14:0,0.02588533660556895,3.4791016178837637,0.0055807580956752645,0.9404498496961449,0.999804914534077,TAG,37688.58271789551,27533.062042236328,35055.60256958008,27617.08184814453,62896.1047668457,32906.74234008789,21602.601776123047,32691.82249450684,24558.30152130127,37682.04331970215,32921.342628479004,15236.540985107422
[TG(64:9)|TG(63:2)]_FA16:0,-0.039065485252828144,3.379221782205103,0.012727649406258479,0.9101757319871969,0.999804914534077,TAG,19478.78117370605,25726.22203063965,41869.96301269531,40368.70260620117,31011.521850585938,43091.70333862305,32040.562477111816,23141.701629638672,24905.841705322266,25029.961532592773,29706.24186706543,24473.58168029785
[TG(64:9)|TG(63:2)]_FA18:0,0.024055273991517297,3.4358646884009216,0.004819720182013043,0.944651962925847,0.999804914534077,TAG,23233.64151000977,29232.64193725586,44836.483169555664,40721.34280395508,38808.86276245117,45338.38342285156,29253.921997070312,24565.841583251957,28758.92202758789,26786.20184326172,34594.28227233887,17132.201164245605
[TG(64:9)|TG(63:2)]_FA18:1,-0.0699926762249643,3.977002927849299,0.040884116232859924,0.8397617722392329,0.999804914534077,TAG,33165.44219970703,43276.32269287109,65891.88491821289,59185.00421142578,52849.06326293945,60695.02474975586,44509.26364135742,34885.422302246094,41172.06265258789,46579.72314453125,51861.883239746094,22953.64169311523
[TG(64:9)|TG(63:2)]_FA20:4,-0.0020450626264445024,4.448179295830878,3.485785623524862e-5,0.9952892736591996,0.999804914534077,TAG,40762.02276611328,54956.28387451172,106077.78720092772,88565.26734924316,75165.24514770508,81112.42608642578,52114.72366333008,50703.4031829834,64617.824645996094,55782.30368041992,66609.00486755371,37963.78251647949
[TG(65:0)]_FA14:0 | [TG(66:7)]_FA14:0,-0.03766450142292679,2.9101717445841895,0.011829815373260999,0.9133889209566084,0.999804914534077,TAG,16381.041175842283,18994.101303100582,27048.801864624023,22021.101593017574,31680.642456054688,27378.002029418945,15905.841171264648,19153.281326293945,18420.52146911621,20766.941452026367,23404.40161895752,17858.581146240234
[TG(65:0)]_FA14:0 | [TG(66:7)]_FA14:0_2,-0.06570438849493664,2.905342735935427,0.03601892904134729,0.8494764072853196,0.999804914534077,TAG,16214.54125213623,19511.481338500977,22502.241729736328,22490.321533203125,31493.74201965332,27108.801986694336,15114.161140441896,20008.68147277832,18474.72132110596,21660.24137878418,21591.38146972656,19157.261352539062
[TG(65:12)|TG(64:5)]_FA16:0,-0.039451515738779794,4.442304367075956,0.012981990112677977,0.909286516714151,0.999804914534077,TAG,38241.14263916016,52208.68357849121,99635.54745483398,93196.88690948486,73790.76431274414,71207.3451538086,50609.463638305664,49556.76332092285,63717.063385009766,55398.24383544922,65626.52522277832,47952.02320861816
[TG(65:12)|TG(64:5)]_FA18:2,-0.02559576621178733,3.401605896015296,0.005462435499111962,0.941083358519975,0.999804914534077,TAG,19999.9813079834,27871.02212524414,40427.44296264648,43233.92266845703,33604.14270019531,45074.1432800293,24724.781799316406,23527.001693725582,32531.442169189453,25773.3818359375,33697.54261779785,20506.40154266357
[TG(65:12)|TG(64:5)]_FA18:3,0.04756873323745473,3.9385147329222487,0.018838156417928076,0.8908314804041119,0.999804914534077,TAG,26913.382080078125,33532.64221191406,72609.44485473633,63406.38415527344,43409.943359375,69765.56559753418,37531.08242797852,30551.422241210938,41236.32261657715,36525.74249267578,47313.14326477051,36695.382568359375
[TG(65:12)|TG(64:5)]_FA20:4,6.505795021232895e-4,3.87094997763618,3.5272618106318987e-6,0.9985014934198398,0.999804914534077,TAG,27852.242065429688,36196.60272216797,75072.06590270996,55981.86367797852,49718.18339538574,61061.90390014648,35889.98229980469,31646.24249267578,40943.98287963867,34776.52235412598,57109.74407958984,20934.881553649902
[TG(66:0)]_FA18:0,-0.031489125697698406,3.2833147159225216,0.008268261221076045,0.9275482284512935,0.999804914534077,TAG,20590.66146850586,27116.36228942871,38646.44276428223,35192.16246032715,28582.682022094727,41591.4228515625,25604.641845703125,24162.341705322266,25598.0216217041,23333.381759643555,31003.882263183597,18355.481216430664
[TG(66:1)]_FA14:0,-0.022161329154141304,2.8779305240424957,0.004094247890691349,0.9489811273614892,0.999804914534077,TAG,16754.661128997803,18764.24115371704,26930.48168182373,22268.48147964477,37657.422370910645,25036.541534423828,15957.201206207275,18576.68141937256,20420.861305236816,20844.921424865723,23057.2615814209,12264.84088897705
[TG(66:1)]_FA16:0,0.0160023840327113,3.2755933923702805,0.002133085988646144,0.9631625239045608,0.999804914534077,TAG,18319.041164398197,19496.841312408447,27403.22196960449,26357.84198379517,21593.30173110962,38510.06252288818,18671.60117340088,16831.781269073486,20205.62134170532,18481.881435394287,26049.701805114742,53765.94429016113
[TG(66:1)]_FA18:0,-0.06216421407807523,3.2764222989564864,0.03224243927324011,0.8574965979775225,0.999804914534077,TAG,19600.16146850586,24823.90187072754,37345.82248687744,34094.222732543945,28331.92179870605,43266.36329650879,24323.40177154541,24141.48161315918,24308.16185760498,22997.861640930176,33650.902420043945,20574.561630249023
