lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_cerebellum,FAD185_M1_Male_5xFAD_cortex,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M1_Male_5xFAD_hippocampus,FAD185_M3_Male_5xFAD_cerebellum,FAD185_M3_Male_5xFAD_cortex,FAD185_M3_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_hippocampus,FAD189_M1_Male_5xFAD_cerebellum,FAD189_M1_Male_5xFAD_cortex,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M1_Male_5xFAD_hippocampus,FAD189_M2_Male_5xFAD_cerebellum,FAD189_M2_Male_5xFAD_cortex,FAD189_M2_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_hippocampus,DOD93_F4_Female_5xFAD_cerebellum,DOD93_F4_Female_5xFAD_cortex,DOD93_F4_Female_5xFAD_diencephalon,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F4_Female_5xFAD_cerebellum,DOD94_F4_Female_5xFAD_cortex,DOD94_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_hippocampus,Blank_Blank_Blank_Blank_Blank
[TG(52:8)|TG(51:1)]_FA18:3,-2.736757118475556,6.622720989961642,150.485008055709,1.3581558783269208e-34,9.130768790335362e-33,TAG,117496.46719360352,133044.1290283203,139417.79043579102,144048.47119140625,199100.95336914065,266848.8624267578,137125.07153320312,128617.65014648438,303151.5452270508,287355.30212402344,131953.3494873047,101294.80725097656,213068.6142578125,160431.53057861328,116191.38861083984,123401.98846435548,977212.87548828125,886652.602142334,419363.6278076172,326570.6632080078,682056.489440918,909353.4981079102,705225.926574707,1064266.399230957,36916.682678222656
[TG(46:6)]_FA22:6,-2.7346794430994628,7.7789723908577635,150.266265977986,1.516214547054486e-34,9.985355802744544e-33,TAG,260200.8756103516,420024.0667114258,189537.4917602539,391530.60232543945,414650.7884521485,319237.505065918,197398.21508789065,327047.94244384766,179406.05242919922,565777.4880065918,942643.1260986328,390501.046875,274010.4987182617,522936.0169067383,319564.2017211914,310354.959564209,1658875.1347351074,1071262.3357543943,2643381.906982422,901643.7282714844,2114808.801147461,1849506.6895446775,1395819.6794433594,1440253.7862548828,48950.82318115234
PC(22:1),-2.7327793516753762,7.842051938353483,150.06485689578676,1.677967627319832e-34,1.0829603066722197e-32,PC,368357.5267333984,438398.8709716797,420061.4462890625,491123.11560058594,447573.7890625,382454.0256347656,330137.50732421875,397054.2487792969,426585.9294433594,383037.4649658203,387008.828125,361428.70471191406,289120.0817871094,434667.2119140625,258722.79809570312,404476.8093261719,1877391.8325195312,1782454.3083496094,1294980.8095703125,1340169.357055664,1738733.3217773438,2136853.821533203,1780534.8310546875,1924378.427001953,94402.546142578125
LPE(20:3),3.3450249138018675,3.1525003093965114,145.8383414336222,1.40825797725071e-33,8.91068331880008e-32,PE,103445.78802108765,154099.91077041626,152708.03170776367,118867.42853164671,83106.7262916565,44359.44305801392,103787.7872505188,77489.36529541016,46858.88328170776,28154.30215072632,54969.74362564087,7855.660625457764,2524.6801681518555,4231.86022567749,9953.24084854126,2019.980136871338,2057.74015045166,3510.120292663574,11133.740592956545,2451.740146636963,3075.56018447876,2667.400157928467,3423.660217285156,2885.7402000427246,2059.740146636963
LPE(O-20:0),-2.664861670193187,3.228037695289572,142.90170048444563,6.176233134026433e-33,3.8328277545198654e-31,PE,18378.181617736816,3031.7202224731445,4368.780349731445,3320.9802436828613,4710.920375823975,48357.28333282471,3315.66019821167,3483.100212097168,4372.40030670166,5333.160308837891,4267.680324554443,44338.2635307312,18221.940914154053,24463.581520080566,7879.760631561279,31073.06190109253,79994.46569824219,72026.62451171875,44889.063049316406,64662.78494262695,83333.76580810547,46864.76351928711,55833.224060058594,49105.46362304688,56186.56405639648
[TG(46:5)]_FA22:5,-2.6311356416505913,7.600750910269314,139.44730483832245,3.5162281887426195e-32,2.1409185594476287e-30,TAG,232627.91766357425,392258.10443115234,179271.07202148438,331557.5242919922,395081.2926635742,302665.09765625,196629.83270263672,312750.70404052734,161782.41192626953,578733.84375,859351.6818237305,371034.56719970703,239497.73651123047,484456.9119873047,288907.1405029297,303534.88412475586,1448563.830444336,877289.4390563965,2253906.1257019043,793609.6333618164,1751817.964416504,1646200.6027526855,1279753.5612182615,1286781.0409545898,48261.743408203125
[TG(52:5)]_FA16:1,3.237316266931167,11.213367042154694,138.45427913685785,5.797491760224143e-32,3.464538131526539e-30,TAG,4311219.927612305,6939905.562011719,2812605.356201172,1145394.4672851562,22756955.450195312,52519768.52233887,13118733.21484375,4005388.576660156,59299441.791015625,58937981.88745117,13869488.4453125,2926417.892700196,22583279.70800781,5971475.83215332,4966075.661621094,1683229.173828125,882769.27880859375,2049512.349243164,435152.3568725586,603821.8045654297,3639639.55871582,952193.951171875,734443.79443359375,768402.5137939453,94951.92645263672
[TG(51:4)]_FA16:0,-2.613042613499994,6.00316295549511,137.58796012109997,8.968149281504625e-32,5.261857769348259e-30,TAG,82217.06555175781,121425.30828857422,107678.84735107422,107664.56826782228,128541.32766723631,169740.51239013672,96780.5066833496,103271.36825561523,160139.85214233398,187372.45220947263,114919.3878173828,103905.76654052734,94589.88732910156,140507.44952392578,78458.086181640625,81494.88568115234,607588.6513977051,571481.9776611328,260201.7162475586,217770.43780517575,432736.7469482422,600266.6621704102,479213.5574951172,642144.8049926758,23257.22166442871
[TG(52:4)]_FA16:0,3.174048573491117,11.067334677708144,134.11156646078558,5.164999169960623e-31,2.976330771689809e-29,TAG,4344533.141845703,6648161.799194336,2829650.803955078,1077039.3637695312,21466997.586914062,49522538.92163086,11294375.028320312,3815947.595214844,50693618.10070801,54317168.25537109,12653907.200195312,3212579.6696777344,17195213.707763672,5562128.345581055,4698419.847167969,1615988.9428710938,845229.97998046875,2005314.5098876955,443358.6895751953,577962.2185058594,3188101.8751220703,873643.4839477539,725780.5703125,787259.5095214844,62756.04425048828
[TG(53:9)|TG(52:2)]_FA18:0,3.1456395019866625,12.353195185469193,132.1728377797494,1.3714375675105051e-30,7.764261456765614e-29,TAG,11335862.190429688,12296018.586914062,4949001.652832031,1495332.974609375,64330537.515625,118441144.1821289,37320333.271484375,8129493.1650390625,114566325.625,112821713.51171876,27700802.23291016,5101279.340332031,63198652.50048828,12085736.081542969,9900169.21875,3960041.5444335938,1481805.4897460938,3212028.209472656,822806.02734375,686716.666015625,15293621.061279297,1549781.005859375,873015.75732421875,554253.4365234375,202028.53369140625
FA(40:6),-2.554325029937661,9.2777668577129,131.63761145918397,1.795838141540553e-30,9.991671866812699e-29,FA,417536.3501968384,868212.7740859985,89617.28675842285,1251544.7256774902,622508.4150009155,725075.2012519836,142826.68924331665,471881.0527305603,229334.1545677185,2022528.7970848083,6586470.926647186,1385945.374507904,890106.0229148865,627071.0839424133,1260101.501865387,1048147.0240325928,4607501.500595093,1030878.4655036926,10212013.435913086,2990737.5177497864,4724593.561050415,7492738.406417847,1443341.0762557983,2855790.9109420776,13028.760856628418
[TG(54:6)]_FA20:4,3.1329152010383394,12.866729915543955,131.3065180054027,2.12178832967754e-30,1.1605103287914274e-28,TAG,15362624.05078125,18164994.14013672,7209395.051269531,2471274.7690429688,92057876.25,161222489.4267578,51856425.2265625,11461275.055664062,166441766.43359375,154812984.7680664,42965502.7109375,7337921.454101562,93883346.92871094,17393409.56982422,17849353.150390625,5548770.373046875,2110188.874023437,4665381.206542969,1073539.5356445312,935157.3583984376,22474602.60839844,2163280.920898437,1167793.650390625,743648.5947265625,240371.81713867188
PI(36:3)|PI(P-37:2),3.1174850819007984,11.246151759577343,130.25780172125388,3.598682314921804e-30,1.93549130504211e-28,PI,4428727.073242188,5443784.540649414,2147870.8178710938,630803.6973876953,29083947.72460937,66877751.630615234,10330258.842285156,3184005.4140625,59990527.765625,53845530.97094727,9342740.931274414,1947539.044555664,24984236.60632324,5091914.101928711,4712844.533203125,1350169.4668579102,801466.2474365234,1627616.6072387695,433730.9520874024,410047.82958984375,6122424.718505859,910409.1173095704,533664.1588134766,560561.782043457,65510.98474121094
[TG(51:5)]_FA16:1,-2.5208617592600713,6.0570908317093455,128.29020388258914,9.697455893140416e-30,5.130113142158053e-28,TAG,90573.98626708984,129588.1294555664,123270.80853271484,111850.78784179688,134848.52990722656,172984.63201904297,111816.70697021484,112924.3077392578,173762.0926513672,204438.57611083984,124748.08923339844,98638.42639160156,111723.44750976562,158557.63146972656,88118.74618530273,96466.1260986328,612788.1018066406,583310.2608032227,268795.9761047363,221856.45794677731,437265.8347167969,602303.0269165039,492835.5946044922,668553.8033447266,26470.341918945312
DG(39:8)|DG(O-40:8)|DG(38:1)_C18:0,-2.5117177321059923,2.5818500124405035,127.33291819316287,1.570838917876863e-29,8.175963206433285e-28,DAG,9114.200706481934,2599.5601921081543,15996.761138916016,2607.9201698303223,2600.08016204834,17425.621128082275,2603.220165252685,3412.500217437744,2605.700183868408,2609.660179138184,2604.920196533203,31686.66216278076,4099.680240631104,2743.28018951416,34815.582458496094,2603.78018951416,48004.94350814819,47717.70327377319,29419.46211242676,46617.60344696045,43194.36309051514,9636.46070098877,46015.503257751465,3479.9002265930176,62609.46417236328
[TG(55:7)|TG(54:0)]_FA20:4,3.0621758730587576,7.5232412525259695,126.5132256374909,2.3741422463605397e-29,1.2160884173024541e-27,TAG,393652.407043457,463901.1948852539,239511.59512329104,144877.43212890625,1962009.960021973,4444767.128631592,1101151.716796875,355889.10369873047,3864046.883544922,3785899.141967773,866354.2646484375,249965.39971923828,2076258.553833008,567229.781829834,489438.41192626953,204807.27276611328,92148.38653564452,121251.6693725586,64009.9045715332,88734.7265625,220382.31634521484,97706.6278076172,87954.84674072266,74404.0648803711,38433.022720336914
[TG(54:8)|TG(53:1)]_FA20:4,3.0295551105810623,7.492699315782507,124.31932089425027,7.172118406757132e-29,3.616316577907073e-27,TAG,355486.12158203125,478613.1102294922,200923.87396240237,101075.44653320312,1534904.373046875,3648259.3993225098,872797.7036743164,267412.642578125,4275439.033691406,4366959.152954102,949319.4505615234,197986.93408203125,2373835.8555908203,533017.883972168,471824.1096191406,176710.41213989258,83432.84539794922,134601.81024169922,58619.96395874024,68713.14437866211,276108.18002319336,93212.947265625,74324.72521972656,68926.80484008789,30783.98208618164
LPC(12:0),-2.4693435773423507,6.019319439886059,123.2127556465266,1.2526978839222169e-28,6.219163186795375e-27,PC,121413.3895263672,128387.22900390624,114545.72912597656,154140.75244140625,173281.71142578125,113818.24768066406,122554.48840332033,121968.24963378906,111105.7075805664,110524.7274169922,113070.66723632812,120525.78924560548,113935.80798339844,122477.32891845705,128153.42895507812,122555.30725097656,493852.76037597656,462708.43225097656,377834.408203125,340645.20251464844,479023.63415527344,553230.1634521484,461279.8732910156,536952.68212890625,53912.94366455078
[TG(57:12)|TG(56:5)]_FA18:2,2.9846708802416506,9.720131098611866,121.31877875045757,3.2540866908573844e-28,1.5910511744540574e-26,TAG,2276504.5861816406,3050178.5345458984,1952659.9949951167,986785.0477294922,8441733.1611328125,16995880.77380371,5242910.946044922,1827373.2243652344,16960404.431640625,18438864.83972168,5251584.755859375,1966623.3892822263,8046625.0693359375,2618191.253051758,1969789.5361328125,1128849.8087158203,375341.6654663086,843120.9981689453,280421.6361694336,367228.7813110352,1071100.0213623047,362570.4654541016,390303.39025878906,435296.4709472656,49453.223205566406
[TG(56:6)]_FA18:3,2.9545288806453596,9.796899603344935,119.3129481378346,8.94441838020349e-28,4.308005688495024e-26,TAG,2530410.805053711,3421135.651245117,2126993.405151367,963326.6995849608,9094665.759765623,18540212.509277344,5175219.840942383,2037285.465576172,18007226.74346924,19625568.734375,5452877.479980469,2155321.834960937,7378789.3828125,2670460.613220215,2006515.9050292969,1212652.810119629,427285.1746826172,891091.2254638672,317370.40368652344,383316.9846191406,1122193.3670654297,370051.88818359375,443107.2315673828,468013.7932128906,77564.0658569336
DG(40:10)|DG(39:3)_C18:0,2.9508584075818565,4.455691520689451,119.0483983059807,1.0220511063092183e-27,4.850233705970364e-26,DAG,21454.76149368286,162299.21299362183,21008.58154296875,20237.28147506714,18276.901279449463,14495.061027526855,19755.66139984131,14984.681056976318,15597.841064453123,16362.201206207275,15612.34119796753,11934.500816345217,15486.941066741943,1000045.3145713806,1184083.7992134094,15891.101108551024,3283.4002380371094,4340.680313110352,9019.840648651125,9179.820682525637,48637.26238250733,12429.50089263916,9125.020694732666,13922.361011505129,3224.120246887207
[TG(57:10)|TG(56:3)]_FA18:0,2.945291413614879,9.52363897111996,118.69985233500483,1.2183857479034939e-27,5.69816059200663e-26,TAG,2024598.7119140625,2812167.376220703,1747088.8176269531,731171.4381103516,7224117.029296875,15283537.65197754,4424058.561279297,1658019.0948486328,15068046.932128906,16527461.751342772,3966932.4439086914,1797301.6671142578,6642723.069702148,2312920.196533203,1574035.2817382812,979512.8357543944,354124.04736328125,746420.4553833008,255501.9771728516,323657.72424316406,898084.76513671875,327259.2608642578,378215.46520996094,396806.0255126953,43386.563079833984
DG(36:7)|DG(35:0)_C16:1,-2.4195416455852046,8.928076147394851,118.38969286248539,1.4246035489588339e-27,6.567422360700224e-26,DAG,3194.140235900879,22209.7614364624,2928.8402137756348,152685.56927490234,222885.69778823853,343761.58837127686,7936.96053314209,518621.48693466187,17909.121170043945,107084.86680984496,294905.582447052,322797.7469177246,97497.04642105104,40897.40303039551,2562404.407539368,88452.60580444336,213903.95594406128,3829808.881164551,578493.0541343689,1551640.8192634585,1771518.3978233335,299031.7415962219,594528.4251785278,423112.9627189636,15056646.359405518
PI(36:4),2.9379144984512338,10.47220629001088,118.21114817536386,1.5587875097512561e-27,7.084799005587752e-26,PI,2944645.1462402344,5515099.262390137,2338611.46875,818027.657043457,13686428.889160156,31455354.81634521,5935572.970825195,2868664.1015625,33585319.58691406,33650634.853149414,7813660.733154297,2651003.5684814453,12143745.200927734,4840347.267211914,3135415.521972656,1111531.6674194336,593660.4401855469,1634891.3911132812,329348.32421875,550454.5153808594,2186462.8914489746,715741.26220703125,598813.47607421875,661523.8245239258,51105.0234375
[TG(56:6)]_FA20:4,2.935880033174591,13.28607552188788,118.07682386514455,1.6680072896259447e-27,7.475916005031837e-26,TAG,26289496.372558597,30347704.232421875,14076399.078125,6663630.552734375,131536299.9375,218199312.421875,80844417.96875,19952519.484375,185496615.953125,172634051.20507812,53732889.3671875,12088868.603515623,121913269.2138672,28223950.48828125,29231120.17578125,11714387.5390625,3560260.0009765625,7101616.4423828125,2477650.58984375,2344006.44140625,28098583.8828125,3287873.748046875,3104548.41015625,2545144.931640625,855493.60546875
[TG(57:11)|TG(56:4)]_FA18:1,2.913882316801923,9.635366030892278,116.62183270801324,3.4737104322774576e-27,1.5355703513642953e-25,TAG,2097619.41003418,2943675.2709350586,1729387.2676391602,846326.5197753906,7033007.064331055,16991797.455932617,4613641.12109375,1863100.9135742188,16299215.590820312,17338957.65753174,4994340.529052734,1860284.0654296875,7654108.523071289,2401187.067932129,1702132.4145507812,1032349.5600585938,381611.4053955078,843520.2747192383,285670.481628418,335830.8232421875,1052638.4206542969,359182.9029541016,401687.19177246094,410769.3276977539,41847.18273925781
[TG(55:9)|TG(54:2)]_FA18:0,2.8940045313968525,12.816088634682664,115.31228080613838,6.723118555335139e-27,2.9318248078468234e-25,TAG,20135186.63671875,22466129.80859375,10897411.421875,4728910.48828125,93737257.5703125,166212090.7294922,57749567.3203125,14667957.84375,130882423.875,130580360.55566406,30752217.77050781,9017738.70703125,86933857.62792969,20687776.190429688,16983914.890625,8741742.3681640625,2609577.319335937,5134912.469238281,2025038.326171875,1695589.6748046875,20833683.07470703,2434586.905273437,2327750.0478515625,1857538.8251953125,511983.2807617188
PC(O-12:1),-2.3810240194923975,6.060780365139178,114.7126382358415,9.096928138171622e-27,3.91410494691731e-25,PC,125393.18780517578,152450.47143554688,135923.85076904297,160738.1498413086,147665.13104248047,123497.00842285156,114309.3677368164,127725.82946777344,136210.4500732422,131038.56860351562,127061.8077392578,134071.16870117188,114693.84899902344,138423.6300048828,141744.5301513672,136643.73120117188,503738.36071777344,472558.5048828125,377556.4055175781,350359.3273925781,478938.4357910156,571767.6578979492,456811.43591308594,540094.1427001953,56245.02416992188
[TG(56:13)|TG(55:6)]_FA20:4,2.8728357195904404,8.019006477366743,113.91966709332337,1.3569607027855817e-26,5.761726563011937e-25,TAG,570291.1409912109,617288.1117553711,381469.7671508789,224191.65692138672,2934725.143310547,6269390.280700684,1601635.685546875,465201.3115844727,5448262.102783203,4985987.7861328125,1209807.3098144531,328873.5852661133,2833397.2673950195,697557.1339111328,737346.6905517578,319092.4418334961,147586.76977539062,188493.4326171875,92063.22662353516,112970.26770019533,440205.2259521485,153294.55029296875,127496.54852294922,102353.9268798828,55197.00402832031
DG(dO-38:9)|DG(35:2)_C16:1,-2.3735271252143866,1.5061909634453943,113.89292141600141,1.3753877425995728e-26,5.764124993985482e-25,DAG,2969.2802085876465,2926.260204315185,2994.720195770264,2928.540199279785,2924.780204772949,2924.340209960937,8898.94063949585,2922.04020690918,7720.68058013916,2932.7801933288574,2926.8002128601074,2924.100227355957,2962.880207061768,6812.580539703369,2927.920234680176,2919.940200805664,17910.50128173828,54988.82339477539,9632.70068359375,14932.20100402832,4842.660354614258,3819.640285491944,2929.5602264404297,3027.100215911865,43695.28314971924
