lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_diencephalon,DOD94_F3_Female_WT_diencephalon,FAD184_F3_Female_WT_diencephalon,FAD184_F4_Female_WT_diencephalon,Blank_Blank_Blank_Blank_Blank
LPG(18:2),0.05863724536367767,0.08796190371293333,0.025938098225577022,0.8720515855445046,0.999992830303435,PG,2082.480152130127,1960.840129852295,2106.180145263672,1937.040134429932,2002.9201431274412,2063.220146179199
LPG(18:3),0.2031664804160719,0.17223516312585305,0.31342361367926946,0.5755868786377558,0.999992830303435,PG,2026.960132598877,2673.920192718506,1999.6801300048828,2234.740161895752,2053.780139923096,2005.480136871338
LPG(19:0)|LPG(O-20:0),0.07147667712902933,6.416976747338686,0.038806579730589874,0.8438323449283913,0.999992830303435,PG,146458.80993652344,148046.01049804688,136375.16967773438,126168.08953857422,175036.59143066406,219302.9346923828
LPG(19:1)|LPG(P-20:0),-0.009047479837602818,4.97642470118078,6.194495686031587e-4,0.980143705590267,0.999992830303435,PG,57172.98425292969,66219.96520996094,57549.22424316406,64074.92431640625,70755.22546386719,50801.86340332031
LPG(20:0),-0.09303547276215367,5.528227792664429,0.06524074279411707,0.798396659520125,0.999992830303435,PG,80231.2857055664,87505.9859008789,93973.806640625,82669.28674316406,101690.0673828125,85814.46600341797
LPG(20:1),-0.01858175439836663,6.334033205690704,0.002612070586110349,0.959239126641941,0.999992830303435,PG,147741.16931152344,165107.05224609375,141012.46997070312,164995.31225585938,185470.17333984372,133222.7099609375
LPG(20:2),0.3574028546436953,7.086592571382763,0.9809224514538073,0.3219711738306192,0.999992830303435,PG,319584.0803222656,395607.9490966797,124184.94793701172,496243.82775878906,224892.69525146484,78408.20599365234
LPG(20:3),-0.20964891858706117,5.484344140760207,0.32929041915406293,0.5660772139995782,0.999992830303435,PG,60900.92425537109,86294.16564941406,90802.58709716795,77601.2055053711,94644.9659423828,98606.96630859376
LPG(20:4),-0.287584806707315,5.138405126158792,0.6169368961618602,0.4321878372152126,0.999992830303435,PG,53665.36395263672,63832.56488037109,80322.885498046875,63453.34442138672,78974.7060546875,66128.62487792969
LPG(20:5),0.01909412357596674,5.5406591454086715,0.002762735368264657,0.9580811105325551,0.999992830303435,PG,83796.166259765625,93701.16589355467,88930.00653076172,85656.186279296875,97327.64636230467,86501.36584472656
LPG(22:0),-0.01769439176923621,5.825829368525156,0.002368564638686621,0.9611839564237338,0.999992830303435,PG,101165.6875,115486.44787597656,107504.86694335938,106715.48754882812,126231.04833984376,99520.10693359376
LPG(22:1),0.04541833748411284,6.261460726191241,0.015650946494247364,0.9004414201522368,0.999992830303435,PG,134930.8094482422,154223.99157714844,107854.04809570312,142231.97094726562,185083.4932861328,153502.93139648438
LPG(22:2),-0.06685557794412214,5.162864302672681,0.03373187164220326,0.8542783193380111,0.999992830303435,PG,60341.904296875,75662.56494140625,65647.26458740234,67413.44500732422,87840.82647705078,60049.50415039063
LPG(22:4),-0.020543352399251476,5.444386241917379,0.003192153614691051,0.9549441750159191,0.999992830303435,PG,76486.94549560547,91241.70654296876,80481.24615478516,84351.82629394531,98870.14709472656,74026.06536865234
LPG(22:6),-0.21724113247512195,6.1483692727276695,0.35345110947673675,0.5521660120606788,0.999992830303435,PG,114306.18786621094,139558.2901611328,158034.15100097656,131685.68981933594,168428.7303466797,115846.20861816406
LPI(12:0),-0.024940392255960037,5.735145652368033,0.004704074972323724,0.9453189565556432,0.999992830303435,PI,100695.3265991211,122589.8090209961,110344.26773071288,106271.28826904295,135903.26934814453,59885.80499267578
LPI(13:0),-0.0663561517899652,5.8085387433740285,0.03323292436551206,0.855348085648957,0.999992830303435,PI,105382.32678222656,115406.46813964844,136225.86938476562,110844.7876586914,111675.68896484376,79126.06549072266
LPI(14:0),-0.016186873611894647,5.976066919603563,0.0019823497455035977,0.9644870513918088,0.999992830303435,PI,118866.58825683594,149177.09063720703,143630.60919189453,125417.18920898438,151027.65142822266,65779.84466552734
LPI(14:1),0.14963826674826272,8.203759649279279,0.17065483933401993,0.6795304858434064,0.999992830303435,PI,623286.02490234375,726605.6511230469,596226.0646972656,585423.3046875,706950.44384765625,294085.7199707031
LPI(15:0)|LPI(O-16:0),-0.07079483531414821,10.727489923428976,0.03782358723401558,0.8457978063865472,0.999992830303435,PI,2998699.7338867188,4059801.201660156,3343051.946777344,3554612.798828125,4572253.157714844,1790465.060546875
LPI(15:1)|LPI(P-16:0),-0.07863719811340651,5.916673085966215,0.04664457327726268,0.8290083668980995,0.999992830303435,PI,98121.50665283205,120319.02856445312,113822.06762695312,106966.88732910156,137137.7300415039,117687.80865478516
LPI(16:0),-0.08344134789839355,6.117795104825938,0.0525066497853004,0.8187575437480084,0.999992830303435,PI,121536.34826660156,147148.5906982422,159204.0714111328,118459.90832519533,165088.61108398438,104220.28759765624
LPI(16:1),-0.09623418729548425,6.850119194372787,0.06979915217630145,0.7916294388703156,0.999992830303435,PI,190621.03393554688,236625.91552734372,238474.0186767578,196547.91326904297,274631.580078125,202337.8755493164
LPI(17:0)|LPI(O-18:0),-0.06039840557470297,9.466824984248628,0.02754406187159475,0.8681852512422328,0.999992830303435,PI,1253292.1130371094,1688100.9807128906,1395403.8725585938,1459119.8400878906,1892354.0657958984,776135.8801269531
LPI(17:1)|LPI(P-18:0),-0.03745909020630654,4.9914388859627365,0.010604434666674933,0.9179805618861471,0.999992830303435,PI,54592.10385131836,72077.9652709961,64996.924377441406,58282.224609375,78228.74578857422,46228.92333984375
LPI(17:2),0.07345429147999766,5.62121716955512,0.040985816122201854,0.8395653030289938,0.999992830303435,PI,97399.88684082033,116096.16821289062,100843.44708251952,97995.48681640624,115785.42761230467,57386.64422607422
LPI(18:0),0.23787452063020273,6.944485008192808,0.43270883402658455,0.5106627494200421,0.999992830303435,PI,205725.93359375,190785.6154785156,170775.17236328125,161787.5311279297,192290.43237304688,400843.1767578125
LPI(18:1),-0.0016068497194857904,5.610480949514306,1.9547203010006342e-5,0.9964723868057369,0.999992830303435,PI,93092.34631347656,107505.74868774414,114525.32763671876,82445.28552246094,115801.86889648438,64739.804290771484
LPI(18:4),0.07199010508398825,4.845917551912106,0.03936199499344184,0.8427332314202166,0.999992830303435,PI,56614.58395385742,65076.864501953125,57018.544494628906,58917.04428100586,63451.4645690918,38114.06280517578
LPI(19:0)|LPI(O-20:0),0.3577621375085423,6.338291957572705,0.9775264251819352,0.3228102558645908,0.999992830303435,PI,2273.6401557922363,2975.020221710205,1967.220127105713,2324.660167694092,2009.320140838623,649549.9510498047
LPI(20:0),0.32615559339822847,5.851436665291434,0.8159924094786675,0.3663545027640462,0.999992830303435,PI,124612.72912597656,117078.74822235107,106081.56732177734,81382.54559326172,114326.82824707033,115784.28930664062
LPI(20:1),-0.038068338036929356,6.089925994037657,0.010953022906960541,0.9166482289839908,0.999992830303435,PI,123204.14880371094,146446.01097106934,128210.86865234376,131544.38903808594,170099.41259765625,100334.10778808594
LPI(20:3),-0.10170076231731376,4.3723809485938245,0.07791282279299594,0.7801460701833787,0.999992830303435,PI,35266.882751464844,42196.38332748413,49335.443267822266,35248.90252685547,44575.28329467773,34572.84240722656
LPI(20:4),-0.11453803708030057,4.071499056907735,0.09875277721059206,0.753331514883836,0.999992830303435,PI,30042.38220214844,33029.94248962402,33300.762451171875,36207.82258605957,36281.48262023926,26896.7419128418
LPI(20:5),-0.4186361954227541,4.305781703525375,1.2970015643436454,0.2547616495653277,0.999992830303435,PI,35757.02227783203,17804.361240386963,35919.00270462036,30275.68202972412,47787.38325500488,51888.90362548828
LPI(21:0),-0.15036365788106104,7.334679852299733,0.16993828845897951,0.6801666584942582,0.999992830303435,PI,267696.5991210937,324342.9619140625,393245.7270507813,277151.6818847656,350335.50634765625,268374.52001953125
LPI(22:0),0.0843910565635292,6.028778328514801,0.05412664345749363,0.8160321616684021,0.999992830303435,PI,142796.83074951172,144965.58978271484,154593.86950683594,126313.84930419922,141688.81030273438,68945.72473144531
LPI(22:1),0.014024358926077608,6.2213076263863,0.0014901503382134251,0.9692073366209238,0.999992830303435,PI,141446.48986816406,149211.60974121094,117490.2880859375,126992.30981445312,205359.67456054688,126827.3486328125
LPI(22:4),0.13081216401467602,4.699725939686728,0.13028713194665897,0.7181345162930305,0.999992830303435,PI,56895.24383544922,56324.22421264648,53189.68389892578,50449.58358764648,57396.72384643555,32802.56234741211
LPI(22:6),-0.028701022275065602,6.212771858648302,0.006228696970538294,0.9370945893341395,0.999992830303435,PI,131409.2290649414,162686.3706665039,159477.85162353516,125520.36822509766,181481.7335205078,110897.30786132812
LPS(12:0),0.10283697716168376,5.468122865104451,0.08043259606188258,0.776712023904245,0.999992830303435,PS,74366.78533935547,99608.7865600586,86427.56646728516,91182.92596435548,71282.36517715454,84633.40588378906
LPS(13:0),0.1996715624030403,5.571691830737904,0.3044195048455549,0.5811249621471639,0.999992830303435,PS,96193.9462890625,95959.1069946289,83830.42529296875,88539.246337890625,87478.96653747559,91949.4072265625
LPS(14:1),0.27327176074631965,7.994006816345445,0.5718330753516059,0.44953141917674344,0.999992830303435,PS,564187.4580078125,582701.6748046875,522679.66259765625,569362.90576171875,371863.566986084,364893.1059570313
LPS(16:1),0.359822305816957,5.929511730798931,0.9942614714982485,0.31870305936590626,0.999992830303435,PS,141753.8895263672,132082.02893066406,122179.86755371094,120502.30865478516,88067.74671173096,99840.70703125
LPS(17:2),-0.009577488865869845,5.3384012304114155,6.941619960798562e-4,0.9789806038517569,0.999992830303435,PS,65879.1244506836,87842.26647949219,88258.505859375,75120.1655883789,75487.76512527466,74220.0849609375
LPS(18:1),0.24035967501604052,5.478010145641603,0.44180649053828347,0.5062518256249589,0.999992830303435,PS,84084.30578613281,113408.8681640625,105600.20727539062,91644.24621582033,59330.22430801392,66536.56427001953
LPS(18:2),0.2439383736054153,4.868108165821215,0.45508469219316794,0.49993015334412383,0.999992830303435,PS,53261.6435546875,73405.12506103516,64621.164489746094,55022.34405517578,44884.86339187622,48057.46362304688
LPS(18:3),0.17018144479403557,4.794002775601207,0.22086225702915036,0.6383837057528331,0.999992830303435,PS,49757.783752441406,64718.10498046875,56380.18405151367,51949.70361328125,48595.04381942749,49115.5032043457
LPS(20:0),0.2963859785202228,4.967338937993328,0.6730798468820467,0.411979888632616,0.999992830303435,PS,59159.12438964844,72949.80505371094,60642.40452575684,58661.26407623291,46433.5832862854,60208.72394561768
LPS(20:1),0.37844031927416116,5.832949914957042,1.1004600377503948,0.29416516742322324,0.999992830303435,PS,121927.20861816406,134353.32958984375,95068.24631500244,116434.76791381836,92685.68658447266,97257.40671157835
LPS(21:0),0.23014855183596644,6.081517942632618,0.4049300974002108,0.5245540698737166,0.999992830303435,PS,119259.54895019533,171520.19287109375,155206.01135253906,139559.830078125,84693.025806427,113976.40759277344
LPS(22:0),-0.003793046281022105,5.527165702527583,1.0890802786889253e-4,0.991673506920601,0.999992830303435,PS,87395.1064453125,88787.986083984375,97320.90661621094,87472.32678222656,89785.44625091553,81659.765625
LPS(22:1),0.2156378514437314,6.357543325103765,0.3552897533215855,0.5511338952661621,0.999992830303435,PS,177312.03295898438,164436.1123046875,123948.9678955078,118592.84838867188,220045.3357849121,144813.98962402344
LPS(22:2),0.100816111831745,4.740130120497562,0.07728867910145709,0.7810058986617858,0.999992830303435,PS,50197.16363525391,57636.24365234375,54959.02374267578,54021.56359863281,46375.32368469238,45866.30322265625
LPS(22:4),0.22039964412880023,5.120656366225426,0.37118354921966557,0.5423598382140185,0.999992830303435,PS,67974.0443725586,84146.9252319336,74337.98529052734,67817.92498779297,59324.2435836792,52716.6439819336
LPS(22:6),0.14043276217540634,5.794971335527708,0.15023322137494688,0.6983125831914553,0.999992830303435,PS,100333.42700195312,133200.68969726562,136991.46923828125,114760.82751464844,73593.56524276733,87399.2466430664
LPS(O-16:0),0.333343705651646,6.715745063236952,0.8526091930571057,0.3558152561549156,0.999992830303435,PS,237731.39697265625,225006.31518554688,171003.03173828125,202970.19555664065,196688.81409454343,179513.71362304688
LPS(O-18:0),0.4009285125883281,7.5198425711328865,1.2360977123444177,0.2662244473358101,0.999992830303435,PS,483204.7534179688,390226.3837890625,409861.9274902344,390576.08349609375,226084.23793792725,244715.63598632807
LPS(P-16:0),-0.03849208955091962,5.649598645365583,0.011197441834156052,0.9157267823687587,0.999992830303435,PS,77969.30480957031,97902.3471069336,97917.80651855467,79810.86529541016,102519.36670684814,112676.24792480467
LPS(P-18:0),-0.1094391982556993,4.918928217710468,0.09019435229265582,0.7639302222096307,0.999992830303435,PS,48902.263244628906,61934.26446533203,67347.48455810547,59395.304443359375,57963.00383377075,54120.14404296875
omega-linoleoyloxy-Cer(d18:0/26:0),0.029929054291712585,5.115293609329675,0.006788395712874262,0.934335219238785,0.999992830303435,Cer,24008.62170791626,23630.5216217041,24430.741706848145,24674.98173522949,23356.96175384521,203341.87295532227
omega-linoleoyloxy-Cer(d18:0/28:0),0.07592692522429935,2.53119783485174,0.04374340782555919,0.8343317306000906,0.999992830303435,Cer,10769.740741729736,8860.62057876587,8452.980628967285,11021.060859680176,9500.900661468506,15195.06105041504
omega-linoleoyloxy-Cer(d18:0/30:0),0.02975937535815734,2.4098279855030538,0.00670528101210266,0.9347375421547264,0.999992830303435,Cer,8585.880615234375,8795.360649108887,8694.900619506836,9404.520694732666,8277.640613555908,14667.620876312256
omega-linoleoyloxy-Cer(d18:0/31:0),-0.0903733709544468,2.156997717286964,0.06147716407268433,0.8041762736116388,0.999992830303435,Cer,7295.720527648926,7772.420585632324,8359.68058013916,8601.280632019043,7887.900547027588,10269.740734100342
omega-linoleoyloxy-Cer(d18:0/32:0),-0.07558375083590492,2.2375903796292453,0.043034647554859085,0.8356600465666442,0.999992830303435,Cer,7540.860549926758,7853.100551605225,8338.540565490723,8263.700611114502,8589.640613555908,11941.180839538574
omega-linoleoyloxy-Cer(d18:0/33:0),0.13053170147177184,2.2332467959216693,0.12955623826368878,0.7188925906137437,0.999992830303435,Cer,9092.96061706543,8020.30057144165,8117.640579223633,8466.180644989014,7745.420547485352,11156.840755462646
omega-linoleoyloxy-Cer(d18:0/34:0),0.2607546727731609,2.1199154470175023,0.5195719518694659,0.4710243322588068,0.999992830303435,Cer,9111.800563812256,7862.900543212891,7964.240535736084,6709.060497283936,7472.880462646484,9813.820762634276
omega-linoleoyloxy-Cer(d18:1/26:0),0.010314110152514815,2.5395989274921513,8.042614611696308e-4,0.977375422410111,0.999992830303435,Cer,6381.88045501709,6000.780460357666,6434.540435791016,6550.380477905273,6126.080417633057,26717.66234588623
omega-linoleoyloxy-Cer(d18:1/27:0),0.20658321210366123,1.8492011127013435,0.3252778409589183,0.5684529862933427,0.999992830303435,Cer,6329.140419006348,6158.660453796387,6106.080402374268,5606.920440673828,5097.060333251953,10171.120719909668
omega-linoleoyloxy-Cer(d18:1/28:0),0.16379616157620228,1.695441318527045,0.2040809645887407,0.6514467793458547,0.999992830303435,Cer,5879.820472717285,4789.160335540772,5651.280437469482,4438.3803062438965,4818.660316467285,9640.820655822754
omega-linoleoyloxy-Cer(d18:1/29:0),-0.05884480073948011,1.5220710007277198,0.02607692058035127,0.8717126063642224,0.999992830303435,Cer,5100.72038269043,4103.08032989502,4907.880386352539,5651.940391540527,4350.080276489258,7571.480571746826
omega-linoleoyloxy-Cer(d18:1/30:0),-0.076944389996067,1.6635588931988756,0.044545264053397204,0.8328424111188705,0.999992830303435,Cer,4712.0603675842285,4340.900302886963,5309.920352935791,4345.4202880859375,5265.160369873047,10168.9806098938
omega-linoleoyloxy-Cer(d18:1/31:0),0.12123887157488006,1.526747536534394,0.11154331912862137,0.7383938839225855,0.999992830303435,Cer,4476.940322875977,3902.680294036865,4221.240295410156,4216.660335540772,3544.5202598571777,10113.140518188477
omega-linoleoyloxy-Cer(d18:1/32:0),-0.027465421907180435,1.4076939334974592,0.005686637692946306,0.9398886634231391,0.999992830303435,Cer,4296.840305328369,3587.2002487182617,3872.700244903565,4038.1802978515625,4654.960330963135,8242.940532684326
omega-linoleoyloxy-Cer(d18:1/33:0),0.10801093265921498,1.3039274593056802,0.08849640412390158,0.7660974399813553,0.999992830303435,Cer,4084.0602989196777,4740.100288391113,3927.960247039795,4726.980354309082,3972.820297241211,6084.100444793701
omega-linoleoyloxy-Cer(d18:1/34:0),-0.04010500702324485,1.2220241353153558,0.012118680226450351,0.9123420613666894,0.999992830303435,Cer,4408.560314178467,3651.8802642822266,4918.360359191895,4100.160297393799,3923.680267333984,5265.760425567627
omega-linoleoyloxy-Cer(d18:2/30:0),0.0710577050663714,2.3362792168110187,0.038298805055205776,0.8448443543406429,0.999992830303435,Cer,8895.640762329102,8704.900646209717,8477.860557556152,9308.000701904297,8198.78065109253,12613.620910644531
omega-linoleoyloxy-Cer(d18:2/31:0),0.015868076045516478,1.860233459143819,0.001904005440991341,0.9651954233905801,0.999992830303435,Cer,7209.260513305664,4814.980373382568,6462.680419921875,5825.840469360352,6411.280448913574,9447.300746917725
omega-linoleoyloxy-Cer(d18:2/32:0),0.13916802783606366,2.1330646370409854,0.1472970788858845,0.7011318650678233,0.999992830303435,Cer,7808.740585327148,7837.14058303833,6807.580467224121,6918.760482788086,8406.740619659424,11079.10073852539
omega-linoleoyloxy-Cer(d18:2/34:0),0.13163832514664067,1.8653030833859408,0.1317029113621686,0.7166728952420139,0.999992830303435,Cer,6026.880424499512,6957.440517425537,6174.900409698486,5381.960411071777,6864.9404296875,9230.960613250732
omega-linoleoyloxy-Cer(d19:0/28:0),-0.14770004159385744,5.307419654851125,0.16375671664094682,0.6857210889279872,0.999992830303435,Cer,7162.960525512695,9118.400680541992,7424.3205642700195,10703.66077041626,9626.50059890747,292982.6442718506
omega-linoleoyloxy-Cer(d19:0/34:0),-0.05779467666025118,4.690837272017517,0.025173103443535183,0.8739364865000956,0.999992830303435,Cer,6138.700420379639,6222.120388031006,6293.340465545654,6599.440456390381,7106.7004318237305,188728.65522766116
omega-linoleoyloxy-Cer(d19:1/34:0),0.24773267859287584,1.2886888211109422,0.46816957874750986,0.49383045526066566,0.999992830303435,Cer,5023.900341033936,4622.200294494629,4261.880310058594,4449.440296173096,3911.360298156738,5305.840312957764
omega-linoleoyloxy-Cer(d20:1/34:0),0.010187051589650602,3.4738365383219856,7.856698119859118e-4,0.9776383817532469,0.999992830303435,Cer,18553.221237182617,20707.041484832764,20159.621452331543,20656.181427001957,19524.18136978149,25501.64182281494
omega-linoleoyloxy-Cer(d21:0/33:0),0.15146429198755562,1.8299379648523932,0.1744794374373484,0.6761610914857384,0.999992830303435,Cer,5966.860424041748,6312.260475158691,5808.38041305542,5645.500438690186,5702.060386657715,9729.600570678713
omega-linoleoyloxy-GlcCer(d18:1/30:0),-0.07834988411746664,0.9389740002191086,0.04613705977542537,0.8299268468814821,0.999992830303435,Cer,3379.140251159668,3203.880256652832,4221.160270690918,3381.600242614746,3215.540225982666,4253.8203125
PC(10:0)|LPC(11:0),0.12566207166379867,5.288529758873706,0.12021436161512614,0.7288021133076069,0.999992830303435,PC,86631.8062133789,85850.48681640625,79973.505859375,84374.26550292969,81122.88653564453,45321.36334228516
PC(12:0)|LPC(13:0)|LPC(O-14:0),0.14039775713896474,4.435829638007174,0.15012972246856293,0.6984114216954361,0.999992830303435,PC,42868.52301025391,45095.40270996094,36476.02255249024,40723.96325683594,46830.22338867188,38026.90274047852
PC(12:4),-0.009178410012868066,4.873976284018346,6.374933552564244e-4,0.9798566475667821,0.999992830303435,PC,54087.30352783203,59846.32446289063,58058.2841796875,55233.423828125,64844.44500732422,48748.52325439453
PC(14:0)|LPC(15:0)|LPC(O-16:0),-0.051484752570035174,4.559021398762989,0.02001737322899544,0.8874885733982556,0.999992830303435,PC,39516.72296142578,52776.78366088867,47746.5830078125,49049.66326904297,50763.083740234375,36015.7024230957
PC(16:0)|PC(O-17:0)|LPC(O-18:0),-0.06860685040495643,5.183931048354509,0.03551975061873236,0.8505107058016823,0.999992830303435,PC,65885.80432128906,83287.90625,75750.06604003906,88053.8063659668,77134.90530395508,41837.923095703125
PC(18:0)|LPC(19:0)|PC(O-19:0)|LPC(O-20:0),-0.34834212200505577,5.953720183988601,0.9020706872797746,0.3422270899515172,0.999992830303435,PC,94158.3267211914,131571.06829833984,142272.44903564453,153202.02960205078,146764.22888183594,70886.9652709961
PC(21:1)|LPC(22:1),-0.3522683007110234,7.13924771704681,0.9223595029302487,0.33685620558138213,0.999992830303435,PC,236685.15478515625,289200.2629394531,351710.82275390625,343806.14453125,342182.0061035156,132109.9892578125
PC(22:0),-0.09677829573361739,10.190591341175235,0.07059250187012367,0.7904760438710289,0.999992830303435,PC,2258244.2055664062,3222707.2924804688,3391033.039550781,2950728.889160156,2676939.390625,98047.44714355467
PC(22:1),-0.09360585206042481,9.367033333436108,0.0660504265979398,0.7971766305088569,0.999992830303435,PC,1294980.8095703125,1780534.8310546875,1871684.4169921875,1651105.3276367188,1532589.2880859375,94402.546142578125
PC(24:0),-0.2104352796397163,6.994618754758929,0.33178970012522774,0.5646071433357553,0.999992830303435,PC,222798.23583984372,307975.380859375,329240.3840332031,293082.20080566406,325904.3835449219,79364.28533935547
PC(25:0),-0.22157872253211278,7.570600053159843,0.36764317694360216,0.5442917496530467,0.999992830303435,PC,320919.00341796875,469248.4760742188,491288.6960449219,428250.6700439453,502242.1350097656,115220.46899414062
PC(26:0),-0.19465768029963207,7.552472394627932,0.2841463670156372,0.5939963301746252,0.999992830303435,PC,304404.12243652344,461336.21350097656,459763.0548095703,401309.0883789063,490890.2550048828,157607.41381835938
PC(26:1),-0.18329823998159467,7.513762852190415,0.25210266278554616,0.6155984040339412,0.999992830303435,PC,295304.982421875,457797.1085205078,450477.7912597656,383238.08752441406,485564.3543701172,147219.57196044922
PC(27:0)|PC(O-28:0),-0.14903982206856223,8.008597230527247,0.16697351808397798,0.6828156647995474,0.999992830303435,PC,403555.4910888672,653423.751953125,565100.2165527344,523605.9581298828,719166.6418457031,244743.81689453125
PC(27:1)|PC(P-28:0),-0.16986290854200284,7.940716701519398,0.21665498437687347,0.6416005581676191,0.999992830303435,PC,378235.0863037109,619372.8243408203,550715.92529296875,494345.8923339844,686031.6505126953,237008.29583740237
PC(28:0)|PC(O-29:0),-0.17376965806357075,8.264066136561265,0.2266900382383028,0.6339890509490658,0.999992830303435,PC,468067.5576171875,774036.29541015625,650781.4661865234,610382.3897705078,901306.2705078124,304165.765625
PC(28:1)|PC(P-29:0),-0.1782249412854926,8.241983963452368,0.2384072483109776,0.6253588579547077,0.999992830303435,PC,455817.6735839844,762656.76806640625,634495.5466308594,602918.8405761719,889779.3828125,304384.4997558594
PC(28:2),-0.1681165969850573,8.165074384767697,0.21224330407130765,0.6450147785746659,0.999992830303435,PC,439975.15393066406,724776.43212890625,605857.9609375,578980.0760498047,834353.25390625,279998.5812988281
PC(29:0)|PC(O-30:0),-0.18165575833361117,8.365102312972175,0.24762975057819858,0.6187490099554084,0.999992830303435,PC,493057.2761230469,827060.17578125,682134.6501464844,647811.8723144531,980975.8986816406,340359.34765625
PC(29:1)|PC(O-30:1)|PC(P-30:0),-0.16114783952597025,8.314522049825726,0.1950836074684048,0.6587188302263864,0.999992830303435,PC,475593.4107666016,812838.7728271484,663312.24267578125,620789.5322265625,938535.3245849608,325512.681640625
PC(29:2)|PC(P-30:1),-0.16180848834126818,8.157606152939353,0.19667924585519359,0.6574147214108724,0.999992830303435,PC,420818.5279541016,737740.18603515625,602419.6392822266,560397.82177734375,835047.1965332031,287521.142578125
PC(30:0)|PC(O-31:0),-0.36315097065284946,8.932832113955673,0.9796294554544145,0.32229030476239,0.999992830303435,PC,699994.7321777344,1181686.4755859375,1328571.0512695312,1147649.2380371094,1241372.7764892578,356523.9649658203
PC(30:1)|PC(O-31:1)|PC(P-31:0),-0.3593719002258333,8.889395549106649,0.95956098678289,0.32729751163912474,0.999992830303435,PC,677283.1921386719,1149509.3076171875,1287286.1239013672,1099511.579711914,1213641.473388672,350681.0826416016
PC(30:2)|PC(P-31:1),-0.36264592018898273,8.844452609361287,0.9769349246489585,0.32295669721519127,0.999992830303435,PC,660570.5447998047,1097632.294555664,1235499.4088134766,1051463.1484375,1189190.378540039,357212.16638183594
PC(30:3),-0.31494838589419144,8.901800644129015,0.7389048949098651,0.3900119052816848,0.999992830303435,PC,698959.7752685547,1155888.8659667969,1192410.5653076172,1072566.7491455078,1285525.718017578,398892.5035400391
PC(30:4),-0.24347336042280984,8.75597301453339,0.4433639640601541,0.5055032660866421,0.999992830303435,PC,622354.58740234375,1097275.3371582031,1026909.399169922,924291.921875,1179387.4459228516,386082.2431640625
PC(31:4),-0.41239793191890245,9.105518014822547,1.2596108191501116,0.2617247700641047,0.999992830303435,PC,781626.7783203125,1306397.754638672,1603741.931640625,1285418.6587524414,1381528.5412597656,372392.70703125
PC(42:3),-0.42166267526464885,10.86316255723446,1.3161068054614589,0.25129195440141844,0.999992830303435,PC,2565395.333984375,3619246.875,4788553.814453125,4171922.0146484375,3790182.108886719,2876097.3393554688
PC(56:12),-0.16724905179365704,7.461196686943184,0.2100659488854717,0.646715718864458,0.999992830303435,PC,393719.5518341065,396690.5879440308,577596.7028198242,433827.5689239502,366477.0635604858,22354.98147964477
PC(56:8),0.32728815044838117,6.656519478671532,0.8217536385600397,0.3646679415886358,0.999992830303435,PC,359410.5079650879,172250.61209106445,281180.8983154297,216475.53704071045,171601.13481140137,30116.94219970703
PC(56:9),-0.07729925816301209,7.4794419568399695,0.04507756187013001,0.8318614727308873,0.999992830303435,PC,446491.5511779785,378629.5044097901,553039.0194702148,438365.9878730774,365334.4679260254,28238.20241546631
PC(6:0)|LPC(7:0),0.19575715435141652,4.8974448746960455,0.2925306399101828,0.5886033820743632,0.999992830303435,PC,64154.864501953125,54205.56396484375,60377.9642944336,51440.743713378906,49476.38397216797,59714.54412841797
PC(8:0)|LPC(9:0),0.008723485102204524,4.543931690862509,5.763025168334934e-4,0.9808475822014399,0.999992830303435,PC,42488.68341064453,45338.50326538086,44675.763092041016,44086.56286621094,46764.74346923828,44395.063415527344
PC(O-12:1),-0.02740561508791066,7.480702593476031,0.005679789010173408,0.9399248032495237,0.999992830303435,PC,377556.4055175781,456811.43591308594,477047.5481567383,432202.6323242188,404959.0291748047,56245.02416992188
PC(O-13:1)|LPC(P-14:0),-0.05266982833739612,4.501938495660129,0.020947840531391648,0.8849211397756158,0.999992830303435,PC,40083.90313720703,44984.68316650391,43142.52328491211,41998.08279418945,51982.48394775391,40046.58319091797
PE(12:0)|LPE(13:0),-0.30035664928866096,6.050193493207885,0.672525443136692,0.41217250587145354,0.999992830303435,PE,100220.14709472656,124373.04956054688,198685.2744140625,100557.14685058594,130852.44970703124,115842.48779296876
PE(16:0)|LPE(O-18:0),-0.13479729976120627,5.5118451167169455,0.13666768702364607,0.7116165163085927,0.999992830303435,PE,74573.02490234375,80955.04510498047,92773.02673339844,73546.465087890625,99843.6065673828,97739.90625
PE(20:0)|LPE(21:0),-0.14197250027228156,4.715940875095507,0.151533521654585,0.6970741566787244,0.999992830303435,PE,43254.72314453125,51417.14349365234,55467.32373046875,48781.48358154297,57819.3639831543,47236.40307617188
PE(25:0),-0.2664591344514576,5.624535655198242,0.5302889834210873,0.46648539020301993,0.999992830303435,PE,75626.92517089844,96709.50677490234,107202.52697753906,95949.646728515625,118008.78845214844,81728.145751953125
PE(26:0),-0.1806844195975522,5.192865564271326,0.24495778656728362,0.6206480487537243,0.999992830303435,PE,54914.22424316406,67212.564697265625,69297.125,65983.0845336914,79289.1259765625,79186.40539550781
