Reaction,Lipid 1,Lipid 2,T-Statistic,P-Value,Z-Score,Gene,Match 1,Match 2,Number
31,PS,LPS,-1.3034156956197127,0.2045913299825114,1.2685787985656076,"PLA2G2A,PLA2G2E,PLA2G2F",PS(42:4),LPS(18:4)_2,30814
31,PS,LPS,-1.2958783241754477,0.20845189307366374,1.2578337336265841,"PLA2G2A,PLA2G2E,PLA2G2F",PS(34:4),LPS(18:4),5320
31,PS,LPS,-1.2907117433313513,0.21008376978861137,1.2533351270069994,"PLA2G2A,PLA2G2E,PLA2G2F",PS(34:4),LPS(20:3) ,5320
31,PS,LPS,-1.288211815304808,0.20936331538540773,1.2553180771769186,"PLA2G2A,PLA2G2E,PLA2G2F",PS(42:4),LPS(18:3) ,64600
31,PS,LPS,-1.2861633314907426,0.20965523994151802,1.254514001114894,"PLA2G2A,PLA2G2E,PLA2G2F",PS(34:3),LPS(20:4) ,30814
31,PS,LPS,-1.2798422110912209,0.21587138198933942,1.2375812185705297,"PLA2G2A,PLA2G2E,PLA2G2F",PS(38:2),LPS(20:2) ,64600
31,PS,LPS,-1.2791654016975278,0.2167490739314221,1.2352188278386718,"PLA2G2A,PLA2G2E,PLA2G2F",PS(34:1),LPS(19:0),5320
31,PS,LPS,-1.2742989057379486,0.22140971800903425,1.2227881614696228,"PLA2G2A,PLA2G2E,PLA2G2F",PS(36:0),LPS(18:4),5320
31,PS,LPS,-1.2731591704614824,0.22452356638371138,1.2145872179074997,"PLA2G2A,PLA2G2E,PLA2G2F",PS(44:1),LPS(20:2) ,30814
31,PS,LPS,-1.262448723483234,0.22441368089833189,1.2148752339288105,"PLA2G2A,PLA2G2E,PLA2G2F",PS(34:0),LPS(22:1) ,64600
31,PS,LPS,-1.252916031071745,0.2295454112675178,1.2015306841826803,"PLA2G2A,PLA2G2E,PLA2G2F",PS(32:3),LPS(20:2) ,5320
31,PS,LPS,-1.2470702251092374,0.22324617113373074,1.2179415870574557,"PLA2G2A,PLA2G2E,PLA2G2F",PS(40:7),LPS(20:3) ,64600
31,PS,LPS,-1.2366475608741372,0.22852259669232028,1.204173317543697,"PLA2G2A,PLA2G2E,PLA2G2F",PS(42:2),LPS(18:2) ,5320
31,PS,LPS,-1.2291126179746388,0.2306770274963886,1.198616684721597,"PLA2G2A,PLA2G2E,PLA2G2F",PS(30:0),LPS(12:0) ,5320
31,PS,LPS,-1.2269415707591298,0.23061335770495978,1.198780369197885,"PLA2G2A,PLA2G2E,PLA2G2F",PS(30:2),LPS(18:3) ,30814
31,PS,LPS,-1.225541747630552,0.23241982442707254,1.194148652945441,"PLA2G2A,PLA2G2E,PLA2G2F",PS(42:7),LPS(18:2) ,30814
31,PS,LPS,-1.2137803640907443,0.23686805688206014,1.1828513715242681,"PLA2G2A,PLA2G2E,PLA2G2F",PS(38:0),LPS(18:4)_2,30814
31,PS,LPS,-1.2026106976370217,0.24089394087467733,1.1727553182759811,"PLA2G2A,PLA2G2E,PLA2G2F",PS(30:1),LPS(12:0) ,5320
31,PS,LPS,-1.1867782690294633,0.24939772411867578,1.1518134879518886,"PLA2G2A,PLA2G2E,PLA2G2F",PS(40:9),LPS(18:4)_2,64600
31,PS,LPS,-1.1812528215300597,0.24839127022658014,1.1542656609147857,"PLA2G2A,PLA2G2E,PLA2G2F",PS(40:7),LPS(18:3) ,5320
31,PS,LPS,-1.1698327497024599,0.2529553262718519,1.1432005685766837,"PLA2G2A,PLA2G2E,PLA2G2F",PS(32:3),LPS(20:3) ,30814
31,PS,LPS,-1.1674423579838538,0.2638615216336184,1.1173106541907765,"PLA2G2A,PLA2G2E,PLA2G2F",PS(42:7),LPS(20:2) ,30814
31,PS,LPS,-1.1668310375982365,0.25487659893844533,1.1385842541407019,"PLA2G2A,PLA2G2E,PLA2G2F",PS(38:1),LPS(22:2) ,30814
31,PS,LPS,-1.1618116810501866,0.2582657121724893,1.130499729947724,"PLA2G2A,PLA2G2E,PLA2G2F",PS(36:5),LPS(20:4) ,64600
31,PS,LPS,-1.1597821393334256,0.2663517409843891,1.1115033683689668,"PLA2G2A,PLA2G2E,PLA2G2F",PS(40:1),LPS(20:2) ,5320
31,PS,LPS,-1.1587109663331951,0.2590232920090064,1.1287026476824513,"PLA2G2A,PLA2G2E,PLA2G2F",PS(34:4),LPS(18:3) ,64600
31,PS,LPS,-1.1575351335505262,0.2598381280789355,1.1267738058472587,"PLA2G2A,PLA2G2E,PLA2G2F",PS(32:3),LPS(18:4)_2,30814
31,PS,LPS,-1.1483261387370847,0.27069845750569227,1.1014555099300436,"PLA2G2A,PLA2G2E,PLA2G2F",PS(42:8),LPS(20:2) ,5320
31,PS,LPS,-1.145788741790394,0.27173881640014896,1.0990670602291428,"PLA2G2A,PLA2G2E,PLA2G2F",PS(42:2),LPS(20:2) ,30814
31,PS,LPS,-1.1452371240193178,0.2714104297443358,1.099820290727966,"PLA2G2A,PLA2G2E,PLA2G2F",PS(38:6),LPS(20:2) ,5320
31,PS,LPS,-1.1439312237092314,0.2714694813262341,1.099684796300686,"PLA2G2A,PLA2G2E,PLA2G2F",PS(36:2),LPS(20:2) ,5320
31,PS,LPS,-1.1416723564408695,0.27307330836037563,1.0960124905717683,"PLA2G2A,PLA2G2E,PLA2G2F",PS(38:5),LPS(20:2) ,30814
31,PS,LPS,-1.141102861784744,0.27352425793211715,1.0949826036396157,"PLA2G2A,PLA2G2E,PLA2G2F",PS(42:6),LPS(20:2) ,64600
31,PS,LPS,-1.1382080183497933,0.2759635888794882,1.0894316313566899,"PLA2G2A,PLA2G2E,PLA2G2F",PS(44:7),LPS(20:2) ,5320
31,PS,LPS,-1.1381626494845032,0.27390631370718393,1.0941109655663157,"PLA2G2A,PLA2G2E,PLA2G2F",PS(34:2),LPS(20:2) ,5320
31,PS,LPS,-1.1371092372695135,0.2724922666217628,1.097341200780999,"PLA2G2A,PLA2G2E,PLA2G2F",PS(36:0),LPS(18:3) ,30814
31,PS,LPS,-1.1368090397050723,0.2754494279259752,1.0905988679169358,"PLA2G2A,PLA2G2E,PLA2G2F",PS(44:8),LPS(20:2) ,30814
31,PS,LPS,-1.1290965758303266,0.27348958958071856,1.0950617386461665,"PLA2G2A,PLA2G2E,PLA2G2F",PS(38:8),LPS(18:4),64600
31,PS,LPS,-1.1275644571176768,0.2702120230978019,1.1025744217492357,"PLA2G2A,PLA2G2E,PLA2G2F",PS(40:9),LPS(18:3) ,30814
31,PS,LPS,-1.1272954692969273,0.27862295306329327,1.0834179472436853,"PLA2G2A,PLA2G2E,PLA2G2F",PS(38:4),LPS(20:2) ,64600
31,PS,LPS,-1.1263087197175503,0.26933743279895395,1.1045896616484367,"PLA2G2A,PLA2G2E,PLA2G2F",PS(44:0),LPS(12:0) ,64600
31,PS,LPS,-1.1255703127422532,0.27850129398436774,1.0836922026604903,"PLA2G2A,PLA2G2E,PLA2G2F",PS(36:3),LPS(20:2) ,64600
31,PS,LPS,-1.1252922894023165,0.2722879702998619,1.0978088405672337,"PLA2G2A,PLA2G2E,PLA2G2F",PS(34:5)_2,LPS(18:4),30814
31,PS,LPS,-1.1222816262168307,0.2797780882037201,1.0808179814447303,"PLA2G2A,PLA2G2E,PLA2G2F",PS(34:1),LPS(20:2) ,5320
31,PS,LPS,-1.1120312428727905,0.280852555543719,1.0784061233467288,"PLA2G2A,PLA2G2E,PLA2G2F",PS(32:2),LPS(14:1) ,30814
31,PS,LPS,-1.1116573978706985,0.27676313287232973,1.0876194676660529,"PLA2G2A,PLA2G2E,PLA2G2F",PS(36:3),LPS(20:4) ,30814
31,PS,LPS,-1.107764228066825,0.28073686311415363,1.078665516871772,"PLA2G2A,PLA2G2E,PLA2G2F",PS(40:2),LPS(18:3) ,5320
31,PS,LPS,-1.1054391282394507,0.2813276543499865,1.0773416662209472,"PLA2G2A,PLA2G2E,PLA2G2F",PS(38:0),LPS(12:0) ,30814
31,PS,LPS,-1.1042766766263523,0.28574741668059667,1.0674971128653477,"PLA2G2A,PLA2G2E,PLA2G2F",PS(42:3),LPS(18:3) ,5320
31,PS,LPS,-1.1035425495424191,0.28677677494490733,1.0652191382702256,"PLA2G2A,PLA2G2E,PLA2G2F",PS(36:0),LPS(18:4)_2,64600
31,PS,LPS,-1.0997492432752827,0.2808880472513015,1.0783265620766918,"PLA2G2A,PLA2G2E,PLA2G2F",PS(36:6),LPS(18:4),5320
31,PS,LPS,-1.0948748140570899,0.2924529789659335,1.052755687287138,"PLA2G2A,PLA2G2E,PLA2G2F",PS(44:2),LPS(20:2) ,64600
31,PS,LPS,-1.0932140113223987,0.28492388857228423,1.0693235809076933,"PLA2G2A,PLA2G2E,PLA2G2F",PS(32:3),LPS(20:4) ,5320
31,PS,LPS,-1.091962411983531,0.28723435705934003,1.0642082796763035,"PLA2G2A,PLA2G2E,PLA2G2F",PS(36:0),LPS(22:1) ,30814
31,PS,LPS,-1.0893898966273725,0.2908427383664469,1.0562746844142852,"PLA2G2A,PLA2G2E,PLA2G2F",PS(32:1),LPS(15:0) ,5320
31,PS,LPS,-1.0877950434477555,0.29405502322904065,1.0492674921191154,"PLA2G2A,PLA2G2E,PLA2G2F",PS(34:3),LPS(20:2) ,5320
31,PS,LPS,-1.087172511195498,0.28668697983081953,1.065417635183545,"PLA2G2A,PLA2G2E,PLA2G2F",PS(34:4),LPS(12:0) ,5320
31,PS,LPS,-1.0854030453975498,0.2908622174152855,1.056232037010348,"PLA2G2A,PLA2G2E,PLA2G2F",PS(36:8),LPS(18:4),5320
31,PS,LPS,-1.0694969199026456,0.29850312454006467,1.0396487383261324,"PLA2G2A,PLA2G2E,PLA2G2F",PS(36:8),LPS(18:4)_2,5320
31,PS,LPS,-1.0631130990194346,0.30421292388686266,1.0274408511484678,"PLA2G2A,PLA2G2E,PLA2G2F",PS(36:5),LPS(18:4),5320
31,PS,LPS,-1.0592574081923398,0.3003388117366094,1.035707094160034,"PLA2G2A,PLA2G2E,PLA2G2F",PS(38:9),LPS(18:4),30814
31,PS,LPS,-1.0550351695500242,0.30234921187641406,1.0314086805353133,"PLA2G2A,PLA2G2E,PLA2G2F",PS(36:6),LPS(18:3) ,64600
31,PS,LPS,-1.0525991304550335,0.30614466814017116,1.023345182087027,"PLA2G2A,PLA2G2E,PLA2G2F",PS(38:0),LPS(22:1) ,64600
31,PS,LPS,-1.0523161842855326,0.30524599385075823,1.0252484049492607,"PLA2G2A,PLA2G2E,PLA2G2F",PS(36:3),LPS(18:4),64600
31,PS,LPS,-1.0505914902678504,0.303495865857735,1.0289655451680488,"PLA2G2A,PLA2G2E,PLA2G2F",PS(42:10),LPS(18:4),30814
31,PS,LPS,-1.0483788013357138,0.3065793832030877,1.0224258664342465,"PLA2G2A,PLA2G2E,PLA2G2F",PS(36:0),LPS(12:0) ,64600
31,PS,LPS,-1.0457233976205522,0.3097213477895452,1.0158069038115356,"PLA2G2A,PLA2G2E,PLA2G2F",PS(32:0),LPS(15:0) ,30814
31,PS,LPS,-1.0374598306299632,0.30993893333858413,1.0153501779521572,"PLA2G2A,PLA2G2E,PLA2G2F",PS(40:8),LPS(18:4)_2,5320
31,PS,LPS,-1.030020699927409,0.3197946539957201,0.9948799530772835,"PLA2G2A,PLA2G2E,PLA2G2F",PS(40:3),LPS(20:2) ,5320
31,PS,LPS,-1.0264883642303528,0.3208348158115102,0.9927438168849713,"PLA2G2A,PLA2G2E,PLA2G2F",PS(38:3),LPS(20:2) ,30814
31,PS,LPS,-1.0240263519919208,0.3145439123072088,1.0057332329889395,"PLA2G2A,PLA2G2E,PLA2G2F",PS(34:1),LPS(19:1),5320
31,PS,LPS,-1.0217237377268449,0.3196421241744051,0.9951935788793369,"PLA2G2A,PLA2G2E,PLA2G2F",PS(36:4),LPS(18:4),64600
31,PS,LPS,-1.0202893944370883,0.31899200548408857,0.9965314265184729,"PLA2G2A,PLA2G2E,PLA2G2F",PS(38:0),LPS(21:0),30814
31,PS,LPS,-1.0178742789198445,0.3198090553606738,0.994850346614453,"PLA2G2A,PLA2G2E,PLA2G2F",PS(36:3),LPS(18:3) ,64600
31,PS,LPS,-1.0156170521868548,0.32005747274476215,0.9943397849834403,"PLA2G2A,PLA2G2E,PLA2G2F",PS(32:1),LPS(12:0) ,30814
31,PS,LPS,-1.0018638920799423,0.32482297755122325,0.9845951406249596,"PLA2G2A,PLA2G2E,PLA2G2F",PS(32:0),LPS(12:0) ,64600
31,PS,LPS,-0.9914263704762845,0.33888508130507133,0.9563705038782847,"PLA2G2A,PLA2G2E,PLA2G2F",PS(40:5),LPS(20:2) ,5320
31,PS,LPS,-0.9905519840107013,0.33366155823646027,0.966764933218883,"PLA2G2A,PLA2G2E,PLA2G2F",PS(36:2),LPS(18:2) ,30814
31,PS,LPS,-0.9887355959331675,0.33116359371111814,0.9717727932827828,"PLA2G2A,PLA2G2E,PLA2G2F",PS(38:5),LPS(20:4) ,30814
31,PS,LPS,-0.985612684230542,0.33412212246223183,0.9658442500654947,"PLA2G2A,PLA2G2E,PLA2G2F",PS(34:0),LPS(20:0) ,5320
31,PS,LPS,-0.9812519080764732,0.33838860920255254,0.9573539976776576,"PLA2G2A,PLA2G2E,PLA2G2F",PS(34:3),LPS(18:4),30814
31,PS,LPS,-0.9764169812112019,0.33722924518730624,0.9596542712273047,"PLA2G2A,PLA2G2E,PLA2G2F",PS(42:4),LPS(20:4) ,5320
31,PS,LPS,-0.974835365657824,0.33809013820193423,0.9579457041866437,"PLA2G2A,PLA2G2E,PLA2G2F",PS(38:1),LPS(20:0) ,30814
31,PS,LPS,-0.954072014961868,0.3516305600378482,0.9314311960628779,"PLA2G2A,PLA2G2E,PLA2G2F",PS(30:3),LPS(18:3) ,5320
31,PS,LPS,-0.9507753025740908,0.352861423868588,0.9290533787646275,"PLA2G2A,PLA2G2E,PLA2G2F",PS(32:2),LPS(18:2) ,30814
31,PS,LPS,-0.9483129378825855,0.35131940864837874,0.9320331213555283,"PLA2G2A,PLA2G2E,PLA2G2F",PS(44:2),LPS(18:2) ,64600
31,PS,LPS,-0.9437055462416735,0.353278619284494,0.9282486201047795,"PLA2G2A,PLA2G2E,PLA2G2F",PS(38:0),LPS(20:3) ,5320
31,PS,LPS,-0.9399517641053349,0.356145600551091,0.9227344647616794,"PLA2G2A,PLA2G2E,PLA2G2F",PS(24:0),LPS(12:0) ,5320
31,PS,LPS,-0.9374645448467245,0.35860531938615714,0.918025875368207,"PLA2G2A,PLA2G2E,PLA2G2F",PS(34:3),LPS(18:3) ,5320
31,PS,LPS,-0.9318882775160923,0.3626044841177869,0.9104134937104377,"PLA2G2A,PLA2G2E,PLA2G2F",PS(38:5),LPS(18:4),30814
31,PS,LPS,-0.9269293592685269,0.3630468302347818,0.9095747303263011,"PLA2G2A,PLA2G2E,PLA2G2F",PS(38:0),LPS(20:4) ,5320
31,PS,LPS,-0.9220527841942293,0.36510121496060033,0.9056876238671027,"PLA2G2A,PLA2G2E,PLA2G2F",PS(34:4),LPS(18:4)_2,30814
31,PS,LPS,-0.9106642787599339,0.3717279132242124,0.8932413975617997,"PLA2G2A,PLA2G2E,PLA2G2F",PS(36:4),LPS(20:3) ,5320
31,PS,LPS,-0.9060481891088114,0.37803122958236635,0.8815296197174008,"PLA2G2A,PLA2G2E,PLA2G2F",PS(36:5),LPS(18:3) ,5320
31,PS,LPS,-0.9053867148584633,0.3727609490618825,0.8913136103195449,"PLA2G2A,PLA2G2E,PLA2G2F",PS(34:2),LPS(19:1),30814
31,PS,LPS,-0.9041959199871518,0.37767108326427723,0.8821955217367281,"PLA2G2A,PLA2G2E,PLA2G2F",PS(36:5),LPS(12:0) ,64600
31,PS,LPS,-0.8989435742370055,0.3761549642878781,0.8850030909388619,"PLA2G2A,PLA2G2E,PLA2G2F",PS(42:4),LPS(20:3) ,5320
31,PS,LPS,-0.8941295157254234,0.3786218522532151,0.8804384176965246,"PLA2G2A,PLA2G2E,PLA2G2F",PS(36:2),LPS(19:1),30814
31,PS,LPS,-0.8940982764293377,0.3814429564100572,0.8752406922990408,"PLA2G2A,PLA2G2E,PLA2G2F",PS(36:4),LPS(18:3) ,30814
31,PS,LPS,-0.8902282591748342,0.3809077601597647,0.8762249412341028,"PLA2G2A,PLA2G2E,PLA2G2F",PS(40:8),LPS(20:4) ,64600
31,PS,LPS,-0.8897678865202564,0.38094240441820815,0.8761612032607448,"PLA2G2A,PLA2G2E,PLA2G2F",PS(26:0),LPS(12:0) ,64600
31,PS,LPS,-0.8895213648054251,0.3812931229812515,0.8755161569327219,"PLA2G2A,PLA2G2E,PLA2G2F",PS(40:9),LPS(20:4) ,5320
31,PS,LPS,-0.8883386937066979,0.38786922472771346,0.8634879811749164,"PLA2G2A,PLA2G2E,PLA2G2F",PS(36:1),LPS(20:2) ,64600
31,PS,LPS,-0.8841526954905167,0.3852093513296452,0.8683379523313495,"PLA2G2A,PLA2G2E,PLA2G2F",PS(42:8),LPS(18:3) ,30814
31,PS,LPS,-0.8823728757564449,0.3878677794497154,0.863490610954211,"PLA2G2A,PLA2G2E,PLA2G2F",PS(34:0),LPS(15:0) ,5320
31,PS,LPS,-0.8797341073527042,0.39006007801416964,0.8595084174638578,"PLA2G2A,PLA2G2E,PLA2G2F",PS(32:4),LPS(18:3) ,64600
31,PS,LPS,-0.8777761442609984,0.3898109091368055,0.8599603323429392,"PLA2G2A,PLA2G2E,PLA2G2F",PS(32:3),LPS(17:2),5320
31,PS,LPS,-0.8775958709898055,0.3930142807136362,0.8541637223856434,"PLA2G2A,PLA2G2E,PLA2G2F",PS(32:1),LPS(17:2),30814
31,PS,LPS,-0.8775583629477585,0.38814548741353794,0.8629854124854649,"PLA2G2A,PLA2G2E,PLA2G2F",PS(30:3),LPS(18:4),5320
31,PS,LPS,-0.8769733893438747,0.38842500664807345,0.8624771413220796,"PLA2G2A,PLA2G2E,PLA2G2F",PS(32:3),LPS(12:0) ,5320
31,PS,LPS,-0.874238925433893,0.392707136346103,0.8547182651641069,"PLA2G2A,PLA2G2E,PLA2G2F",PS(30:2),LPS(12:0) ,5320
31,PS,LPS,-0.8704778434996892,0.39362056314365423,0.8530698622655014,"PLA2G2A,PLA2G2E,PLA2G2F",PS(34:5)_2,LPS(18:4)_2,64600
31,PS,LPS,-0.8686907903823531,0.39460557691132114,0.8512948645812664,"PLA2G2A,PLA2G2E,PLA2G2F",PS(36:3),LPS(20:3) ,30814
31,PS,LPS,-0.8660616875673374,0.39737277334051335,0.8463226542105599,"PLA2G2A,PLA2G2E,PLA2G2F",PS(40:3),LPS(18:2) ,5320
31,PS,LPS,-0.8638147116902699,0.3953536755209923,0.8499485787676591,"PLA2G2A,PLA2G2E,PLA2G2F",PS(38:1),LPS(20:5) ,5320
31,PS,LPS,-0.8635472576359806,0.3949668934845586,0.8506444431285155,"PLA2G2A,PLA2G2E,PLA2G2F",PS(38:1),LPS(21:0),5320
31,PS,LPS,-0.856680552325019,0.402036765204417,0.8379892069752387,"PLA2G2A,PLA2G2E,PLA2G2F",PS(36:3),LPS(18:4)_2,5320
31,PS,LPS,-0.8505390082924429,0.4056273489747605,0.8316131290659808,"PLA2G2A,PLA2G2E,PLA2G2F",PS(42:2),LPS(18:3) ,5320
31,PS,LPS,-0.8465376192643554,0.4048546322418004,0.8329824410730379,"PLA2G2A,PLA2G2E,PLA2G2F",PS(38:6),LPS(18:3) ,64600
31,PS,LPS,-0.844140009174212,0.4080487397149115,0.8273323023664904,"PLA2G2A,PLA2G2E,PLA2G2F",PS(30:1),LPS(15:0) ,30814
31,PS,LPS,-0.838202573975976,0.40974611380269876,0.824340497756936,"PLA2G2A,PLA2G2E,PLA2G2F",PS(38:0),LPS(14:0),5320
31,PS,LPS,-0.8369076605274394,0.4122715017396782,0.8199028328146921,"PLA2G2A,PLA2G2E,PLA2G2F",PS(38:8),LPS(18:4)_2,64600
31,PS,LPS,-0.8228503246395927,0.4173113205319272,0.8110946455513502,"PLA2G2A,PLA2G2E,PLA2G2F",PS(42:4),LPS(22:1) ,30814
31,PS,LPS,-0.8173237334139943,0.42526507523066515,0.7973202282575378,"PLA2G2A,PLA2G2E,PLA2G2F",PS(36:5),LPS(18:4)_2,5320
31,PS,LPS,-0.8108127106019976,0.4273411285384705,0.7937497549997455,"PLA2G2A,PLA2G2E,PLA2G2F",PS(28:0),LPS(14:1) ,64600
31,PS,LPS,-0.8088590659040231,0.4252211218345716,0.7973959307586062,"PLA2G2A,PLA2G2E,PLA2G2F",PS(34:1),LPS(12:0) ,64600
31,PS,LPS,-0.8073804938771466,0.4294105082801015,0.7902008010804583,"PLA2G2A,PLA2G2E,PLA2G2F",PS(32:2),LPS(14:0),5320
31,PS,LPS,-0.8073490944858992,0.4267474120494278,0.7947698158751639,"PLA2G2A,PLA2G2E,PLA2G2F",PS(40:8),LPS(18:3) ,64600
31,PS,LPS,-0.7912777671932006,0.43723845652623705,0.7768649426162694,"PLA2G2A,PLA2G2E,PLA2G2F",PS(34:3),LPS(20:3) ,5320
31,PS,LPS,-0.7877588475139305,0.4399494165866146,0.7722786349551453,"PLA2G2A,PLA2G2E,PLA2G2F",PS(36:4),LPS(18:4)_2,5320
31,PS,LPS,-0.7852779483163798,0.4388259659796002,0.7741772733514953,"PLA2G2A,PLA2G2E,PLA2G2F",PS(36:1),LPS(19:1),64600
31,PS,LPS,-0.7839010760994313,0.4414991689923681,0.7696641030596535,"PLA2G2A,PLA2G2E,PLA2G2F",PS(32:2),LPS(15:1),5320
31,PS,LPS,-0.7784104513516017,0.44389422328610817,0.765633806385406,"PLA2G2A,PLA2G2E,PLA2G2F",PS(34:2),LPS(18:3) ,5320
31,PS,LPS,-0.7696617504065391,0.44783578891115494,0.759028030898881,"PLA2G2A,PLA2G2E,PLA2G2F",PS(40:7),LPS(22:4) ,5320
31,PS,LPS,-0.7690406108310829,0.45233203241187814,0.7515328602146929,"PLA2G2A,PLA2G2E,PLA2G2F",PS(32:4),LPS(18:4),64600
31,PS,LPS,-0.76449557641647,0.45421218108852524,0.74841117995137,"PLA2G2A,PLA2G2E,PLA2G2F",PS(36:1),LPS(19:0),30814
31,PS,LPS,-0.7626999316815605,0.45466021426808056,0.7476683698663836,"PLA2G2A,PLA2G2E,PLA2G2F",PS(42:9),LPS(18:4),5320
31,PS,LPS,-0.7592501355148888,0.45650677345782376,0.7446112359821149,"PLA2G2A,PLA2G2E,PLA2G2F",PS(30:0),LPS(15:0) ,30814
31,PS,LPS,-0.7574900716873627,0.4574568276004234,0.7430410504897017,"PLA2G2A,PLA2G2E,PLA2G2F",PS(34:3),LPS(18:4)_2,5320
31,PS,LPS,-0.7509031552943142,0.45893493233518956,0.7406017735716693,"PLA2G2A,PLA2G2E,PLA2G2F",PS(28:1),LPS(12:0) ,64600
31,PS,LPS,-0.7496197412202389,0.4601649105048553,0.7385753276862621,"PLA2G2A,PLA2G2E,PLA2G2F",PS(36:6),LPS(18:4)_2,5320
31,PS,LPS,-0.7361356400935085,0.46758539777666464,0.7264133692489075,"PLA2G2A,PLA2G2E,PLA2G2F",PS(40:7),LPS(22:6) ,30814
31,PS,LPS,-0.7349260900220924,0.46854098070731576,0.7248550152039211,"PLA2G2A,PLA2G2E,PLA2G2F",PS(38:3),LPS(18:2) ,5320
31,PS,LPS,-0.7284025974322127,0.47273878633692756,0.7180300049013759,"PLA2G2A,PLA2G2E,PLA2G2F",PS(38:9),LPS(18:4)_2,64600
31,PS,LPS,-0.7260995887441095,0.4751146130021915,0.7141820530422974,"PLA2G2A,PLA2G2E,PLA2G2F",PS(30:3),LPS(18:4)_2,5320
31,PS,LPS,-0.7231552190828263,0.47773086735662107,0.7099568942413614,"PLA2G2A,PLA2G2E,PLA2G2F",PS(28:0),LPS(14:0),5320
31,PS,LPS,-0.7148795089304603,0.48450737566703006,0.6990714563610279,"PLA2G2A,PLA2G2E,PLA2G2F",PS(32:1),LPS(15:1),5320
31,PS,LPS,-0.7132127108218268,0.4814854601768167,0.7039154003508228,"PLA2G2A,PLA2G2E,PLA2G2F",PS(38:8),LPS(20:4) ,5320
31,PS,LPS,-0.7112603834894118,0.4833785770063752,0.7008789262054228,"PLA2G2A,PLA2G2E,PLA2G2F",PS(38:8),LPS(18:3) ,5320
31,PS,LPS,-0.7104450715080497,0.4851717690985976,0.6980086746773216,"PLA2G2A,PLA2G2E,PLA2G2F",PS(32:2),LPS(17:2),30814
31,PS,LPS,-0.7102068989553628,0.48476592415106035,0.6986577814321138,"PLA2G2A,PLA2G2E,PLA2G2F",PS(32:2),LPS(20:3) ,5320
31,PS,LPS,-0.7067596166410655,0.4869913074408857,0.6951021181550336,"PLA2G2A,PLA2G2E,PLA2G2F",PS(42:10),LPS(18:4)_2,30814
31,PS,LPS,-0.7066550705393109,0.4867245444693883,0.6955278813655661,"PLA2G2A,PLA2G2E,PLA2G2F",PS(38:4),LPS(18:3) ,30814
31,PS,LPS,-0.7043017352318067,0.49056631734868417,0.6894083705276435,"PLA2G2A,PLA2G2E,PLA2G2F",PS(30:4),LPS(18:3) ,64600
31,PS,LPS,-0.6991315483630893,0.49011582219259886,0.6901246193309823,"PLA2G2A,PLA2G2E,PLA2G2F",PS(38:2),LPS(18:2) ,5320
31,PS,LPS,-0.6887723258089942,0.49669389083440785,0.6797008608536019,"PLA2G2A,PLA2G2E,PLA2G2F",PS(36:6),LPS(12:0) ,5320
31,PS,LPS,-0.6799214651746776,0.5035642811380774,0.6688921452221985,"PLA2G2A,PLA2G2E,PLA2G2F",PS(44:4),LPS(18:3) ,5320
31,PS,LPS,-0.6794791547710853,0.5029038038746482,0.669927820504884,"PLA2G2A,PLA2G2E,PLA2G2F",PS(38:1),LPS(14:0),5320
31,PS,LPS,-0.6772822623995667,0.5068577543190442,0.663738405158694,"PLA2G2A,PLA2G2E,PLA2G2F",PS(30:1),LPS(15:1),5320
31,PS,LPS,-0.6715235576804937,0.5081164345740312,0.6617734333421911,"PLA2G2A,PLA2G2E,PLA2G2F",PS(42:9),LPS(18:3) ,64600
31,PS,LPS,-0.663116500759159,0.5132284215926293,0.6538190037214007,"PLA2G2A,PLA2G2E,PLA2G2F",PS(34:5)_2,LPS(20:4) ,64600
31,PS,LPS,-0.6622317594255,0.5163677605563584,0.6489545396959294,"PLA2G2A,PLA2G2E,PLA2G2F",PS(44:4),LPS(18:4),5320
31,PS,LPS,-0.6594012719384903,0.5165445142357987,0.6486811137659737,"PLA2G2A,PLA2G2E,PLA2G2F",PS(38:0),LPS(20:0) ,5320
31,PS,LPS,-0.6586372909086006,0.5169075002302882,0.648119751093588,"PLA2G2A,PLA2G2E,PLA2G2F",PS(38:5),LPS(18:4)_2,5320
31,PS,LPS,-0.6481656279892949,0.5235384777559309,0.6379004608334559,"PLA2G2A,PLA2G2E,PLA2G2F",PS(34:5),LPS(18:4),64600
31,PS,LPS,-0.634315062262382,0.5324342543191811,0.6242944100932288,"PLA2G2A,PLA2G2E,PLA2G2F",PS(40:2),LPS(18:2) ,30814
31,PS,LPS,-0.6337360213876047,0.5319232375337692,0.6250728631024501,"PLA2G2A,PLA2G2E,PLA2G2F",PS(40:8),LPS(20:3) ,5320
31,PS,LPS,-0.6171654496999699,0.5437334341987822,0.6071770301702528,"PLA2G2A,PLA2G2E,PLA2G2F",PS(30:1),LPS(13:0) ,5320
31,PS,LPS,-0.6170355986018583,0.5433927693573317,0.6076904933751793,"PLA2G2A,PLA2G2E,PLA2G2F",PS(30:0),LPS(13:0) ,30814
31,PS,LPS,-0.6167988640712522,0.5438414037295913,0.6070143277320126,"PLA2G2A,PLA2G2E,PLA2G2F",PS(36:0),LPS(20:0) ,30814
31,PS,LPS,-0.6095128938074774,0.5484081222896711,0.6001472243397377,"PLA2G2A,PLA2G2E,PLA2G2F",PS(28:0),LPS(12:0) ,30814
