"lipid","logFC","logCPM","LR","PValue","FDR"
"15:1 Campesteryl ester_simulated | 16:1 Cholesteryl ester",0.136969952153751,8.7075986036895,0.17465396332409,0.676008376183681,0.999174117365416
"PG (34:5)",0.136939918703936,7.59066245812537,0.174574187762403,0.676078171029217,0.999174117365416
"15:1 Cholesteryl ester",0.136666159075729,8.59576182087869,0.173883278701396,0.676683425514226,0.999174117365416
"PC (40:8)",-0.135344633052273,10.6860539585241,0.173383138573627,0.677122442704277,0.999174117365416
"PE (40:7)",-0.135329046895815,8.62525316648354,0.173340690875079,0.677159736991066,0.999174117365416
"PS (44:7)",0.136378544062973,5.52837149285841,0.173130115531876,0.677344826451818,0.999174117365416
"(5Z,8Z)-3-hydroxytetradecadienoylcarnitine",0.13636368372779,12.0245984380181,0.173121033589268,0.677352812178909,0.999174117365416
"PIp (36:5)",0.136361389235356,8.24572558570528,0.173111180267369,0.67736147645561,0.999174117365416
"PI (36:0)",0.13626247420605,8.40808382687113,0.172861761537888,0.677580893093431,0.999174117365416
"PSo (34:2)",0.135631303588807,6.10259150392025,0.171255717139502,0.678998214980577,0.999174117365416
"Lyso_PG(18:3) | PG (18:3)",0.135608709161368,7.71761657560725,0.171211671867013,0.679037194082621,0.999174117365416
"Lyso_PG(17:2)",0.135554456996656,6.96809632173734,0.171071294187186,0.679161464452161,0.999174117365416
"PGo (20:0)",0.13519546575542,7.01127824004427,0.17017014135854,0.67996064193871,0.999174117365416
"PS (26:0)",0.134856272748808,6.42299145528948,0.169315778707642,0.68072061396269,0.999174117365416
"PIp (28:0)",0.134814865883628,6.07181500888292,0.169209331316779,0.680815457938218,0.999174117365416
"PC (38:3)",-0.133605060022441,11.3082958660799,0.168938637310021,0.681056801880515,0.999174117365416
"PS (34:3)",0.134694199191702,6.19551066482281,0.168908989471674,0.681083248874828,0.999174117365416
"PG (40:3)",0.134327705457779,6.93135290672643,0.168002468895907,0.681893212625656,0.999174117365416
"TAG(58:6)_FA 18:0",-0.133232760424081,7.50611757995418,0.167988788321509,0.681905455562815,0.999174117365416
"Cer(d18:0/24:0)",0.134177617854609,12.0624392402847,0.167638890798116,0.682218781827418,0.999174117365416
"PG (44:0)",0.133750966796681,5.93426128400314,0.166558964645674,0.683188248440018,0.999174117365416
"PS (44:2)",0.133424406418593,5.5059424179085,0.16574235646759,0.683923767555769,0.999174117365416
"Lyso_PG(20:1) | PG (20:1)_2",0.13318598265397,8.30806084568703,0.165177227297477,0.684434017062591,0.999174117365416
"O-(11-carboxyundecanoyl)carnitine",0.13316301761921,11.5478207412702,0.165124063402345,0.684482070528327,0.999174117365416
"PS (30:0)",0.133096943153973,6.77230038797899,0.164949819169124,0.684639628578227,0.999174117365416
"PE (22:1)",0.133089397352589,6.2610171178499,0.164926204812332,0.684660989007426,0.999174117365416
"TAG(48:1)_FA 18:1",-0.131998377260827,7.46163061139829,0.164878746092086,0.684703923307267,0.999174117365416
"PCo(44:5)",0.133051770396354,9.24536441318378,0.164847646317469,0.684732062126025,0.999174117365416
"PC (44:7)",0.132852323128883,7.74198107386336,0.164352043931785,0.685180896880773,0.999174117365416
"PSo (40:5)",0.132561988335237,6.01893571038987,0.163624284314212,0.685841411582966,0.999174117365416
"PS (36:8)",-0.131303503627413,7.47455990241872,0.163141131735756,0.686280865511024,0.999174117365416
"TAG(58:3)_FA 16:0",0.132258124376558,5.80077136136922,0.162874927746429,0.686523316200104,0.999174117365416
"PG (28:2)",0.132228801559877,6.64029836997913,0.162812732376466,0.686579995095916,0.999174117365416
"O-arachidonoylcarnitine",0.132058072835983,11.7669890963163,0.162406920835565,0.686950122196791,0.999174117365416
"PC (42:2)",0.132032603385397,11.4691419333557,0.16234446526903,0.687007133540576,0.999174117365416
"Lyso_PS(14:1) | PS (14:1)_2",-0.130879863523306,10.6674734771447,0.162092084239703,0.68723764454859,0.999174117365416
"PCo(32:0)",-0.130675904149593,7.96830381195,0.161581513718488,0.68770461015955,0.999174117365416
"PI (38:4)",-0.130390387800148,10.5487176074391,0.160877492278814,0.6883499127972,0.999174117365416
"PG (36:0)",0.13113949613164,8.04530876806185,0.160160831555913,0.689008486273889,0.999174117365416
"Lyso_PS(18:4)",0.130831629251692,6.11321878606363,0.159399276004478,0.689710191835294,0.999174117365416
"PC (42:8)",0.130798995650729,11.5726586349879,0.159337886920184,0.689766840988463,0.999174117365416
"Lyso_PG(20:1) | PG (20:1)",0.130703723092743,8.30590329775198,0.159103432041775,0.689983309801727,0.999174117365416
"Cer(d18:0/22:0(2OH))",0.130481918114673,11.9792438225071,0.158569706487469,0.690476781286089,0.999174117365416
"PIo (36:4), PIp (36:3)",0.130321219035451,6.22362920311321,0.158165492742455,0.690851149517065,0.999174117365416
"PI (38:7)",-0.128965584475902,7.59007819540307,0.157363202737997,0.691595846016085,0.999174117365416
"CerP(d18:1/8:0)",0.128919561739001,7.21025127010916,0.154803193468979,0.693986873404379,0.999174117365416
"TAG(58:4)_FA 16:1",0.12874411990658,5.791825985305,0.154370420734665,0.694393331486085,0.999174117365416
"PCo(40:1)",-0.127723995733363,10.6794895705486,0.154342032961722,0.694420016122111,0.999174117365416
"PSo (40:4)",0.128259319101562,6.03868005642426,0.153218324132467,0.695478590899462,0.999174117365416
"PE (40:0) | PEp (42:6)_2",0.128180092272067,10.2431457022523,0.153046721876308,0.69564064016028,0.999174117365416
"Lyso_PS(12:0) | PS (12:0)_2",0.128065231748352,6.53769684485575,0.152761908792854,0.695909829236595,0.999174117365416
"Lyso_PE(20:2)",0.128042095862824,8.42492571733287,0.15271642325024,0.695952846358592,0.999174117365416
"17:0 Campesteryl ester_simulated | 18:0 Cholesteryl ester, 16:0 Sitosteryl ester_2",-0.12703719932743,8.99996099701583,0.152679221394465,0.695988034824934,0.999174117365416
"PS (44:4)",0.127629033535547,5.43878943851943,0.151713371146798,0.696903347380669,0.999174117365416
"PE (14:1)",0.127287197530749,9.73075963839835,0.150930257914297,0.697647951006158,0.999174117365416
"PC (44:5)",0.127229108537667,7.34560502476632,0.150787118829157,0.697784291419028,0.999174117365416
"O-palmitoleoylcarnitine, trans-Hexadec-2-enoyl carnitine",0.127134132855382,11.5521049290808,0.150570001089363,0.697991238946649,0.999174117365416
"Lyso_PS(18:1) | PS (18:1)",0.12703835425276,6.10328050734655,0.150327046682435,0.69822301653448,0.999174117365416
"16:3 Cholesteryl ester",0.126911117164882,8.61912808977589,0.150041815701115,0.698495400930222,0.999174117365416
"TAG(60:4)_FA 20:0",0.126903976208073,5.13163592165826,0.149994814156315,0.698540314129783,0.999174117365416
"TAG(60:4)_FA 20:4",0.126880323620316,7.36800245843105,0.149965311501319,0.698568510074126,0.999174117365416
"lanosteryl palmitoleate, 18:2 Campesteryl ester",0.12636939753889,8.40888140328207,0.148768435698003,0.699715074248637,0.999174117365416
"PS (44:6)",0.126322272453099,5.43432526762116,0.1486348010867,0.69984341986471,0.999174117365416
"Lyso_PG(20:5) | PG (20:5)_2",0.125721158653946,7.18752673358073,0.147247827119827,0.701179430484801,0.999174117365416
"PE (14:0)",0.125680921912694,6.65161836872623,0.147150568788902,0.701273385564026,0.999174117365416
"PI (38:1)",0.125518562340477,6.29087548694618,0.146769412707727,0.70164193988336,0.999174117365416
"PCo(42:0)",0.125504895004455,11.5866110506509,0.146751188194685,0.701659575599847,0.999174117365416
"Cer(d18:2/14:0)",0.125408898282958,10.7002340898071,0.146527404140215,0.701876232106563,0.999174117365416
"PSp (38:6)",0.125295052290023,7.2663568022084,0.146255840096273,0.702139401716209,0.999174117365416
"PCo(42:3)",0.125247781949872,11.5057733756177,0.146152953033379,0.702239181542892,0.999174117365416
"PCp(42:4)",0.124998267569873,11.4710232394154,0.145573566809617,0.702801822968433,0.999174117365416
"PGo (38:4)",0.124955133567641,7.07290616811397,0.145465863578977,0.702906554795951,0.999174117365416
"PSo (36:5)",0.124694188599373,6.03342783639495,0.144852410978729,0.703503931454989,0.999174117365416
"PS (42:7)",0.124474915880661,6.01607047075992,0.144345274801708,0.703998872184206,0.999174117365416
"PSo (38:6)",0.124459888607283,6.06993331480212,0.144311353440571,0.704032013295916,0.999174117365416
"PE (18:3)",0.124175375420051,7.40265742484036,0.143664670211251,0.704664675950253,0.999174117365416
"PC (42:10)",0.123856417738501,11.508537396758,0.14293675042984,0.705378765122705,0.999174117365416
"Lyso_PC(5:0)",0.12335929247956,6.8401800181246,0.14178704098282,0.70651087548824,0.999174117365416
"PSo (36:3)",0.123210097369739,6.11971550447658,0.141439736720713,0.706853893680767,0.999174117365416
"PC (38:2)",-0.122170036526934,10.9655542443548,0.141166992460057,0.707123609149438,0.999174117365416
"1-O-tricosanoyl-Cer(d18:1/16:0)",-0.121636763607795,6.36581499996118,0.139921301204595,0.708359262067871,0.999174117365416
"PC (44:0)",0.122426042238585,6.54691600857877,0.139655929125638,0.708623305113199,0.999174117365416
"TetradecanoylcarnitineO-tetradecanoylcarnitine",0.122350283449181,11.3055495746601,0.139495191260949,0.708783377028972,0.999174117365416
"2-Hydroxymyristoylcarnitine, 3-hydroxytetradecanoylcarnitine",0.12225805901459,11.1911687426797,0.139285763269072,0.708992095083423,0.999174117365416
"(7Z,10Z)-hexadecadienoylcarnitine",0.122235315846602,11.737185204243,0.139234304925594,0.709043406344517,0.999174117365416
"17:1 Campesteryl ester_simulated | 18:1 Cholesteryl ester, 16:0 Stigmasteryl ester, 16:1 Sitosteryl ester",-0.121129034730178,8.98990380642902,0.138761830120075,0.709515036390834,0.999174117365416
"16:2 Cholesteryl ester, zymosteryl palmitoleate",0.121933631431678,8.67617120397172,0.138548277991504,0.709728506755075,0.999174117365416
"Lyso_PG(12:0)",0.121892216869981,7.2770879641899,0.13845048333269,0.709826326502037,0.999174117365416
"PSp (42:4)",0.121887743788493,5.74306927763587,0.138427080227302,0.709849741443187,0.999174117365416
"PI (36:7)",0.121610443960186,6.88153636719878,0.137811583525718,0.710466360049759,0.999174117365416
"PC (42:4)",0.121290308895991,11.4543686088242,0.137098129900551,0.71118307791275,0.999174117365416
"PI (42:1)",0.121096031527466,5.60255666192936,0.136640190614116,0.711644230419536,0.999174117365416
"TAG(48:1)_FA 16:1",-0.120187507754574,9.54264603112238,0.136606426076469,0.711678266622172,0.999174117365416
"15:1 Campesteryl ester_simulated | 16:1 Cholesteryl ester_2",0.121027835011269,8.71215554335818,0.136505585898703,0.711779946616569,0.999174117365416
"PSo (32:1)",0.120829540431014,5.74320865469763,0.136043262325529,0.712246667767014,0.999174117365416
"Lyso_PE(18:1)",0.120535073885816,5.98885848258925,0.135386736557848,0.712910988991491,0.999174117365416
"Cer(d14:2(4E,6E)/24:0(2OH))",0.120313548435542,7.86903662401943,0.134903407880699,0.713401226270265,0.999174117365416
"TAG(54:4)_FA 20:0",-0.119166241625242,5.19535784748946,0.134261064506994,0.714054296101134,0.999174117365416
"PEo (30:0)",-0.119039535458417,9.93776028235977,0.134000940115584,0.714319268377545,0.999174117365416
"PGo (40:6)",0.119798850466611,7.73927902088632,0.133755748575823,0.714569296648223,0.999174117365416
"PSo (42:2)",0.119765862818847,5.85985243036542,0.133669416365592,0.71465739372033,0.999174117365416
"TAG(60:7)_FA 20:0",-0.11889340818222,5.49269051770225,0.133649974209391,0.714677237775543,0.999174117365416
"PE (22:4)",-0.11886123603351,7.22314317282218,0.133592659841781,0.714735746441923,0.999174117365416
"PS (32:4)",0.119708158841129,6.34913630973699,0.133546385408408,0.714782995508898,0.999174117365416
"PEo (42:4)",0.119676830715629,8.48826840719721,0.13348626621098,0.714844394799727,0.999174117365416
"Lyso_PG(18:1) | PG (18:1)",0.11964332576861,6.68429916731109,0.133404838660283,0.714927581147521,0.999174117365416
"15:0 Campesteryl ester_simulated | 16:0 Cholesteryl ester",0.119450435175955,8.67262405651433,0.132984095333086,0.715357871439568,0.999174117365416
"14:0 Cholesteryl ester",0.119151712799374,7.40205562623869,0.132318864672925,0.716039773093733,0.999174117365416
"1-O-palmitoyl-Cer(d18:1/16:0)",0.11911097873945,6.34260850534454,0.132222226284483,0.716138994641286,0.999174117365416
"Lyso_PG(20:4) | PG (20:4)_2",0.119035399953913,6.36555665120766,0.132055271656554,0.716310508766037,0.999174117365416
"17:0 Campesteryl ester_simulated | 18:0 Cholesteryl ester, 16:0 Sitosteryl ester",-0.117881269286127,8.99305959252285,0.131396391743692,0.716988583135948,0.999174117365416
"PE (18:2)",0.118665653782922,6.76499514273655,0.131242206751381,0.71714753743854,0.999174117365416
"PS (28:1)",0.118597182678562,6.49768686948306,0.131089551409389,0.717305018867393,0.999174117365416
"PC (42:9)",0.118590976660427,11.5465492574775,0.131086775531003,0.717307883463046,0.999174117365416
"TAG(56:8)_FA 18:0",-0.117693355572578,6.1511471211329,0.130964706324733,0.717433887949629,0.999174117365416
"PSo (42:1)",0.118148852651586,5.95047346299228,0.130099113942379,0.718329296326253,0.999174117365416
"PG (42:9)",0.117866042540707,7.59743550707482,0.129490565549531,0.718960823739132,0.999174117365416
"PE (26:0)",0.117827232928264,7.47203513800394,0.129404780891718,0.719049982364959,0.999174117365416
"PS (34:5)",0.117756074455863,6.73538237318836,0.129245590884238,0.719215521899015,0.999174117365416
"TAG(56:3)_FA 18:1",0.117566801279783,6.35853382554051,0.128829740461021,0.719648503004999,0.999174117365416
"PGo (34:4)",0.117404694461769,6.54631835546344,0.128477229448151,0.720016153656343,0.999174117365416
"PE (36:8)",0.117388414693225,7.28494817900928,0.128445948484341,0.720048805557121,0.999174117365416
"PGo (30:1)",0.117135740936796,6.80012046210416,0.127893301946301,0.720626414032634,0.999174117365416
"PC (40:3)",0.117106217634577,11.3090978161817,0.127837175906279,0.7206851538564,0.999174117365416
"PS (30:1)",0.116635331302653,6.00665882677684,0.12680015211663,0.721773098588999,0.999174117365416
"Lyso_PE(22:0)",0.116539168014027,6.31325833783715,0.126595215794509,0.721988690594215,0.999174117365416
"Lyso_PG(20:2) | PG (20:2)_2",0.116207829318835,9.16574977800455,0.125889406415808,0.722732706662735,0.999174117365416
"PCo(42:6)",0.11617557844099,11.4732129801948,0.125821044468239,0.722804893789503,0.999174117365416
"PC (42:1)",0.115850092269281,11.4002199869701,0.125119631524285,0.72354683284377,0.999174117365416
"TAG(58:6)_FA 20:4",0.115824562125661,5.8326118199968,0.125048736327471,0.723621954299959,0.999174117365416
"Lyso_PE(22:2)",0.115816117770557,6.25034868109863,0.125034202012614,0.723637358004727,0.999174117365416
"Lyso_PI(15:0) | PIo (16:0)_2",-0.114836884579985,9.16889725982456,0.12467593821566,0.724017370683199,0.999174117365416
"(7Z,10Z,13Z,16Z)-docosatetraenoylcarnitine",0.115249237410644,11.1958362529674,0.12382990830065,0.724917203821709,0.999174117365416
"PGo (32:0)",0.115074815273382,6.55410741409289,0.123447268733855,0.725325311988598,0.999174117365416
"PC (42:11)",0.114863923357317,11.4837525452702,0.123006437797812,0.725796366609548,0.999174117365416
"PC (42:7)",0.114843977913115,11.5940292041434,0.12296390927645,0.725841861024105,0.999174117365416
"PCo(42:2)",0.114245209161653,11.5402553967428,0.121689748223616,0.727208998535919,0.999174117365416
"PS (40:7)",0.114222460410764,6.61389293641079,0.121632424625204,0.727270693440873,0.999174117365416
"Lyso_C17 sphingosine-1-phosphocholine",0.114203647358488,6.92691895333143,0.121593980676323,0.727312078132566,0.999174117365416
"PC (40:0)",0.114035392990358,11.5044208861823,0.12124482130821,0.727688282606171,0.999174117365416
"TAG(60:0)_FA 18:0",0.113939236065208,6.40890105563877,0.121029672763509,0.727920398594639,0.999174117365416
"PEo (34:4)",0.113796245797337,6.55789486561675,0.120729180237277,0.728244976536657,0.999174117365416
"TAG(56:6)_FA 16:0",-0.112547108442345,7.76119079802972,0.119735570282046,0.729321461985213,0.999174117365416
"PS (40:1)",0.112973552377425,6.10647232438184,0.118992723480915,0.730129540107503,0.999174117365416
"PG (18:4)",0.112854369988085,6.9791289774025,0.118748729185924,0.730395575790137,0.999174117365416
"PG (38:5)",0.112827529560975,7.0296178350537,0.118692802386249,0.730456597841893,0.999174117365416
"PIp (32:1)",0.112711627785149,6.88900913100181,0.118449259099862,0.730722516995758,0.999174117365416
"TAG(50:2)_FA 18:1",-0.111742215906178,9.60992223803064,0.118026487932184,0.731184857861668,0.999174117365416
"PSo (38:5)",0.112296303918976,5.96641840049992,0.117574185312151,0.731680520406366,0.999174117365416
"PS (36:3)",0.112246084114625,6.20948401326334,0.117471554549411,0.731793138111272,0.999174117365416
"Lyso_PG(13:0) | PG (12:0)",0.112166031818448,7.95732727542642,0.117313266076053,0.731966937376148,0.999174117365416
"PCo(42:4)",0.111878973708347,11.4910951170717,0.116718968043642,0.732620642921104,0.999174117365416
"PE (26:1)",0.111599885533349,7.72948191704809,0.116135576065744,0.733264162353232,0.999174117365416
"C12:1",0.111434718387628,7.89025460344135,0.115793840523111,0.733641957180599,0.999174117365416
"TAG(56:1)_FA 16:0",-0.1105444944015,5.87285071245529,0.115488635871159,0.733979892647861,0.999174117365416
"PC (44:8)",0.111228648709447,7.78160208342995,0.11536698994064,0.734114722979406,0.999174117365416
"TAG(60:11)_FA 18:0",0.111218486222524,5.77139857558132,0.115333361572937,0.734152010091802,0.999174117365416
"PE (34:1)",-0.110243109990316,8.5626390954779,0.114870059133864,0.734666337872483,0.999174117365416
"PC (42:5)",0.110753959549841,11.4767825286136,0.114391719130253,0.735198574075149,0.999174117365416
"15:0 Campesteryl ester_simulated | 16:0 Cholesteryl ester_2",0.110520308552892,8.6734581663526,0.113909446634352,0.735736442774106,0.999174117365416
"17:1 Campesteryl ester_simulated | 18:1 Cholesteryl ester, 16:0 Stigmasteryl ester, 16:1 Sitosteryl ester_2",-0.109765309555059,8.99812007832032,0.113873893325035,0.735776144817171,0.999174117365416
"TAG(56:4)_FA 20:0",-0.109710555726719,6.86399982171634,0.113754385468496,0.735909648732703,0.999174117365416
"TAG(56:8)_FA 18:1",-0.109631803719167,6.98609004379556,0.113591377370881,0.736091873367293,0.999174117365416
"PSo (34:1)",0.110314450333559,5.9738622663572,0.113475378775547,0.736221635379515,0.999174117365416
"PSo (36:2)",0.109720519337245,6.24566675204532,0.112263353099479,0.737581908954265,0.999174117365416
"PI (34:6)",0.109450371421521,6.4340048139994,0.111714829840849,0.738200209288886,0.999174117365416
"Lyso_PE(14:0)",0.109366312937301,7.44837599536654,0.111548524561613,0.738388003369315,0.999174117365416
"3-hydroxyeicosanoylcarnitine, Cervonyl carnitine",0.109332064916535,11.4178619713772,0.111483623190452,0.738461333050992,0.999174117365416
"PI (44:4)",0.109229075751178,5.12104802589731,0.111250602259133,0.738724810543782,0.999174117365416
"PE (38:0)_2",-0.10832695288085,8.33181025492292,0.11089911774161,0.739122815907893,0.999174117365416
"SM (d18:1/24:1)15Z))",-0.10830864534153,11.0973457880517,0.110863615940616,0.739163055501337,0.999174117365416
"PEp (30:0)",0.108954496855466,6.48505132125228,0.110708623307346,0.739338816121186,0.999174117365416
"PEo (28:0)",0.108910389961451,6.6820848676143,0.110620358016149,0.739438969452606,0.999174117365416
"TAG(56:7)_FA 16:1",-0.107915542129454,7.78333833161117,0.110054648027017,0.740081928390072,0.999174117365416
"PEo (38:0)",-0.107898790566621,9.15004468582022,0.11002256276447,0.740118449884996,0.999174117365416
"Lyso_PC(13:0)",0.108519113965036,6.4105616888699,0.10982771463614,0.740340365518491,0.999174117365416
"TAG(60:1)_FA 16:0",0.108477127451814,4.98420575673202,0.109727179952131,0.740454951519134,0.999174117365416
"PS (44:8)",0.108116306512673,5.56436517932645,0.109009292600604,0.741274873221947,0.999174117365416
"TAG(58:5)_FA 18:2",0.108111745214324,5.70814279432522,0.109002077698932,0.741283128764576,0.999174117365416
"1-O-lignoceroyl-Cer(d18:1/16:0)",-0.107349294881956,7.22541652574114,0.108897564935319,0.741402749921077,0.999174117365416
"PGp (42:4)",0.107922317726624,6.27595037147552,0.108626856215494,0.741712888629901,0.999174117365416
"(11Z,14Z)-eicosadienoylcarnitine",0.107734422700294,11.383499749561,0.108260421829073,0.742133379117527,0.999174117365416
"PC (44:10)",0.107714799904121,7.8117589300544,0.108217604038884,0.74218256478884,0.999174117365416
"PG (30:4)",0.107594878370783,6.43869014824967,0.107971958169486,0.742464951828307,0.999174117365416
"PCp(42:6)",0.107580106070429,11.5060317320471,0.107951604021764,0.742488366300113,0.999174117365416
"TAG(48:2)_FA 18:2",-0.106853900014828,8.10015819677597,0.107894073599255,0.742554559870441,0.999174117365416
"PI (38:9)",0.107545042345171,6.38202212969445,0.107872061934358,0.742579891306131,0.999174117365416
"Docosa-4,7,10,13,16-pentaenoyl carnitine, Clupanodonyl carnitine",0.107255349871562,11.1668688184824,0.107303005159395,0.743235768848537,0.999174117365416
"SM (d18:0/26:0)",0.107127381316627,11.5330966261751,0.107048074296472,0.743530219047451,0.999174117365416
"PG (30:2)",0.107045769563638,6.64226779232994,0.106877747918809,0.743727165746,0.999174117365416
"Lyso_PG(20:2) | PG (20:2)",0.106830525916091,9.17907759218247,0.106456615962088,0.744214863321285,0.999174117365416
"PC (44:6)",0.106660416796435,7.74955916102043,0.106116416922305,0.744609615366082,0.999174117365416
"PS (42:10)",0.1065926563333,6.20913448231346,0.105974547368533,0.744774441368359,0.999174117365416
"TAG(60:12)_FA 20:0",0.106337566246872,6.25227671493763,0.105470474754952,0.745361068862275,0.999174117365416
"Lyso_PS(22:6) | PS (22:6)",0.105272999957681,6.61485716662917,0.103378673538828,0.747812159987053,0.999174117365416
"TAG(54:3)_FA 18:1",0.105255252690141,9.44766819667008,0.10335096691324,0.747844808389894,0.999174117365416
"PS (42:5)",0.105180634369151,5.8308236554366,0.103192196138934,0.748031990832414,0.999174117365416
"Lyso_PE(15:1)",-0.104178407879393,8.5409627431666,0.102543728335604,0.748798154405057,0.999174117365416
"PSo (40:1)",0.104769357049708,6.40330313882253,0.102394151632325,0.748975257880766,0.999174117365416
"TAG(58:3)_FA 18:1",-0.104030706606908,6.14790510100246,0.102243200090598,0.749154133840423,0.999174117365416
"O-(17-carboxyheptadecanoyl)carnitine",0.104480523274204,11.7148257856785,0.10184104275686,0.749631397514297,0.999174117365416
"Cer(d16:2(4E,6E)/24:0(2OH))",0.104445468063401,8.0726957888015,0.101770243126794,0.749715527016919,0.999174117365416
"PG (26:0)",0.104443647865245,6.85799078629781,0.101762857465133,0.749724305078484,0.999174117365416
"SM (d18:1/26:1)17Z))",0.104378920756245,11.3489524630906,0.101643668425822,0.749866013081801,0.999174117365416
"Lyso_PG(15:0) | PGo (16:0)_2",-0.103719080990541,7.12916640261726,0.101635347444841,0.749875909603464,0.999174117365416
"PE (20:3)",0.104357303520367,7.26402445761185,0.101596719658119,0.749921857235248,0.999174117365416
"PSp (42:2)",0.104029684939182,5.99914509662494,0.100954863257357,0.750686755973413,0.999174117365416
"TAG(58:0)_FA 16:1",0.103933478218738,6.86033013652319,0.100774854130457,0.750901752859356,0.999174117365416
"PCo(42:1)",0.103530830556645,11.5907951537602,0.10000414971546,0.7518246542825,0.999174117365416
"PG (42:2)",0.103504327144892,6.72768168028994,0.0999463783476032,0.751893991608417,0.999174117365416
"18:1 Campesteryl ester",0.103299085979874,8.36600340465308,0.0995563477190444,0.752362685019328,0.999174117365416
"PI (40:7)",0.103298181068318,6.74722372482014,0.099550130938951,0.752370163789065,0.999174117365416
"TAG(60:9)_FA 20:4",0.103188030219664,5.54633639972018,0.0993276340589766,0.75263799616093,0.999174117365416
"Lyso_PG(20:0)",0.103161190604602,6.94985016378915,0.0992878223010223,0.752685954650921,0.999174117365416
"PE (44:8)",0.103014997682755,6.40926743204972,0.0990048036435383,0.753027192831804,0.999174117365416
"PIp (38:6)",0.10284847769496,8.44173392318954,0.0986927206781729,0.753404096115179,0.999174117365416
"PS (38:1)",0.102804293685382,6.70765132798575,0.0986033012704866,0.753512208776109,0.999174117365416
"PIo (38:1), PIp (38:0)",0.102774419278545,6.45589198866402,0.0985448812107279,0.753582870720697,0.999174117365416
"TAG(60:4)_FA 16:0",0.10254406191131,4.92696008106699,0.0980888934524594,0.754135202790535,0.999174117365416
"TAG(56:3)_FA 16:0",0.102303652266771,5.88229032660505,0.097643057635338,0.754676602640229,0.999174117365416
"PE (38:5)",-0.101573455028059,9.00231238227036,0.0974657139468036,0.754892336734424,0.999174117365416
"PCo(40:0)",-0.101412285930009,10.3273658588649,0.0971565541149175,0.755268937469589,0.999174117365416
"TAG(58:4)_FA 18:1",0.1019486831883,5.63761451532093,0.0969665128575343,0.755500761150946,0.999174117365416
"PEp (36:5)",0.101718264708929,7.14406267899181,0.0965394167408592,0.75602266943522,0.999174117365416
"TAG(54:2)_FA 18:0",0.101159901730721,9.29767439879763,0.0954899894204573,0.757310462146429,0.999174117365416
"PGo (40:4)",0.101134382607064,6.62320960594982,0.0954358136545466,0.757377153312276,0.999174117365416
"Cer(t18:0/16:0(2OH))",0.10107558192862,10.0109932113322,0.0953318084766579,0.757505243357039,0.999174117365416
"PG (30:3)",0.100941014733234,6.90689994204036,0.0950736554852938,0.757823508896782,0.999174117365416
"PI (42:7)",0.100896317513085,6.09460544147769,0.0949851725745248,0.757932704481592,0.999174117365416
"PE (34:5)",0.100845498209567,7.39729161526567,0.0948961163841773,0.758042663791278,0.999174117365416
"Lyso_PE(24:1)",0.100503262464597,6.8326884426127,0.0942528976841004,0.758838540436591,0.999174117365416
"Lyso_PG(17:0) | PG (16:0) | PGo (18:0)_3",-0.0995143813019114,11.0394934483477,0.0935441069584613,0.759719000745368,0.999174117365416
"TAG(54:8)_FA 16:1",-0.0990305812299343,7.20589225367204,0.0926300265622331,0.760859874480224,0.999174117365416
"Lyso_PC(3:0)",0.0994398093874143,11.2648565450508,0.0922812025019084,0.761296866572412,0.999174117365416
"PS (38:6)",0.0993269780449871,6.41050122692769,0.0920647410803213,0.761568494081025,0.999174117365416
"Lyso_PC(15:1)",0.0991485045477041,8.85019639533057,0.0917417640457643,0.76197443226848,0.999174117365416
"TAG(60:10)_FA 20:4",-0.0984623926804247,5.86652366442908,0.0915573258050983,0.76220659606279,0.999174117365416
"PS (36:6)",0.0989521435294408,6.07857498902806,0.0913712005149137,0.76244114235997,0.999174117365416
"Lyso_PG(20:3) | PG (20:3)_2",0.0988327949449575,6.57719626245909,0.091154487703534,0.762714562347483,0.999174117365416
"PS (42:6)",0.0987895569167664,6.24003513122911,0.0910733018336032,0.762817083407832,0.999174117365416
"PC (42:6)",0.0985831363677485,11.4962789777599,0.0907030826408572,0.763285227321925,0.999174117365416
"Lyso_PE(12:0) | PE (12:0)",0.098313212712353,6.75062569234496,0.0902024675051791,0.763919917774559,0.999174117365416
"PC (40:2)",0.0982542122585687,11.3706160364668,0.0901007145214408,0.764049157007035,0.999174117365416
"TAG(60:9)_FA 20:0",-0.0975054983395738,5.35099780452554,0.089778950251457,0.764458362866341,0.999174117365416
"PGo (40:2)",0.0977894530320752,6.9025893791707,0.0892477274432792,0.765135701479226,0.999174117365416
"PC (40:1)",0.0977399840501891,11.5144554472408,0.0891630379155686,0.76524388810024,0.999174117365416
"TAG(60:1)_FA 16:1",0.0977039243533697,5.12111754251782,0.089078332543977,0.765352150951679,0.999174117365416
"TAG(58:2)_FA 20:4",0.0974248898334786,6.41592952802906,0.088583248386044,0.765986047546349,0.999174117365416
"PI (38:0) | PIp (40:6)",0.0973446243338175,6.53039116335402,0.0884384924574988,0.766171754543128,0.999174117365416
"Lyso_PG(13:0) | PG (12:0)_2",0.0971720685999709,8.02361076407751,0.0881307868430667,0.766567059555437,0.999174117365416
"TAG(54:4)_FA 18:2",0.0971391691618638,9.43104821892926,0.088072933409876,0.766641466863641,0.999174117365416
"PC (40:6)",-0.0965525243396194,10.0856783788522,0.0880434270584374,0.766679426245726,0.999174117365416
