lipid,logFC,logCPM,LR,PValue,FDR,type,FAD185_M1_Male_5xFAD_cerebellum,FAD185_M3_Male_5xFAD_cerebellum,FAD189_M1_Male_5xFAD_cerebellum,FAD189_M2_Male_5xFAD_cerebellum,FAD185_M4_Male_WT_cerebellum,FAD189_M3_Male_WT_cerebellum,Blank_Blank_Blank_Blank_Blank
[TG(64:6)]_FA22:5,-0.04168507307837522,4.178627189393436,0.008237658108555479,0.9276820662804744,0.9925440329965127,TAG,103974.92770385742,110814.2876586914,83486.58627319336,100767.38684082033,67609.60458374023,77847.58590698242,34242.322509765625
[TG(64:6)]_FA22:6,0.041547872080905095,4.352038072379431,0.00813131668405731,0.92814909314419,0.9925440329965127,TAG,124252.60848999023,122157.32824707033,93646.92672729492,123263.96838378906,71313.74517822266,88309.56576538086,35157.02217102051
[TG(66:13)|TG(65:6)]_FA18:1,0.04148683016056508,2.6965876555131776,0.008105964029141433,0.9282608898616286,0.9925440329965127,TAG,35517.582458496094,33166.90246582031,37973.46296691895,31985.022216796875,23035.7614364624,24680.921585083008,16644.98112487793
[TG(50:7)|TG(49:0)]_FA22:6,0.0406269391924047,4.9244661261584985,0.007775602449100916,0.9297341085842307,0.9935146496248173,TAG,161069.1104736328,186178.9749450684,159269.99212646484,177333.4327392578,124033.72897338869,111909.68853759766,56658.363861083984
CE(16:3),-0.04047030991306474,8.029515502965994,0.007764448288071435,0.9297843947526954,0.9935146496248173,CE,886336.5204658508,1133787.8755111694,1147187.4228363037,548547.1987571716,619900.9826698303,718171.9696159363,1813949.6315917969
[TG(44:5)]_FA16:0,-0.038751607723024876,3.885845048467397,0.007117315481991682,0.9327668830455841,0.9935563432309936,TAG,75630.06561279297,79429.16543579102,84989.80603027344,82098.185302734375,51743.78356933594,65280.604064941406,30436.282012939453
[TG(45:4)]_FA14:0,-0.03819681713941542,3.4855309986154364,0.0069144386238804145,0.9337298015123139,0.9935563432309936,TAG,55439.98348999024,60271.08395385742,57376.68420410156,68673.30548095703,43178.16326904297,44987.38296508789,24249.761932373047
[TG(51:9)|TG(50:2)]_FA22:6,0.03908268433498552,9.41783993468129,0.007196841906988993,0.9323932019107645,0.9935563432309936,TAG,635011.750793457,452724.5772094727,499507.33099365234,274451.1573486328,372688.186920166,271112.84088134766,9681670.674682615
[TG(61:10)|TG(60:3)]_FA16:0,-0.03845525574824983,2.8556821842472733,0.0070077818509730605,0.9332850222939132,0.9935563432309936,TAG,34535.02224731445,41224.602935791016,35067.60220336914,36016.26251220703,26797.48179626465,26579.04214477539,21991.421676635742
[TG(64:10)|TG(63:3)]_FA20:4,0.039918432747097256,3.2729311692466543,0.007506256637043407,0.9309587387163041,0.9935563432309936,TAG,51600.92376708984,54630.46398925781,49104.70365905762,53160.40357971192,35513.08236694336,36404.4626159668,23599.40153503418
DG(30:3)_C16:1,0.03973935879500041,9.478734084223728,0.00744046363979578,0.9312612280179419,0.9935563432309936,DAG,4937413.428588867,6087042.280761719,869345.0525169373,268474.43923187256,3461039.428833008,726265.5282096863,3883894.088623047
LPC(18:2)|LPC(P-19:1),0.03858570000850348,5.496875299455677,0.007015135283836571,0.9332501103920903,0.9935563432309936,PC,252083.8580932617,272024.5010986328,304655.0244140625,214738.21514892575,172611.07287597656,185850.25073242188,69793.685302734375
PC(18:0)|LPC(19:0)|PC(O-19:0)|LPC(O-20:0),-0.03813960207989264,4.886875724105503,0.006894340205462868,0.9338259649890313,0.9935563432309936,PC,152031.2685546875,168562.29260253906,174377.0307006836,136403.6505126953,119154.0689086914,110134.66693115234,70886.9652709961
PC(21:1)|LPC(22:1),0.040021382431648385,6.509627795077023,0.007546168282715371,0.9307758918374275,0.9935563432309936,PC,509778.10009765625,536072.6911621094,704520.3332519531,374749.7680664063,348432.0852050781,379120.6252441406,132109.9892578125
PC(40:5),0.038614185430061725,11.475386039714829,0.007025735460063132,0.9331998163325846,0.9935563432309936,PC,14558646.90234375,15613244.23828125,29603186.44885254,12874999.689453123,8405322.760864258,16298132.686279297,312125.4022216797
PG(31:1)|PG(O-32:1)|PG(P-32:0),0.03919808020858676,5.148587135100681,0.007239110256080039,0.9321954363176197,0.9935563432309936,PG,173427.99243164062,181281.3134765625,183660.4326171875,180652.29345703125,128913.06958007812,119444.18811035156,115338.66821289062
PG(35:5)|PG(O-36:5)|PG(P-36:4),-0.03824243245897678,4.8303721781893545,0.006931587573944853,0.9336478613546306,0.9935563432309936,PG,143515.57080078125,148177.990234375,146080.82885742188,143306.67028808594,107873.66772460938,103783.94689941406,83314.78564453125
PS(P-36:0),-0.03936706818006181,6.0427004543716345,0.00734617406851612,0.9316970918052243,0.9935563432309936,PS,319911.1804199219,426220.8283691406,427219.0693359375,330322.78369140625,230527.0959472656,312329.7413330078,98662.927001953125
DG(44:12)|DG(43:5)_C16:0,-0.037628276211524474,4.065255772198111,0.006710131106956396,0.9347139961767315,0.9941733901326013,DAG,85713.38639831543,86724.52571105957,82721.82563781738,83674.58574295044,67684.34451293945,55956.36400985718,50915.543380737305
LPI(16:1),0.0374127102579976,6.1125855269324685,0.006595774466404691,0.9352714688597759,0.9944385601352543,PI,378673.8654785156,420068.8472290039,316667.00354003906,326212.7209472656,273120.9967041016,225071.27294921875,202337.8755493164
FA(18:4),0.037125594768831774,4.449050592598595,0.006494508479590877,0.9357692015318414,0.9946400570959327,FA,32450.96240234375,182677.6710205078,87535.346435546875,30779.88220214844,81957.5864868164,30627.20230102539,145822.72924804688
[TG(42:1)]_FA16:0 | DG(44:8)|DG(43:1)_C16:0,0.03506078352537773,5.17821439741697,0.005793491225631442,0.939327616935152,0.9960700717692829,DAG,172972.71325683594,226476.31661224365,188689.23233032227,164522.5512199402,144138.0702972412,115652.36836624146,108147.32796478271
[TG(42:1)]_FA16:0 | DG(44:8)|DG(43:1)_C16:0,0.03506078352537773,5.17821439741697,0.005793491225631442,0.939327616935152,0.9960700717692829,TAG,110816.58923339844,132277.14892578125,111133.8875732422,113887.9676513672,90245.9462890625,85342.14611816406,61789.464599609375
[TG(49:3)]_FA14:0,-0.03583928325824908,4.042160210067372,0.006086458915660842,0.9378155159880358,0.9960700717692829,TAG,80952.22540283203,96640.18762207033,100426.3662109375,82367.72564697266,72302.98571777344,58567.08416748047,34042.70227050781
[TG(49:6)]_FA16:1,-0.03535583108642803,3.5878458155460606,0.005922929363919138,0.9386549123272473,0.9960700717692829,TAG,64426.944580078125,67090.2846069336,65838.504638671875,67201.024658203125,46719.36331176758,49385.383850097656,23249.461486816406
[TG(53:8)|TG(52:1)]_FA18:1,-0.03464495641456614,10.255177837950132,0.005687620011535444,0.9398834816195148,0.9960700717692829,TAG,4044586.0234375,7001082.2509765625,10892820.13671875,7836872.787109375,9336520.56640625,1609136.6796875,647312.46484375
[TG(63:12)|TG(62:5)]_FA16:0,-0.035160651980112666,2.5903871495386235,0.005856777507119659,0.9389977769008468,0.9960700717692829,TAG,33188.6823425293,33221.22232055664,30650.202102661133,30824.3024597168,22461.08155822754,23970.72180175781,14593.081016540527
[TG(64:10)|TG(63:3)]_FA16:1,-0.033753490414475694,3.009298006441822,0.005397138201345797,0.9414359215668772,0.9960700717692829,TAG,39967.76287841797,44128.56262207031,44450.64331054688,37402.34262084961,26646.581802368164,33268.102310180664,23009.101440429688
[TG(64:7)|TG(63:0)]_FA22:6,-0.033870636562406166,4.3182380793448925,0.0054354555295503815,0.9412287745885494,0.9960700717692829,TAG,119463.869140625,115992.64828491212,90853.8060913086,115848.48794555664,74682.08526611328,85941.925537109375,36051.28251647949
[TG(66:12)|TG(65:5)]_FA20:4,0.034735473338674404,3.168201691998142,0.005685813841608933,0.9398930096472766,0.9960700717692829,TAG,47288.82328414917,50500.1431427002,47132.02317047119,47353.18341064453,34020.1625289917,32539.82235717773,22915.90184020996
[TG(66:13)|TG(65:6)]_FA18:2,-0.03487474547771722,2.775360093866034,0.00576196916324534,0.9394925819493121,0.9960700717692829,TAG,38037.32275390625,33702.90203857422,36366.04284667969,35201.562255859375,26529.181915283203,25642.981994628903,17751.441329956055
[TG(66:14)|TG(65:7)|TG(64:0)]_FA18:3,-0.035460893706729765,2.9525798436233237,0.005957736115306034,0.9384752823925719,0.9960700717692829,TAG,40851.12292480469,39516.3828125,46376.96295166016,37657.282623291016,29744.84230041504,29941.442321777344,18840.6012878418
CE(22:3),-0.03434546112011098,7.056507709236445,0.005589451720879879,0.9404035708465892,0.9960700717692829,CE,367991.1067276001,501351.6766395569,517582.7354698181,241341.8960838318,271684.3187446594,311721.32291412354,1092154.7315444946
PC(40:2),0.03417498265541829,11.385318232755234,0.005505104701413632,0.9408541160869301,0.9960700717692829,PC,14494105.838867188,14983681.245605469,23750589.78173828,11683368.28125,7886946.048339844,14294578.541503906,2267926.0346679688
PI(43:4),-0.03423232221230647,3.8646681976413744,0.005552060918262214,0.9406028714951626,0.9960700717692829,PI,74797.88473510742,72059.84559631348,68575.405517578125,68302.66442871094,54982.54376220703,48260.44332885742,51435.103271484375
[TG(47:5)]_FA18:2,-0.033322428401524065,4.789484993862314,0.005260769419692224,0.9421792073059986,0.9965297613819919,TAG,134312.5502319336,127789.0903930664,122831.00952148438,126359.7689819336,100874.6469116211,85253.606201171875,114814.22702026369
[TG(39:0)]_FA16:0,-0.027596946578995325,4.406360400295049,0.003606642343584099,0.9521115693127254,0.9969750287112759,TAG,110356.52807617188,119670.2685546875,88124.02624511719,112169.28759765624,69958.045166015625,85329.825927734375,64290.10437011719
[TG(40:0)]_FA14:0,0.025828957436523237,5.757551404561203,0.0031465182482861564,0.9552670557097196,0.9969750287112759,TAG,276693.318359375,269107.4970703125,280842.259765625,263079.037109375,180257.8337402344,198920.83544921875,178000.93212890625
[TG(42:4)]_FA18:0,0.0277013848696695,3.5598270162775925,0.0036182614869630925,0.952034585601094,0.9969750287112759,TAG,62268.78378295898,58214.7839050293,50284.06365966797,54208.70385742188,41527.18280029297,36936.94253540039,46545.34292602539
[TG(43:1)]_FA14:0,-0.031587958184834654,4.284445588099216,0.0047266676383515005,0.9451880094261013,0.9969750287112759,TAG,93424.106689453125,137951.25024414062,96731.927001953125,92375.006103515625,82381.32604980469,69310.34466552734,45029.04293823242
[TG(43:3)]_FA18:1,-0.02672374938006025,3.4780918470535553,0.003381574795639608,0.9536281044430219,0.9969750287112759,TAG,65952.12438964844,58891.78421020508,56132.6242980957,62336.28451538086,39537.402770996094,48379.50338745117,22665.221618652344
[TG(44:5)]_FA18:2,0.027850235423868462,3.565623622555228,0.003657263472177874,0.951777077294261,0.9969750287112759,TAG,65386.52404785156,59359.404052734375,60460.90493774414,62577.38391113281,45763.86343383789,40719.14273071289,32948.562255859375
[TG(45:4)]_FA18:3,0.02738432060310174,4.6607568189064414,0.003536344976964756,0.9525800092466948,0.9969750287112759,TAG,141612.40963745117,165105.5509033203,125256.36840820312,142148.53088378906,91056.886474609375,108027.88870239258,43613.28314208984
[TG(45:5)]_FA20:4,-0.026465975839151158,4.078213939306938,0.003316751670126905,0.9540742224051949,0.9969750287112759,TAG,90341.12759399414,97262.486572265625,86156.22494506836,91194.16680908205,66178.98458862305,65609.50390625,37508.68273925781
[TG(47:3)]_FA18:1,-0.0318323586024494,3.9671075999655603,0.004800084863575194,0.9447646400222388,0.9969750287112759,TAG,81496.4455871582,84980.42738342285,91669.8663330078,81124.84579467773,66709.68478393555,56403.463775634766,33760.82247924805
[TG(49:6)]_FA14:0,-0.027580102828742622,4.029339854504497,0.0036021616092511977,0.9521412900778942,0.9969750287112759,TAG,85238.7865600586,87941.80682373047,82537.30560302734,88137.1058959961,65621.6050415039,58913.38400268555,41631.30267333984
[TG(49:7)|TG(48:0)]_FA18:1,0.031781311672752215,4.807865147991659,0.0047615584223876795,0.9449863986014733,0.9969750287112759,TAG,137078.7100830078,176770.51348876953,185232.372253418,160904.03143310547,142902.26916503906,86613.485595703125,34499.66241455078
[TG(58:10)|TG(57:3)]_FA14:0,0.0327184877973831,3.278996339077782,0.005045554208663816,0.9433722360338768,0.9969750287112759,TAG,48518.183349609375,51359.943603515625,59142.46368408203,52774.06359863281,39905.38299560547,33620.34231567383,22104.381713867188
[TG(60:9)|TG(59:2)]_FA16:1,0.03107464851570744,3.8830424782231234,0.004552164779498824,0.9462077572109059,0.9969750287112759,TAG,72027.64544677734,107350.84747314452,76565.62530517578,78043.70538330078,57309.90399169922,57916.404052734375,27092.041931152344
[TG(62:11)|TG(61:4)]_FA16:1,-0.02998433466000666,3.5458870861153478,0.004257915052544803,0.9479728007752055,0.9969750287112759,TAG,42796.30307006836,46324.083099365234,45531.202728271484,42782.423278808594,33842.5026550293,30403.44201660156,73178.04563903809
[TG(62:12)|TG(61:5)]_FA16:1,0.030121083266595156,4.0436974509959525,0.004277025570445403,0.9478563423610629,0.9969750287112759,TAG,48217.96348571777,45542.64326477051,49096.703704833984,44556.86318969727,33262.942459106445,31871.12219238281,144594.8095855713
[TG(62:13)|TG(61:6)]_FA16:0,0.026359744587723336,2.7845829833541744,0.00327630055676309,0.9543548294058087,0.9969750287112759,TAG,36263.32232666016,36523.46270751953,34753.70265197754,35171.54258728027,24265.32191467285,25410.44172668457,20225.26153564453
[TG(64:11)|TG(63:4)]_FA18:2,0.026488637823375537,3.150671302269454,0.0033086014580021583,0.9541306212494267,0.9969750287112759,TAG,50062.1434173584,49619.72314453125,44709.52313232422,46430.063537597656,32956.92227172852,33491.20234680176,21766.24168395996
[TG(64:17)|TG(63:10)|TG(62:3)]_FA18:0,0.0320516526244784,3.0394524138474805,0.004842032606347857,0.9445242028553595,0.9969750287112759,TAG,41790.08303833008,43649.92295837402,46560.32345581055,38822.422760009766,31883.142517089844,27355.841796875,24173.081466674805
[TG(64:17)|TG(63:10)|TG(62:3)]_FA22:6,-0.02873807732967788,4.349159663983421,0.003911421234306545,0.9501317289024465,0.9969750287112759,TAG,113334.44738769533,118207.26976013184,88076.40631103516,115144.0679321289,75872.64572143555,81517.24674987793,48117.26346588135
[TG(66:16)|TG(65:9)|TG(64:2)]_FA22:6,0.029089022616748172,4.696150422557785,0.003989808217738755,0.9496351718312633,0.9969750287112759,TAG,150467.9709777832,163206.7120513916,113544.74864196776,163809.29193115234,77804.3062133789,126836.30807495116,41937.22282409668
[TG(66:2)]_FA18:2,-0.026258284935588877,2.899782208030968,0.0032644188477206626,0.9544375819295713,0.9969750287112759,TAG,46280.84341430664,37438.92265319824,30982.06208801269,41613.563079833984,25298.201873779297,31302.042236328125,19137.64126586914
[TG(66:3)]_FA18:3,-0.029378366259880048,3.0656268856525783,0.004087361191523087,0.9490239948998234,0.9969750287112759,TAG,50426.44366455078,42585.10321044922,38112.102630615234,45412.7233581543,28396.52215576172,35559.702545166016,20807.26139831543
DG(31:1)_C16:0,0.027050721513979963,4.255826053210212,0.00345069532704656,0.9531571126034042,0.9969750287112759,DAG,105146.16764831544,114111.78884887695,91282.12648010254,78944.2455444336,82548.12603759766,53203.00390625,60963.14431762695
DG(31:3)_C18:1,-0.030211212468033665,6.392070523340145,0.0043234255208517425,0.9475746664113115,0.9969750287112759,DAG,388794.6515388489,298380.7568130493,414329.6055030823,191070.19205093384,216535.27354812625,248876.99812316892,517927.59451293945
DG(34:4)|DG(dO-36:4)_C16:0,0.029563894579343008,3.876077670448872,0.004120752825542695,0.9488164792945551,0.9969750287112759,DAG,81672.34518432617,82651.90594482422,73796.04515075684,71799.90512084961,58989.90383911133,48844.7232093811,39824.60289001465
DG(40:7)|DG(39:0)_C16:0,-0.031001902318176063,6.043163673668639,0.004552968662210333,0.946203014943732,0.9969750287112759,DAG,327670.1408691406,345393.064453125,317741.5048828125,318743.2434082031,237214.95678710935,236996.1967277527,218439.61669921875
DG(44:11)|DG(43:4)_C16:0,-0.03109399169533115,5.291292125097946,0.004580016615364002,0.9460436979999025,0.9969750287112759,DAG,184368.59197998047,244887.8756103516,206537.69338989255,191647.61294174197,196113.9931488037,104558.82791900636,100368.22715759276
FA(18:6),-0.0273704252880921,4.531419200055244,0.0035475690119710634,0.9525049043164885,0.9969750287112759,FA,33769.00247192383,215271.77673339844,89454.7074584961,38586.94250488281,99622.14697265624,33573.842376708984,136687.87036132812
FA(21:5),-0.028959058657301286,4.989744041173542,0.003971971003920771,0.9497477315115104,0.9969750287112759,FA,76808.64562988281,289984.67810058594,176998.89331054688,84188.505126953125,142359.08923339844,80555.98541259766,117199.40795898438
FA(3:1),-0.0324997326586616,0.5987260305198009,0.004998706896245153,0.9436353000164921,0.9969750287112759,FA,4570.600280761719,14092.420833587646,8374.660568237305,5749.260372161865,7315.640480041504,4411.980308532715,3686.8602714538574
LPS(O-20:0),-0.032414177478101006,-0.40764933540965165,0.004965357773581758,0.9438233225860615,0.9969750287112759,PS,3534.7602729797363,6050.620391845703,2568.6001586914062,2230.500148773194,2665.6601943969727,2482.000175476074,2982.940196990967
PC(18:1)|LPC(19:1)|PC(O-19:1)|LPC(P-20:0),-0.02859513743498629,5.552601333392052,0.003872754981102844,0.9503785072271406,0.9969750287112759,PC,250781.3778076172,275785.744140625,329951.2808227539,204277.33642578125,197415.5355224609,184470.6739501953,77970.06512451172
PC(21:0)|LPC(22:0)|PC(O-22:0),0.026380685550497013,6.506044309416182,0.003282290350398398,0.9543131693729838,0.9969750287112759,PC,506539.8623046875,533083.3171386719,686589.5129394531,368046.32568359375,345440.2629394531,378296.2885742188,143565.66943359375
PC(40:3),0.02767349820867336,11.437069582206329,0.0036115829470717564,0.9520788197003174,0.9969750287112759,PC,14861561.024414062,15367453.606445312,25281864.89404297,12311931.235351562,8144718.003662109,15130356.318359377,1954027.7021484373
PE(52:4),-0.0314790705052151,4.126052683342404,0.004694028128938044,0.9453772895499115,0.9969750287112759,PE,89030.86627197266,90162.16650390624,102146.90808105467,76285.10559082031,65957.46496582031,63370.28479003906,51432.543518066406
PE28:0|PE(O-29:0),-0.02629675823608764,4.343543766737858,0.0032744647212439304,0.9543676056021294,0.9969750287112759,PE,108235.94750976562,94457.36688232422,96951.80694580078,105642.44793701172,73307.9853515625,73510.3251953125,65245.984802246094
PI(42:4),-0.025877110732796707,3.551896585176963,0.003170465374523701,0.9550973335631893,0.9969750287112759,PI,52890.72409057617,58311.92425537109,61026.364654541016,54145.52374267578,46201.34306335449,35639.5022277832,43307.24349975586
PS(43:0),-0.029406760621043436,4.693473756960873,0.004095844951734762,0.9489711913304064,0.9969750287112759,PS,120721.40898132324,140623.56897735596,170100.63257217407,126617.66901779176,97261.60689163208,103805.02724838255,59037.86435699463
PS(P-38:1),-0.029315746813680495,5.463986002015566,0.004070616287208395,0.9491283781874165,0.9969750287112759,PS,247440.8165283203,225889.09423828125,265308.1590576172,238063.25732421875,172869.4921875,180719.8721923828,82356.06549072266
[TG(66:14)|TG(65:7)|TG(64:0)]_FA14:0,0.025167367462416938,2.787504118488394,0.00298690611020902,0.9564152368060581,0.9975963784435121,TAG,36329.44255065918,45593.32336425781,33494.962493896484,33784.42263793945,22138.041717529297,29470.96194458008,16769.821090698242
LPI(20:4),-0.024723887310020003,3.222828071497592,0.0028938371552271747,0.9570989735547301,0.9975963784435121,PI,47057.26317596436,51411.883728027344,48491.64350891113,45320.50323486328,29178.102367401123,39810.84266662598,26896.7419128418
PE(42:11)|PE(41:4)|PE(O-42:4),-0.024725262007012017,4.7927496890291845,0.0028945173912688915,0.9570939364767019,0.9975963784435121,PE,138374.98999023438,134991.14965820312,154595.2921142578,130004.36938476562,98690.30676269533,102353.2471923828,87646.94641113281
PG(33:3)|PG(O-34:3)|PG(P-34:2),-0.024889207383357793,4.4013703326302975,0.002933013197718992,0.956809839990454,0.9975963784435121,PG,103443.58758544922,112358.10803222656,108905.76776123048,110261.38708496094,81517.385498046875,75508.28552246094,60660.96435546875
[TG(61:10)|TG(60:3)]_FA16:1,-0.0242822083942497,3.3264421307628766,0.0027913407619593045,0.957864855862286,0.9977501258449312,TAG,53760.00384521485,63466.364654541016,51040.28387451172,51950.20364379883,40083.36245727539,39157.72271728516,20455.30142974853
[TG(63:13)|TG(62:6)]_FA18:3,0.02446492709697614,3.524087081009858,0.002822920284017986,0.9576274035103084,0.9977501258449312,TAG,59474.06481933594,60965.42388916016,62242.46484375,57252.56381225586,42157.143127441406,41451.06280517578,32819.342041015625
DG(33:1)|DG(O-34:1)_C16:0,0.023643964637197073,4.028722351167157,0.0026369251193045784,0.9590458301898973,0.998657919981542,DAG,85035.9859008789,87748.40655517578,83037.52572631836,77332.36508178711,63681.28479003906,52671.72393035889,51131.76379394531
[TG(41:2)]_FA18:2,-0.02270820224404566,4.649962826837204,0.002441134027321823,0.9605942854274874,0.9993849507750028,TAG,140151.14990234375,126624.38830566406,102892.6671142578,160235.55041503906,78062.704833984375,113166.88793945312,61773.204162597656
[TG(56:6)]_FA14:0,0.02270319893067769,3.6141850402270403,0.002431370051908757,0.9606731073145518,0.9993849507750028,TAG,66728.60461425781,67853.98474121094,64500.084533691406,67365.48522949219,45341.56301879883,47667.40344238281,27763.201721191406
[TG(63:12)|TG(62:5)]_FA16:1,-0.022702267251428425,2.7695662124172142,0.002439416295430874,0.9606081407344687,0.9993849507750028,TAG,35835.9425201416,38736.04296875,34442.84225463867,36214.48263549805,26196.621948242188,26101.921783447266,16553.621200561523
PI(32:4),0.02237074637789603,4.128164698066203,0.0023608538631378906,0.9612471402477264,0.9996598522653602,PI,82823.20596313477,106914.96778869627,104430.42755126952,105691.80850219728,75139.30487060547,64487.88424682617,28123.822204589844
[TG(38:0)]_FA16:0,-0.009457233372017638,5.498662539777965,4.22986522607971e-4,0.9835913553274301,0.9996675354265656,TAG,237689.8767089844,233457.25732421875,202850.85278320312,242860.71875,153173.09057617188,174292.533203125,139112.30981445312
[TG(39:1)]_FA14:0,-0.012860612955718501,4.3158168981478005,7.823767816717009e-4,0.977685281586829,0.9996675354265656,TAG,105511.58666992188,137614.45013427734,104622.66821289062,88245.3662109375,91354.30535888672,64286.384674072266,43193.203216552734
[TG(39:1)]_FA16:1,-0.01674308838566625,4.559324203507391,0.0013264692877328343,0.9709468881246456,0.9996675354265656,TAG,118501.16796875,136869.18920898438,111148.24670410156,128227.56823730467,86700.626220703125,90620.46667480467,62350.10430908203
[TG(41:1)]_FA16:0,0.006663146619198968,3.9196825551928907,2.0969428715034155e-4,0.9884463772466952,0.9996675354265656,TAG,80448.46600341797,96547.24792480467,73069.98547363281,75701.605712890625,61599.78448486328,53255.80416870117,36475.02239990234
[TG(41:2)]_FA18:1,-0.008960528538065582,4.164166531138313,3.796870259975549e-4,0.984453756769091,0.9996675354265656,TAG,107008.9093017578,81013.80584716797,74842.34490966797,124112.24780273438,64623.10540771485,74551.82501220703,38625.762786865234
[TG(42:4)]_FA20:4,-0.01407224952237504,5.119228882003528,9.368594818397469e-4,0.9755820341583141,0.9996675354265656,TAG,176013.53259277344,172906.3321533203,170586.43298339844,208036.55334472656,118848.98828125,142009.83068847656,91566.78698730467
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,0.011679008325606302,4.347150808362143,6.439952744585753e-4,0.9797542071078054,0.9996675354265656,TAG,66162.02487182617,72601.42446899414,62566.06430053711,66527.444580078125,53892.96398925781,58152.36447143555,24337.921661376957
[TG(43:2)]_FA16:0 | DG(44:2)_C16:0,0.011679008325606302,4.347150808362143,6.439952744585753e-4,0.9797542071078054,0.9996675354265656,DAG,105946.04760360718,111531.74740982056,100754.1480064392,104715.08763885498,83272.32568740845,65894.28423309326,58103.82432556152
[TG(43:2)]_FA16:1 | DG(44:2)_C16:1,0.019119903038200676,4.600021783622725,0.0017250352684641257,0.9668705517557145,0.9996675354265656,DAG,160530.7912826538,249092.07807922363,47690.04344558716,56542.92412185669,131597.2893447876,47393.04323577881,68668.52479553223
[TG(43:2)]_FA16:1 | DG(44:2)_C16:1,0.019119903038200676,4.600021783622725,0.0017250352684641257,0.9668705517557145,0.9996675354265656,TAG,102060.08639526369,148932.23016357422,106954.66796875,106301.4682006836,75659.06530761719,78642.02584838867,32455.36245727539
[TG(43:4)]_FA16:0,-0.016810306128563317,3.3162117164493083,0.0013370199667406268,0.9708316246606054,0.9996675354265656,TAG,57716.044036865234,47883.28359985352,43832.14297485352,63989.80494689941,34394.842346191406,42509.6826171875,22569.681671142574
[TG(44:3)]_FA16:0,-0.003382869918888032,4.571117000891098,5.408919504645837e-5,0.9941319824296828,0.9996675354265656,TAG,55585.88375854492,53231.90393066406,55542.72338867188,51802.16345214844,38322.50277709961,38525.24258422852,240967.0354309082
[TG(44:4)]_FA18:1,-0.019275121195580322,3.4558295927449754,0.0017581968557180971,0.9665538168671375,0.9996675354265656,TAG,62671.1845703125,54956.423736572266,54141.92416381836,56592.98318481445,42577.12292480469,39746.56288146973,29729.28196716309
[TG(44:5)]_FA16:1,0.0012199768211267393,3.9634467517045926,7.032657777017448e-6,0.9978840797515527,0.9996675354265656,TAG,89085.08596801758,99633.26770019533,83418.40594482422,78165.48526000977,62362.88487243652,61433.864349365234,28239.72196960449
[TG(45:0)]_FA18:0,-0.018841320337556366,4.812287895945232,0.0016800613630039152,0.9673050226857645,0.9996675354265656,TAG,160915.79077148438,178453.65295410156,125822.94921875,162608.65075683594,109392.767578125,116081.18853759766,49745.84332275391
[TG(45:1)]_FA18:1,-0.00121866807070306,4.825597411427703,7.019280928943772e-6,0.9978860930550988,0.9996675354265656,TAG,174054.2333984375,171316.97326660156,123207.7494506836,180156.99475097656,108899.24688720705,121830.56884765624,41094.02313232422
[TG(45:2)]_FA18:1,-0.017632875638433652,4.293067107062353,0.0014712889333168278,0.9694027383292572,0.9996675354265656,TAG,112511.46829223631,113089.86981201172,98340.60809326172,116090.82977294922,72812.44549560547,85126.88543701172,33150.68225097656
[TG(45:4)]_FA18:1,0.009900610910931865,4.289851729040946,4.6283408573799534e-4,0.9828359714141034,0.9996675354265656,TAG,65397.30462646485,56016.34426879883,56544.6640625,59938.82440185547,41908.50326538086,42108.343353271484,160695.21231079102
[TG(46:3)]_FA16:0,0.02120085039008212,3.7224451442298876,0.002120466316910097,0.9632715764703024,0.9996675354265656,TAG,60387.72396850586,63712.50454711914,62910.10443115234,66940.885009765625,44465.38305664063,44349.50341796875,50590.92315673828
[TG(46:4)]_FA20:4,0.0023086977613995118,5.529517357142207,2.518503970350139e-5,0.9959958571898364,0.9996675354265656,TAG,225799.5546875,244640.8758544922,265804.63928222656,248108.8994140625,166591.6923828125,181342.5137939453,115508.98828125
[TG(46:6)]_FA16:1,-0.005347876048584914,3.7452521289263028,1.3520372203856823e-4,0.9907226359496093,0.9996675354265656,TAG,70142.0651550293,77677.86511230469,83690.74609375,68865.18518066406,53553.424072265625,53089.623931884766,24438.561477661133
[TG(47:2)]_FA18:0,0.0033723635853489214,3.9498269148433667,5.3728966349808616e-5,0.994151554930029,0.9996675354265656,TAG,79950.646240234375,89333.36679077148,95531.14831542967,74129.965576171875,63745.48489379883,55932.96365356445,33285.78259277344
[TG(47:4)]_FA20:4,0.02159357183616624,4.908645035924149,0.002199883329012664,0.9625906057236518,0.9996675354265656,TAG,151925.26977539062,197121.8539428711,161885.6915283203,166838.15173339844,118536.96826171876,117541.72705078124,54431.30383300781
[TG(47:5)]_FA16:0,0.00469062920863457,3.782579153458456,1.0393263346486492e-4,0.9918659187820876,0.9996675354265656,TAG,74109.2458190918,74029.4857788086,84339.68655395508,66882.20495605469,49566.56365966797,55904.68347167969,30917.122131347656
[TG(47:5)]_FA20:4,-0.004535934436326011,4.17918770742479,9.726244388730265e-5,0.9921312524845267,0.9996675354265656,TAG,92774.04531860352,103434.48706054688,100845.74688720705,102410.78698730467,67289.64468383789,74569.66580200195,36475.442626953125
