lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_diencephalon,FAD185_M1_Male_5xFAD_diencephalon,FAD185_M3_Male_5xFAD_diencephalon,FAD189_M1_Male_5xFAD_diencephalon,FAD189_M2_Male_5xFAD_diencephalon,DOD94_F3_Female_WT_cortex,FAD184_F3_Female_WT_cortex,FAD184_F4_Female_WT_cortex,Blank_Blank_Blank_Blank_Blank
Cer(d18:0/32:0),-0.3244341555693136,3.112677801255457,0.5873586052467772,0.44344235120161307,0.9999413310567914,Cer,23556.08158874512,22832.30166625977,22445.121673583984,22358.001636505127,21715.701587677,20096.621406555176,20589.521476745605,23274.221591949463,20966.36156463623,35743.24252319336
Cer(d18:0/h17:0),-0.47460513246340036,3.5395830860074877,1.2690197372030525,0.25995065709712994,0.9999413310567914,Cer,31523.802242279053,30290.82208251953,27686.721965789795,33212.1822013855,30711.76205444336,31058.402225494385,33276.00244522095,34745.92212295532,31254.902114868164,36675.40258789063
Cer(d18:0/h24:0),-0.4118486838954023,5.000526764309248,0.9520347681373096,0.32920190486446554,0.9999413310567914,Cer,91233.8062133789,86190.62658691406,86314.74569702148,89734.38610839844,82553.02551269531,86881.44580078125,92577.70642089844,90929.8663330078,86180.206298828125,95063.60705566406
Cer(d18:0/h26:0),-0.3157168295127215,4.554729780958209,0.5559928593575023,0.4558793012459489,0.9999413310567914,Cer,65005.204345703125,68725.2847290039,58929.9040222168,62775.14434814453,53750.60366821289,55386.28356933594,55942.8440246582,64617.92498779297,57681.00411987305,92062.6470336914
Cer(d18:1/12:0),-0.3016295168796056,2.9672454747268797,0.5069169069974535,0.47647655789756727,0.9999413310567914,Cer,22930.561710357662,22120.9415435791,19907.00141525269,22980.48162460327,20238.841484069824,20172.64142227173,20025.6813659668,20211.54160690308,21638.621585845947,25365.0817565918
Cer(d18:1/14:0),-0.3331288811722437,3.3230319959682664,0.6196452357344242,0.43117914911464317,0.9999413310567914,Cer,31153.662185668945,24762.681747436523,27602.38189315796,30821.621955871586,22554.001640319824,23392.18145751953,26256.76166152954,27659.601860046387,25028.48164367676,34530.7822265625
Cer(d18:1/16:0),-0.3594554316298923,3.532923882830538,0.7227139624409418,0.395255120667944,0.9999413310567914,Cer,35713.76280212402,31447.502323150635,30870.122146606445,30652.22211837769,26238.661945343018,30194.862060546875,30572.102005004883,30523.62209701538,32209.38210678101,38499.72271728516
Cer(d18:1/17:0),-0.353659924774353,3.6216063277246007,0.6993431444580551,0.40300449527286264,0.9999413310567914,Cer,34531.94234085083,33790.36248779297,32318.74217224121,34359.622371673584,32024.402423858643,32499.22224426269,35245.24241256714,32649.442176818848,31011.782188415527,40616.56295776367
Cer(d18:1/18:0),-0.2996570911682781,3.1596433263399244,0.5002605827542084,0.47938564676617595,0.9999413310567914,Cer,26773.981937408447,24343.9416847229,25468.581718444824,23154.70152282715,23856.121612548828,24289.80156707764,24161.90171051025,24048.62171936035,22428.521556854248,28675.522033691406
Cer(d18:1/18:1(9Z)),-0.3935741362828087,3.22180195758019,0.8682772470476721,0.351432681348993,0.9999413310567914,Cer,24003.14182281494,24626.20168685913,28181.5219078064,24249.46154785156,23509.84170150757,26085.94174194336,24941.52177810669,27224.56215667725,23726.78147506714,31446.062286376957
Cer(d18:1/19:0),-0.24746041505735086,3.2438689775103744,0.339953813037539,0.5598558831182119,0.9999413310567914,Cer,28876.442169189453,22812.88158416748,24448.281616210938,23691.701557159424,24285.62189102173,19218.601249694824,21168.961517333984,21767.381408691406,23895.42163085937,42978.6032409668
Cer(d18:1/2:0),-0.30137929011123604,3.509979091127588,0.5061135691726122,0.4768261194716734,0.9999413310567914,Cer,33559.2225189209,31894.70209503174,32655.44223022461,32495.84218978882,30385.80207061768,30815.58201980591,29508.861991882324,32800.382595062256,29389.961868286133,33699.42239379883
Cer(d18:1/20:0),-0.2427122326293258,2.9813586626851802,0.3269155409251141,0.5674809988777905,0.9999413310567914,Cer,20909.041580200195,23720.461540222168,21078.141368865967,22133.98157119751,19335.98143386841,20048.841438293457,18855.981369018555,20051.3415145874,19790.44142150879,29753.861755371097
Cer(d18:1/22:0),-0.371425100993375,2.752719523068593,0.7721345598232006,0.37955751814830224,0.9999413310567914,Cer,19903.101558685303,18586.40135574341,17972.801235198975,16432.001125335693,17333.101234436035,15730.601039886476,17709.861373901367,17130.781230926514,18907.26136779785,24002.86163330078
Cer(d18:1/23:0),-0.3104403432910589,2.9265475085141537,0.5372679455784208,0.463567189011906,0.9999413310567914,Cer,20019.581451416016,21454.581497192383,20115.88140106201,20402.44132232666,18161.64127349853,19191.781383514404,18942.6012840271,18834.701587677,19865.221431732178,29695.122009277344
Cer(d18:1/24:0),-0.3660108513284693,3.2905938006348694,0.7495869669692183,0.38660703098081817,0.9999413310567914,Cer,27116.621673583984,21000.261405944824,22540.441604614258,23867.82172393799,25566.76202392578,20993.02137374878,22227.48159790039,23056.80155944824,25539.461639404297,47688.70349121094
Cer(d18:1/24:1(15Z)),-0.33706865730213376,3.280534270890133,0.6345345696837512,0.4256968662012092,0.9999413310567914,Cer,26279.26190185547,24879.781745910645,19887.361267089844,25680.421905517574,24394.341869354248,20709.021453857426,25302.001663208008,22460.561653137207,22494.921726226807,45491.96249389648
Cer(d18:1/25:0),-0.3219412890258858,3.2976368962204883,0.5782859102245084,0.4469849747699824,0.9999413310567914,Cer,28223.38198852539,23389.62163543701,23550.20160675049,20329.90151977539,26536.741638183597,24292.00178527832,22632.241653442383,24276.30172729492,24347.601669311523,45161.84353637695
Cer(d18:1/26:0),-0.2907418737788814,3.089118265504174,0.470647867196476,0.4926892702568319,0.9999413310567914,Cer,23292.82164001465,26538.261573791504,22171.661712646484,23925.98160934448,21318.32159423828,20597.76130676269,20857.021411895752,22498.06149291992,22762.181640625,29251.602096557617
Cer(d18:1/26:1(17Z)),-0.2508738413168182,3.0710420019380167,0.34947554176085305,0.554410163380491,0.9999413310567914,Cer,24779.98161315918,25575.421829223636,20375.841506958008,24075.80177307129,23042.901580810547,20013.081382751465,19984.441345214844,22152.521514892574,22387.6817779541,28260.16186523437
Cer(d18:1/27:0),-0.21267696612332135,2.9437591829815966,0.2504895438830772,0.6167305853356572,0.9999413310567914,Cer,22051.241512298584,26294.881729125977,19440.76139831543,22392.72177124023,20160.58131408692,17598.201248168945,19312.961463928223,19575.801483154297,19642.901290893555,24916.221603393555
Cer(d18:1/28:0),-0.29394834822736604,2.611193561865236,0.4811427393069039,0.48790515814868085,0.9999413310567914,Cer,17774.541305541992,16815.961265563965,16162.481079101562,18112.48129272461,16355.981216430664,15393.101104736328,17630.46120071411,15828.981132507324,14432.88108062744,20015.42143249512
Cer(d18:1/29:0),-0.31800262292120485,2.635339066296421,0.5640094255253274,0.45264927985725295,0.9999413310567914,Cer,18702.60112762451,15340.621055603027,16439.30128097534,19122.08131408692,15564.321075439451,12987.20083618164,16408.421104431152,15616.801208496094,15786.241165161133,23140.481689453125
Cer(d18:1/30:0),-0.4769706696722192,2.525702939366427,1.2815859408400456,0.25760436458115205,0.9999413310567914,Cer,14680.56095123291,12973.760803222656,12853.420864105225,13794.660934448242,13434.08098602295,13291.040924072266,15331.341060638428,15097.481063842772,13298.820949554443,27592.822204589844
Cer(d18:1/31:0),-0.3558321753883813,2.315136312196227,0.7078493860587969,0.4001586894052113,0.9999413310567914,Cer,12683.220947265623,12274.180801391602,12738.96096420288,12142.64087677002,11496.44073486328,12992.300868988035,13119.000926971436,12850.100868225098,10720.760669708252,22404.0817565918
Cer(d18:1/32:0),-0.3287247689194623,2.230997090774046,0.6030397649531098,0.43742056280565905,0.9999413310567914,Cer,12500.040950775146,11535.88077545166,12651.920921325684,13491.721019744871,12707.260856628418,11732.480731964111,12139.82084274292,12870.880905151367,11016.220798492432,17866.781280517578
Cer(d18:1/34:0),-0.3691106984240145,2.145316976860946,0.7622777675462657,0.38261663983134486,0.9999413310567914,Cer,11713.60078048706,11420.660884857178,10265.080726623535,12589.120891571043,9994.780799865724,10160.620727539062,11515.300819396973,10764.620746612549,11113.140731811523,19010.541259765625
Cer(d18:1/35:0),-0.38338924183460027,2.1400141213419084,0.8231484491175822,0.36426123860547266,0.9999413310567914,Cer,10804.7808303833,11514.960842132568,10950.84076309204,9997.58069229126,11809.740837097168,11811.640808105469,11436.06084060669,10860.56074142456,11341.26093673706,18661.88129425049
Cer(d18:2/14:0),-0.28948490001078525,2.7977620306223336,0.46652434490999894,0.49459049292827234,0.9999413310567914,Cer,21680.14155960083,18689.061462402344,18462.4813079834,20247.64138412476,18298.58132553101,18534.241291046143,17276.301219940186,20515.76152420044,17444.821228027344,21388.84144592285
Cer(d18:2/15:0),-0.19608447295795733,2.8379914607976198,0.21267717676619213,0.6446771039223999,0.9999413310567914,Cer,21911.101638793945,20448.42149734497,18426.961380004883,22045.92169952393,18550.561374664307,19391.56132888794,17940.101177215576,18121.92128753662,18031.401390075684,22950.80187988281
Cer(d18:2/16:0),-0.47946800556966884,2.7841441266951468,1.2953687702389516,0.2550609070251247,0.9999413310567914,Cer,17909.041290283203,17841.12127304077,18287.261390686035,19136.64123535156,17956.421138763428,16530.881198883057,20908.46133041382,18385.80141067505,18679.121326446533,23382.72171020508
Cer(d18:2/18:1),-0.4236306702799101,2.9375661096304717,1.0078118179273474,0.31542763098350113,0.9999413310567914,Cer,22734.241596221924,20643.701217651367,19659.90139770508,21776.121730804443,19066.681400299072,18578.48128128052,23428.28155899048,20542.281490325928,20196.16146469116,23899.32177734375
Cer(d18:2/20:0),-0.36412013499479373,3.0459918985898726,0.7417620965431979,0.3890969998228219,0.9999413310567914,Cer,21078.22149276733,24556.861743927,22110.981468200684,24488.841930389404,22113.72158432007,19580.30137252808,22588.281494140625,21793.22156906128,22526.90148925781,27019.16209411621
Cer(d18:2/20:1),-0.39824952353495846,3.076553555238063,0.8892714481398798,0.3456748149098462,0.9999413310567914,Cer,23885.561630249023,20534.641555786133,23282.481525421143,22997.68153381348,22424.86167526245,23178.52165985107,21717.4015083313,23904.32179260254,23702.8017578125,27688.74201965332
Cer(d18:2/21:0),-0.39435551047965833,3.436682212572994,0.8717997503312918,0.35045754311394134,0.9999413310567914,Cer,29691.921920776367,27350.08183670044,30637.722526550293,31220.162143707275,26826.482089996334,28614.34183883667,29593.802154541016,28882.26191329956,30038.42208480835,36043.38250732422
Cer(d18:2/22:0),-0.4509961056425709,3.397853212512396,1.1442424184390347,0.2847576646532456,0.9999413310567914,Cer,30071.542148590088,27088.101722717285,28711.84186553955,28987.442234039307,29483.02223587036,25421.94174194336,30871.241928100582,30601.3224029541,28315.56223678589,32058.42248535156
Cer(d18:2/23:0),-0.43937154420348934,3.5164627801966972,1.0852571518437346,0.29752446497138246,0.9999413310567914,Cer,30898.622142791748,31259.88217163086,31260.44218444824,29705.46221923828,30881.12240982056,30472.022228240967,32222.82245254517,32845.842514038086,31642.062381744385,35503.162536621094
Cer(d18:2/25:0),-0.3758423714339785,3.6674004977765353,0.790962159842252,0.3738093479960015,0.9999413310567914,Cer,35279.12255859375,37762.38272094727,34545.78268432617,32835.50227355957,34869.00256347656,37175.58255767822,37153.20266723633,34707.68240356445,34963.302490234375,35312.16232299805
Cer(d18:2/27:0),-0.3861219904816395,3.6288581308054964,0.8353662916304074,0.3607253854638629,0.9999413310567914,Cer,36736.84265136719,37982.56253051758,33422.98226928711,32059.142318725582,34001.64236450195,32841.302474975586,37243.08248901367,34344.502754211426,34096.742431640625,32103.202209472656
Cer(d18:2/28:0),-0.4096130231580537,3.681128299163713,0.941501984098366,0.3318918689084874,0.9999413310567914,Cer,35655.90252685547,35736.12258911133,35572.74269866943,33580.9426574707,35947.78253173828,33482.22232055664,34883.202545166016,40272.28286743164,32651.982299804688,38205.34271240234
Cer(d18:2/29:0),-0.40705007012458005,3.4042117380304657,0.9295761463698113,0.3349730874002069,0.9999413310567914,Cer,28779.001861572266,30758.20217895508,31216.84213256836,29157.121856689453,25871.90190124512,28506.942108154297,29016.862258911133,31271.96224975586,29307.78205871582,30516.74188232422
Cer(d18:2/30:0),-0.28887626626013224,3.5713517678013478,0.46460559091792675,0.49547937344241344,0.9999413310567914,Cer,33025.862285614014,36543.36267852783,31616.542205810547,34304.54251098633,29575.622089385983,34215.8424987793,31719.862380981445,32872.302318573,30167.902297973636,35877.96252441406
Cer(d18:2/32:0),-0.3778018374482611,3.516489021594071,0.7993131530927258,0.3712988048150268,0.9999413310567914,Cer,31938.54246520996,31822.042205810547,30043.422199249268,31889.80242538452,28957.42208099365,31739.3224029541,29692.501991271973,35213.88247680664,29054.06210708618,35888.52264404297
Cer(d20:0/26:0),-0.20599755372210948,3.141123931139361,0.23489991320161607,0.6279141798919113,0.9999413310567914,Cer,24532.00162887573,25505.42196655273,22323.18169403076,24443.961685180664,24090.201705932617,23794.24175643921,20634.42143249512,22712.68162536621,21571.7615814209,32442.80207824707
CerP(d18:0/16:0),-0.31879893654510577,4.167386640038755,0.5669754607931736,0.45146329702120536,0.9999413310567914,Cer,36340.26262664795,37181.62252807617,33789.62230300903,36030.86246871948,32342.12205505371,32827.642223358154,34809.462368011475,34397.66254425049,32203.52233505249,135065.88647460938
CerP(d18:1/12:0),-0.29872933380710215,3.3013638549986077,0.49714726608772253,0.4807562777242123,0.9999413310567914,Cer,30083.72222518921,25393.72188186645,27650.90199661255,28159.541931152344,23280.981491088867,27213.362071990967,27655.361808776852,26237.78200912476,23389.16167068481,32613.582275390625
CerP(d18:1/14:0),-0.16054590695872412,3.2210874506110097,0.14221871884186044,0.7060851929178557,0.9999413310567914,Cer,25882.181621551517,23061.101753234863,21592.581665039062,25774.96176147461,23877.94179916382,24215.281661987305,19821.381301879883,20948.121509552,22051.16152191162,43235.70327758789
CerP(d18:1/16:0),-0.309362835808861,2.9018503535798676,0.5335118750928132,0.46513412493257733,0.9999413310567914,Cer,20860.70151519776,21800.661598205566,19445.481369018555,21571.16151046753,20321.381546020508,19616.18152999878,20826.96152496338,19315.461448669437,19399.42139816284,23629.98181152344
CerP(d18:1/18:0),-0.10787785522123164,3.2555146752115536,0.06396799733215675,0.800330842315886,0.9999413310567914,Cer,29151.242126464844,25903.60195159912,21835.10161590576,23120.761672973636,20202.201385498047,24036.96172714233,20659.901496887207,21991.461448669437,18793.86127471924,46691.52333068848
CerP(d18:1/2:0),-0.31932061498588044,3.339941540142951,0.568827502321227,0.4507252122236186,0.9999413310567914,Cer,30630.422203063965,25848.401821136475,28120.401859283447,28685.28202819824,25338.10190582276,27806.22202301025,25945.80193710327,27305.401962280277,27471.082061767574,32758.722259521484
CerP(d18:1/20:0),-0.22582361917524804,3.061456848688812,0.2826791833020934,0.5949505380397835,0.9999413310567914,Cer,23775.541702270508,25622.82182312012,22388.98161315918,24884.181716918945,21584.641540527344,20068.34136199951,21463.62158203125,21521.101593017574,20261.04132080078,28104.022018432617
CerP(d18:1/22:0),-0.36218795390232567,2.7043663235448636,0.7337653490732805,0.3916654083932873,0.9999413310567914,Cer,19021.72142028809,18219.881271362305,16041.801147460938,18580.64111328125,15814.541091918943,16267.781112670898,17819.021327972412,17650.001461029053,16872.741088867188,21980.98166656494
CerP(d18:1/24:0),-0.2392552762174808,2.5698167425706373,0.31755795645790386,0.5730789328049325,0.9999413310567914,Cer,15266.901039123535,16024.141082763672,16089.181121826172,16544.90121459961,12660.800788879396,14967.681049346924,14841.0009765625,13324.400909423828,13813.280979156494,26276.701667785645
CerP(d18:1/24:1(15Z)),-0.31589770510946064,2.629489488849203,0.5564834605813758,0.4556805898670397,0.9999413310567914,Cer,15062.821117401125,16411.521186828613,16048.841171264648,17320.12116241455,15226.82112121582,15711.161109924316,15256.921180725098,15287.341026306152,15492.26104736328,25948.16175842285
