lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F4_Female_5xFAD_hippocampus,DOD94_F3_Female_WT_hippocampus,FAD184_F3_Female_WT_hippocampus,FAD184_F4_Female_WT_hippocampus,Blank_Blank_Blank_Blank_Blank
LPS(P-16:0),-0.24551088966722462,5.986486257673808,0.4531383249471901,0.5008483693945102,0.9999676149678289,PS,120201.30883789062,79687.92547607422,131888.21063232422,101905.9066772461,78954.8656616211,112676.24792480467
LPS(P-18:0),-0.07259811849389991,5.176274795171396,0.03997721116951425,0.8415251447520968,0.9999676149678289,PS,70468.4052734375,57823.42395019531,62730.46447753906,60386.504455566406,57728.94403076172,54120.14404296875
LPS(P-20:0),0.5710852017454248,1.3766898474210365,2.5262257008818665,0.11196774818371324,0.9999676149678289,PS,7001.780548095703,5279.40034866333,3870.720260620117,3323.100212097168,3779.80029296875,3378.480255126953
omega-linoleoyloxy-Cer(d18:0/26:0),-0.21990580640586863,5.3313319186813946,0.3639070013059609,0.5463443531321116,0.9999676149678289,Cer,23368.181674957275,22919.741539001465,24028.681785583496,24452.6817779541,24469.601718902588,203341.87295532227
omega-linoleoyloxy-Cer(d18:0/28:0),-0.05622889103084191,2.7418990318517587,0.023974401342066187,0.8769500636015948,0.9999676149678289,Cer,10186.120746612549,10134.90069961548,8658.980628967285,9809.220722198486,10223.62073135376,15195.06105041504
omega-linoleoyloxy-Cer(d18:0/30:0),0.014239096889912477,2.6837977534289794,0.0015424297958759325,0.9686721110082148,0.9999676149678289,Cer,9608.780681610107,10371.040771484377,9406.040676116943,8668.06065750122,8723.840591430664,14667.620876312256
omega-linoleoyloxy-Cer(d18:0/31:0),-0.10905227422541003,2.3518402937099516,0.08991375062412033,0.7642868324729488,0.9999676149678289,Cer,7426.720474243164,8476.580554962158,7954.400608062744,8154.820579528809,7303.2405281066895,10269.740734100342
omega-linoleoyloxy-Cer(d18:0/32:0),-0.12084377904413394,2.488259672032136,0.11035649494036193,0.7397386358995403,0.9999676149678289,Cer,8692.86058807373,8417.860622406006,8368.760581970215,8660.180583953857,8168.3206062316895,11941.180839538574
omega-linoleoyloxy-Cer(d18:0/33:0),-0.21828476825161278,2.447014132632975,0.3582356399984974,0.5494877523684502,0.9999676149678289,Cer,8679.320613861084,7604.680572509766,8270.040592193604,8900.50061416626,8400.740589141846,11156.840755462646
omega-linoleoyloxy-Cer(d18:0/34:0),-0.1066052122452404,2.4466793497909882,0.08594925596323932,0.7693914223237392,0.9999676149678289,Cer,8821.820652008057,8999.420631408691,8579.50065612793,9459.860649108889,8100.48055267334,9813.820762634276
omega-linoleoyloxy-Cer(d18:1/26:0),0.0452097859949092,2.776784169903274,0.015561769245536539,0.9007239894190185,0.9999676149678289,Cer,7294.580509185791,6903.580532073975,6335.440418243408,6342.320419311523,5919.3604011535645,26717.66234588623
omega-linoleoyloxy-Cer(d18:1/27:0),-0.302737648217846,2.0419868738733853,0.6853417472054774,0.407753359054308,0.9999676149678289,Cer,5949.7604331970215,4901.340351104736,6357.160427093506,5535.620384216309,5966.080448150635,10171.120719909668
omega-linoleoyloxy-Cer(d18:1/28:0),-0.01014182064982743,1.9093847352025781,7.807307710976374e-4,0.9777087613440312,0.9999676149678289,Cer,5471.480369567871,5429.9804039001465,4563.680290222168,5286.840377807617,5085.1403732299805,9640.820655822754
omega-linoleoyloxy-Cer(d18:1/29:0),-0.21150437958603624,1.768167189969304,0.3361127684341341,0.5620816460078226,0.9999676149678289,Cer,5694.260341644287,4215.600296020508,4814.180328369141,5360.02033996582,5206.680366516113,7571.480571746826
omega-linoleoyloxy-Cer(d18:1/30:0),-0.1706196341905295,1.9023246715320854,0.2191905376747485,0.6396573813508466,0.9999676149678289,Cer,4922.080333709717,4856.200340270996,5195.400386810303,5373.820346832275,4377.5603103637695,10168.9806098938
omega-linoleoyloxy-Cer(d18:1/31:0),-0.06122905156975472,1.7951706920435675,0.028375161869092835,0.8662298375838003,0.9999676149678289,Cer,4558.520336151123,4518.780349731445,4130.560287475586,4568.540321350098,4175.320281982422,10113.140518188477
omega-linoleoyloxy-Cer(d18:1/32:0),-0.10749705916519896,1.7868072390313965,0.08728807853626819,0.767653534355727,0.9999676149678289,Cer,4823.640354156494,5142.3403396606445,5445.220378875732,4465.4203453063965,4564.600303649902,8242.940532684326
omega-linoleoyloxy-Cer(d18:1/33:0),-0.04075052700765936,1.4357447205140297,0.012577484830199381,0.9107049598405909,0.9999676149678289,Cer,4213.080261230469,4104.860282897949,3460.320255279541,4429.380290985107,3800.2402725219727,6084.100444793701
omega-linoleoyloxy-Cer(d18:1/34:0),-0.12342880512824753,1.4691442922489266,0.11495112729537027,0.7345762579828178,0.9999676149678289,Cer,5180.460372924805,3763.560276031494,4727.040393829346,3708.5802612304688,4431.4603271484375,5265.760425567627
omega-linoleoyloxy-Cer(d18:2/30:0),-0.28967868322423734,2.6378195772387976,0.6285178864861791,0.42789948454009846,0.9999676149678289,Cer,9557.44073486328,8507.000583648682,10819.140769958496,10162.540687561035,8741.440620422363,12613.620910644531
omega-linoleoyloxy-Cer(d18:2/31:0),-0.3135521754726979,2.135698687550989,0.7349243814740946,0.3912916467707165,0.9999676149678289,Cer,5947.160461425781,6260.840431213379,7137.660549163818,7372.080532073975,6148.320453643799,9447.300746917725
omega-linoleoyloxy-Cer(d18:2/32:0),-0.06012103116576141,2.314481536719052,0.027391209728421018,0.8685481678684089,0.9999676149678289,Cer,6935.740470886231,8174.860569000244,5669.180377960205,8618.780666351318,7534.080471038818,11079.10073852539
omega-linoleoyloxy-Cer(d18:2/34:0),-0.05099061851978071,2.048051095121323,0.019704578300206776,0.8883652918234164,0.9999676149678289,Cer,6190.320449829102,6475.840446472168,7775.760559082031,4839.440330505371,4889.92036819458,9230.960613250732
omega-linoleoyloxy-Cer(d19:0/28:0),-0.028598690057036535,5.5121046681279555,0.006207593357203223,0.9372010247992976,0.9999676149678289,Cer,7473.400539398193,8307.800605773926,8037.14058303833,7428.980525970459,6409.900478363037,292982.6442718506
omega-linoleoyloxy-Cer(d19:0/34:0),0.03738069205489893,4.919129972834598,0.010635653553435986,0.9178603469796991,0.9999676149678289,Cer,8448.76058959961,6279.540477752686,7247.54048538208,6191.200466156006,5643.240406036377,188728.65522766116
omega-linoleoyloxy-Cer(d19:1/34:0),-0.08356502979527057,1.4207082244712506,0.0527879040169239,0.8182812341147615,0.9999676149678289,Cer,4383.02029800415,4169.2603034973145,3175.120223999023,4541.3203125,4653.820339202881,5305.840312957764
omega-linoleoyloxy-Cer(d20:1/34:0),-0.1622194366259804,3.6673415813759407,0.19861225795477822,0.6558433308047441,0.9999676149678289,Cer,20110.14134979248,18954.221363067627,18875.50136947632,20337.24138259888,19959.641468048096,25501.64182281494
omega-linoleoyloxy-Cer(d21:0/33:0),-0.21276080703423186,1.9935713384275064,0.34017453170690704,0.5597284962366945,0.9999676149678289,Cer,5207.92032623291,5641.540390014648,5395.280376434326,5751.060405731201,5962.840419769287,9729.600570678713
omega-linoleoyloxy-GlcCer(d18:1/30:0),-0.022314027237173118,1.1004532968492788,0.003772177932128251,0.9510262707613067,0.9999676149678289,Cer,3737.5602684021,3311.0802307128906,2920.500213623047,3228.940231323242,3506.5402755737305,4253.8203125
PC(10:0)|LPC(11:0),-0.1785421539784682,5.603078149004666,0.24050966382219485,0.6238382508370668,0.9999676149678289,PC,82316.64556884766,96560.92706298828,103926.10809326172,82181.5259399414,87546.8666381836,45321.36334228516
PC(12:0)|LPC(13:0)|LPC(O-14:0),-0.11279831996207623,4.6903064393245355,0.09630853063674749,0.7563053378166871,0.9999676149678289,PC,48991.26330566406,41331.80291748047,42588.36315917969,45445.78338623047,43508.18347167969,38026.90274047852
PC(12:4),-0.22612823464344922,5.116327905199564,0.38478806087073275,0.5350518211272767,0.9999676149678289,PC,63166.82458496094,53726.44403076172,58930.044006347656,63554.62451171875,61759.14404296875,48748.52325439453
PC(14:0)|LPC(15:0)|LPC(O-16:0),-0.12834705736639174,4.865018824837611,0.12459705617845884,0.7241011238237124,0.9999676149678289,PC,53693.083984375,51355.32354736328,46658.923400878906,53003.68371582031,55960.564208984375,36015.7024230957
PC(16:0)|PC(O-17:0)|LPC(O-18:0),0.11149899512162645,5.4771397068617524,0.09509625798523302,0.7577956243750001,0.9999676149678289,PC,101115.74743652344,86508.20599365234,75860.38568115234,89447.70611572266,70228.04486083984,41837.923095703125
PC(16:4),0.5775907616850335,6.493609955079342,2.591554425078357,0.1074348521723855,0.9999676149678289,PC,257600.2377319336,224645.37634277344,141394.46844482422,182484.01483154297,117515.42840576172,48050.343505859375
PC(18:0)|LPC(19:0)|PC(O-19:0)|LPC(O-20:0),0.23614402496677442,6.268191280356962,0.4286939619005352,0.5126304980254066,0.9999676149678289,PC,186716.85247802731,155848.17224121094,128236.10974121094,148979.66998291016,116597.64770507812,70886.9652709961
PC(18:1)|LPC(19:1)|PC(O-19:1)|LPC(P-20:0),0.3583692747668206,6.803516964031184,0.9915516334422136,0.3193634372156932,0.9999676149678289,PC,273193.2623901367,262586.81732177734,185081.5915527344,229037.51580810547,157837.33209228516,77970.06512451172
PC(19:0)|LPC(20:0)|PC(O-20:0),0.22153656375612182,7.3978364845463584,0.3771105177329446,0.539153709519059,0.9999676149678289,PC,438260.7446289063,377722.7694091797,248905.6572265625,403223.1085205078,307957.7987060547,57050.34393310547
PC(19:1)|LPC(20:1)|PC(O-20:1)|PC(P-20:0),0.3132935963867869,6.456516085912169,0.756656830177235,0.38437678831924943,0.9999676149678289,PC,236169.27294921875,190274.71466064453,148010.548828125,186144.71411132807,131822.34844970703,49569.9833984375
PC(20:0)|LPC(21:0)|PC(O-21:0),0.16054012992076092,10.410662910547698,0.19757281657075532,0.6566871729111151,0.9999676149678289,PC,3311454.1291503906,3272671.0078125,1741589.4288330078,3502612.6579589844,2924223.1450195312,186638.75646972656
PC(20:1)|PC(O-21:1),0.1610657239124392,10.395063662900492,0.19887278949317988,0.6556322403450858,0.9999676149678289,PC,3296347.907836914,3220774.396484375,1704537.9237060547,3509220.6115722656,2873234.74609375,185995.37353515625
PC(20:4)|LPC(21:4),0.14884288339508106,10.299852068310972,0.16975048076710664,0.680333658552974,0.9999676149678289,PC,3090763.487548828,2988158.694335937,1587401.9560546875,3254969.889892578,2754500.6674804688,167524.0714111328
PC(21:0)|LPC(22:0)|PC(O-22:0),0.14594952193488925,7.022472150813707,0.16318795876202336,0.686238240645903,0.9999676149678289,PC,294743.2980957031,245884.8173828125,210966.81396484372,273868.8010253906,181095.01171875,143565.66943359375
PC(21:1)|LPC(22:1),0.1506251858442574,6.999538579550054,0.1738442324258358,0.6767176731911922,0.9999676149678289,PC,292313.9780273437,247014.357421875,208413.19458007807,273640.380859375,180802.13232421875,132109.9892578125
PC(22:0),-0.3035053273874473,10.534975189425863,0.690335234045051,0.4060503785991202,0.9999676149678289,PC,2324176.128173828,3519406.118652344,4077941.171142578,2455371.291015625,3219591.5419921875,98047.44714355467
PC(22:1),-0.27769028956618663,9.68519100135028,0.5787396694677227,0.4468067546939639,0.9999676149678289,PC,1340169.357055664,1924378.427001953,2237458.8244628906,1362720.0190429688,1742295.3833007812,94402.546142578125
PC(24:0),-0.2481473959487528,7.2504227494181235,0.4628939281055864,0.49627458870504015,0.9999676149678289,PC,297314.7607421875,288344.7401123047,338787.54333496094,291654.4592285156,304578.22009277344,79364.28533935547
PC(25:0),-0.23469088472029556,7.799624353144001,0.41436370410156087,0.5197629298147106,0.9999676149678289,PC,431591.328918457,430001.28662109375,490689.9935913086,410315.97021484375,461023.7312011719,115220.46899414062
PC(26:0),-0.15445222538326775,7.851918003010869,0.18023375247139484,0.6711724342949922,0.9999676149678289,PC,476490.814819336,429290.0285644531,489629.3114013672,417596.4086914063,442708.73205566406,157607.41381835938
PC(26:1),-0.18175844016388581,7.803308059551026,0.24923864401807805,0.6176116824745604,0.9999676149678289,PC,450571.0352172852,416979.947265625,494803.28271484375,399158.0877685547,422848.5339355469,147219.57196044922
PC(27:0)|PC(O-28:0),-0.15458296111004832,8.319777163362719,0.18053914775009616,0.6709103143593774,0.9999676149678289,PC,644615.3243408203,590383.4022216797,647908.5494384766,592968.3303222656,606426.16015625,244743.81689453125
PC(27:1)|PC(P-28:0),-0.1813233327235043,8.23258759049054,0.24805425787735658,0.6184484787235671,0.9999676149678289,PC,597148.1208496094,547803.3046875,623491.2501220703,561018.39599609375,559780.6369628906,237008.29583740237
PC(28:0)|PC(O-29:0),-0.11415324661374622,8.54968473190825,0.09865617412287975,0.753448276274839,0.9999676149678289,PC,780771.9644775391,685044.0887451172,733675.3341064453,701817.19384765625,696253.21533203125,304165.765625
PC(28:1)|PC(P-29:0),-0.12147377807016908,8.515742618229774,0.111673946310475,0.7382463610899506,0.9999676149678289,PC,763176.6259765625,660340.9020996094,708803.0672607422,686592.87109375,684771.98828125,304384.4997558594
PC(28:2),-0.14544420752787232,8.461822640631665,0.15989951146912063,0.6892490509485392,0.9999676149678289,PC,728411.1541748047,636488.5048828125,689698.271484375,667828.2209472656,671091.9888916016,279998.5812988281
PC(29:0)|PC(O-30:0),-0.10304747499083138,8.645662118890746,0.08043871639165445,0.7767037541195347,0.9999676149678289,PC,834492.0223388672,730055.5467529297,766971.7066650391,747057.2546386719,744784.2888183594,340359.34765625
PC(29:1)|PC(O-30:1)|PC(P-30:0),-0.09939475529226811,8.587526114597473,0.07485077580349753,0.7844007202378138,0.9999676149678289,PC,803219.0032958984,702776.5269775391,731065.5471801758,717138.8333740234,720866.5670166016,325512.681640625
PC(29:2)|PC(P-30:1),-0.10600608016060475,8.441899205217045,0.085111170125856,0.770486809169768,0.9999676149678289,PC,725807.4133300781,635967.5478515625,681131.6075439453,661724.86572265625,628442.9083251953,287521.142578125
PC(30:0)|PC(O-31:0),0.16975563813761718,9.089094404740745,0.2209861050796461,0.6382895808497088,0.9999676149678289,PC,1210475.6586914062,1229522.9963378906,1046823.3438720704,1024285.1580810548,871169.57958984375,356523.9649658203
PC(30:1)|PC(O-31:1)|PC(P-31:0),0.15626433387924937,9.066072706882078,0.187155103078112,0.6652950236905931,0.9999676149678289,PC,1180489.9707641602,1207436.5107421875,1055034.3462524414,992822.2174072266,855084.4080810547,350681.0826416016
PC(30:2)|PC(P-31:1),0.1369115435209863,9.01297291322974,0.14355559891555458,0.7047715429108246,0.9999676149678289,PC,1115157.8677978516,1154071.984741211,1007650.4868774414,964469.0537109376,827138.7663574219,357212.16638183594
PC(30:3),0.09160937281176844,9.087179198970905,0.06414987926837057,0.8000531910493351,0.9999676149678289,PC,1174817.1118164062,1160275.2099609375,1045047.8446044922,1018612.3227539062,903078.358642578,398892.5035400391
PC(30:4),-0.00795429979083007,8.960624357631962,4.814923377125524e-4,0.982493476899443,0.9999676149678289,PC,1041344.559326172,1000710.396484375,975634.1054077148,936463.7225341796,861443.6668701172,386082.2431640625
PC(31:0)|PC(O-32:0),0.3295672962253091,9.257176419694433,0.8378192065574692,0.3600212245650852,0.9999676149678289,PC,1417398.9608154297,1585470.73828125,1233930.9888916016,1185088.3916015625,841280.5534667969,268657.6011352539
PC(31:1)|PC(O-32:1)|PC(P-32:0),0.3295829606478307,9.184198433462518,0.837898849582416,0.359998393111626,0.9999676149678289,PC,1349464.0499267578,1506556.7772216797,1182704.4404296875,1126840.1918945312,790452.8522949219,254074.6586303711
PC(31:2)|PC(O-32:2)|PC(P-32:1),0.3530041102146672,9.153196533369012,0.9619621819656459,0.32669300210849284,0.9999676149678289,PC,1338614.2844848633,1466553.4600830078,1121216.0473632812,1123199.5340576172,756063.9642333984,271354.10095214844
PC(31:3)|PC(O-32:3),0.24860037639814683,9.372775422400498,0.47536870135809295,0.4905276277500875,0.9999676149678289,PC,1500936.1853027344,1592035.4525146484,1281749.7689208984,1297664.935913086,969022.001953125,385224.4067993164
PC(31:4),0.2012536074786843,9.255996167339948,0.31098552369803656,0.5770760574027519,0.9999676149678289,PC,1386183.5864868164,1407426.8216552734,1184906.204711914,1178395.2551269531,937246.6827392578,372392.70703125
PC(32:0)|PC(O-33:0),0.5965186617806896,12.974899667085598,2.765603063671926,0.0963103854242412,0.9999676149678289,PC,19880165.15783692,26032564.68408203,15036368.50769043,20198737.268066406,7403524.500488281,242903.3336181641
PC(32:1)|PC(O-33:1)|PC(P-33:0),0.5887023694858111,12.942485729663943,2.693116563410287,0.10078251738057943,0.9999676149678289,PC,19587665.74499512,25211267.447265625,14931887.713378906,19653185.528808597,7176596.08203125,246056.3389892578
PC(32:2)|PC(O-33:2)|PC(P-33:1),0.6046904710003673,12.852525944542101,2.842424498610021,0.0918055961411142,0.9999676149678289,PC,18376008.252319336,23906709.087402344,13663557.709838867,18620025.80908203,6778887.502929688,256284.6384277344
PC(32:3)|PC(P-33:2),0.5855526171239294,12.59956442044915,2.6641778446942412,0.10263084501544185,0.9999676149678289,PC,15304321.417358398,19911538.16015625,11567461.09802246,15602941.896972656,5776470.4755859375,254985.2386474609
PC(32:4),0.5474481411273773,11.819821431539042,2.3265786669653608,0.12718113513999088,0.9999676149678289,PC,8807129.614746094,11357504.205322266,6830267.711853027,8990050.578125,3509376.576171875,253017.7388916016
PC(32:5),0.4848808619496759,10.59241023147733,1.8221768456860445,0.1770543792077146,0.9999676149678289,PC,3629702.388916016,4656583.144042969,2911906.8204345703,3664901.876708984,1684243.6040039062,282708.0399169922
PC(33:0)|PC(O-34:0),0.6107340270755648,13.042216866693344,2.899918548659498,0.08858402862223358,0.9999676149678289,PC,20954767.62487793,27417816.231933597,15875984.920532228,21006559.258789062,7576400.285644531,219498.7763671875
PC(33:1)|PC(O-34:1)|PC(P-34:0),0.6011953579354196,13.051454769823227,2.809437703413174,0.09371121709402513,0.9999676149678289,PC,20814582.161987305,27662127.50830078,16140842.674804688,21055745.524414062,7652133.426757812,237269.09716796875
PC(33:2)|PC(O-34:2)|PC(P-34:1),0.616354806713844,13.046925229428078,2.953911139837812,0.08566999520535287,0.9999676149678289,PC,20858196.94995117,27710163.5390625,15872411.840454102,20909500.384765625,7694629.963378906,248116.97790527344
PC(33:3)|PC(O-34:3)|PC(P-34:2),0.6162550231911064,13.065222868798841,2.952948322287555,0.08572104119565532,0.9999676149678289,PC,21146770.267700195,28031119.71875,16177148.63635254,21083844.915039062,7751197.128417969,267630.37939453125
PC(33:4)|PC(O-34:4)|PC(O-34:4)|PC(P-34:3),0.6089291384743554,13.051965921768769,2.88268724726925,0.08953648623226972,0.9999676149678289,PC,20903573.88085937,27700702.18652344,15819479.106201172,21251774.27294922,7709462.078613281,267641.29919433594
PC(33:5)|PC(P-34:4),0.5860328299816983,13.0298681295055,2.668580602063031,0.10234726399632652,0.9999676149678289,PC,20611536.580200195,26911372.01171875,15855574.951538086,20919021.57910156,7641366.354980469,260203.41662597656
PC(34:0)|PC(O-35:0),0.6381412667052192,13.446126907834987,3.1679246222329223,0.07509781754431642,0.9999676149678289,PC,28472625.326171875,36186626.540527344,22629815.393310547,26009262.41796875,9229347.5556640625,324222.78381347656
PC(34:1)|PC(O-35:1)|PC(P-35:0),0.6282258979948521,13.412068189103918,3.069590688989223,0.07976955396200397,0.9999676149678289,PC,28100553.68188477,34904130.838378906,22175974.71923828,25536779.571289062,9013372.2197265625,313882.4805908203
PC(34:2)|PC(O-35:2)|PC(P-35:1),0.6222823419994364,13.413140717889448,3.0113938082643985,0.08268116725229158,0.9999676149678289,PC,28074502.934570312,34841392.15917969,22143734.040527344,25688589.50585937,9065178.6669921875,326319.50732421875
PC(34:3)|PC(P-35:2),0.5499511811427658,13.883280300035567,2.348051798688598,0.125439688099327,0.9999676149678289,PC,38337526.03930664,46792460.20214844,30396439.70397949,37581199.734375,13152544.366210938,366911.0434570313
PC(34:4)|PC(O-35:4),0.5550850557608848,13.825017044688952,2.3923984068571524,0.1219264386139524,0.9999676149678289,PC,36881133.23095703,45010588.8671875,28931096.93786621,36137732.50878906,12729233.501953123,372481.181640625
PC(34:5),0.5955215055819728,13.545372525756541,2.756302194446495,0.09687191380240147,0.9999676149678289,PC,30125127.542236328,38166824.88525391,23366825.486572266,29260569.93359375,10555151.490234377,319498.12145996094
PC(34:6),0.6131035310031092,13.075038369214568,2.9226187213405916,0.08734600511220032,0.9999676149678289,PC,21302020.21826172,28180006.466308597,16367479.39086914,21264340.57666016,7751497.709472656,248373.1767578125
PC(35:2)|PC(O-36:2)|PC(P-36:1),0.6384855742603207,13.457961475410281,3.1713672268604194,0.07493968834393616,0.9999676149678289,PC,28966599.552001957,36282962.35742188,22620057.37487793,26333899.39550781,9421157.708984377,317816.1457519531
PC(35:3)|PC(O-36:3)|PC(P-36:2),0.6172427022918127,13.468574798232515,2.9624865976600194,0.0852167954707763,0.9999676149678289,PC,29054677.32104492,36191952.31591797,23133322.31835937,26524697.056640625,9521805.0595703125,351350.7839355469
PC(35:4)|PC(O-36:4)|PC(P-36:3),0.6206044129005551,13.483582447649445,2.9950656501906483,0.08351852751154,0.9999676149678289,PC,29462741.17993164,36560263.990234375,23428947.27807617,26762555.376953125,9536536.74609375,346831.9011230469
PC(35:5)|PC(O-36:5)|PC(P-36:4),0.638007022194378,13.470727336140452,3.1665828705994743,0.07515954528372264,0.9999676149678289,PC,29202633.946533203,36602408.5234375,22793381.671020508,26640931.45410156,9473273.517578123,334744.42236328125
PC(35:6)|PC(P-36:5),0.6401814481665885,13.464878781138191,3.188351146321664,0.07416478255178323,0.9999676149678289,PC,28808831.030029297,36742438.74316406,22779517.04589844,26534968.11425781,9320840.7861328125,315437.60485839844
PC(36:3)|PC(P-37:2),0.5931295791730437,13.212571171332499,2.734054530626156,0.09822962078058627,0.9999676149678289,PC,23731878.463867188,30306099.602539062,19847378.430541992,21919998.315429688,8031258.748046875,400943.2009277344
PC(36:4)|PC(O-37:4),0.5376223390964208,13.90699610338773,2.2432617691375567,0.13419763394409448,0.9999676149678289,PC,38961057.060302734,47154435.07324219,32192927.42749023,37162308.34472656,13117086.729492188,476578.4150390625
PC(36:5),0.5575341708830656,13.842064530648234,2.4137013026377687,0.12027768219085233,0.9999676149678289,PC,37629960.77490234,45288489.04785156,30703547.43041992,35203487.66015625,12373486.090820312,462512.9323730469
PC(36:6),0.5881247333680979,13.724769665336023,2.687797891060854,0.10111947491297255,0.9999676149678289,PC,34988139.80126953,42281722.24316406,28055426.803344727,32209682.149414062,11178298.744140623,399503.1044921875
PC(36:7)|PC(35:0)|PC(O-36:0),0.6019949066840077,13.65428345253377,2.816967228816069,0.09327248585742687,0.9999676149678289,PC,33306185.51538086,40644824.9375,26440233.19055176,30732535.823242188,10619635.846679688,326317.0236816406
PC(36:8)|PC(35:1)|PC(O-36:1)|PC(P-36:0),0.6170179799004154,13.57338986524303,2.9603152470664735,0.08533130230748784,0.9999676149678289,PC,31310843.639892574,38893979.46875,24882167.04248047,28729133.40527344,10100795.630859377,332072.9392089844
PC(37:3)|PC(O-38:3)|PC(P-38:2),0.5462279543813461,12.62471199401394,2.3161499073236334,0.12803658471360496,0.9999676149678289,PC,15672862.431152344,19631178.79296875,13794938.269042969,14254219.819335938,5416430.119140625,386180.650390625
PC(37:4)|PC(O-38:4)|PC(P-38:3),0.5365937282979857,12.485427223066727,2.234626035267654,0.13494927078646582,0.9999676149678289,PC,14163339.98803711,17739532.186523438,12493820.27746582,12884931.03857422,5054236.365234375,404687.3852539063
PC(37:5)|PC(O-38:5)|PC(P-38:4),0.5500166863543392,12.454217521605381,2.348613008692202,0.12539453144210133,0.9999676149678289,PC,13977384.195678713,17404135.770507812,12126946.381713867,12562015.802734377,4965695.84765625,389331.6237792969
PC(37:6)|PC(O-38:6)|PC(P-38:5),0.5673222344981514,12.4399732330308,2.499787181508349,0.1138616835794621,0.9999676149678289,PC,13767153.383178713,17484491.26953125,11821700.955200195,12546164.619628906,4874942.402832031,364113.2419433594
PC(37:7)|PC(P-38:6)|PC(36:0)|PC(O-37:0),0.5656781671388259,12.43045900834181,2.4852210894471156,0.11492019846555497,0.9999676149678289,PC,13779194.59008789,17268561.46923828,11899953.35583496,12378515.817382812,4764825.609375,360695.64685058594
PC(38:3),0.5383182214344968,12.68421590745437,2.2491104499826076,0.13369123546982484,0.9999676149678289,PC,16307227.79675293,20480575.97460937,14347976.159545898,15161623.631347656,5603520.76171875,274159.2764892578
PC(38:4),0.5370771977814939,12.832965250203872,2.238684750968382,0.13459542355874493,0.9999676149678289,PC,18038258.892089844,22650369.899902344,15944407.28491211,16625336.446289062,6268782.011230469,399302.21240234375
PC(38:5),0.5337493453119985,12.848386716339919,2.2108413291572244,0.13704391405121752,0.9999676149678289,PC,18111132.134521484,22941895.08398437,16165610.60888672,16868500.419921875,6264644.109863281,414168.7924804688
PC(38:6),0.5485131712392814,13.131248622174304,2.3357048702170244,0.126437746766701,0.9999676149678289,PC,22219200.713867188,28067971.26416016,19491123.904418945,20674004.665039062,7522099.1875,410916.4072265625
PC(38:7)|PC(37:0)|PC(O-38:0),0.5468227643446969,13.109766356285292,2.3212330911263575,0.127618824366026,0.9999676149678289,PC,21816113.90673828,27694781.471679688,19251962.560791016,20462067.256835938,7314139.34375,395878.490234375
PC(38:8)|PC(37:1)|PC(O-38:1)|PC(P-38:0),0.5372129604472966,12.98751595572102,2.239823090265036,0.13449636720752292,0.9999676149678289,PC,20123943.96459961,25217592.143066406,17862832.16845703,18699412.52148437,6734542.744140625,387948.4470214844
PC(38:9)|PC(37:2)|PC(O-38:2)|PC(P-38:1),0.5687944811978406,12.776615376128126,2.5128705243936205,0.11292007777032484,0.9999676149678289,PC,17496245.201782227,22064753.38720703,15185443.182128906,15954107.057617188,5831573.525878906,382420.6647949219
PC(39:4)|PC(O-40:4)|PC(P-40:3),0.5732315011976886,12.14060488875136,2.5524952717970706,0.11012021275205892,0.9999676149678289,PC,11474982.001831057,14097329.756347656,9728040.385620115,10397106.07763672,3696536.676757813,190151.3702392578
PC(39:5)|PC(O-40:5)|PC(P-40:4),0.5678053650659076,12.106372905791481,2.504075031823497,0.11355213788960337,0.9999676149678289,PC,11038883.514038086,13851400.059570312,9556839.38684082,10055120.581054688,3661886.845703125,199861.11083984372
PC(39:6)|PC(O-40:6)|PC(P-40:5),0.564405730624056,12.087987062088382,2.4739762655477593,0.11574478327009759,0.9999676149678289,PC,10914830.579101562,13643018.874023438,9394965.55493164,10004645.888671877,3627479.892578125,187979.2957763672
PC(39:7)|PC(P-40:6)|PC(38:0)|PC(O-39:0),0.5721225678542964,12.108515198581548,2.5425616437183134,0.11081487015262798,0.9999676149678289,PC,10848062.674194336,14088180.365234377,9564694.633911133,10129478.512207031,3600720.0541992188,188171.55212402344
PC(39:8)|PC(O-40:8)|PC(38:1)|PC(O-39:1)|PC(P-39:0),0.5808892434384806,12.177411428672638,2.621623783933652,0.1054165167199903,0.9999676149678289,PC,11492010.28930664,14767388.107910156,10057593.700073242,10428849.762695312,3852270.306396485,183708.5941162109
PC(4:0)|LPC(5:0),0.06946610305933323,5.755561810532928,0.03684631732994603,0.8477782803780075,0.9999676149678289,PC,115712.3076171875,93543.886962890625,66574.12487792969,112434.78759765624,93635.886474609375,72521.76513671875
PC(40:1)|PC(P-41:0),0.45696214576201377,11.457185759318904,1.61712167278165,0.2034935967280666,0.9999676149678289,PC,7738162.436523437,5940967.573242188,4172876.923339844,5627994.896484375,3747098.016113281,2522248.9741210938
PC(40:10)|PC(39:3)|PC(O-40:3)|PC(P-40:2),0.5558947767184391,12.221748600831638,2.399428503878765,0.12137958592499545,0.9999676149678289,PC,11908868.184326172,14970936.560058594,10489273.677368164,10972050.595214844,3882505.545410156,177901.65368652344
