lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_cerebellum,DOD94_F4_Female_5xFAD_cerebellum,DOD94_F3_Female_WT_cerebellum,FAD184_F3_Female_WT_cerebellum,FAD184_F4_Female_WT_cerebellum,Blank_Blank_Blank_Blank_Blank
PE(40:1)|PE(P-41:0),-0.03804182586362358,5.9880635253328,0.0071840301070551504,0.9324532613483766,0.9997332664466998,PE,133164.4696044922,142189.50915527344,111798.84741210938,123472.7276611328,155642.91064453125,95767.4462890625
PE(40:10)|PE(39:3)|PE(O-40:3)|PE(P-40:2),-0.12357985942768872,5.964766310151862,0.07549403011535105,0.7834992713217395,0.9997332664466998,PE,127898.84948730467,134042.68981933594,101637.1474609375,124238.62902832033,170130.412109375,92991.12707519533
PE(40:2),-0.22744090110644483,5.997842294949139,0.2543202226415815,0.6140493704779878,0.9997332664466998,PE,127390.0888671875,134102.48876953125,118324.86840820312,124462.52880859376,182745.5535888672,86811.845703125
PE(40:3),-0.20625292573969775,6.031388666280307,0.2093834872384832,0.6472510500306755,0.9997332664466998,PE,129801.5692138672,137631.87060546875,133968.05017089844,113944.50842285156,181572.57446289065,93184.80627441406
PE(40:4),-0.49463103668053027,7.3269392355558045,1.1840299796313047,0.2765370962802286,0.9997332664466998,PE,339301.2048339844,306576.220703125,490980.83740234375,219759.0555419922,575468.859375,98494.9072265625
PE(40:9)|PE(39:2)|PE(O-40:2)|PE(P-40:1),-0.1582796162305996,5.933861576141305,0.12362077459010834,0.7251401695964435,0.9997332664466998,PE,114783.58776855467,133598.8291015625,109832.14831542967,118613.1280517578,154147.09204101562,98653.62683105467
PE(41:5)|PE(P-42:4),-0.4311821970046941,5.920572923309601,0.9032889086702198,0.34190136198809207,0.9997332664466998,PE,117448.14819335938,105122.7276611328,87747.32629394531,197321.97387695312,122883.70861816406,86274.566650390625
PE(41:6)|PE(O-42:6),-0.1502804521994676,6.1720567079397135,0.1114888649571526,0.7384554096902745,0.9997332664466998,PE,142489.00939941406,156063.15197753906,145257.4501953125,124653.109375,190232.05407714844,108592.3680419922
PE(41:7)|PE(P-42:6)|PE(40:0)|PE(O-41:0),0.02880993049136812,7.9162141100429935,0.004133296338295622,0.9487387446409941,0.9997332664466998,PE,514377.87890625,590193.22216796875,507864.5958251953,383931.0498046875,610708.26123046875,329823.96435546875
PE(42:0),-0.19061281664889085,5.587283766773085,0.17897733751578926,0.6722535774302989,0.9997332664466998,PE,92788.826416015625,94190.826904296875,79079.66552734375,100519.80712890624,115104.30712890624,85028.265869140625
PE(42:1),-0.058834521441598196,5.597377519799023,0.01716593969013047,0.89576039388264606,0.9997332664466998,PE,101151.38745117188,105174.66748046876,79290.54553222656,100243.1668701172,117254.54760742188,75531.74523925781
PE(42:11)|PE(41:4)|PE(O-42:4),-0.2840664636695215,5.621577310470378,0.39546531972519006,0.5294404964549925,0.9997332664466998,PE,88023.64660644531,95732.82666015624,83468.125732421875,100623.30676269533,125037.46875,87646.94641113281
PE(42:2),-0.05116516214440325,5.774694516523526,0.012987231433726265,0.9092682854497184,0.9997332664466998,PE,119423.34838867188,113060.36865234376,90208.96667480467,105215.52709960938,139494.830078125,86724.82629394531
PE(42:3),-0.10278571263136344,6.515228509847971,0.05228111428732518,0.8191404634898337,0.9997332664466998,PE,164780.8720703125,190937.67504882807,148112.26977539062,152590.3114013672,228996.0548095703,184532.83276367188
PE(42:4),-0.0921895763181863,5.572246809138399,0.042078054747207716,0.8374710573961786,0.9997332664466998,PE,91886.34631347656,105634.54748535156,88696.86669921875,93217.846435546875,107730.28759765624,78689.72497558594
PE(42:5),-0.16849513290547477,5.466392751690823,0.14001435481054614,0.7082667420857134,0.9997332664466998,PE,82692.02600097656,91588.90637207033,77451.1654663086,87795.68640136719,104831.42736816406,77901.98529052734
PE(42:6),-0.2330419166732297,5.725012193992465,0.2669149072216897,0.6054088269372221,0.9997332664466998,PE,104929.90783691406,106362.92822265624,103653.96759033205,101089.60668945312,140103.83044433594,78721.28479003906
PE(42:7)|PE(41:0)|PE(O-42:0),-0.3727939128733756,5.94442148043287,0.6776089150298503,0.41041130353427036,0.9997332664466998,PE,111416.3875732422,124165.36889648438,143351.96948242188,101869.10729980467,179667.9521484375,85134.5859375
PE(42:8)|PE(41:1)|PE(O-42:1)|PE(P-42:0),-0.23990935054380597,5.805242735178972,0.2827727364723387,0.5948895994259763,0.9997332664466998,PE,105750.82739257812,118704.7882080078,111626.08752441406,108882.56787109376,146018.7501220703,81570.74548339844
PE(42:9)|PE(41:2)|PE(O-42:2)|PE(P-42:1),-0.42796189919824473,5.939815336348359,0.8900254187883548,0.3454704197480701,0.9997332664466998,PE,112109.4072265625,118511.20861816406,135079.86950683594,120946.54907226562,174669.55151367188,81321.36560058594
PE(43:2),-0.051822167052386355,5.618166929962811,0.013322382098067465,0.9081101475563964,0.9997332664466998,PE,99813.90753173828,110471.1671447754,91167.78576660156,88398.52621459961,122269.18887329102,76724.06555175781
PE(43:4),0.14144364155414485,5.969337751410245,0.10010570593112789,0.751702819667022,0.9997332664466998,PE,126350.76876831056,135206.1700439453,103663.04754638672,93643.6865234375,131466.49047851562,136258.9501953125
PE(43:6),-0.24126554581576728,5.537163506472808,0.28595191521390007,0.5928263936168734,0.9997332664466998,PE,84301.48596191406,91576.74609375,77968.165283203125,89135.70666503906,120916.66796875,83874.58581542969
PE(44:0),-0.023840832737830286,5.970010256126861,0.002823462369747176,0.957623339125337,0.9997332664466998,PE,148094.71000671387,147077.59104919434,110498.2682723999,152797.2914276123,149365.11037445068,62494.96408843994
PE(44:1),0.05038771833087944,8.735483927725806,0.01265564191271551,0.9104291125377701,0.9997332664466998,PE,1277480.9319763184,1035142.7374687196,796571.9779052734,1267658.436767578,1005883.1770095824,64799.24423217773
PE(44:10),-0.1530613255006056,6.3425597838689685,0.11563741780628334,0.7338150928606704,0.9997332664466998,PE,167944.11328125,180606.1328125,185415.57135009769,123516.16876220705,232336.6561279297,102233.94763183594
PE(44:12),-0.6478868676632276,6.231755917137403,2.0108847989577043,0.1561742121132863,0.9997332664466998,PE,127179.9091796875,142027.27099609375,219124.01696777344,114188.10803222656,257177.77813720703,72037.38507080078
PE(44:2),0.09885531338151064,7.239192314058328,0.04881372332602041,0.8251404911369127,0.9997332664466998,PE,418511.65057373047,385883.90728759766,266778.4998321533,411524.8293685913,352667.3444252014,71119.14533233643
PE(44:3),0.29688225904765914,5.623943478113032,0.44361475693790453,0.5053829063643959,0.9997332664466998,PE,102239.0872077942,109035.04765319824,70085.6248550415,79861.10577392578,86765.30583953857,116677.94835662842
PE(44:5),-0.13092323977408513,5.246989243306237,0.08469715288515545,0.7710300940780375,0.9997332664466998,PE,72589.12530517578,80129.5052947998,64312.68460083008,74282.76512145996,92314.48589324953,66028.58465576172
PE(44:6),-0.25858157188263314,5.282697422512394,0.32815187120513656,0.5667493650553063,0.9997332664466998,PE,67727.20481872559,81273.26556396484,67606.36505126953,78054.38537597656,100079.66694641112,66759.58447265625
PE(44:7)|PE(43:0),-0.12615320530510907,5.545146963760278,0.07865895447298499,0.7791230468530466,0.9997332664466998,PE,97753.86660766602,100575.62731933594,85261.1057434082,100002.2271118164,113411.1283569336,65267.344787597656
PE(44:8)|PE(43:1),-0.16060968092523006,6.767519067740029,0.1272761084846934,0.7212731511026519,0.9997332664466998,PE,268665.15856933594,241479.2776184082,212458.61434936523,298707.6644897461,273800.70236206055,66175.06433105469
PE(46:1),-0.09789678731874886,5.04467472399414,0.047433754326903,0.8275904641780396,0.9997332664466998,PE,60648.34373474121,71561.18464660645,55655.58382415772,65191.58474731445,73525.30494689941,61386.94413757324
PE(52:4),-0.17527860621564365,4.943234577197201,0.15145518660449397,0.6971485906842463,0.9997332664466998,PE,57214.36413574219,65643.60443115234,53952.483642578125,59972.64465332031,77638.10510253906,51432.543518066406
PE(dO-38:9)|PE(35:2)|PE(O-36:2)|PE(P-36:1),-0.2773708065945021,6.490140554174907,0.3772015177181629,0.5391047550348423,0.9997332664466998,PE,199783.49365234372,190161.93286132807,216409.7940673828,151263.13049316406,295902.9408569336,71641.324951171875
PE(O-38:8)|PE(36:1)|PE(O-37:1)|PE(P-37:0),-0.19827470449399892,8.18055442345221,0.19359027471364243,0.6599451116807893,0.9997332664466998,PE,741653.3044433594,647959.8856201172,807401.7928466797,417745.9129638672,1029756.9617919922,91276.406005859375
PE(O-38:9)|PE(36:2)|PE(O-37:2)|PE(P-37:1),-0.3587200916489313,8.410908339879162,0.6279699116566917,0.4281009428205848,0.9997332664466998,PE,757759.9504394531,777622.1745605469,1081260.3303222656,462176.99060058594,1228132.2869873047,89604.54736328125
PE(O-40:9)|PE(38:2)|PE(P-39:1),-0.284981276468282,6.652949187419979,0.39801505015566363,0.5281161520564369,0.9997332664466998,PE,211995.97595214844,209185.1951904297,229579.2354736328,182751.4735107422,304354.8039550781,103394.66650390624
PE28:0|PE(O-29:0),-0.038372494004418146,5.169576961470685,0.007308962924412299,0.9318698793111819,0.9997332664466998,PE,70455.44470214844,78286.285400390625,65431.42474365234,59519.00427246094,86846.46600341797,65245.984802246094
PG(12:0)|LPG(13:0),-0.18601217958307908,5.1007700550453,0.1704775451679552,0.679687746495547,0.9997332664466998,PG,64019.96435546875,68744.80487060547,65123.1845703125,71659.62506103516,70417.3648071289,62530.62432861328
PG(20:0)|LPG(21:0),-0.21453066907093946,6.587473884784119,0.2264305584126305,0.6341832400434936,0.9997332664466998,PG,177648.33264160156,205290.87451171875,197781.3146972656,185175.65283203125,229319.5556640625,152417.55078125
PG(24:0),-0.20111061296362312,7.150259633801351,0.19913439754418505,0.6554204443920911,0.9997332664466998,PG,287551.19873046875,311373.88330078125,308885.4035644531,315556.34375,320763.3820800781,176882.3927001953
PG(25:0),0.08542821951803563,6.375999180483285,0.03643229726003483,0.8486255145900072,0.9997332664466998,PG,267958.3790283203,147322.4100341797,128234.1885986328,194421.4727783203,228599.0355224609,64068.224609375
PG(26:0),-0.18052802978292828,6.326641337207083,0.16063126365179414,0.6885759916134366,0.9997332664466998,PG,151461.5107421875,158295.95239257812,150540.5703125,149198.9912109375,185654.61352539065,148200.990234375
PG(26:1),-0.23010231922929286,5.662369665115146,0.26026382237705553,0.6099389632355222,0.9997332664466998,PG,97052.42712402344,98509.78649902344,92111.22692871094,99494.40783691406,126102.30871582033,86443.5859375
PG(27:0)|PG(O-28:0),-0.14066247121294786,5.443207029768658,0.09771989895148181,0.75458319390441575,0.9997332664466998,PG,90282.5658569336,92350.40612792967,85550.86608886719,91693.786376953125,100267.84716796876,62299.90411376953
PG(27:1)|PG(P-28:0),-0.10434402577090916,5.163429285159215,0.05387082626089068,0.8164596484086402,0.9997332664466998,PG,75695.70526123047,77460.78527832031,73540.22497558594,74026.06579589844,79199.38580322266,50795.263580322266
PG(28:0)|PG(O-29:0),0.07087775494745577,10.632234509537627,0.02506385922379195,0.874208041432752,0.9997332664466998,PG,3641077.6616210938,3898443.4194335938,3295891.068359375,2740526.404296875,3917905.81640625,1929841.3720703125
PG(28:1)|PG(P-29:0),0.06933957228882458,7.184310805491235,0.02398553057628305,0.8769217337769375,0.9997332664466998,PG,289005.2197265625,310666.6420898437,253142.837890625,248802.95849609372,285658.6203613281,302692.3623046875
PG(29:0)|PG(O-30:0),0.04868212723407292,5.786678656881134,0.011811773514637025,0.9134547323653824,0.9997332664466998,PG,148455.95166015625,113016.2080078125,94253.6674194336,116203.44860839844,142554.49053955078,60993.14459228516
PG(29:1)|PG(O-30:1)|PG(P-30:0),-0.15493452323658788,5.396974104981012,0.11846805594427678,0.7307019822826825,0.9997332664466998,PG,80072.78576660156,94827.2465209961,85739.88623046875,83389.12646484375,98646.32666015624,62897.52410888672
PG(29:2)|PG(P-30:1),-0.032839925342427266,5.564060547521754,0.005354839821848145,0.9416654508345246,0.9997332664466998,PG,101976.66735839844,96133.626953125,90014.14697265625,95762.28717041016,93320.20635986328,81210.1255493164
PG(30:0)|PG(O-31:0),-0.14034954191662566,6.1523456077954775,0.09729038559430592,0.7551058310684262,0.9997332664466998,PG,142444.37109375,146255.67065429688,139117.9295654297,133586.74951171875,167583.7119140625,116921.60864257812
PG(30:2)|PG(P-31:1),0.32657888584492484,5.5850136574381946,0.5373486668515852,0.46353360664702914,0.9997332664466998,PG,114636.72814941406,102774.88708496094,80113.04553222656,74110.92541503906,86099.58660888672,100285.24755859376
PG(30:3),-0.19705895378486651,5.1818768334496985,0.19121646852545382,0.6619060840729466,0.9997332664466998,PG,68138.68493652344,74323.58544921875,73345.98504638672,73059.14544677734,78068.28521728516,62073.92449951172
PG(30:4),-0.27681414723292935,5.197320583032214,0.3756743184139848,0.5399274085099198,0.9997332664466998,PG,74662.20568847656,67622.50482177734,63957.00384521485,99587.9867553711,71966.26483154297,56143.08404541016
PG(31:0)|PG(O-32:0),-0.019355089016215923,5.881023928235517,0.0018613062238728162,0.9655876550885566,0.9997332664466998,PG,133942.0098876953,126724.18896484376,109289.02795410156,106768.84704589844,151900.03125,83204.6860961914
PG(31:1)|PG(O-32:1)|PG(P-32:0),-0.2222872391560436,6.041105504061548,0.24299285904498902,0.6220528216640168,0.9997332664466998,PG,129073.78930664062,123751.8486328125,116428.4285888672,152053.0909423828,136469.2294921875,115338.66821289062
PG(31:2)|PG(P-32:1),-0.1277712230231029,5.0918638983876825,0.08067985505596201,0.7763781978861728,0.9997332664466998,PG,66013.56475830078,69470.98504638672,60237.82379150391,69101.264892578125,74443.78564453125,61775.28448486328
PG(31:3),-0.04240956479008575,5.158386294847395,0.008926082642346955,0.9247294990936032,0.9997332664466998,PG,77013.18505859375,75528.56494140625,68657.94512939453,70496.40490722656,77696.70593261719,56344.56359863281
PG(31:4),-0.10792775020763797,5.493426361657085,0.057625796874503976,0.8102885977986932,0.9997332664466998,PG,100376.16668701172,94735.34619140624,89262.00653076172,97886.6665649414,103075.7066040039,58803.903747558594
PG(32:0)|PG(O-33:0),-0.1328458929459814,6.962607917469218,0.08720117191933241,0.7677659039089071,0.9997332664466998,PG,243248.15698242188,283182.9384765625,249383.9765625,213843.8142089844,337721.5048828125,180143.33349609375
PG(32:1)|PG(O-33:1)|PG(P-33:0),-0.009435956948268298,6.049011057222169,4.425908718985738e-4,0.9832154673592621,0.9997332664466998,PG,135325.53002929688,142862.32934570312,121832.90771484376,110172.40747070312,156534.3114013672,117656.56823730467
PG(32:2)|PG(O-33:2)|PG(P-33:1),0.0871511976874482,7.366831272392526,0.03792032239653054,0.8456032202611207,0.9997332664466998,PG,480748.712890625,356798.1882324219,353263.22814941406,389328.3461914063,348483.7438964844,121219.40832519533
PG(32:3)|PG(P-33:2),-0.11882248093976985,5.741201436248272,0.06980958437915774,0.7916142268476788,0.9997332664466998,PG,112047.42846679688,117072.7680053711,110128.1474609375,116062.82824707033,115529.46856689452,73126.84503173828
PG(32:4),-0.03749579429531779,5.7795011977567805,0.0069794284436284215,0.9334198087798377,0.9997332664466998,PG,119380.74871826172,138355.64959716797,140474.19006347656,114841.4871826172,106065.98706054688,55754.76403808594
PG(32:5),-0.1921704489649168,5.287127387907008,0.1818961352317956,0.6697487704802726,0.9997332664466998,PG,75789.3256225586,79998.36560058594,72285.285400390625,86864.166015625,85143.08563232422,63100.22473144531
PG(33:0)|PG(O-34:0),0.47250827733399625,6.730204528939776,1.1299704192588251,0.287781648598216,0.9997332664466998,PG,203848.4952392578,213031.9962158203,124575.62841796876,128961.32958984376,162073.6317138672,332220.44689941406
PG(33:2)|PG(O-34:2)|PG(P-34:1),-0.11022789866450969,5.670322714621949,0.060101747174030606,0.8063351971940748,0.9997332664466998,PG,103842.78729248048,111763.24731445312,98795.46716308594,104047.76696777344,117752.96838378906,74902.22570800781
PG(33:3)|PG(O-34:3)|PG(P-34:2),-0.10803843726547131,5.292796410318747,0.057742764968679694,0.8100998322157602,0.9997332664466998,PG,82875.0458984375,80718.76593017578,64920.18444824219,96169.6674194336,80318.90625,60660.96435546875
PG(33:4)|PG(O-34:4)|PG(P-34:3),-0.22882438179972706,5.1642721549628785,0.2573907923638217,0.6119184087135205,0.9997332664466998,PG,65474.78454589844,76022.06536865234,70263.34509277344,77057.04553222656,79977.28564453125,57486.24432373047
PG(33:5)|PG(P-34:4),-0.1772104484859394,5.162287622458737,0.15479917375705554,0.6939906456781805,0.9997332664466998,PG,69220.82452392578,73056.8056640625,66889.68493652344,71552.20495605469,83527.20574951172,60225.52423095703
PG(34:0)|PG(O-35:0),-0.01046911937835085,6.558380903356102,5.448023603094043e-4,0.9813782659868759,0.9997332664466998,PG,216754.9736328125,201718.734375,183303.9930419922,171060.9910888672,232050.23486328125,132664.4698486328
PG(34:3)|PG(P-35:2),-0.22429899539021514,5.573611272318146,0.2473789588843829,0.618926709748012,0.9997332664466998,PG,95065.26574707033,95265.10638427734,98927.22662353516,92476.7666015625,116505.7879638672,71790.78509521484
PG(34:4),-0.1941098151303023,5.675082610949047,0.18556752451252123,0.6666316213134409,0.9997332664466998,PG,80793.4253540039,80178.62561035156,90312.40594482422,76572.1049194336,87408.986328125,148247.4503173828
PG(34:5),-0.007714200267697985,5.693184232971653,2.958288987429114e-4,0.9862773196402724,0.9997332664466998,PG,103449.1675415039,121342.66796875,105831.68823242188,93282.44714355467,111803.52783203124,82617.0659790039
PG(34:6),0.02627676235011044,6.298931754741564,0.0034378698981356592,0.953244145782235,0.9997332664466998,PG,158549.55053710938,164784.97192382812,139204.0301513672,138493.78967285156,160422.6708984375,157189.33044433594
PG(35:2)|PG(O-36:2)|PG(P-36:1),-0.22169023317724054,5.588620402221793,0.2416924871563424,0.6229863749456721,0.9997332664466998,PG,95457.76629638672,97138.62683105467,99235.28747558594,96410.38684082033,114705.54748535156,72601.4853515625
PG(35:3)|PG(O-36:3)|PG(P-36:2),-0.033604404441457326,5.82266571659542,0.0056069631243644835,0.9403104619830555,0.9997332664466998,PG,118688.24792480467,141038.57006835938,130571.94915771484,112381.5078125,121534.68823242188,66782.36474609375
PG(35:4)|PG(O-36:4)|PG(P-36:3),0.10836127270063817,7.039334003584421,0.05867637168194051,0.8086003530843329,0.9997332664466998,PG,298858.6817626953,408512.8933105469,480697.73400878906,269572.60290527344,131165.0692138672,67758.54473876953
PG(35:5)|PG(O-36:5)|PG(P-36:4),-0.10727793980187876,5.634826152985674,0.056936040586265335,0.8114058839057714,0.9997332664466998,PG,98990.54724121094,104664.82690429688,101883.96838378906,91273.0263671875,109664.84802246094,83314.78564453125
PG(35:6)|PG(P-36:5),-0.18732514978589598,5.819600798699527,0.17288966809759643,0.6775563341381848,0.9997332664466998,PG,111999.46813964844,119387.10888671876,123212.3095703125,108398.82800292967,132121.00952148438,82769.46545410156
PG(36:1)|PG(O-37:1)|PG(P-37:0),0.36444089472732244,10.746577603677613,0.6700602049240842,0.41303061764809185,0.9997332664466998,PG,5224771.095703125,4715230.0078125,3256344.984375,2477495.658203125,5152481.392578125,1051587.134765625
PG(36:3)|PG(P-37:2),0.019391007236503558,6.157710822103343,0.00187159461961528,0.965492737954626,0.9997332664466998,PG,167531.67065429688,167359.45178222656,152834.29248046875,129218.28930664062,176551.59106445312,81748.88562011719
PG(36:4),-0.03023326244041788,6.419189782400566,0.004539258469321794,0.9462839518198731,0.9997332664466998,PG,188524.97387695312,212764.15478515625,187527.6136474609,155674.73107910156,224275.0350341797,88534.60583496094
PG(36:5),-0.08634543232714131,5.527228758700593,0.036922911986721374,0.8476220819774056,0.9997332664466998,PG,94569.64611816406,100837.38739013672,93769.52685546876,92160.78698730467,99507.20739746094,70467.18524169922
PG(36:6),-0.029363791507509122,5.638290569136366,0.004281943140995281,0.9478264172560388,0.9997332664466998,PG,105787.62768554688,109213.72839355467,94141.58673095705,94728.16662597656,114369.66735839844,77504.50567626953
PG(36:7)|PG(35:0)|PG(O-36:0),0.18394202046619726,6.468674706204777,0.16959145309010637,0.6804751517125138,0.9997332664466998,PG,233073.75756835935,184189.5537109375,156813.2713623047,145802.0889892578,212091.75317382807,132842.9688720703
PG(36:8)|PG(35:1)|PG(O-36:1)|PG(P-36:0),0.08547962892966751,7.178313993827147,0.03647690877187415,0.8485339843028498,0.9997332664466998,PG,395098.4836425781,336373.6223144531,318187.5041503906,314234.86071777344,321222.0849609375,114779.8680419922
PG(37:3)|PG(O-38:3)|PG(P-38:2),-0.008723716977834339,5.828495228365048,3.78308255221782e-4,0.9844820056835547,0.9997332664466998,PG,124740.3289794922,133121.6494140625,117102.14782714844,108369.68774414062,132768.2706298828,73866.30480957031
PG(37:4)|PG(O-38:4)|PG(P-38:3),-0.03169665158510404,5.795706280378772,0.004988849784240301,0.9436908086830104,0.9997332664466998,PG,124786.88787841795,125751.9483642578,113581.34802246094,102665.08740234376,139108.3701171875,70285.20520019531
PG(37:5)|PG(O-38:5)|PG(P-38:4),-0.08830846325482165,5.54081675026059,0.03861707198984732,0.844209230368286,0.9997332664466998,PG,94627.507080078125,98734.5873413086,90020.24609375,93962.6866455078,98844.766845703125,76457.224853515625
PG(37:6)|PG(O-38:6)|PG(P-38:5),-0.056289480879484634,6.083786805106052,0.01571521918117469,0.9002382707747637,0.9997332664466998,PG,135802.64978027344,143944.61010742188,129864.62890625,117892.20776367188,154830.53100585938,120110.00903320312
PG(37:7)|PG(P-38:6)|PG(36:0)|PG(O-37:0),0.2504926864516229,8.061764856030463,0.3153130678620073,0.5744380283935349,0.9997332664466998,PG,726242.828125,701800.46826171875,527174.9978027344,404949.7082519531,750789.048828125,235316.97680664065
PG(38:2)|PG(P-39:1),0.035291331512758393,7.901090076586024,0.0062040558259468526,0.9372188840416342,0.9997332664466998,PG,656746.3619384766,587447.64306640625,524079.6513671875,397818.3510742188,787733.8840332031,105088.92797851562
PG(38:3),0.21599151700446761,7.368757758690052,0.23413301329492242,0.6284760522283541,0.9997332664466998,PG,461861.1525878906,411898.7075195313,357062.5466308594,282814.7204589844,409493.3520507813,139828.390625
PG(38:4),0.3496691950078535,8.47479697357656,0.6165419610879326,0.4323352250561147,0.9997332664466998,PG,1068993.8002929688,901018.1767578124,717756.29443359375,507045.458984375,951423.654296875,308585.84228515625
PG(38:5),-0.03987084520555684,6.699132917156159,0.007890954450431309,0.9292161853416866,0.9997332664466998,PG,221641.1545410156,244077.21826171875,223895.27685546875,172498.81274414062,268462.59765625,135245.7498779297
PG(38:6),-0.3437464928548364,7.059855391479941,0.5771354409989726,0.447437332146396,0.9997332664466998,PG,240190.05493164065,267489.23876953125,254102.03833007807,237753.9357910156,406029.0502929688,200211.01293945312
PG(38:7)|PG(37:0)|PG(O-38:0),0.06802950184321681,7.04544544333727,0.0230865143093979,0.8792323106256882,0.9997332664466998,PG,374356.10778808594,303213.2423095703,268657.3400878906,240238.0567626953,399885.9499511719,82049.54602050781
PG(38:8)|PG(37:1)|PG(O-38:1)|PG(P-38:0),0.06721891223425126,6.334983591158252,0.022538400467965403,0.8806636713410391,0.9997332664466998,PG,200092.49450683597,192890.3531494141,165902.47198486328,143156.3897705078,213583.916015625,82396.8056640625
PG(38:9)|PG(37:2)|PG(O-38:2)|PG(P-38:1),0.038537282282439536,6.401327292690723,0.007398645417197258,0.9314541918956287,0.9997332664466998,PG,212795.8543701172,191839.59350585935,177275.61267089844,153747.75048828125,218226.9366455078,87949.10681152344
PG(39:1)|PG(O-40:1)|PG(P-40:0),0.05049393958435036,6.704975745628632,0.012708783524431055,0.9102420470788,0.9997332664466998,PG,268799.5760498047,253191.05798339844,225654.97509765625,201767.53479003903,273395.97912597656,81337.94543457031
PG(39:4)|PG(O-40:4)|PG(P-40:3),-0.10182726480807318,5.672166192071014,0.05131149480757813,0.8207966891535139,0.9997332664466998,PG,102103.4281616211,111574.50769042967,103565.28692626952,99158.54699707033,113024.80810546876,79583.505615234375
PG(39:5)|PG(O-40:5)|PG(P-40:4),0.09836264315964373,5.9132871657440615,0.04832492450054815,0.8260040936867377,0.9997332664466998,PG,116786.3487548828,129978.208984375,103705.82629394533,98549.10729980467,115194.82739257812,132173.20971679688
PG(39:6)|PG(O-40:6)|PG(P-40:5),0.08605150692219249,6.7393650932527915,0.036966957841286785,0.8475323359605844,0.9997332664466998,PG,216930.5740966797,231882.5565185547,199063.73315429688,162776.953125,223820.03771972656,214987.41357421875
PG(39:7)|PG(P-40:6)|PG(38:0)|PG(O-39:0),0.16154270501371196,7.2562522835938665,0.13068942120480642,0.7177182917106784,0.9997332664466998,PG,432740.5910644531,377348.2459716797,318320.20166015625,302218.3625488281,387378.3654785156,103045.20642089844
PG(39:8)|PG(38:1)|PG(O-39:1)|PG(P-39:0),0.17149571221686266,8.189239140943632,0.14734979400600423,0.7010809649872096,0.9997332664466998,PG,811144.44482421875,775059.8330078125,561496.19921875,465561.8107910156,955565.42626953125,158012.4305419922
PG(40:1)|PG(P-41:0),0.2387675915616404,6.609764412930355,0.2863547621336693,0.5925660101954995,0.9997332664466998,PG,262963.3605957031,242802.3369140625,182161.57299804688,163127.51171875,253615.05932617188,103051.10681152344
PG(40:10)|PG(39:3)|PG(O-40:3)|PG(P-40:2),0.0778280480888255,6.205824506588028,0.03022809733010945,0.8619736861545031,0.9997332664466998,PG,213546.6561279297,145468.50952148438,125134.62951660156,166306.111328125,183585.77392578125,72625.84503173828
PG(40:2),-0.06381656679502522,6.815028113288656,0.02019236875094066,0.8870011328194516,0.9997332664466998,PG,272939.69787597656,267607.7385253906,251923.8990478516,214358.455078125,320558.0437011719,83805.76599121094
PG(40:3),0.0838183220525978,6.650475277805812,0.03506985068815993,0.8514493666737468,0.9997332664466998,PG,243738.99584960935,229716.05737304688,186931.97290039065,179698.21215820312,255608.51904296875,128192.0086669922
PG(40:4),0.13634207014090285,8.639249160479935,0.09300094298669137,0.7603961911145689,0.9997332664466998,PG,1027575.1293945312,923141.7275390624,760881.6953125,605040.57763671875,1128920.3798828125,462435.61083984375
PG(40:5),-0.19912722255711593,9.748672919561757,0.1952511060408142,0.6585816354601791,0.9997332664466998,PG,1921116.6137695312,1795263.40625,1990627.8212890625,1336318.6655273438,2669009.0595703125,911319.083984375
PG(40:6),-0.27928723669795424,12.545252320512242,0.3824055705847511,0.5363186192194318,0.9997332664466998,PG,12916787.27734375,12054747.8203125,14423670.59375,9150624.7177734375,19055024.125,6247493.1796875
PG(40:7)|PG(39:0)|PG(O-40:0),-0.1204915527259201,8.015367328205212,0.07178271299562766,0.7887586193446523,0.9997332664466998,PG,606366.92236328125,592128.9404296875,585321.10205078125,417934.02734375,825458.271484375,213398.37524414065
PG(40:9)|PG(39:2)|PG(O-40:2)|PG(P-40:1),-0.1099298260599963,5.733065246896989,0.05977837721286505,0.8068465677730164,0.9997332664466998,PG,115249.76837158205,116952.34777832033,105338.66723632812,102318.54760742188,140173.17041015625,67170.68444824219
PG(41:5)|PG(P-42:4),0.01758638584626748,5.538972875043374,0.0015392635384898767,0.9687042655286561,0.9997332664466998,PG,98174.28771972656,100628.4071044922,84049.82604980469,88208.20587158203,98597.5463256836,80584.32568359375
PG(41:6)|PG(O-42:6),-0.09747121950661743,6.263633076392557,0.04702677282853074,0.8283201227121632,0.9997332664466998,PG,156435.4510498047,165863.75146484375,156695.69018554688,134305.02905273438,187011.23193359372,119861.927734375
PG(41:7)|PG(P-42:6)|PG(40:0)|PG(O-41:0),0.03827523553324944,8.161225040859188,0.0072984989292308455,0.9319185479564194,0.9997332664466998,PG,610859.1829833984,658608.2448730469,578072.8649902344,444780.8508300781,695226.865234375,449957.37145996094
PG(42:0),-0.023624572706539747,5.394431617894594,0.0027724049823518726,0.9580078838966916,0.9997332664466998,PG,90338.82604980467,95600.6065673828,81623.72570800781,82146.6259765625,97063.906982421875,59983.58447265625
