Lipid,Class,DOD100-M2-5xFAD-cerebellum10x_01202023,DOD100-M3-5xFAD-cerebellum10x_01202023,DOD99-M1-5xFAD-cerebellum10x_01202023,M1FAD173-5xFAD-Cerebellum10x_01182023,M2FAD173-5xFAD-Cerebellum10x_01192023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Hippo10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
PEo (42:6),PE,112279.6674194336,181957.2525024414,130669.72930908203,107202.26708984375,110166.16799926758,158426.65209960938,143702.9087524414,31732.34243774414,104704.80624389648,101626.72674560547,124321.7060546875,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PEp (16:0),PE,155396.35467529297,175423.53497314453,215939.9778137207,347651.7229614258,269667.6364135742,214841.87295532227,197271.03378295898,24910.341918945312,339464.2777404785,159676.39315795898,54986.14303588867,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PEp (20:0),PE,42935.74331665039,43339.08303833008,44602.46374511719,26991.742179870605,50623.623962402344,48970.544189453125,54936.24334716797,23669.06167602539,32086.682586669922,35011.90234375,64054.60452270508,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PEp (28:0),PE,34913.50262451172,41292.742614746094,38516.843017578125,36296.502700805664,34125.24239349365,44417.62307739258,41803.46250915527,19323.44142150879,37828.12260437012,36251.10283660889,45536.66323852539,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PEp (30:0),PE,48018.44302368164,48346.10382080078,51619.223892211914,46350.403259277344,39224.7825012207,58625.264099121094,55591.743713378906,22156.981506347656,40800.00325012207,42621.24365234375,42990.90328979492,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PEp (30:1),PE,47575.263442993164,51233.64401245117,50898.18347167969,46689.523025512695,46721.02328491211,56323.44415283203,58983.143798828125,22415.001678466797,45886.02265930176,44158.14392089844,62109.14465332031,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PEp (32:1),PE,52253.543548583984,56238.80319213867,53690.52395629883,54875.58483886719,52285.76336669922,65226.0048828125,57085.58349609375,22913.02165222168,55198.62328338623,48173.68394470215,61631.52438354492,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PEp (34:4),PE,44339.003173828125,45623.66323852539,42581.98324584961,37243.38284301758,40081.50305175781,52623.74395751953,48710.80349731445,27924.52166366577,34615.64236450195,36340.96203613281,53312.764068603516,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PEp (36:5),PE,70142.02502441406,85649.52600097656,70307.04455566406,68649.1448059082,68385.02471923828,79311.46520996094,85327.76672363281,34741.402351379395,70511.28588867188,71109.1653137207,88156.58575439453,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PEp (36:6),PE,84844.00524902344,439740.43518066406,95904.32586669922,100910.74838256836,93410.22772216797,148869.13214111328,123040.38989257812,30879.982173919678,122923.48797607422,128862.90954589844,67523.58465576172,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PEp (40:7),PE,78870.04541015625,371995.2496948242,92999.34686279297,104971.20742797852,104293.12701416016,108680.54693603516,99946.30603027344,33458.8426361084,93979.96716308594,93555.28619384766,63073.764892578125,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PEp (42:0),PE,46043.68341064453,78956.00485229492,46745.28308105469,58356.5439453125,49490.123596191406,78571.72540283203,64634.80529785156,32115.402145385742,54040.904296875,48854.503479003906,65286.44451904297,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PEp (42:4),PE,47856.76300048828,65067.64434814453,52218.46356201172,51348.443786621094,48729.162841796875,66829.38427734375,52469.74383544922,30971.042434692383,43825.12368774414,42189.52279663086,55964.783630371094,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (14:0),PG,71806.9642944336,68448.2251586914,65169.224700927734,87654.58697509766,80637.28588867188,27099.622066497803,93128.02642822266,14533.980953216553,94931.66613769531,70276.74453735352,50930.9035949707,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (18:4),PG,49339.283111572266,65464.30432128906,59824.944885253906,49346.42320251465,177333.8924560547,19232.261386871338,77246.4856262207,16483.46114730835,47370.08346557617,48520.2234954834,61716.084716796875,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (20:0),PG,64723.42419433594,67035.86520385742,68278.4846496582,58461.42381286621,62640.32489013672,24829.941898345947,69657.02432250977,19511.281448364258,68653.44454956055,85083.10527038574,52910.88430786133,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (22:2),PG,62772.144439697266,66455.90393066406,73317.2261505127,55736.624114990234,59987.344467163086,23554.6618309021,65715.28497314453,15187.781143188477,58817.16358947754,51804.162353515625,55415.843673706055,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (24:0),PG,79284.42526245117,75206.96542358398,81106.34643554688,71017.6446685791,79077.76574707031,49079.72381591797,89944.68453979492,14448.141082763672,84345.48495483398,117103.84881591797,44715.28372192383,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (24:1),PG,99781.7470703125,115771.0087890625,105810.88732910156,99932.00744628906,106940.12768554688,44602.08322143555,112305.1474609375,49533.56349182129,99262.14709472656,101123.84680175781,89024.44677734375,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (26:0),PG,50404.62306213379,57990.003967285156,52562.48361206055,56130.16427612305,64686.565368652344,24587.721324920654,66110.66394042969,14626.540954589844,61566.14442443848,101972.0287475586,77219.28582763672,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (28:0),PG,715161.0596313477,813681.1413574219,855693.2493286133,825860.3971557617,934865.5294189453,264386.68099975586,1016613.8433227539,21802.26148223877,782895.7040405273,915152.0684204102,642308.7884521484,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (28:1),PG,60777.7841796875,68089.98468017578,66581.16485595703,64610.944274902344,72916.94519042969,26846.00193786621,77196.04577636719,25180.161743164062,64154.104248046875,62034.70373535156,66218.52410888672,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (28:2),PG,46040.223068237305,51233.743896484375,59748.724700927734,50856.14407348633,208156.21353149414,23745.461559295654,55748.8837890625,13637.940998077393,49136.78338623047,47175.40380859375,85055.92672729492,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (30:0),PG,68317.44482421875,77744.32592773438,83273.54614257812,75198.54504394531,81340.10546875,32787.12222290039,80228.04504394531,29750.70202255249,75579.54516601562,94880.78686523438,63750.92449951172,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (30:1),PG,46228.08319091797,50207.363708496094,49116.483489990234,53297.48388671875,46483.56311035156,18835.421421051025,55197.92404174805,13778.760929107666,44006.68325805664,44039.84292602539,40275.58282470703,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (30:2),PG,51480.12414550781,62598.704345703125,53713.90365600586,51204.84362792969,49842.36343383789,23800.501441955566,65149.54425048828,14760.300914764404,44766.80288696289,46555.50321960449,52244.96357727051,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (30:3),PG,55691.003997802734,64203.2643737793,62669.04425048828,62597.90441894531,69497.82489013672,29765.922412872314,76447.86486816406,16092.001083374023,68295.22457885742,62917.48434448242,53280.26364135742,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (30:4),PG,43341.642669677734,45848.48359680176,53546.64407348633,36875.42224121094,44927.84313964844,22770.881744384766,54187.56381225586,14433.560955047607,37764.0827331543,43492.103286743164,45092.143463134766,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (32:0),PG,88329.78643798828,122554.82775878906,102579.40692138672,91533.7668762207,97248.56732177734,39577.30274963379,115070.44732666016,21391.061458587646,87876.62707519531,111980.74896240234,68149.18524169922,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (32:1),PG,60875.10397338867,89526.92501831055,61745.70471191406,72604.1851196289,66577.74447631836,25372.121620178223,74694.26599121094,14159.2610206604,74797.98553466797,57182.02453613281,39920.783111572266,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (32:2),PG,290263.1195678711,214071.3755493164,300619.52032470703,467779.1986694336,356453.3839111328,119164.9298248291,413328.43322753906,26959.901775360107,605861.0270385742,246204.4418334961,62236.564208984375,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (32:3),PG,58469.60363769531,67446.24404907227,62079.42449951172,57970.223724365234,56186.84344482422,23466.881675720215,73803.7056274414,15343.681079864502,54519.024169921875,57137.94415283203,43656.642974853516,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (32:4),PG,97583.80773925781,86786.7056274414,78230.18533325195,68227.32498168945,64030.76443481445,28669.12201690674,78410.9853515625,15332.041122436523,55551.9635925293,65611.50494384766,43767.94314575195,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (32:5),PG,51579.423889160156,53168.24328613281,54014.363830566406,49416.28317260742,50647.60369873047,28723.361907958984,67011.54473876953,24903.141830444336,50010.76354980469,53159.36410522461,52170.14404296875,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (34:0),PG,53514.644104003906,88783.48669433594,53572.624420166016,60918.544189453125,61004.92446899414,31330.44228744507,72769.9653930664,20180.881317138672,60963.64401245117,66616.06436157227,49477.183349609375,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (34:1),PG,77833.12634277344,191004.39624023438,75228.74505615234,76517.72497558594,78707.60546875,35052.26232910156,94466.78662109375,27320.36191558838,63624.60461425781,75185.30548095703,58451.984619140625,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (34:2),PG,51734.84323120117,82170.14492797852,58502.584381103516,61798.12496948242,54131.06365966797,25164.001960754395,66322.66430664062,18729.521453857422,50971.34387207031,51579.94384765625,45983.30322265625,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (34:3),PG,57626.0439453125,71131.78530883789,62620.924865722656,56577.48425292969,57977.08410644531,23883.321411132812,69338.10418701172,18821.62124633789,52959.46432495117,57098.12414550781,50424.14373779297,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (34:4),PG,51825.2038269043,88541.92584228516,57038.883392333984,57333.463928222656,46062.843505859375,21463.98167037964,65353.26452636719,18820.901405334473,52110.52355957031,51496.02392578125,45698.94369506836,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (34:5),PG,106702.3671875,101652.48504638672,115530.42849731445,88847.58612060547,83827.12503051758,44998.28350067139,136859.2509765625,18886.521327972412,69591.08529663086,99814.38790893555,70728.80438232422,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (34:5)_2,PG,97039.80700683594,105619.84692382812,114183.6296081543,88948.2660522461,81846.60464477539,41845.60361480713,125280.52908325195,15567.101219177246,68075.24481201172,92482.32647705078,70120.16534423828,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (34:6),PG,56734.14431762695,71770.5043334961,55625.20446777344,64068.68502807617,59111.684143066406,24153.501556396484,81264.82537841797,15447.06103515625,58262.48403930664,63944.04525756836,49891.1640625,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (36:0),PG,127749.90966796875,203409.69189453125,159502.453125,117924.53045654297,122948.56805419922,60285.365142822266,192551.75201416016,26809.32172012329,110802.34716796875,125020.51040649414,112770.00897216797,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (36:1),PG,278963.74072265625,486546.65185546875,167002.4716796875,139397.74963378906,163248.8525390625,127548.14990234375,288672.16015625,78201.06611633301,108305.64794921875,125836.62841796875,142614.4111328125,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (36:2),PG,204331.17578125,400904.689453125,195999.71362304688,128910.28833007812,139971.44921875,76272.4460144043,183601.09423828125,36417.28263092041,118402.70867919922,100915.50714111328,75807.625,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (36:3),PG,56531.20343017578,102475.94757080078,63777.424865722656,55626.68362426758,55328.104553222656,18850.161560058594,65631.92492675781,15298.441036224365,50154.80368041992,55483.66384887695,47194.82287597656,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
PG (36:4),PG,64562.964294433594,97312.10662841797,70739.50482177734,68621.30563354492,65870.48474121094,32641.962490081787,75829.1049194336,25278.081565856934,68529.38482666016,67130.60446166992,64116.624450683594,Genotype: 5xFAD | Brain Region: cerebellum,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cerebellum vs Genotype: 5xFAD__Brain Region: hippoBlank1,5,5,10xBlank_01202023
