Lipid,Class,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,DOD100-M2-5xFAD-diencephalon10x_01202023,DOD100-M3-5xFAD-diencephalon10x_01202023,DOD99-M1-5xFAD-diencephalon10x_01202023,M1FAD173-5xFAD-Diencephalon10x_01182023,M2FAD173-5xFAD-Diencephalon10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
Lyso_PE(15:0),PE,586573.2970275879,500142.1717529297,600872.923538208,571153.9864196777,617717.1797485352,526438.2031555176,527711.8004455566,703773.7184143066,522110.01513671875,895332.0626068115,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PE(15:1),PE,221106.73291015625,257136.58129882812,296495.0810852051,287040.02125549316,205500.15382385254,229199.08056640625,213566.3357849121,357230.98919677734,331794.5370025635,31247.9818649292,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PE(16:0),PE,1430.14009475708,2142.940139770508,605423.7229309082,614751.231048584,1416.6400985717773,1546.6601104736328,1859.2401275634766,650429.1730041504,638849.5684661865,1477791.6302337646,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PE(16:1),PE,1490.1801109313965,16617.381031036377,28738.501998901367,28000.58169555664,1566.9000930786133,1451.3201026916504,11271.040828704834,25793.80209350586,26755.581756591797,33066.92241668701,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PE(17:0),PE,65880.40432739258,34450.72262954712,63126.74530029297,40903.86225891113,64244.62521362305,56286.38366699219,39003.52229309082,69547.7847366333,38046.06300354004,8120.740547180176,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PE(17:1),PE,49026.66329956055,9651.7607421875,28643.881759643555,26049.301788330078,52272.782958984375,45958.362731933594,15430.620975494385,29923.501861572266,29558.881912231445,1598.3600997924805,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PE(17:2),PE,26701.94183731079,1449.660099029541,27798.981964111328,23426.70184326172,29718.50227355957,31434.182174682617,2052.7201499938965,25840.14178466797,26671.261779785156,1422.240089416504,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PE(18:0),PE,61575.624114990234,59124.883697509766,31037.84213256836,26596.16192626953,53686.18426513672,75823.18524169922,86411.20693969727,30993.92236328125,28960.282196044922,52732.1637878418,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PE(18:1),PE,46027.40347290039,39577.70315551758,26365.00213623047,22079.82144165039,43852.60314941406,48161.62380981445,47098.34313964844,25025.941696166992,21152.701538085938,38762.44291687012,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PE(18:2),PE,53002.404388427734,45364.44369506836,28913.782287597656,27459.941772460938,54103.94470214844,52230.68453979492,45779.203300476074,27350.002044677734,26098.101455688477,63069.78421020508,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PE(18:3),PE,50200.14392089844,30487.08233642578,22128.90167236328,48090.983459472656,47031.46322631836,45012.22296142578,57930.7038269043,19605.181365966797,35611.662506103516,40781.843017578125,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PE(18:4),PE,132420.98950195312,49292.863525390625,50390.56359863281,1178031.4189453125,128090.62939453125,98033.46752929688,906425.1446533203,39787.3427734375,602193.0234375,48831.60382080078,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PE(19:0),PE,46659.203216552734,29181.46206665039,2494.2202072143555,53879.12384033203,41758.44305419922,37557.742584228516,59140.383697509766,2011.3601570129395,35685.502532958984,40591.5235748291,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PE(19:1),PE,41546.88317871094,34807.2820892334,12181.940929412842,24634.181762695312,42099.18292236328,37023.80255126953,34621.6025390625,10067.180702209473,22721.621643066406,43139.00271606445,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PE(20:0),PE,61192.003814697266,52152.00378417969,10267.620811462402,18421.961280822754,56676.36437988281,72334.98526000977,72348.46502685547,10044.720603942871,14516.701030731201,55170.40365600586,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PE(20:1),PE,140695.06887817383,75613.18676757812,9462.62064743042,123282.98962402344,87888.18643188477,75840.74475097656,76290.18534851074,9709.240646362305,102841.56937789917,41330.32279968262,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PE(20:2),PE,390082.18756103516,159460.3917236328,8024.3605880737305,36412.722259521484,199915.01391601562,158854.3501586914,142654.4518737793,9621.460632324219,46797.823303222656,60406.58558654785,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PE(20:3),PE,65285.88455200195,63229.82507324219,8894.660633087158,25734.46189880371,58643.78448486328,66663.16436767578,76152.30529785156,11335.120777130127,25672.501907348633,55966.783935546875,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PE(20:4),PE,170399.51245117188,166512.65161132812,16069.201034545898,100486.6669921875,166624.3916015625,160818.25146484375,154505.83203125,28448.942016601562,100823.28747558594,192101.29370117188,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PE(20:5),PE,93538.5068359375,83122.82580566406,1493.7801132202148,19662.681350708008,100140.28698730469,92793.72668457031,82084.78588867188,2396.1001930236816,19592.641204833984,100372.34777832031,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PE(21:0),PE,87636.82614135742,48976.94348144531,40803.003189086914,30865.78204345703,52511.422943115234,52807.683166503906,49131.38366699219,36085.822509765625,24186.34181213379,46612.263763427734,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PE(22:0),PE,59917.04415893555,43939.88285827637,36129.402114868164,23884.321655273438,55420.723541259766,59060.70489501953,60889.924713134766,33859.60255432129,26058.88168334961,35826.622497558594,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PE(22:1),PE,41009.56282043457,35864.202377319336,29172.541748046875,22803.681701660156,43473.24329376221,39563.542724609375,36656.322021484375,27493.781967163086,21160.68140411377,42536.28253173828,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PE(22:2),PE,53241.88319396973,47137.2834777832,28129.241928100586,23799.181732177734,47164.04260253906,46691.20379638672,44336.6630859375,33446.66258239746,23660.78175354004,47750.58319091797,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PE(22:4),PE,61551.60513305664,48646.70365905762,36923.64253234863,27571.1420211792,48286.223693847656,51242.663330078125,64830.804107666016,28847.641830444336,26748.642082214355,46962.02322387695,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PE(22:5),PE,127142.36938476562,125781.90936279297,75621.48532104492,45936.482818603516,76678.00546264648,102956.50698852539,165144.38926696777,41833.2829284668,39782.46273803711,47812.822982788086,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PE(22:6),PE,66757.36499023438,61184.38455200195,34541.30253601074,20840.181427001953,54272.12365722656,62714.52420043945,79405.80432128906,29199.04200744629,25887.921997070312,43074.343338012695,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PE(24:0),PE,61649.545013427734,48846.883728027344,35370.24295043945,29271.70196533203,61467.583923339844,55758.0442199707,54227.50402832031,31880.922393798828,30823.28192138672,73709.22436523438,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PE(24:1),PE,76917.60604858398,64308.685485839844,48661.682388305664,41981.8229598999,78817.02758789062,65741.52450561523,67648.76443481445,51970.44297790527,41786.922607421875,89366.2847290039,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PE(24:6),PE,56311.5846862793,42145.06314086914,54653.74327087402,35666.90277481079,55933.96307373047,54174.80383300781,54664.34355163574,48281.623474121094,35387.72232055664,36389.14225769043,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PG(12:0),PG,94955.52685546875,71601.22485351562,76464.06622314453,90408.36694335938,88633.44665527344,91333.70635986328,94379.62756347656,66569.78405761719,85568.40612792969,62100.60400390625,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PG(13:0) | PG (12:0),PG,177987.59252929688,147746.5498046875,120611.24853515625,112059.0078125,191408.03393554688,173015.53125,162633.25048828125,127838.80969238281,97829.70739746094,111238.74743652344,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PG(13:0) | PG (12:0)_2,PG,189262.6728515625,160789.39282226562,126125.38891601562,108325.68786621094,200283.15405273438,171086.57202148438,172401.47143554688,123895.0078125,96657.30615234375,116032.82824707031,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PG(14:0),PG,88293.9859008789,56379.16394042969,95458.9267578125,73707.22509765625,83810.86535644531,82770.1655883789,86055.20629882812,73720.32473754883,70940.22479248047,49676.62432861328,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PG(14:1) | PG (14:1),PG,1028042.9047851562,638230.3408203125,1758449.70703125,1129728.8994140625,1001464.9516601562,973650.1733398438,1029810.3491210938,1638956.1640625,972025.8393554688,288534.4426269531,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PG(14:1) | PG (14:1)_2,PG,1016062.0776367188,645595.1977539062,1768414.1518554688,1131762.0078125,1003712.3994140625,986889.6982421875,1015799.1655273438,1685621.35546875,973077.5546875,292964.9814453125,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PG(15:0) | PGo (16:0),PG,111522.5873413086,65276.94515991211,79442.98614501953,88679.32727050781,81173.56512451172,81375.80686569214,71136.7241821289,68926.52471923828,75758.04574584961,63839.22380065918,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PG(15:0) | PGo (16:0)_2,PG,109663.9866027832,65061.50534057617,80524.4658203125,94875.60662841797,79794.18621826172,74489.48546600342,72586.60479736328,65219.02471923828,76687.06607055664,63154.72477340698,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PG(15:1),PG,119784.80792236328,89928.96685791016,100217.62829589844,79701.7651977539,104495.48736572266,98163.46893310547,116405.18719482422,79086.44580078125,76531.78625488281,124935.75091552734,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PG(16:0),PG,1497.8000984191895,1554.1201057434082,196479.45315551758,152307.66967773438,1491.400104522705,1458.3001022338867,1478.9800987243652,171428.27297973633,144265.13159179688,1476.4401016235352,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PG(16:1) | PG (16:1),PG,1552.7801055908203,1530.340103149414,66349.36459350586,68397.72528076172,1614.8601036071777,1543.5601196289062,1457.8801002502441,54183.8239440918,56875.80374145508,1547.0800971984863,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PG(16:1) | PG (16:1)_2,PG,1586.9801177978516,1552.8201141357422,73526.4642944336,67515.16467285156,1512.6601181030273,1467.7400970458984,1576.0401153564453,55060.944244384766,60572.36444091797,1465.0601119995117,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PG(17:0) | PG (16:0) | PGo (18:0),PG,1245639.6420898438,732898.9790039062,1899850.7126464844,1153654.5563964844,1273750.8940429688,1236864.5703125,1347791.0725097656,1890456.380859375,1015220.5144042969,270501.8620605469,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PG(17:0) | PG (16:0) | PGo (18:0)_2,PG,1185238.2587890625,687843.9790039062,2015514.9868164062,1188459.6889648438,1217808.0576171875,1187438.6079101562,1257901.6840820312,1947871.5419921875,1058646.8022460938,247907.35473632812,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PG(17:0) | PG (16:0) | PGo (18:0)_3,PG,1127991.4616699219,610883.6608886719,2093113.7717285156,1235036.7775878906,1126447.8291015625,1081303.5163574219,1121559.63671875,2059305.0490722656,1097944.6635742188,218858.333984375,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PG(17:1) | PGp (18:0),PG,68958.62487792969,52079.343200683594,85653.30581665039,55350.0637512207,62785.564697265625,63434.144592285156,77488.3851928711,44122.382553100586,50778.3837890625,50902.10313415527,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
Lyso_PG(17:1) | PGp (18:0)_2,PG,70027.00537109375,50363.14419555664,82595.72589111328,52921.884033203125,63624.24465942383,66983.54461669922,76294.5855102539,46387.54333496094,48502.863342285156,52266.263259887695,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: diencephalon,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: diencephalonBlank1,4,5,10xBlank_01202023
