,Lipid,Parent_Ion,Product_Ion,Sample_ID,Transition,OzESI_Intensity,Retention_Time,n-7,n-9,n-10,n-12,db_pos
643,"[TG(55:9),TG(54:2)]_FA18:1",904.8,605.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,904.8 -> 605.5,355957.0,17.26,822.8,794.8,780.8,752.8,
626,Unknown,796.7,607.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,796.7 -> 607.5,11318.0,17.25,714.7,686.7,672.7,644.7,
644,"[TG(55:8),TG(54:1)]_FA18:1",906.8,607.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,906.8 -> 607.5,26297.0,17.26,824.8,796.8,782.8,754.8,
645,"[TG(56:11),TG(55:4)]_FA18:1",914.8,615.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,914.8 -> 615.5,13391.0,15.75,832.8,804.8,790.8,762.8,
646,"[TG(56:10),TG(55:3)]_FA18:1",916.8,617.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,916.8 -> 617.5,17620.0,17.26,834.8,806.8,792.8,764.8,
627,Unknown,812.8,623.6,12012023_FAD131_M4_5xFAD_liver_O3on_01,812.8 -> 623.6,13825.0,12.74,730.8,702.8,688.8,660.8,
647,"[TG(56:7),TG(55:0)]_FA18:1",922.9,623.6,12012023_FAD131_M4_5xFAD_liver_O3on_01,922.9 -> 623.6,34158.0,12.75,840.9,812.9,798.9,770.9,
628,Unknown,814.7,625.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,814.7 -> 625.5,18899.0,14.25,732.7,704.7,690.7,662.7,
648,[TG(56:6)]_FA18:1,924.8,625.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,924.8 -> 625.5,67364.0,14.23,842.8,814.8,800.8,772.8,
630,Unknown,816.7,627.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,816.7 -> 627.5,21018.0,14.25,734.7,706.7,692.7,664.7,
649,"[TG(57:12),TG(56:5)]_FA18:1",926.8,627.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,926.8 -> 627.5,39674.0,15.74,844.8,816.8,802.8,774.8,
632,Unknown,818.7,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,818.7 -> 629.5,40148.0,15.76,736.7,708.7,694.7,666.7,
650,"[TG(57:11),TG(56:4)]_FA18:1",928.8,629.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,928.8 -> 629.5,78255.0,15.74,846.8,818.8,804.8,776.8,
634,Unknown,820.7,631.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,820.7 -> 631.5,15815.0,17.25,738.7,710.7,696.7,668.7,
651,"[TG(57:10),TG(56:3)]_FA18:1",930.6,631.5,12012023_FAD131_M4_5xFAD_liver_O3on_01,930.6 -> 631.5,17481.0,17.25,848.6,820.6,806.6,778.6,
652,"[TG(57:9),TG(56:2)]_FA18:1",932.9,633.6,12012023_FAD131_M4_5xFAD_liver_O3on_01,932.9 -> 633.6,21064.0,18.76,850.9,822.9,808.9,780.9,
635,Unknown,840.8,651.6,12012023_FAD131_M4_5xFAD_liver_O3on_01,840.8 -> 651.6,12426.0,14.24,758.8,730.8,716.8,688.8,
653,"[TG(58:7),TG(57:0)]_FA18:1",950.9,651.6,12012023_FAD131_M4_5xFAD_liver_O3on_01,950.9 -> 651.6,21857.0,14.23,868.9,840.9,826.9,798.9,
654,Unknown,626.5,437.3,12012023_FAD173_M1_5xFAD_liver_O3on_01,626.5 -> 437.3,36758.0,14.25,544.5,516.5,502.5,474.5,
658,"[TG(42:2)]_FA18:1 | DG(44:9),DG(43:2)_C18:1",736.6,437.3,12012023_FAD173_M1_5xFAD_liver_O3on_01,736.6 -> 437.3,140365.0,14.25,654.6,626.6,612.6,584.6,
655,Unknown,692.6,503.4,12012023_FAD173_M1_5xFAD_liver_O3on_01,692.6 -> 503.4,12063.0,12.76,610.6,582.6,568.6,540.6,
663,[TG(45:4)]_FA16:1,774.7,503.4,12012023_FAD173_M1_5xFAD_liver_O3on_01,774.7 -> 503.4,12924.0,12.75,692.7,664.7,650.7,622.7,
656,Unknown,694.6,505.4,12012023_FAD173_M1_5xFAD_liver_O3on_01,694.6 -> 505.4,53357.0,14.25,612.6,584.6,570.6,542.6,
665,[TG(45:3)]_FA16:1,776.7,505.4,12012023_FAD173_M1_5xFAD_liver_O3on_01,776.7 -> 505.4,51992.0,12.75,694.7,666.7,652.7,624.7,
659,Unknown,736.7,547.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,736.7 -> 547.5,76042.0,12.76,654.7,626.7,612.7,584.7,
684,[TG(50:3)]_FA18:1,846.8,547.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,846.8 -> 547.5,170441.0,14.24,764.8,736.8,722.8,694.8,
686,[TG(52:6)]_FA18:2,868.8,571.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,868.8 -> 571.5,70325.0,11.27,786.8,758.8,744.8,716.8,
688,[TG(53:6)]_FA18:1,882.8,583.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,882.8 -> 583.5,15339.0,14.24,800.8,772.8,758.8,730.8,
666,Unknown,786.7,597.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,786.7 -> 597.5,43629.0,12.75,704.7,676.7,662.7,634.7,
689,[TG(54:6)]_FA18:1,896.8,597.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,896.8 -> 597.5,182328.0,12.75,814.8,786.8,772.8,744.8,
657,Unknown,718.6,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,718.6 -> 599.5,20092.0,11.25,636.6,608.6,594.6,566.6,
662,Unknown,760.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,760.7 -> 599.5,57174.0,12.76,678.7,650.7,636.7,608.7,
667,Unknown,788.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,788.7 -> 599.5,379467.0,12.75,706.7,678.7,664.7,636.7,
675,Unknown,816.7,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 599.5,30824.0,14.25,734.7,706.7,692.7,664.7,
687,[TG(52:5)]_FA16:1,870.8,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,870.8 -> 599.5,422773.0,12.75,788.8,760.8,746.8,718.8,
690,[TG(54:5)]_FA18:1,898.8,599.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,898.8 -> 599.5,722865.0,14.24,816.8,788.8,774.8,746.8,
660,Unknown,748.6,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,748.6 -> 601.5,16876.0,12.76,666.6,638.6,624.6,596.6,
664,Unknown,776.6,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,776.6 -> 601.5,10420.0,14.26,694.6,666.6,652.6,624.6,
668,Unknown,790.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,790.7 -> 601.5,371642.0,14.26,708.7,680.7,666.7,638.7,
677,Unknown,818.7,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,818.7 -> 601.5,53844.0,14.25,736.7,708.7,694.7,666.7,
691,"[TG(55:11),TG(54:4)]_FA18:1",900.8,601.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,900.8 -> 601.5,1328102.0,15.75,818.8,790.8,776.8,748.8,
661,Unknown,750.6,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,750.6 -> 603.5,12997.0,14.25,668.6,640.6,626.6,598.6,
669,Unknown,792.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,792.7 -> 603.5,661852.0,15.77,710.7,682.7,668.7,640.7,
679,Unknown,820.7,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,820.7 -> 603.5,59032.0,15.76,738.7,710.7,696.7,668.7,
693,"[TG(55:10),TG(54:3)]_FA18:1",902.8,603.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,902.8 -> 603.5,2044915.0,15.75,820.8,792.8,778.8,750.8,
670,Unknown,794.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,794.7 -> 605.5,237734.0,17.25,712.7,684.7,670.7,642.7,
681,Unknown,822.7,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,822.7 -> 605.5,17909.0,17.25,740.7,712.7,698.7,670.7,
694,"[TG(55:9),TG(54:2)]_FA18:1",904.8,605.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,904.8 -> 605.5,981040.0,17.26,822.8,794.8,780.8,752.8,
671,Unknown,796.7,607.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,796.7 -> 607.5,36064.0,17.25,714.7,686.7,672.7,644.7,
695,"[TG(55:8),TG(54:1)]_FA18:1",906.8,607.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,906.8 -> 607.5,99988.0,18.77,824.8,796.8,782.8,754.8,
696,"[TG(56:11),TG(55:4)]_FA18:1",914.8,615.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,914.8 -> 615.5,20421.0,15.75,832.8,804.8,790.8,762.8,
672,Unknown,806.7,617.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,806.7 -> 617.5,12776.0,15.76,724.7,696.7,682.7,654.7,
697,"[TG(56:10),TG(55:3)]_FA18:1",916.8,617.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,916.8 -> 617.5,38854.0,17.26,834.8,806.8,792.8,764.8,
673,Unknown,812.8,623.6,12012023_FAD173_M1_5xFAD_liver_O3on_01,812.8 -> 623.6,31892.0,12.74,730.8,702.8,688.8,660.8,
698,"[TG(56:7),TG(55:0)]_FA18:1",922.9,623.6,12012023_FAD173_M1_5xFAD_liver_O3on_01,922.9 -> 623.6,67824.0,12.75,840.9,812.9,798.9,770.9,
674,Unknown,814.7,625.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,814.7 -> 625.5,42494.0,14.25,732.7,704.7,690.7,662.7,
700,[TG(56:6)]_FA18:1,924.8,625.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,924.8 -> 625.5,128238.0,14.23,842.8,814.8,800.8,772.8,
676,Unknown,816.7,627.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,816.7 -> 627.5,34444.0,14.25,734.7,706.7,692.7,664.7,
701,"[TG(57:12),TG(56:5)]_FA18:1",926.8,627.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,926.8 -> 627.5,92908.0,15.74,844.8,816.8,802.8,774.8,
678,Unknown,818.7,629.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,818.7 -> 629.5,123396.0,15.76,736.7,708.7,694.7,666.7,
692,"[TG(55:11),TG(54:4)]_FA16:1",900.8,629.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,900.8 -> 629.5,13574.0,15.75,818.8,790.8,776.8,748.8,
702,"[TG(57:11),TG(56:4)]_FA18:1",928.8,629.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,928.8 -> 629.5,227032.0,15.74,846.8,818.8,804.8,776.8,
680,Unknown,820.7,631.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,820.7 -> 631.5,63964.0,17.25,738.7,710.7,696.7,668.7,
703,"[TG(57:10),TG(56:3)]_FA18:1",930.6,631.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,930.6 -> 631.5,72783.0,17.25,848.6,820.6,806.6,778.6,
682,Unknown,822.8,633.6,12012023_FAD173_M1_5xFAD_liver_O3on_01,822.8 -> 633.6,39209.0,18.75,740.8,712.8,698.8,670.8,
704,"[TG(57:9),TG(56:2)]_FA18:1",932.9,633.6,12012023_FAD173_M1_5xFAD_liver_O3on_01,932.9 -> 633.6,167427.0,18.76,850.9,822.9,808.9,780.9,
683,Unknown,840.8,651.6,12012023_FAD173_M1_5xFAD_liver_O3on_01,840.8 -> 651.6,17665.0,14.24,758.8,730.8,716.8,688.8,
699,"[TG(56:7),TG(55:0)]_FA16:1",922.9,651.6,12012023_FAD173_M1_5xFAD_liver_O3on_01,922.9 -> 651.6,12034.0,12.75,840.9,812.9,798.9,770.9,
705,"[TG(58:7),TG(57:0)]_FA18:1",950.9,651.6,12012023_FAD173_M1_5xFAD_liver_O3on_01,950.9 -> 651.6,26211.0,14.23,868.9,840.9,826.9,798.9,
706,"[TG(59:12),TG(58:5)]_FA18:1",954.8,655.5,12012023_FAD173_M1_5xFAD_liver_O3on_01,954.8 -> 655.5,14167.0,15.74,872.8,844.8,830.8,802.8,
685,Unknown,846.8,657.6,12012023_FAD173_M1_5xFAD_liver_O3on_01,846.8 -> 657.6,14526.0,17.26,764.8,736.8,722.8,694.8,
707,"[TG(59:11),TG(58:4)]_FA18:1",956.9,657.6,12012023_FAD173_M1_5xFAD_liver_O3on_01,956.9 -> 657.6,45543.0,17.25,874.9,846.9,832.9,804.9,
