lipid,logFC,logCPM,LR,PValue,FDR,type,DOD93_F4_Female_5xFAD_cerebellum,DOD93_F4_Female_5xFAD_cortex,DOD93_F4_Female_5xFAD_diencephalon,DOD93_F4_Female_5xFAD_hippocampus,DOD94_F3_Female_WT_cerebellum,DOD94_F3_Female_WT_cortex,DOD94_F3_Female_WT_diencephalon,DOD94_F3_Female_WT_hippocampus,DOD94_F4_Female_5xFAD_cerebellum,DOD94_F4_Female_5xFAD_cortex,DOD94_F4_Female_5xFAD_diencephalon,DOD94_F4_Female_5xFAD_hippocampus,Blank_Blank_Blank_Blank_Blank
DG(44:12)|DG(43:5)_C16:1,0.27828263411002946,5.604468643886957,1.0714683838523342,0.30061400810136857,0.9998739444784502,DAG,70156.64513015747,163146.05296325684,70946.16482925415,196558.71362304688,134623.948928833,166715.8097229004,64519.90459442139,66246.4642944336,85575.30623626709,118935.46961975098,65000.004875183105,78159.24580383301,109881.40813446043
DG(44:12)|DG(43:5)_C18:0,-0.2614248526977567,6.109471220544385,0.9072863747296651,0.3408354500213567,0.9998739444784502,DAG,75527.46556472778,129241.3518447876,76034.24520492554,105831.5281791687,74457.40531921387,61485.40406036377,85465.68587493896,61809.10485076904,356904.62144851685,74276.60601425171,116515.66771697998,93067.40619277954,471152.6524047851
DG(44:12)|DG(43:5)_C18:1,0.04077846251240058,4.963037017117775,0.022617125491478873,0.880457000180286,0.9998739444784502,DAG,58215.16421890259,58198.84428405762,57685.40432739258,50707.36377334595,49516.103523254395,49216.58346939087,54780.56404495239,49448.96356201172,51561.28381729126,53906.684310913086,57982.644512176514,59702.80351638794,166405.7320098877
DG(44:12)|DG(43:5)_C18:2,0.009329017218729049,4.436695398919251,0.001180837020257286,0.9725874411855124,0.9998739444784502,DAG,48465.80314254761,45870.26336669922,45349.70318222046,44840.58294296265,46135.16319274902,44763.34297180176,47666.683265686035,42042.1827545166,40253.782958984375,44427.60304260254,44637.42317199707,46367.04313659668,62018.98402404785
DG(44:3)_C16:0,0.009664271786405937,5.019603705452251,0.0012673661283315596,0.971601239691072,0.9998739444784502,DAG,64301.00456619263,80270.00608062744,61119.30434799194,77231.86602401733,78195.46531677246,68561.18503189087,62624.78432846069,57520.484104156494,84636.08619308472,67418.80512237549,63159.54454421997,63242.54413604736,85706.54684448242
DG(44:3)_C16:1,0.13647744665867145,4.888291259525975,0.2551475812069839,0.6134736046763847,0.9998739444784502,DAG,49633.4037361145,86854.10530090332,47971.32365036011,103466.3074874878,78306.22528076172,78056.0859451294,49367.08372879028,48761.54333496094,63729.14412689209,81654.9260635376,49886.94347000122,50663.92360305786,61041.584228515625
DG(44:3)_C18:0,-0.056127642491564156,4.027819015626642,0.04252354367989142,0.8366250215866593,0.9998739444784502,DAG,34744.8423500061,32742.782501220703,34052.802253723145,34866.98249435425,34909.442401885986,32794.702407836914,36989.12274932861,32568.842239379883,42074.84292221069,33320.842319488525,33967.462478637695,30680.062240600582,43664.54303359985
DG(44:3)_C18:1,-0.07072219141262964,3.961191347963858,0.06743466462368986,0.7951091919846724,0.9998739444784502,DAG,33956.10242843628,33601.702392578125,30303.04203414917,35135.12236404419,32835.70227813721,32995.582260131836,34188.46239089966,33608.78232574463,35223.06253814697,33658.102436065674,33485.84231567383,34648.12236404419,36253.46229171753
DG(44:3)_C18:2,-0.003430627010102194,4.631943302649029,1.595336734681041e-4,0.989922456141459,0.9998739444784502,DAG,51306.14334487915,50586.18341064453,54444.523792266846,56131.38416290283,54874.483699798584,52972.8437461853,51397.28350067139,50396.72360610962,53506.52364349365,50562.84353637695,48898.42336654663,52528.30376434326,66056.10470581055
DG(44:4)_C16:0,0.05766865378764577,4.847376424921875,0.04529205435005679,0.8314679095391178,0.9998739444784502,DAG,67873.74465942383,72899.2847290039,50182.02326583862,81229.68573379517,66113.52487564087,64437.50480270386,55176.64360809326,57908.28425216675,70636.32528305054,61713.3842086792,61957.64496612549,64631.02449417114,52305.663665771484
DG(44:4)_C16:1,0.13203505075806612,4.999757831707711,0.2387305183750641,0.6251245084117832,0.9998739444784502,DAG,52901.54359436035,81569.06575775146,54162.76389312744,97433.56698989868,72007.22441864014,77664.46520614624,54874.96407699585,50471.28345870972,62483.284744262695,67023.72465515137,57978.284019470215,57937.02420425415,102937.76794433594
DG(44:4)_C18:0,-0.04640221437215994,3.9450433894895576,0.029085330034831713,0.8645821633331204,0.9998739444784502,DAG,29426.202194213867,31961.24254226685,29747.4221572876,34770.62257385254,30702.70223236084,27870.54196166992,30087.16231918335,29367.302112579346,40334.082847595215,29513.70223999023,33841.082416534424,31705.1821975708,48442.08360290527
DG(44:4)_C18:1,-0.0815598260912802,4.3174506310263485,0.08961457365353453,0.7646677183374702,0.9998739444784502,DAG,41063.38292312622,43340.523193359375,42219.88301086426,41196.24282455444,42096.722999572754,42591.88319015503,44136.30316543579,40885.30274581909,45508.58337020874,42429.20278549194,45490.14324188232,42886.92280197144,47810.92339706421
DG(44:4)_C18:2,-0.02606258509428694,4.247426811910191,0.00919083572625834,0.9236247374877512,0.9998739444784502,DAG,41434.5631942749,43703.483154296875,37411.12289047241,42810.28300857544,43929.78353881836,40594.443016052246,42092.08285140991,43013.32312774658,38414.202865600586,38330.42249298096,36925.08269119263,41905.46313095093,44858.66313171387
DG(44:5)_C16:0,0.07386010100362415,5.3084927195938505,0.07438888044509895,0.7850505859127697,0.9998739444784502,DAG,84546.92594909668,98718.1661643982,74517.66527938843,124213.54919052124,105447.10818481444,90047.40613555908,72219.32522583008,76625.92541503906,108154.42699432372,92381.1862373352,79029.0658416748,77113.20568466187,63433.664154052734
DG(44:5)_C16:1,0.14744539602520879,4.706478541036594,0.298034907477259,0.5851169878863096,0.9998739444784502,DAG,44679.32339859009,72653.02568054199,47499.78313827515,89418.94588851929,66494.4649772644,70295.88485336304,46806.32336425781,48217.183418273926,51739.383560180664,59279.544021606445,48474.32345199585,47569.28353881836,53116.66341018677
DG(44:5)_C18:0,-0.014980444722963044,4.246982839328655,0.0030390873507144534,0.9560365545550461,0.9998739444784502,DAG,39433.08299636841,41743.30294799805,40412.462772369385,43771.8632774353,38524.222579956055,36566.62293624878,40666.86281585693,38287.202728271484,47253.30326843262,43461.38310241699,43323.94309234619,37875.62268447876,45168.22329711914
DG(44:5)_C18:1,-0.062224419379184125,4.11574365090285,0.052238844548611496,0.8192123267491995,0.9998739444784502,DAG,37163.02244567871,34489.82247543335,35918.282596588135,34050.46228790283,36874.542808532715,35985.242362976074,37180.50271224976,33664.90232086182,35789.182609558105,35165.22254943848,37138.30294418335,36493.68267059326,51488.66332244873
DG(44:5)_C18:2,-0.04864529874142076,4.607743001569495,0.031963720661906336,0.8581073046078407,0.9998739444784502,DAG,51572.36338043213,48655.40351104736,50658.0235710144,55569.56401062012,52336.46349334717,52844.48390960693,53581.02397155762,49263.92371368408,55319.60381317139,54023.76383590698,50272.183307647705,48317.323276519775,62333.48449707031
DG(44:6)_C16:0,-0.060389317279405524,5.689438414402559,0.049220053671803043,0.8244260383485608,0.9998739444784502,DAG,102430.96643447876,126268.72931289671,100937.607711792,132375.45082473755,138725.70976257324,113888.26782608032,105677.96710968018,99829.68656158449,133859.7687034607,117605.6091156006,113332.80851745604,111267.44826889038,88406.98624420166
DG(44:6)_C16:1,0.16990725321193934,5.014898091902501,0.39640813283676835,0.5289501011326052,0.9998739444784502,DAG,47824.38324737549,85593.86609268188,47129.50336456299,136993.20944595337,89109.3463935852,93997.5666809082,53004.583984375,49641.8034324646,66312.385009765625,78785.06532287598,50182.66354370117,55000.50382232666,71337.96459579468
DG(44:6)_C18:0,-0.19234817199700247,5.2550382978695795,0.4940113655134155,0.4821433620077108,0.9998739444784502,DAG,75970.02578353882,76426.3653793335,75667.32569503784,75851.12572860718,75905.9655418396,72335.36526489258,75084.40537261963,77238.18523788452,164089.79105377197,73193.14516830444,75120.38527679443,73131.84492492676,93655.70664978027
DG(44:6)_C18:1,-0.07526766087927378,4.40564819269021,0.07636008401470917,0.7822920936017739,0.9998739444784502,DAG,43465.90299606323,40486.822940826416,51116.04358673096,43166.66290664673,50735.10357284546,44201.74328613281,46801.72319030762,42464.08290863037,47360.223236083984,42606.122886657715,51551.7233543396,43372.88310241699,49408.42366409302
DG(44:6)_C18:2,0.00885843621411708,4.303054894218206,0.0010646471500876942,0.9739704983620067,0.9998739444784502,DAG,38990.082569122314,39374.58271789551,42752.86318588257,45070.043354034424,40410.302837371826,39882.72304916382,39784.94289779663,42539.643074035645,40375.86279678345,38493.362884521484,39167.18267440796,40753.762954711914,59540.284366607666
DG(44:7)|DG(43:0)_C16:1,0.10798556250471322,5.505583747644296,0.1594122405103917,0.689698229953327,0.9998739444784502,DAG,87482.4063873291,120079.32872009276,86053.30624771118,140950.12978744507,118174.62896728516,117283.92807006836,81025.54553604126,83701.60544967651,93129.12646484376,106587.18801116943,84645.62630081177,89911.08631134033,89920.16662979126
DG(44:7)|DG(43:0)_C18:1,-0.03850133186860994,5.373821778736932,0.020040520657502725,0.887423973096448,0.9998739444784502,DAG,89009.50662994385,89417.92573547363,90199.16660308838,88980.56611251831,91757.64665603638,89485.0066871643,90439.82676315308,89782.88608551025,90547.80611801147,88932.5459022522,87836.78581619263,86296.7460861206,96493.9673614502
DG(44:7)|DG(43:0)_C18:2,-0.09610632237148226,4.502610176068167,0.12429053465626794,0.7244268569129165,0.9998739444784502,DAG,47261.463539123535,44774.80326843262,45650.06332778931,52188.203620910645,48609.503341674805,45974.663188934326,52969.483543396,53158.26391220093,48389.82334136963,51467.62366104126,46837.583236694336,46496.1434135437,54348.66394805908
DG(44:8)|DG(43:1)_C18:2,-0.030550314936061577,5.567887584128525,0.012625973140302449,0.9105337235471466,0.9998739444784502,DAG,100680.08698654176,101605.0668334961,106703.70791244508,99723.96657943726,102210.5472869873,100719.3077468872,105711.80739593506,99971.5269165039,104267.00728988647,99828.46723175047,100564.26710891724,101316.96681976318,112430.02737045288
DG(44:9)|DG(43:2)_C16:0,-0.08525208825179104,5.791120092614259,0.09789924179803222,0.7543653404658162,0.9998739444784502,DAG,105754.70712280272,154508.1696624756,109829.14861297607,144979.62982177734,157069.23039245603,132119.50886917114,105635.30694198608,86838.30598831177,181358.8932952881,149498.5310974121,117038.2084350586,134313.60954284668,51129.26344299317
DG(44:9)|DG(43:2)_C16:1,0.10788837332649695,5.79055651615628,0.15912718055596997,0.6899613747289135,0.9998739444784502,DAG,110204.58776474,149205.96989440918,104360.26671218872,165924.2717514038,129950.70922088625,136102.88953018188,108410.94774627686,100773.50724411012,117014.50833892822,129376.06873703004,110454.00743484496,112539.22722244264,109182.82828521729
DG(44:9)|DG(43:2)_C18:0,-0.14431607651800266,4.052791022984326,0.2791491789630527,0.5972594178949764,0.9998739444784502,DAG,31480.18217849731,34387.12232208252,35020.40236663818,34548.32233428955,38012.2225227356,33868.302474975586,36959.5827293396,32085.982299804688,51576.8638343811,35202.0625,31815.962257385258,34533.36241912842,39812.06283950806
DG(44:9)|DG(43:2)_C18:1,-0.05729956650343222,5.353925175457891,0.04432193596426259,0.8332557910464009,0.9998739444784502,DAG,86873.54652023315,87110.18626022339,94450.92663192748,86004.2064781189,88062.36624526978,89840.0463104248,90545.86652374268,86632.96584320068,89899.12609481812,88775.92615127563,96295.14693832396,90254.64644622804,84435.98596191406
DG(44:9)|DG(43:2)_C18:2,-0.009074990308725592,6.341323095414691,0.001116011837027031,0.9733502163070769,0.9998739444784502,DAG,175021.5919265747,174276.41338729858,175811.51294326782,189911.25281906128,177721.19204711914,173527.53245162964,176486.81312561035,173028.5924835205,178542.39325332642,169615.97309875488,174724.151096344,175355.1724128723,179690.4322013855
DG(dO-38:9)|DG(35:2)_C16:0,-0.07664064843429448,3.695838385132494,0.07915168232523229,0.7784503327606148,0.9998739444784502,DAG,13182.240898132324,33090.4824180603,24008.861598968502,41267.60242462158,43508.52328491211,26412.721977233887,29926.58218383789,31384.522220611572,25536.461727142338,24453.26171875,12519.340835571287,31564.28246307373,29762.2021484375
DG(dO-38:9)|DG(35:2)_C16:1,4.260212894743406e-4,3.548450019779483,2.460359610267915e-6,0.9987484760128279,0.9998739444784502,DAG,17910.50128173828,54988.82339477539,9632.70068359375,14932.20100402832,48793.063205718994,66430.00452804565,16269.921142578123,30426.622177124023,4842.660354614258,3819.6402854919434,2929.5602264404297,3027.1002159118652,43695.28314971924
DG(dO-38:9)|DG(35:2)_C18:0,-0.006910668314530391,3.9522578212948067,6.471114927535382e-4,0.9797052932412819,0.9998739444784502,DAG,31610.742237091064,35414.34244155884,32056.542221069336,34950.42235946655,31729.682334899902,28219.66199493408,35100.4825630188,30898.50203704834,46495.58315277099,30278.362117767338,30509.882232666016,30051.44204711914,39431.96301269531
DG(dO-38:9)|DG(35:2)_C18:1,-0.014570130054578516,4.645495082388081,0.0028751539716154184,0.9572375534472917,0.9998739444784502,DAG,55450.3837928772,57118.6037979126,52652.36381149292,53758.32374191284,50973.8237953186,52616.56368637085,54088.203941345215,54708.90377807617,53740.32389831543,53780.62369155884,53823.80406188965,55521.46392440796,57985.12417602539
DG(dO-38:9)|DG(35:2)_C18:2,0.06464547442562234,7.032006013346368,0.056948040623268525,0.8113863849510266,0.9998739444784502,DAG,115381.64796829224,129170.14945220949,146213.62977218628,129923.56843948364,115255.34838485718,108167.10791397096,126971.72863388062,109283.44778060912,119476.208568573,111791.06735229492,131006.08954238892,152750.43003845215,1440139.76953125
DG(O-38:8)|DG(36:1)_C16:0,0.03001992915465638,5.999535959932162,0.012248752974187482,0.9118747972990792,0.9998739444784502,DAG,125255.46894836426,156873.2310180664,136212.8299560547,174780.9334716797,157384.11071777344,155532.1099243164,129120.80838012695,108398.8480834961,165422.35205078125,144370.77087402344,133360.3090209961,135885.57025146484,114612.34783935548
DG(O-38:8)|DG(36:1)_C16:1,0.20640414370135074,6.368300743798134,0.5865578656857906,0.4437532660247009,0.9998739444784502,DAG,102605.9270401001,248177.85690307617,139529.7890548706,251383.77825927737,187811.99253082275,241517.93505859375,107535.0273590088,111389.26741790771,156800.95001983643,157396.57137298584,137733.69045257568,127521.24820709229,303713.06201171875
DG(O-38:8)|DG(36:1)_C18:1,0.14110553347018734,7.675596998436098,0.27287176257414103,0.6014118429433581,0.9998739444784502,DAG,442315.8738822937,436805.8522872925,419966.5956993103,331703.8419418335,293784.88149642944,271535.5009880066,354530.12435531616,306494.6036338806,346525.8067932129,364071.7111968994,437715.7956619262,512702.44330978394,941535.63037109375
DG(O-38:9)|DG(36:2)_C16:1,0.14126165558711826,5.735880277358056,0.2734626417061463,0.601018404300541,0.9998739444784502,DAG,91097.62686920166,146985.5108642578,101872.88705444336,172396.6522216797,139555.57028198242,142634.48944091797,98416.0468902588,96577.8267326355,104761.60807037354,112212.46796417236,94359.7866859436,101906.0672607422,114592.30755615234
DG(O-38:9)|DG(36:2)_C18:1,-0.04924227384272616,4.334827527860888,0.032749918433637504,0.8563916061715956,0.9998739444784502,DAG,37460.40257263184,44565.9029006958,42491.6629447937,41459.86297225952,40673.76295852661,42071.602840423584,40834.24293899536,43310.44292831421,43703.94296264648,42170.862968444824,40544.64302444458,40879.64298629761,60091.8445892334
DG(O-40:9)|DG(38:2)_C16:0,0.3662014568773658,6.133736599013812,1.8662936339878797,0.17190017854805806,0.9998739444784502,DAG,134543.33139038086,187611.69216918945,260242.79946899417,213524.83541870117,197411.27380371097,124515.72909545898,88514.38703918457,82729.02586746216,241692.75708007812,229082.15551757812,127048.20846557616,151310.47146606445,39912.022521972656
DG(O-40:9)|DG(38:2)_C16:1,0.11646892485300443,5.727168774905296,0.1855603444408871,0.666637681658613,0.9998739444784502,DAG,102915.10745620728,125338.9687347412,104221.5877418518,156405.55078125,124892.7685470581,134408.30990600586,97983.2469482422,107467.82820510864,106133.04789733888,110376.56854629517,84043.26578140259,102264.20698547363,134294.64904785156
DG(O-40:9)|DG(38:2)_C18:1,0.0027096343791660543,3.413157320745386,9.95502532532555e-5,0.9920392489931487,0.9998739444784502,DAG,42625.562911987305,21692.181442260742,35332.48255157471,2913.500202178955,19399.90130996704,19102.04133605957,7566.320575714111,11039.820793151855,42067.38322067261,25492.401821136475,57691.50435256958,26143.421867370605,4015.200294494629
DG(O-40:9)|DG(38:2)_C18:2,-0.061994251444691645,4.974429619116785,0.05186005162752494,0.8198576869901035,0.9998739444784502,DAG,58060.624168396,60813.40448760986,55052.68391036987,62781.80471420288,58678.22413253784,58662.72382354736,60752.92439651489,58470.28412246704,63537.62479019165,61790.20447921753,57741.74410247803,59830.00437164307,132515.18923950195
FA(10:1),-0.10292622731588602,4.335991883979628,0.14247577952812662,0.7058320528306902,0.9998739444784502,FA,34255.72247314453,38946.84289550781,39133.16278076172,63321.043884277344,36552.20263671875,52214.963928222656,54734.123962402344,52930.563537597656,35121.542907714844,43716.0830078125,31605.60217285156,54274.36389160156,37252.22253417969
FA(10:2),-0.1424198840292413,4.239765371465443,0.27191473575567215,0.6020502339546632,0.9998739444784502,FA,46130.72302246094,35137.88262939453,28421.701721191406,48634.42315673828,33579.522399902344,48225.123779296875,45882.36340332031,47056.343322753906,33841.682220458984,39753.662658691406,31978.202423095703,52511.123596191406,42121.36309814453
FA(10:4),-0.19785068831744726,8.186469399625915,0.5224993596420973,0.4697774692915685,0.9998739444784502,FA,560664.3190917969,551685.681640625,587327.9636230469,748934.1669921875,573603.7796630859,662095.2248535156,752510.126953125,726220.2180175781,577446.4626464844,682571.3720703125,531031.4967041016,917825.2041015624,461133.791015625
FA(10:5),-0.24550116716443282,5.720146371450521,0.8012130544070715,0.3707309335145035,0.9998739444784502,FA,96023.18658447266,124354.9288330078,90012.94647216797,114467.06774902344,82284.205322265625,132048.48950195312,155052.31213378906,118984.70825195312,90151.866943359375,108860.96838378906,107110.74792480467,168770.9921875,105706.98803710938
FA(10:6),-0.33350033521894873,5.798341665342929,1.4674076713579325,0.22575515054878578,0.9998739444784502,FA,88200.62609863281,107180.84777832033,89021.64636230469,153245.95068359375,105013.02770996094,125780.40844726562,158198.21197509766,130417.4892578125,114130.8076171875,155748.5693359375,98541.58728027344,169745.59204101562,96766.366943359375
FA(11:1),-0.30404455906814587,5.985434602450201,1.2227726577930298,0.26881720238303997,0.9998739444784502,FA,102327.4871826172,122407.46899414062,84346.96575927734,167594.55200195312,122395.36938476562,184936.91259765625,172793.7119140625,155962.59130859375,102108.1275024414,124767.28967285156,91690.56591796876,159503.3720703125,174002.03344726562
FA(15:1),-0.06771520812260966,7.42221784026666,0.06185430310688389,0.8035887848212312,0.9998739444784502,FA,408773.9153442383,167246.6908569336,366531.9107055664,633031.7109375,231808.89819335935,140756.98779296875,188377.8140258789,757048.75927734375,227909.7969970703,639080.0361328125,118771.0892944336,848485.07861328125,191162.11645507812
FA(15:2),-0.03133534682167453,11.237657586589444,0.0132837004493922,0.9082430555095691,0.9998739444784502,FA,4263832.926635742,2058713.649169922,6723685.113952637,10787620.960205078,3601169.3428344727,522685.6975097656,323592.76641845703,12160172.736083984,3391709.281677246,11833325.024902344,1575355.2182617188,13507930.600952148,63076.88415527344
FA(20:3),-0.086573874311058,8.055130989702974,0.10095418822129432,0.7506875618195861,0.9998739444784502,FA,507071.9775390625,426118.52575683594,688592.0836181641,870682.1357421875,418915.9910888672,249158.7596435547,384956.3231201172,894835.4396972656,716477.4012451172,759735.56298828125,310478.24060058594,1418022.4848632812,136383.86962890625
FA(20:6),0.33277408480921955,7.07247225153638,1.5378287185299087,0.2149412856074346,0.9998739444784502,FA,104252.56732177734,151120.28860473633,269985.9974975586,986097.483947754,132552.2710571289,294338.8557128906,587513.2512207031,330038.0654296875,95191.467041015625,204579.99432373047,99059.56842041016,503529.5822753906,145130.27124023438
FA(21:0),-0.23362866569583912,10.833924494795767,0.7263852336327545,0.3940573901817935,0.9998739444784502,FA,2160705.4064941406,5132891.686767578,3153816.559814453,6255064.768310547,2497759.7729492188,10091469.951171877,7958634.403808594,4336334.653076172,1748184.4892578125,2378260.6767578125,2711439.8525390625,4977912.603515625,227035.07763671875
FA(21:2),-0.362421904414754,6.804840841528321,1.728644251870719,0.18858413175143768,0.9998739444784502,FA,147103.32879638672,181719.42852783203,180488.19610595703,408095.6793823242,197692.0908203125,207820.7108154297,442541.8927001953,403407.7860107422,170643.91632080078,247186.2783203125,140480.60778808594,422037.4638671875,93336.80615234376
FA(22:0),-0.22210847097405106,10.200950940358641,0.6571513836643135,0.4175674169021506,0.9998739444784502,FA,1572087.1440429688,3176324.888671875,2235265.670410156,3786212.616455078,1917863.8956298828,5696791.430175781,4728424.523925781,2690426.7211914062,1430172.770263672,1802088.4720458984,1909903.5737304688,3522277.805419922,158888.591796875
FA(22:1),-0.3989038935637694,6.693473847102481,2.0874148495363443,0.14851720114840905,0.9998739444784502,FA,141104.28924560547,179072.3741455078,179999.45501708984,339543.5687866211,160089.76934814453,253384.87396240231,420351.673034668,393274.0106201172,176274.31072998047,190547.75036621097,136354.78900146484,368648.43505859375,66904.96472167969
FA(22:7),-0.34524947446495524,10.37258419072898,1.5711356199462898,0.21004217079504306,0.9998739444784502,FA,1466779.4609375,3449798.106567383,2046255.3621826172,4533875.887939453,1759172.8557128906,7156085.592529297,6095985.680419922,3405907.9592285156,1192884.1520996094,1753404.581298828,1837666.1301269531,4002105.271972656,193464.1936035156
FA(23:0),-0.3322700259459944,7.321216073564295,1.4568407677970754,0.2274334572894843,0.9998739444784502,FA,230614.4587402344,386150.10314941406,288868.94177246094,459788.6810913086,256877.2008666992,411571.0923461914,518566.7885742187,604793.1458740234,312994.5604248047,340592.48583984375,260964.26196289065,552874.4459228516,58693.983947753906
FA(24:0),-0.23703698419152905,6.799240830704956,0.7474912365869386,0.38727168434625,0.9998739444784502,FA,200572.9943847656,228100.53338623047,246330.5756225586,308218.841796875,199164.63290405273,233190.31774902344,361757.3495788574,418849.2707519531,182893.2321777344,262897.4625854492,178993.95330810547,383384.6444091797,45829.36328125
FA(24:7),-0.3909727130643528,7.064413664921567,2.006669880866866,0.15660875542305658,0.9998739444784502,FA,179733.69110107422,312052.3962402344,231069.9180908203,377883.1270751953,199414.2778930664,323889.54443359375,443776.05615234375,531524.484375,254181.81762695312,289029.1613769531,207343.8907470703,482500.4731445313,69632.14453125
FA(25:0),-0.34777097265145046,6.515344930617967,1.5937449643502077,0.20679189786013447,0.9998739444784502,FA,153705.89260864258,182377.41650390625,182938.71185302737,246104.95806884769,163808.43295288086,183866.49365234375,283897.8262023926,347965.44329833984,183941.9945678711,227332.27661132812,141871.26943969727,332929.2257080078,41254.102966308594
FA(25:4),0.07104633772034924,6.248583971693335,0.06881843913697594,0.7930649629201119,0.9998739444784502,FA,192183.57373046875,129194.3077392578,196421.555267334,237076.9202270508,118004.48904418944,101708.84832763672,169168.4141845703,207066.1350097656,152370.57122802734,233479.33532714844,145155.94689941406,272107.20025634766,60962.44451904297
FA(26:3),-0.31179780337225527,7.4005193272258945,1.2851357683712195,0.25694630547079644,0.9998739444784502,FA,360824.4112548828,217473.61532592773,460591.6998901367,387156.6846923828,473952.7169189453,108274.94891357422,154578.08978271484,823944.598815918,386030.56826782227,486056.6119995117,295899.9790649414,736861.2674560547,37790.74255371094
FA(26:4),-0.28135823833242857,11.925947018508422,1.0492368545882158,0.30568291157104854,0.9998739444784502,FA,8623246.352355957,4012218.409423828,11747869.373840332,9131303.404663086,12227884.759521484,485795.8717041016,666713.1300048828,21945532.461608887,9253456.83618164,10501125.249389648,6593095.64831543,18373798.52966309,47376.20294189453
FA(27:0) | FA(28:7),-0.24037678014805924,6.314088355562777,0.7684745199903773,0.38068938585129086,0.9998739444784502,FA,165134.4736328125,138103.64093017578,174175.3934173584,218637.1573791504,207424.30377197263,112932.99739074708,157311.8916015625,288772.66943359375,169578.20156860352,223528.57708740231,147552.4727783203,282778.53884887695,40718.6729888916
FA(28:1),-0.3326523217461601,10.1130357529179,1.460180329871946,0.2269014305648903,0.9998739444784502,FA,2093312.4466552737,1723376.2241210938,3398369.988647461,2010182.442138672,1745179.3719482422,1954391.0568847656,2999207.3494873047,3182513.053222656,2261179.7627067566,2962509.725097656,1770113.8652000427,6142033.014526367,140184.7899169922
FA(28:3),-0.25937179771849933,6.697056737915372,0.8932977186050266,0.3445852193105538,0.9998739444784502,FA,173201.03173828125,289248.6806640625,169368.3524169922,285546.25885009766,185925.1925048828,395269.997253418,297498.4055175781,248749.87646484375,154171.78936767578,339887.2189941406,180939.27396392825,276989.5211791992,50293.14337158203
FA(28:5),-0.2786273245503829,6.181680442978037,1.0291435313938564,0.3103599124174729,0.9998739444784502,FA,127402.99008178712,153209.06951904297,185025.1131286621,153113.99237060547,146581.48956298828,116183.46884155272,188073.2537841797,211600.89385986328,158727.8303527832,233931.8403930664,119512.00872802734,294521.563079834,35232.46252441406
FA(28:6),-0.29371037098514496,6.879248198672528,1.142128538172983,0.2852030056022248,0.9998739444784502,FA,201349.19338989255,332863.2625427246,282065.8789367676,197095.53549194336,167885.03384399414,216210.49850463867,379217.2875061035,368101.54330444336,232863.77947998047,343428.5447692871,174007.51428222656,523584.49407958984,34132.7825012207
FA(29:0),-0.2582578850386918,7.844268312770509,0.8857453937453101,0.34663287604865384,0.9998739444784502,FA,353018.5903015137,374272.6076812744,704031.291229248,565072.459197998,525202.855682373,850026.4943847656,466181.78619384766,581784.7383117676,376916.48488616943,569641.7505836487,386167.3706665039,931372.7842102052,28903.92153930664
FA(29:1),-0.29303271098851497,5.320711825902903,1.1368479115471928,0.286319366255267,0.9998739444784502,FA,76403.44540405273,97579.22763061523,64023.30465698242,105885.92764282228,91205.86614990234,84937.6675415039,128089.71144104004,130161.08813476562,48134.96353149414,108945.66584014893,56159.1044921875,149240.35250854492,25239.80160522461
FA(30:3),-0.1627719477303862,6.3234239951814235,0.35466093274226296,0.551486473791113,0.9998739444784502,FA,165942.87450790405,239499.69929504397,120736.65134048462,214890.61236572263,225558.0362548828,123188.86877441406,161474.72930908203,292179.29650878906,144531.9118347168,138184.09017944336,131652.21026611328,343504.4814796448,45492.32321166992
FA(30:5),0.07783215330296026,6.343353949087832,0.08263454327970976,0.7737584053234514,0.9998739444784502,FA,177072.2933959961,233844.7343444824,152350.55199432373,284816.0397338867,176437.31381225586,138940.29147338867,183358.31158447263,362167.005859375,159538.07417678833,52315.66368103027,133714.14819335938,299765.42395401,28115.80195617676
FA(30:6),-0.21982839110245952,6.2286463035600566,0.6438171581312417,0.4223319196137168,0.9998739444784502,FA,120206.70852661131,203482.41250610352,135697.83057022095,219408.0759277344,167545.65133666992,145979.07522583008,229358.8555908203,268447.81658935547,118526.80973815918,133318.47114562988,110460.42646026611,320242.48209381104,26589.62176513672
FA(32:0),0.09825633975448352,4.771890525200217,0.13187969215221074,0.7164910157755443,0.9998739444784502,FA,67363.58470153809,69889.74494934082,48196.22422790527,100580.24603271484,54538.02416229248,41546.143058776855,64194.804039001465,47408.5235748291,56229.96302032471,88984.5062866211,49988.56423950195,109052.66638946532,13181.56095123291
FA(32:1),-0.23257768892975816,5.141756849461112,0.7198416065982656,0.39619586996955986,0.9998739444784502,FA,80048.3243560791,75835.98751831055,62079.68502807617,95687.62651062012,76313.26432800293,19253.48127746582,56827.284408569336,149619.41194915771,74661.84642028809,125625.4312286377,66830.28440856934,134835.38711547852,18008.06126022339
FA(46:0),-0.13813329258749787,5.484328882269071,0.2559225123682154,0.6129353852450937,0.9998739444784502,FA,94498.62875366212,131450.34785461426,77775.70555114746,120231.80839538574,99491.4440612793,142332.7917022705,73173.9259223938,124787.7304534912,107184.52815246582,142872.4891052246,96935.108642578125,102701.28744125366,12787.88088607788
