Lipid,Class,DOD100-M2-5xFAD-cortex10x_01202023,DOD99-M1-5xFAD-cortex10x_01202023,M1FAD173-5xFAD-Cortex10x_01182023,M2FAD173-5xFAD-Cortex10x_01192023,DOD100-M2-5xFAD-hippo10x_01202023,DOD100-M3-5xFAD-hippo10x_01202023,DOD99-M1-5xFAD-hippo10x_01202023,M1FAD173-5xFAD-Hippo10x_01182023,M2FAD173-5xFAD-Hippo10x_01192023,10xBlank_01202023,Title1,Title2,Title,length1,length2,Blank_name
PGo (34:4),PG,61385.484436035156,51455.54376220703,45702.043365478516,47100.963287353516,25815.74165725708,57521.96450805664,16274.341094970703,43848.88293457031,49088.88314819336,38706.40280151367,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PGo (36:0),PG,67894.82437133789,56470.32360839844,65157.86471557617,57598.74435424805,24752.881858825684,65875.24453735352,15504.041206359863,58797.82421875,52912.264221191406,34644.582427978516,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PGo (36:1),PG,230704.61492919922,150245.22924804688,307595.07818603516,218115.9921875,63278.4051361084,222530.3350830078,23882.701820373535,282392.53857421875,135770.72967529297,53039.72396850586,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PGo (36:2),PG,67103.50463867188,55921.523834228516,56361.884857177734,54165.263732910156,21633.16136932373,63546.864685058594,15257.261142730713,51395.60400390625,51784.783782958984,42934.363037109375,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PGo (36:4),PG,62151.44415283203,49680.02340698242,51396.08380126953,52823.943908691406,23457.04162979126,61317.64469909668,13916.160953521729,48381.923889160156,54979.023513793945,36157.40249633789,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PGo (36:5),PG,59320.704345703125,46413.14306640625,52142.023681640625,48857.323822021484,18575.221515655518,56958.74362182617,15636.481143951416,47431.70376586914,48640.883209228516,40131.24282836914,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PGo (38:0),PG,155034.89208984375,120346.66806030273,239445.99801635742,123637.14877319336,28539.442276000977,132672.02899169922,14771.981197357178,208740.9548034668,95494.86730957031,38564.10284423828,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PGo (38:1),PG,69299.40502929688,70490.60546875,69651.22485351562,64217.26419067383,27478.541828155518,68411.10516357422,18153.70149230957,51861.38333129883,59016.28421020508,41037.882232666016,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PGo (38:2),PG,81405.80499267578,71116.94439697266,96534.12768554688,66282.70516967773,31204.282455444336,74221.84530639648,17781.86134338379,70748.2651977539,66278.52423095703,44233.76318359375,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PGo (38:3),PG,102999.38684082031,77985.62548828125,106422.64846801758,71745.64501953125,31317.162284851074,90250.54608154297,18974.721382141113,86864.9462890625,61916.964263916016,43287.62268066406,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PGo (38:4),PG,83205.18591308594,75568.14498901367,68758.68542480469,68570.02490234375,27233.142204284668,79279.46545410156,15830.421054840088,50521.78350830078,62139.843658447266,49617.463287353516,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PGo (38:6),PG,62539.08416748047,52358.62384033203,60699.52423095703,60136.244049072266,25996.941650390625,69099.08502197266,14011.801090240479,50203.1242980957,57613.324951171875,40650.76266479492,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PGo (40:0),PG,102478.54705810547,71142.16455078125,85162.96621704102,72680.26531982422,33398.141998291016,93917.306640625,22089.90131378174,61848.44494628906,65827.26452636719,47382.54318237305,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PGo (40:1),PG,71901.48519897461,64559.40512084961,77493.76443481445,62264.8447265625,24290.94194793701,69039.3648071289,18159.76121520996,58648.244232177734,58954.18438720703,42035.14306640625,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PGo (40:2),PG,69324.22463989258,60411.30471801758,87120.08511352539,54822.10385131836,20874.50143814087,63876.38409423828,17540.34122467041,63080.2243347168,55220.84378051758,47293.363342285156,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PGo (40:4),PG,61135.78384399414,53703.48419189453,55063.844146728516,53548.64385986328,20424.181385040283,62522.96423339844,14820.641105651855,45453.802642822266,49585.18325805664,37771.54263305664,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PGo (40:5),PG,63562.32467651367,50655.46398925781,57307.144134521484,51800.1237487793,23978.98162841797,60185.24462890625,14683.661041259766,47978.28283691406,54490.12390136719,43497.00296020508,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PGo (40:6),PG,125998.02877807617,104974.52770996094,129591.58856201172,103898.68588256836,35695.08219909668,133804.90921020508,16719.621170043945,134460.7504272461,125855.26879882812,117214.88705444336,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PGo (40:9),PG,269319.83880615234,101213.80633544922,612374.8541870117,217792.73303222656,80570.94807434082,337488.9263305664,16745.84126663208,420693.46978759766,145299.6505432129,40586.04315185547,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PGo (42:0),PG,55096.283447265625,43748.382751464844,45940.32308959961,44321.06332397461,21335.84147644043,54973.14401245117,14483.340892791748,43496.60302734375,47975.44305419922,36547.522888183594,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PGo (42:1),PG,62784.88461303711,47595.622955322266,60541.04409790039,48821.023498535156,24778.901641845703,62670.70373535156,15327.441005706787,46824.12315368652,50790.12338256836,37186.402770996094,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PGo (42:2),PG,96294.626953125,95882.7466430664,93256.12655639648,81612.76623535156,40174.9020690918,102295.58666992188,18486.521286010742,77852.38470458984,92003.42694091797,41483.44284057617,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PGo (42:4),PG,145619.43072509766,112220.50759887695,117360.78512573242,115833.44854736328,32845.1421585083,135143.68994140625,13445.740951538086,127474.8695678711,144069.13009643555,260236.63716125488,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PGo (42:6),PG,88599.08703613281,70965.72583007812,76203.62435913086,73886.56579589844,35081.62284088135,102994.38885498047,14820.601070404053,79239.4255065918,84899.16525268555,65426.144622802734,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PGp (16:0),PG,122069.18914794922,101734.84680175781,102588.56823730469,79185.10583496094,45141.6237487793,103796.18701171875,22643.94157409668,91283.08703613281,75302.96493530273,126885.62969970703,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PGp (20:0),PG,58984.74429321289,47526.683532714844,1536.0001068115234,2121.320156097412,18370.141403198242,62224.745056152344,17512.66114807129,1469.4801025390625,1588.980125427246,51600.16357421875,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PGp (28:0),PG,52739.06344604492,51070.86331176758,54693.92346191406,58634.88412475586,20398.8812789917,57977.24349975586,10802.680675506592,50836.52421569824,53353.763931274414,37398.582275390625,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PGp (30:1),PG,78239.08456420898,56960.34420776367,87349.36724853516,71705.98443603516,25892.30215072632,81838.20602416992,12989.040908813477,87467.16827392578,59674.14334106445,41657.723571777344,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PGp (34:4),PG,56967.36407470703,47266.22341918945,62098.104248046875,47672.543701171875,24384.581859588623,59920.22482299805,15333.101131439209,43121.02276611328,45261.66339111328,39228.48287963867,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PGp (36:5),PG,105093.00598144531,91574.78665161133,85710.74560546875,81570.76574707031,35242.80212402344,98686.68737792969,19592.021446228027,83867.08529663086,87084.02612304688,75559.30596923828,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PGp (38:6),PG,176993.6121826172,136844.36950683594,124424.86944580078,126596.38885498047,48458.84307861328,197005.23266601562,24984.001556396484,112345.3871459961,126127.04846191406,122761.30865478516,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PGp (42:2),PG,58250.90368652344,46171.34356689453,52098.22317504883,46996.38366699219,22951.24164581299,59592.284606933594,14840.620994567871,44728.72341918945,52074.584045410156,48403.54284667969,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PGp (42:4),PG,50016.62373352051,37711.06271362305,45208.543029785156,38542.30252075195,19551.94139099121,48094.283782958984,13622.380878448486,42625.08255004883,39597.90313720703,32466.142684936523,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PI (14:1),PI,70079.9447593689,550871.9754638672,619566.3386230469,593264.8675537109,81723.08558273315,636724.3433837891,29517.72205734253,531401.0949707031,513240.47790527344,276031.0588378906,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PI (20:1),PI,80597.72583007812,156028.97131347656,135442.548828125,153404.39111328125,83201.68542480469,160455.3104248047,44494.66305541992,131882.9903564453,134600.74853515625,119808.26794433594,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PI (24:0),PI,24730.181701660156,76735.80584716797,131636.69116210938,82418.20629882812,27035.881645202637,77459.20544433594,15593.841022491455,74795.32498168945,142885.1083984375,46573.70297241211,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PI (26:0),PI,30201.982330322266,76965.00576782227,136643.06964111328,71160.0844116211,33734.00225067139,70765.20516967773,17091.781280517578,81926.26428222656,134693.27075195312,63134.92413330078,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PI (26:1),PI,107050.32697677612,173937.8916015625,175526.85180664062,164137.63232421875,127232.84943771362,176314.1708984375,75726.12528991699,147846.2900390625,168049.17163085938,144399.28955078125,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PI (28:0),PI,33278.442321777344,145623.56951904297,210847.853515625,99512.1669921875,41449.362854003906,96436.04745483398,21721.22162628174,146507.33123779297,170380.95294189453,71032.00482177734,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PI (28:1),PI,23009.561557769775,81748.34619140625,103639.18815612793,62457.46334838867,21220.441551208496,65179.8837890625,12466.400871276855,77995.48391723633,71760.42517089844,45244.50390625,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PI (28:2),PI,14813.681037902832,44569.30319213867,49293.24336242676,39313.843338012695,15242.481121063232,45863.38332366943,7914.620586395264,35436.44206237793,40516.0828704834,40523.60314178467,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PI (30:0),PI,180620.233127594,503670.77685546875,600745.9233398438,371013.24755859375,198396.35423660278,331658.62158203125,104465.44719696045,523328.578125,505053.54541015625,232384.59716796875,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PI (30:1),PI,58668.24398803711,259149.71643066406,331844.76916503906,163220.0106201172,67716.464427948,155328.83044433594,33143.082218170166,255374.93798828125,225243.2543334961,90841.66625976562,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PI (30:2),PI,27674.901805877686,117826.70809936523,113952.34664916992,77401.26596069336,33795.04215621948,103113.70559692383,18109.34111404419,89069.30572509766,88051.28704833984,94457.12591552734,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PI (30:3),PI,13624.020961761475,46468.0036315918,44443.52345275879,36983.302673339844,16550.58108139038,53093.123458862305,8793.580699920654,37984.1032409668,44721.52299499512,59143.68330383301,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PI (30:4),PI,14883.041118621826,56594.64394378662,55272.86380004883,51849.923263549805,15272.44095993042,65756.00364685059,8609.820575714111,39635.86250305176,53858.863441467285,35465.4022064209,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PI (32:0),PI,280792.08029556274,841673.4555664062,1022960.29296875,603373.828125,326744.00269699097,602517.3037109375,157245.43054580688,912976.4560546875,786551.013671875,359021.90576171875,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PI (32:1),PI,177726.95261001587,633433.8061523438,731231.4521484375,363487.14404296875,194188.59268188477,391675.86962890625,101311.02694320679,599458.2690429688,513403.6140136719,225152.615234375,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PI (32:2),PI,204110.29377365112,401856.66748046875,412517.89111328125,316571.44384765625,239840.0572013855,322104.06103515625,128202.96905899048,369130.34765625,350336.501953125,258897.87841796875,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
PI (32:3),PI,14850.261013031006,57898.944580078125,55555.143814086914,49103.28366088867,16739.961040496826,59310.90397644043,7923.800498962402,41808.383712768555,49720.0827331543,37263.662841796875,Genotype: 5xFAD | Brain Region: cortex,Genotype: 5xFAD | Brain Region: hippo,Genotype: 5xFAD__Brain Region: cortex vs Genotype: 5xFAD__Brain Region: hippoBlank1,4,5,10xBlank_01202023
