lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD73m2_500x_N1__liverLD__8_8_23_x,FAD131m1_500x_N1__liverLD__8_8_23_x,FAD131m2_500x_N1__liverLD__8_8_23_x,FAD131m4_500x_N1__liverLD__8_8_23_x,FAD173m1_500x_N1__liverLD__8_8_23_x,DOD73m2_500x_N1__liverLD__8_8_23_y,FAD131m1_500x_N1__liverLD__8_8_23_y,FAD131m2_500x_N1__liverLD__8_8_23_y,FAD131m4_500x_N1__liverLD__8_8_23_y,FAD173m1_500x_N1__liverLD__8_8_23_y,Blank_500x_N1__liverLD__8_8_23
C34:0,0,13.121475787101032,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,FA,145935.21020507812,139074.66943359375,153991.55078125,128613.92980957033,149589.73046875,145935.21020507812,139074.66943359375,153991.55078125,128613.92980957033,149589.73046875,108167.7078857422
"Cer(d14:2(4E,6E)/16:0)",0,6.893438146990578,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,1848.160140991211,1804.000129699707,1718.3001098632812,1910.8001403808591,1971.760124206543,1848.160140991211,1804.000129699707,1718.3001098632812,1910.8001403808591,1971.760124206543,2028.8001327514648
"Cer(d14:2(4E,6E)/18:1(9Z))",0,6.941198732403682,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,1962.7601432800293,2049.3801460266113,1831.1801300048828,1938.70015335083,1907.0001335144043,1962.7601432800293,2049.3801460266113,1831.1801300048828,1938.70015335083,1907.0001335144043,1862.980125427246
"Cer(d14:2(4E,6E)/20:1(11Z))",0,6.990734323052814,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,1962.8001289367676,1989.9201431274416,1978.5201416015625,2100.0801544189453,2002.920139312744,1962.8001289367676,1989.9201431274416,1978.5201416015625,2100.0801544189453,2002.920139312744,1910.3601417541504
Cer(d18:0/14:0),0,7.076426033708739,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,2305.6401710510254,1936.0401420593264,2050.600143432617,2077.840145111084,2275.8201599121094,2305.6401710510254,1936.0401420593264,2050.600143432617,2077.840145111084,2275.8201599121094,2027.4601364135744
Cer(d18:0/16:0),0,7.269605555880714,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,2419.220188140869,2242.0401496887207,2435.6601791381836,2575.2801971435547,2738.0601921081543,2419.220188140869,2242.0401496887207,2435.6601791381836,2575.2801971435547,2738.0601921081543,1853.7801208496096
Cer(d18:0/18:0),0,7.09167477767687,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,2094.4801445007324,1899.7801361083984,2304.9401512145996,2145.1601638793945,1901.6401290893557,2094.4801445007324,1899.7801361083984,2304.9401512145996,2145.1601638793945,1901.6401290893557,2856.440200805664
Cer(d18:0/20:0),0,7.089176372531765,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,2432.040184020996,2221.140148162842,2090.460136413574,1991.7601432800293,1962.7001266479492,2432.040184020996,2221.140148162842,2090.460136413574,1991.7601432800293,1962.7001266479492,2140.820140838623
Cer(d18:0/22:0),0,6.982271060207073,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,1999.420146942139,2019.7401580810547,1787.000129699707,1912.9801330566409,2283.220157623291,1999.420146942139,2019.7401580810547,1787.000129699707,1912.9801330566409,2283.220157623291,1847.5801239013672
Cer(d18:0/24:0),0,7.127649480345481,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,2146.2401428222656,2083.8001556396484,1876.900127410889,2570.620204925537,2295.100154876709,2146.2401428222656,2083.8001556396484,1876.900127410889,2570.620204925537,2295.100154876709,2210.4401473999023
Cer(d18:0/26:0),0,7.215937237213581,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,2212.0201416015625,2205.680145263672,2404.820156097412,2400.0201416015625,2429.1001625061035,2212.0201416015625,2205.680145263672,2404.820156097412,2400.0201416015625,2429.1001625061035,2385.380172729492
Cer(d18:0/h24:0),0,6.949970310515454,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,2050.900146484375,2078.260166168213,1837.7001304626465,1822.6801376342771,2035.5801277160645,2050.900146484375,2078.260166168213,1837.7001304626465,1822.6801376342771,2035.5801277160645,1725.860122680664
Cer(d18:0/h26:0),0,7.004609248948973,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,2163.500160217285,1879.2401275634768,2042.4801406860352,1941.180145263672,2047.0201301574707,2163.500160217285,1879.2401275634768,2042.4801406860352,1941.180145263672,2047.0201301574707,2039.500144958496
Cer(d18:1/12:0),0,6.955582408953762,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,1929.620132446289,1830.780128479004,1996.8001441955569,2262.4601287841797,1863.04012298584,1929.620132446289,1830.780128479004,1996.8001441955569,2262.4601287841797,1863.04012298584,1682.500114440918
Cer(d18:1/16:0),0,7.471559979663887,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,3420.7402114868164,2833.6401901245117,2185.5001373291016,2825.5802040100098,2683.680187225342,3420.7402114868164,2833.6401901245117,2185.5001373291016,2825.5802040100098,2683.680187225342,2777.880172729492
Cer(d18:1/18:0),0,7.2356300483632525,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,2299.400173187256,2314.3201866149902,2177.6801567077637,2765.900188446045,2491.9201736450195,2299.400173187256,2314.3201866149902,2177.6801567077637,2765.900188446045,2491.9201736450195,1951.2401275634768
Cer(d18:1/18:1(9Z)),0,7.260505057127641,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,2556.62020111084,2970.580219268799,1874.3801612854004,2352.860164642334,2256.7601623535156,2556.62020111084,2970.580219268799,1874.3801612854004,2352.860164642334,2256.7601623535156,2494.66015625
Cer(d18:1/2:0),0,7.3718549496619,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,2281.520160675049,2503.840187072754,2529.2801818847656,2760.800189971924,2860.6402015686035,2281.520160675049,2503.840187072754,2529.2801818847656,2760.800189971924,2860.6402015686035,2747.260196685791
Cer(d18:1/20:0),0,7.1339182185427825,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,2526.7401847839355,2435.0401916503906,1785.280128479004,2208.660144805908,2173.1401596069336,2526.7401847839355,2435.0401916503906,1785.280128479004,2208.660144805908,2173.1401596069336,2025.1601371765137
Cer(d18:1/22:0),0,7.594565920803098,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,3674.1402320861816,3290.320243835449,2833.580192565918,2256.7001762390137,3733.6002883911137,3674.1402320861816,3290.320243835449,2833.580192565918,2256.7001762390137,3733.6002883911137,1879.9001350402832
Cer(d18:1/24:0),0,7.737599131673145,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,3932.380256652832,3389.7602195739746,2697.080184936523,2963.760227203369,3948.040283203125,3932.380256652832,3389.7602195739746,2697.080184936523,2963.760227203369,3948.040283203125,3040.900192260742
Cer(d18:1/24:1(15Z)),0,7.645475556687423,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,3835.640266418457,3127.500213623047,2783.8002166748047,2383.6001739501953,3553.4402770996094,3835.640266418457,3127.500213623047,2783.8002166748047,2383.6001739501953,3553.4402770996094,3247.0602378845215
Cer(d18:1/26:0),0,7.376432210385002,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,2610.3801765441895,2692.860191345215,2544.120178222656,2542.480178833008,2843.8002166748047,2610.3801765441895,2692.860191345215,2544.120178222656,2542.480178833008,2843.8002166748047,2265.1601600646973
Cer(d18:1/26:1(17Z)),0,7.22069771124614,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,2135.7801475524902,2880.8601875305176,2160.400161743164,2289.420154571533,2247.980155944824,2135.7801475524902,2880.8601875305176,2160.400161743164,2289.420154571533,2247.980155944824,2370.2801513671875
Cer(d18:2/14:0),0,6.972006935731945,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,2171.900146484375,1934.960132598877,1837.3401184082031,1944.8201446533203,2043.7001304626465,2171.900146484375,1934.960132598877,1837.3401184082031,1944.8201446533203,2043.7001304626465,1830.0601348876953
Cer(d18:2/16:0),0,6.9194596089467675,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,1834.280128479004,2089.120147705078,1786.8401374816897,1761.3401184082031,2160.240135192871,1834.280128479004,2089.120147705078,1786.8401374816897,1761.3401184082031,2160.240135192871,1666.9001235961914
Cer(d18:2/18:1),0,6.995521618252181,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,1933.9801406860352,1861.7401313781736,2376.720169067383,1940.940128326416,1947.74015045166,1933.9801406860352,1861.7401313781736,2376.720169067383,1940.940128326416,1947.74015045166,1930.54012298584
Cer(d18:2/20:0),0,6.998341141880135,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,2073.8401527404785,1897.260124206543,1973.740146636963,2098.3401679992676,2115.620143890381,2073.8401527404785,1897.260124206543,1973.740146636963,2098.3401679992676,2115.620143890381,1776.8201293945312
Cer(d18:2/20:1),0,7.140974003779422,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,1970.4401473999023,2384.380153656006,2297.2801628112793,2213.3401527404785,2157.1801681518555,1970.4401473999023,2384.380153656006,2297.2801628112793,2213.3401527404785,2157.1801681518555,2351.9601821899414
Cer(d18:2/22:0),0,6.983118968606858,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,2126.500141143799,1925.740146636963,1988.640151977539,2052.9001388549805,1953.5401191711424,2126.500141143799,1925.740146636963,1988.640151977539,2052.9001388549805,1953.5401191711424,1770.3201179504397
CerP(d18:0/16:0),0,6.998460216111425,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,1884.1401405334473,2032.1401329040527,1936.000144958496,2180.1601638793945,2149.9201622009277,1884.1401405334473,2032.1401329040527,1936.000144958496,2180.1601638793945,2149.9201622009277,1736.160125732422
CerP(d18:1/12:0),0,7.277499726710348,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,2372.860176086426,2546.3801765441895,1938.160140991211,2689.360176086426,2692.820198059082,2372.860176086426,2546.3801765441895,1938.160140991211,2689.360176086426,2692.820198059082,2334.80016708374
CerP(d18:1/14:0),0,6.9691000106968835,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,1953.9201545715332,1963.7801628112793,1807.5401344299316,1892.1001205444336,2217.820167541504,1953.9201545715332,1963.7801628112793,1807.5401344299316,1892.1001205444336,2217.820167541504,1978.680145263672
CerP(d18:1/16:0),0,7.234133563319477,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,2814.10022354126,2084.6401557922363,2182.8601417541504,2640.0601692199707,2182.4801597595215,2814.10022354126,2084.6401557922363,2182.8601417541504,2640.0601692199707,2182.4801597595215,2202.060146331787
CerP(d18:1/18:0),0,7.3226266166034035,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,2560.6401863098145,2586.320171356201,2052.9201469421387,2585.7801971435547,2888.9601669311523,2560.6401863098145,2586.320171356201,2052.9201469421387,2585.7801971435547,2888.9601669311523,2320.5201683044434
CerP(d18:1/2:0),0,6.944070984678286,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,1872.5801429748535,1977.940139770508,1932.1001472473145,1815.400131225586,1987.060146331787,1872.5801429748535,1977.940139770508,1932.1001472473145,1815.400131225586,1987.060146331787,2106.7401428222656
CerP(d18:1/20:0),0,6.882700520507189,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,1914.3801383972168,1786.4001235961914,1947.2401390075684,1801.140121459961,1872.18013381958,1914.3801383972168,1786.4001235961914,1947.2401390075684,1801.140121459961,1872.18013381958,1750.0201225280762
CerP(d18:1/22:0),0,6.8724731347526316,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,1972.0601387023928,1768.2001304626465,1864.020133972168,1726.5601119995115,1881.220111846924,1972.0601387023928,1768.2001304626465,1864.020133972168,1726.5601119995115,1881.220111846924,1822.04012298584
CerP(d18:1/24:0),0,6.869744401741594,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,1857.480136871338,1758.4001235961914,1951.8001441955569,1764.0201301574707,1894.480125427246,1857.480136871338,1758.4001235961914,1951.8001441955569,1764.0201301574707,1894.480125427246,1757.1601333618164
CerP(d18:1/24:1(15Z)),0,6.8301764948623935,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,1836.2601203918457,1661.9401245117188,1735.000129699707,1878.0401420593264,1864.620132446289,1836.2601203918457,1661.9401245117188,1735.000129699707,1878.0401420593264,1864.620132446289,1704.9801177978516
CerP(d18:1/26:0),0,6.8279573721087425,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,1759.0801277160645,1828.1401329040527,1827.440139770508,1791.600128173828,1740.6601333618164,1759.0801277160645,1828.1401329040527,1827.440139770508,1791.600128173828,1740.6601333618164,1740.5001335144043
CerP(d18:1/26:1(17Z)),0,6.833513074891369,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,1858.420139312744,1802.1601371765137,1650.8601188659668,1874.2601165771484,1814.9001350402832,1858.420139312744,1802.1601371765137,1650.8601188659668,1874.2601165771484,1814.9001350402832,1705.7001190185547
CerP(d18:1/8:0),0,7.038666347826324,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Cer,1922.880146026611,2034.0201568603516,2399.9401626586914,1970.52014541626,1912.5401420593264,1922.880146026611,2034.0201568603516,2399.9401626586914,1970.52014541626,1912.5401420593264,2241.4601516723633
cis-5-Tetradecenoylcarnitine,0,9.148149761565236,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,CAR,8381.340579986572,8734.80058670044,9350.600746154783,8472.560577392578,9855.720718383787,8381.340579986572,8734.80058670044,9350.600746154783,8472.560577392578,9855.720718383787,8544.200675964355
"Docosa-4,7,10,13,16-pentaenoyl carnitine, Clupanodonyl carnitine",0,8.517230258852072,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,CAR,5116.380317687988,6034.160453796387,5840.020404815674,5838.920433044434,5863.720390319824,5116.380317687988,6034.160453796387,5840.020404815674,5838.920433044434,5863.720390319824,5976.240436553955
Hexacosanoyl carnitine,0,11.712060657477407,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,CAR,52829.12384033203,50319.06365966797,61881.54461669922,51715.323791503906,48137.983337402344,52829.12384033203,50319.06365966797,61881.54461669922,51715.323791503906,48137.983337402344,50647.063537597656
"Linoelaidyl carnitine, O-linoleoylcarnitine, 9,12-Hexadecadienylcarnitine",0,10.913718606381716,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,CAR,31885.34228515625,31131.72216796875,33248.24255371094,29232.081939697266,25709.921936035156,31885.34228515625,31131.72216796875,33248.24255371094,29232.081939697266,25709.921936035156,31337.02227783203
Lyso_PC(10:0),0,7.155757442324572,0,1,1,5,5,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,Genotype_ 5xFAD | Sex_ Male | Brain Region_ Liver | Time Period_ New Data,PC,2059.080150604248,2378.4401817321777,2136.040138244629,2160.080165863037,2192.560161590576,2059.080150604248,2378.4401817321777,2136.040138244629,2160.080165863037,2192.560161590576,2784.040199279785
