lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,DOD73-5xFAD-M2liver_033123,FAD131-5xFAD-M1liver_033123,FAD131-5xFAD-M2liver_033123,FAD131-5xFAD-M4liver_033123,FAD173-5xFAD-M1liver_033123,DOD73m2_500x_N1__liverLD__8_8_23,FAD131m1_500x_N1__liverLD__8_8_23,FAD131m2_500x_N1__liverLD__8_8_23,FAD131m4_500x_N1__liverLD__8_8_23,FAD173m1_500x_N1__liverLD__8_8_23,Blank_500x_N1__liverLD__8_8_23
Lyso_PC(3:0),-2.333822626886827,8.055359408847247,115.67337388389527,5.6039307755413726e-27,4.483144620433098e-26,5,5,Time Period_ Older Data,Time Period_ New Data,PC,13361.121070861816,11609.520874023438,10133.480697631836,11348.880859375,11257.680755615234,3959.540294647217,4036.360305786133,3317.660255432129,4164.36030960083,3400.8402519226074,4053.8203048706055
"20:2 Cholesteryl ester, 18:1 Stigmasteryl ester, 18:2 Sitosteryl ester",2.3300213418055207,11.596158126941912,115.54209812569488,5.987443318255086e-27,4.7285449795450425e-26,5,5,Time Period_ Older Data,Time Period_ New Data,CE,818257.29541015625,784583.0559082031,775899.55322265625,798375.93896484375,754986.5549316406,10370.0407371521,9993.320697784424,10477.040775299072,9249.400661468506,10632.00075149536,9955.600715637209
Stearidonyl carnitine,2.3097038540859365,13.0880575497108,113.76327799683736,1.4683176258022997e-26,1.144916022144578e-25,5,5,Time Period_ Older Data,Time Period_ New Data,CAR,2027094.67578125,2023127.861328125,2217857.44140625,2083340.0546875,2643648.43359375,28860.402069091797,27086.082008361816,29667.58186340332,28190.7020111084,29783.62216186523,31293.14223480225
PC (50:0),-2.293760342026219,6.778511924868412,111.65946346748991,4.242695694273676e-26,3.2668756845907305e-25,5,5,Time Period_ Older Data,Time Period_ New Data,PC,4627.40034866333,5306.720375061035,5012.8604164123535,4788.580318450928,4716.620372772217,1545.0601119995115,1525.4001159667969,1587.2801208496094,1577.3401107788086,1529.1401023864746,1690.6601219177246
PCo(42:0),2.2577868938960726,9.260343715339026,108.76382891809001,1.8282152154748164e-25,1.39034638608949e-24,5,5,Time Period_ Older Data,Time Period_ New Data,PC,182629.07067871097,174389.71545410156,181648.77197265625,95671.6064453125,143526.791015625,1816.7601318359375,2111.800151824951,1842.5401153564453,1673.9801177978516,3062.0601959228516,1733.2801208496094
PE (38:6),-2.251469988331572,11.498300774835842,108.57485410342271,2.0110999045188664e-25,1.5107774892483191e-24,5,5,Time Period_ Older Data,Time Period_ New Data,PE,173607.17181396484,189754.3108520508,206569.4547729492,68352.96453857422,154337.53283691406,53412.422859191895,70748.02540588379,61257.0866317749,6293.380500793457,54080.58355331421,1866.7401275634768
"Linoelaidyl carnitine, O-linoleoylcarnitine, 9,12-Hexadecadienylcarnitine",2.2411064522902255,13.103210904293585,107.65402506963443,3.200411993349983e-25,2.375245527594686e-24,5,5,Time Period_ Older Data,Time Period_ New Data,CAR,2037788.001953125,2006092.4375,2263617.05078125,2079956.345703125,2639114.6796875,31885.34228515625,31131.72216796875,33248.24255371094,29232.081939697266,25709.921936035156,31337.02227783203
PS (26:0),2.2356732377795088,9.152661744900348,106.78801805469136,4.95426815509897e-25,3.633129980405911e-24,5,5,Time Period_ Older Data,Time Period_ New Data,PS,137955.6707763672,148010.7509765625,143331.13012695312,140212.25,143093.51025390625,1961.2201385498047,1963.5401344299316,1959.480136871338,1958.1201400756836,1960.4201278686523,1959.140151977539
22:5 Cholesteryl ester,2.2310986767518464,11.680316307800581,106.72880192682192,5.104537713285931e-25,3.699288507510745e-24,5,5,Time Period_ Older Data,Time Period_ New Data,CE,833841.4395751953,859656.3221435547,865545.3397216797,763276.31396484375,820390.6998291016,11150.260776519775,11687.780792236328,10668.200759887695,11203.880809783936,12431.660865783691,9316.760669708252
"24:1 Cholesteryl ester, 22:0 Stigmasteryl ester, 22:1 Sitosteryl ester",2.2195299094864005,11.450588126632478,105.70190103266066,8.570511474462348e-25,6.1388779863590776e-24,5,5,Time Period_ Older Data,Time Period_ New Data,CE,824907.5374908447,575996.6803588867,666587.8192596436,879547.0318374634,543776.3345565796,9563.22063446045,9723.520690917969,10238.260726928713,9881.160747528076,9292.10064315796,9609.860683441162
PCo(38:1),2.2144558644136376,11.441316061798663,105.25912825715396,1.0716392831622122e-24,7.58769883250486e-24,5,5,Time Period_ Older Data,Time Period_ New Data,PC,834123.0269775391,887658.4642333984,1031055.9096679688,192090.51593017575,601926.7499389648,10534.120597839355,12911.621078491213,8363.800643920898,9794.920753479004,7726.860610961914,6503.840476989746
PE (38:5),-2.199157444904071,10.929037644776468,103.9750301032118,2.048819387144093e-24,1.4341735710008652e-23,5,5,Time Period_ Older Data,Time Period_ New Data,PE,104490.7471923828,132500.02856445312,149222.26788330078,53598.483642578125,108634.26788330078,28490.802070617676,48630.64295959473,41811.20292663574,4684.260395050049,40176.40256881714,1929.080150604248
PC (38:6),-2.1820026750189454,13.686436342265468,102.51263360284793,4.286254781103514e-24,2.96666623051659e-23,5,5,Time Period_ Older Data,Time Period_ New Data,PC,907282.7799072266,945124.81494140625,1095309.7673339844,211094.07360839844,626467.9541625977,144431.65016937256,487405.66873550415,332782.8275299072,41163.38258743286,116208.60820770264,1923.2801208496096
"20:3 Cholesteryl ester, 18:2 Stigmasteryl ester, 18:3 Sitosteryl ester",2.1700268794844244,11.471057615286416,101.40574909265627,7.49459520102237e-24,5.129634048699755e-23,5,5,Time Period_ Older Data,Time Period_ New Data,CE,744249.513671875,705850.90966796875,698721.30859375,709757.3095703125,683648.27001953125,8934.960624694824,10845.760749816896,9908.240699768066,10194.440761566162,11125.84077835083,8762.920654296875
PCo(38:4),2.1440401105777047,10.942467141701632,99.14722156839844,2.344116509794721e-23,1.5867865604764265e-22,5,5,Time Period_ Older Data,Time Period_ New Data,PC,598316.1433105469,613630.7686157227,703605.8841552734,158595.51220703125,449566.6528320313,7980.420677185059,10604.7407913208,6930.480514526367,5848.380367279053,5616.780269622803,2029.9801406860352
SM (d18:1/20:0),-2.134115870836386,13.411214071825597,98.39896387565386,3.420381589920091e-23,2.290168542816061e-22,5,5,Time Period_ Older Data,Time Period_ New Data,SM,696155.2435913086,844756.45654296875,931001.33303833,140507.88989257812,595626.9443359375,264184.1932525635,280249.7809791565,66585.86449813843,79801.50564956665,224372.14179229736,4113.94030380249
PCo(42:3),2.1306519897081913,9.64305801441625,97.85414774573655,4.503623903114103e-23,2.983045510019664e-22,5,5,Time Period_ Older Data,Time Period_ New Data,PC,228131.81787109375,243588.6416015625,247999.09338378903,106767.04809570312,179395.58911132812,2569.6202125549316,5049.10037612915,2719.3002166748047,2350.8201904296875,2239.2001724243164,1840.1001434326172
PCo(38:0),2.0931764634343186,11.525607730112261,94.8745962005928,2.0283621950076333e-22,1.3292245873667044e-21,5,5,Time Period_ Older Data,Time Period_ New Data,PC,887408.9538574219,932535.6032714844,1104046.6118774414,210371.75744628903,635436.2189941406,8331.560722351074,17483.241107940674,14365.36130142212,4739.220363616943,12331.980739593506,2301.4401626586914
PC (38:4),-2.0902657352079066,13.381754481774278,94.68991459957762,2.2267077717908543e-22,1.4438441972875434e-21,5,5,Time Period_ Older Data,Time Period_ New Data,PC,1229447.4654541016,614077.3972167969,741747.5137939453,163377.38989257812,464100.06884765625,136736.2290534973,344872.6079826355,284697.8437652588,34010.583194732666,95121.68774032591,2426.520149230957
PC (48:0),-2.0922932554996634,6.849996239395726,94.2876868042613,2.728422664901234e-22,1.7507378766449585e-21,5,5,Time Period_ Older Data,Time Period_ New Data,PC,6603.660491943359,6094.480445861816,5682.240421295166,4950.340393066406,5766.760452270508,1563.4201202392578,1683.5401191711426,1589.5401077270508,1597.7001037597656,1604.8601112365725,1687.6001205444336
Lyso_PC(18:0),-2.0837942162958307,9.733402914287051,94.0822107497454,3.0268742354405627e-22,1.922221163949883e-21,5,5,Time Period_ Older Data,Time Period_ New Data,PC,52872.14392089844,50573.58380126953,48983.56411743164,33568.90252685547,53228.84371948242,16887.381454467773,15123.681343078611,14331.921058654783,10264.480766296389,9300.560565948486,5350.120414733887
PC (40:5),2.083827784843866,10.241103997368503,93.9976282515106,3.1590215842703155e-22,1.9856707101127697e-21,5,5,Time Period_ Older Data,Time Period_ New Data,PC,370912.8936767578,362529.7085571289,415517.36798095703,91626.30520629884,291188.30419921875,6147.160438537598,5553.1003494262695,4917.960430145264,1844.1001243591309,4978.0002517700195,1763.900127410889
PI (42:4),-2.0838448974144788,7.098485742015856,93.67674181371325,3.715007658761079e-22,2.3115603210068936e-21,5,5,Time Period_ Older Data,Time Period_ New Data,PI,6636.720504760742,7541.640563964844,6778.5404052734375,6476.400485992432,7577.500480651856,1926.280143737793,1921.0201301574707,1913.4401359558103,1935.7401428222656,1916.6801261901855,1912.5401420593264
PI (42:0),-2.070659601805905,7.122762873639257,92.58824920415358,6.438860924297554e-22,3.9663383293672934e-21,5,5,Time Period_ Older Data,Time Period_ New Data,PI,8393.400665283203,6636.040458679199,6126.320465087891,7777.420501708984,6955.3804931640625,1926.2601432800293,1999.4201354980469,1913.3801345825195,2031.9601516723633,1916.8801307678225,1912.1601371765137
PC (40:4),2.0472936016735304,9.980672242219715,90.93419026332732,1.4853086248266248e-21,9.058912008843573e-21,5,5,Time Period_ Older Data,Time Period_ New Data,PC,296481.42517089844,296104.9246826172,316379.26123046875,112251.66821289062,246643.3966064453,3638.620292663574,7464.920448303223,3135.120220184326,1840.440139770508,3922.440227508545,1654.0401153564453
SM (d18:1/26:0),2.0316636640115706,9.589695916262245,89.59037266923144,2.9294625680138213e-21,1.7691656293103076e-20,5,5,Time Period_ Older Data,Time Period_ New Data,SM,206967.31604003903,223801.11401367188,239775.2969970703,109992.54736328124,173026.69592285156,3697.0003089904785,4315.26033782959,2543.0601921081543,2332.68017578125,2265.120147705078,1985.560131072998
PI (42:1),-2.0323467695809576,7.134776942617566,89.4280644345857,3.1799343277895235e-21,1.901785966911016e-20,5,5,Time Period_ Older Data,Time Period_ New Data,PI,5758.54044342041,7843.380592346191,7599.700546264648,8058.36051940918,7499.160545349121,1926.4801406860352,1920.68013381958,1977.160144805908,1995.6601600646973,1920.3201293945312,2009.8001441955569
PC (48:2),-2.0307563796286785,6.841208831357604,89.20089816051967,3.566869788712166e-21,2.1126844133141292e-20,5,5,Time Period_ Older Data,Time Period_ New Data,PC,5077.380352020264,6039.8003425598145,7568.620536804199,5770.540454864502,5866.660457611084,1609.3601188659668,1570.460105895996,1743.6401329040527,1528.6201248168943,1562.540111541748,1578.580108642578
PC (44:5),-2.026512160609103,7.45512804567345,89.06292617628489,3.8245159258548115e-21,2.2437160098348227e-20,5,5,Time Period_ Older Data,Time Period_ New Data,PC,11137.100833892822,10025.700748443604,9914.840690612791,8344.540641784668,9651.380676269531,3200.740219116211,2296.200164794922,2598.7802238464355,1987.8001327514648,2886.160243988037,1644.5001258850098
PI (34:3),2.009144628677266,8.999448398502443,87.6304526788887,7.890046313352631e-21,4.5851589896464345e-20,5,5,Time Period_ Older Data,Time Period_ New Data,PI,115201.6677093506,171588.2110748291,224094.44732666016,19830.58171081543,95762.6662750244,1983.9601516723633,2006.360122680664,2013.820140838623,2054.260139465332,1916.4201316833496,1929.7601470947263
PCo(34:3),2.0078562894551,8.976032278461831,87.51983451736007,8.343885409109446e-21,4.803582628048055e-20,5,5,Time Period_ Older Data,Time Period_ New Data,PC,89137.7466430664,107854.96719360352,112900.48690795898,39125.16262817383,261953.99920654297,1886.3601303100584,2168.3601570129395,2021.620147705078,1799.860134124756,1933.9601402282717,2008.5001525878904
Lyso_PC(2:0),-2.0024119934744182,7.830444414217844,87.16986855857701,9.958952311587198e-21,5.680291318460846e-20,5,5,Time Period_ Older Data,Time Period_ New Data,PC,12475.520935058594,13993.620971679688,11845.520797729492,12731.240867614746,12127.560859680176,3401.2802505493164,3352.620216369629,3538.2002487182617,3459.4202270507812,2660.460189819336,2476.740165710449
PCo(34:4),1.998173332682621,8.947532895056847,86.72568185399274,1.2466735387046463e-20,7.04542109946846e-20,5,5,Time Period_ Older Data,Time Period_ New Data,PC,91644.5454711914,139046.7508239746,111039.40872192384,39907.02291870117,211158.19760131836,2175.1001625061035,1826.2201309204104,2071.26016998291,1833.8601379394531,1668.960117340088,2354.2801551818848
PI (42:5),-1.9963878716605463,7.123185089439251,86.49982356160413,1.3974977532345525e-20,7.825987418113494e-20,5,5,Time Period_ Older Data,Time Period_ New Data,PI,7941.200592041016,6777.600440979004,8787.080612182617,6689.640403747559,7217.960479736328,1926.1201400756836,1920.3401374816897,1949.200138092041,1937.840145111084,1926.3201484680176,1947.2201385498047
Lyso_PC(14:1),1.9868664074395816,9.098712272492977,85.85032102241868,1.9408389546847748e-20,1.0770781946719111e-19,5,5,Time Period_ Older Data,Time Period_ New Data,PC,139203.35034179688,129942.04858398438,128341.28979492188,125140.30810546876,133745.08935546875,1995.7601470947263,2211.9201698303223,2164.9401664733887,2284.1201667785645,2068.980155944824,2451.360191345215
Lyso_PI(21:0),1.9386531104404408,9.045561913878235,81.99155627686693,1.366693098544045e-19,7.516812041992248e-19,5,5,Time Period_ Older Data,Time Period_ New Data,PI,130346.2294921875,126703.009765625,119525.31005859376,123039.5087890625,124601.30908203124,1926.460132598877,2313.100154876709,1979.3401412963867,2414.640167236328,1916.1801490783691,2640.64017868042
PCo(36:2),1.9238691553663274,10.757473051520305,81.04560362302323,2.205685072647167e-19,1.202391154646597e-18,5,5,Time Period_ Older Data,Time Period_ New Data,PC,466367.37536621094,552550.3654785156,596243.3070678711,155459.08947753906,378480.85021972656,8659.300624847412,10855.54061126709,7812.040718078613,5272.5404052734375,4148.020294189453,2154.340156555176
PIo (42:2),-1.9121987531715148,7.159283447958112,79.81063180804338,4.120694273715482e-19,2.2266207654462606e-18,5,5,Time Period_ Older Data,Time Period_ New Data,PI,8562.040580749512,7303.300552368164,7609.480545043945,7059.340461730957,9623.7406539917,1925.7601432800293,1982.680118560791,1913.420146942139,2052.4001541137695,1915.8401412963867,1988.0801429748535
Lyso_PC(20:4),-1.9050138761476108,8.55713362092502,79.5116299868845,4.793950832001822e-19,2.5678901847940196e-18,5,5,Time Period_ Older Data,Time Period_ New Data,PC,23111.541442871097,22948.521560668945,24911.241455078125,20814.021514892574,23873.36181640625,5811.38049697876,7032.700428009033,6605.940418243408,3150.000186920166,5595.4403076171875,2685.480182647705
PI (30:4),-1.9017681819716816,7.16610933541992,79.0005623097751,6.209225848616017e-19,3.2973130368512647e-18,5,5,Time Period_ Older Data,Time Period_ New Data,PI,7881.300476074219,8783.24055480957,7809.020553588867,7066.700523376465,9387.96063232422,1926.6401329040527,1938.9601402282717,1913.1801414489744,2196.100170135498,1917.5801315307615,1910.9601402282717
PI (38:2),1.8880895488489795,8.90324727973182,78.00908269801661,1.0256784469714865e-18,5.400153190892612e-18,5,5,Time Period_ Older Data,Time Period_ New Data,PI,50576.04472351074,193837.5350341797,238265.05877685547,12728.460861206057,80527.26708984375,1925.7201385498047,2110.620132446289,2016.1801490783691,1940.9201354980469,1950.9001350402832,1954.7601470947263
PC (32:1),-1.8806712121560945,10.439437909511613,77.71803431075386,1.1885121940464539e-18,6.204436538411997e-18,5,5,Time Period_ Older Data,Time Period_ New Data,PC,88416.14794921875,94861.22717285156,105874.14836120604,37044.981994628906,134976.22970581055,23144.94123840332,36435.46287536621,30107.06287765503,8498.880626678467,12526.60073852539,2668.520206451416
PI (42:6),-1.8784982382801196,7.1350488045541125,77.18381525938199,1.5576476506225136e-18,8.063117250281247e-18,5,5,Time Period_ Older Data,Time Period_ New Data,PI,7899.160583496094,7781.700538635254,9496.600570678713,7406.300521850586,7723.90055847168,1926.480136871338,1920.10013961792,1913.460132598877,1914.4401321411133,1916.0001373291016,1946.580139160156
PC (46:0),-1.8745605625317492,6.917716831142509,76.81083612597533,1.8814244719070495e-18,9.657978955789522e-18,5,5,Time Period_ Older Data,Time Period_ New Data,PC,7394.000514984131,6660.180480957031,6142.740455627441,6190.420478820801,7980.640548706055,1616.5201148986816,1628.2401123046875,1762.660125732422,1609.3001098632812,1552.460117340088,1764.3001289367676
PC (38:0),1.8363992481984626,10.780689881021523,74.26935236399912,6.8153413818134686e-18,3.4696283398323114e-17,5,5,Time Period_ Older Data,Time Period_ New Data,PC,749290.576965332,421028.95904541016,492357.7625732422,164741.8744506836,319247.5016479492,9261.34070968628,11307.10078048706,7758.220554351807,3964.720306396485,6880.1803855896,2296.800163269043
